date,equity,cash,pos,qty,has_model,snapshots,bsp_today,bsp_cum
2021-04-23,105364.71347053569,0.0,1,310.53555399509486,1,33739,38,33739
2021-04-26,106196.94875524254,0.0,1,310.53555399509486,1,33779,40,33779
2021-04-27,105700.09186885039,0.0,1,310.53555399509486,1,33810,31,33810
2021-04-28,105780.83111288911,0.0,1,310.53555399509486,1,33854,44,33854
2021-04-29,105339.87062621608,0.0,1,310.53555399509486,1,33894,40,33894
2021-04-30,104703.7247470659,0.0,1,309.6827114672165,1,33941,47,33941
2021-05-03,103941.90527685655,0.0,1,309.6827114672165,1,33997,56,33997
2021-05-04,102111.6804520853,0.0,1,309.6827114672165,1,34035,38,34035
2021-05-05,101922.7739980903,0.0,1,309.6827114672165,1,34070,35,34070
2021-05-06,102783.69193596915,0.0,1,309.6827114672165,1,34119,49,34119
2021-05-07,103588.86698578393,0.0,1,309.6827114672165,1,34156,37,34156
2021-05-10,100677.8494979921,0.0,1,309.6827114672165,1,34197,41,34197
2021-05-11,100699.5272877948,0.0,1,309.6827114672165,1,34241,44,34241
2021-05-12,98274.71165700648,0.0,1,309.6827114672165,1,34272,31,34272
2021-05-13,98996.2723747251,0.0,1,309.6827114672165,1,34321,49,34321
2021-05-14,101467.54041223349,0.0,1,309.6827114672165,1,34376,55,34376
2021-05-17,100656.17170818937,0.0,1,309.6827114672165,1,34403,27,34403
2021-05-18,99445.31230635257,0.0,1,309.6827114672165,1,34443,40,34443
2021-05-19,99562.9917367101,0.0,1,309.6827114672165,1,34461,18,34461
2021-05-20,101897.99938117292,101897.99938117292,0,0.0,1,34520,59,34520
2021-05-21,102858.10717065833,102858.10717065833,0,0.0,1,34541,21,34541
2021-05-24,-1396.3205636486819,0.0,-1,313.0763595624835,1,34598,57,34598
2021-05-25,-1668.696996468032,0.0,-1,313.0763595624835,1,34621,23,34621
2021-05-26,-1778.273722314916,0.0,-1,313.0763595624835,1,34650,29,34650
2021-05-27,-1740.7045591674105,0.0,-1,313.0763595624835,1,34686,36,34686
2021-05-28,-1646.8129589346208,0.0,-1,313.0763595624835,1,34719,33,34719
2021-06-01,-1220.9978022936848,0.0,-1,313.0763595624835,1,34764,45,34764
2021-06-02,101937.69276980608,0.0,1,305.47705355051266,1,34812,48,34812
2021-06-03,100581.37465204179,0.0,1,305.47705355051266,1,34868,56,34868
2021-06-04,102579.19458226215,0.0,1,305.47705355051266,1,34888,20,34888
2021-06-07,102945.76704652277,0.0,1,305.47705355051266,1,34941,53,34941
2021-06-08,102924.38365277424,0.0,1,305.47705355051266,1,34978,37,34978
2021-06-09,102878.56209474165,0.0,1,305.47705355051266,1,35003,25,35003
2021-06-10,104024.10104555608,0.0,1,305.47705355051266,1,35065,62,35065
2021-06-11,104289.86608214502,0.0,1,305.47705355051266,1,35110,45,35110
2021-06-14,105114.65412673142,0.0,1,305.47705355051266,1,35137,27,35137
2021-06-15,104552.57634819846,0.0,1,305.47705355051266,1,35150,13,35150
2021-06-16,103483.40666077167,0.0,1,305.47705355051266,1,35215,65,35215
2021-06-17,105652.29374098031,0.0,1,305.47705355051266,1,35253,38,35253
2021-06-18,104430.38552677826,0.0,1,305.47705355051266,1,35282,29,35282
2021-06-21,105230.7354070806,0.0,1,305.47705355051266,1,35345,63,35345
2021-06-22,106275.46693022335,0.0,1,305.47705355051266,1,35382,37,35382
2021-06-23,106361.0005052175,0.0,1,305.47705355051266,1,35425,43,35425
2021-06-24,106813.10654447226,0.0,1,305.47705355051266,1,35470,45,35470
2021-06-25,106748.95636322665,0.0,1,305.47705355051266,1,35480,10,35480
2021-06-28,107879.22146136354,0.0,1,305.47705355051266,1,35512,32,35512
2021-06-29,108603.20207827826,0.0,1,305.47705355051266,1,35593,81,35593
2021-06-30,108389.3681407929,0.0,1,305.47705355051266,1,35617,24,35617
2021-07-01,108203.02713812709,0.0,1,305.47705355051266,1,35673,56,35673
2021-07-02,109489.08553357475,0.0,1,305.47705355051266,1,35724,51,35724
2021-07-06,109925.91772015199,0.0,1,305.47705355051266,1,35770,46,35770
2021-07-07,110274.16156119957,0.0,1,305.47705355051266,1,35796,26,35796
2021-07-08,109373.00425322556,0.0,1,305.47705355051266,1,35835,39,35835
2021-07-09,110295.5449549481,0.0,1,305.47705355051266,1,35869,34,35869
2021-07-12,110787.36301116443,0.0,1,305.47705355051266,1,35921,52,35921
2021-07-13,110524.65274511099,0.0,1,305.47705355051266,1,35952,31,35952
2021-07-14,110946.2110790107,0.0,1,305.47705355051266,1,35992,40,35992
2021-07-15,109852.60322729986,0.0,1,305.47705355051266,1,36033,41,36033
2021-07-16,109143.89646306267,0.0,1,305.47705355051266,1,36088,55,36088
2021-07-19,108624.5854720268,0.0,1,305.47705355051266,1,36134,46,36134
2021-07-20,109770.12442284121,0.0,1,305.47705355051266,1,36176,42,36176
2021-07-21,110475.7764165429,0.0,1,305.47705355051266,1,36223,47,36223
2021-07-22,111474.68638165308,0.0,1,305.47705355051266,1,36263,40,36263
2021-07-23,112366.67937802058,0.0,1,305.47705355051266,1,36297,34,36297
2021-07-26,112522.47267533134,0.0,1,305.47705355051266,1,36350,53,36350
2021-07-27,111114.22345846349,0.0,1,305.47705355051266,1,36410,60,36410
2021-07-28,111596.87720307328,0.0,1,305.47705355051266,1,36457,47,36457
2021-07-29,110726.26760045433,0.0,1,305.47705355051266,1,36532,75,36532
2021-07-30,111499.12454593713,0.0,1,305.47705355051266,1,36569,37,36569
2021-08-02,111404.42665933646,0.0,1,305.47705355051266,1,36603,34,36603
2021-08-03,111932.90196197886,0.0,1,305.47705355051266,1,36638,35,36638
2021-08-04,112308.63873784598,0.0,1,305.47705355051266,1,36687,49,36687
2021-08-05,112901.26422173397,0.0,1,305.47705355051266,1,36722,35,36722
2021-08-06,112378.8984601626,0.0,1,305.47705355051266,1,36750,28,36750
2021-08-09,112604.95147978998,0.0,1,305.47705355051266,1,36786,36,36786
2021-08-10,111984.83306108243,0.0,1,305.47705355051266,1,36807,21,36807
2021-08-11,111673.24646646091,0.0,1,305.47705355051266,1,36843,36,36843
2021-08-12,112216.99562178084,0.0,1,305.47705355051266,1,36892,49,36892
2021-08-13,112598.84193871898,0.0,1,305.47705355051266,1,36934,42,36934
2021-08-16,112681.32074317761,0.0,1,305.47705355051266,1,36978,44,36978
2021-08-17,111395.26234772995,0.0,1,305.47705355051266,1,37021,43,37021
2021-08-18,110573.52907367908,0.0,1,305.47705355051266,1,37082,61,37082
2021-08-19,111089.78529417944,0.0,1,305.47705355051266,1,37118,36,37118
2021-08-20,112427.77478873069,0.0,1,305.47705355051266,1,37172,54,37172
2021-08-23,114178.15830557511,0.0,1,305.47705355051266,1,37225,53,37225
2021-08-24,114376.71839038296,0.0,1,305.47705355051266,1,37265,40,37265
2021-08-25,114541.67599930022,114541.67599930022,0,0.0,1,37311,46,37311
2021-08-26,569.0979734979628,0.0,-1,305.96665241826105,1,37360,49,37360
2021-08-27,114091.90502024537,114091.90502024537,0,0.0,1,37402,42,37402
2021-08-30,113994.49176345339,0.0,1,299.7330978214488,1,37439,37,37439
2021-08-31,-41.962633695002296,0.0,-1,299.7330978214488,1,37504,65,37504
2021-09-01,-197.82384456215368,0.0,-1,299.7330978214488,1,37522,18,37522
2021-09-02,114048.643548392,114048.643548392,0,0.0,1,37555,33,37555
2021-09-03,114048.643548392,114048.643548392,0,0.0,1,37581,26,37581
2021-09-07,114454.25279946403,0.0,1,299.76756187492214,1,37637,56,37637
2021-09-08,113998.60610541415,0.0,1,299.76756187492214,1,37655,18,37655
2021-09-09,113737.80832658296,0.0,1,299.76756187492214,1,37700,45,37700
2021-09-10,114226.42945243909,114226.42945243909,0,0.0,1,37746,46,37746
2021-09-13,113737.23703508388,0.0,1,301.97062799703673,1,37778,32,37778
2021-09-14,113468.48317616651,0.0,1,301.97062799703673,1,37830,52,37830
2021-09-15,114181.13385823953,0.0,1,301.97062799703673,1,37884,54,37884
2021-09-16,114036.21815386375,0.0,1,301.97062799703673,1,37921,37,37921
2021-09-17,112755.83249409351,0.0,1,301.97062799703673,1,37958,37,37958
2021-09-20,110587.6833850748,0.0,1,301.97062799703673,1,38006,48,38006
2021-09-21,110201.16098123859,0.0,1,301.97062799703673,1,38031,25,38031
2021-09-22,111816.70384102274,0.0,1,301.97062799703673,1,38059,28,38059
2021-09-23,1.5076472021464724,0.0,-1,301.5294404298271,1,38104,45,38104
2021-09-24,113193.43266400439,0.0,1,302.9479257006663,1,38140,36,38140
2021-09-27,112011.93575377179,0.0,1,302.9479257006663,1,38194,54,38194
2021-09-28,109294.52315502938,0.0,1,302.9479257006663,1,38246,52,38246
2021-09-29,109194.55033954816,0.0,1,302.9479257006663,1,38267,21,38267
2021-09-30,108664.391469572,0.0,1,302.9479257006663,1,38293,26,38293
2021-10-01,109152.10733515749,0.0,1,302.9479257006663,1,38353,60,38353
2021-10-04,106967.88308564825,0.0,1,302.9479257006663,1,38388,35,38388
2021-10-05,108116.05572405379,0.0,1,302.9479257006663,1,38391,3,38391
2021-10-06,109373.28961571155,0.0,1,302.9479257006663,1,38434,43,38434
2021-10-07,110215.4848491594,0.0,1,302.9479257006663,1,38478,44,38478
2021-10-08,109318.75898908544,0.0,1,302.9479257006663,1,38524,46,38524
2021-10-11,108458.38688009554,0.0,1,302.9479257006663,1,38560,36,38560
2021-10-12,107858.54998720821,0.0,1,302.9479257006663,1,38584,24,38584
2021-10-13,6.032600617458229,0.0,-1,301.63003087287456,1,38628,44,38628
2021-10-14,106912.23199039014,0.0,1,290.98098086764503,1,38671,43,38671
2021-10-15,107200.30316144912,107200.30316144912,0,0.0,1,38723,52,38723
2021-10-18,106633.33536901965,106633.33536901965,0,0.0,1,38778,55,38778
2021-10-19,106633.33536901965,106633.33536901965,0,0.0,1,38811,33,38811
2021-10-20,106350.16014797307,0.0,1,284.47281034632357,1,38837,26,38837
2021-10-21,531.7525378142745,0.0,-1,284.35964588998405,1,38890,53,38890
2021-10-22,1009.47674290945,0.0,-1,284.35964588998405,1,38948,58,38948
2021-10-25,-494.78578384857974,0.0,-1,284.35964588998405,1,38982,34,38982
2021-10-26,-634.1220103346714,0.0,-1,284.35964588998405,1,39006,24,39006
2021-10-27,-1103.3154260531446,0.0,-1,284.35964588998405,1,39051,45,39051
2021-10-28,105608.32888708117,105608.32888708117,0,0.0,1,39089,38,39089
2021-10-29,-202.45631816906098,0.0,-1,273.5896191473826,1,39112,23,39112
2021-11-01,106132.03442158239,0.0,1,274.2075556687311,1,39145,33,39145
2021-11-02,106559.79820842561,0.0,1,274.2075556687311,1,39180,35,39180
2021-11-03,-1361.622239744509,0.0,-1,273.9682574938662,1,39226,46,39226
2021-11-04,-2391.742887921442,0.0,-1,273.9682574938662,1,39279,53,39279
2021-11-05,-2347.9079667224287,0.0,-1,273.9682574938662,1,39305,26,39305
2021-11-08,104513.41086876008,104513.41086876008,0,0.0,1,39341,36,39341
2021-11-09,104513.41086876008,104513.41086876008,0,0.0,1,39390,49,39390
2021-11-10,103645.49596020726,0.0,1,265.4174032271633,1,39430,40,39430
2021-11-11,104035.6595429512,0.0,1,265.4174032271633,1,39469,39,39469
2021-11-12,104834.56592666496,0.0,1,265.4174032271633,1,39522,53,39522
2021-11-15,-42.42932110448601,0.0,-1,265.18325690297013,1,39567,45,39567
2021-11-16,-776.9869427257072,0.0,-1,265.18325690297013,1,39612,45,39612
2021-11-17,-933.4450642984739,0.0,-1,265.18325690297013,1,39648,36,39648
2021-11-18,104425.49371828853,0.0,1,259.59055787975376,1,39682,34,39682
2021-11-19,104952.46255078445,0.0,1,259.59055787975376,1,39715,33,39715
2021-11-22,103797.28456821955,0.0,1,259.59055787975376,1,39740,25,39740
2021-11-23,103135.32864562617,0.0,1,259.59055787975376,1,39781,41,39781
2021-11-24,103620.76298886132,0.0,1,259.59055787975376,1,39817,36,39817
2021-11-26,101468.75726403815,0.0,1,259.59055787975376,1,39843,26,39843
2021-11-29,103997.16929778695,0.0,1,259.59055787975376,1,39912,69,39912
2021-11-30,102499.33177882078,0.0,1,259.59055787975376,1,39949,37,39949
2021-12-01,100811.99315260237,0.0,1,259.59055787975376,1,39976,27,39976
2021-12-02,100908.0416590179,0.0,1,259.59055787975376,1,40009,33,40009
2021-12-03,101318.1947404679,101318.1947404679,0,0.0,1,40064,55,40064
2021-12-06,102180.61233584616,0.0,1,264.5452746559124,1,40108,44,40108
2021-12-07,104717.60151979636,104717.60151979636,0,0.0,1,40141,33,40141
2021-12-08,-44.59081797048566,0.0,-1,262.2989292382746,1,40167,26,40167
2021-12-09,1371.8233999161894,0.0,-1,262.2989292382746,1,40215,48,40215
2021-12-10,375.0874688107433,0.0,-1,262.2989292382746,1,40250,35,40250
2021-12-13,1718.0579865107138,0.0,-1,262.2989292382746,1,40273,23,40273
2021-12-14,105530.2930750985,0.0,1,271.6072812969025,1,40318,45,40318
2021-12-15,108020.93184459109,0.0,1,271.6072812969025,1,40359,41,40359
2021-12-16,105087.57320658455,0.0,1,271.6072812969025,1,40407,48,40407
2021-12-17,105087.57320658455,0.0,1,271.6072812969025,1,40438,31,40438
2021-12-20,103930.52618825974,0.0,1,271.6072812969025,1,40461,23,40461
2021-12-21,105500.52491706837,0.0,1,271.6072812969025,1,40521,60,40521
2021-12-22,107024.13312223146,0.0,1,271.6072812969025,1,40565,44,40565
2021-12-23,107847.10318456107,0.0,1,271.6072812969025,1,40610,45,40610
2021-12-27,109512.05581891109,0.0,1,271.6072812969025,1,40652,42,40652
2021-12-28,109430.573634522,0.0,1,271.6072812969025,1,40688,36,40688
2021-12-29,108884.64299911524,0.0,1,271.6072812969025,1,40726,38,40726
2021-12-30,108365.87309183816,0.0,1,271.6072812969025,1,40770,44,40770
2021-12-31,108113.27832023204,0.0,1,271.6072812969025,1,40787,17,40787
2022-01-03,109150.81813478621,0.0,1,271.6072812969025,1,40835,48,40835
2022-01-04,109327.34465027336,109327.34465027336,0,0.0,1,40868,33,40868
2022-01-05,109327.34465027336,109327.34465027336,0,0.0,1,40916,48,40916
2022-01-06,110217.76261860596,0.0,1,285.39037446557734,1,40939,23,40939
2022-01-07,108368.43299206904,0.0,1,285.39037446557734,1,40966,27,40966
2022-01-10,108739.44047887427,0.0,1,285.39037446557734,1,41023,57,41023
2022-01-11,110120.72989128767,0.0,1,285.39037446557734,1,41051,28,41051
2022-01-12,110457.49053315706,0.0,1,285.39037446557734,1,41095,44,41095
2022-01-13,107766.25930194666,0.0,1,285.39037446557734,1,41154,59,41154
2022-01-14,108562.49844670562,0.0,1,285.39037446557734,1,41209,55,41209
2022-01-18,105548.77609234912,0.0,1,285.39037446557734,1,41270,61,41270
2022-01-19,104718.2901026543,0.0,1,285.39037446557734,1,41312,42,41312
2022-01-20,102243.95555603773,0.0,1,285.39037446557734,1,41337,25,41337
2022-01-21,100015.05673146158,0.0,1,285.39037446557734,1,41399,62,41399
2022-01-24,99763.91320193186,0.0,1,285.39037446557734,1,41444,45,41444
2022-01-25,98376.91598202915,0.0,1,285.39037446557734,1,41463,19,41463
2022-01-26,98522.46507300662,0.0,1,285.39037446557734,1,41492,29,41492
2022-01-27,98271.3215434769,0.0,1,285.39037446557734,1,41540,48,41540
2022-01-28,100657.18507400912,0.0,1,285.39037446557734,1,41577,37,41577
2022-01-31,103508.23491492025,0.0,1,285.39037446557734,1,41607,30,41607
2022-02-01,105337.5872152446,0.0,1,285.39037446557734,1,41654,47,41654
2022-02-02,102789.07971030443,0.0,1,285.39037446557734,1,41690,36,41690
2022-02-03,102751.95042258647,0.0,1,285.39037446557734,1,41723,33,41723
2022-02-04,102169.75405867668,0.0,1,285.39037446557734,1,41756,33,41756
2022-02-07,101638.92796217071,0.0,1,285.39037446557734,1,41807,51,41807
2022-02-08,102672.0411177361,0.0,1,285.39037446557734,1,41843,36,41843
2022-02-09,104452.87705440131,0.0,1,285.39037446557734,1,41875,32,41875
2022-02-10,101941.44175910421,0.0,1,285.39037446557734,1,41916,41,41916
2022-02-11,98967.6740571729,0.0,1,285.39037446557734,1,41964,48,41964
2022-02-14,99401.46742636058,0.0,1,285.39037446557734,1,41987,23,41987
2022-02-15,101253.65095664219,0.0,1,285.39037446557734,1,42031,44,42031
2022-02-16,101413.46956634292,0.0,1,285.39037446557734,1,42061,30,42061
2022-02-17,98536.73459172988,0.0,1,285.39037446557734,1,42101,40,42101
2022-02-18,96847.22357489368,0.0,1,285.39037446557734,1,42139,38,42139
2022-02-22,97269.60132910272,0.0,1,285.39037446557734,1,42173,34,42173
2022-02-23,93177.10335926634,0.0,1,285.39037446557734,1,42251,78,42251
2022-02-24,96539.00197047084,0.0,1,285.39037446557734,1,42300,49,42300
2022-02-25,98679.42977896267,0.0,1,285.39037446557734,1,42341,41,42341
2022-02-28,98887.76475232255,0.0,1,285.39037446557734,1,42364,23,42364
2022-03-01,97760.47277318352,0.0,1,285.39037446557734,1,42421,57,42421
2022-03-02,98870.64132985461,0.0,1,285.39037446557734,1,42447,26,42447
2022-03-03,96099.50079379386,0.0,1,285.39037446557734,1,42510,63,42510
2022-03-04,95971.07512528433,0.0,1,285.39037446557734,1,42545,35,42545
2022-03-07,92480.75084557034,0.0,1,285.39037446557734,1,42601,56,42601
2022-03-08,92409.40325195395,0.0,1,285.39037446557734,1,42647,46,42647
2022-03-09,95645.73009839359,0.0,1,285.39037446557734,1,42684,37,42684
2022-03-10,94384.30464325575,0.0,1,285.39037446557734,1,42715,31,42715
2022-03-11,92466.48132684706,0.0,1,285.39037446557734,1,42741,26,42741
2022-03-14,91219.32539043248,0.0,1,285.39037446557734,1,42768,27,42768
2022-03-15,93662.26699585782,0.0,1,285.39037446557734,1,42804,36,42804
2022-03-16,97303.84817403859,0.0,1,285.39037446557734,1,42840,36,42840
2022-03-17,97606.36197097211,0.0,1,285.39037446557734,1,42881,41,42881
2022-03-18,100600.10699911602,0.0,1,285.39037446557734,1,42927,46,42927
2022-03-21,99721.10464576204,0.0,1,285.39037446557734,1,42986,59,42986
2022-03-22,101975.5744478903,0.0,1,285.39037446557734,1,43021,35,43021
2022-03-23,100605.81480660531,0.0,1,285.39037446557734,1,43070,49,43070
2022-03-24,102520.78421926935,0.0,1,285.39037446557734,1,43109,39,43109
2022-03-25,102383.79683952586,102383.79683952586,0,0.0,1,43151,42,43151
2022-03-28,102383.79683952586,102383.79683952586,0,0.0,1,43208,57,43208
2022-03-29,102383.79683952586,102383.79683952586,0,0.0,1,43241,33,43241
2022-03-30,102301.6917779357,0.0,1,278.1297693924629,1,43307,66,43307
2022-03-31,100983.35667101543,0.0,1,278.1297693924629,1,43335,28,43335
2022-04-01,100641.25705466271,0.0,1,278.1297693924629,1,43381,46,43381
2022-04-04,102615.97841734918,0.0,1,278.1297693924629,1,43430,49,43430
2022-04-05,100449.3475137819,0.0,1,278.1297693924629,1,43485,55,43485
2022-04-06,97865.52195612591,0.0,1,278.1297693924629,1,43527,42,43527
2022-04-07,98649.84790581267,0.0,1,278.1297693924629,1,43566,39,43566
2022-04-08,96972.72539637612,0.0,1,278.1297693924629,1,43617,51,43617
2022-04-11,94697.62388274577,0.0,1,278.1297693924629,1,43667,50,43667
2022-04-12,94803.31319511491,0.0,1,278.1297693924629,1,43718,51,43718
2022-04-13,96274.61967520103,0.0,1,278.1297693924629,1,43768,50,43768
2022-04-14,93982.83037540714,0.0,1,278.1297693924629,1,43803,35,43803
2022-04-18,94953.50327058682,0.0,1,278.1297693924629,1,43841,38,43841
2022-04-19,95370.69792467552,0.0,1,278.1297693924629,1,43904,63,43904
2022-04-20,95412.4173900844,0.0,1,278.1297693924629,1,43929,25,43929
2022-04-21,92706.21473389573,0.0,1,278.1297693924629,1,43960,31,43960
2022-04-22,90183.5777255061,0.0,1,278.1297693924629,1,44015,55,44015
2022-04-25,91624.28993095906,0.0,1,278.1297693924629,1,44035,20,44035
2022-04-26,91204.31397917644,91204.31397917644,0,0.0,1,44064,29,44064
2022-04-27,91204.31397917644,91204.31397917644,0,0.0,1,44104,40,44104
2022-04-28,91976.60397693787,0.0,1,284.9778589525573,1,44127,23,44127
2022-04-29,89554.29217584114,0.0,1,284.9778589525573,1,44175,48,44175
2022-05-02,90631.50848268179,0.0,1,284.9778589525573,1,44214,39,44214
2022-05-03,91061.82504970017,0.0,1,284.9778589525573,1,44237,23,44237
2022-05-04,93828.9600601295,0.0,1,284.9778589525573,1,44298,61,44298
2022-05-05,89485.89748969252,0.0,1,284.9778589525573,1,44344,46,44344
2022-05-06,88029.66063044495,0.0,1,284.9778589525573,1,44380,36,44380
2022-05-09,84980.3975396526,0.0,1,284.9778589525573,1,44422,42,44422
2022-05-10,85695.6919656235,0.0,1,284.9778589525573,1,44474,52,44474
2022-05-11,84033.9636958153,0.0,1,287.1974152283503,1,44520,46,44520
2022-05-12,84160.33055851577,0.0,1,287.1974152283503,1,44558,38,44558
2022-05-13,86822.65059768257,0.0,1,287.1974152283503,1,44593,35,44593
2022-05-16,85857.66728251531,0.0,1,287.1974152283503,1,44640,47,44640
2022-05-17,87945.59249122543,0.0,1,287.1974152283503,1,44698,58,44698
2022-05-18,82799.01481033339,0.0,1,287.1974152283503,1,44756,58,44756
2022-05-19,83585.93572805908,83585.93572805908,0,0.0,1,44808,52,44808
2022-05-20,83585.93572805908,83585.93572805908,0,0.0,1,44868,60,44868
2022-05-23,83585.93572805908,83585.93572805908,0,0.0,1,44882,14,44882
2022-05-24,84892.83785373934,0.0,1,293.6858709393875,1,44929,47,44929
2022-05-25,85145.40770274722,0.0,1,293.6858709393875,1,44975,46,44975
2022-05-26,87988.2869334405,0.0,1,293.6858709393875,1,44997,22,44997
2022-05-27,91174.77863313284,0.0,1,293.6858709393875,1,45059,62,45059
2022-05-31,90954.5142299283,0.0,1,293.6858709393875,1,45118,59,45118
2022-06-01,89571.2537778038,0.0,1,293.6858709393875,1,45166,48,45166
2022-06-02,92546.29165041978,0.0,1,293.6858709393875,1,45222,56,45222
2022-06-03,89806.2024745553,0.0,1,293.6858709393875,1,45258,36,45258
2022-06-06,934.13158828007,0.0,-1,293.752071786189,1,45297,39,45297
2022-06-07,472.9408355757623,0.0,-1,293.752071786189,1,45349,52,45349
2022-06-08,799.0056352584361,0.0,-1,293.752071786189,1,45385,36,45385
2022-06-09,3178.397416726555,0.0,-1,293.752071786189,1,45443,58,45443
2022-06-10,6430.232851399691,0.0,-1,293.752071786189,1,45491,48,45491
2022-06-13,9975.82035785899,0.0,-1,293.752071786189,1,45538,47,45538
2022-06-14,9555.754895204736,0.0,-1,293.752071786189,1,45577,39,45577
2022-06-15,7455.4275819334725,0.0,-1,293.752071786189,1,45628,51,45628
2022-06-16,102107.62588934001,0.0,1,375.0922999387995,1,45674,46,45674
2022-06-17,103150.38248316986,0.0,1,375.0922999387995,1,45705,31,45705
2022-06-21,105415.93997480022,105415.93997480022,0,0.0,1,45743,38,45743
2022-06-22,104908.13794459154,0.0,1,376.1496520064236,1,45792,49,45792
2022-06-23,106849.07014894468,0.0,1,376.1496520064236,1,45838,46,45838
2022-06-24,110779.83401241181,0.0,1,376.1496520064236,1,45850,12,45850
2022-06-27,110230.65552048244,0.0,1,376.1496520064236,1,45882,32,45882
2022-06-28,106747.50974290296,0.0,1,376.1496520064236,1,45917,35,45917
2022-06-29,106687.32579858192,0.0,1,376.1496520064236,1,45940,23,45940
2022-06-30,105476.12391912125,0.0,1,376.1496520064236,1,45981,41,45981
2022-07-01,106190.80825793344,106190.80825793344,0,0.0,1,46032,51,46032
2022-07-05,108898.92299985288,0.0,1,380.3531940898078,1,46097,65,46097
2022-07-06,109967.71547524523,0.0,1,380.3531940898078,1,46123,26,46123
2022-07-07,111903.71323316234,0.0,1,380.3531940898078,1,46169,46,46169
2022-07-08,112424.79710906539,0.0,1,380.3531940898078,1,46202,33,46202
2022-07-11,110024.7684543587,0.0,1,380.3531940898078,1,46234,32,46234
2022-07-12,108800.03116938952,0.0,1,380.3531940898078,1,46271,37,46271
2022-07-13,107913.80822716028,0.0,1,380.3531940898078,1,46294,23,46294
2022-07-14,109648.21879220978,0.0,1,380.3531940898078,1,46295,1,46295
2022-07-15,111093.56092975105,0.0,1,380.3531940898078,1,46313,18,46313
2022-07-18,110378.49692486222,0.0,1,380.3531940898078,1,46357,44,46357
2022-07-19,113885.35337437026,0.0,1,380.3531940898078,1,46420,63,46420
2022-07-20,114954.14584976262,0.0,1,380.3531940898078,1,46466,46,46466
2022-07-21,116011.52772933227,0.0,1,380.3531940898078,1,46504,38,46504
2022-07-22,114642.25623060898,0.0,1,380.3531940898078,1,46549,45,46549
2022-07-25,113687.56971344355,0.0,1,380.3531940898078,1,46584,35,46584
2022-07-26,113565.8566913348,0.0,1,380.3531940898078,1,46635,51,46635
2022-07-27,116296.79262489962,0.0,1,380.3531940898078,1,46675,40,46675
2022-07-28,119278.76166656373,0.0,1,380.3531940898078,1,46711,36,46711
2022-07-29,119872.11264934384,0.0,1,380.3531940898078,1,46727,16,46727
2022-08-01,119784.63141470317,0.0,1,380.3531940898078,1,46751,24,46751
2022-08-02,119373.84996508619,0.0,1,380.3531940898078,1,46784,33,46784
2022-08-03,122462.31790109543,0.0,1,380.3531940898078,1,46825,41,46825
2022-08-04,123394.03108533782,0.0,1,380.3531940898078,1,46876,51,46876
2022-08-05,122215.08832493704,0.0,1,380.3531940898078,1,46920,44,46920
2022-08-08,122332.99781510489,0.0,1,380.3531940898078,1,46950,30,46950
2022-08-09,120777.35325127757,0.0,1,380.3531940898078,1,46995,45,46995
2022-08-10,123998.94480521824,0.0,1,380.3531940898078,1,47027,32,47027
2022-08-11,123447.43267378802,0.0,1,380.3531940898078,1,47063,36,47063
2022-08-12,125782.80128549943,0.0,1,380.3531940898078,1,47113,50,47113
2022-08-15,126657.613631906,0.0,1,380.3531940898078,1,47147,34,47147
2022-08-16,126691.95259014674,0.0,1,381.24628386189625,1,47213,66,47213
2022-08-17,124842.90811341653,0.0,1,381.24628386189625,1,47255,42,47255
2022-08-18,-19.04841911213589,0.0,-1,380.96838224268026,1,47305,50,47305
2022-08-19,125084.29919929775,0.0,1,388.9437164157268,1,47374,69,47374
2022-08-22,122684.5164690127,0.0,1,388.9437164157268,1,47433,59,47433
2022-08-23,122128.3269545382,0.0,1,388.9437164157268,1,47475,42,47475
2022-08-24,122517.27067095393,0.0,1,388.9437164157268,1,47532,57,47532
2022-08-25,124543.66743347986,0.0,1,388.9437164157268,1,47573,41,47573
2022-08-26,119055.67159485398,0.0,1,388.9437164157268,1,47627,54,47627
2022-08-29,118748.40605888555,0.0,1,388.9437164157268,1,47653,26,47653
2022-08-30,117204.2995047151,0.0,1,388.9437164157268,1,47693,40,47693
2022-08-31,115434.60559502356,0.0,1,388.9437164157268,1,47745,52,47745
2022-09-01,116585.8789956141,0.0,1,388.9437164157268,1,47789,44,47789
2022-09-02,114893.97382920569,0.0,1,388.9437164157268,1,47833,44,47833
2022-09-06,113863.27298070402,0.0,1,388.9437164157268,1,47876,43,47876
2022-09-07,116247.49796233242,0.0,1,388.9437164157268,1,47925,49,47925
2022-09-08,117145.95794725275,0.0,1,388.9437164157268,1,47975,50,47975
2022-09-09,119421.27868828476,0.0,1,388.9437164157268,1,48014,39,48014
2022-09-12,121058.73173439495,0.0,1,388.9437164157268,1,48061,47,48061
2022-09-13,114388.34699786526,0.0,1,388.9437164157268,1,48114,53,48114
2022-09-14,115465.72109233681,0.0,1,388.9437164157268,1,48151,37,48151
2022-09-15,112358.06079817515,0.0,1,388.9437164157268,1,48184,33,48184
2022-09-16,112988.14961876863,0.0,1,388.9437164157268,1,48244,60,48244
2022-09-19,113688.24830831695,0.0,1,388.9437164157268,1,48275,31,48275
2022-09-20,112299.7192407128,0.0,1,388.9437164157268,1,48323,48,48323
