date,equity,cash,pos,qty,entry_px,decision_date,result_date,buy_th,sell_th,p_day,p_day_source_date,daily_gate_mode,daily_reward_mode,direct_gate_confidence,direct_gate_prob_force_buy,direct_gate_prob_free,direct_gate_prob_force_sell,daily_action,daily_buy_level,daily_sell_level,decision_extreme_base_dir,decision_extreme_region,decision_extreme_label,decision_extreme_window_end_date,decision_extreme_ref_high,decision_extreme_ref_low,decision_extreme_future_max_high,decision_extreme_future_min_low
2013-11-08,128141.48687623319,0.0,1,723.1869003681539,167.26,2013-11-07,2013-11-08,0.9950000000000014,1.4700000000000017,0.20815535023882634,2013-11-07,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2013-11-14,177.64,174.76,179.42,174.85
2013-11-11,128264.42864929579,0.0,1,723.1869003681539,167.26,2013-11-08,2013-11-11,0.9950000000000014,1.4700000000000017,0.18092951961401618,2013-11-08,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2013-11-15,177.31,174.85,180.12,176.09
2013-11-12,128076.40005520007,0.0,1,723.1869003681539,167.26,2013-11-11,2013-11-12,0.5850000000000009,1.2800000000000016,0.17368753604170376,2013-11-11,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2013-11-18,177.53,176.91,180.5,176.09
2013-11-13,129305.81778582593,0.0,1,723.1869003681539,167.26,2013-11-12,2013-11-13,0.9950000000000014,1.7250000000000019,0.18106132439853218,2013-11-12,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2013-11-19,177.36,176.37,180.5,176.09
2013-11-14,129631.2518909916,0.0,1,723.1869003681539,167.26,2013-11-13,2013-11-14,0.8700000000000012,1.760000000000002,0.20446658370285622,2013-11-13,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2013-11-20,178.43,176.09,180.5,177.98
2013-11-15,130101.3233762309,0.0,1,723.1869003681539,167.26,2013-11-14,2013-11-15,0.5100000000000009,2.1800000000000024,0.18203052657200092,2013-11-14,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2013-11-21,179.42,178.25,180.5,177.98
2013-11-18,129804.81674707995,0.0,1,723.1869003681539,167.26,2013-11-15,2013-11-18,0.5100000000000009,2.1800000000000024,0.17246728093772226,2013-11-15,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2013-11-22,180.12,179.33,180.83,177.98
2013-11-19,129414.29582088115,0.0,1,723.1869003681539,167.26,2013-11-18,2013-11-19,1.1100000000000014,-0.5,0.18497229409464977,2013-11-18,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2013-11-25,180.5,179.02,181.17,177.98
2013-11-20,129096.09358471916,0.0,1,723.1869003681539,167.26,2013-11-19,2013-11-20,1.0350000000000015,1.4950000000000019,0.1884578677913443,2013-11-19,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2013-11-26,179.87,178.72,181.22,177.98
2013-11-21,130173.64206626771,0.0,1,723.1869003681539,167.26,2013-11-20,2013-11-21,1.0350000000000015,1.4950000000000019,0.20934263257846106,2013-11-20,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2013-11-27,179.93,177.98,181.24,178.86
2013-11-22,130593.09046848124,0.0,1,723.1869003681539,167.26,2013-11-21,2013-11-22,1.0350000000000015,1.4950000000000019,0.188555596667477,2013-11-21,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2013-11-29,180.05,178.86,181.75,179.77
2013-11-25,130773.88719357329,0.0,1,723.1869003681539,167.26,2013-11-22,2013-11-25,1.0350000000000015,1.4950000000000019,0.19249023818714087,2013-11-22,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2013-12-02,180.83,179.77,181.75,180.25
2013-11-26,130708.80037254015,0.0,1,723.1869003681539,167.26,2013-11-25,2013-11-26,0.705000000000001,-0.5,0.18354663348192748,2013-11-25,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2013-12-03,181.17,180.37,181.75,179.17
2013-11-27,130954.68391866532,0.0,1,723.1869003681539,167.26,2013-11-26,2013-11-27,0.6550000000000011,1.0700000000000014,0.18206934125524724,2013-11-26,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2013-12-04,181.22,180.41,181.75,178.35
2013-11-29,130896.82896663586,0.0,1,723.1869003681539,167.26,2013-11-27,2013-11-29,0.640000000000001,1.1000000000000014,0.17197468400322755,2013-11-27,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2013-12-05,181.24,180.65,181.75,178.35
2013-12-02,130643.71355150701,0.0,1,723.1869003681539,167.26,2013-11-29,2013-12-02,0.640000000000001,1.1000000000000014,0.1914766766755721,2013-11-29,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_held,1.0,2013-12-06,181.75,180.8,181.43,178.35
2013-12-03,130043.46842420143,0.0,1,723.1869003681539,167.26,2013-12-02,2013-12-03,1.3800000000000017,1.5000000000000018,0.2062319692680381,2013-12-02,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2013-12-09,181.43,180.25,181.67,178.35
2013-12-04,130000.07721017934,0.0,1,723.1869003681539,167.26,2013-12-03,2013-12-04,1.4050000000000016,1.3400000000000016,0.23309726094486516,2013-12-03,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2013-12-10,180.39,179.17,181.67,178.35
2013-12-05,129558.93320095478,0.0,1,723.1869003681539,167.26,2013-12-04,2013-12-05,1.2600000000000016,1.3800000000000017,0.2555801619439982,2013-12-04,threshold,counterfactual_5m,,,,,FREE,0.245,0.27,sell,sell_high_broken,0.0,2013-12-11,180.48,178.35,181.67,178.5
2013-12-06,131019.77073969845,0.0,1,723.1869003681539,167.26,2013-12-05,2013-12-06,1.2600000000000016,1.3800000000000017,0.22999637236086737,2013-12-05,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2013-12-12,179.74,178.77,181.67,177.76
2013-12-09,131294.58176183834,0.0,1,723.1869003681539,167.26,2013-12-06,2013-12-09,1.2600000000000016,1.3800000000000017,0.20629873998671486,2013-12-06,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2013-12-13,181.11,180.15,181.67,177.76
2013-12-10,131106.55316774262,0.0,1,723.1869003681539,167.26,2013-12-09,2013-12-10,1.0300000000000014,1.0900000000000014,0.2029750245200305,2013-12-09,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_held,1.0,2013-12-16,181.67,181.16,181.36,177.76
2013-12-11,129262.42657180384,0.0,1,723.1869003681539,167.26,2013-12-10,2013-12-11,1.3000000000000016,-0.5,0.20682509084436473,2013-12-10,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_held,1.0,2013-12-17,181.36,180.64,180.85,177.76
2013-12-12,128756.19574154612,0.0,1,723.1869003681539,167.26,2013-12-11,2013-12-12,1.4050000000000016,-0.5,0.23758636884295745,2013-12-11,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2013-12-18,180.85,178.5,181.73,177.32
2013-12-13,129327.51339283698,129327.51339283698,0,0.0,,2013-12-12,2013-12-13,1.3550000000000018,0.8600000000000012,0.2685527844368426,2013-12-12,threshold,counterfactual_5m,,,,,FREE,0.245,0.27,buy,buy_low_broken,0.0,2013-12-19,178.86,177.76,181.73,177.32
2013-12-16,129327.51339283698,129327.51339283698,0,0.0,,2013-12-13,2013-12-16,1.3550000000000018,0.8600000000000012,0.2534146287621785,2013-12-13,threshold,counterfactual_5m,,,,,FREE,0.245,0.27,buy,buy_low_broken,0.0,2013-12-20,178.66,177.77,181.99,177.32
2013-12-17,129327.51339283698,129327.51339283698,0,0.0,,2013-12-16,2013-12-17,1.0150000000000015,1.5050000000000017,0.25625233354253885,2013-12-16,threshold,counterfactual_5m,,,,,FREE,0.245,0.27,buy,buy_low_broken,0.0,2013-12-23,179.81,178.9,182.64,177.32
2013-12-18,129363.76192509577,129363.76192509577,0,0.0,,2013-12-17,2013-12-18,1.0300000000000014,2.1750000000000025,0.2637067539494115,2013-12-17,threshold,counterfactual_5m,,,,,FREE,0.245,0.27,buy,buy_low_broken,0.0,2013-12-24,179.41,178.25,183.01,177.32
2013-12-19,129363.76192509577,129363.76192509577,0,0.0,,2013-12-18,2013-12-19,1.0300000000000014,2.1750000000000025,0.3046431120865178,2013-12-18,threshold,counterfactual_5m,,,,,FORCE_SELL,0.245,0.27,buy,buy_low_held,1.0,2013-12-26,181.73,177.32,183.96,180.57
2013-12-20,129506.15461846408,0.0,1,711.9634668414737,181.7,2013-12-19,2013-12-20,1.0300000000000014,2.1750000000000025,0.2081321473015186,2013-12-19,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,buy,buy_low_broken,0.0,2013-12-27,181.7,180.71,184.18,180.57
2013-12-23,129798.05963986908,0.0,1,711.9634668414737,181.7,2013-12-20,2013-12-23,1.0300000000000014,2.1750000000000025,0.2125751824563958,2013-12-20,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,buy,buy_low_held,1.0,2013-12-30,181.99,180.57,184.18,182.07
2013-12-24,130538.50164538421,0.0,1,711.9634668414737,181.7,2013-12-23,2013-12-24,1.0300000000000014,2.1750000000000025,0.2118943009250129,2013-12-23,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,buy,buy_low_held,1.0,2013-12-31,182.64,182.07,184.69,182.53
2013-12-26,130759.21032010506,0.0,1,711.9634668414737,181.7,2013-12-24,2013-12-26,1.0300000000000014,2.1750000000000025,0.20808228981410903,2013-12-24,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,buy,buy_low_broken,0.0,2014-01-02,183.01,182.53,184.69,182.48
2013-12-27,130894.48337880494,0.0,1,711.9634668414737,181.7,2013-12-26,2013-12-27,1.0300000000000014,2.1750000000000025,0.1631018991648762,2013-12-26,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-01-03,183.96,183.32,184.69,182.48
2013-12-30,130823.2870321208,0.0,1,711.9634668414737,181.7,2013-12-27,2013-12-30,0.4850000000000009,1.5800000000000018,0.1626000931363441,2013-12-27,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-01-06,184.18,183.66,184.69,182.08
2013-12-31,131699.0020963358,0.0,1,711.9634668414737,181.7,2013-12-30,2013-12-31,0.4900000000000009,1.5600000000000018,0.1644847294380988,2013-12-30,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-01-07,184.02,183.58,184.69,182.08
2014-01-02,130353.39114400544,0.0,1,711.9634668414737,181.7,2013-12-31,2014-01-02,0.9600000000000013,1.1350000000000016,0.16990669325980515,2013-12-31,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_held,1.0,2014-01-08,184.69,183.93,184.07,182.08
2014-01-03,130047.2468532636,0.0,1,711.9634668414737,181.7,2014-01-02,2014-01-03,0.9050000000000011,0.9800000000000013,0.2076542345064191,2014-01-02,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-01-09,184.07,182.48,184.13,182.08
2014-01-06,129851.45689988218,0.0,1,711.9634668414737,181.7,2014-01-03,2014-01-06,0.9550000000000014,1.5050000000000017,0.19395402700644673,2014-01-03,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-01-10,183.6,182.63,184.22,182.08
2014-01-07,130495.78383737372,0.0,1,711.9634668414737,181.7,2014-01-06,2014-01-07,0.9600000000000013,1.3850000000000016,0.1955691778204162,2014-01-06,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-01-13,183.56,182.08,184.22,181.34
2014-01-08,130659.53543474727,0.0,1,711.9634668414737,181.7,2014-01-07,2014-01-08,0.4200000000000008,-0.5,0.1722981259631864,2014-01-07,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-01-14,183.79,182.95,184.22,181.34
2014-01-09,130780.56922411031,0.0,1,711.9634668414737,181.7,2014-01-08,2014-01-09,0.7150000000000012,1.9150000000000023,0.18573144446708903,2014-01-08,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-01-15,183.83,182.89,184.94,181.34
2014-01-10,131136.55095753106,0.0,1,711.9634668414737,181.7,2014-01-09,2014-01-10,0.6900000000000011,2.0750000000000024,0.18471036169360197,2014-01-09,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-01-16,184.13,182.8,184.94,181.34
2014-01-13,129527.51352246932,0.0,1,711.9634668414737,181.7,2014-01-10,2014-01-13,1.2900000000000016,-0.5,0.17949335457779902,2014-01-10,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-01-17,184.22,183.01,184.94,181.34
2014-01-14,130759.21032010506,0.0,1,711.9634668414737,181.7,2014-01-13,2014-01-14,1.2900000000000016,-0.5,0.20658257282544357,2014-01-13,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-01-21,184.18,181.34,184.94,181.95
2014-01-15,131499.6523256202,0.0,1,711.9634668414737,181.7,2014-01-14,2014-01-15,-0.5,0.785000000000001,0.19656262889336554,2014-01-14,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-01-22,183.77,181.95,184.94,183.05
2014-01-16,131086.71351485216,0.0,1,711.9634668414737,181.7,2014-01-15,2014-01-16,0.6150000000000011,0.7800000000000011,0.1815205026852459,2014-01-15,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_held,1.0,2014-01-23,184.94,183.71,184.77,181.82
2014-01-17,130716.49251209457,0.0,1,711.9634668414737,181.7,2014-01-16,2014-01-17,0.6150000000000011,0.7800000000000011,0.18718025440378136,2014-01-16,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-01-24,184.66,183.83,184.77,178.83
2014-01-21,131100.95278418896,0.0,1,711.9634668414737,181.7,2014-01-17,2014-01-21,0.6150000000000011,0.7800000000000011,0.2026742813124872,2014-01-17,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-01-27,184.45,183.32,184.77,177.12
2014-01-22,131392.857805594,0.0,1,711.9634668414737,181.7,2014-01-21,2014-01-22,0.6150000000000011,0.7800000000000011,0.20104718446857214,2014-01-21,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_held,1.0,2014-01-28,184.77,183.05,184.57,177.12
2014-01-23,130175.40027729506,0.0,1,711.9634668414737,181.7,2014-01-22,2014-01-23,0.8800000000000012,-0.5,0.1788922927435426,2014-01-22,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_held,1.0,2014-01-29,184.57,183.91,183.4,176.88
2014-01-24,127149.5555432188,0.0,1,711.9634668414737,181.7,2014-01-23,2014-01-24,1.655000000000002,-0.5,0.21197272795636088,2014-01-23,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_held,1.0,2014-01-30,183.4,181.82,181.66,176.88
2014-01-27,126757.97563645599,0.0,1,711.9634668414737,181.7,2014-01-24,2014-01-27,1.655000000000002,-0.5,0.23251096418646425,2014-01-24,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_held,1.0,2014-01-31,181.66,178.83,179.81,176.88
2014-01-28,128274.45782082832,0.0,1,711.9634668414737,181.7,2014-01-27,2014-01-28,1.9200000000000021,1.5600000000000018,0.21944085381853998,2014-01-27,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-02-03,179.52,177.12,179.81,173.83
2014-01-29,126651.18111642975,0.0,1,711.9634668414737,181.7,2014-01-28,2014-01-29,2.3050000000000024,1.5450000000000017,0.2123854551824228,2014-01-28,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-02-04,179.3,178.12,179.81,173.83
2014-01-30,127348.90531393442,0.0,1,711.9634668414737,181.7,2014-01-29,2014-01-30,2.190000000000002,-0.5,0.23459425402460854,2014-01-29,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-02-05,178.55,176.88,179.81,173.71
2014-01-31,126800.69344446647,0.0,1,711.9634668414737,181.7,2014-01-30,2014-01-31,2.3400000000000025,1.3400000000000016,0.19618377742768559,2014-01-30,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_held,1.0,2014-02-06,179.81,178.26,179.29,173.71
2014-02-03,124237.62496383717,0.0,1,711.9634668414737,181.7,2014-01-31,2014-02-03,2.3400000000000025,1.3400000000000016,0.19746670967092017,2014-01-31,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-02-07,179.29,176.92,179.87,173.71
2014-02-04,124565.12815858425,0.0,1,711.9634668414737,181.7,2014-02-03,2014-02-04,2.3400000000000025,1.3400000000000016,0.21402209023258031,2014-02-03,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-02-10,178.37,173.83,180.07,173.71
2014-02-05,124764.47792929987,0.0,1,711.9634668414737,181.7,2014-02-04,2014-02-05,2.3400000000000025,1.3400000000000016,0.19543354944728628,2014-02-04,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-02-11,175.84,174.11,182.44,173.71
2014-02-06,126188.40486298282,0.0,1,711.9634668414737,181.7,2014-02-05,2014-02-06,-0.5,2.1800000000000024,0.18630748323941293,2014-02-05,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-02-12,175.56,173.71,182.83,175.22
2014-02-07,128075.1080501127,0.0,1,711.9634668414737,181.7,2014-02-06,2014-02-07,2.3650000000000024,2.3200000000000025,0.19064664662910003,2014-02-06,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-02-13,177.48,175.22,183.2,177.73
2014-02-10,128253.09891682307,0.0,1,711.9634668414737,181.7,2014-02-07,2014-02-10,-0.5,1.7250000000000019,0.18459739259019506,2014-02-07,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-02-14,179.87,177.73,184.36,179.21
2014-02-11,129370.8815597642,0.0,1,711.9634668414737,181.7,2014-02-10,2014-02-11,1.6050000000000018,2.0400000000000023,0.15313401259090614,2014-02-10,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-02-18,180.07,179.21,184.49,180.04
2014-02-12,129570.23133047982,0.0,1,711.9634668414737,181.7,2014-02-11,2014-02-12,1.1550000000000016,1.9750000000000023,0.1813379543338717,2014-02-11,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-02-19,182.44,180.04,184.95,180.83
2014-02-13,130260.83589331605,0.0,1,711.9634668414737,181.7,2014-02-12,2014-02-13,1.4600000000000017,1.3450000000000015,0.16558612117811874,2014-02-12,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-02-20,182.83,181.71,184.95,180.83
2014-02-14,131008.39753349958,0.0,1,711.9634668414737,181.7,2014-02-13,2014-02-14,1.1000000000000014,1.8150000000000022,0.20269681317112898,2014-02-13,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-02-21,183.2,180.83,184.95,182.6
2014-02-18,131008.39753349958,0.0,1,711.9634668414737,181.7,2014-02-14,2014-02-18,1.1000000000000014,1.8150000000000022,0.19494596347029347,2014-02-14,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-02-24,184.36,182.67,186.15,182.6
2014-02-19,130502.90347204215,0.0,1,711.9634668414737,181.7,2014-02-18,2014-02-19,1.660000000000002,-0.5,0.18957765264438367,2014-02-18,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-02-25,184.49,183.65,186.15,182.6
2014-02-20,131278.94365089934,0.0,1,711.9634668414737,181.7,2014-02-19,2014-02-20,1.6700000000000017,1.0850000000000013,0.21358437978295544,2014-02-19,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-02-26,184.95,182.87,186.15,182.6
2014-02-21,130908.72264814177,0.0,1,711.9634668414737,181.7,2014-02-20,2014-02-21,-0.5,0.650000000000001,0.19270183370412922,2014-02-20,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-02-27,184.52,182.6,186.15,183.8
2014-02-24,131763.07880835154,0.0,1,711.9634668414737,181.7,2014-02-21,2014-02-24,-0.5,0.650000000000001,0.17866521050906803,2014-02-21,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-02-28,184.89,183.8,187.15,184.2
2014-02-25,131926.83040572508,0.0,1,711.9634668414737,181.7,2014-02-24,2014-02-25,-0.5,0.650000000000001,0.21114554632475002,2014-02-24,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-03-03,186.15,184.2,187.15,183.75
2014-02-26,131613.56648031485,0.0,1,711.9634668414737,181.7,2014-02-25,2014-02-26,-0.5,0.650000000000001,0.20152388854595996,2014-02-25,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-03-04,185.59,184.23,187.98,183.75
2014-02-27,132311.2906778195,0.0,1,711.9634668414737,181.7,2014-02-26,2014-02-27,-0.5,0.650000000000001,0.177264267566168,2014-02-26,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-03-05,185.6,184.33,188.07,183.75
2014-02-28,132631.67423789814,0.0,1,711.9634668414737,181.7,2014-02-27,2014-02-28,0.45000000000000084,2.4800000000000026,0.1863882418885711,2014-02-27,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-03-06,185.87,184.37,188.61,183.75
2014-03-03,131791.55734702523,0.0,1,711.9634668414737,181.7,2014-02-28,2014-03-03,1.1450000000000014,1.740000000000002,0.1947536029377617,2014-02-28,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-03-07,187.15,185.05,188.96,183.75
2014-03-04,133493.15003277632,0.0,1,711.9634668414737,181.7,2014-03-03,2014-03-04,1.1450000000000014,1.8700000000000019,0.23000927796007842,2014-03-03,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-03-10,185.45,183.75,188.96,186.75
2014-03-05,133685.38016882353,0.0,1,711.9634668414737,181.7,2014-03-04,2014-03-05,1.1450000000000014,1.8700000000000019,0.18250376052760686,2014-03-04,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-03-11,187.98,186.75,188.96,186.8
2014-03-06,134020.002998239,0.0,1,711.9634668414737,181.7,2014-03-05,2014-03-06,0.9300000000000013,1.9700000000000024,0.18343028407125886,2014-03-05,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-03-12,188.07,187.45,188.96,185.9
2014-03-07,133998.64409423378,0.0,1,711.9634668414737,181.7,2014-03-06,2014-03-07,1.1300000000000014,2.0350000000000024,0.17404404424115283,2014-03-06,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-03-13,188.61,187.78,188.96,184.66
2014-03-10,133913.2084782128,0.0,1,711.9634668414737,181.7,2014-03-07,2014-03-10,1.2150000000000016,-0.5,0.17947343851657263,2014-03-07,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_held,1.0,2014-03-14,188.96,187.43,188.71,184.44
2014-03-11,133030.37377932935,0.0,1,711.9634668414737,181.7,2014-03-10,2014-03-11,1.4700000000000017,1.3000000000000016,0.18727763329561045,2014-03-10,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-03-17,188.23,187.08,188.71,184.44
2014-03-12,133478.9107634395,0.0,1,711.9634668414737,181.7,2014-03-11,2014-03-12,1.5850000000000017,1.1550000000000016,0.20596996977771442,2014-03-11,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_held,1.0,2014-03-18,188.71,186.8,187.99,184.44
2014-03-13,131926.83040572508,0.0,1,711.9634668414737,181.7,2014-03-12,2014-03-13,1.515000000000002,-0.5,0.2230860554989611,2014-03-12,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-03-19,187.35,185.9,187.99,184.44
2014-03-14,131478.29342161494,0.0,1,711.9634668414737,181.7,2014-03-13,2014-03-14,1.4600000000000017,1.4300000000000017,0.24416044794757918,2014-03-13,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_held,1.0,2014-03-20,187.99,184.66,187.94,184.44
2014-03-17,132681.51168057707,0.0,1,711.9634668414737,181.7,2014-03-14,2014-03-17,-0.5,2.070000000000002,0.22278100786188884,2014-03-14,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-03-21,185.8,184.44,189.02,185.47
2014-03-18,133628.4230914762,0.0,1,711.9634668414737,181.7,2014-03-17,2014-03-18,1.1900000000000015,1.740000000000002,0.21047248028865329,2014-03-17,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-03-24,186.77,185.51,189.02,184.62
2014-03-19,132845.26327795058,0.0,1,711.9634668414737,181.7,2014-03-18,2014-03-19,1.2450000000000014,1.5500000000000016,0.197571593963118,2014-03-18,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-03-25,187.91,186.51,189.02,184.62
2014-03-20,133671.1408994867,0.0,1,711.9634668414737,181.7,2014-03-19,2014-03-20,1.1600000000000015,1.5200000000000018,0.21302297161736186,2014-03-19,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-03-26,187.94,185.47,189.02,184.62
2014-03-21,132517.7600832035,0.0,1,711.9634668414737,181.7,2014-03-20,2014-03-21,1.4800000000000018,1.4750000000000019,0.20509837893549854,2014-03-20,threshold,counterfactual_5m,,,,,FORCE_BUY,0.245,0.27,sell,sell_high_broken,0.0,2014-03-27,187.89,185.92,189.02,183.9
