date,equity,cash,pos,buy_th,sell_th,p_day,daily_action,daily_buy_level,daily_sell_level,SPY,Return %,SPY %
10/6/2021,167470.1382,167470.1382,0,-0.5,2.45,0.176994562,FREE,0.175,0.23,434.9,67.47%,35.12%
10/7/2021,167325.4917,0,1,1.15,2.45,0.202977145,FREE,0.195,0.23,438.66,67.33%,36.29%
10/8/2021,166476.6455,0,1,1.15,1.55,0.176149511,FORCE_BUY,0.2,0.23,437.86,66.48%,36.04%
10/11/2021,165353.7322,0,1,1.15,1.55,0.217211569,FREE,0.2,0.23,434.69,65.35%,35.06%
10/12/2021,164592.4351,0,1,1.95,1.65,0.177753905,FORCE_BUY,0.2,0.23,433.62,64.59%,34.72%
10/13/2021,165909.4791,0,1,1.65,-0.5,0.154960021,FORCE_BUY,0.2,0.23,435.18,65.91%,35.21%
10/14/2021,168703.4395,0,1,1.65,-0.5,0.168822715,FORCE_BUY,0.2,0.23,442.5,68.70%,37.48%
10/15/2021,169719.7711,0,1,1.65,-0.5,0.154779477,FORCE_BUY,0.2,0.23,445.87,69.72%,38.53%
10/18/2021,170260.2921,0,1,0.95,2.2,0.160987021,FORCE_BUY,0.2,0.23,447.19,70.26%,38.94%
10/19/2021,171695.3371,0,1,0.95,2.2,0.143883202,FORCE_BUY,0.2,0.23,450.64,71.70%,40.01%
10/20/2021,171897.0809,0,1,-0.5,2.3,0.147828688,FORCE_BUY,0.2,0.23,452.41,71.90%,40.56%
10/21/2021,172258.697,0,1,0.9,1.7,0.147851685,FORCE_BUY,0.2,0.23,453.59,72.26%,40.93%
10/22/2021,172167.3414,0,1,0.6,1.6,0.182037156,FORCE_BUY,0.2,0.23,453.12,72.17%,40.78%
10/25/2021,173636.6448,0,1,0.6,1.6,0.159504184,FORCE_BUY,0.2,0.23,455.55,73.64%,41.54%
10/26/2021,173750.8393,0,1,1.05,1.35,0.216665513,FORCE_BUY,0.22,0.25,455.96,73.75%,41.66%
10/27/2021,173838.3885,173838.3885,0,1.3,1.1,0.250391596,FORCE_SELL,0.22,0.25,453.94,73.84%,41.04%
10/28/2021,173777.5474,0,1,1.2,0.95,0.169822391,FORCE_BUY,0.22,0.25,458.32,73.78%,42.40%
10/29/2021,174804.2418,0,1,-0.5,1.1,0.170376666,FORCE_BUY,0.22,0.25,459.25,74.80%,42.69%
11/1/2021,174857.4779,0,1,-0.5,1.1,0.163792442,FORCE_BUY,0.22,0.25,460.04,74.86%,42.93%
11/2/2021,175458.2843,0,1,-0.5,1.1,0.156792063,FORCE_BUY,0.22,0.25,461.9,75.46%,43.51%
11/3/2021,176994.5234,0,1,-0.5,1.1,0.189219315,FORCE_BUY,0.22,0.25,464.72,76.99%,44.39%
11/4/2021,177652.3684,0,1,1.2,0.8,0.152017084,FORCE_BUY,0.22,0.25,466.91,77.65%,45.07%
11/5/2021,177880.5227,0,1,1.2,0.9,0.218496933,FORCE_BUY,0.22,0.25,468.53,77.88%,45.57%
11/8/2021,177872.9176,0,1,1.2,0.9,0.207464829,FORCE_BUY,0.22,0.25,468.93,77.87%,45.69%
11/9/2021,178336.8302,178336.8302,0,1.2,0.9,0.229351081,FREE,0.22,0.25,467.38,78.34%,45.21%
11/10/2021,178336.8302,178336.8302,0,1.45,1.45,0.270355362,FORCE_SELL,0.22,0.25,463.62,78.34%,44.04%
11/11/2021,178336.8302,178336.8302,0,1.35,-0.5,0.236489618,FREE,0.22,0.25,463.77,78.34%,44.09%
11/12/2021,179643.0457,0,1,-0.5,1.25,0.209068588,FORCE_BUY,0.22,0.25,467.27,79.64%,45.18%
11/15/2021,179631.5203,0,1,0.6,0.85,0.21391157,FORCE_BUY,0.22,0.25,467.43,79.63%,45.23%
11/16/2021,180315.3625,0,1,0.6,1.25,0.21717558,FORCE_BUY,0.22,0.25,469.28,80.32%,45.80%
11/17/2021,179938.8651,0,1,0.7,1.05,0.202065801,FORCE_BUY,0.22,0.25,468.14,79.94%,45.45%
11/18/2021,180603.4983,0,1,-0.5,1.3,0.193979163,FORCE_BUY,0.22,0.25,469.73,80.60%,45.94%
11/19/2021,180798.7475,0,1,0.85,1.55,0.225789291,FREE,0.22,0.25,468.89,80.80%,45.68%
11/22/2021,181507.8076,181507.8076,0,0.9,1.9,0.30594998,FORCE_SELL,0.22,0.25,467.57,81.51%,45.27%
11/23/2021,182047.2675,182047.2675,0,1,1.75,0.224431212,FREE,0.22,0.25,468.19,82.05%,45.46%
11/24/2021,182047.2675,182047.2675,0,-0.5,0.95,0.205573107,FORCE_BUY,0.22,0.25,469.44,82.05%,45.85%
11/26/2021,182047.2675,182047.2675,0,0.75,-0.5,0.270917216,FORCE_SELL,0.22,0.245,458.97,82.05%,42.60%
11/29/2021,183106.24,183106.24,0,2.05,1.5,0.233104765,FREE,0.22,0.245,464.6,83.11%,44.35%
11/30/2021,183106.24,183106.24,0,0.8,1.5,0.307675981,FORCE_SELL,0.22,0.245,455.56,83.11%,41.54%
12/1/2021,183106.24,183106.24,0,2.15,2.1,0.382552725,FORCE_SELL,0.22,0.245,450.5,83.11%,39.97%
12/2/2021,183106.24,183106.24,0,2.3,-0.5,0.252558475,FORCE_SELL,0.22,0.245,457.4,83.11%,42.11%
12/3/2021,183106.24,183106.24,0,2.4,2.45,0.300849747,FORCE_SELL,0.22,0.245,453.42,83.11%,40.87%
12/6/2021,184358.9026,184358.9026,0,1.45,-0.5,0.23471766,FREE,0.22,0.245,458.79,84.36%,42.54%
12/7/2021,184358.9026,184358.9026,0,1.15,-0.5,0.24369428,FREE,0.22,0.245,468.28,84.36%,45.49%
12/8/2021,184248.994,0,1,0.4,-0.5,0.181674874,FORCE_BUY,0.22,0.245,469.52,84.25%,45.88%
12/9/2021,184203.291,0,1,0.75,2.4,0.242727712,FREE,0.22,0.245,466.35,84.20%,44.89%
12/10/2021,185968.2122,0,1,0.8,2.45,0.168748058,FORCE_BUY,0.22,0.245,470.74,85.97%,46.26%
12/13/2021,186481.5003,186481.5003,0,0.8,2.45,0.245678514,FORCE_SELL,0.22,0.245,466.57,86.48%,44.96%
12/14/2021,185836.2772,0,1,2.4,1.65,0.208736425,FORCE_BUY,0.22,0.25,463.36,85.84%,43.96%
12/15/2021,185924.4443,185924.4443,0,2.35,2.05,0.221013965,FREE,0.22,0.25,470.6,85.92%,46.21%
12/16/2021,185924.4443,185924.4443,0,-0.5,1.9,0.233394074,FREE,0.225,0.25,466.45,85.92%,44.92%
12/17/2021,185542.5537,0,1,2.2,-0.5,0.235119534,FREE,0.225,0.25,459.87,85.54%,42.88%
12/20/2021,183492.4042,0,1,-0.5,2,0.167895525,FORCE_BUY,0.225,0.25,454.98,83.49%,41.36%
12/21/2021,186004.8423,0,1,-0.5,2.05,0.197193296,FORCE_BUY,0.225,0.25,463.06,86.00%,43.87%
12/22/2021,188131.37,0,1,-0.5,2.05,0.177442448,FORCE_BUY,0.225,0.25,467.69,88.13%,45.31%
12/23/2021,189140.3652,0,1,-0.5,2.05,0.195293425,FORCE_BUY,0.225,0.25,470.6,89.14%,46.21%
12/27/2021,191741.2412,0,1,-0.5,2.05,0.168865246,FORCE_BUY,0.225,0.25,477.26,91.74%,48.28%
12/28/2021,191982.4352,0,1,-0.5,2.05,0.192247194,FORCE_BUY,0.225,0.25,476.87,91.98%,48.16%
12/29/2021,191769.3805,0,1,1.3,1.8,0.187455406,FORCE_BUY,0.225,0.25,477.48,91.77%,48.35%
12/30/2021,190756.3654,0,1,1.4,1.8,0.221883578,FORCE_BUY,0.225,0.25,476.16,90.76%,47.94%
12/31/2021,191073.9376,0,1,1.05,-0.5,0.21521831,FORCE_BUY,0.225,0.25,474.96,91.07%,47.57%
1/3/2022,191990.475,0,1,1.05,2.2,0.168799108,FORCE_BUY,0.225,0.25,477.71,91.99%,48.42%
1/4/2022,191684.9625,0,1,1.25,-0.5,0.193250862,FORCE_BUY,0.225,0.25,477.55,91.68%,48.37%
1/5/2022,191821.6392,191821.6392,0,2,-0.5,0.30462686,FORCE_SELL,0.225,0.25,468.38,91.82%,45.52%
1/6/2022,192395.9815,192395.9815,0,1.95,1.95,0.232853387,FREE,0.225,0.25,467.94,92.40%,45.39%
1/7/2022,191860.6331,0,1,1.25,1,0.235327836,FREE,0.225,0.25,466.09,91.86%,44.81%
1/10/2022,189918.3734,189918.3734,0,2.05,2.5,0.234580115,FREE,0.225,0.25,465.51,89.92%,44.63%
1/11/2022,189918.3734,189918.3734,0,2.35,2.35,0.225866023,FORCE_BUY,0.235,0.255,469.75,89.92%,45.95%
1/12/2022,189918.3734,189918.3734,0,2.35,2.35,0.219527374,FORCE_BUY,0.235,0.255,471.02,89.92%,46.34%
1/13/2022,189918.3734,189918.3734,0,2.2,-0.5,0.298107582,FORCE_SELL,0.235,0.255,464.53,89.92%,44.33%
1/14/2022,191831.2856,0,1,2.4,-0.5,0.197103388,FORCE_BUY,0.235,0.255,464.72,91.83%,44.39%
1/18/2022,187918.8855,0,1,2.5,-0.5,0.220873538,FORCE_BUY,0.235,0.255,456.49,87.92%,41.83%
1/19/2022,188368.2549,188368.2549,0,2.25,1.3,0.274989313,FORCE_SELL,0.235,0.255,451.75,88.37%,40.36%
1/20/2022,188368.2549,188368.2549,0,-0.5,1.4,0.316835215,FORCE_SELL,0.235,0.255,446.75,88.37%,38.80%
1/21/2022,188368.2549,188368.2549,0,-0.5,-0.5,0.290959584,FORCE_SELL,0.235,0.255,437.98,88.37%,36.08%
1/24/2022,188368.2549,188368.2549,0,2.5,-0.5,0.296157003,FORCE_SELL,0.235,0.255,439.84,88.37%,36.66%
1/25/2022,188368.2549,188368.2549,0,2.25,-0.5,0.262845416,FORCE_SELL,0.235,0.255,434.47,88.37%,34.99%
1/26/2022,188368.2549,188368.2549,0,-0.5,-0.5,0.298638913,FORCE_SELL,0.235,0.265,433.38,88.37%,34.65%
1/27/2022,188368.2549,188368.2549,0,-0.5,-0.5,0.287456929,FORCE_SELL,0.235,0.265,431.24,88.37%,33.98%
1/28/2022,191168.3118,191168.3118,0,-0.5,-0.5,0.263138238,FREE,0.235,0.265,441.95,91.17%,37.31%
1/31/2022,193941.6217,0,1,1.55,2.45,0.230351796,FORCE_BUY,0.235,0.265,449.91,93.94%,39.78%
2/1/2022,196598.2971,0,1,1.55,2.4,0.201456092,FORCE_BUY,0.235,0.265,452.95,96.60%,40.73%
2/2/2022,195552.9061,0,1,1.55,2.4,0.196358105,FORCE_BUY,0.235,0.265,457.35,95.55%,42.10%
2/3/2022,195812.0939,195812.0939,0,1.3,-0.5,0.268258466,FORCE_SELL,0.235,0.265,446.6,95.81%,38.76%
2/4/2022,197604.7863,197604.7863,0,1.55,-0.5,0.258921264,FREE,0.235,0.27,448.7,97.60%,39.41%
2/7/2022,197604.7863,197604.7863,0,1.55,-0.5,0.249283791,FREE,0.235,0.27,447.26,97.60%,38.96%
2/8/2022,199531.2584,0,1,0.95,2.45,0.210080711,FORCE_BUY,0.235,0.27,450.94,99.53%,40.10%
2/9/2022,201828.8857,0,1,1.5,2.3,0.190777957,FORCE_BUY,0.235,0.27,457.54,101.83%,42.15%
2/10/2022,201996.7893,201996.7893,0,2.45,-0.5,0.27771353,FORCE_SELL,0.235,0.27,449.32,102.00%,39.60%
2/11/2022,201996.7893,201996.7893,0,2.45,-0.5,0.296148673,FORCE_SELL,0.235,0.27,440.46,102.00%,36.85%
2/14/2022,203511.302,0,1,1,1.85,0.222281642,FORCE_BUY,0.235,0.27,439.02,103.51%,36.40%
2/15/2022,205966.1383,0,1,1.4,1.85,0.184091661,FORCE_BUY,0.235,0.27,446.1,105.97%,38.60%
2/16/2022,206489.4717,0,1,-0.5,-0.5,0.205527282,FORCE_BUY,0.235,0.27,446.6,106.49%,38.76%
2/17/2022,206137.5104,206137.5104,0,1.75,1.8,0.279439406,FORCE_SELL,0.235,0.27,437.06,106.14%,35.79%
2/18/2022,205783.2817,205783.2817,0,2.15,-0.5,0.239267954,FREE,0.235,0.27,434.23,105.78%,34.91%
2/22/2022,206797.6897,206797.6897,0,-0.5,-0.5,0.245849864,FREE,0.235,0.27,429.57,106.80%,33.46%
2/23/2022,206797.6897,206797.6897,0,2.25,1.75,0.275642306,FORCE_SELL,0.235,0.27,421.95,106.80%,31.10%
2/24/2022,206797.6897,206797.6897,0,2.35,-0.5,0.288869012,FORCE_SELL,0.235,0.27,428.3,106.80%,33.07%
2/25/2022,210666.4904,0,1,2.45,2.5,0.261988582,FREE,0.235,0.27,437.75,110.67%,36.01%
2/28/2022,211144.3491,211144.3491,0,2.45,2.5,0.236273795,FREE,0.235,0.27,436.63,111.14%,35.66%
3/1/2022,211144.3491,211144.3491,0,2,-0.5,0.294591514,FORCE_SELL,0.235,0.27,429.98,111.14%,33.59%
3/2/2022,211071.9452,0,1,-0.5,-0.5,0.150867674,FORCE_BUY,0.235,0.27,437.89,111.07%,36.05%
3/3/2022,207176.6136,0,1,0.85,-0.5,0.161965153,FORCE_BUY,0.235,0.27,435.71,107.18%,35.37%
3/4/2022,208175.7879,0,1,1.9,-0.5,0.135155484,FORCE_BUY,0.235,0.27,432.17,108.18%,34.27%
3/7/2022,202267.627,0,1,2,-0.5,0.205155795,FORCE_BUY,0.235,0.27,419.43,102.27%,30.31%
3/8/2022,201500.1453,0,1,2.05,1.95,0.218649749,FORCE_BUY,0.235,0.27,416.25,101.50%,29.33%
3/9/2022,206225.7086,0,1,2.5,1.9,0.172185677,FORCE_BUY,0.235,0.27,427.41,106.23%,32.79%
3/10/2022,205168.6112,0,1,2,2.25,0.142693504,FORCE_BUY,0.235,0.27,425.48,105.17%,32.19%
3/11/2022,202706.8775,0,1,2.25,2.45,0.195557795,FORCE_BUY,0.235,0.27,420.07,102.71%,30.51%
3/14/2022,201712.5301,0,1,1.85,2.1,0.193124593,FORCE_BUY,0.235,0.27,417,101.71%,29.56%
3/15/2022,205337.5537,0,1,2.3,2.45,0.156262753,FORCE_BUY,0.235,0.27,426.17,105.34%,32.41%
3/16/2022,210574.7715,0,1,2.35,1.6,0.163782245,FORCE_BUY,0.235,0.27,435.62,110.57%,35.34%
3/17/2022,211665.6574,0,1,1.85,1.6,0.144830875,FORCE_BUY,0.235,0.27,441.07,111.67%,37.04%
3/18/2022,215034.8538,0,1,1.3,2.45,0.13565104,FORCE_BUY,0.235,0.27,444.52,115.03%,38.11%
3/21/2022,214170.8335,0,1,1.4,-0.5,0.134188199,FORCE_BUY,0.235,0.27,444.39,114.17%,38.07%
3/22/2022,217250.4141,0,1,-0.5,2.5,0.127727305,FORCE_BUY,0.235,0.27,449.59,117.25%,39.68%
3/23/2022,214479.757,0,1,-0.5,2.35,0.175468799,FORCE_BUY,0.235,0.275,443.8,114.48%,37.89%
3/24/2022,217322.8181,0,1,2.05,2.4,0.134435878,FORCE_BUY,0.235,0.275,450.49,117.32%,39.96%
3/25/2022,218611.6081,0,1,2.2,2.15,0.117142864,FORCE_BUY,0.235,0.275,452.69,118.61%,40.65%
3/28/2022,220016.2444,0,1,2.2,2.15,0.119858938,FORCE_BUY,0.235,0.275,455.91,120.02%,41.65%
3/29/2022,222569.6897,0,1,-0.5,-0.5,0.12360987,FORCE_BUY,0.235,0.275,461.55,122.57%,43.40%
3/30/2022,221498.1115,0,1,1.45,-0.5,0.147010765,FORCE_BUY,0.235,0.275,458.7,121.50%,42.52%
3/31/2022,218756.4159,0,1,2.05,-0.5,0.187063854,FORCE_BUY,0.235,0.275,451.64,118.76%,40.32%
4/1/2022,218799.8583,0,1,2.1,-0.5,0.128455072,FORCE_BUY,0.235,0.275,452.92,118.80%,40.72%
4/4/2022,220276.8985,0,1,2.1,-0.5,0.128964994,FORCE_BUY,0.235,0.275,456.8,120.28%,41.93%
4/5/2022,217824.8187,0,1,1.1,2.5,0.192909739,FORCE_BUY,0.235,0.275,451.03,117.82%,40.13%
4/6/2022,214894.8729,0,1,2.5,2.2,0.21638656,FORCE_BUY,0.235,0.275,446.52,114.89%,38.73%
4/7/2022,216844.9521,0,1,2.5,1.75,0.252622579,FREE,0.235,0.27,448.77,116.84%,39.43%
4/8/2022,216551.9986,0,1,1.85,1.5,0.254985678,FREE,0.235,0.27,447.57,116.55%,39.06%
4/11/2022,212647.5516,0,1,1.55,-0.5,0.239290647,FREE,0.235,0.27,439.92,112.65%,36.68%
4/12/2022,212807.1569,212807.1569,0,1.45,-0.5,0.27277412,FORCE_SELL,0.235,0.27,438.29,112.81%,36.17%
4/13/2022,213845.9857,213845.9857,0,1.65,1.55,0.23971935,FREE,0.235,0.275,443.31,113.85%,37.73%
4/14/2022,213845.9857,213845.9857,0,2.4,1.6,0.299366464,FORCE_SELL,0.235,0.275,437.79,113.85%,36.02%
4/18/2022,214883.4923,0,1,1.5,2.2,0.20890605,FORCE_BUY,0.235,0.275,437.97,114.88%,36.07%
4/19/2022,214516.052,214516.052,0,1.4,2.4,0.254006045,FREE,0.235,0.275,445.04,114.52%,38.27%
4/20/2022,214851.2484,214851.2484,0,-0.5,2.5,0.252248877,FREE,0.235,0.275,444.71,114.85%,38.17%
4/21/2022,214851.2484,214851.2484,0,0.95,2.45,0.338433917,FORCE_SELL,0.235,0.275,438.06,114.85%,36.10%
4/22/2022,214851.2484,214851.2484,0,2.45,-0.5,0.30020002,FORCE_SELL,0.235,0.275,426.04,114.85%,32.37%
4/25/2022,218430.5729,0,1,-0.5,2.25,0.217636915,FORCE_BUY,0.255,0.275,428.51,118.43%,33.14%
4/26/2022,214805.3597,214805.3597,0,2.5,-0.5,0.279840159,FORCE_SELL,0.255,0.275,416.1,114.81%,29.28%
4/27/2022,218695.3874,218695.3874,0,2.05,-0.5,0.262876819,FREE,0.255,0.275,417.27,118.70%,29.64%
4/28/2022,218695.3874,218695.3874,0,2.35,2.2,0.286160723,FORCE_SELL,0.255,0.275,427.81,118.70%,32.92%
4/29/2022,218695.3874,218695.3874,0,1.75,2.5,0.291776123,FORCE_SELL,0.255,0.275,412,118.70%,28.01%
5/2/2022,219437.2486,0,1,1.75,2.5,0.229721264,FORCE_BUY,0.255,0.275,414.48,119.44%,28.78%
5/3/2022,220926.27,0,1,2.25,2.15,0.253049005,FORCE_BUY,0.255,0.275,416.38,120.93%,29.37%
5/4/2022,220958.0641,220958.0641,0,1.3,1.95,0.29895198,FORCE_SELL,0.235,0.275,429.06,120.96%,33.31%
5/5/2022,220958.0641,220958.0641,0,-0.5,2,0.295090537,FORCE_SELL,0.235,0.275,413.81,120.96%,28.57%
5/6/2022,223260.1945,0,1,2.5,1.85,0.25042639,FREE,0.235,0.275,411.34,123.26%,27.80%
5/9/2022,217766.4771,0,1,-0.5,-0.5,0.249773524,FREE,0.235,0.275,398.17,117.77%,23.71%
5/10/2022,216092.2629,0,1,-0.5,-0.5,0.251678712,FREE,0.235,0.275,399.09,116.09%,23.99%
5/11/2022,215382.2957,0,1,2.4,-0.5,0.263578937,FREE,0.235,0.275,392.75,115.38%,22.03%
5/12/2022,215382.2957,0,1,2.1,2.35,0.219519509,FORCE_BUY,0.235,0.275,392.34,115.38%,21.90%
5/13/2022,219620.4899,0,1,-0.5,2.4,0.234729966,FORCE_BUY,0.235,0.275,401.72,119.62%,24.81%
5/16/2022,220054.3774,220054.3774,0,-0.5,-0.5,0.235371429,FREE,0.235,0.275,400.09,120.05%,24.31%
5/17/2022,220714.0485,0,1,1.8,2.45,0.200290059,FORCE_BUY,0.235,0.275,408.32,120.71%,26.86%
5/18/2022,210613.511,0,1,2.25,-0.5,0.265093506,FREE,0.235,0.275,391.86,110.61%,21.75%
5/19/2022,211159.6321,0,1,2.3,2.45,0.217511002,FORCE_BUY,0.235,0.275,389.46,111.16%,21.00%
5/20/2022,211213.7035,0,1,2.05,2.5,0.214101196,FORCE_BUY,0.235,0.275,389.63,111.21%,21.06%
5/23/2022,213311.6738,0,1,1.15,-0.5,0.189192511,FORCE_BUY,0.235,0.275,396.92,113.31%,23.32%
5/24/2022,213890.2378,0,1,-0.5,2.35,0.177401599,FORCE_BUY,0.235,0.275,393.89,113.89%,22.38%
5/25/2022,214495.8375,0,1,2.45,2.35,0.191391629,FORCE_BUY,0.235,0.275,397.37,114.50%,23.46%
5/26/2022,219216.2707,0,1,1.65,2.45,0.122294752,FORCE_BUY,0.235,0.275,405.31,119.22%,25.93%
5/27/2022,225315.5247,0,1,1.65,2.45,0.111140889,FORCE_BUY,0.235,0.275,415.26,125.32%,29.02%
5/31/2022,224163.8039,0,1,1.65,2.45,0.121161468,FORCE_BUY,0.235,0.275,412.93,124.16%,28.29%
6/1/2022,220860.0413,0,1,-0.5,2.25,0.147344386,FORCE_BUY,0.235,0.275,409.59,120.86%,27.26%
6/2/2022,226018.4529,0,1,-0.5,-0.5,0.119685699,FORCE_BUY,0.235,0.275,417.39,126.02%,29.68%
6/3/2022,221854.9551,0,1,2.35,-0.5,0.130401832,FORCE_BUY,0.235,0.275,410.54,121.85%,27.55%
6/6/2022,222720.0975,0,1,2.5,2.2,0.14436361,FORCE_BUY,0.235,0.275,411.79,122.72%,27.94%
6/7/2022,224152.9896,0,1,-0.5,2.25,0.122954197,FORCE_BUY,0.235,0.275,415.74,124.15%,29.17%
6/8/2022,222557.8833,0,1,2.25,1.65,0.13926956,FORCE_BUY,0.235,0.275,411.22,122.56%,27.76%
6/9/2022,217421.1003,0,1,2.5,2.1,0.162523302,FORCE_BUY,0.235,0.275,401.44,117.42%,24.73%
6/10/2022,211035.2679,0,1,1.8,2.15,0.146455015,FORCE_BUY,0.22,0.275,389.8,111.04%,21.11%
6/13/2022,203945.2752,0,1,2.35,-0.5,0.196752684,FREE,0.145,0.275,375,103.95%,16.51%
6/14/2022,207326.811,207326.811,0,2.2,2.5,0.187024769,FREE,0.145,0.275,373.87,107.33%,16.16%
6/15/2022,211902.3202,0,1,-0.5,-0.5,0.243902678,FREE,0.145,0.275,379.2,111.90%,17.82%
6/16/2022,206718.6176,0,1,-0.5,-0.5,0.177465201,FREE,0.145,0.275,366.65,106.72%,13.92%
6/17/2022,211023.3167,0,1,2.4,-0.5,0.185438626,FREE,0.145,0.275,365.86,111.02%,13.67%
6/21/2022,214594.9287,0,1,-0.5,2.5,0.202533046,FREE,0.145,0.275,375.07,114.59%,16.53%
6/22/2022,214441.148,0,1,2.45,2.5,0.225415824,FREE,0.145,0.275,374.39,114.44%,16.32%
6/23/2022,215177.6835,215177.6835,0,-0.5,-0.5,0.184536268,FREE,0.145,0.275,378.06,115.18%,17.46%
6/24/2022,215341.3897,215341.3897,0,-0.5,-0.5,0.204451558,FREE,0.145,0.275,390.08,115.34%,21.20%
6/27/2022,215959.5256,215959.5256,0,2.2,2.45,0.2279623,FREE,0.145,0.275,388.59,115.96%,20.73%
6/28/2022,215959.5256,215959.5256,0,2.15,2.4,0.2868634,FORCE_SELL,0.145,0.275,380.65,115.96%,18.27%
6/29/2022,215976.5746,0,1,2.5,-0.5,0.214436111,FREE,0.145,0.275,380.34,115.98%,18.17%
6/30/2022,212707.8407,212707.8407,0,2.15,-0.5,0.226440909,FREE,0.145,0.275,377.25,112.71%,17.21%
7/1/2022,216489.6996,216489.6996,0,-0.5,-0.5,0.209873165,FREE,0.145,0.275,381.24,116.49%,18.45%
7/5/2022,215687.6192,0,1,2.5,2.4,0.209108781,FREE,0.145,0.275,381.96,115.69%,18.67%
7/6/2022,216112.2569,216112.2569,0,2.5,2.35,0.213584836,FREE,0.145,0.275,383.25,116.11%,19.07%
7/7/2022,216112.2569,216112.2569,0,1.4,-0.5,0.201531787,FREE,0.145,0.275,388.99,116.11%,20.86%
7/8/2022,216742.4543,216742.4543,0,1.35,2.4,0.198135548,FREE,0.145,0.275,388.67,116.74%,20.76%
7/11/2022,216742.4543,216742.4543,0,1.25,2.45,0.211130579,FORCE_SELL,0.145,0.19,384.23,116.74%,19.38%
7/12/2022,216742.4543,216742.4543,0,1.7,2.45,0.244480054,FORCE_SELL,0.145,0.19,380.83,116.74%,18.32%
7/13/2022,215597.0021,0,1,1.7,2.3,0.228861502,FREE,0.145,0.275,378.83,115.60%,17.70%
7/14/2022,217383.9075,0,1,1.8,2.35,0.209085764,FREE,0.175,0.275,377.91,117.38%,17.41%
7/15/2022,220359.0502,0,1,-0.5,2.4,0.214890581,FREE,0.175,0.275,385.13,120.36%,19.66%
7/18/2022,222138.1692,222138.1692,0,1.95,-0.5,0.281865802,FORCE_SELL,0.175,0.275,381.95,122.14%,18.67%
7/19/2022,222138.1692,222138.1692,0,1.95,2.5,0.244598526,FREE,0.175,0.275,392.27,122.14%,21.88%
7/20/2022,222138.1692,222138.1692,0,1.15,-0.5,0.145359445,FREE,0.145,0.275,394.77,122.14%,22.65%
7/21/2022,223750.0306,0,1,1.25,-0.5,0.140698202,FORCE_BUY,0.145,0.275,398.79,123.75%,23.90%
7/22/2022,222696.4364,0,1,1.95,-0.5,0.168721387,FREE,0.145,0.275,395.09,122.70%,22.75%
7/25/2022,222588.589,0,1,1.35,-0.5,0.138879351,FORCE_BUY,0.145,0.275,395.57,122.59%,22.90%
7/26/2022,222504.4567,0,1,1.6,-0.5,0.169380791,FREE,0.145,0.275,390.89,122.50%,21.45%
7/27/2022,223227.3313,223227.3313,0,1.9,2.5,0.17477895,FREE,0.145,0.275,401.04,123.23%,24.60%
7/28/2022,223227.3313,223227.3313,0,-0.5,2.5,0.155492511,FREE,0.145,0.275,406.07,123.23%,26.16%
7/29/2022,224092.1709,224092.1709,0,-0.5,2.5,0.145792364,FREE,0.13,0.275,411.99,124.09%,28.00%
8/1/2022,223792.4769,0,1,1.7,-0.5,0.152970688,FREE,0.13,0.275,410.77,123.79%,27.62%
8/2/2022,223724.2224,0,1,2.05,2.5,0.186476367,FREE,0.13,0.275,408.06,123.72%,26.78%
8/3/2022,224190.1318,224190.1318,0,2.3,-0.5,0.146584672,FREE,0.13,0.275,414.45,124.19%,28.77%
8/4/2022,224025.2861,224025.2861,0,2.35,-0.5,0.14141488,FREE,0.13,0.275,414.17,124.03%,28.68%
8/5/2022,224448.877,224448.877,0,1.65,-0.5,0.144606318,FREE,0.13,0.275,413.47,124.45%,28.46%
8/8/2022,222972.856,0,1,1.65,2.25,0.172999594,FREE,0.13,0.275,412.99,122.97%,28.31%
8/9/2022,221782.964,221782.964,0,2.25,-0.5,0.151760433,FREE,0.13,0.275,411.35,121.78%,27.80%
8/10/2022,221782.964,221782.964,0,1.1,2.15,0.12541808,FORCE_BUY,0.13,0.275,419.99,121.78%,30.49%
8/11/2022,221777.6886,0,1,-0.5,2.2,0.174145269,FREE,0.13,0.275,419.99,121.78%,30.49%
8/12/2022,222706.1584,222706.1584,0,1.15,2.4,0.138743872,FREE,0.13,0.275,427.1,122.71%,32.70%
8/15/2022,224614.2446,0,1,1.9,2.1,0.129745198,FORCE_BUY,0.145,0.275,428.86,124.61%,33.24%
8/16/2022,225091.2332,0,1,1.45,1.25,0.145649819,FREE,0.145,0.275,429.7,125.09%,33.51%
8/17/2022,224270.1636,0,1,1.65,-0.5,0.168263834,FREE,0.145,0.275,426.65,124.27%,32.56%
8/18/2022,225160.0201,0,1,1.95,1.05,0.13778547,FORCE_BUY,0.145,0.275,427.89,125.16%,32.94%
8/19/2022,222902.6255,0,1,1.75,1.2,0.168647271,FREE,0.145,0.275,422.14,122.90%,31.16%
8/22/2022,219194.6345,0,1,1.75,1.2,0.173152703,FREE,0.145,0.275,413.35,119.19%,28.43%
8/23/2022,217983.3222,0,1,1.75,1.2,0.177305825,FREE,0.145,0.265,412.35,117.98%,28.11%
8/24/2022,218856.4695,218856.4695,0,1.85,1.7,0.150244097,FREE,0.145,0.265,413.67,118.86%,28.52%
8/25/2022,218856.4695,218856.4695,0,1.8,1.7,0.148594651,FREE,0.145,0.265,419.51,118.86%,30.34%
