date,equity,cash,pos,qty,bucket_next,prev_reg_score,prev_strength,prev_reg_slope,prev_reg_above_ma,th_buy_today_live,th_sell_today_live,th_buy_bull_base,th_buy_side_base,th_buy_bear_base,th_sell_bull_base,th_sell_side_base,th_sell_bear_base,bucket_today,reg_score,strength,reg_slope,reg_above_ma
2019-03-21,106061.99370467018,0.0,1,580.334830951358,bull,0.0967605365191089,1.0,0.0021281411796470018,0.0602507419867786,-0.5,2.1499999999999995,-0.5,2.349999999999999,-0.5,1.5499999999999994,1.4999999999999996,-0.5,,,,,
2019-03-22,103549.14388665081,0.0,1,580.334830951358,bull,0.1172884191976163,1.0,0.0021438710452352664,0.073904537374607,2.1999999999999993,0.09999999999999998,2.2999999999999994,2.349999999999999,-0.5,-0.5,1.4999999999999996,-0.5,,,,,
2019-03-25,103612.98071805545,103612.98071805545,0,0.0,bull,0.07843727076475288,1.0,0.0020809203337816195,0.04812967317560535,1.5499999999999994,1.0999999999999996,1.6499999999999995,2.349999999999999,-0.5,0.4999999999999998,1.4999999999999996,-0.5,,,,,
2019-03-26,103850.78480501473,0.0,1,580.0099681933243,bull,0.07220576129525454,1.0,0.0020398043376118457,0.04405756552161266,-0.5,1.4999999999999996,-0.5,2.349999999999999,-0.5,0.8999999999999997,1.4999999999999996,-0.5,,,,,
2019-03-27,103032.97074986213,0.0,1,580.0099681933243,bull,0.07586333725698269,1.0,0.001953592283561588,0.04666837360419862,-0.5,1.4499999999999997,-0.5,2.349999999999999,-0.5,0.8499999999999996,1.4999999999999996,-0.5,,,,,
2019-03-28,103798.58390787733,0.0,1,580.0099681933243,bull,0.061897976398829074,1.0,0.0017898270551777833,0.03768566348886382,-0.5,1.5499999999999998,-0.5,2.349999999999999,-0.5,0.9499999999999997,1.4999999999999996,-0.5,,,,,
2019-03-29,104332.19307861518,0.0,1,580.0099681933243,bull,0.06236095685245808,1.0,0.0017130338086015326,0.038147903617768986,-0.5,1.5499999999999998,-0.5,2.349999999999999,-0.5,0.9499999999999997,1.4999999999999996,-0.5,,,,,
2019-04-01,105683.61630450563,0.0,1,580.0099681933243,bull,0.07097711993428753,1.0,0.0017071969064648357,0.04390368614326201,-0.5,3.099999999999999,-0.5,2.349999999999999,-0.5,2.499999999999999,1.4999999999999996,-0.5,,,,,
2019-04-02,106037.42238510355,106037.42238510355,0,0.0,bull,0.08837413991367256,1.0,0.0017208228998044494,0.055474447476172806,-0.5,2.9999999999999996,-0.5,2.349999999999999,-0.5,2.3999999999999995,1.4999999999999996,-0.5,,,,,
2019-04-03,105687.48550369177,0.0,1,574.3260814242569,bull,0.0913381229459563,1.0,0.0017800972179464604,0.05733188752807794,0.34999999999999976,3.099999999999999,0.44999999999999973,2.349999999999999,-0.5,2.499999999999999,1.4999999999999996,-0.5,,,,,
2019-04-04,105406.06572379387,0.0,1,574.3260814242569,bull,0.09673029333742883,1.0,0.0018801475582977752,0.060726567108357,0.7499999999999997,0.09999999999999998,0.8499999999999996,2.349999999999999,-0.5,-0.5,1.4999999999999996,-0.5,,,,,
2019-04-05,105739.17485101995,105739.17485101995,0,0.0,bull,0.09239679084799439,1.0,0.0019538282674629445,0.0576902040304037,0.8999999999999996,0.09999999999999998,0.9999999999999996,2.349999999999999,-0.5,-0.5,1.4999999999999996,-0.5,,,,,
2019-04-08,105739.17485101995,105739.17485101995,0,0.0,bull,0.09674978109580466,1.0,0.0019803987208373594,0.06053905662219505,0.8999999999999996,0.09999999999999998,0.9999999999999996,2.349999999999999,-0.5,-0.5,1.4999999999999996,-0.5,,,,,
2019-04-09,105739.17485101995,105739.17485101995,0,0.0,bull,0.09722472127090662,1.0,0.002006323378690211,0.06080383408989065,0.5499999999999997,1.1999999999999997,0.6499999999999997,2.349999999999999,-0.5,0.5999999999999996,1.4999999999999996,-0.5,,,,,
2019-04-10,106339.96561721893,0.0,1,572.1816820942638,bull,0.08773963031471546,1.0,0.0019981353580309238,0.05449681616041513,0.49999999999999967,1.1999999999999997,0.5999999999999996,2.349999999999999,-0.5,0.5999999999999996,1.4999999999999996,-0.5,,,,,
2019-04-11,105905.10753882729,0.0,1,572.1816820942638,bull,0.09204706108275615,1.0,0.002048871388524228,0.05726696461145564,-0.5,1.15,-0.5,2.349999999999999,-0.5,0.5499999999999998,1.4999999999999996,-0.5,,,,,
2019-04-12,106362.85288450269,0.0,1,572.1816820942638,bull,0.08489025844743084,1.0,0.0020782568172663034,0.052436991997087956,0.2999999999999998,1.15,0.3999999999999998,2.349999999999999,-0.5,0.5499999999999998,1.4999999999999996,-0.5,,,,,
2019-04-15,106357.13106768175,0.0,1,572.1816820942638,bull,0.08864048560511983,1.0,0.0021133629767318865,0.05486693111661611,1.0999999999999996,1.5999999999999996,1.1999999999999997,2.349999999999999,-0.5,0.9999999999999996,1.4999999999999996,-0.5,,,,,
2019-04-16,106694.71826011737,0.0,1,572.1816820942638,bull,0.08570455976843654,1.0,0.002149836664309065,0.052836699850339564,1.0499999999999996,1.5999999999999996,1.1499999999999997,2.349999999999999,-0.5,0.9999999999999996,1.4999999999999996,-0.5,,,,,
2019-04-17,107009.41818526923,107009.41818526923,0,0.0,bull,0.08822790548843079,1.0,0.0021918790604688603,0.05443484553801614,-0.5,1.4,-0.5,2.349999999999999,-0.5,0.7999999999999998,1.4999999999999996,-0.5,,,,,
2019-04-18,107365.43373510613,0.0,1,572.9823552946212,bull,0.09097023110235533,1.0,0.0022311004524656545,0.05618461982997225,-0.5,1.2499999999999996,-0.5,2.349999999999999,-0.5,0.6499999999999997,1.4999999999999996,-0.5,,,,,
2019-04-22,107458.94119160864,0.0,1,571.2862370633102,bull,0.09002986630584305,1.0,0.0022453521360411045,0.05552920659847982,0.7499999999999997,1.2999999999999998,0.8499999999999996,2.349999999999999,-0.5,0.6999999999999997,1.4999999999999996,-0.5,,,,,
2019-04-23,108801.46384870741,0.0,1,571.2862370633102,bull,0.09110309112536999,1.0,0.0022818004647937678,0.056171793153992455,0.8499999999999998,1.7999999999999998,0.9499999999999997,2.349999999999999,-0.5,1.1999999999999997,1.4999999999999996,-0.5,,,,,
2019-04-24,109167.08704042794,0.0,1,571.2862370633102,bull,0.10758211192419803,1.0,0.002362835050766343,0.06699573784793267,0.9499999999999996,1.7999999999999998,1.0499999999999996,2.349999999999999,-0.5,1.1999999999999997,1.4999999999999996,-0.5,,,,,
2019-04-25,108304.44482246235,0.0,1,571.2862370633102,bull,0.09890127781308042,1.0,0.0024189760767417898,0.061096233055236704,0.8999999999999996,1.0999999999999996,0.9999999999999996,2.349999999999999,-0.5,0.4999999999999998,1.4999999999999996,-0.5,,,,,
2019-04-26,108898.58250900819,0.0,1,571.2862370633102,bull,0.10202294561583401,1.0,0.002470958331186891,0.06307338041484889,0.8999999999999996,1.0999999999999996,0.9999999999999996,2.349999999999999,-0.5,0.4999999999999998,1.4999999999999996,-0.5,,,,,
2019-04-29,108384.4248956512,0.0,1,571.2862370633102,bull,0.1000417525392987,1.0,0.0024999110139207015,0.0616946796650244,1.5999999999999992,0.09999999999999998,1.6999999999999993,2.349999999999999,-0.5,-0.5,1.4999999999999996,-0.5,,,,,
2019-04-30,108515.99717410623,108515.99717410623,0,0.0,bull,0.09975516553206334,1.0,0.0025444937571563473,0.06141445617372954,1.4499999999999993,1.0999999999999996,1.5499999999999994,2.349999999999999,-0.5,0.4999999999999998,1.4999999999999996,-0.5,,,,,
2019-05-01,108515.99717410623,108515.99717410623,0,0.0,bull,0.0843348081404505,1.0,0.002544192884036335,0.051134819658894326,1.4499999999999993,0.9999999999999998,1.5499999999999994,2.349999999999999,-0.5,0.3999999999999998,1.4999999999999996,-0.5,,,,,
2019-05-02,109194.25838834688,0.0,1,579.7104395219095,bull,0.0762889894435976,1.0,0.002519366910450839,0.04582059247483006,1.4999999999999996,1.7499999999999996,1.5999999999999996,2.349999999999999,-0.5,1.1499999999999997,1.4999999999999996,-0.5,,,,,
2019-05-03,110933.38970691261,0.0,1,579.7104395219095,bull,0.06651022080874083,1.0,0.002441898262966969,0.03945635067989328,1.7999999999999994,2.4999999999999996,1.8999999999999995,2.349999999999999,-0.5,1.8999999999999995,1.4999999999999996,-0.5,,,,,
2019-05-06,109507.30202568871,0.0,1,579.7104395219095,bull,0.08772509951574789,1.0,0.002359718535159622,0.053763962606846016,1.7999999999999994,2.4999999999999996,1.8999999999999995,2.349999999999999,-0.5,1.8999999999999995,1.4999999999999996,-0.5,,,,,
2019-05-07,107965.27225656043,0.0,1,579.7104395219095,bull,0.07470729906748405,1.0,0.0022288450722204975,0.045347175900548375,-0.5,0.09999999999999998,-0.5,2.349999999999999,-0.5,-0.5,1.4999999999999996,-0.5,,,,,
2019-05-08,109255.60478189896,0.0,1,588.1229734720297,bull,0.04158330825070862,1.0,0.0020856508248129207,0.023550903850846572,1.2499999999999996,0.09999999999999998,1.3499999999999996,2.349999999999999,-0.5,-0.5,1.4999999999999996,-0.5,,,,,
2019-05-09,108997.72007810573,108997.72007810573,0,0.0,side,0.03524962800213772,1.0,0.0019423168968454706,0.019615118207734206,2.267607069942214,1.9943575803467097,1.3499999999999996,2.349999999999999,-0.5,-0.5,1.4999999999999996,-0.5,,,,,
2019-05-10,110079.49481113088,0.0,1,594.3817214423914,side,0.024717879017335513,0.8239293005778505,0.0017975580625322126,0.012883469886492582,1.96940790308844,1.8335525814693558,1.3499999999999996,2.0499999999999994,-0.5,-0.5,1.3499999999999996,-0.5,,,,,
2019-05-13,105740.50824460143,0.0,1,594.3817214423914,side,0.024177629073467814,0.8059209691155939,0.0016427766147718737,0.01283286615276813,2.6999209832064537,-0.5,1.3499999999999996,2.499999999999999,-0.5,-0.5,-0.5,-0.5,,,,,
2019-05-14,107101.64238670451,107101.64238670451,0,0.0,side,-0.02998814748096816,-0.9996049160322721,0.0013857078515598228,-0.022763514023765086,2.603582027925127,-0.5,1.3499999999999996,2.499999999999999,-0.5,-0.5,-0.5,-0.5,,,,,
2019-05-15,107101.64238670451,107101.64238670451,0,0.0,side,-0.015537304188769157,-0.5179101396256386,0.0011704886228947001,-0.012699180038302171,2.138269826845345,-0.4296189610720709,1.3499999999999996,2.1499999999999995,-0.5,-0.5,-0.5,-0.5,,,,,
2019-05-16,107101.64238670451,107101.64238670451,0,0.0,side,0.0035190519463964547,0.1173017315465485,0.0010173076893325022,0.00031141925226596534,1.095329878285837,-0.1719792697150238,1.3499999999999996,1.1499999999999997,-0.5,-0.5,-0.5,-0.5,,,,,
2019-05-17,107853.49504780561,0.0,1,588.7520882570316,side,0.01640103651424881,0.546701217141627,0.0009117454580401325,0.009110533426752276,1.1082070792506085,-0.5,1.3499999999999996,1.0999999999999996,-0.5,-0.5,-0.5,-0.5,,,,,
2019-05-20,106346.28970186762,0.0,1,588.7520882570316,side,-0.0012310618875913267,-0.041035396253044226,0.0008229382792275017,-0.002466584483515888,2.4407223308181525,-0.5,1.3499999999999996,2.2499999999999996,-0.5,-0.5,-0.5,-0.5,,,,,
2019-05-21,106699.54095482183,106699.54095482183,0,0.0,side,-0.02860834962272296,-0.9536116540907654,0.0005859405163292461,-0.0202441141144738,2.3001670698585186,2.19983293014148,1.3499999999999996,2.1999999999999993,-0.5,-0.5,2.2999999999999994,-0.5,,,,,
2019-05-22,106469.77550303903,0.0,1,589.1421840584276,side,-0.015025060478777871,-0.5008353492925958,0.00037818109547009505,-0.010773069176792105,2.3541420873970935,1.1458579126029051,1.3499999999999996,2.1999999999999993,-0.5,-0.5,1.2999999999999996,-0.5,,,,,
2019-05-23,105144.20558890757,0.0,1,589.1421840584276,bear,-0.023121313109564154,-0.7707104369854718,0.00016819576585880782,-0.01575060027142705,-0.3,-0.5,1.3499999999999996,2.1999999999999993,-0.5,-0.5,1.2999999999999996,-0.5,,,,,
2019-05-24,105490.89904617361,0.0,1,592.0468012469054,bear,-0.04678876906847263,-1.0,-0.00012504157929357171,-0.030942429553727946,-0.3,-0.5,1.3499999999999996,2.1999999999999993,-0.5,-0.5,1.2999999999999996,-0.5,,,,,
2019-05-28,106029.29314554702,0.0,1,596.9109561760233,bear,-0.048611516116437006,-1.0,-0.00041164147396479756,-0.03158439446302841,2.4999999999999996,1.4499999999999995,1.3499999999999996,2.1999999999999993,2.2999999999999994,-0.5,1.2999999999999996,1.6499999999999995,,,,,
2019-05-29,105229.43246427114,105229.43246427114,0,0.0,bear,-0.05475268294746626,-1.0,-0.0006828580631625175,-0.03513607250531914,-0.3,1.3999999999999997,1.3499999999999996,2.1999999999999993,-0.5,-0.5,1.2999999999999996,1.5999999999999996,,,,,
2019-05-30,104995.93320496516,0.0,1,599.086689518231,bear,-0.06702572429827672,-1.0,-0.000931397237839445,-0.04282102172317226,2.5499999999999994,-0.5,1.3499999999999996,2.1999999999999993,2.349999999999999,-0.5,1.2999999999999996,-0.5,,,,,
2019-05-31,104360.90131407583,104360.90131407583,0,0.0,bear,-0.06126943555229914,-1.0,-0.0011437392902482494,-0.03855881178770293,2.4999999999999996,1.4499999999999995,1.3499999999999996,2.1999999999999993,2.2999999999999994,-0.5,1.2999999999999996,1.6499999999999995,,,,,
2019-06-03,104467.6267936069,0.0,1,611.8520955464853,bear,-0.08410742062774025,-1.0,-0.001386657410790328,-0.05329829893024618,2.1499999999999995,-0.5,1.3499999999999996,2.1999999999999993,1.9499999999999993,-0.5,1.2999999999999996,-0.5,,,,,
2019-06-04,105563.1985166357,105563.1985166357,0,0.0,bear,-0.1144358818407397,-1.0,-0.001702180213618171,-0.07288622746659013,2.1499999999999995,2.0499999999999994,1.3499999999999996,2.1999999999999993,1.9499999999999993,-0.5,1.2999999999999996,2.2499999999999996,,,,,
2019-06-05,105563.1985166357,105563.1985166357,0,0.0,bear,-0.075249304217833,-1.0,-0.0018818574930268867,-0.04640248782583489,0.9499999999999997,2.149999999999999,1.3499999999999996,2.1999999999999993,0.7499999999999998,-0.5,1.2999999999999996,2.349999999999999,,,,,
2019-06-06,106148.06028793857,106148.06028793857,0,0.0,bear,-0.06470003605183185,-1.0,-0.0020144895258524123,-0.039104378316183075,0.8499999999999996,2.149999999999999,1.3499999999999996,2.1999999999999993,0.6499999999999997,-0.5,1.2999999999999996,2.349999999999999,,,,,
2019-06-07,106148.06028793857,106148.06028793857,0,0.0,side,-0.05334409806589238,-1.0,-0.0021224320140820307,-0.031317868015764194,2.372141559732735,1.127858440267264,1.3499999999999996,2.1999999999999993,0.6499999999999997,-0.5,1.2999999999999996,2.349999999999999,,,,,
2019-06-10,106148.06028793857,106148.06028793857,0,0.0,side,-0.025821233959910348,-0.8607077986636783,-0.0021326893052312423,-0.012948777362811081,2.061818412302686,1.2381815876973132,1.3499999999999996,1.9999999999999996,0.6499999999999997,-0.5,1.2999999999999996,2.349999999999999,,,,,
2019-06-11,106148.06028793857,106148.06028793857,0,0.0,side,-0.009272761845402964,-0.30909206151343216,-0.0021051529424289035,-0.0019715353454108353,1.9012464718238264,1.7987535281761728,1.3499999999999996,1.8499999999999996,0.6499999999999997,-0.5,1.8499999999999996,2.349999999999999,,,,,
2019-06-12,106148.06028793857,106148.06028793857,0,0.0,side,-0.00768697077357403,-0.25623235911913433,-0.002054116565188383,-0.0010164140520059206,1.9086510791220508,1.8413489208779479,1.3499999999999996,1.7999999999999994,0.6499999999999997,-0.5,1.9499999999999993,2.349999999999999,,,,,
2019-06-13,106148.06028793857,106148.06028793857,0,0.0,side,-0.016297661868307722,-0.5432553956102575,-0.0020211964177267823,-0.006822715076751584,1.449149391979163,1.6508506080208358,1.3499999999999996,1.3999999999999995,0.6499999999999997,-0.5,1.6999999999999993,2.349999999999999,,,,,
2019-06-14,106281.68948260868,106281.68948260868,0,0.0,side,-0.007372408796874523,-0.24574695989581746,-0.0019498620210086875,-0.0010152151558989742,1.5389511869539794,1.6610488130460197,1.3499999999999996,1.4499999999999995,0.6499999999999997,-0.5,1.7499999999999996,2.349999999999999,,,,,
2019-06-17,106281.68948260868,106281.68948260868,0,0.0,side,-0.013342678043096984,-0.4447559347698995,-0.0018776130126232048,-0.00513989267015158,-0.47300877329521707,1.2230087732952166,1.3499999999999996,-0.5,0.6499999999999997,-0.5,1.2499999999999996,2.349999999999999,,,,,
2019-06-18,107010.1312129036,107010.1312129036,0,0.0,side,-0.00404868400571744,-0.13495613352391467,-0.0017738897905201,0.0008486569105619068,-0.5,2.1097954596489292,1.3499999999999996,-0.5,0.6499999999999997,-0.5,1.7499999999999996,2.349999999999999,,,,,
2019-06-19,108045.21228218848,0.0,1,575.0450384916094,side,0.017989772982446483,0.5996590994148828,-0.0016028321598569191,0.015198846308011493,-0.5,2.2316645892912303,1.3499999999999996,-0.5,0.6499999999999997,-0.5,1.7499999999999996,2.349999999999999,,,,,
2019-06-20,108568.50326721586,0.0,1,575.0450384916094,bull,0.024083229464561547,0.8027743154853849,-0.0013679405804204803,0.01879136747054866,1.2499999999999996,0.09999999999999998,1.3499999999999996,-0.5,0.6499999999999997,-0.5,1.7499999999999996,2.349999999999999,,,,,
2019-06-21,108355.73660297396,108355.73660297396,0,0.0,bull,0.03834009168432925,1.0,-0.0011081478063271468,0.027776356735540464,1.2499999999999996,0.09999999999999998,1.3499999999999996,-0.5,0.6499999999999997,-0.5,1.7499999999999996,2.349999999999999,,,,,
2019-06-24,108355.73660297396,108355.73660297396,0,0.0,bull,0.036347473492609896,1.0,-0.0008373516937322686,0.0259063523825378,1.2499999999999996,0.09999999999999998,1.3499999999999996,-0.5,0.6499999999999997,-0.5,1.7499999999999996,2.349999999999999,,,,,
2019-06-25,107882.61732639263,0.0,1,583.0232237699558,side,0.03328328313425671,1.0,-0.0005691969641684441,0.023327249351174695,-0.5,1.9045030188347818,1.3499999999999996,-0.5,0.6499999999999997,-0.5,1.7499999999999996,2.349999999999999,,,,,
2019-06-26,108284.90335079389,0.0,1,583.0232237699558,side,0.007725150941739115,0.2575050313913038,-0.0003544672131520127,0.005859035054130102,2.3987440719755653,-0.19246443185339696,1.3499999999999996,2.4499999999999993,0.6499999999999997,-0.5,-0.5,2.349999999999999,,,,,
2019-06-27,108570.48728923386,108570.48728923386,0,0.0,side,0.01537677840733015,0.5125592802443384,-0.0001465998487956331,0.010544385302478032,2.4273032700635095,1.0361803796189362,1.3499999999999996,2.499999999999999,0.6499999999999997,-0.5,0.5999999999999996,2.349999999999999,,,,,
2019-06-28,108948.27538740302,0.0,1,581.2124587218086,side,0.02180901898094682,0.726967299364894,6.657309884255377e-05,0.014406199789612772,2.368513967633836,1.0389161941969802,1.3499999999999996,2.4499999999999993,0.6499999999999997,-0.5,0.5499999999999998,2.349999999999999,,,,,
2019-07-01,110360.62166209702,110360.62166209702,0,0.0,bull,0.024445809709849022,0.8148603236616341,0.00027015029410878874,0.015756905885015104,1.2499999999999996,0.09999999999999998,1.3499999999999996,2.4499999999999993,0.6499999999999997,-0.5,0.5499999999999998,2.349999999999999,,,,,
2019-07-02,110360.62166209702,110360.62166209702,0,0.0,bull,0.045637263686382885,1.0,0.0005849945182006005,0.029254853421187388,1.2499999999999996,0.09999999999999998,1.3499999999999996,2.4499999999999993,0.6499999999999997,-0.5,0.5499999999999998,2.349999999999999,,,,,
2019-07-03,110360.62166209702,110360.62166209702,0,0.0,bull,0.05232565495851315,1.0,0.0008925141645637045,0.03309874164321469,1.2499999999999996,0.09999999999999998,1.3499999999999996,2.4499999999999993,0.6499999999999997,-0.5,0.5499999999999998,2.349999999999999,,,,,
2019-07-05,110360.62166209702,110360.62166209702,0,0.0,bull,0.06457401360644822,1.0,0.0011517336392908911,0.040745875125717035,0.8499999999999998,3.099999999999999,0.9499999999999997,2.4499999999999993,0.6499999999999997,2.499999999999999,0.5499999999999998,2.349999999999999,,,,,
2019-07-08,109786.61191403841,0.0,1,579.8078263218295,bull,0.06187738390033403,1.0,0.0013886071949350159,0.038474374877019324,1.0999999999999996,0.09999999999999998,1.1999999999999997,2.4499999999999993,0.6499999999999997,-0.5,0.5499999999999998,2.349999999999999,,,,,
2019-07-09,110644.72749699472,110644.72749699472,0,0.0,bull,0.0516366005522081,1.0,0.0015737119335927237,0.03127697650095329,1.0499999999999996,0.09999999999999998,1.1499999999999997,2.4499999999999993,0.6499999999999997,-0.5,0.5499999999999998,2.349999999999999,,,,,
2019-07-10,110790.3586535402,110790.3586535402,0,0.0,bull,0.059990953395490786,1.0,0.0017769260383390909,0.03644011685364901,1.0999999999999996,1.5499999999999998,1.1999999999999997,2.4499999999999993,0.6499999999999997,0.9499999999999997,0.5499999999999998,2.349999999999999,,,,,
2019-07-11,110790.3586535402,110790.3586535402,0,0.0,bull,0.07551487658720121,1.0,0.0018749215156400887,0.046593408026853966,1.0499999999999996,1.5999999999999996,1.1499999999999997,2.4499999999999993,0.6499999999999997,0.9999999999999996,0.5499999999999998,2.349999999999999,,,,,
2019-07-12,110790.3586535402,110790.3586535402,0,0.0,bull,0.07425205873503765,1.0,0.0019980985626522267,0.04550517536472065,0.9499999999999996,1.5999999999999996,1.0499999999999996,2.4499999999999993,0.6499999999999997,0.9999999999999996,0.5499999999999998,2.349999999999999,,,,,
2019-07-15,110790.3586535402,110790.3586535402,0,0.0,bull,0.08306932019091168,1.0,0.0021843073580972905,0.05101093207774654,0.9499999999999996,1.5999999999999996,1.0499999999999996,2.4499999999999993,0.6499999999999997,0.9999999999999996,0.5499999999999998,2.349999999999999,,,,,
2019-07-16,110128.3103533233,0.0,1,570.7312932904399,bull,0.08776092576461811,1.0,0.0024102735539587574,0.05368673673516122,1.6999999999999993,0.09999999999999998,1.7999999999999994,2.4499999999999993,0.6499999999999997,-0.5,0.5499999999999998,2.349999999999999,,,,,
2019-07-17,110436.50525170012,110436.50525170012,0,0.0,bull,0.07974736774649409,1.0,0.002568708659685961,0.048027494511624136,1.4499999999999993,1.0999999999999996,1.5499999999999994,2.4499999999999993,0.6499999999999997,0.4999999999999998,0.5499999999999998,2.349999999999999,,,,,
2019-07-18,111662.10013801957,0.0,1,578.1107954337022,bull,0.07182626968389101,1.0,0.0026335349011888053,0.04261710998688306,1.5499999999999994,1.0499999999999998,1.6499999999999995,2.4499999999999993,0.6499999999999997,0.44999999999999973,0.5499999999999998,2.349999999999999,,,,,
2019-07-19,110060.73323466821,0.0,1,578.1107954337022,bull,0.07285720310678812,1.0,0.0027301641164078467,0.043111140505043055,1.6999999999999993,0.09999999999999998,1.7999999999999994,2.4499999999999993,0.6499999999999997,-0.5,0.5499999999999998,2.349999999999999,,,,,
2019-07-22,110803.60560680051,110803.60560680051,0,0.0,bull,0.0606356436312534,1.0,0.002772093420057095,0.03487957558072141,1.6999999999999993,0.09999999999999998,1.7999999999999994,2.4499999999999993,0.6499999999999997,-0.5,0.5499999999999998,2.349999999999999,,,,,
2019-07-23,110803.60560680051,110803.60560680051,0,0.0,bull,0.07167858196959334,1.0,0.0027736330811958722,0.042238455150670484,0.8499999999999998,2.4499999999999997,0.9499999999999997,2.4499999999999993,0.6499999999999997,1.8499999999999996,0.5499999999999998,2.349999999999999,,,,,
2019-07-24,112004.4328596821,0.0,1,574.5584942017139,bull,0.0804407671293733,1.0,0.0027826366312679453,0.048061904823712975,0.7999999999999997,2.4499999999999997,0.8999999999999997,2.4499999999999993,0.6499999999999997,1.8499999999999996,0.5499999999999998,2.349999999999999,,,,,
2019-07-25,111671.18893304511,0.0,1,574.5584942017139,bull,0.08865418583328809,1.0,0.0027869571004459207,0.05352887635463355,0.8499999999999998,2.5499999999999994,0.9499999999999997,2.4499999999999993,0.6499999999999997,1.9499999999999993,0.5499999999999998,2.349999999999999,,,,,
2019-07-26,112050.39753921825,0.0,1,574.5584942017139,bull,0.07127932314166872,1.0,0.0027068647326941348,0.04210581929572421,0.8499999999999998,2.7499999999999996,0.9499999999999997,2.4499999999999993,0.6499999999999997,2.1499999999999995,0.5499999999999998,2.349999999999999,,,,,
2019-07-29,111958.46818014597,0.0,1,574.5584942017139,bull,0.08516504217163452,1.0,0.002662819780599888,0.05145105521988991,1.0499999999999996,1.6499999999999995,1.1499999999999997,2.4499999999999993,0.6499999999999997,1.0499999999999996,0.5499999999999998,2.349999999999999,,,,,
2019-07-30,111659.69776316108,0.0,1,574.5584942017139,bull,0.07770426477716472,1.0,0.0025256559717917256,0.04675153124119302,1.7499999999999996,1.8499999999999996,1.8499999999999996,2.4499999999999993,0.6499999999999997,1.2499999999999996,0.5499999999999998,2.349999999999999,,,,,
2019-07-31,109528.08574967271,0.0,1,574.5584942017139,bull,0.06834434312690357,1.0,0.002265971385465043,0.041030952647005625,1.7499999999999996,1.6499999999999995,1.8499999999999996,2.4499999999999993,0.6499999999999997,1.0499999999999996,0.5499999999999998,2.349999999999999,,,,,
2019-08-01,108861.59789639873,0.0,1,574.5584942017139,bull,0.044220502290941745,1.0,0.002037702273155022,0.025404930314317786,1.9999999999999996,1.7999999999999998,2.0999999999999996,2.4499999999999993,0.6499999999999997,1.1999999999999997,0.5499999999999998,2.349999999999999,,,,,
2019-08-02,107741.2088327054,0.0,1,574.5584942017139,side,0.03450505906890788,1.0,0.0018030719645473912,0.019397228783510467,2.416170970081011,0.7529741795139311,2.0999999999999996,2.4499999999999993,0.6499999999999997,1.1999999999999997,0.5499999999999998,2.349999999999999,,,,,
2019-08-05,101373.00473506593,0.0,1,574.8398340519758,bear,0.010148708975696563,0.33829029918988546,0.0015303209489798057,0.0037051640858380974,0.8499999999999996,2.149999999999999,2.0999999999999996,2.4499999999999993,0.6499999999999997,1.1999999999999997,0.5499999999999998,2.349999999999999,,,,,
2019-08-06,105609.65155070691,0.0,1,578.3344370555112,side,-0.044458339385176716,-1.0,0.0011895086982033226,-0.03201791031985779,2.5711437506665034,-0.5,2.0999999999999996,2.3999999999999995,0.6499999999999997,1.1999999999999997,-0.5,2.349999999999999,,,,,
2019-08-07,107700.90834155955,107700.90834155955,0,0.0,side,-0.025671562599975613,-0.8557187533325205,0.0009444451415851837,-0.019003265349820775,2.479686067735648,-0.5,2.0999999999999996,2.349999999999999,0.6499999999999997,1.1999999999999997,-0.5,2.349999999999999,,,,,
2019-08-08,107700.90834155955,107700.90834155955,0,0.0,side,-0.01945291016034726,-0.6484303386782421,0.0007242261716122076,-0.014417059116789255,2.0158178861785645,-0.2949073170713904,2.0999999999999996,2.0499999999999994,0.6499999999999997,1.1999999999999997,-0.5,2.349999999999999,,,,,
2019-08-09,107741.26735432138,107741.26735432138,0,0.0,side,0.010254634146430477,0.3418211382143493,0.0005596154543738895,0.005717191855539205,2.2401768609082904,-0.5,2.0999999999999996,2.1999999999999993,0.6499999999999997,1.1999999999999997,-0.5,2.349999999999999,,,,,
2019-08-12,107178.84799556775,107178.84799556775,0,0.0,side,-0.006026529136243658,-0.20088430454145528,0.00037716388579954924,-0.004772013862428204,2.4701726999358202,1.4798273000641786,2.0999999999999996,2.2999999999999994,0.6499999999999997,1.1999999999999997,1.6499999999999995,2.349999999999999,,,,,
2019-08-13,108712.6506050739,108712.6506050739,0,0.0,side,-0.025525904990373105,-0.8508634996791036,0.00013298229859766845,-0.017283234590777408,2.4386028291577126,1.5183830250537198,2.0999999999999996,2.4499999999999993,0.6499999999999997,1.1999999999999997,1.4499999999999995,2.349999999999999,,,,,
2019-08-14,108404.30650532446,0.0,1,593.118709335911,bear,0.00341915125268601,0.11397170842286701,-1.054233598096167e-05,0.0023005188404192634,0.8499999999999996,2.149999999999999,2.0999999999999996,2.4499999999999993,0.6499999999999997,1.1999999999999997,1.4499999999999995,2.349999999999999,,,,,
2019-08-15,108582.24211812523,0.0,1,593.118709335911,bear,-0.04333965509561388,-1.0,-0.00021426988734411312,-0.028464563622387695,-0.3,2.149999999999999,2.0999999999999996,2.4499999999999993,-0.5,1.1999999999999997,1.4499999999999995,2.349999999999999,,,,,
