side,seen_idx,exec_px,qty,fee,reason,pnl,entry_px,entry_idx
buy,46765,310.17,383.84338755027346,0.0,OPEN_LONG pred_ret=0.70% pred_mr=0.45,,,
sell,46796,309.99,383.84338755027346,0.0,CLOSE_LONG (sell BSP),-69.09180975905184,310.17,46765.0
buy,46806,309.81,384.0664010416361,0.0,OPEN_LONG pred_ret=1.50% pred_mr=0.50,,,
sell,46819,309.52,384.0664010416361,0.0,CLOSE_LONG (sell BSP),-111.37925630208233,309.81,46806.0
buy,47094,311.56,381.55165120813706,0.0,OPEN_LONG pred_ret=1.11% pred_mr=0.77,,,
sell,47100,311.8,381.55165120813706,0.0,CLOSE_LONG (sell BSP),91.57239628995636,311.56,47094.0
buy,47349,312.24,381.0139791400754,0.0,OPEN_LONG pred_ret=1.25% pred_mr=0.68,,,
sell,47357,313.11,381.0139791400754,0.0,CLOSE_LONG (sell BSP),331.4821618518673,312.24,47349.0
buy,47387,312.92,381.24532471094534,0.0,OPEN_LONG pred_ret=0.84% pred_mr=0.41,,,
sell,47409,313.15,381.24532471094534,0.0,CLOSE_LONG (sell BSP),87.6864246835027,312.92,47387.0
buy,47422,312.69,381.80617683083096,0.0,OPEN_LONG pred_ret=0.55% pred_mr=0.41,,,
