klu_idx,timestamp,klu_open,klu_high,klu_low,klu_close,klu_volume,bsp_type,bsp_types,is_buy,direction,is_segbsp,feat_divergence_rate,feat_bsp1_bi_amp,feat_bsp1_bi_klu_cnt,feat_bsp1_bi_amp_rate,feat_macd_value,feat_macd_dea,feat_macd_diff,feat_ppo,feat_rsi,feat_kdj_k,feat_kdj_d,feat_kdj_j,feat_volume,feat_bsp_bi_amp,macd_value,macd_dif,macd_dea,rsi,kdj_k,kdj_d,kdj_j,dmi_plus,dmi_minus,dmi_adx,price_change_pct,high_low_spread_pct,upper_shadow,lower_shadow,body_size,is_bullish_candle,snapshot_first_seen,snapshot_last_seen,profit_target_pct,profit_target_distance,has_profit_target,exit_type,exit_klu_idx,exit_price,feat_bsp2_retrace_rate,feat_bsp2_break_bi_amp,feat_bsp2_break_bi_bi_klu_cnt,feat_bsp2_break_bi_amp_rate,feat_bsp2_bi_amp,feat_bsp2_bi_klu_cnt,feat_bsp2_bi_amp_rate,feat_bsp2s_retrace_rate,feat_bsp2s_break_bi_amp,feat_bsp2s_break_bi_klu_cnt,feat_bsp2s_break_bi_amp_rate,feat_bsp2s_bi_amp,feat_bsp2s_bi_klu_cnt,feat_bsp2s_bi_amp_rate,feat_bsp2s_lv,feat_bsp3_zs_height,feat_bsp3_bi_amp,feat_bsp3_bi_klu_cnt,feat_bsp3_bi_amp_rate,feat_zs_cnt,direction_encoded
7843.0,2023/06/08 13:35,4565.0,4565.75,4562.5,4563.5,11614.0,3a,3a,1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-1.618446851566147,2.4158105248918385,1.606587099108765,0.0003519759401094108,48.04160716073287,28.57278551618114,40.05379690596362,5.6107627366161665,11614.0,10.5,-1.618446851566147,1.606587099108765,2.4158105248918385,48.04160716073287,28.57278551618114,40.05379690596362,5.6107627366161665,16.0,24.0,31.488642807860458,-0.03285870755750274,0.07123287671232877,0.75,1.0,1.5,0,7844.0,7844.0,0.7833899419305358,237.0,1,best_24h,8080.0,4599.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0013218042628187477,10.5,14.0,0.0022960857205335666,1.4028497409326426,0
7844.0,2023/06/08 13:40,4563.5,4564.5,4561.5,4561.75,9837.0,3a,3a,1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-2.0386550136524866,2.1609786481852775,1.1416511413590342,0.0002501274513217742,44.35406974585745,20.123792494658392,33.41046210219521,-6.449546720415242,9837.0,11.5,-2.0386550136524866,1.1416511413590342,2.1609786481852775,44.35406974585745,20.123792494658392,33.41046210219521,-6.449546720415242,6.172839506172839,28.39506172839506,33.8312907705643,-0.038347759395201055,0.06576783952647156,1.0,0.25,1.75,0,7845.0,7845.0,0.8220529402093495,236.0,1,best_24h,8080.0,4599.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0013218042628187477,11.5,15.0,0.002514760551060573,1.4028497409326426,0
7845.0,2023/06/08 13:45,4561.75,4562.25,4559.75,4560.75,12717.0,3a,3a,1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-2.3622014716476762,1.865703464229318,0.6846027284054799,0.0001500000600096617,42.35349493695237,16.924633592930157,27.91518593244019,-5.056471086089907,12717.0,13.25,-2.3622014716476762,0.6846027284054799,1.865703464229318,42.35349493695237,16.924633592930157,27.91518593244019,-5.056471086089907,6.172839506172839,32.71604938271605,36.2900534479503,-0.021921411738915986,0.05482756730083886,0.5,1.0,1.0,0,7846.0,7846.0,0.8441594036068629,235.0,1,best_24h,8080.0,4599.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0013218042628187477,13.25,16.0,0.002897441504482834,1.4028497409326426,0
7846.0,2023/06/08 13:50,4561.0,4561.0,4558.0,4559.75,14280.0,3b,"2,3b",1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-2.60281747061888,1.5403512793854932,0.2389425440760533,5.2357194043305174e-05,40.39150815453336,16.468274247138623,24.09954870400633,1.2057253334032083,14280.0,15.0,-2.60281747061888,0.2389425440760533,1.5403512793854932,40.39150815453336,16.468274247138623,24.09954870400633,1.2057253334032083,6.289308176100629,30.18867924528302,38.37770966395325,-0.027406270554702915,0.06581834137779728,0.0,1.75,1.25,0,8557.0,8573.0,0.866275563353254,234.0,1,best_24h,8080.0,4599.25,0.4411764705882353,34.0,31.0,0.00749063670411985,15.0,17.0,0.0032801224579050953,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0013218042628187477,15.0,17.0,0.0032801224579050953,1.4028497409326426,0
7846.0,2023/06/08 13:50,4561.0,4561.0,4558.0,4559.75,14280.0,3a,3a,1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-2.6028325142042843,1.5403747850055203,0.23895852790337813,5.236069660987847e-05,40.39153177715677,16.468274247138623,24.09954870400633,1.2057253334032083,14280.0,15.0,-2.6028325142042843,0.23895852790337813,1.5403747850055203,40.39153177715677,16.468274247138623,24.09954870400633,1.2057253334032083,6.289308176100629,30.18867924528302,38.376975357448785,-0.027406270554702915,0.06581834137779728,0.0,1.75,1.25,0,7847.0,8683.0,0.866275563353254,234.0,1,best_24h,8080.0,4599.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0013218042628187477,15.0,17.0,0.0032801224579050953,1.4028497409326426,0
7846.0,2023/06/08 13:50,4561.0,4561.0,4558.0,4559.75,14280.0,2,2,1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-2.602803088694345,1.5403288074061128,0.2389272630589403,5.2353845484896746e-05,40.39141368626717,16.468274247138623,24.09954870400633,1.2057253334032083,14280.0,15.0,-2.602803088694345,0.2389272630589403,1.5403288074061128,40.39141368626717,16.468274247138623,24.09954870400633,1.2057253334032083,6.289308176100629,30.18867924528302,38.375867702063765,-0.027406270554702915,0.06581834137779728,0.0,1.75,1.25,0,8557.0,8698.0,0.866275563353254,234.0,1,best_24h,8080.0,4599.25,0.4411764705882353,34.0,31.0,0.00749063670411985,15.0,17.0,0.0032801224579050953,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,0
7852.0,2023/06/08 14:20,4564.0,4567.25,4563.75,4567.0,12485.0,2,2,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-0.3344861913703452,0.4578509905196383,0.2906078948344657,6.36770600389587e-05,57.684784887704296,68.88821221107015,49.9023957460958,106.85984514101888,12485.0,9.25,-0.3344861913703452,0.2906078948344657,0.4578509905196383,57.684784887704296,68.88821221107015,49.9023957460958,106.85984514101888,16.071428571428573,26.190476190476193,36.41110853025877,0.06573181419807186,0.07669131744727471,0.25,0.25,3.0,1,7853.0,7853.0,0.15327348368732208,146.0,1,best_24h,7998.0,4560.0,0.6166666666666667,15.0,17.0,0.0032801224579050953,9.25,7.0,0.0020293988591487495,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
7853.0,2023/06/08 14:25,4566.75,4567.5,4566.0,4566.75,8387.0,2,2,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.040351054625205274,0.4628948723477889,0.48307039966039156,0.00010584371269728215,57.019066500276296,76.62722919334502,58.81067356184553,112.26034045634398,8387.0,9.5,0.040351054625205274,0.48307039966039156,0.4628948723477889,57.019066500276296,76.62722919334502,58.81067356184553,112.26034045634398,16.363636363636363,26.666666666666668,35.52057663322822,0.0,0.0328515111695138,0.75,0.75,0.0,0,7854.0,7854.0,0.1478075217605518,145.0,1,best_24h,7998.0,4560.0,0.6333333333333333,15.0,17.0,0.0032801224579050953,9.5,8.0,0.0020842474769635806,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
7854.0,2023/06/08 14:30,4566.75,4568.0,4566.25,4567.75,6346.0,2,2,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.39237158890132395,0.5119413209604544,0.7081271154111164,0.00015514558139589473,59.054603633428,83.58481946223,67.06872219530702,116.61701399607597,6346.0,10.0,0.39237158890132395,0.7081271154111164,0.5119413209604544,59.054603633428,83.58481946223,67.06872219530702,116.61701399607597,17.682926829268293,26.82926829268293,34.45110295981759,0.02189741063119286,0.03832466465918423,0.25,0.5,1.0,1,7855.0,7855.0,0.16966777954134968,144.0,1,best_24h,7998.0,4560.0,0.6666666666666666,15.0,17.0,0.0032801224579050953,10.0,9.0,0.002193944712593243,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
7855.0,2023/06/08 14:35,4567.75,4570.75,4567.75,4570.0,12418.0,2,2,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.8702874175359832,0.6207272481524523,1.0558709569204439,0.00023131227633541607,63.269589905153126,86.88263326467506,73.6733592184297,113.3011813571658,12418.0,12.75,0.8702874175359832,1.0558709569204439,0.6207272481524523,63.269589905153126,86.88263326467506,73.6733592184297,113.3011813571658,25.64102564102564,21.153846153846153,32.675241398108504,0.049258387608778945,0.06567785014503859,0.75,0.0,2.25,1,7856.0,7856.0,0.2188183807439825,143.0,1,best_24h,7998.0,4560.0,0.85,15.0,17.0,0.0032801224579050953,12.75,10.0,0.0027972795085563842,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
7856.0,2023/06/08 14:40,4570.25,4571.0,4569.25,4570.25,10257.0,2,2,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,1.1448046238874379,0.763827826138382,1.336230138082101,0.0002927048935271445,63.71652263631151,88.81606445287281,78.72092762991073,109.00633809879696,10257.0,13.0,1.1448046238874379,1.336230138082101,0.763827826138382,63.71652263631151,88.81606445287281,78.72092762991073,109.00633809879696,26.623376623376622,21.428571428571427,31.11349635615867,0.0,0.038299502106472615,0.75,1.0,0.0,0,7857.0,7857.0,0.22427657130353917,142.0,1,best_24h,7998.0,4560.0,0.8666666666666667,15.0,17.0,0.0032801224579050953,13.0,11.0,0.0028521281263712154,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
7857.0,2023/06/08 14:45,4570.5,4571.75,4569.75,4571.5,8887.0,2,2,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,1.4024709550270695,0.9391366955167657,1.6403721730303005,0.0003592907932679903,65.94762009635096,91.76884917013226,83.07023480998457,109.1660778904276,8887.0,13.75,1.4024709550270695,1.6403721730303005,0.9391366955167657,65.94762009635096,91.76884917013226,83.07023480998457,109.1660778904276,29.53020134228188,16.10738255033557,30.99194409542465,0.02187944426211574,0.043766070353958096,0.25,0.75,1.0,1,7858.0,7858.0,0.25155856939735316,141.0,1,best_24h,7998.0,4560.0,0.9166666666666666,15.0,17.0,0.0032801224579050953,13.75,12.0,0.0030166739798157087,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
7858.0,2023/06/08 14:50,4571.75,4572.0,4569.0,4570.0,10540.0,2,2,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,1.2818745231957105,1.0993710109162296,1.7403082725140848,0.0003811524911512716,61.092878105291064,88.45196005281544,84.86414322426153,95.62759370992327,10540.0,14.0,1.2818745231957105,1.7403082725140848,1.0993710109162296,61.092878105291064,88.45196005281544,84.86414322426153,95.62759370992327,29.53020134228188,15.436241610738255,31.01703977304357,-0.03827855853885274,0.06565988181221273,0.25,1.0,1.75,0,7859.0,7862.0,0.2188183807439825,140.0,1,best_24h,7998.0,4560.0,0.9333333333333333,15.0,17.0,0.0032801224579050953,14.0,13.0,0.00307152259763054,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
7862.0,2023/06/08 15:10,4571.0,4572.0,4570.0,4572.0,8435.0,2,2,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.9051082876067609,1.615558926804598,2.0681130706079784,0.00045281010171839054,65.32812764436301,89.72227269281203,87.14120744466597,94.88440318910418,8435.0,14.0,0.9051082876067609,2.0681130706079784,1.615558926804598,65.32812764436301,89.72227269281203,87.14120744466597,94.88440318910418,28.78787878787879,7.575757575757576,37.711726380009544,0.02187705097352877,0.0437636761487965,0.0,1.0,1.0,1,7863.0,7863.0,0.26246719160104987,136.0,1,best_24h,7998.0,4560.0,0.9333333333333333,15.0,17.0,0.0032801224579050953,14.0,17.0,0.00307152259763054,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
7863.0,2023/06/08 15:15,4571.75,4573.25,4570.25,4570.5,10192.0,1p,1p,0,sell,False,0.5980005734424046,15.25,18.0,0.003345765686704695,0.6252798367263006,1.6937189063953855,2.0063588247585358,0.00043926620698431516,59.65901946893552,76.48151512854135,83.58797667262442,62.26859204037521,10192.0,15.25,0.6252798367263006,2.0063588247585358,1.6937189063953855,59.65901946893552,76.48151512854135,83.58797667262442,62.26859204037521,26.666666666666668,7.4074074074074066,39.05529871932563,-0.027341827527751956,0.06564192330835293,1.5,0.25,1.25,0,7864.0,7869.0,0.2297341647522153,135.0,1,best_24h,7998.0,4560.0,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
7869.0,2023/06/08 15:45,4570.75,4574.25,4570.5,4574.0,15521.0,1p,1p,0,sell,False,0.5980005734424046,16.25,24.0,0.0035651601579640194,0.12437880880583307,1.753050041467331,1.8152394458702474,0.0003973022603827164,64.8805787876336,62.09608956304385,57.07052943573767,72.1472098176562,15521.0,16.25,0.12437880880583307,1.8152394458702474,1.753050041467331,64.8805787876336,62.09608956304385,57.07052943573767,72.1472098176562,17.77777777777778,10.37037037037037,38.324609018516355,0.07110430454520593,0.08204791598293404,0.25,0.25,3.25,1,7870.0,7870.0,0.3060778312199388,129.0,1,best_24h,7998.0,4560.0,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
7870.0,2023/06/08 15:50,4573.75,4575.5,4571.75,4574.75,17778.0,1p,1p,0,sell,False,0.5980005734424046,17.5,25.0,0.0038394032470381746,0.39768759084904826,1.802760990323462,2.001604785747986,0.00043805067036389026,66.32357191032727,71.02702267165886,61.72269384771139,89.63568031955377,17778.0,17.5,0.39768759084904826,2.001604785747986,1.802760990323462,66.32357191032727,71.02702267165886,61.72269384771139,89.63568031955377,19.58041958041958,9.79020979020979,37.96808932671757,0.02186389723968297,0.08202548258325587,0.75,2.0,1.0,1,7871.0,7871.0,0.32242199027269247,128.0,1,best_24h,7998.0,4560.0,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
7871.0,2023/06/08 15:55,4574.75,4577.0,4572.0,4572.25,27359.0,1p,1p,0,sell,False,0.7301561610184596,19.0,26.0,0.004168494953927161,0.2691168110327582,1.7134259871570456,1.8479843926734247,0.00040440499984383395,58.21829964078829,61.49276250801524,61.646048721529894,61.18619008098594,27359.0,19.0,0.2691168110327582,1.8479843926734247,1.7134259871570456,58.21829964078829,61.49276250801524,61.646048721529894,61.18619008098594,20.0,9.032258064516128,35.10119099192339,-0.0546477949614733,0.10936132983377078,2.25,0.25,2.5,0,7872.0,8824.0,0.2679206080157472,127.0,1,best_24h,7998.0,4560.0,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
7954.0,2023/06/08 23:50,4569.25,4570.5,4569.25,4570.25,510.0,2,2,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.3855496330194371,0.19240703251687558,0.38518184902659414,8.430843061623392e-05,70.5949626365523,83.89668343057167,83.18529747050492,85.31945535070517,510.0,4.5,0.3855496330194371,0.38518184902659414,0.19240703251687558,70.5949626365523,83.89668343057167,83.18529747050492,85.31945535070517,33.33333333333333,0.0,49.5838457414111,0.02188542977512721,0.02735678721890901,0.25,0.0,1.0,1,7955.0,8824.0,0.22427657130353917,44.0,1,best_24h,7998.0,4560.0,0.4090909090909091,11.0,40.0,0.002403320952589032,4.5,45.0,0.0009855453350854138,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
7978.0,2023/06/09 01:50,4569.5,4570.25,4569.5,4569.75,595.0,2s,2s,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.4480130762192617,-0.19093444413682553,0.033072093972805305,7.239565307422687e-06,67.38066091133209,70.80647329712542,55.942309159314135,100.534801572748,595.0,3.25,0.4480130762192617,0.033072093972805305,-0.19093444413682553,67.38066091133209,70.80647329712542,55.942309159314135,100.534801572748,33.33333333333333,15.384615384615385,44.135275938048615,0.00547105810263705,0.01641317430791115,0.5,0.0,0.25,1,7979.0,7979.0,0.2133595929755457,20.0,1,best_24h,7998.0,4560.0,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.38636363636363635,11.0,40.0,0.002403320952589032,3.25,5.0,0.0007116268885482811,1.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
7979.0,2023/06/09 01:55,4569.75,4570.25,4569.25,4569.5,541.0,2s,2s,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.5107174717897027,-0.12712493418764073,0.12823380170721066,2.807013242818526e-05,63.69701128116831,72.84534117244259,61.57665316369028,95.38271718994719,541.0,3.25,0.5107174717897027,0.12823380170721066,-0.12712493418764073,63.69701128116831,72.84534117244259,61.57665316369028,95.38271718994719,31.70731707317073,14.634146341463413,43.613381496290984,-0.005470758794244762,0.02188542977512721,0.5,0.25,0.25,0,7980.0,8824.0,0.2079002079002079,19.0,1,best_24h,7998.0,4560.0,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.38636363636363635,11.0,40.0,0.002403320952589032,3.25,6.0,0.0007116268885482811,1.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
7985.0,2023/06/09 02:25,4566.25,4566.75,4566.0,4566.75,368.0,1,1,1,buy,False,0.36931743762402,4.25,7.0,0.0009299272468683333,-0.33747405554513843,-0.10002299511024675,-0.268760022882816,-5.8835376065779485e-05,40.00590043776217,25.38164848359202,38.142743071046866,-0.14054069131766767,368.0,4.25,-0.33747405554513843,-0.268760022882816,-0.10002299511024675,40.00590043776217,25.38164848359202,38.142743071046866,-0.14054069131766767,19.672131147540984,29.508196721311474,32.67472315340603,0.010949904188338352,0.0164257555847569,0.0,0.25,0.5,1,7986.0,7989.0,0.711665845513768,95.0,1,best_24h,8080.0,4599.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.0,0
7989.0,2023/06/09 02:45,4566.25,4566.75,4566.0,4566.5,155.0,1,1,1,buy,False,0.41465858391161853,4.25,11.0,0.0009299272468683333,-0.3590291608992534,-0.26989939828973114,-0.44941397873935784,-9.839072672105415e-05,40.48973448249382,16.366237027986223,23.114188306977084,2.870334470004501,155.0,4.25,-0.3590291608992534,-0.44941397873935784,-0.26989939828973114,40.48973448249382,16.366237027986223,23.114188306977084,2.870334470004501,18.181818181818183,30.303030303030305,28.884950795683064,0.005474952094169176,0.0164257555847569,0.25,0.25,0.25,1,7990.0,7990.0,0.7171794591043469,91.0,1,best_24h,8080.0,4599.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.0,0
7990.0,2023/06/09 02:50,4566.75,4566.75,4566.0,4566.25,209.0,1,1,1,buy,False,0.41465858391161853,4.25,12.0,0.0009299272468683333,-0.35473756481034036,-0.3142415938910237,-0.49161037629619386,-0.000107631269403595,38.90323356875236,15.67272944722891,20.63370202039436,5.750784300898012,209.0,4.25,-0.35473756481034036,-0.49161037629619386,-0.3142415938910237,38.90323356875236,15.67272944722891,20.63370202039436,5.750784300898012,12.5,31.25,29.882964514358765,-0.01094870531559643,0.0164257555847569,0.0,0.25,0.5,0,7991.0,7991.0,0.7226936764303312,90.0,1,best_24h,8080.0,4599.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.0,0
7991.0,2023/06/09 02:55,4566.25,4566.25,4565.5,4565.75,332.0,1,1,1,buy,False,0.42848455290960347,4.75,13.0,0.001039330452382255,-0.3915396487616174,-0.3631840499862259,-0.5589538743670346,-0.00012237875086871557,35.875561824654966,14.615152964819272,18.62751900186933,6.590420890719152,332.0,4.75,-0.3915396487616174,-0.5589538743670346,-0.3631840499862259,35.875561824654966,14.615152964819272,18.62751900186933,6.590420890719152,8.19672131147541,36.0655737704918,32.24582154640193,-0.010949904188338352,0.016427554484722377,0.0,0.25,0.5,0,7992.0,7992.0,0.7337239226852106,89.0,1,best_24h,8080.0,4599.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.0,0
7992.0,2023/06/09 03:00,4565.75,4567.0,4565.5,4566.75,566.0,1,1,1,buy,False,0.42848455290960347,4.75,14.0,0.001039330452382255,-0.2598238396798328,-0.395662029946205,-0.5255739497861214,-0.00011507169804983542,45.081289031040725,30.576768643212844,22.610602215650502,46.50910149833753,566.0,4.75,-0.2598238396798328,-0.5255739497861214,-0.395662029946205,45.081289031040725,30.576768643212844,22.610602215650502,46.50910149833753,9.523809523809524,34.92063492063492,34.02418123186301,0.02190220664731972,0.032855108969444755,0.25,0.25,1.0,1,7993.0,7993.0,0.711665845513768,88.0,1,best_24h,8080.0,4599.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.0,0
7993.0,2023/06/09 03:05,4566.75,4567.0,4564.75,4565.0,2190.0,1,1,1,buy,False,0.42848455290960347,5.5,15.0,0.0012034352606531372,-0.37979400024879095,-0.44313627997730387,-0.6330332801016993,-0.00013860466925417927,35.48154274615021,23.414815459111594,22.878673296804198,24.487099783726386,2190.0,5.5,-0.37979400024879095,-0.6330332801016993,-0.44313627997730387,35.48154274615021,23.414815459111594,22.878673296804198,24.487099783726386,8.823529411764707,35.294117647058826,35.87959685815851,-0.03832046860458751,0.049290760720740456,0.25,0.25,1.75,0,7994.0,7994.0,0.7502738225629791,87.0,1,best_24h,8080.0,4599.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.0,0
