klu_idx,timestamp,klu_open,klu_high,klu_low,klu_close,klu_volume,bsp_type,bsp_types,is_buy,direction,is_segbsp,feat_divergence_rate,feat_bsp1_bi_amp,feat_bsp1_bi_klu_cnt,feat_bsp1_bi_amp_rate,feat_macd_value,feat_macd_dea,feat_macd_diff,feat_ppo,feat_rsi,feat_kdj_k,feat_kdj_d,feat_kdj_j,feat_volume,feat_bsp_bi_amp,macd_value,macd_dif,macd_dea,rsi,kdj_k,kdj_d,kdj_j,dmi_plus,dmi_minus,dmi_adx,price_change_pct,high_low_spread_pct,upper_shadow,lower_shadow,body_size,is_bullish_candle,snapshot_first_seen,snapshot_last_seen,profit_target_pct,profit_target_distance,has_profit_target,exit_type,exit_klu_idx,exit_price,feat_bsp2_retrace_rate,feat_bsp2_break_bi_amp,feat_bsp2_break_bi_bi_klu_cnt,feat_bsp2_break_bi_amp_rate,feat_bsp2_bi_amp,feat_bsp2_bi_klu_cnt,feat_bsp2_bi_amp_rate,feat_zs_cnt,feat_bsp3_zs_height,feat_bsp3_bi_amp,feat_bsp3_bi_klu_cnt,feat_bsp3_bi_amp_rate,feat_bsp2s_retrace_rate,feat_bsp2s_break_bi_amp,feat_bsp2s_break_bi_klu_cnt,feat_bsp2s_break_bi_amp_rate,feat_bsp2s_bi_amp,feat_bsp2s_bi_klu_cnt,feat_bsp2s_bi_amp_rate,feat_bsp2s_lv,direction_encoded
292.0,2023/07/05 15:55,443.255,443.36,443.09,443.14,2117609.0,2s,2s,1,buy,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,-0.07264936846124112,0.08783312077041165,0.05150843653979109,0.00011617685571578368,43.19069960746138,26.950290039963953,46.01425904261727,-11.177647965342686,2117609.0,0.6700000000000159,-0.07264936846124112,0.05150843653979109,0.08783312077041165,43.19069960746138,26.950290039963953,46.01425904261727,-11.177647965342686,12.51910382726871,22.61242805580171,24.709984226198277,-0.025944433790935036,0.0609357015504838,0.10500000000001819,0.05000000000001137,0.1150000000000091,0,293.0,293.0,-0.020309608701533373,41.0,1,best_24h,333.0,443.05,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.3262556145365582,2.4490000000000123,36.0,0.005547752808988792,0.6700000000000159,7.0,0.0015098251307013159,2.0,0
293.0,2023/07/05 16:00,443.14,443.22,443.06,443.14,1389525.0,2s,2s,1,buy,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,-0.09917027096851061,0.07543683689934783,0.02585170141509252,5.8310465848543953e-05,43.19069960746138,21.77638383616575,37.93496730713343,-10.540783105769606,1389525.0,0.6999999999999886,-0.09917027096851061,0.02585170141509252,0.07543683689934783,43.19069960746138,21.77638383616575,37.93496730713343,-10.540783105769606,10.09673321825226,23.626355730711285,25.81068252997295,0.0,0.03611249040762538,0.08000000000004093,0.07999999999998408,0.0,0,294.0,296.0,-0.020309608701533373,40.0,1,best_24h,333.0,443.05,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.33850551245406435,2.4490000000000123,36.0,0.005547752808988792,0.6999999999999886,8.0,0.0015774292410311625,2.0,0
296.0,2023/07/05 16:15,443.18,443.18,443.05,443.13,71975.0,2s,2s,1,buy,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,-0.10977668253229235,0.03445294367449148,-0.02043539759165469,-4.609765516146828e-05,43.09956813953676,16.611536331555943,23.75963445458923,2.3153400854893746,71975.0,0.7099999999999795,-0.10977668253229235,-0.02043539759165469,0.03445294367449148,43.09956813953676,16.611536331555943,23.75963445458923,2.3153400854893746,3.9422284342169114,22.771744973658418,30.071413437381654,-0.01128209756758233,0.029342060715493837,0.0,0.07999999999998408,0.05000000000001137,0,297.0,297.0,-0.01805339290952634,37.0,1,best_24h,333.0,443.05,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.34258881175989975,2.4490000000000123,36.0,0.005547752808988792,0.7099999999999795,11.0,0.0015999639444744447,2.0,0
297.0,2023/07/05 16:20,443.14,443.18,443.03,443.08,6254.0,2s,2s,1,buy,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,-0.11172105110812841,0.020487812285975432,-0.035372713268088773,-7.979589779773708e-05,41.46945893158081,13.638460118473642,20.38590967588403,0.14356100365286295,6254.0,0.7300000000000182,-0.11172105110812841,-0.035372713268088773,0.020487812285975432,41.46945893158081,13.638460118473642,20.38590967588403,0.14356100365286295,4.028713741574613,23.274978025198337,32.95842706988528,-0.013539739134359859,0.0338577522966919,0.040000000000020464,0.05000000000001137,0.060000000000002274,0,298.0,305.0,-0.0067707863139777735,36.0,1,best_24h,333.0,443.05,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.3507554103715937,2.4490000000000123,36.0,0.005547752808988792,0.7300000000000182,12.0,0.0016450333513611372,2.0,0
305.0,2023/07/05 17:00,443.01,443.08,443.01,443.08,4889.0,2s,2s,1,buy,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,-0.03370600823474826,-0.048796581418903626,-0.06564958553627775,-0.0001481273698911283,43.88526998490185,34.56465082489487,31.0195999534777,41.654752567729204,4889.0,0.75,-0.03370600823474826,-0.06564958553627775,-0.048796581418903626,43.88526998490185,34.56465082489487,31.0195999534777,41.654752567729204,7.999999999995907,24.666666666665098,47.86028930183998,0.01580099772014022,0.01580099772014022,0.0,0.0,0.06999999999999318,1,306.0,306.0,-0.0067707863139777735,28.0,1,best_24h,333.0,443.05,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.3589220089832645,2.4490000000000123,36.0,0.005547752808988792,0.75,20.0,0.0016901027582477016,2.0,0
306.0,2023/07/05 17:05,443.07,443.07,443.0,443.0314,8722.0,2s,2s,1,buy,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,-0.03192372605718943,-0.0527870471760523,-0.06874891020464702,-0.00015512477039897348,41.80009011477079,28.551872479757904,30.197024128904435,25.261569181464843,8722.0,0.7599999999999909,-0.03192372605718943,-0.06874891020464702,-0.0527870471760523,41.80009011477079,28.551872479757904,30.197024128904435,25.261569181464843,9.160305343507046,17.557251908393205,46.68659516803594,-0.00871194167963843,0.01580135440180433,0.0,0.03140000000001919,0.03859999999997399,0,307.0,308.0,0.0041983480177685325,27.0,1,best_24h,333.0,443.05,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.3630053082890999,2.4490000000000123,36.0,0.005547752808988792,0.7599999999999909,21.0,0.0017126374616909838,2.0,0
308.0,2023/07/05 17:15,443.01,443.01,443.0,443.01,5898.0,2s,2s,1,buy,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,-0.02760878248555118,-0.06010089858564156,-0.07390528982841715,-0.00016676897843749764,40.87903094884589,15.613697710299132,23.245236098075598,0.35062093474619616,5898.0,0.7599999999999909,-0.02760878248555118,-0.07390528982841715,-0.06010089858564156,40.87903094884589,15.613697710299132,23.245236098075598,0.35062093474619616,11.305822498581326,19.785189372524016,43.861493700085234,0.0,0.0022573363431130714,0.0,0.009999999999990905,0.0,0,309.0,309.0,0.009029141554371338,25.0,1,best_24h,333.0,443.05,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.3630053082890999,2.4490000000000123,36.0,0.005547752808988792,0.7599999999999909,23.0,0.0017126374616909838,2.0,0
309.0,2023/07/05 17:20,443.0,443.01,442.95,443.01,10551.0,2s,2s,1,buy,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,-0.023001484662273947,-0.0629760841684258,-0.07447682649956278,-0.00016806286923985584,40.87903094884589,18.74246514019942,21.744312445450205,12.738770529697852,10551.0,0.8100000000000023,-0.023001484662273947,-0.07447682649956278,-0.0629760841684258,40.87903094884589,18.74246514019942,21.744312445450205,12.738770529697852,11.864741941857156,24.718212378879844,43.23818237401873,0.0022573363431130714,0.013545546901456658,0.0,0.05000000000001137,0.009999999999990905,1,310.0,316.0,0.009029141554371338,24.0,1,best_24h,333.0,443.05,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.38342180481829996,2.4490000000000123,36.0,0.005547752808988792,0.8100000000000023,24.0,0.0018253109789075227,2.0,0
316.0,2023/07/05 18:00,442.91,443.09,442.91,443.09,8093.0,2s,2s,1,buy,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,0.02102010189153017,-0.05978289318325038,-0.04927284223748529,-0.00011119875320908919,48.465500816085225,72.06350328843072,55.16818310624638,105.85414365279941,8093.0,0.8499999999999659,0.02102010189153017,-0.04927284223748529,-0.05978289318325038,48.465500816085225,72.06350328843072,55.16818310624638,105.85414365279941,16.252612026931253,33.66612491293468,34.445750587647346,0.04064031067258585,0.04064031067258585,0.0,0.0,0.17999999999994998,1,317.0,325.0,-0.009027511340802912,17.0,1,best_24h,333.0,443.05,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.3997550020416415,2.4490000000000123,36.0,0.005547752808988792,0.8499999999999659,31.0,0.0019154497926806514,2.0,0
325.0,2023/07/05 18:45,442.93,442.93,442.88,442.88,2192.0,2s,2s,1,buy,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,-0.012529136173834138,-0.044790423800295895,-0.051054991887212964,-0.00011523476480583063,32.941290837375135,31.88915772298727,50.52087168969205,-5.374270210422296,2192.0,0.8799999999999955,-0.012529136173834138,-0.051054991887212964,-0.044790423800295895,32.941290837375135,31.88915772298727,50.52087168969205,-5.374270210422296,6.250000000002776,53.124999999992504,47.010653864876076,-0.011288465446009836,0.01128973988439563,0.0,0.0,0.05000000000001137,0,326.0,327.0,0.03838511560694001,8.0,1,best_24h,333.0,443.05,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.4120048999591709,2.4490000000000123,36.0,0.005547752808988792,0.8799999999999955,40.0,0.001983053903010626,2.0,0
327.0,2023/07/05 18:55,442.9,442.9,442.88,442.88,693.0,2s,2s,1,buy,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,-0.021110960897346112,-0.04969574370078066,-0.06025122414945372,-0.00013599863923814963,33.532457132836,15.40752688922774,32.72540534379273,-19.22823001990224,693.0,0.8799999999999955,-0.021110960897346112,-0.06025122414945372,-0.04969574370078066,33.532457132836,15.40752688922774,32.72540534379273,-19.22823001990224,3.278688524596427,57.377049180320995,52.80104442534539,-0.004515692029799461,0.004515895953753118,0.0,0.0,0.01999999999998181,0,328.0,346.0,0.03838511560694001,6.0,1,best_24h,333.0,443.05,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.4120048999591709,2.4490000000000123,36.0,0.005547752808988792,0.8799999999999955,42.0,0.001983053903010626,2.0,0
332.0,2023/07/05 19:20,442.93,442.98,442.93,442.98,1656.0,2,2,0,sell,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,0.011654060593098328,-0.049349332296193406,-0.04352230199964424,-9.824331765767622e-05,46.671933528053565,62.85202000186928,45.688399472259256,97.17926106108932,1656.0,0.10000000000002274,0.011654060593098328,-0.04352230199964424,-0.049349332296193406,46.671933528053565,62.85202000186928,45.688399472259256,97.17926106108932,25.92592592594347,38.88888888888363,49.202562326066506,0.011288465446009836,0.011288465446009836,0.0,0.0,0.05000000000001137,1,333.0,333.0,0.9706984513973569,256.0,1,best_24h,588.0,438.68,0.11363636363639006,0.8799999999999955,42.0,0.001983053903010626,0.10000000000002274,6.0,0.0002257947976879126,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,1
333.0,2023/07/05 19:25,443.05,443.05,443.05,443.05,1000.0,2,2,0,sell,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,0.025162825851502715,-0.045206781774393114,-0.032625368848641756,-7.3645117021574e-05,54.36267413403033,75.23468000124737,55.53715964861922,114.62972070650366,1000.0,0.17000000000001592,0.025162825851502715,-0.032625368848641756,-0.045206781774393114,54.36267413403033,75.23468000124737,55.53715964861922,114.62972070650366,34.42622950821123,34.4262295081926,45.416118810007994,0.0,0.0,0.0,0.0,0.0,0,334.0,1252.0,0.9863446563593284,255.0,1,best_24h,588.0,438.68,0.19318181818183727,0.8799999999999955,42.0,0.001983053903010626,0.17000000000001592,7.0,0.00038385115606940013,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,1
338.0,2023/07/05 19:50,442.94,442.94,442.92,442.92,1711.0,2s,2s,1,buy,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,0.013066636856376566,-0.03026521291116636,-0.023731894482978078,-5.357091786600271e-05,41.380371216427655,41.591338602466436,58.911262958289534,6.951489890820241,1711.0,0.12999999999999545,0.013066636856376566,-0.023731894482978078,-0.03026521291116636,41.380371216427655,41.591338602466436,58.911262958289534,6.951489890820241,30.15873015874448,39.682539682538106,33.73016556793134,-0.004515284237138622,0.004515488124262126,0.0,0.0,0.01999999999998181,0,339.0,339.0,-0.2754447755802464,39.0,1,best_24h,377.0,441.7,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.39567170273580615,2.4490000000000123,36.0,0.005547752808988792,0.12999999999999545,6.0,0.0002934206071549384,3.0,0
339.0,2023/07/05 19:55,442.93,442.93,442.81,442.83,5871.0,2s,"1p,2s",1,buy,False,0.04788949355650287,0.2400000000000091,7.0,0.0005416995824399257,-0.005350269346117799,-0.030933996579431088,-0.03360913125248999,-7.586933558946006e-05,34.786363428024785,30.505336846086102,49.44262092088839,-7.369231303518461,5871.0,0.2400000000000091,-0.005350269346117799,-0.03360913125248999,-0.030933996579431088,34.786363428024785,30.505336846086102,49.44262092088839,-7.369231303518461,28.7878787878934,42.424242424247645,32.68864918237869,-0.022576930892019672,0.02709965899595866,0.0,0.01999999999998181,0.10000000000002274,0,340.0,340.0,-0.25517693019894666,38.0,1,best_24h,377.0,441.7,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.44058799510004176,2.4490000000000123,36.0,0.005547752808988792,0.2400000000000091,7.0,0.0005416995824399257,3.0,0
339.0,2023/07/05 19:55,442.93,442.93,442.81,442.83,5871.0,1p,"1p,2s",1,buy,False,0.04788949355650287,0.2400000000000091,7.0,0.0005416995824399257,-0.005350269346117799,-0.030933996579431088,-0.03360913125248999,-7.586933558946006e-05,34.786363428024785,30.505336846086102,49.44262092088839,-7.369231303518461,5871.0,0.2400000000000091,-0.005350269346117799,-0.03360913125248999,-0.030933996579431088,34.786363428024785,30.505336846086102,49.44262092088839,-7.369231303518461,28.7878787878934,42.424242424247645,32.68864918237869,-0.022576930892019672,0.02709965899595866,0.0,0.01999999999998181,0.10000000000002274,0,340.0,340.0,-0.25517693019894666,38.0,1,best_24h,377.0,441.7,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.44058799510004176,2.4490000000000123,36.0,0.005547752808988792,0.2400000000000091,7.0,0.0005416995824399257,3.0,0
340.0,2023/07/06 04:00,441.5,441.54,441.41,441.41,5326.0,1p,1p,1,buy,False,1.7659260041660598,1.6399999999999864,8.0,0.0037016138133393215,-0.19729128595720977,-0.055595407324082316,-0.1542410503026872,-0.000348275967628191,9.382430651570772,20.336891230724067,39.74071102416694,-18.47074835616168,5326.0,1.6399999999999864,-0.19729128595720977,-0.1542410503026872,-0.055595407324082316,9.382430651570772,20.336891230724067,39.74071102416694,-18.47074835616168,9.223300970877188,81.55339805825666,36.045113125424564,-0.02038505096262174,0.029451077229785332,0.040000000000020464,0.0,0.08999999999997499,0,341.0,341.0,0.0656985568972075,37.0,1,best_24h,377.0,441.7,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,0
341.0,2023/07/06 04:05,441.43,441.56,441.37,441.53,5901.0,1p,1p,1,buy,False,3.0946027158793328,1.6800000000000068,9.0,0.003791897077079352,-0.2909239166862477,-0.09196089690986328,-0.23742285525298712,-0.0005362205087734416,15.029677559102993,16.73253066175191,32.0713175700286,-13.945043154801468,5901.0,1.6800000000000068,-0.2909239166862477,-0.23742285525298712,-0.09196089690986328,15.029677559102993,16.73253066175191,32.0713175700286,-13.945043154801468,8.520179372200339,76.6816143497801,39.18474790217957,0.022653648370062274,0.04304778303917297,0.03000000000002956,0.060000000000002274,0.0999999999999659,1,342.0,344.0,0.03850248001268678,36.0,1,best_24h,377.0,441.7,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,0
344.0,2023/07/06 04:20,441.46,441.46,441.3,441.3,1343.0,1p,1p,1,buy,False,3.1764801094693667,1.75,12.0,0.003949892788624309,-0.3548800143019914,-0.2217610904575155,-0.3992010976085112,-0.0009021627105782711,13.497716020147621,7.7690318426610165,16.691546285543215,-10.075997043103378,1343.0,1.75,-0.3548800143019914,-0.3992010976085112,-0.2217610904575155,13.497716020147621,7.7690318426610165,16.691546285543215,-10.075997043103378,4.526748971194176,76.5432098765448,48.863785692956995,-0.03624337425813622,0.03625651484250355,0.0,0.0,0.15999999999996817,0,345.0,345.0,0.18354860639021126,288.0,1,best_24h,632.0,442.11,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,0
345.0,2023/07/06 04:25,441.3,441.31,441.3,441.31,400.0,1p,1p,1,buy,False,3.1764801094693667,1.75,13.0,0.003949892788624309,-0.3366901932863422,-0.26384736461830827,-0.43219246126147937,-0.0009769141059234926,14.016329990015407,5.375432993146382,12.919508521410936,-9.712718063382727,400.0,1.75,-0.3366901932863422,-0.43219246126147937,-0.26384736461830827,14.016329990015407,5.375432993146382,12.919508521410936,-9.712718063382727,4.508196721312249,76.22950819672316,51.71869295129172,0.0022660321776548616,0.0022660321776548616,0.0,0.0,0.009999999999990905,1,346.0,347.0,0.18127846638417697,287.0,1,best_24h,632.0,442.11,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,0
347.0,2023/07/06 04:35,441.34,441.34,441.24,441.24,500.0,1p,1p,1,buy,False,3.1764801094693667,1.8100000000000023,15.0,0.0040853176842342905,-0.26916311994412223,-0.33534630679439326,-0.46992786676645437,-0.0010625979483478653,13.365783317989894,2.5245826853007087,7.425058910827554,-7.276369765752982,500.0,1.8100000000000023,-0.26916311994412223,-0.46992786676645437,-0.33534630679439326,13.365783317989894,2.5245826853007087,7.425058910827554,-7.276369765752982,2.4193548387099177,77.82258064516405,57.07238648971621,-0.0226582680019862,0.022663403136607262,0.0,0.0,0.0999999999999659,0,348.0,353.0,0.2311667119934688,288.0,1,best_24h,635.0,442.26,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,0
353.0,2023/07/06 05:05,441.2,441.27,441.18,441.27,3304.0,1p,1p,1,buy,False,9.320227050544442,1.8700000000000045,21.0,0.004220742579844271,-0.012227552073746262,-0.38807118632317017,-0.3941849623600433,-0.0008919480166820793,24.939744401219386,30.030190214970588,34.84668731431261,20.397196016286543,3304.0,1.8700000000000045,-0.012227552073746262,-0.3941849623600433,-0.38807118632317017,24.939744401219386,30.030190214970588,34.84668731431261,20.397196016286543,14.556962025318015,64.5569620253171,52.854492597837734,0.015865820489572344,0.02039983680129992,0.0,0.01999999999998181,0.06999999999999318,1,354.0,1314.0,0.2939016928411163,287.0,1,best_24h,640.0,442.5669,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,0
353.0,2023/07/06 05:05,441.2,441.27,441.18,441.27,3304.0,1,1,1,buy,False,3.0731685502185577,1.8700000000000045,21.0,0.004220742579844271,-0.009198529765143126,-0.39285055780125344,-0.397449822683825,-0.0008993289659873118,25.256863947501913,30.030194123175782,34.846736904568786,20.397108560389768,3304.0,1.8700000000000045,-0.009198529765143126,-0.397449822683825,-0.39285055780125344,25.256863947501913,30.030194123175782,34.846736904568786,20.397108560389768,14.556962025318015,64.5569620253171,60.51228641772896,0.015865820489572344,0.02039983680129992,0.0,0.01999999999998181,0.06999999999999318,1,1169.0,1241.0,0.2939016928411163,287.0,1,best_24h,640.0,442.5669,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.0,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,0
365.0,2023/07/06 06:10,441.35,441.47,441.32,441.41,911.0,2,2,1,buy,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,0.10309579359325288,-0.23081504979538794,-0.1792671529987615,-0.0004058975077961399,37.032168131044074,40.60554884720807,51.691738848703736,18.433168844216738,911.0,0.2699999999999818,0.10309579359325288,-0.1792671529987615,-0.23081504979538794,37.032168131044074,40.60554884720807,51.691738848703736,18.433168844216738,26.543209876541912,37.65432098765068,30.459440031546308,0.013594652769911017,0.03398894226412447,0.060000000000002274,0.03000000000002956,0.060000000000002274,1,366.0,1314.0,0.2620919326702953,275.0,1,best_24h,640.0,442.5669,0.6585365853658605,0.40999999999996817,6.0,0.0009293258987260714,0.2699999999999818,8.0,0.0006114268891958193,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,0
377.0,2023/07/06 07:10,441.59,441.709,441.57,441.7,56805.0,1p,1p,0,sell,False,0.9521510931040437,0.38900000000001,13.0,0.0008814465693827835,0.09190704404667543,-0.10127620126250605,-0.05532267923916834,-0.00012528851279856252,55.497240011916745,63.09577261261532,50.65321435808542,87.98088912167512,56805.0,0.38900000000001,0.09190704404667543,-0.05532267923916834,-0.10127620126250605,55.497240011916745,63.09577261261532,50.65321435808542,87.98088912167512,28.11501597443744,12.77955271565476,21.604194494480357,0.024909984374649256,0.03147858776638132,0.009000000000014552,0.01999999999998181,0.11000000000001364,1,378.0,378.0,0.6837219832465433,211.0,1,best_24h,588.0,438.68,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,1
378.0,2023/07/06 07:15,441.7,441.72,441.54,441.58,72565.0,1p,1p,0,sell,False,0.9521510931040437,0.4000000000000341,14.0,0.0009063717937098571,0.08940739338847609,-0.09010027708894655,-0.04539658039470851,-0.00010280870700074101,50.35430446149222,62.434218778777065,54.5802158316493,78.14222467303262,72565.0,0.4000000000000341,0.08940739338847609,-0.04539658039470851,-0.09010027708894655,50.35430446149222,62.434218778777065,54.5802158316493,78.14222467303262,26.96629213482843,13.789581205310025,22.370382535422408,-0.0271677609237049,0.04076640847941451,0.020000000000038654,0.03999999999996362,0.12000000000000455,0,379.0,380.0,0.6567326418768915,210.0,1,best_24h,588.0,438.68,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,1
