klu_idx,timestamp,klu_open,klu_high,klu_low,klu_close,klu_volume,bsp_type,bsp_types,is_buy,direction,is_segbsp,feat_divergence_rate,feat_bsp1_bi_amp,feat_bsp1_bi_klu_cnt,feat_bsp1_bi_amp_rate,feat_macd_value,feat_macd_dea,feat_macd_diff,feat_ppo,feat_rsi,feat_kdj_k,feat_kdj_d,feat_kdj_j,feat_volume,feat_bsp_bi_amp,macd_value,macd_dif,macd_dea,rsi,kdj_k,kdj_d,kdj_j,dmi_plus,dmi_minus,dmi_adx,price_change_pct,high_low_spread_pct,upper_shadow,lower_shadow,body_size,is_bullish_candle,snapshot_first_seen,snapshot_last_seen,profit_target_pct,profit_target_distance,has_profit_target,exit_type,exit_klu_idx,exit_price,feat_zs_cnt,feat_bsp2_retrace_rate,feat_bsp2_break_bi_amp,feat_bsp2_break_bi_bi_klu_cnt,feat_bsp2_break_bi_amp_rate,feat_bsp2_bi_amp,feat_bsp2_bi_klu_cnt,feat_bsp2_bi_amp_rate,feat_bsp3_zs_height,feat_bsp3_bi_amp,feat_bsp3_bi_klu_cnt,feat_bsp3_bi_amp_rate,feat_bsp2s_retrace_rate,feat_bsp2s_break_bi_amp,feat_bsp2s_break_bi_klu_cnt,feat_bsp2s_break_bi_amp_rate,feat_bsp2s_bi_amp,feat_bsp2s_bi_klu_cnt,feat_bsp2s_bi_amp_rate,feat_bsp2s_lv,direction_encoded
1834.0,2023/01/11 08:55,4263.75,4266.75,4263.0,4266.25,3180.0,1,1,0,sell,False,0.5218253264849584,15.5,19.0,0.003645986474566304,1.0047376852441952,1.389386369376218,1.8917552119983156,0.0004440519775605227,66.83368592611231,79.57179012561558,75.14445468343942,88.42646100996791,3180.0,15.5,1.0047376852441952,1.8917552119983156,1.389386369376218,66.83368592611231,79.57179012561558,75.14445468343942,88.42646100996791,36.41975308641975,13.580246913580247,28.845972621974315,0.05863383172090296,0.08796622097114708,0.5,0.75,2.5,1,1835.0,1835.0,0.1582185760328157,25.0,1,best_24h,1859.0,4259.5,1.0,0.5724721913169434,31.635802469135804,34.387205387205384,0.007346714553658743,15.479517396184063,18.673400673400675,0.003597643617025158,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
1835.0,2023/01/11 09:00,4266.0,4266.75,4263.0,4266.0,3235.0,1,1,0,sell,False,0.5218253264849584,15.5,20.0,0.003645986474566304,1.076981615461944,1.5240090713089611,2.062499879039933,0.00048408217431918207,65.92955324892759,83.25619341707704,77.84836759465196,94.0718450619272,3235.0,15.5,1.076981615461944,2.062499879039933,1.5240090713089611,65.92955324892759,83.25619341707704,77.84836759465196,94.0718450619272,32.298136645962735,13.664596273291925,29.6812989018719,0.0,0.08796622097114708,0.75,3.0,0.0,0,1836.0,1841.0,0.15236755743084857,24.0,1,best_24h,1859.0,4259.5,1.0,0.5724721913169434,31.635802469135804,34.387205387205384,0.007346714553658743,15.479517396184063,18.673400673400675,0.003597643617025158,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
1841.0,2023/01/11 09:30,4265.75,4269.25,4263.75,4266.5,11187.0,1,1,0,sell,False,0.5218253264849584,18.0,26.0,0.004234048809173772,0.314480072658879,1.739009837037757,1.8962498733671964,0.0004449131877682841,60.306004872487186,69.24006590017001,69.50048871538822,68.7192202697336,11187.0,18.0,0.314480072658879,1.8962498733671964,1.739009837037757,60.306004872487186,69.24006590017001,69.50048871538822,68.7192202697336,24.22680412371134,10.309278350515463,32.248460182785976,0.01758190236183555,0.12899442978598652,2.75,2.0,0.75,1,1842.0,1842.0,0.16406890894175555,18.0,1,best_24h,1859.0,4259.5,1.0,0.5724721913169434,31.635802469135804,34.387205387205384,0.007346714553658743,15.479517396184063,18.673400673400675,0.003597643617025158,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
1842.0,2023/01/11 09:35,4266.5,4271.0,4262.0,4265.75,41420.0,1,1,0,sell,False,0.5218253264849584,19.75,27.0,0.0046456924433990006,0.2548791556781209,1.770869731497522,1.8983093093365824,0.0004453678819925527,58.32257164050453,61.072324635201056,66.69110068865916,49.834772528284844,41420.0,19.75,0.2548791556781209,1.8983093093365824,1.770869731497522,58.32257164050453,61.072324635201056,66.69110068865916,49.834772528284844,18.98148148148148,9.25925925925926,32.40401513460103,-0.01757881167233095,0.2111684655091506,4.5,3.75,0.75,0,1843.0,1843.0,0.14651585301529627,17.0,1,best_24h,1859.0,4259.5,1.0,0.5724721913169434,31.635802469135804,34.387205387205384,0.007346714553658743,15.479517396184063,18.673400673400675,0.003597643617025158,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
1843.0,2023/01/11 09:40,4266.0,4272.75,4265.75,4270.25,30865.0,1,1,0,sell,False,0.5218253264849584,21.5,28.0,0.005057336077624228,0.7462308808010301,1.8641485915976506,2.2372640319981656,0.0005248188925382781,65.62733520514129,66.64080901605996,66.67433679779276,66.57375345259436,30865.0,21.5,0.7462308808010301,2.2372640319981656,1.8641485915976506,65.62733520514129,66.64080901605996,66.67433679779276,66.57375345259436,20.600858369098713,8.583690987124463,33.03061909557491,0.09962494139709328,0.1640977553771318,2.5,0.25,4.25,1,1844.0,1844.0,0.2517417013055442,16.0,1,best_24h,1859.0,4259.5,1.0,0.5724721913169434,31.635802469135804,34.387205387205384,0.007346714553658743,15.479517396184063,18.673400673400675,0.003597643617025158,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
1844.0,2023/01/11 09:45,4270.5,4275.75,4268.0,4274.0,22940.0,1,1,0,sell,False,0.5218253264849584,24.5,29.0,0.00576301087915319,1.4597242720659844,2.0466141256058985,2.7764762616388907,0.00065118235219802,70.29907515586615,73.66697209257799,69.00521522938783,82.99048581895832,22940.0,24.5,1.4597242720659844,2.7764762616388907,2.0466141256058985,70.29907515586615,73.66697209257799,69.00521522938783,82.99048581895832,23.904382470119522,5.179282868525896,35.27011499187925,0.08195761620419155,0.1815838800374883,1.75,2.5,3.5,1,1845.0,1845.0,0.33926064576509124,15.0,1,best_24h,1859.0,4259.5,1.0,0.5724721913169434,31.635802469135804,34.387205387205384,0.007346714553658743,15.479517396184063,18.673400673400675,0.003597643617025158,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
1845.0,2023/01/11 09:50,4274.25,4275.75,4270.5,4271.25,18053.0,1,1,0,sell,False,0.5218253264849584,24.5,30.0,0.00576301087915319,1.4420926169909993,2.2268757027297736,2.9479220112252733,0.0006913023522645874,63.48477652994338,71.91833227224497,69.97625424367354,75.80248832938781,18053.0,24.5,1.4420926169909993,2.9479220112252733,2.2268757027297736,63.48477652994338,71.91833227224497,69.97625424367354,75.80248832938781,22.727272727272727,2.272727272727273,38.59497690804371,-0.07018775223723461,0.12293642430628732,1.5,0.75,3.0,0,1846.0,1874.0,0.2750951126719344,14.0,1,best_24h,1859.0,4259.5,1.0,0.5724721913169434,31.635802469135804,34.387205387205384,0.007346714553658743,15.479517396184063,18.673400673400675,0.003597643617025158,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
1855.0,2023/01/11 10:40,4267.25,4268.25,4261.5,4265.25,22873.0,2s,2s,1,buy,False,12765.918540602881,25.16551246537396,33.54293628808864,0.0058334352012643104,-0.9645028397782722,2.249468878445979,1.7672174585568428,0.00041418360854488553,47.90527017444866,45.786345042574446,52.9112212018376,31.536592724048134,22873.0,14.25,-0.9645028397782722,1.7672174585568428,2.249468878445979,47.90527017444866,45.786345042574446,52.9112212018376,31.536592724048134,14.713896457765669,18.256130790190735,28.218323592865175,-0.04686859218466225,0.15839493136219643,1.0,3.75,2.0,0,1856.0,1858.0,1.488775570013481,257.0,1,best_24h,2112.0,4328.75,1.2452153110047848,0.5724721913169434,31.635802469135804,34.387205387205384,0.007346714553658743,15.479517396184063,18.673400673400675,0.003597643617025158,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.1111111111111111,20.25,36.0,0.004772004241781549,14.25,11.0,0.00333274864058937,2.0,0
1858.0,2023/01/11 10:55,4268.25,4268.5,4260.25,4262.75,21083.0,2s,2s,1,buy,False,12765.918540602881,25.16551246537396,33.54293628808864,0.0058334352012643104,-1.7971637073284632,1.7273137710556827,0.8287319173914511,0.00019423987478250248,44.447057745900196,36.08493936344237,44.29709811179281,19.660621866741494,21083.0,15.5,-1.7971637073284632,0.8287319173914511,1.7273137710556827,44.447057745900196,36.08493936344237,44.29709811179281,19.660621866741494,13.253012048192772,27.710843373493976,26.36904108896135,-0.12885843144145726,0.19365060735872308,0.25,2.5,5.5,0,1859.0,1859.0,1.5482962876077648,254.0,1,best_24h,2112.0,4328.75,1.2452153110047848,0.5724721913169434,31.635802469135804,34.387205387205384,0.007346714553658743,15.479517396184063,18.673400673400675,0.003597643617025158,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.1728395061728395,20.25,36.0,0.004772004241781549,15.5,14.0,0.003625095012570894,2.0,0
1859.0,2023/01/11 11:00,4262.75,4263.25,4257.75,4259.5,18780.0,2s,2s,1,buy,False,12765.918540602881,25.16551246537396,33.54293628808864,0.0058334352012643104,-2.5400928500175497,1.4097958850829742,0.1397494600741993,3.275876622295604e-05,40.484369666608934,27.487998791314524,38.69406500496672,5.075866364010139,18780.0,18.0,-2.5400928500175497,0.1397494600741993,1.4097958850829742,40.484369666608934,27.487998791314524,38.69406500496672,5.075866364010139,13.213213213213212,30.630630630630627,27.322740330118855,-0.07624186264735205,0.12917620809112795,0.5,1.75,3.25,0,1860.0,2696.0,1.6257776734358491,253.0,1,best_24h,2112.0,4328.75,1.2452153110047848,0.5724721913169434,31.635802469135804,34.387205387205384,0.007346714553658743,15.479517396184063,18.673400673400675,0.003597643617025158,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.2962962962962963,20.25,36.0,0.004772004241781549,18.0,15.0,0.004209787756533942,2.0,0
1859.0,2023/01/11 11:00,4262.75,4263.25,4257.75,4259.5,18780.0,2,2,1,buy,False,12765.918540602881,25.16551246537396,33.54293628808864,0.0058334352012643104,-2.520655002096056,1.379350003235391,0.11902250218736299,2.7900010231251505e-05,40.428798510898986,27.4879987912744,38.6940650040626,5.0758663656979905,18780.0,18.0,-2.520655002096056,0.11902250218736299,1.379350003235391,40.428798510898986,27.4879987912744,38.6940650040626,5.0758663656979905,13.213213213213212,30.630630630630627,26.909001994156093,-0.07624186264735205,0.12917620809112795,0.5,1.75,3.25,0,2612.0,2788.0,1.6257776734358491,253.0,1,best_24h,2112.0,4328.75,1.2452153110047848,0.7346938775510204,24.5,30.0,0.00576301087915319,18.0,15.0,0.004209787756533942,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,0
1866.0,2023/01/11 11:35,4270.25,4272.25,4269.5,4270.25,9886.0,2,2,0,sell,False,12765.918540602881,25.16551246537396,33.54293628808864,0.0058334352012643104,0.5291476404007409,0.5827218790432889,0.8472956992436593,0.00019858079331011862,56.47240681454811,77.76769703506713,63.84966774759907,105.60375561000325,9886.0,14.5,0.5291476404007409,0.8472956992436593,0.5827218790432889,56.47240681454811,77.76769703506713,63.84966774759907,105.60375561000325,21.48148148148148,24.814814814814813,21.201038316490735,0.0,0.06441035250029278,2.0,0.75,0.0,0,1867.0,1869.0,0.023417832679585502,256.0,1,best_24h,2122.0,4269.25,1.2452153110047848,0.8055555555555556,18.0,15.0,0.004209787756533942,14.5,8.0,0.0034055545769479186,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
1869.0,2023/01/11 11:50,4271.75,4273.25,4270.75,4273.0,8563.0,2,2,0,sell,False,12765.918540602881,25.16551246537396,33.54293628808864,0.0058334352012643104,1.0946866656478835,0.8880663030344357,1.4354096358583774,0.0003363411732952706,60.259799857832675,88.8441994974031,78.86085310286175,108.81089228648577,8563.0,15.5,1.0946866656478835,1.4354096358583774,0.8880663030344357,60.259799857832675,88.8441994974031,78.86085310286175,108.81089228648577,26.69683257918552,20.81447963800905,19.74537910415084,0.029262012055948968,0.05853772756541591,0.25,1.0,1.25,1,1870.0,1870.0,0.08776035572197519,253.0,1,best_24h,2122.0,4269.25,1.2452153110047848,0.8611111111111112,18.0,15.0,0.004209787756533942,15.5,11.0,0.0036404204098408784,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
1870.0,2023/01/11 11:55,4272.75,4274.25,4270.5,4273.75,9429.0,2,2,0,sell,False,12765.918540602881,25.16551246537396,33.54293628808864,0.0058334352012643104,1.2921787617663987,1.0495886482552355,1.6956780291384348,0.0003972849486525689,61.36675045106522,91.22946633160205,82.98372417910852,107.72095063658912,9429.0,16.5,1.2921787617663987,1.6956780291384348,1.0495886482552355,61.36675045106522,91.22946633160205,82.98372417910852,107.72095063658912,28.37837837837838,20.72072072072072,19.449018473513593,0.023404130829091336,0.08781173164734808,0.5,2.25,1.0,1,1871.0,1871.0,0.1052939455981281,252.0,1,best_24h,2122.0,4269.25,1.2452153110047848,0.9166666666666666,18.0,15.0,0.004209787756533942,16.5,12.0,0.003875286242733838,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
1871.0,2023/01/11 12:00,4273.5,4274.5,4271.0,4271.75,8899.0,2,2,0,sell,False,12765.918540602881,25.16551246537396,33.54293628808864,0.0058334352012643104,1.073816381654869,1.183815695962094,1.7207238867895285,0.00040312793361434407,56.82143721723691,81.93075533217915,82.63273456346539,80.52679686960664,8899.0,16.75,1.073816381654869,1.7207238867895285,1.183815695962094,56.82143721723691,81.93075533217915,82.63273456346539,80.52679686960664,24.663677130044842,20.62780269058296,18.696295088913256,-0.040950040950040956,0.0819480215406228,1.0,0.75,1.75,0,1872.0,1872.0,0.058524024111897936,251.0,1,best_24h,2122.0,4269.25,1.2452153110047848,0.9305555555555556,18.0,15.0,0.004209787756533942,16.75,13.0,0.003934002700957079,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
1872.0,2023/01/11 12:05,4271.75,4274.5,4271.5,4273.0,7903.0,2,2,0,sell,False,12765.918540602881,25.16551246537396,33.54293628808864,0.0058334352012643104,1.0186187591461051,1.3111430408553573,1.8204524204284098,0.0004264583338485776,58.87181971471111,81.28717022145275,82.18421311612784,79.49308443210259,7903.0,16.75,1.0186187591461051,1.8204524204284098,1.3111430408553573,58.87181971471111,81.28717022145275,82.18421311612784,79.49308443210259,27.22772277227723,10.396039603960396,20.556334161509678,0.029262012055948968,0.07023293924850754,1.5,0.25,1.25,1,1873.0,1873.0,0.08776035572197519,250.0,1,best_24h,2122.0,4269.25,1.2452153110047848,0.9305555555555556,18.0,15.0,0.004209787756533942,16.75,14.0,0.003934002700957079,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
1873.0,2023/01/11 12:10,4273.25,4274.5,4272.75,4273.75,7287.0,2,2,0,sell,False,12765.918540602881,25.16551246537396,33.54293628808864,0.0058334352012643104,1.0024438942403529,1.4364485276354013,1.9376704747555777,0.00045387855602183524,60.096201543225305,84.19144681430183,82.85329101551916,86.86775841186716,7287.0,16.75,1.0024438942403529,1.9376704747555777,1.4364485276354013,60.096201543225305,84.19144681430183,82.85329101551916,86.86775841186716,29.411764705882355,5.88235294117647,23.84992934044946,0.01170069619142339,0.040957228950909835,0.75,0.5,0.5,1,1874.0,1874.0,0.1052939455981281,249.0,1,best_24h,2122.0,4269.25,1.2452153110047848,0.9305555555555556,18.0,15.0,0.004209787756533942,16.75,15.0,0.003934002700957079,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
1874.0,2023/01/11 12:15,4273.5,4278.25,4273.25,4277.25,14164.0,1,1,0,sell,False,0.4701494795188633,20.5,16.0,0.004814749574305678,1.3602880295382946,1.6064845313276883,2.2866285460968356,0.0005355428740446286,65.28935887947651,86.49800157990492,84.06819453698108,91.35761566575263,14164.0,20.5,1.3602880295382946,2.2866285460968356,1.6064845313276883,65.28935887947651,86.49800157990492,84.06819453698108,91.35761566575263,37.03703703703704,5.82010582010582,27.34918482847732,0.08775008775008776,0.11700696191423389,1.0,0.25,3.75,1,1875.0,1875.0,0.18703606289087613,248.0,1,best_24h,2122.0,4269.25,1.0,0.5724721913169434,31.635802469135804,34.387205387205384,0.007346714553658743,15.479517396184063,18.673400673400675,0.003597643617025158,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
1875.0,2023/01/11 12:20,4277.25,4279.25,4276.0,4277.0,12199.0,1,1,0,sell,False,0.5018710642953497,21.5,17.0,0.005049615407198638,1.4520683971218076,1.7879930809679145,2.5140272795288183,0.00058872694011433,64.64223082835862,84.87621874034477,84.3375359381023,85.9535843448297,12199.0,21.5,1.4520683971218076,2.5140272795288183,1.7879930809679145,64.64223082835862,84.87621874034477,84.3375359381023,85.9535843448297,37.368421052631575,5.7894736842105265,30.62215246268016,-0.005844876965339879,0.07600561272217025,2.0,1.0,0.25,0,1876.0,1876.0,0.18120177694645778,247.0,1,best_24h,2122.0,4269.25,1.0,0.5724721913169434,31.635802469135804,34.387205387205384,0.007346714553658743,15.479517396184063,18.673400673400675,0.003597643617025158,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
1876.0,2023/01/11 12:25,4277.0,4280.5,4276.0,4278.25,12589.0,1,1,0,sell,False,0.5393191499284119,22.75,18.0,0.005343197698314837,1.5604173049370629,1.9830452440850472,2.7632538965535787,0.0006470005603819882,66.43368685040195,83.39574002979506,84.02360396866655,82.1400121520521,12589.0,22.75,1.5604173049370629,2.7632538965535787,1.9830452440850472,66.43368685040195,83.39574002979506,84.02360396866655,82.1400121520521,32.417582417582416,6.043956043956044,33.33281504187647,0.029226093055880288,0.10523854069223575,2.25,1.0,1.25,1,1877.0,1884.0,0.2103663881259861,246.0,1,best_24h,2122.0,4269.25,1.0,0.5724721913169434,31.635802469135804,34.387205387205384,0.007346714553658743,15.479517396184063,18.673400673400675,0.003597643617025158,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
1884.0,2023/01/11 13:05,4276.0,4281.25,4275.75,4280.75,12039.0,1,1,0,sell,False,0.5393191499284119,23.5,26.0,0.005519347072984558,0.2644341656402478,2.4150892487829436,2.5473063316030675,0.0005960512125819738,66.6091549380435,61.62943772996268,56.73973994167587,71.4088333065363,12039.0,23.5,0.2644341656402478,2.5473063316030675,2.4150892487829436,66.6091549380435,61.62943772996268,56.73973994167587,71.4088333065363,27.27272727272727,10.695187165775401,37.94662174858809,0.11108512628624882,0.12863240367187043,0.5,0.25,4.75,1,1885.0,1885.0,0.26864451322782223,238.0,1,best_24h,2122.0,4269.25,1.0,0.5724721913169434,31.635802469135804,34.387205387205384,0.007346714553658743,15.479517396184063,18.673400673400675,0.003597643617025158,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
1885.0,2023/01/11 13:10,4280.75,4281.5,4278.75,4281.25,9367.0,1,1,0,sell,False,0.5393191499284119,23.75,27.0,0.005578063531207798,0.5562453135780361,2.484619912980198,2.762742569769216,0.0006463764345166636,67.3547167017424,73.37795848664177,62.285812789997834,95.56224987992965,9367.0,23.75,0.5562453135780361,2.762742569769216,2.484619912980198,67.3547167017424,73.37795848664177,62.285812789997834,95.56224987992965,27.717391304347828,10.869565217391305,38.354861040187934,0.011680196227296618,0.06427110721589249,0.25,2.0,0.5,1,1886.0,1886.0,0.2802919708029197,237.0,1,best_24h,2122.0,4269.25,1.0,0.5724721913169434,31.635802469135804,34.387205387205384,0.007346714553658743,15.479517396184063,18.673400673400675,0.003597643617025158,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
1886.0,2023/01/11 13:15,4281.5,4287.0,4281.0,4284.5,19385.0,1,1,0,sell,False,0.5393191499284119,29.25,28.0,0.006869825612119077,1.0794987931621716,2.6195572621254692,3.159306658706555,0.0007390254017353239,71.76742085039315,76.079132818255,66.88358613275022,94.47022618926457,19385.0,29.25,1.0794987931621716,3.159306658706555,2.6195572621254692,71.76742085039315,76.079132818255,66.88358613275022,94.47022618926457,37.244897959183675,10.204081632653061,39.68588863101936,0.07006890108606796,0.1401541695865452,2.5,0.5,3.0,1,1887.0,1903.0,0.3559341813513829,236.0,1,best_24h,2122.0,4269.25,1.0,0.5724721913169434,31.635802469135804,34.387205387205384,0.007346714553658743,15.479517396184063,18.673400673400675,0.003597643617025158,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
1903.0,2023/01/11 14:40,4285.0,4287.75,4283.75,4286.75,10367.0,1,1,0,sell,False,0.5393191499284119,30.0,45.0,0.0070459749867887965,0.3092065983925334,2.070432863496692,2.225036162692959,0.0005198552935967538,64.67026136752591,78.95791620636595,67.49226313618178,101.8892223467343,10367.0,30.0,0.3092065983925334,2.225036162692959,2.070432863496692,64.67026136752591,78.95791620636595,67.49226313618178,101.8892223467343,26.285714285714285,17.71428571428571,21.876049264096697,0.040840140023337225,0.09337613072658302,1.0,1.25,1.75,1,1904.0,1904.0,0.4082346766198169,219.0,1,best_24h,2122.0,4269.25,1.0,0.5724721913169434,31.635802469135804,34.387205387205384,0.007346714553658743,15.479517396184063,18.673400673400675,0.003597643617025158,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
1904.0,2023/01/11 14:45,4286.75,4289.75,4285.25,4289.25,10835.0,1,1,0,sell,False,0.5393191499284119,32.0,46.0,0.007515706652574717,0.8666629439886702,2.178765731495276,2.6120972034896113,0.0006101913046748172,68.10919583477354,84.7814679471011,73.25533140648821,107.8337410283269,10835.0,32.0,0.8666629439886702,2.6120972034896113,2.178765731495276,68.10919583477354,84.7814679471011,73.25533140648821,107.8337410283269,27.77777777777778,17.22222222222222,21.988959325479563,0.0583192395171167,0.10501137623242518,0.5,1.5,2.5,1,1905.0,1905.0,0.46628198402984206,218.0,1,best_24h,2122.0,4269.25,1.0,0.5724721913169434,31.635802469135804,34.387205387205384,0.007346714553658743,15.479517396184063,18.673400673400675,0.003597643617025158,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
1905.0,2023/01/11 14:50,4289.25,4289.75,4286.75,4287.5,8570.0,1,1,0,sell,False,0.5393191499284119,32.0,47.0,0.007515706652574717,0.9075452721373027,2.292208890512439,2.7459815265810903,0.000641392421813106,63.45312864098306,84.49716910759122,77.0026106401892,99.48628604239525,8570.0,32.0,0.9075452721373027,2.7459815265810903,2.292208890512439,63.45312864098306,84.49716910759122,77.0026106401892,99.48628604239525,27.322404371584703,16.939890710382514,22.093804382477938,-0.04079967360261118,0.06998308742054003,0.5,0.75,1.75,0,1906.0,1908.0,0.4256559766763849,217.0,1,best_24h,2122.0,4269.25,1.0,0.5724721913169434,31.635802469135804,34.387205387205384,0.007346714553658743,15.479517396184063,18.673400673400675,0.003597643617025158,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
1908.0,2023/01/11 15:05,4287.25,4289.75,4286.5,4288.75,10011.0,1,1,0,sell,False,0.5393191499284119,32.0,50.0,0.007515706652574717,0.6413810483614091,2.534284186158161,2.8549747103388654,0.0006666516753170785,64.56514354097325,82.09623966196858,79.59321746380057,87.1022840583046,10011.0,32.0,0.6413810483614091,2.8549747103388654,2.534284186158161,64.56514354097325,82.09623966196858,79.59321746380057,87.1022840583046,30.681818181818183,11.363636363636363,22.38833942777223,0.03498746282582075,0.07581943310393095,1.0,0.75,1.5,1,1909.0,1910.0,0.454677936461673,214.0,1,best_24h,2122.0,4269.25,1.0,0.5724721913169434,31.635802469135804,34.387205387205384,0.007346714553658743,15.479517396184063,18.673400673400675,0.003597643617025158,0.0023716884224596274,15.291348600508906,13.913486005089059,0.003562129694985643,0.5031099994139349,39.50212404418012,35.146134239592186,0.009159641807768409,16.500637213254034,26.42395921835174,0.003839515460102246,1.8853016142735768,1
