klu_idx,timestamp,klu_open,klu_high,klu_low,klu_close,klu_volume,bsp_type,bsp_types,is_buy,direction,is_segbsp,feat_divergence_rate,feat_bsp1_bi_amp,feat_bsp1_bi_klu_cnt,feat_bsp1_bi_amp_rate,feat_macd_value,feat_macd_dea,feat_macd_diff,feat_ppo,feat_rsi,feat_kdj_k,feat_kdj_d,feat_kdj_j,feat_volume,feat_bsp_bi_amp,macd_value,macd_dif,macd_dea,rsi,kdj_k,kdj_d,kdj_j,dmi_plus,dmi_minus,dmi_adx,price_change_pct,high_low_spread_pct,upper_shadow,lower_shadow,body_size,is_bullish_candle,snapshot_first_seen,snapshot_last_seen,profit_target_pct,profit_target_distance,has_profit_target,exit_type,exit_klu_idx,exit_price,feat_bsp2_retrace_rate,feat_bsp2_break_bi_amp,feat_bsp2_break_bi_bi_klu_cnt,feat_bsp2_break_bi_amp_rate,feat_bsp2_bi_amp,feat_bsp2_bi_klu_cnt,feat_bsp2_bi_amp_rate,feat_bsp2s_retrace_rate,feat_bsp2s_break_bi_amp,feat_bsp2s_break_bi_klu_cnt,feat_bsp2s_break_bi_amp_rate,feat_bsp2s_bi_amp,feat_bsp2s_bi_klu_cnt,feat_bsp2s_bi_amp_rate,feat_bsp2s_lv,feat_zs_cnt,feat_bsp3_zs_height,feat_bsp3_bi_amp,feat_bsp3_bi_klu_cnt,feat_bsp3_bi_amp_rate,direction_encoded
5968.0,2023/03/30 14:20,4344.5,4346.25,4343.0,4344.75,7988.0,2s,2s,0,sell,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,1.6222628772555687,-2.000929998914147,-1.1897985602863628,-0.0002739038655604503,52.32867169529587,76.4569124004792,61.8166039809749,105.73752923948778,7988.0,10.5,1.6222628772555687,-1.1897985602863628,-2.000929998914147,52.32867169529587,76.4569124004792,61.8166039809749,105.73752923948778,19.774011299435028,18.07909604519774,19.45338863294797,0.005754402117619979,0.07483306470181902,1.5,1.5,0.25,1,5969.0,5969.0,-0.253179124230393,157.0,1,best_24h,6125.0,4355.75,0.5659618805480565,28.233576642335766,32.62408759124087,0.006483508818371214,13.528284671532846,20.42214111922141,0.003111138485895834,0.3118279569892473,23.25,34.0,0.005329818327697862,10.5,7.0,0.0024217263449230237,1.0,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,1
5969.0,2023/03/30 14:25,4344.5,4348.75,4344.5,4348.5,12379.0,2s,2s,0,sell,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,2.1836037806379665,-1.7279795263344013,-0.6361776360154181,-0.000146443034128707,61.09332370070586,83.66358262596049,69.09893019597008,112.79288748594129,12379.0,13.0,2.1836037806379665,-0.6361776360154181,-1.7279795263344013,61.09332370070586,83.66358262596049,69.09893019597008,112.79288748594129,24.861878453038674,17.67955801104972,19.26979779367432,0.09207043388191967,0.09782483599953964,0.25,0.0,4.0,1,5970.0,5970.0,-0.16672415775554789,156.0,1,best_24h,6125.0,4355.75,0.5659618805480565,28.233576642335766,32.62408759124087,0.006483508818371214,13.528284671532846,20.42214111922141,0.003111138485895834,0.41935483870967744,23.25,34.0,0.005329818327697862,13.0,8.0,0.0029983278556189818,1.0,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,1
5970.0,2023/03/30 14:30,4348.5,4350.25,4348.0,4349.5,8583.0,2s,2s,0,sell,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,2.580115912117674,-1.4054650373196922,-0.1154070812608552,-2.6563391432148528e-05,63.04455722885552,87.38491715293918,75.19425918162645,111.76623309556464,8583.0,14.5,2.580115912117674,-0.1154070812608552,-1.4054650373196922,63.04455722885552,87.38491715293918,75.19425918162645,111.76623309556464,28.651685393258425,17.415730337078653,19.63554394430037,0.022996435552489362,0.051747930082796684,0.75,0.5,1.0,1,5971.0,5971.0,-0.14369467754914358,155.0,1,best_24h,6125.0,4355.75,0.5659618805480565,28.233576642335766,32.62408759124087,0.006483508818371214,13.528284671532846,20.42214111922141,0.003111138485895834,0.4838709677419355,23.25,34.0,0.005329818327697862,14.5,9.0,0.0033442887620365566,1.0,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,1
5971.0,2023/03/30 14:35,4349.5,4352.75,4349.25,4351.75,12647.0,2s,2s,0,sell,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,3.006194294969655,-1.0296907504484853,0.47340639703634224,0.00010895124142663005,67.04882593414914,89.36772254640388,79.91874696988559,108.26567369944044,12647.0,17.0,3.006194294969655,0.47340639703634224,-1.0296907504484853,67.04882593414914,89.36772254640388,79.91874696988559,108.26567369944044,32.55813953488372,18.023255813953487,20.285550247129493,0.05173008391769169,0.08047364488130138,1.0,0.25,2.25,1,5972.0,5972.0,-0.09191704486700752,154.0,1,best_24h,6125.0,4355.75,0.5659618805480565,28.233576642335766,32.62408759124087,0.006483508818371214,13.528284671532846,20.42214111922141,0.003111138485895834,0.5913978494623656,23.25,34.0,0.005329818327697862,17.0,10.0,0.003920890272732514,1.0,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,1
5972.0,2023/03/30 14:40,4351.75,4353.25,4347.5,4350.0,16650.0,2s,2s,0,sell,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,2.911075463069581,-0.6658063175647877,0.7897314139700029,0.00018173616457544065,61.46993618181012,85.44055066311982,81.75934820096366,92.80295558743214,16650.0,17.5,2.911075463069581,0.7897314139700029,-0.6658063175647877,61.46993618181012,85.44055066311982,81.75934820096366,92.80295558743214,29.946524064171122,20.32085561497326,20.204363527349727,-0.04021370712931579,0.13225991949396204,1.5,2.5,1.75,0,5973.0,5982.0,-0.13218390804597702,153.0,1,best_24h,6125.0,4355.75,0.5659618805480565,28.233576642335766,32.62408759124087,0.006483508818371214,13.528284671532846,20.42214111922141,0.003111138485895834,0.6129032258064516,23.25,34.0,0.005329818327697862,17.5,11.0,0.004036210574871706,1.0,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,1
5982.0,2023/03/30 15:30,4351.75,4354.25,4351.5,4352.75,8640.0,2s,2s,0,sell,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,0.9473705549117488,1.2223945445675466,1.696079822023421,0.00039007519660023125,62.7875031183116,68.1574354419178,63.48192722190879,77.5084518819358,8640.0,18.5,0.9473705549117488,1.696079822023421,1.2223945445675466,62.7875031183116,68.1574354419178,63.48192722190879,77.5084518819358,30.434782608695656,10.326086956521738,32.630918564635756,0.02297926121675188,0.06319659887395151,1.5,0.25,1.0,1,5983.0,5983.0,-0.06892194589627247,143.0,1,best_24h,6125.0,4355.75,0.5659618805480565,28.233576642335766,32.62408759124087,0.006483508818371214,13.528284671532846,20.42214111922141,0.003111138485895834,0.6559139784946236,23.25,34.0,0.005329818327697862,18.5,21.0,0.004266851179150089,1.0,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,1
5983.0,2023/03/30 15:35,4353.0,4355.25,4352.25,4353.0,13176.0,2s,2s,0,sell,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,0.9678221313923636,1.343372310991592,1.8272833766877739,0.00042021503161586036,63.28510317090656,69.9480942161805,65.63731621999935,78.56965020854278,13176.0,19.5,0.9678221313923636,1.8272833766877739,1.343372310991592,63.28510317090656,69.9480942161805,65.63731621999935,78.56965020854278,27.932960893854748,10.614525139664805,33.509248398010634,0.0,0.06892986386351886,2.25,0.75,0.0,0,5984.0,5984.0,-0.06317482196186539,142.0,1,best_24h,6125.0,4355.75,0.5659618805480565,28.233576642335766,32.62408759124087,0.006483508818371214,13.528284671532846,20.42214111922141,0.003111138485895834,0.6989247311827957,23.25,34.0,0.005329818327697862,19.5,22.0,0.004497491783428472,1.0,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,1
5984.0,2023/03/30 15:40,4353.25,4355.75,4352.0,4355.0,10994.0,2s,2s,0,sell,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,1.1606820653460859,1.4884575691598527,2.0687986018328957,0.0004757024935835878,67.07785479311218,77.10825328697746,69.46096190899205,92.40283604294828,10994.0,20.0,1.1606820653460859,2.0687986018328957,1.4884575691598527,67.07785479311218,77.10825328697746,69.46096190899205,92.40283604294828,24.864864864864867,10.27027027027027,34.08276362232856,0.04019985068626888,0.0861672794117647,0.75,1.25,1.75,1,5985.0,5985.0,-0.01722158438576349,141.0,1,best_24h,6125.0,4355.75,0.5659618805480565,28.233576642335766,32.62408759124087,0.006483508818371214,13.528284671532846,20.42214111922141,0.003111138485895834,0.7204301075268817,23.25,34.0,0.005329818327697862,20.0,23.0,0.004612812085567664,1.0,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,1
5985.0,2023/03/30 15:45,4355.0,4355.75,4353.0,4353.75,9590.0,2s,2s,0,sell,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,1.0340339372117042,1.617711811311316,2.134728779917168,0.0004908223080564476,62.717089737203295,77.11978790560401,72.0139039078627,87.33155590108663,9590.0,20.0,1.0340339372117042,2.134728779917168,1.617711811311316,62.717089737203295,77.11978790560401,72.0139039078627,87.33155590108663,19.78021978021978,10.43956043956044,33.856072714240156,-0.02870264064293915,0.06317482196186539,0.75,0.75,1.25,0,5986.0,5988.0,-0.04593741027849555,140.0,1,best_24h,6125.0,4355.75,0.5659618805480565,28.233576642335766,32.62408759124087,0.006483508818371214,13.528284671532846,20.42214111922141,0.003111138485895834,0.7204301075268817,23.25,34.0,0.005329818327697862,20.0,24.0,0.004612812085567664,1.0,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,1
5988.0,2023/03/30 16:00,4353.25,4356.0,4352.25,4355.25,47732.0,2s,2s,0,sell,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,0.587186565690915,1.8220175225865127,2.11561080543197,0.0004863312349611248,63.360044331236374,76.73452788239496,72.51953769263002,85.16450826192482,47732.0,20.25,0.587186565690915,2.11561080543197,1.8220175225865127,63.360044331236374,76.73452788239496,72.51953769263002,85.16450826192482,25.0,8.333333333333332,35.08298950393193,0.045942686498593004,0.08616232982939859,0.75,1.0,2.0,1,5989.0,5989.0,-0.011480397221743871,137.0,1,best_24h,6125.0,4355.75,0.5659618805480565,28.233576642335766,32.62408759124087,0.006483508818371214,13.528284671532846,20.42214111922141,0.003111138485895834,0.7311827956989247,23.25,34.0,0.005329818327697862,20.25,27.0,0.00467047223663726,1.0,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,1
5989.0,2023/03/30 16:05,4355.0,4356.5,4354.75,4355.75,22099.0,2s,2s,0,sell,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,0.6645329731960503,1.9050841442360187,2.237350630834044,0.0005142673835243024,64.27775632788506,81.041409392861,75.36016159270702,92.40390499316896,22099.0,20.75,0.6645329731960503,2.237350630834044,1.9050841442360187,64.27775632788506,81.041409392861,75.36016159270702,92.40390499316896,25.287356321839084,8.620689655172415,36.087957565999744,0.01722158438576349,0.04018600378896607,0.75,0.25,0.75,1,5990.0,5990.0,0.0,136.0,1,best_24h,6125.0,4355.75,0.5659618805480565,28.233576642335766,32.62408759124087,0.006483508818371214,13.528284671532846,20.42214111922141,0.003111138485895834,0.7526881720430108,23.25,34.0,0.005329818327697862,20.75,28.0,0.004785792538776452,1.0,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,1
5990.0,2023/03/30 16:10,4355.75,4356.5,4355.5,4356.25,5256.0,2s,2s,0,sell,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,0.7072573732552803,1.9934913158929288,2.347120002520569,0.0005394462090969651,65.2160000656089,85.77363800793907,78.83132039778437,99.65827322824845,5256.0,20.75,0.7072573732552803,2.347120002520569,1.9934913158929288,65.2160000656089,85.77363800793907,78.83132039778437,99.65827322824845,24.561403508771928,8.771929824561402,36.89370495790202,0.011479079377833898,0.022959476523935256,0.25,0.25,0.5,1,5991.0,5991.0,0.011477761836441894,135.0,1,best_24h,6125.0,4355.75,0.5659618805480565,28.233576642335766,32.62408759124087,0.006483508818371214,13.528284671532846,20.42214111922141,0.003111138485895834,0.7526881720430108,23.25,34.0,0.005329818327697862,20.75,29.0,0.004785792538776452,1.0,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,1
5991.0,2023/03/30 16:15,4356.25,4356.75,4356.0,4356.0,5966.0,2s,2s,0,sell,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,0.6287032077951089,2.0720792168673174,2.386430820764872,0.0005484342765274074,64.30653351068139,85.97030412650483,81.21098164069119,95.48894909813208,5966.0,21.0,0.6287032077951089,2.386430820764872,2.0720792168673174,64.30653351068139,85.97030412650483,81.21098164069119,95.48894909813208,21.875,9.375,37.11558317519473,-0.005738880918220947,0.01721763085399449,0.5,0.0,0.25,0,5992.0,5992.0,0.00573921028466483,134.0,1,best_24h,6125.0,4355.75,0.5659618805480565,28.233576642335766,32.62408759124087,0.006483508818371214,13.528284671532846,20.42214111922141,0.003111138485895834,0.7634408602150538,23.25,34.0,0.005329818327697862,21.0,30.0,0.004843452689846047,1.0,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,1
5992.0,2023/03/30 16:20,4356.0,4356.75,4356.0,4356.75,2190.0,2s,2s,0,sell,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,0.6044543120317343,2.1476360058712842,2.4498631618871514,0.0005629601645936304,65.84535515466494,90.64686941766988,84.35627756635074,103.22805312030812,2190.0,21.0,0.6044543120317343,2.4498631618871514,2.1476360058712842,65.84535515466494,90.64686941766988,84.35627756635074,103.22805312030812,25.0,5.0,39.226374853157004,0.01721763085399449,0.01721763085399449,0.0,0.0,0.75,1,5993.0,5993.0,0.02295288919492741,133.0,1,best_24h,6125.0,4355.75,0.5659618805480565,28.233576642335766,32.62408759124087,0.006483508818371214,13.528284671532846,20.42214111922141,0.003111138485895834,0.7634408602150538,23.25,34.0,0.005329818327697862,21.0,31.0,0.004843452689846047,1.0,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,1
5993.0,2023/03/30 16:25,4356.75,4358.0,4356.5,4358.0,6359.0,2s,2s,0,sell,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,0.6779540646066264,2.2323802639471126,2.571357296250426,0.0005908157730975848,68.29844553430789,93.76457961177991,87.49237824816046,106.30898233901877,6359.0,22.25,0.6779540646066264,2.571357296250426,2.2323802639471126,68.29844553430789,93.76457961177991,87.49237824816046,106.30898233901877,30.075187969924812,5.263157894736842,41.439688503463415,0.02869111149365926,0.03443130953747275,0.0,0.25,1.25,1,5994.0,5994.0,0.05162918770078018,132.0,1,best_24h,6125.0,4355.75,0.5659618805480565,28.233576642335766,32.62408759124087,0.006483508818371214,13.528284671532846,20.42214111922141,0.003111138485895834,0.8172043010752689,23.25,34.0,0.005329818327697862,22.25,32.0,0.005131753445194027,1.0,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,1
5994.0,2023/03/30 16:30,4358.0,4359.0,4358.0,4358.25,8390.0,2s,2s,0,sell,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,0.6796872756844001,2.3173411734076628,2.657184811249863,0.0006104734903470082,68.78138433112824,92.61724662290703,89.20066770640932,99.45040445590246,8390.0,23.25,0.6796872756844001,2.657184811249863,2.3173411734076628,68.78138433112824,92.61724662290703,89.20066770640932,99.45040445590246,34.645669291338585,5.511811023622047,43.661783582347674,0.005736576411197797,0.02294630564479119,0.75,0.0,0.25,1,5995.0,5995.0,0.057362473469856026,131.0,1,best_24h,6125.0,4355.75,0.5659618805480565,28.233576642335766,32.62408759124087,0.006483508818371214,13.528284671532846,20.42214111922141,0.003111138485895834,0.8602150537634409,23.25,34.0,0.005329818327697862,23.25,33.0,0.00536239404947241,1.0,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,1
5995.0,2023/03/30 16:35,4358.25,4359.75,4358.25,4359.25,6667.0,2s,2s,0,sell,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,0.7305251020504437,2.408656811163968,2.77391936218919,0.0006372211653588682,70.70388393893771,93.05796239506932,90.48643260262932,98.2010219799493,6667.0,24.0,0.7305251020504437,2.77391936218919,2.408656811163968,70.70388393893771,93.05796239506932,90.48643260262932,98.2010219799493,31.967213114754102,5.737704918032787,45.51202885441601,0.022944989387942406,0.03441748408191361,0.5,0.0,1.0,1,5996.0,5996.0,0.08028904054596547,130.0,1,best_24h,6125.0,4355.75,0.5659618805480565,28.233576642335766,32.62408759124087,0.006483508818371214,13.528284671532846,20.42214111922141,0.003111138485895834,0.8924731182795699,23.25,34.0,0.005329818327697862,24.0,34.0,0.005535374502681197,1.0,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,1
5996.0,2023/03/30 16:40,4359.0,4360.25,4359.0,4360.0,8575.0,2s,2s,0,sell,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,0.775901900716935,2.505644548753585,2.8935954991120525,0.0006646355428802662,72.09200456892626,94.33030826337955,91.76772448954605,99.45547581104654,8575.0,24.5,0.775901900716935,2.8935954991120525,2.505644548753585,72.09200456892626,94.33030826337955,91.76772448954605,99.45547581104654,27.586206896551722,6.0344827586206895,46.83992422928373,0.022941041523285157,0.028676301904106444,0.25,0.0,1.0,1,5997.0,5997.0,0.09747706422018348,129.0,1,best_24h,6125.0,4355.75,0.5659618805480565,28.233576642335766,32.62408759124087,0.006483508818371214,13.528284671532846,20.42214111922141,0.003111138485895834,0.9139784946236559,23.25,34.0,0.005329818327697862,24.5,35.0,0.005650694804820389,1.0,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,1
5997.0,2023/03/30 16:45,4359.75,4360.25,4359.5,4359.75,5174.0,2s,2s,0,sell,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,0.686073341232091,2.5914037164075965,2.934440387023642,0.0006739474230412875,70.8862945633318,93.18990247861666,92.24178381923625,95.08613979737748,5174.0,24.5,0.686073341232091,2.934440387023642,2.5914037164075965,70.8862945633318,93.18990247861666,92.24178381923625,95.08613979737748,26.168224299065418,6.5420560747663545,47.77992964147775,0.0,0.017203807776121117,0.5,0.25,0.0,0,5998.0,6022.0,0.09174838006766443,128.0,1,best_24h,6125.0,4355.75,0.5659618805480565,28.233576642335766,32.62408759124087,0.006483508818371214,13.528284671532846,20.42214111922141,0.003111138485895834,0.9139784946236559,23.25,34.0,0.005329818327697862,24.5,36.0,0.005650694804820389,1.0,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,1
6022.0,2023/03/30 19:50,4358.75,4360.25,4358.5,4359.5,864.0,2s,2s,0,sell,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,0.3165841442672277,1.018862197409666,1.17715426954328,0.0002701880520272827,65.14820065862826,81.86874576111,82.26247075248068,81.08129577836866,864.0,24.5,0.3165841442672277,1.17715426954328,1.018862197409666,65.14820065862826,81.86874576111,82.26247075248068,81.08129577836866,32.8125,3.125,55.20810519937858,0.01720676799541153,0.04015142824366181,0.75,0.25,0.75,1,6023.0,6023.0,0.08601903888060558,103.0,1,best_24h,6125.0,4355.75,0.5659618805480565,28.233576642335766,32.62408759124087,0.006483508818371214,13.528284671532846,20.42214111922141,0.003111138485895834,0.9139784946236559,23.25,34.0,0.005329818327697862,24.5,61.0,0.005650694804820389,1.0,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,1
6023.0,2023/03/30 19:55,4359.75,4360.5,4359.5,4360.25,411.0,2s,2s,0,sell,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,0.40433732299813085,1.0694043627844325,1.271573024283498,0.000291842516979438,67.7770905523285,85.53154479312096,83.35216209936077,89.89031018064136,411.0,24.75,0.40433732299813085,1.271573024283498,1.0694043627844325,67.7770905523285,85.53154479312096,83.35216209936077,89.89031018064136,33.33333333333333,3.1746031746031744,57.1652902317211,0.011468547508458054,0.022938410368161487,0.25,0.25,0.5,1,6024.0,6024.0,0.10320509145117826,102.0,1,best_24h,6125.0,4355.75,0.5659618805480565,28.233576642335766,32.62408759124087,0.006483508818371214,13.528284671532846,20.42214111922141,0.003111138485895834,0.9247311827956989,23.25,34.0,0.005329818327697862,24.75,62.0,0.005708354955889984,1.0,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,1
6024.0,2023/03/30 20:00,4360.0,4361.0,4360.0,4360.5,784.0,2s,2s,0,sell,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,0.4505530057782492,1.1257234885067136,1.3509999913958382,0.00031005386196494156,68.62660760669186,85.59245843350921,84.09892754407691,88.57952021237381,784.0,25.25,0.4505530057782492,1.3509999913958382,1.1257234885067136,68.62660760669186,85.59245843350921,84.09892754407691,88.57952021237381,36.507936507936506,3.1746031746031744,59.082055215169596,0.011467889908256881,0.022935779816513763,0.5,0.0,0.5,1,6025.0,6025.0,0.10893246187363835,101.0,1,best_24h,6125.0,4355.75,0.5659618805480565,28.233576642335766,32.62408759124087,0.006483508818371214,13.528284671532846,20.42214111922141,0.003111138485895834,0.946236559139785,23.25,34.0,0.005329818327697862,25.25,63.0,0.005823675258029176,1.0,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,1
6057.0,2023/03/30 22:45,4365.75,4366.25,4364.5,4364.5,638.0,2,2,1,buy,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,-0.8621325959926445,0.9148845140737745,0.48381821607745223,0.0001108298707016201,44.541502141875426,23.411757388331672,32.68017379231722,4.8749245803605845,638.0,4.25,-0.8621325959926445,0.48381821607745223,0.9148845140737745,44.541502141875426,23.411757388331672,32.68017379231722,4.8749245803605845,15.384615384615385,24.615384615384617,32.81461672927804,-0.028631964725419456,0.040096230954290296,0.5,0.0,1.25,0,6058.0,6058.0,1.1857028296482988,217.0,1,best_24h,6274.0,4416.25,0.12878787878787878,33.0,71.0,0.007611139941186646,4.25,26.0,0.0009728183118741058,0.4953498038885948,32.82837837837838,35.11486486486486,0.007536006854611035,13.536148648648648,22.51689189189189,0.0031199328384738574,2.0486486486486486,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,0
6058.0,2023/03/30 22:50,4364.75,4365.5,4364.5,4364.75,465.0,2,2,1,buy,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,-0.8934884955310707,0.8031984521323906,0.35645420436685527,8.165508627876865e-05,46.28629138310212,18.941171592221114,28.100506392285183,0.6225019920929782,465.0,4.25,-0.8934884955310707,0.35645420436685527,0.8031984521323906,46.28629138310212,18.941171592221114,28.100506392285183,0.6225019920929782,12.698412698412698,25.396825396825395,32.85166791528199,0.0,0.02291213197388017,0.75,0.25,0.0,0,6059.0,6059.0,1.17990721118048,216.0,1,best_24h,6274.0,4416.25,0.12878787878787878,33.0,71.0,0.007611139941186646,4.25,27.0,0.0009728183118741058,0.4953498038885948,32.82837837837838,35.11486486486486,0.007536006854611035,13.536148648648648,22.51689189189189,0.0031199328384738574,2.0486486486486486,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,0
6059.0,2023/03/30 22:55,4364.5,4365.5,4364.5,4365.25,371.0,2,2,1,buy,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,-0.8171311726666295,0.701057055549062,0.2924914692157472,6.700289185280484e-05,49.69507958274646,22.62744772814741,26.276153504239257,15.330036175963706,371.0,4.25,-0.8171311726666295,0.2924914692157472,0.701057055549062,49.69507958274646,22.62744772814741,26.276153504239257,15.330036175963706,13.793103448275861,22.413793103448278,32.20580047915641,0.017184098980410126,0.02291213197388017,0.25,0.0,0.75,1,6060.0,6061.0,1.168317965752248,215.0,1,best_24h,6274.0,4416.25,0.12878787878787878,33.0,71.0,0.007611139941186646,4.25,28.0,0.0009728183118741058,0.4953498038885948,32.82837837837838,35.11486486486486,0.007536006854611035,13.536148648648648,22.51689189189189,0.0031199328384738574,2.0486486486486486,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,0
6061.0,2023/03/30 23:05,4365.0,4365.0,4363.75,4364.0,526.0,2,2,1,buy,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,-0.8587855161002939,0.49332924276217743,0.0639364847120305,1.464681596317128e-05,42.15929512377736,14.842968221056967,20.718901738999016,3.0911011851728745,526.0,5.0,-0.8587855161002939,0.0639364847120305,0.49332924276217743,42.15929512377736,14.842968221056967,20.718901738999016,3.0911011851728745,12.280701754385964,22.807017543859647,30.30230035312616,-0.022909507445589918,0.028645087367516472,0.0,0.25,1.0,0,6062.0,6063.0,1.1972960586617782,213.0,1,best_24h,6274.0,4416.25,0.15151515151515152,33.0,71.0,0.007611139941186646,5.0,30.0,0.0011444921316165952,0.4953498038885948,32.82837837837838,35.11486486486486,0.007536006854611035,13.536148648648648,22.51689189189189,0.0031199328384738574,2.0486486486486486,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,0
6063.0,2023/03/30 23:15,4364.5,4364.5,4363.75,4364.0,322.0,2,2,1,buy,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,-0.7825951092459648,0.2962690826009599,-0.09502847202202247,-2.1770180706689192e-05,42.893196965322815,14.289182457221896,17.87982155633553,7.10790425899463,322.0,5.0,-0.7825951092459648,-0.09502847202202247,0.2962690826009599,42.893196965322815,14.289182457221896,17.87982155633553,7.10790425899463,9.433962264150944,24.528301886792452,32.25045285550164,-0.011456065986940085,0.017187052420509885,0.0,0.25,0.5,0,6064.0,6064.0,1.1972960586617782,211.0,1,best_24h,6274.0,4416.25,0.15151515151515152,33.0,71.0,0.007611139941186646,5.0,32.0,0.0011444921316165952,0.4953498038885948,32.82837837837838,35.11486486486486,0.007536006854611035,13.536148648648648,22.51689189189189,0.0031199328384738574,2.0486486486486486,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,0
6064.0,2023/03/30 23:20,4364.0,4364.5,4363.75,4364.5,400.0,2,2,1,buy,False,1.3106321858336467,23.575613496932515,33.39325153374233,0.005416171170032861,-0.6760775545543345,0.2117593882816681,-0.12627938899549918,-2.8929771105080288e-05,46.550704761564035,18.61703072905702,18.12555794724269,19.59997629268568,400.0,5.0,-0.6760775545543345,-0.12627938899549918,0.2117593882816681,46.550704761564035,18.61703072905702,18.12555794724269,19.59997629268568,9.25925925925926,24.074074074074073,33.12145225471185,0.011457378551787351,0.017187052420509885,0.0,0.25,0.5,1,6065.0,6065.0,1.1857028296482988,210.0,1,best_24h,6274.0,4416.25,0.15151515151515152,33.0,71.0,0.007611139941186646,5.0,33.0,0.0011444921316165952,0.4953498038885948,32.82837837837838,35.11486486486486,0.007536006854611035,13.536148648648648,22.51689189189189,0.0031199328384738574,2.0486486486486486,1.2998805256869772,0.0018165845081805434,13.689268867924529,16.34198113207547,0.003167503674284594,0
