klu_idx,timestamp,klu_open,klu_high,klu_low,klu_close,klu_volume,bsp_type,bsp_types,is_buy,direction,is_segbsp,feat_divergence_rate,feat_bsp1_bi_amp,feat_bsp1_bi_klu_cnt,feat_bsp1_bi_amp_rate,feat_macd_value,feat_macd_dea,feat_macd_diff,feat_ppo,feat_rsi,feat_kdj_k,feat_kdj_d,feat_kdj_j,feat_volume,feat_bsp_bi_amp,macd_value,macd_dif,macd_dea,rsi,kdj_k,kdj_d,kdj_j,dmi_plus,dmi_minus,dmi_adx,price_change_pct,high_low_spread_pct,upper_shadow,lower_shadow,body_size,is_bullish_candle,snapshot_first_seen,snapshot_last_seen,profit_target_pct,profit_target_distance,has_profit_target,exit_type,exit_klu_idx,exit_price,feat_zs_cnt,feat_bsp3_zs_height,feat_bsp3_bi_amp,feat_bsp3_bi_klu_cnt,feat_bsp3_bi_amp_rate,feat_bsp2_retrace_rate,feat_bsp2_break_bi_amp,feat_bsp2_break_bi_bi_klu_cnt,feat_bsp2_break_bi_amp_rate,feat_bsp2_bi_amp,feat_bsp2_bi_klu_cnt,feat_bsp2_bi_amp_rate,feat_bsp2s_retrace_rate,feat_bsp2s_break_bi_amp,feat_bsp2s_break_bi_klu_cnt,feat_bsp2s_break_bi_amp_rate,feat_bsp2s_bi_amp,feat_bsp2s_bi_klu_cnt,feat_bsp2s_bi_amp_rate,feat_bsp2s_lv,direction_encoded
6079.0,2023/07/19 10:05,456.09,456.27,455.93,456.08,668663.0,1p,1p,0,sell,False,1.6658513323272155,3.829999999999984,164.0,0.008465210856688145,0.2192950656411956,0.3383520969087973,0.4479996297293951,0.0009842654165420038,80.29460174129798,89.12062558920297,88.23194036367059,90.89799604026774,668663.0,3.829999999999984,0.2192950656411956,0.4479996297293951,0.3383520969087973,80.29460174129798,89.12062558920297,88.23194036367059,90.89799604026774,45.97865446922104,5.476939203355373,54.22836309121929,-0.0021925497160628178,0.07457285109555743,0.18000000000000682,0.14999999999997726,0.009999999999990905,0,6080.0,6080.0,0.9998465181547048,256.0,1,best_24h,6335.0,451.5199,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,1
6080.0,2023/07/19 10:10,456.09,456.34,456.01,456.04,633371.0,1p,1p,0,sell,False,1.6658513323272155,3.8999999999999773,165.0,0.008619927504199402,0.17729900159303413,0.3605144721079266,0.44916397290444365,0.0009866824245817925,78.27556257774336,85.22828673365515,87.23072248699877,81.22341522696792,633371.0,3.8999999999999773,0.17729900159303413,0.44916397290444365,0.3605144721079266,78.27556257774336,85.22828673365515,87.23072248699877,81.22341522696792,44.6713465220165,5.239766615006956,55.99802340403627,-0.01096274858031409,0.07236683406065307,0.25,0.03000000000002956,0.049999999999954525,0,6081.0,6082.0,0.9911630558722948,255.0,1,best_24h,6335.0,451.5199,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,1
6082.0,2023/07/19 10:20,456.15,456.34,456.09,456.305,546608.0,1p,1p,0,sell,False,1.6658513323272155,3.8999999999999773,167.0,0.008619927504199402,0.13655619073551373,0.3962275932496506,0.4645056886174075,0.0010200627561043033,81.705344261665,87.01621885279624,86.2091099359983,88.63043668639216,546608.0,3.8999999999999773,0.13655619073551373,0.4645056886174075,0.3962275932496506,81.705344261665,87.01621885279624,86.2091099359983,88.63043668639216,39.72002748196421,9.659481277911661,56.703479137558084,0.03398005042201679,0.0548137429016203,0.03499999999996817,0.060000000000002274,0.15500000000002956,1,6083.0,6083.0,1.0486626269709953,253.0,1,best_24h,6335.0,451.5199,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,1
6083.0,2023/07/19 10:25,456.3,456.34,455.78,455.82,835942.0,1p,1p,0,sell,False,1.6658513323272155,3.8999999999999773,168.0,0.008619927504199402,0.052377103008707904,0.40277473112573914,0.4289632826300931,0.0009419420061618347,61.86618614072514,67.26672774193523,79.89498253797727,42.01021814985114,835942.0,3.8999999999999773,0.052377103008707904,0.4289632826300931,0.40277473112573914,61.86618614072514,67.26672774193523,79.89498253797727,42.01021814985114,35.46239797131206,15.054679451620753,55.53877796012076,-0.10519395134780149,0.12286629514239376,0.03999999999996362,0.040000000000020464,0.4800000000000182,0,6084.0,6102.0,0.9433767715326195,252.0,1,best_24h,6335.0,451.5199,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,1
6102.0,2023/07/19 12:00,455.98,456.43,455.935,455.97,951027.0,1,1,0,sell,False,0.07273247032368653,1.829999999999984,14.0,0.004025516937967408,0.0034443360386044453,0.15245847400170146,0.15418064202100368,0.0003383343494125727,56.70545553487242,75.32387966215276,78.17585907255591,69.61992084134647,951027.0,1.829999999999984,0.0034443360386044453,0.15418064202100368,0.15245847400170146,56.70545553487242,75.32387966215276,78.17585907255591,69.61992084134647,23.86410612950473,17.591792250741968,31.746347474755478,-0.002193078643798172,0.10856810729599714,0.44999999999998863,0.03500000000002501,0.009999999999990905,0,6947.0,7004.0,0.9759633309208984,233.0,1,best_24h,6335.0,451.5199,1.0,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,1
6102.0,2023/07/19 12:00,455.98,456.43,455.935,455.97,951027.0,1p,1p,0,sell,False,1.1021814702039145,1.829999999999984,14.0,0.004025516937967408,0.08737706154855138,-0.004844126744970462,0.038844404029305224,8.521742142641753e-05,53.80667500510224,75.32142018634119,78.15530413305035,69.65365229292286,951027.0,1.829999999999984,0.08737706154855138,0.038844404029305224,-0.004844126744970462,53.80667500510224,75.32142018634119,78.15530413305035,69.65365229292286,23.86410612950473,17.591792250741968,16.21020536855502,-0.002193078643798172,0.10856810729599714,0.44999999999998863,0.03500000000002501,0.009999999999990905,0,6103.0,7075.0,0.9759633309208984,233.0,1,best_24h,6335.0,451.5199,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,1
6138.0,2023/07/19 15:00,455.38,455.55,455.37,455.53,397216.0,2,2,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.19668791815002443,-0.07923496851373375,0.01910899056127846,4.1984757098527707e-05,59.680824191242145,86.29246897029515,74.81681416344529,109.24377858399487,397216.0,1.1800000000000068,0.19668791815002443,0.01910899056127846,-0.07923496851373375,59.680824191242145,86.29246897029515,74.81681416344529,109.24377858399487,26.31278131028224,17.37515181824582,23.987444462427412,0.032939523035701454,0.03952829567165312,0.020000000000038654,0.009999999999990905,0.14999999999997726,1,6139.0,6139.0,0.8803152371962254,197.0,1,best_24h,6335.0,451.5199,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5728155339805852,2.0600000000000023,29.0,0.00451328790833206,1.1800000000000068,9.0,0.002597002442942991,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,1
6139.0,2023/07/19 15:05,455.535,455.76,455.49,455.665,398902.0,2,2,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.21950855311061315,-0.05179639937490711,0.057957877180399464,0.00012732959107051377,62.23955452479352,88.44434318121532,79.35932383603529,106.61438187157535,398902.0,1.3899999999999864,0.21950855311061315,0.057957877180399464,-0.05179639937490711,62.23955452479352,88.44434318121532,79.35932383603529,106.61438187157535,31.19943053743136,14.47384031320363,24.889775869412592,0.028537873050368347,0.05927682276229595,0.09499999999997044,0.045000000000015916,0.12999999999999545,1,6140.0,6140.0,0.9096814545773789,196.0,1,best_24h,6335.0,451.5199,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.6747572815533907,2.0600000000000023,29.0,0.00451328790833206,1.3899999999999864,10.0,0.003059180843805679,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,1
6140.0,2023/07/19 15:10,455.66,455.79,455.57,455.73,409110.0,2,2,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.2315458159884873,-0.0228531723763462,0.09291973561789746,0.00020412019121984846,63.442520619665736,90.4862740363456,83.06830723613872,105.32220763675937,409110.0,1.420000000000016,0.2315458159884873,0.09291973561789746,-0.0228531723763462,63.442520619665736,90.4862740363456,83.06830723613872,105.32220763675937,31.737932686551236,14.612528446519624,25.751052298252915,0.015362331563006006,0.04829115174397509,0.060000000000002274,0.09000000000003183,0.06999999999999318,1,6141.0,6141.0,0.9238145393105591,195.0,1,best_24h,6335.0,451.5199,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.6893203883495215,2.0600000000000023,29.0,0.00451328790833206,1.420000000000016,11.0,0.0031252063296432772,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,1
6141.0,2023/07/19 15:15,455.74,455.91,455.73,455.9,463537.0,2,2,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.24906722659295982,0.008280230947773779,0.1328138442442537,0.0002917247964089772,66.45271095216293,93.26991912500375,86.46884453242706,106.87206831015715,463537.0,1.5400000000000205,0.24906722659295982,0.1328138442442537,0.008280230947773779,66.45271095216293,93.26991912500375,86.46884453242706,106.87206831015715,38.89262738553666,2.422545826491207,30.21689510920464,0.03510773686750519,0.03949707063392948,0.010000000000047748,0.009999999999990905,0.15999999999996817,1,6142.0,6142.0,0.9607589383636699,194.0,1,best_24h,6335.0,451.5199,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.7475728155339897,2.0600000000000023,29.0,0.00451328790833206,1.5400000000000205,12.0,0.0033893082729934206,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,1
6142.0,2023/07/19 15:20,455.905,456.07,455.88,455.975,638839.0,2,2,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.26166069624261695,0.03209614073024511,0.16292648885155359,0.00035782163296230077,67.55855000555172,92.24867460545109,88.39545455201788,99.95511471231751,638839.0,1.6999999999999886,0.26166069624261695,0.16292648885155359,0.03209614073024511,67.55855000555172,92.24867460545109,88.39545455201788,99.95511471231751,44.51748911264656,2.219078527640925,33.71734637894345,0.015354075958818183,0.04167763446520965,0.09499999999997044,0.024999999999977263,0.07000000000005002,1,6143.0,7075.0,0.9770491803278722,193.0,1,best_24h,6335.0,451.5199,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.8252427184465955,2.0600000000000023,29.0,0.00451328790833206,1.6999999999999886,13.0,0.0037414441974601945,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,1
6177.0,2023/07/19 18:15,454.57,454.57,454.15,454.15,45034.0,1p,1p,1,buy,False,0.6009015043016409,1.920000000000016,36.0,0.004209880062271178,-0.149372063471525,-0.09372049730514552,-0.16840652904090803,-0.00037017483357700085,22.469717270760057,5.8603636553193015,13.208799988642275,-8.836509011326644,45034.0,1.920000000000016,-0.149372063471525,-0.16840652904090803,-0.09372049730514552,22.469717270760057,5.8603636553193015,13.208799988642275,-8.836509011326644,7.000000000001962,46.49999999999902,41.229484854291755,-0.09239501066942735,0.09248045799846218,0.0,0.0,0.4200000000000159,0,6178.0,6178.0,0.20477815699658855,52.0,1,best_24h,6229.0,455.08,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,0
6178.0,2023/07/19 18:20,454.15,454.24,453.9,454.06,62891.0,1p,1p,1,buy,False,0.8751073174625824,2.170000000000016,37.0,0.004758041528712733,-0.19008362571236753,-0.11748095051919147,-0.21252276337537523,-0.00046721362178101645,21.151887454489568,8.388701820633745,11.602100599306098,1.961904263289039,62891.0,2.170000000000016,-0.19008362571236753,-0.21252276337537523,-0.11748095051919147,21.151887454489568,8.388701820633745,11.602100599306098,1.961904263289039,4.629629629630507,54.62962962962787,44.31130736469926,-0.019817240999664205,0.07490636704120551,0.09000000000003183,0.160000000000025,0.08999999999997499,0,6179.0,6181.0,0.2246399154296749,51.0,1,best_24h,6229.0,455.08,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,0
6181.0,2023/07/19 18:35,453.94,454.02,453.82,453.82,8018.0,1p,1p,1,buy,False,0.9063233490673259,2.25,40.0,0.004933453197973996,-0.22529380914089359,-0.20058125805253013,-0.3132281626229769,-0.0006889098250833077,17.88860371232488,3.9160932989756283,7.084392466446663,-2.420505035966441,8018.0,2.25,-0.22529380914089359,-0.3132281626229769,-0.20058125805253013,17.88860371232488,3.9160932989756283,7.084392466446663,-2.420505035966441,3.292316556236261,53.91168360837959,52.60758096659252,-0.026435211701988048,0.04407033625666314,0.07999999999998408,0.0,0.12000000000000455,0,6182.0,6182.0,0.2776431184169915,48.0,1,best_24h,6229.0,455.08,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,0
6182.0,2023/07/19 18:40,453.82,453.87,453.7,453.7,25752.0,1p,1p,1,buy,False,0.9140838652990968,2.3700000000000045,41.0,0.005196570701865952,-0.2272229178464727,-0.2289841227833392,-0.34259558170657556,-0.0007536195008344099,16.4273240744554,2.610728865983752,5.593171266292359,-3.354155934633461,25752.0,2.3700000000000045,-0.2272229178464727,-0.34259558170657556,-0.2289841227833392,16.4273240744554,2.610728865983752,5.593171266292359,-3.354155934633461,3.200128005119609,54.00216008640505,55.193552955492414,-0.026442201754000385,0.03746969363015559,0.05000000000001137,0.0,0.12000000000000455,0,6183.0,6183.0,0.3041657482918218,47.0,1,best_24h,6229.0,455.08,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,0
6183.0,2023/07/19 18:45,453.7,453.82,453.7,453.7281,3170.0,1p,1p,1,buy,False,0.9140838652990968,2.3700000000000045,42.0,0.005196570701865952,-0.2087588832057099,-0.255078983184053,-0.3594584247869079,-0.0007908256670126193,18.11416994536978,2.508245473497208,4.564862668693975,-1.6049889168963247,3170.0,2.3700000000000045,-0.2087588832057099,-0.3594584247869079,-0.255078983184053,18.11416994536978,2.508245473497208,4.564862668693975,-1.6049889168963247,3.1129615938357635,52.531226895989846,57.59481265947089,0.006193519947100486,0.02644919550363777,0.09190000000000964,0.0,0.028099999999994907,1,6184.0,6184.0,0.2979537745182634,46.0,1,best_24h,6229.0,455.08,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,0
6184.0,2023/07/19 18:50,453.72,453.83,453.69,453.83,14026.0,1p,1p,1,buy,False,0.9140838652990968,2.3799999999999955,43.0,0.005218497160523594,-0.16858544570056255,-0.2761521638966233,-0.36044488674690456,-0.0007930871276996008,24.09720324750903,6.07467937226814,5.068134903218696,8.087768310367027,14026.0,2.3799999999999955,-0.16858544570056255,-0.36044488674690456,-0.2761521638966233,24.09720324750903,6.07467937226814,5.068134903218696,8.087768310367027,1.5444611761079756,52.12556469361839,60.2126549206904,0.024244027153300887,0.030858074896953063,0.0,0.03000000000002956,0.1099999999999568,1,6185.0,6260.0,0.2754335323799661,45.0,1,best_24h,6229.0,455.08,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,0
6198.0,2023/07/20 04:00,454.55,454.97,454.55,454.96,6265.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.23489107607983817,-0.193429013980835,-0.07598347594091592,-0.000167289299455594,70.67338518086147,84.58444445142422,74.5730902622265,104.60715282981965,6265.0,1.2800000000000296,0.23489107607983817,-0.07598347594091592,-0.193429013980835,70.67338518086147,84.58444445142422,74.5730902622265,104.60715282981965,64.87804878048944,13.170731707318886,50.65586497886596,0.0901990980090129,0.09239907600924341,0.010000000000047748,0.0,0.40999999999996817,1,6199.0,6226.0,0.7561324072445869,137.0,1,best_24h,6335.0,451.5199,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.2912621359223408,2.0600000000000023,29.0,0.00451328790833206,1.2800000000000296,15.0,0.0028213097048646204,1.0,1
6226.0,2023/07/20 06:20,454.97,455.0,454.95,454.97,3900.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.056289254654579485,0.07803216556957092,0.10617679289686066,0.00023352480945702708,63.591004121873326,91.49000994632519,83.33505249571901,107.79992484753754,3900.0,1.3100000000000023,0.056289254654579485,0.10617679289686066,0.07803216556957092,63.591004121873326,91.49000994632519,83.33505249571901,107.79992484753754,62.01550387596995,17.829457364343785,36.322929754127394,0.0,0.010990218705354736,0.029999999999972715,0.020000000000038654,0.0,0,6227.0,6227.0,0.7583137349715411,109.0,1,best_24h,6335.0,451.5199,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.3058252427184441,2.0600000000000023,29.0,0.00451328790833206,1.3100000000000023,43.0,0.002887434151072323,1.0,1
6227.0,2023/07/20 06:25,455.0,455.03,454.97,454.98,1850.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.05842548294253319,0.08533535093738756,0.11454809240865416,0.0002519239003770963,63.912980357644855,90.92531275333519,85.86513924825773,101.04565976349008,1850.0,1.339999999999975,0.05842548294253319,0.11454809240865416,0.08533535093738756,63.912980357644855,90.92531275333519,85.86513924825773,101.04565976349008,64.84375000000145,12.50000000000333,38.562489605744084,-0.004395604395600398,0.01318768270434214,0.029999999999972715,0.009999999999990905,0.01999999999998181,0,6228.0,6228.0,0.7604949668117305,108.0,1,best_24h,6335.0,451.5199,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.3203883495145473,2.0600000000000023,29.0,0.00451328790833206,1.339999999999975,44.0,0.002953558597280026,1.0,1
6228.0,2023/07/20 06:30,454.91,455.03,454.88,455.03,1912.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.06152746325933084,0.09302628384480391,0.12379001547446933,0.0002722345874786231,65.55326013310085,93.95020850222346,88.56016233291297,104.73030084084445,1912.0,1.339999999999975,0.06152746325933084,0.12379001547446933,0.09302628384480391,65.55326013310085,93.95020850222346,88.56016233291297,104.73030084084445,59.42028985507294,18.115942028991178,39.61309949371753,0.026378844166966585,0.03297572986281597,0.0,0.03000000000002956,0.1199999999999477,1,6229.0,6229.0,0.7713996879326562,107.0,1,best_24h,6335.0,451.5199,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.3203883495145473,2.0600000000000023,29.0,0.00451328790833206,1.339999999999975,45.0,0.002953558597280026,1.0,1
6229.0,2023/07/20 06:35,455.06,455.1,455.03,455.08,2149.0,2s,2s,0,sell,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,0.06493845460231898,0.10113255299555539,0.13360178029671488,0.00029379494963539067,67.16027404054606,94.34078940798332,90.48703802460308,102.0482921747438,2149.0,1.410000000000025,0.06493845460231898,0.13360178029671488,0.10113255299555539,67.16027404054606,94.34078940798332,90.48703802460308,102.0482921747438,59.85401459854026,18.248175182487355,40.58738896914199,0.004395024831886303,0.015383601081258384,0.020000000000038654,0.03000000000002956,0.01999999999998181,1,6230.0,7075.0,0.7823020128329035,106.0,1,best_24h,6335.0,451.5199,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.5735179877504754,2.23022947530864,27.09104938271605,0.0050384452450677655,1.1868265432098748,15.177469135802468,0.002686488936227646,0.3543689320388434,2.0600000000000023,29.0,0.00451328790833206,1.410000000000025,46.0,0.0031078489717649167,1.0,1
6234.0,2023/07/20 07:00,454.89,454.89,454.8,454.8,3911.0,2,2,1,buy,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,-0.0339571048142088,0.10414136649715418,0.08716281409004978,0.00019165612856657593,50.863718644192296,29.699082906141655,51.910111701765295,-14.722974685105626,3911.0,0.30000000000001137,-0.0339571048142088,0.08716281409004978,0.10414136649715418,50.863718644192296,29.699082906141655,51.910111701765295,-14.722974685105626,33.58778625954179,33.58778625954613,34.273157678287255,-0.019785002967744946,0.019788918205799248,0.0,0.0,0.08999999999997499,0,6235.0,6235.0,0.05277044854881466,33.0,1,best_24h,6267.0,455.04,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.2127659574468128,1.410000000000025,46.0,0.0031078489717649167,0.30000000000001137,6.0,0.0006591957811470257,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,0
6235.0,2023/07/20 07:05,454.76,454.81,454.7,454.79,52189.0,2,2,1,buy,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,-0.04830373540049984,0.0981033995720917,0.07395153187184178,0.0001626067114424878,50.384879843628376,27.29938860409645,43.70653733587568,-5.514908859462011,52189.0,0.4000000000000341,-0.04830373540049984,0.07395153187184178,0.0981033995720917,50.384879843628376,27.29938860409645,43.70653733587568,-5.514908859462011,31.88405797101294,36.95652173913706,32.35139077645552,0.0065968862696872115,0.024191774796572165,0.01999999999998181,0.060000000000002274,0.03000000000002956,1,6236.0,6236.0,0.05497042591085995,32.0,1,best_24h,6267.0,455.04,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.2836879432624305,1.410000000000025,46.0,0.0031078489717649167,0.4000000000000341,7.0,0.0008789277081960757,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,0
6236.0,2023/07/20 07:10,454.82,454.83,454.7,454.71,10915.0,2,2,1,buy,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,-0.06676337002972271,0.08975797831837637,0.05637629330351501,0.00012396335055839933,46.60491615924599,19.03292573606347,35.48200013593828,-13.865223063686152,10915.0,0.4000000000000341,-0.06676337002972271,0.05637629330351501,0.08975797831837637,46.60491615924599,19.03292573606347,35.48200013593828,-13.865223063686152,31.292517006800512,32.653061224494216,30.19255283345715,-0.024185392023220977,0.028590279305035285,0.009999999999990905,0.009999999999990905,0.11000000000001364,0,6237.0,6237.0,0.07257372831036066,31.0,1,best_24h,6267.0,455.04,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.2836879432624305,1.410000000000025,46.0,0.0031078489717649167,0.4000000000000341,8.0,0.0008789277081960757,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,0
6237.0,2023/07/20 07:15,454.7,454.75,454.65,454.7,20102.0,2,2,1,buy,False,82228.91918824895,2.18812342475908,29.46923647146034,0.004955553277754332,-0.07774663120112879,0.08003964941823527,0.041166333817670875,9.05200480770702e-05,46.13895485819447,16.392320861079817,29.118773710985455,-9.060584838731458,20102.0,0.4500000000000455,-0.07774663120112879,0.041166333817670875,0.08003964941823527,46.13895485819447,16.392320861079817,29.118773710985455,-9.060584838731458,26.530612244895753,36.054421768713006,29.12289843852159,0.0,0.02199494116353739,0.05000000000001137,0.05000000000001137,0.0,0,6238.0,6238.0,0.07477457664394807,30.0,1,best_24h,6267.0,455.04,1.6287744227353464,0.0017271864817488007,1.1830274881516587,14.028436018957345,0.002672797544781339,0.3191489361702394,1.410000000000025,46.0,0.0031078489717649167,0.4500000000000455,9.0,0.0009887936717206008,0.5047893252022267,3.062335705812572,33.829181494661924,0.006902915883124871,1.367016725978646,19.988137603795966,0.0030912499436877945,2.1055753262158956,0
