klu_idx,timestamp,klu_open,klu_high,klu_low,klu_close,klu_volume,bsp_type,bsp_types,is_buy,direction,is_segbsp,feat_divergence_rate,feat_bsp1_bi_amp,feat_bsp1_bi_klu_cnt,feat_bsp1_bi_amp_rate,feat_zs_cnt,feat_macd_value,feat_macd_dea,feat_macd_diff,feat_ppo,feat_rsi,feat_kdj_k,feat_kdj_d,feat_kdj_j,feat_volume,feat_bsp_bi_amp,feat_break_bi_amp,feat_break_bi_klu_cnt,feat_break_bi_amp_rate,feat_bi_amp,feat_bi_klu_cnt,feat_bi_amp_rate,feat_level,feat_bsp_type,macd_value,macd_dif,macd_dea,rsi,kdj_k,kdj_d,kdj_j,dmi_plus,dmi_minus,dmi_adx,price_change_pct,high_low_spread_pct,upper_shadow,lower_shadow,body_size,is_bullish_candle,snapshot_first_seen,snapshot_last_seen,profit_target_pct,profit_target_distance,has_profit_target,exit_type,exit_klu_idx,exit_price,feat_bsp2_retrace_rate,feat_bsp2_break_bi_amp,feat_bsp2_break_bi_bi_klu_cnt,feat_bsp2_break_bi_amp_rate,feat_bsp2_bi_amp,feat_bsp2_bi_klu_cnt,feat_bsp2_bi_amp_rate,feat_bsp3_zs_height,feat_bsp3_bi_amp,feat_bsp3_bi_klu_cnt,feat_bsp3_bi_amp_rate,feat_bsp2s_retrace_rate,feat_bsp2s_break_bi_amp,feat_bsp2s_break_bi_klu_cnt,feat_bsp2s_break_bi_amp_rate,feat_bsp2s_bi_amp,feat_bsp2s_bi_klu_cnt,feat_bsp2s_bi_amp_rate,feat_bsp2s_lv,direction_encoded
5629.0,2022/06/13 11:10,375.26,376.03,374.93,375.97,1274321.0,1,1,1,buy,False,0.28105873496448386,7.029999999999973,35.0,0.018405068593569936,1.0,-0.3122784283098863,-1.1226666476330438,-1.278805861787987,-0.0033839867273195443,31.96841793876861,17.54574736026828,13.16031857661865,26.31660492756754,1274321.0,7.029999999999973,7.029999999999973,35.0,0.018405068593569936,7.029999999999973,35.0,0.018405068593569936,1.0,1.0,-0.3122784283098863,-1.278805861787987,-1.1226666476330438,31.96841793876861,17.54574736026828,13.16031857661865,26.31660492756754,10.539841825886064,40.52867479463379,42.02697066335953,0.1892021531738092,0.2933880991118251,0.05999999999994543,0.3299999999999841,0.7100000000000364,1,5630.0,5681.0,1.3423943399739255,17.0,1,best_24h,5646.0,381.017,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
5634.0,2022/06/13 11:35,377.435,378.6599,377.39,378.58,1088112.0,3a,3a,0,sell,False,0.005315570547380506,4.609878311386524,29.31216111541441,0.01168242799741522,2.0,0.6656778726633117,-0.8910871929474536,-0.5582482566157978,-0.001477365495323741,54.61059288914626,76.2832074711344,58.96657942241829,110.91646356856663,1088112.0,3.7298999999999864,3.7298999999999864,6.0,0.009948257007974786,3.7298999999999864,6.0,0.009948257007974786,3.0,3.0,0.6656778726633117,-0.5582482566157978,-0.8910871929474536,54.61059288914626,76.2832074711344,58.96657942241829,110.91646356856663,32.97775988729024,24.224040023577288,33.08956531743767,0.30336349305177895,0.3364954026338819,0.07990000000000919,0.045000000000015916,1.1449999999999818,1,5635.0,5635.0,2.0576892598658048,236.0,1,best_24h,5870.0,370.79,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.005315570547380506,3.7298999999999864,6.0,0.009948257007974786,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
5635.0,2022/06/13 11:40,378.63,379.29,378.191,378.92,1394055.0,3a,3a,0,sell,False,0.005315570547380506,4.609878311386524,29.31216111541441,0.01168242799741522,2.0,0.804306368106156,-0.7905488969341842,-0.3883957128811062,-0.0010276504081996153,56.658737399828524,81.36005880338621,66.43107254940759,111.21803131134345,1394055.0,4.360000000000014,4.360000000000014,7.0,0.011628837382978192,4.360000000000014,7.0,0.011628837382978192,3.0,3.0,0.804306368106156,-0.3883957128811062,-0.7905488969341842,56.658737399828524,81.36005880338621,66.43107254940759,111.21803131134345,34.94082255239835,23.79809050336153,32.0810201029526,0.07659192351372593,0.2905939062537306,0.37000000000000455,0.4390000000000214,0.29000000000002046,1,5636.0,5640.0,2.145571624617332,235.0,1,best_24h,5870.0,370.79,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.005315570547380506,4.360000000000014,7.0,0.011628837382978192,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
5640.0,2022/06/13 12:05,378.3157,379.31,377.84,378.5,911666.0,3a,3a,0,sell,False,0.005315570547380506,4.609878311386524,29.31216111541441,0.01168242799741522,2.0,0.5843388213975953,-0.3726937025039453,-0.08052429180514764,-0.00021299903621587975,53.30234836294984,69.67782150490993,71.35943793856492,66.31458863759994,911666.0,4.3799999999999955,4.3799999999999955,12.0,0.01168218067372575,4.3799999999999955,12.0,0.01168218067372575,3.0,3.0,0.5843388213975953,-0.08052429180514764,-0.3726937025039453,53.30234836294984,69.67782150490993,71.35943793856492,66.31458863759994,32.805419911134436,12.952732894662242,32.338274456336585,0.04871592693615609,0.3890535676476888,0.8100000000000023,0.47570000000001755,0.18430000000000746,1,5641.0,5641.0,2.0369881109643275,230.0,1,best_24h,5870.0,370.79,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.005315570547380506,4.3799999999999955,12.0,0.01168218067372575,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
5641.0,2022/06/13 12:10,378.49,379.66,378.22,378.98,1056806.0,3a,3a,0,sell,False,0.005315570547380506,4.609878311386524,29.31216111541441,0.01168242799741522,2.0,0.60598958246352,-0.29694500469600527,0.00604978653575472,1.5999692913600494e-05,56.5531728759052,72.12755667894898,71.61547751869293,73.15171499946109,1056806.0,4.730000000000018,4.730000000000018,13.0,0.01261568826180892,4.730000000000018,13.0,0.01261568826180892,3.0,3.0,0.60598958246352,0.00604978653575472,-0.29694500469600527,56.5531728759052,72.12755667894898,71.61547751869293,73.15171499946109,34.146655468160816,7.914564392429911,34.48314437950911,0.1294618087664163,0.38073079160277024,0.6800000000000068,0.2699999999999818,0.4900000000000091,1,5642.0,5645.0,2.161063908385666,229.0,1,best_24h,5870.0,370.79,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.005315570547380506,4.730000000000018,13.0,0.01261568826180892,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
5645.0,2022/06/13 12:30,379.04,380.53,378.63,380.15,981052.0,2s,2s,0,sell,False,0.04986149584487331,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,0.604908214372213,-0.015919828492640363,0.28653427869346615,0.0007571650125321617,64.34328726240004,75.2452305024613,71.76926297571993,82.19716555594403,981052.0,5.599999999999966,14.439999999999998,58.0,0.03662650602409638,5.599999999999966,17.0,0.01493612140932965,2.0,2.5,0.604908214372213,0.28653427869346615,-0.015919828492640363,64.34328726240004,75.2452305024613,71.76926297571993,82.19716555594403,23.4666016287241,6.965801543064718,40.6711318876652,0.2928450823132009,0.5018091540554043,0.37999999999999545,0.410000000000025,1.1099999999999568,1,5646.0,5646.0,2.4621859792187184,225.0,1,best_24h,5870.0,370.79,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.04986149584487331,14.439999999999998,58.0,0.03662650602409638,5.599999999999966,17.0,0.01493612140932965,2.0,1
5646.0,2022/06/13 12:35,380.15,381.35,380.1,381.017,1088312.0,2s,2s,0,sell,False,0.10664819944598482,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,0.7435329369303957,0.07702223434357199,0.4487887028087698,0.0011853211750918323,68.86271959818839,80.56031239846604,74.69961278330196,92.2817116287942,1088312.0,6.420000000000016,14.439999999999998,58.0,0.03662650602409638,6.420000000000016,18.0,0.01712319632998164,2.0,2.5,0.7435329369303957,0.4487887028087698,0.07702223434357199,68.86271959818839,80.56031239846604,74.69961278330196,92.2817116287942,27.188062103568946,6.928666098646101,42.0076462521542,0.228067867946868,0.3288608260983951,0.33300000000002683,0.049999999999954525,0.8670000000000186,1,5647.0,6442.0,2.6841322040748774,224.0,1,best_24h,5870.0,370.79,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.10664819944598482,14.439999999999998,58.0,0.03662650602409638,6.420000000000016,18.0,0.01712319632998164,2.0,1
5650.0,2022/06/13 12:55,378.73,378.9795,378.0801,378.18,708332.0,2,2,1,buy,False,0.5093302180685356,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,0.04129436485494331,0.24401801557030023,0.2646651979977719,0.0006988911171307225,46.3625549171242,31.534350287884713,51.229821626015664,-7.85659238837718,708332.0,3.269900000000007,6.420000000000016,18.0,0.01712319632998164,3.269900000000007,5.0,0.00857453782614398,2.0,2.0,0.04129436485494331,0.2646651979977719,0.24401801557030023,46.3625549171242,31.534350287884713,51.229821626015664,-7.85659238837718,18.880618726664455,14.728094845560626,39.26045025210597,-0.14522218995062744,0.23788609873938282,0.24949999999995498,0.099899999999991,0.5500000000000114,0,5651.0,5651.0,0.21682796551906316,85.0,1,best_24h,5735.0,379.0,0.5093302180685356,6.420000000000016,18.0,0.01712319632998164,3.269900000000007,5.0,0.00857453782614398,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
5651.0,2022/06/13 13:00,378.18,378.22,377.56,377.635,641403.0,2,2,1,buy,False,0.5903426791277275,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,-0.16715545673750254,0.2231235834781124,0.13954585510936113,0.0003685696018658149,43.01987148861845,21.682530798783198,41.38072468360484,-17.713856970860093,641403.0,3.7900000000000205,6.420000000000016,18.0,0.01712319632998164,3.7900000000000205,6.0,0.009938376819195018,2.0,2.0,-0.16715545673750254,0.13954585510936113,0.2231235834781124,43.01987148861845,21.682530798783198,41.38072468360484,-17.713856970860093,19.792355004320683,16.138870533218235,37.18241758599935,-0.14411126976572425,0.17480665324717265,0.040000000000020464,0.07499999999998863,0.5450000000000159,0,5652.0,5652.0,0.36146014008235705,84.0,1,best_24h,5735.0,379.0,0.5903426791277275,6.420000000000016,18.0,0.01712319632998164,3.7900000000000205,6.0,0.009938376819195018,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
5652.0,2022/06/13 13:05,377.64,377.95,377.33,377.91,633834.0,2,2,1,buy,False,0.6261682242990699,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,-0.2580138364544598,0.19087185392130493,0.06186493569407503,0.0001634206808524118,45.168107526860204,19.264307431361562,34.00858559952374,-10.224248904962792,633834.0,4.020000000000039,6.420000000000016,18.0,0.01712319632998164,4.020000000000039,7.0,0.010541497312180513,2.0,2.0,-0.2580138364544598,0.06186493569407503,0.19087185392130493,45.168107526860204,19.264307431361562,34.00858559952374,-10.224248904962792,20.072945664501574,17.84977832766291,34.945270753937095,0.07149666348904742,0.164312405586623,0.03999999999996362,0.3100000000000023,0.27000000000003865,1,5653.0,5655.0,0.2884284618030682,83.0,1,best_24h,5735.0,379.0,0.6261682242990699,6.420000000000016,18.0,0.01712319632998164,4.020000000000039,7.0,0.010541497312180513,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
5655.0,2022/06/13 13:20,377.87,377.896,377.31,377.64,522092.0,2,2,1,buy,False,0.6292834890965748,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,-0.3558067380944814,0.06609666225935242,-0.11180670678788829,-0.0002954709880400723,43.25175439035346,13.549266270823143,20.680504740686672,-0.7132106689039119,522092.0,4.0400000000000205,6.420000000000016,18.0,0.01712319632998164,4.0400000000000205,10.0,0.01059394257244007,2.0,2.0,-0.3558067380944814,-0.11180670678788829,0.06609666225935242,43.25175439035346,13.549266270823143,20.680504740686672,-0.7132106689039119,15.245785215834221,23.775705551782018,30.47244371866884,-0.060867494111736364,0.15530995732952022,0.02600000000001046,0.3299999999999841,0.2300000000000182,0,5656.0,5656.0,0.36013134201885755,80.0,1,best_24h,5735.0,379.0,0.6292834890965748,6.420000000000016,18.0,0.01712319632998164,4.0400000000000205,10.0,0.01059394257244007,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
5656.0,2022/06/13 13:25,377.63,377.83,377.06,377.47,779402.0,2,2,1,buy,False,0.6682242990654221,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,-0.3760340635598784,0.019092404314367616,-0.16892462746557158,-0.0004464976419127971,41.99814825789391,14.020678730427393,18.460562737266912,5.140910716748358,779402.0,4.2900000000000205,6.420000000000016,18.0,0.01712319632998164,4.2900000000000205,11.0,0.01124950832568512,2.0,2.0,-0.3760340635598784,-0.16892462746557158,0.019092404314367616,41.99814825789391,14.020678730427393,18.460562737266912,5.140910716748358,15.612154556377925,26.32327831531065,30.12026499337548,-0.04236951513385276,0.2042115313212703,0.19999999999998863,0.410000000000025,0.15999999999996817,0,5657.0,5657.0,0.4053302249185293,79.0,1,best_24h,5735.0,379.0,0.6682242990654221,6.420000000000016,18.0,0.01712319632998164,4.2900000000000205,11.0,0.01124950832568512,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
5657.0,2022/06/13 13:30,377.49,377.81,376.9804,377.01,879902.0,2,2,1,buy,False,0.6806230529595073,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,-0.42806020663825306,-0.034415121515414024,-0.24844522483454057,-0.000656854731696547,38.72724585325169,9.705307880354338,15.542144451629387,-1.9683652621957606,879902.0,4.369600000000048,6.420000000000016,18.0,0.01712319632998164,4.369600000000048,12.0,0.011458240461518415,2.0,2.0,-0.42806020663825306,-0.24844522483454057,-0.034415121515414024,38.72724585325169,9.705307880354338,15.542144451629387,-1.9683652621957606,15.135782747604164,27.23322683706129,30.008287280179655,-0.12715568624334903,0.22006449141653722,0.3199999999999932,0.02960000000001628,0.4800000000000182,0,5658.0,5658.0,0.527837457892366,78.0,1,best_24h,5735.0,379.0,0.6806230529595073,6.420000000000016,18.0,0.01712319632998164,4.369600000000048,12.0,0.011458240461518415,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
5658.0,2022/06/13 13:35,377.005,377.89,376.9,377.84,695688.0,2,2,1,buy,False,0.6931464174454882,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,-0.3316647277134191,-0.07587321247959142,-0.24170557633630096,-0.0006390854306121117,46.78117282328845,21.537929866858,17.540739590038925,29.532310420496145,695688.0,4.4500000000000455,6.420000000000016,18.0,0.01712319632998164,4.4500000000000455,13.0,0.011669070407762017,2.0,2.0,-0.3316647277134191,-0.24170557633630096,-0.07587321247959142,46.78117282328845,21.537929866858,17.540739590038925,29.532310420496145,14.89194499017716,27.426326129666606,29.980503396325464,0.22148247370723986,0.26266914300875804,0.05000000000001137,0.10500000000001819,0.8349999999999795,1,5659.0,5669.0,0.30700825746348326,77.0,1,best_24h,5735.0,379.0,0.6931464174454882,6.420000000000016,18.0,0.01712319632998164,4.4500000000000455,13.0,0.011669070407762017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
5669.0,2022/06/13 14:30,377.67,377.8599,376.681,377.5201,794416.0,2,2,1,buy,False,0.7272585669781975,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,-0.1975111889070082,-0.0963137086556605,-0.1950693031091646,-0.0005158279372381342,44.56480912248523,25.93085193542296,32.300006582150715,13.19254264196745,794416.0,4.66900000000004,6.420000000000016,18.0,0.01712319632998164,4.66900000000004,24.0,0.012243346007604666,2.0,2.0,-0.1975111889070082,-0.1950693031091646,-0.0963137086556605,44.56480912248523,25.93085193542296,32.300006582150715,13.19254264196745,19.846827308594392,25.760861736437864,19.11491170692458,-0.03969073529801211,0.31297039139218563,0.18989999999996598,0.8391000000000304,0.14990000000000236,0,5670.0,5675.0,0.39200561771412606,66.0,1,best_24h,5735.0,379.0,0.7272585669781975,6.420000000000016,18.0,0.01712319632998164,4.66900000000004,24.0,0.012243346007604666,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
5675.0,2022/06/13 15:00,376.93,377.51,376.45,377.15,1091768.0,2,2,1,buy,False,0.7632398753894115,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,-0.18338137151705636,-0.14554400681117202,-0.2372346925697002,-0.0006275925955040304,42.60879604839288,33.6446968707014,39.42127616343511,22.09153828523398,1091768.0,4.900000000000034,6.420000000000016,18.0,0.01712319632998164,4.900000000000034,30.0,0.012849088763603078,2.0,2.0,-0.18338137151705636,-0.2372346925697002,-0.14554400681117202,42.60879604839288,33.6446968707014,39.42127616343511,22.09153828523398,12.482665191705081,35.42312964432599,20.891136848049563,0.05836627490514696,0.28157789879134076,0.36000000000001364,0.4800000000000182,0.21999999999997044,1,5676.0,5676.0,0.49052101285961097,60.0,1,best_24h,5735.0,379.0,0.7632398753894115,6.420000000000016,18.0,0.01712319632998164,4.900000000000034,30.0,0.012849088763603078,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
5676.0,2022/06/13 15:05,377.15,377.5,376.37,376.51,992061.0,2,2,1,buy,False,0.7757009345794401,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,-0.2794396210759362,-0.18047395944566405,-0.32019376998363214,-0.0008473053509774458,38.42622769422874,24.186098642665556,34.34288365651192,3.872528614972822,992061.0,4.980000000000018,6.420000000000016,18.0,0.01712319632998164,4.980000000000018,31.0,0.013058869804641453,2.0,2.0,-0.2794396210759362,-0.32019376998363214,-0.18047395944566405,38.42622769422874,24.186098642665556,34.34288365651192,3.872528614972822,11.992298806315091,34.64767038891027,22.868556647131964,-0.16969375580007595,0.3002364694316751,0.35000000000002274,0.13999999999998636,0.6399999999999864,0,5677.0,5677.0,0.6613370162811105,59.0,1,best_24h,5735.0,379.0,0.7757009345794401,6.420000000000016,18.0,0.01712319632998164,4.980000000000018,31.0,0.013058869804641453,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
5677.0,2022/06/13 15:10,376.52,376.59,375.8614,376.0899,981297.0,2,2,1,buy,False,0.8549221183800633,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,-0.3753272921148428,-0.22738987096001936,-0.41505351701744075,-0.0010987148527446995,35.93282439305075,18.530063382103194,29.071943565042343,-2.5536969837751045,981297.0,5.4886000000000195,6.420000000000016,18.0,0.01712319632998164,5.4886000000000195,32.0,0.014392552773043186,2.0,2.0,-0.3753272921148428,-0.41505351701744075,-0.22738987096001936,35.93282439305075,18.530063382103194,29.071943565042343,-2.5536969837751045,12.306379212240138,34.279572611746815,24.6041593608613,-0.11423031977052527,0.19384805143597392,0.06999999999999318,0.22849999999999682,0.4300999999999817,0,5678.0,5678.0,0.7737777589879441,58.0,1,best_24h,5735.0,379.0,0.8549221183800633,6.420000000000016,18.0,0.01712319632998164,5.4886000000000195,32.0,0.014392552773043186,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
5678.0,2022/06/13 15:15,376.08,378.08,375.44,376.44,2895842.0,2,2,1,buy,False,0.920560747663553,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,-0.36692128151504144,-0.2732550311493996,-0.4567156719069203,-0.001209315079721508,39.45849782897612,21.645933178694406,26.596606769593027,11.744585996897165,2895842.0,5.910000000000025,6.420000000000016,18.0,0.01712319632998164,5.910000000000025,33.0,0.015497574406713057,2.0,2.0,-0.36692128151504144,-0.4567156719069203,-0.2732550311493996,39.45849782897612,21.645933178694406,26.596606769593027,11.744585996897165,21.075346160762606,25.91952194541672,23.582996727827,0.09572431397575347,0.7031749414020846,1.6399999999999864,0.6399999999999864,0.36000000000001364,1,5679.0,5680.0,0.6800552544894278,57.0,1,best_24h,5735.0,379.0,0.920560747663553,6.420000000000016,18.0,0.01712319632998164,5.910000000000025,33.0,0.015497574406713057,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
5680.0,2022/06/13 15:25,375.74,376.5,375.03,375.08,1756077.0,2,2,1,buy,False,0.9844236760124664,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,-0.519575064499846,-0.3914106406009883,-0.6511981728509113,-0.0017257511819777445,31.848988281649838,11.967984107810713,19.65431652183505,-3.4046807202379625,1756077.0,6.32000000000005,6.420000000000016,18.0,0.01712319632998164,6.32000000000005,35.0,0.016572702242035005,2.0,2.0,-0.519575064499846,-0.6511981728509113,-0.3914106406009883,31.848988281649838,11.967984107810713,19.65431652183505,-3.4046807202379625,19.491351959881413,24.227305291168,21.2781795908778,-0.17565337733539815,0.39196864250860664,0.7599999999999909,0.05000000000001137,0.660000000000025,0,5681.0,5681.0,1.0451103764530276,55.0,1,best_24h,5735.0,379.0,0.9844236760124664,6.420000000000016,18.0,0.01712319632998164,6.32000000000005,35.0,0.016572702242035005,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
5681.0,2022/06/13 15:30,375.08,375.3,374.26,374.755,2027051.0,1,1,1,buy,False,0.25167545583209977,7.090000000000032,36.0,0.018591844762029713,1.0,-0.5855407239257481,-0.4646032310917068,-0.7573735930545809,-0.0020081482082463875,30.289100778919504,12.08926892688131,17.132633990183802,2.0025388002763265,2027051.0,7.090000000000032,7.090000000000032,36.0,0.018591844762029713,7.090000000000032,36.0,0.018591844762029713,1.0,1.0,-0.5855407239257481,-0.7573735930545809,-0.4646032310917068,30.289100778919504,12.08926892688131,17.132633990183802,2.0025388002763265,16.64536821268404,28.54995113884091,21.639759655345795,-0.08664818172122978,0.27788168652808753,0.22000000000002728,0.49500000000000455,0.32499999999998863,0,5682.0,5683.0,1.1327400568371349,54.0,1,best_24h,5735.0,379.0,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
5683.0,2022/06/13 15:40,374.55,374.64,373.91,374.1,2057645.0,1,1,1,buy,False,0.27842101397236463,7.439999999999998,38.0,0.019509636816572695,1.0,-0.6477661539879331,-0.6224692386494569,-0.9463523156434235,-0.0025119155618076117,27.2434298327733,8.52064736884473,12.788673917526271,-0.015405728518352646,2057645.0,7.439999999999998,7.439999999999998,38.0,0.019509636816572695,7.439999999999998,38.0,0.019509636816572695,1.0,1.0,-0.6477661539879331,-0.9463523156434235,-0.6224692386494569,27.2434298327733,8.52064736884473,12.788673917526271,-0.015405728518352646,19.393113351627978,24.81700304842787,20.694567066184334,-0.12014417300760609,0.1952341472546766,0.08999999999997499,0.18999999999999773,0.44999999999998863,0,5684.0,5685.0,1.3098102111734768,52.0,1,best_24h,5735.0,379.0,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
5685.0,2022/06/13 15:50,374.48,374.79,373.3,374.695,5698308.0,1p,1p,1,buy,False,0.9488407089745405,8.050000000000011,40.0,0.021109217254490654,0.0,-0.45768372807010094,-0.7481585319308375,-0.977000395965888,-0.002595379911491552,33.91427554440466,16.71242990532455,13.582797187198178,22.971695341577295,5698308.0,8.050000000000011,8.050000000000011,40.0,0.021109217254490654,8.050000000000011,0.0,0.0,1.0,1.0,-0.45768372807010094,-0.977000395965888,-0.7481585319308375,33.91427554440466,16.71242990532455,13.582797187198178,22.971695341577295,14.313550963458294,28.738964131925083,21.34426616159094,0.057412945951713035,0.39914278060541364,0.09500000000002728,1.1800000000000068,0.214999999999975,1,6571.0,6611.0,1.1489344666995842,50.0,1,best_24h,5735.0,379.0,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
