klu_idx,timestamp,klu_open,klu_high,klu_low,klu_close,klu_volume,bsp_type,bsp_types,is_buy,direction,is_segbsp,feat_divergence_rate,feat_bsp1_bi_amp,feat_bsp1_bi_klu_cnt,feat_bsp1_bi_amp_rate,feat_macd_value,feat_macd_dea,feat_macd_diff,feat_ppo,feat_rsi,feat_kdj_k,feat_kdj_d,feat_kdj_j,feat_volume,feat_bsp_bi_amp,macd_value,macd_dif,macd_dea,rsi,kdj_k,kdj_d,kdj_j,dmi_plus,dmi_minus,dmi_adx,price_change_pct,high_low_spread_pct,upper_shadow,lower_shadow,body_size,is_bullish_candle,snapshot_first_seen,snapshot_last_seen,profit_target_pct,profit_target_distance,has_profit_target,exit_type,exit_klu_idx,exit_price,feat_bsp2_retrace_rate,feat_bsp2_break_bi_amp,feat_bsp2_break_bi_bi_klu_cnt,feat_bsp2_break_bi_amp_rate,feat_bsp2_bi_amp,feat_bsp2_bi_klu_cnt,feat_bsp2_bi_amp_rate,feat_zs_cnt,feat_bsp2s_retrace_rate,feat_bsp2s_break_bi_amp,feat_bsp2s_break_bi_klu_cnt,feat_bsp2s_break_bi_amp_rate,feat_bsp2s_bi_amp,feat_bsp2s_bi_klu_cnt,feat_bsp2s_bi_amp_rate,feat_bsp2s_lv,feat_bsp3_zs_height,feat_bsp3_bi_amp,feat_bsp3_bi_klu_cnt,feat_bsp3_bi_amp_rate,direction_encoded
107.0,2025/08/12 15:55,6426.22021484375,6430.47998046875,6426.22021484375,6429.97021484375,22054000.0,1,1,0,sell,False,5.210595230255852,66.419921875,31.0,0.010436721411091875,-0.5397542901776653,8.015220233410366,7.745343088321533,0.0012071282381101887,69.57098395981286,81.6100917009029,80.41239376443949,84.00548757382973,22054000.0,66.419921875,-0.5397542901776653,7.745343088321533,8.015220233410366,69.57098395981286,81.6100917009029,80.41239376443949,84.00548757382973,38.37504272889193,11.329903027904216,47.89990087633027,0.05835467622690517,0.06628726502650009,0.509765625,0.0,3.75,1,108.0,112.0,-0.11632993962370579,19.0,1,best_24h,126.0,6437.4501953125,0.5354609460707931,43.88912288287214,23.51145038167939,0.0067543827835614655,15.86161885734733,11.396946564885496,0.0024472363988846213,1.0,0.418236611031749,51.58032877604167,23.02,0.007951893225708903,20.700061848958335,15.326666666666666,0.003196945987195858,1.68,0.0011037578723138881,12.826698452818627,8.764705882352942,0.0019598964637067783,1
112.0,2025/08/12 16:20,6429.89990234375,6432.2998046875,6429.43994140625,6432.2998046875,20103000.0,1,1,0,sell,False,5.210595230255852,68.23974609375,36.0,0.010722674749368843,-1.1712636915432881,7.285439677855578,6.699807832083934,0.0010434972718256737,70.1696122346951,86.87595894266816,82.19330262680445,96.2412715743956,20103000.0,68.23974609375,-1.1712636915432881,6.699807832083934,7.285439677855578,70.1696122346951,86.87595894266816,82.19330262680445,96.2412715743956,24.543361828634886,15.399030619917406,42.74257386773095,0.03732410115552835,0.04448075271427902,0.0,0.4599609375,2.39990234375,1,113.0,113.0,-0.08007074889834401,14.0,1,best_24h,126.0,6437.4501953125,0.5354609460707931,43.88912288287214,23.51145038167939,0.0067543827835614655,15.86161885734733,11.396946564885496,0.0024472363988846213,1.0,0.418236611031749,51.58032877604167,23.02,0.007951893225708903,20.700061848958335,15.326666666666666,0.003196945987195858,1.68,0.0011037578723138881,12.826698452818627,8.764705882352942,0.0019598964637067783,1
113.0,2025/08/12 16:25,6432.31005859375,6432.89013671875,6431.52978515625,6432.06005859375,23149000.0,1,1,0,sell,False,5.210595230255852,68.830078125,37.0,0.01081543503538356,-1.1148321315614798,7.146085661410393,6.5886695956296535,0.001026050992612961,69.61954042380422,87.87219377751438,84.08626634370776,95.44404864512762,23149000.0,68.830078125,-1.1148321315614798,6.5886695956296535,7.146085661410393,69.61954042380422,87.87219377751438,84.08626634370776,95.44404864512762,22.65047988304837,16.922392423568297,40.72344596056178,-0.0038866285630306777,0.021151290718417332,0.580078125,0.5302734375,0.25,0,114.0,114.0,-0.0838010943562062,13.0,1,best_24h,126.0,6437.4501953125,0.5354609460707931,43.88912288287214,23.51145038167939,0.0067543827835614655,15.86161885734733,11.396946564885496,0.0024472363988846213,1.0,0.418236611031749,51.58032877604167,23.02,0.007951893225708903,20.700061848958335,15.326666666666666,0.003196945987195858,1.68,0.0011037578723138881,12.826698452818627,8.764705882352942,0.0019598964637067783,1
114.0,2025/08/12 16:30,6432.08984375,6434.2099609375,6431.830078125,6434.169921875,17438000.0,1,1,0,sell,False,5.210595230255852,70.14990234375,38.0,0.011022822176076516,-0.8820264871640742,7.035832350514883,6.594819106932846,0.0010268572251025201,71.72055314047145,91.77445218083349,86.648994956083,102.0253666303345,17438000.0,70.14990234375,-0.8820264871640742,6.594819106932846,7.035832350514883,71.72055314047145,91.77445218083349,86.648994956083,102.0253666303345,25.6131504387224,16.615284763913678,39.33659975549639,0.03233907136762388,0.0370016431341075,0.0400390625,0.259765625,2.080078125,1,115.0,115.0,-0.0509820765899836,12.0,1,best_24h,126.0,6437.4501953125,0.5354609460707931,43.88912288287214,23.51145038167939,0.0067543827835614655,15.86161885734733,11.396946564885496,0.0024472363988846213,1.0,0.418236611031749,51.58032877604167,23.02,0.007951893225708903,20.700061848958335,15.326666666666666,0.003196945987195858,1.68,0.0011037578723138881,12.826698452818627,8.764705882352942,0.0019598964637067783,1
115.0,2025/08/12 16:35,6434.14013671875,6434.52978515625,6432.97998046875,6433.10986328125,17335000.0,1,1,0,sell,False,5.210595230255852,70.4697265625,39.0,0.011073076921601446,-0.9534607404750712,6.9166497579555,6.439919387717964,0.0010026136852976733,69.13362760248478,88.82037165406919,87.37278718874506,91.71554058471747,17335000.0,70.4697265625,-0.9534607404750712,6.439919387717964,6.9166497579555,69.13362760248478,88.82037165406919,87.37278718874506,91.71554058471747,29.241348835924768,6.673755143748791,41.0151241590251,-0.01601260487971612,0.024091551539183725,0.3896484375,0.1298828125,1.0302734375,0,116.0,117.0,-0.06746864461344959,11.0,1,best_24h,126.0,6437.4501953125,0.5354609460707931,43.88912288287214,23.51145038167939,0.0067543827835614655,15.86161885734733,11.396946564885496,0.0024472363988846213,1.0,0.418236611031749,51.58032877604167,23.02,0.007951893225708903,20.700061848958335,15.326666666666666,0.003196945987195858,1.68,0.0011037578723138881,12.826698452818627,8.764705882352942,0.0019598964637067783,1
117.0,2025/08/12 16:45,6433.5400390625,6436.43994140625,6433.10009765625,6435.93017578125,18356000.0,1,1,0,sell,False,5.210595230255852,72.3798828125,41.0,0.011373224348309119,-0.8487547125130419,6.67817582969554,6.253798473439019,0.0009733883837269075,72.21640563094851,89.42309883291176,87.93411415070725,92.4010681973208,18356000.0,72.3798828125,-0.8487547125130419,6.253798473439019,6.67817582969554,72.21640563094851,89.42309883291176,87.93411415070725,92.4010681973208,36.59714499002117,7.800240710553178,44.04787375280579,0.03715119054576199,0.05191655188478715,0.509765625,0.43994140625,2.39013671875,1,118.0,118.0,-0.023617713209038764,9.0,1,best_24h,126.0,6437.4501953125,0.5354609460707931,43.88912288287214,23.51145038167939,0.0067543827835614655,15.86161885734733,11.396946564885496,0.0024472363988846213,1.0,0.418236611031749,51.58032877604167,23.02,0.007951893225708903,20.700061848958335,15.326666666666666,0.003196945987195858,1.68,0.0011037578723138881,12.826698452818627,8.764705882352942,0.0019598964637067783,1
118.0,2025/08/12 16:50,6435.85009765625,6437.0400390625,6435.419921875,6436.64990234375,18370000.0,1,1,0,sell,False,5.210595230255852,72.97998046875,42.0,0.011467519130370401,-0.7023656765244706,6.590380120129981,6.239197281867746,0.000970982772688582,72.9608427132255,91.65860790242945,89.17561206794798,96.62459957139237,18370000.0,72.97998046875,-0.7023656765244706,6.239197281867746,6.590380120129981,72.9608427132255,91.65860790242945,89.17561206794798,96.62459957139237,38.968193953610395,7.838083921048164,45.65219759312749,0.012427335555737471,0.025175003452268405,0.39013671875,0.43017578125,0.7998046875,1,119.0,119.0,-0.012433377314161404,8.0,1,best_24h,126.0,6437.4501953125,0.5354609460707931,43.88912288287214,23.51145038167939,0.0067543827835614655,15.86161885734733,11.396946564885496,0.0024472363988846213,1.0,0.418236611031749,51.58032877604167,23.02,0.007951893225708903,20.700061848958335,15.326666666666666,0.003196945987195858,1.68,0.0011037578723138881,12.826698452818627,8.764705882352942,0.0019598964637067783,1
119.0,2025/08/12 16:55,6436.580078125,6438.14013671875,6435.1298828125,6435.27001953125,20197000.0,1,1,0,sell,False,5.210595230255852,74.080078125,43.0,0.011640380110015693,-0.8700809654222503,6.481619999452201,6.046579516741076,0.0009409020713688109,69.1360868388905,84.98556748000105,87.77893053863234,79.39884136273847,20197000.0,74.080078125,-0.8700809654222503,6.046579516741076,6.481619999452201,69.1360868388905,84.98556748000105,87.77893053863234,79.39884136273847,41.629205830268354,7.0986393013364815,47.4530503489357,-0.02035333325848445,0.046778448315239855,1.56005859375,0.14013671875,1.31005859375,0,120.0,132.0,-0.03387854394039561,7.0,1,best_24h,126.0,6437.4501953125,0.5354609460707931,43.88912288287214,23.51145038167939,0.0067543827835614655,15.86161885734733,11.396946564885496,0.0024472363988846213,1.0,0.418236611031749,51.58032877604167,23.02,0.007951893225708903,20.700061848958335,15.326666666666666,0.003196945987195858,1.68,0.0011037578723138881,12.826698452818627,8.764705882352942,0.0019598964637067783,1
126.0,2025/08/12 17:30,6433.16015625,6437.5400390625,6432.35986328125,6437.4501953125,21682000.0,2,2,1,buy,False,1.0630967579111676,29.17549681432039,25.46925566343042,0.00450923481800824,-1.6116725436327872,5.078090849738861,4.272254577922467,0.0006644358742574519,67.72144923209302,53.39676678014524,52.08331644816042,56.02366744411489,21682000.0,5.7802734375,-1.6116725436327872,4.272254577922467,5.078090849738861,67.72144923209302,53.39676678014524,52.08331644816042,56.02366744411489,29.49709435580463,13.627693081165807,47.41020877116064,0.06668634012371204,0.08053305305290412,0.08984375,0.80029296875,4.2900390625,1,133.0,1009.0,0.6435729402639492,34.0,1,best_24h,160.0,6478.8798828125,0.07802736692240765,74.080078125,43.0,0.011640380110015693,5.7802734375,8.0,0.0008978172756031314,1.1677018633540373,0.418236611031749,51.58032877604167,23.02,0.007951893225708903,20.700061848958335,15.326666666666666,0.003196945987195858,1.68,0.0011037578723138881,12.826698452818627,8.764705882352942,0.0019598964637067783,0
132.0,2025/08/12 18:00,6438.52001953125,6440.509765625,6438.52001953125,6439.75,21399000.0,1p,1p,0,sell,False,1.4066360828414765e-08,8.14990234375,7.0,0.0012670159190366884,-0.7209335743763461,4.220103510121092,3.859636722932919,0.0005999796534317185,68.1524756083804,86.41843895135071,78.02284734486065,103.20962216433082,21399000.0,8.14990234375,-0.7209335743763461,3.859636722932919,4.220103510121092,68.1524756083804,86.41843895135071,78.02284734486065,103.20962216433082,23.575942242168622,12.172973297509868,42.296881540280296,0.019103465781248708,0.030903780491698486,0.759765625,0.0,1.22998046875,1,133.0,133.0,-0.043787790189836556,206.0,1,best_24h,338.0,6442.56982421875,0.5354609460707931,43.88912288287214,23.51145038167939,0.0067543827835614655,15.86161885734733,11.396946564885496,0.0024472363988846213,1.1677018633540373,0.418236611031749,51.58032877604167,23.02,0.007951893225708903,20.700061848958335,15.326666666666666,0.003196945987195858,1.68,0.0011037578723138881,12.826698452818627,8.764705882352942,0.0019598964637067783,1
133.0,2025/08/12 18:05,6439.7900390625,6441.85986328125,6439.35986328125,6441.2998046875,19325000.0,1p,1p,0,sell,False,1.4066360828414765e-08,9.5,8.0,0.0014769074184157814,-0.46057309089149,4.162531873759656,3.932245328313911,0.0006112078512732798,70.4812064438899,88.98050809476013,81.67540092816047,103.59072242795943,19325000.0,9.5,-0.46057309089149,3.932245328313911,4.162531873759656,70.4812064438899,88.98050809476013,81.67540092816047,103.59072242795943,24.73237976150538,12.366952331574614,41.656432367354746,0.023444329952406192,0.0388237348599756,0.56005859375,0.43017578125,1.509765625,1,134.0,134.0,-0.01971682066911051,205.0,1,best_24h,338.0,6442.56982421875,0.5354609460707931,43.88912288287214,23.51145038167939,0.0067543827835614655,15.86161885734733,11.396946564885496,0.0024472363988846213,1.1677018633540373,0.418236611031749,51.58032877604167,23.02,0.007951893225708903,20.700061848958335,15.326666666666666,0.003196945987195858,1.68,0.0011037578723138881,12.826698452818627,8.764705882352942,0.0019598964637067783,1
134.0,2025/08/12 18:10,6441.2998046875,6442.009765625,6440.169921875,6441.7099609375,21396000.0,1p,1p,0,sell,False,1.4066360828414765e-08,9.64990234375,9.0,0.0015002118272076012,-0.2967877710979714,4.12543340237241,3.9770395168234245,0.0006181124609822517,71.08382364869512,91.61806680756106,84.98962288796066,104.87495464676189,21396000.0,9.64990234375,-0.2967877710979714,3.9770395168234245,4.12543340237241,71.08382364869512,91.61806680756106,84.98962288796066,104.87495464676189,25.091096805538687,8.924450382606583,42.07577486117531,0.006367600677452069,0.028568248544975427,0.2998046875,1.1298828125,0.41015625,1,135.0,135.0,-0.013348370020758574,204.0,1,best_24h,338.0,6442.56982421875,0.5354609460707931,43.88912288287214,23.51145038167939,0.0067543827835614655,15.86161885734733,11.396946564885496,0.0024472363988846213,1.1677018633540373,0.418236611031749,51.58032877604167,23.02,0.007951893225708903,20.700061848958335,15.326666666666666,0.003196945987195858,1.68,0.0011037578723138881,12.826698452818627,8.764705882352942,0.0019598964637067783,1
135.0,2025/08/12 18:15,6441.66015625,6443.2001953125,6441.31005859375,6442.830078125,20499000.0,1p,1p,0,sell,False,1.4066360828414765e-08,10.84033203125,10.0,0.0016852807152677202,-0.11082725380979674,4.111579995646186,4.056166368741287,0.0006303475167344896,72.72162145706497,92.92208896185164,87.63377824592432,103.49871039370632,20499000.0,10.84033203125,-0.11082725380979674,4.056166368741287,4.111579995646186,72.72162145706497,92.92208896185164,87.63377824592432,103.49871039370632,29.470543442788543,6.079348552425056,43.77023497619215,0.018161806842058984,0.029343979742571958,0.3701171875,0.35009765625,1.169921875,1,136.0,136.0,0.004039434582228488,203.0,1,best_24h,338.0,6442.56982421875,0.5354609460707931,43.88912288287214,23.51145038167939,0.0067543827835614655,15.86161885734733,11.396946564885496,0.0024472363988846213,1.1677018633540373,0.418236611031749,51.58032877604167,23.02,0.007951893225708903,20.700061848958335,15.326666666666666,0.003196945987195858,1.68,0.0011037578723138881,12.826698452818627,8.764705882352942,0.0019598964637067783,1
136.0,2025/08/12 18:20,6442.85986328125,6444.25,6441.2900390625,6442.10009765625,20802000.0,1p,1p,0,sell,False,1.4066360828414765e-08,11.89013671875,11.0,0.0018484874869368162,-0.15660133272493404,4.092004829055569,4.013704162693102,0.0006236963463128616,69.94135804740428,87.58397476392459,87.61717708525774,87.5175701212583,20802000.0,11.89013671875,-0.15660133272493404,4.013704162693102,4.092004829055569,69.94135804740428,87.58397476392459,87.61717708525774,87.5175701212583,32.552689597755204,4.70544703288571,45.98245906187729,-0.011792366140539691,0.04595292122462488,1.39013671875,0.81005859375,0.759765625,0,137.0,151.0,-0.007291512944216667,202.0,1,best_24h,338.0,6442.56982421875,0.5354609460707931,43.88912288287214,23.51145038167939,0.0067543827835614655,15.86161885734733,11.396946564885496,0.0024472363988846213,1.1677018633540373,0.418236611031749,51.58032877604167,23.02,0.007951893225708903,20.700061848958335,15.326666666666666,0.003196945987195858,1.68,0.0011037578723138881,12.826698452818627,8.764705882352942,0.0019598964637067783,1
151.0,2025/08/12 19:35,6442.4599609375,6444.83984375,6441.77001953125,6443.240234375,38328000.0,1p,1p,0,sell,False,1.4066360828414765e-08,12.47998046875,26.0,0.0019401869195769406,-0.3647014932813857,2.1832518399151715,2.0009010932744786,0.000310741641848985,65.76366420556437,77.9262475352618,69.69527213563481,94.38819833451578,38328000.0,12.47998046875,-0.3647014932813857,2.0009010932744786,2.1832518399151715,65.76366420556437,77.9262475352618,69.69527213563481,94.38819833451578,28.537079460042786,19.77508093678411,28.192212300514548,0.012111420827308572,0.047654980066695746,1.599609375,0.68994140625,0.7802734375,1,152.0,155.0,0.054017367402064725,278.0,1,best_24h,429.0,6439.759765625,0.5354609460707931,43.88912288287214,23.51145038167939,0.0067543827835614655,15.86161885734733,11.396946564885496,0.0024472363988846213,1.1677018633540373,0.418236611031749,51.58032877604167,23.02,0.007951893225708903,20.700061848958335,15.326666666666666,0.003196945987195858,1.68,0.0011037578723138881,12.826698452818627,8.764705882352942,0.0019598964637067783,1
