klu_idx,timestamp,klu_open,klu_high,klu_low,klu_close,klu_volume,bsp_type,bsp_types,is_buy,direction,profit_target_pct,profit_target_distance,has_profit_target,feat_divergence_rate,feat_bsp1_bi_amp,feat_bsp1_bi_klu_cnt,feat_bsp1_bi_amp_rate,feat_macd_value,feat_macd_dea,feat_macd_diff,feat_ppo,feat_rsi,feat_kdj_k,feat_kdj_d,feat_kdj_j,feat_volume,feat_next_bi_return,feat_bsp_bi_amp,macd_value,macd_dif,macd_dea,macd_signal,rsi,rsi_oversold,rsi_overbought,kdj_k,kdj_d,kdj_j,kdj_oversold,kdj_overbought,dmi_plus,dmi_minus,dmi_adx,dmi_trend_up,price_change_pct,high_low_spread_pct,upper_shadow,lower_shadow,body_size,is_bullish_candle,volume_price_trend,feat_bsp2_retrace_rate,feat_bsp2_break_bi_amp,feat_bsp2_break_bi_bi_klu_cnt,feat_bsp2_break_bi_amp_rate,feat_bsp2_bi_amp,feat_bsp2_bi_klu_cnt,feat_bsp2_bi_amp_rate,feat_zs_cnt,feat_bsp2s_retrace_rate,feat_bsp2s_break_bi_amp,feat_bsp2s_break_bi_klu_cnt,feat_bsp2s_break_bi_amp_rate,feat_bsp2s_bi_amp,feat_bsp2s_bi_klu_cnt,feat_bsp2s_bi_amp_rate,feat_bsp2s_lv,feat_bsp3_zs_height,feat_bsp3_bi_amp,feat_bsp3_bi_klu_cnt,feat_bsp3_bi_amp_rate,return_1,label_1,target_return_1,return_5,label_5,target_return_5,return_10,label_10,target_return_10,return_20,label_20,target_return_20,bsp_type_encoded,direction_encoded
78585.0,2021/02/15 07:55,4264.0,4264.5,4263.5,4264.0,322.0,2,2,1,buy,0.29315196998123827,123.0,1,28368.945856047783,28.831478733926804,29.979723046488626,0.007015033077105932,-0.2625179254355638,-0.23602300653327105,-0.36728196925105294,-8.611334544102631e-05,41.00586566673965,35.36977684877204,42.39101512718166,21.32730029195281,322.0,0.001524569016066612,5.75,-0.2625179254355638,-0.36728196925105294,-0.23602300653327105,0,41.00586566673965,0,0,35.36977684877204,42.39101512718166,21.32730029195281,0,0,5.0,22.5,46.66040850603918,0,0.0,0.023454907939486336,0.5,0.5,0.0,0,-322.0,0.71875,8.0,26.0,0.0018773833968905838,5.75,31.0,0.0013468407799964864,1.2478448275862069,0.4786063037276552,34.42629977876106,34.01825221238938,0.008352660754090429,14.423257743362832,18.329092920353983,0.0035429774535313072,1.6305309734513274,0.0020906036452442768,14.544056308654849,15.596454640250261,0.0035535759138075975,0.00029315196998114246,1.0,0.029315196998114246,0.0015830206378986134,1.0,0.15830206378986134,-0.0037523452157598447,0.0,-0.37523452157598447,-0.008032363977485968,0.0,-0.8032363977485968,2,0
78660.0,2021/02/15 19:10,4265.5,4266.25,4265.0,4265.25,579.0,2s,2s,1,buy,0.2637594513803411,48.0,1,28368.945856047783,28.831478733926804,29.979723046488626,0.007015033077105932,-0.45005295512256027,-0.4075479143911228,-0.632574391952403,-0.00014825478346596076,35.10838728181669,12.401394161430995,16.26242232788485,4.679337828523288,579.0,0.0026963657678780776,5.0,-0.45005295512256027,-0.632574391952403,-0.4075479143911228,0,35.10838728181669,0,0,12.401394161430995,16.26242232788485,4.679337828523288,1,0,12.82051282051282,19.230769230769234,22.909877268695222,0,-0.005860977611065525,0.029308323563892142,0.75,0.25,0.25,0,-579.0,0.5680475008963451,30.782649253731343,31.96875,0.00752778596938766,15.300373134328359,16.375,0.0037669633041425674,1.2478448275862069,0.53125,8.0,26.0,0.0018773833968905838,5.0,14.0,0.00117096018735363,1.0,0.0020906036452442768,14.544056308654849,15.596454640250261,0.0035535759138075975,0.0021100756110428165,1.0,0.21100756110428165,-0.002696207725221278,0.0,-0.2696207725221278,-0.005099349393353214,0.0,-0.5099349393353214,-0.01312935935759918,0.0,-1.312935935759918,3,0
78696.0,2021/02/15 22:10,4273.5,4274.25,4273.25,4274.25,219.0,3a,3a,1,buy,0.052640814177925946,12.0,1,28368.945856047783,28.831478733926804,29.979723046488626,0.007015033077105932,-0.6851323949188877,1.1908340676178957,0.8482678701584518,0.00019848122836769986,53.474332532977364,38.08097575939837,48.78664766401003,16.669631950175045,219.0,0.0009360556953138711,3.25,-0.6851323949188877,0.8482678701584518,1.1908340676178957,0,53.474332532977364,0,0,38.08097575939837,48.78664766401003,16.669631950175045,0,0,14.285714285714285,23.214285714285715,38.817805566488225,0,0.01755001755001755,0.02340139238284678,0.0,0.25,0.75,1,219.0,0.5680475008963451,30.782649253731343,31.96875,0.00752778596938766,15.300373134328359,16.375,0.0037669633041425674,1.2478448275862069,0.4786063037276552,34.42629977876106,34.01825221238938,0.008352660754090429,14.423257743362832,18.329092920353983,0.0035429774535313072,1.6305309734513274,0.000996483001172333,3.25,17.0,0.000759967262948673,0.0005264081417792887,1.0,0.052640814177928874,-0.009884775106743904,0.0,-0.9884775106743904,-0.006199918114289105,0.0,-0.6199918114289105,-0.014739427969819308,0.0,-1.4739427969819308,4,0
78708.0,2021/02/15 23:10,4275.75,4277.25,4275.75,4276.5,726.0,1p,1p,0,sell,1.0405705600374138,236.0,1,0.050394877044058234,4.0,13.0,0.0009360556953138711,0.06012784803778026,0.6406222143920387,0.6706861384109288,0.0001568971032868259,63.60957542906551,81.33091596823377,76.56256211554907,90.86762367360316,726.0,0.0019288093985621604,4.0,0.06012784803778026,0.6706861384109288,0.6406222143920387,1,63.60957542906551,0,0,81.33091596823377,76.56256211554907,90.86762367360316,0,1,20.33898305084746,11.864406779661017,25.329519824102476,1,0.017540782318891425,0.03508156463778285,0.75,0.0,0.75,1,726.0,0.5680475008963451,30.782649253731343,31.96875,0.00752778596938766,15.300373134328359,16.375,0.0037669633041425674,1.2478448275862069,0.4786063037276552,34.42629977876106,34.01825221238938,0.008352660754090429,14.423257743362832,18.329092920353983,0.0035429774535313072,1.6305309734513274,0.0020906036452442768,14.544056308654849,15.596454640250261,0.0035535759138075975,-0.0009938033438559035,1.0,-0.09938033438559035,-0.007424295568806305,1.0,-0.7424295568806305,-0.0126856073892202,1.0,-1.26856073892202,-0.006664328305857614,1.0,-0.6664328305857614,1,1
78743.0,2021/02/16 02:05,4272.0,4273.5,4272.0,4272.25,976.0,2,2,0,sell,0.9421265141318977,201.0,1,28368.945856047783,28.831478733926804,29.979723046488626,0.007015033077105932,0.1803539020905125,-0.5556767496551823,-0.4654997986099261,-0.00010894474920054369,44.992215342547304,53.18784186246628,57.76686057125369,44.029804444891454,976.0,0.0023985023985023985,4.5,0.1803539020905125,-0.4654997986099261,-0.5556767496551823,1,44.992215342547304,0,0,53.18784186246628,57.76686057125369,44.029804444891454,0,0,27.419354838709676,12.903225806451612,36.570122233923875,1,0.005852059925093633,0.0351123595505618,1.25,0.0,0.25,1,976.0,0.5454545454545454,8.25,21.0,0.0019288093985621604,4.5,16.0,0.0010541110330288123,1.2478448275862069,0.4786063037276552,34.42629977876106,34.01825221238938,0.008352660754090429,14.423257743362832,18.329092920353983,0.0035429774535313072,1.6305309734513274,0.0020906036452442768,14.544056308654849,15.596454640250261,0.0035535759138075975,-0.00035110304874486076,1.0,-0.035110304874486076,-0.007607232722804169,1.0,-0.7607232722804169,-0.006670957926151355,1.0,-0.6670957926151355,-0.006963543800105332,1.0,-0.6963543800105332,2,1
78806.0,2021/02/16 07:20,4271.5,4272.0,4270.75,4270.75,1234.0,2s,2s,0,sell,0.9073347772639467,138.0,1,28368.945856047783,28.831478733926804,29.979723046488626,0.007015033077105932,0.6430012225246078,0.49810264266580384,0.8196032539281077,0.00019198305421755103,57.55686266702277,79.85702961733473,81.73026914713425,76.1105505577357,1234.0,0.008251404494382022,8.75,0.6430012225246078,0.8196032539281077,0.49810264266580384,1,57.55686266702277,0,0,79.85702961733473,81.73026914713425,76.1105505577357,0,0,37.5,7.954545454545454,24.742334830618443,1,-0.017558234812126886,0.029268863782707957,0.5,0.0,0.75,0,-1234.0,0.5680475008963451,30.782649253731343,31.96875,0.00752778596938766,15.300373134328359,16.375,0.0037669633041425674,1.2478448275862069,0.36363636363636365,8.25,21.0,0.0019288093985621604,8.75,33.0,0.002052424793291503,1.0,0.0020906036452442768,14.544056308654849,15.596454640250261,0.0035535759138075975,-0.00398056547444825,1.0,-0.398056547444825,-0.0053269332084529,1.0,-0.53269332084529,-0.004156178657144571,1.0,-0.41561786571445714,-0.012585611426564447,1.0,-1.2585611426564447,3,1
78893.0,2021/02/16 14:35,4253.25,4254.75,4252.5,4253.75,9375.0,3a,3a,0,sell,0.5113135468704084,51.0,1,28368.945856047783,28.831478733926804,29.979723046488626,0.007015033077105932,1.0883480526963563,0.07211915691777422,0.6162931832659524,0.00014500180435500344,59.469944368842775,76.99838623202137,62.04362379062367,106.90791111481678,9375.0,0.005581996592044186,18.0,1.0883480526963563,0.6162931832659524,0.07211915691777422,1,59.469944368842775,0,0,76.99838623202137,62.04362379062367,106.90791111481678,0,0,25.517241379310345,15.862068965517242,22.739504911330375,1,0.011755716217010522,0.052910052910052914,1.0,0.75,0.5,1,9375.0,0.5680475008963451,30.782649253731343,31.96875,0.00752778596938766,15.300373134328359,16.375,0.0037669633041425674,1.2478448275862069,0.4786063037276552,34.42629977876106,34.01825221238938,0.008352660754090429,14.423257743362832,18.329092920353983,0.0035429774535313072,1.6305309734513274,0.0007027406886858749,18.0,29.0,0.004248539564524694,-0.005113135468704066,1.0,-0.5113135468704066,-0.002409638554216831,1.0,-0.24096385542168308,-0.0008815750808111034,1.0,-0.08815750808111034,-0.016397296503085523,1.0,-1.6397296503085523,4,1
78944.0,2021/02/16 20:05,4235.75,4236.0,4231.0,4232.0,4508.0,1p,1p,1,buy,0.3780718336483932,95.0,1,0.943926159433867,23.75,52.0,0.005581996592044186,-0.3348974413478194,-2.634753847650082,-2.8022025683239917,-0.000661090691760019,33.63842933713883,26.0269160477179,28.402966952006814,21.27481423914007,4508.0,0.004431576459465847,23.75,-0.3348974413478194,-2.8022025683239917,-2.634753847650082,0,33.63842933713883,0,0,26.0269160477179,28.402966952006814,21.27481423914007,0,0,10.273972602739725,36.986301369863014,52.522039406393425,0,-0.08853213716579118,0.1181753722524226,0.25,1.0,3.75,0,-4508.0,0.5680475008963451,30.782649253731343,31.96875,0.00752778596938766,15.300373134328359,16.375,0.0037669633041425674,1.2478448275862069,0.4786063037276552,34.42629977876106,34.01825221238938,0.008352660754090429,14.423257743362832,18.329092920353983,0.0035429774535313072,1.6305309734513274,0.0020906036452442768,14.544056308654849,15.596454640250261,0.0035535759138075975,0.003012759924385655,1.0,0.3012759924385655,0.0037216446124763713,1.0,0.37216446124763713,-0.00667533081285443,0.0,-0.667533081285443,-0.010160680529300525,0.0,-1.0160680529300525,1,0
79005.0,2021/02/17 01:10,4245.5,4245.75,4244.5,4244.75,359.0,2,2,1,buy,0.07656516873785264,34.0,1,28368.945856047783,28.831478733926804,29.979723046488626,0.007015033077105932,-0.6319590677277325,0.916152734371791,0.6001732005079248,0.00014136430215001792,45.86399954668046,24.883631578219017,42.53579599547887,-10.420697256300699,359.0,0.0013546943102838967,5.25,-0.6319590677277325,0.6001732005079248,0.916152734371791,0,45.86399954668046,0,0,24.883631578219017,42.53579599547887,-10.420697256300699,0,0,31.25,21.25,36.72849203210448,1,-0.017665763749852785,0.029449876310519495,0.25,0.25,0.75,0,-359.0,0.28,18.75,56.0,0.004431576459465847,5.25,7.0,0.001235366786281546,1.2478448275862069,0.4786063037276552,34.42629977876106,34.01825221238938,0.008352660754090429,14.423257743362832,18.329092920353983,0.0035429774535313072,1.6305309734513274,0.0020906036452442768,14.544056308654849,15.596454640250261,0.0035535759138075975,-0.00117792567288999,0.0,-0.117792567288999,-0.005300665528005233,0.0,-0.5300665528005233,-0.00912892396489784,0.0,-0.9128923964897839,-0.014135108074680436,0.0,-1.4135108074680436,2,0
79030.0,2021/02/17 03:15,4236.0,4240.25,4234.5,4239.75,4677.0,2s,2s,1,buy,0.19458694498496373,9.0,1,28368.945856047783,28.831478733926804,29.979723046488626,0.007015033077105932,-2.004016546711562,-0.7711093808480347,-1.7731176542038156,-0.00041772395565827745,36.64474394643642,26.297734962718664,24.99343282306411,28.90633924202777,4677.0,0.0037194473963868225,15.75,-2.004016546711562,-1.7731176542038156,-0.7711093808480347,0,36.64474394643642,0,0,26.297734962718664,24.99343282306411,28.90633924202777,0,0,5.844155844155844,42.857142857142854,41.290720669644465,0,0.08852691218130312,0.13578934939189988,0.5,1.5,3.75,1,4677.0,0.5680475008963451,30.782649253731343,31.96875,0.00752778596938766,15.300373134328359,16.375,0.0037669633041425674,1.2478448275862069,0.8133333333333334,18.75,56.0,0.004431576459465847,15.75,21.0,0.0037056643726839597,1.0,0.0020906036452442768,14.544056308654849,15.596454640250261,0.0035535759138075975,0.0019458694498495355,1.0,0.19458694498495355,0.0009434518544726433,1.0,0.09434518544726433,-0.001415177781708854,0.0,-0.1415177781708854,-0.01214694262633409,0.0,-1.214694262633409,3,0
79039.0,2021/02/17 04:00,4248.5,4250.25,4247.5,4248.0,2237.0,1,1,0,sell,0.6061676082862524,68.0,1,0.915653564746666,15.75,10.0,0.0037194473963868225,1.6930617752121657,-0.6803894916560478,0.16614139595003508,3.9139579054987376e-05,58.94987469590396,84.48291993813729,76.19479930921494,101.05916119598197,2237.0,0.0026469031233456856,15.75,1.6930617752121657,0.16614139595003508,-0.6803894916560478,1,58.94987469590396,0,0,84.48291993813729,76.19479930921494,101.05916119598197,0,1,23.204419889502763,23.756906077348066,34.28803796432017,0,-0.011768859597505002,0.06474396703943495,1.75,0.5,0.5,0,-2237.0,0.5680475008963451,30.782649253731343,31.96875,0.00752778596938766,15.300373134328359,16.375,0.0037669633041425674,1.0,0.4786063037276552,34.42629977876106,34.01825221238938,0.008352660754090429,14.423257743362832,18.329092920353983,0.0035429774535313072,1.6305309734513274,0.0020906036452442768,14.544056308654849,15.596454640250261,0.0035535759138075975,-0.0010593220338983578,1.0,-0.10593220338983578,0.0011770244821092124,0.0,0.11770244821092124,-0.004296139359698636,1.0,-0.42961393596986364,-0.012123352165725021,1.0,-1.212335216572502,0,1
79061.0,2021/02/17 05:50,4244.5,4245.0,4243.25,4243.5,627.0,2,2,0,sell,0.5007658772239896,46.0,1,28368.945856047783,28.831478733926804,29.979723046488626,0.007015033077105932,0.5753967977025646,-0.38086272554621453,-0.09316432669493224,-2.1954968305323798e-05,50.20504623585654,76.03233236820464,73.99730775935669,80.10238158590053,627.0,0.0010011778563015312,6.0,0.5753967977025646,-0.09316432669493224,-0.38086272554621453,1,50.20504623585654,0,0,76.03233236820464,73.99730775935669,80.10238158590053,0,0,20.618556701030926,6.185567010309279,30.125943176106755,1,-0.023559901048415596,0.04124197254462971,0.5,0.25,1.0,0,-627.0,0.5333333333333333,11.25,11.0,0.0026469031233456856,6.0,13.0,0.0014154281670205238,1.2478448275862069,0.4786063037276552,34.42629977876106,34.01825221238938,0.008352660754090429,14.423257743362832,18.329092920353983,0.0035429774535313072,1.6305309734513274,0.0020906036452442768,14.544056308654849,15.596454640250261,0.0035535759138075975,0.0010015317544480595,0.0,0.10015317544480595,0.001531754447979372,0.0,0.1531754447979372,-0.008071167668198376,1.0,-0.8071167668198376,-0.010427712972781888,1.0,-1.0427712972781888,2,1
79086.0,2021/02/17 07:55,4248.0,4248.5,4247.25,4247.75,785.0,2s,2s,0,sell,0.6003178153139898,21.0,1,28368.945856047783,28.831478733926804,29.979723046488626,0.007015033077105932,0.8487292468300531,0.6682681862315757,1.0926328096466023,0.00025740093465517435,66.48217241891433,79.19991774641446,71.35320193687849,94.89334936548639,785.0,0.0080028245263034,7.75,0.8487292468300531,1.0926328096466023,0.6682681862315757,1,66.48217241891433,0,0,79.19991774641446,71.35320193687849,94.89334936548639,0,0,41.0958904109589,5.47945205479452,39.91671730996136,1,-0.005885122410546139,0.02943080816999235,0.5,0.5,0.25,0,-785.0,0.5680475008963451,30.782649253731343,31.96875,0.00752778596938766,15.300373134328359,16.375,0.0037669633041425674,1.2478448275862069,0.8444444444444444,11.25,11.0,0.0026469031233456856,7.75,22.0,0.001827506926840771,1.0,0.0020906036452442768,14.544056308654849,15.596454640250261,0.0035535759138075975,-0.0060031781531398876,1.0,-0.6003178153139888,-0.010358425048555109,1.0,-1.0358425048555109,-0.008592784415278665,1.0,-0.8592784415278665,-0.007709964098640443,1.0,-0.7709964098640443,3,1
79107.0,2021/02/17 09:40,4223.0,4227.25,4214.5,4222.25,55228.0,1,1,1,buy,0.7282846823376162,106.0,1,3.505358772650963,34.0,22.0,0.0080028245263034,-3.0390894803714783,-3.849977018427052,-5.369521758612791,-0.0012678321092725352,25.966288320754472,21.604046166709978,19.201337613142975,26.409463273843983,55228.0,0.007948748368727014,34.0,-3.0390894803714783,-5.369521758612791,-3.849977018427052,0,25.966288320754472,1,0,21.604046166709978,19.201337613142975,26.409463273843983,0,0,1.3623978201634876,39.23705722070845,66.66615282489792,0,-0.017759886336727447,0.3025269901530431,4.25,7.75,0.75,0,-55228.0,0.5680475008963451,30.782649253731343,31.96875,0.00752778596938766,15.300373134328359,16.375,0.0037669633041425674,1.0,0.4786063037276552,34.42629977876106,34.01825221238938,0.008352660754090429,14.423257743362832,18.329092920353983,0.0035429774535313072,1.6305309734513274,0.0020906036452442768,14.544056308654849,15.596454640250261,0.0035535759138075975,0.005092071762685668,1.0,0.5092071762685668,-0.00384865889040209,0.0,-0.384865889040209,0.006098644087867866,1.0,0.6098644087867866,-0.005980223814317065,0.0,-0.5980223814317065,0,0
79198.0,2021/02/17 18:30,4244.0,4244.0,4242.0,4243.75,711.0,2,2,1,buy,0.21796759941089838,15.0,1,28368.945856047783,28.831478733926804,29.979723046488626,0.007015033077105932,-0.8629986493270687,1.4271849716515566,0.9956856469880222,0.0002346385189876146,51.85292122422968,40.62737642212017,43.9642856739826,33.95355791839532,711.0,0.002828854314002829,6.0,-0.8629986493270687,0.9956856469880222,1.4271849716515566,0,51.85292122422968,0,0,40.62737642212017,43.9642856739826,33.95355791839532,0,0,14.130434782608695,23.91304347826087,25.62642247642815,0,-0.00589066918001885,0.04714757190004715,0.0,1.75,0.25,0,-711.0,0.1791044776119403,33.5,77.0,0.007948748368727014,6.0,16.0,0.0014124293785310734,1.2478448275862069,0.4786063037276552,34.42629977876106,34.01825221238938,0.008352660754090429,14.423257743362832,18.329092920353983,0.0035429774535313072,1.6305309734513274,0.0020906036452442768,14.544056308654849,15.596454640250261,0.0035535759138075975,0.002179675994109065,1.0,0.2179675994109065,-0.002356406480117812,0.0,-0.2356406480117812,-0.0002945508100147265,0.0,-0.02945508100147265,-0.012901325478645087,0.0,-1.2901325478645087,2,0
79213.0,2021/02/17 19:45,4253.25,4254.0,4252.75,4253.0,1114.0,1p,1p,0,sell,1.1580061133317658,178.0,1,0.48228527622196715,12.0,16.0,0.002828854314002829,0.5646962491165537,2.0552527581571014,2.3376008827153782,0.0005502631285596779,70.18309397380025,82.4849990580729,81.26122802611678,84.93254112198514,1114.0,0.002762106252938411,12.0,0.5646962491165537,2.3376008827153782,2.0552527581571014,1,70.18309397380025,0,1,82.4849990580729,81.26122802611678,84.93254112198514,0,1,44.79166666666667,7.291666666666667,37.94128508958012,1,-0.005877858108505261,0.029392745870319207,0.75,0.25,0.25,0,-1114.0,0.5680475008963451,30.782649253731343,31.96875,0.00752778596938766,15.300373134328359,16.375,0.0037669633041425674,1.2478448275862069,0.4786063037276552,34.42629977876106,34.01825221238938,0.008352660754090429,14.423257743362832,18.329092920353983,0.0035429774535313072,1.6305309734513274,0.0020906036452442768,14.544056308654849,15.596454640250261,0.0035535759138075975,-0.0007053844345168425,1.0,-0.07053844345168425,-0.005466729367505252,1.0,-0.5466729367505252,-0.008464613214201777,1.0,-0.8464613214201777,-0.012932047966141558,1.0,-1.2932047966141558,1,1
79241.0,2021/02/17 22:05,4251.0,4252.0,4249.0,4250.0,1022.0,2,2,0,sell,1.088235294117647,150.0,1,28368.945856047783,28.831478733926804,29.979723046488626,0.007015033077105932,1.284492740794678,-0.3944890461341911,0.2477573242631479,5.8328252276063024e-05,59.849837936480554,81.14044408353972,77.76266679877438,87.89599865307042,1022.0,0.004703668861712135,9.75,1.284492740794678,0.2477573242631479,-0.3944890461341911,1,59.849837936480554,0,0,81.14044408353972,77.76266679877438,87.89599865307042,0,1,29.464285714285715,16.071428571428573,45.32487296984648,1,-0.023523876734885908,0.07060484819957638,1.0,1.0,1.0,0,-1022.0,0.8297872340425532,11.75,18.0,0.002762106252938411,9.75,12.0,0.0022983086805350933,1.2478448275862069,0.4786063037276552,34.42629977876106,34.01825221238938,0.008352660754090429,14.423257743362832,18.329092920353983,0.0035429774535313072,1.6305309734513274,0.0020906036452442768,14.544056308654849,15.596454640250261,0.0035535759138075975,-0.010882352941176454,1.0,-1.0882352941176454,-0.009588235294117675,1.0,-0.9588235294117675,-0.015529411764705903,1.0,-1.5529411764705903,-0.00870588235294123,1.0,-0.870588235294123,2,1
79391.0,2021/02/18 10:35,4206.0,4206.0,4198.5,4203.75,28080.0,1,1,1,buy,0.7136485280999109,61.0,1,1.3347571129189788,35.75,36.0,0.008443053669481018,-1.620064172291693,-4.192616922706285,-5.002649008852131,-0.0011868725829587796,32.19375182346849,22.69471266623176,25.536473291905914,17.01119141488344,28080.0,0.005001786352268668,35.75,-1.620064172291693,-5.002649008852131,-4.192616922706285,0,32.19375182346849,0,0,22.69471266623176,25.536473291905914,17.01119141488344,0,0,10.687022900763358,27.2264631043257,44.39749021936114,0,-0.05349500713266762,0.17863522686673813,0.0,5.25,2.25,0,-28080.0,0.5680475008963451,30.782649253731343,31.96875,0.00752778596938766,15.300373134328359,16.375,0.0037669633041425674,1.0,0.4786063037276552,34.42629977876106,34.01825221238938,0.008352660754090429,14.423257743362832,18.329092920353983,0.0035429774535313072,1.6305309734513274,0.0020906036452442768,14.544056308654849,15.596454640250261,0.0035535759138075975,0.0005352363960748896,1.0,0.05352363960748896,0.001784121320249854,1.0,0.1784121320249854,-0.0035087719298245723,0.0,-0.35087719298245723,-0.007017543859649145,0.0,-0.7017543859649145,0,0
79410.0,2021/02/18 12:10,4205.5,4206.5,4203.0,4206.0,20895.0,2,2,1,buy,0.6597717546362339,42.0,1,28368.945856047783,28.831478733926804,29.979723046488626,0.007015033077105932,-0.49513190668013607,-1.6272055313985625,-1.8747714847386305,-0.00044515609548875974,39.29520552537851,17.778801871142694,23.365650404891284,6.605104803645517,20895.0,0.007970497263859148,16.5,-0.49513190668013607,-1.8747714847386305,-1.6272055313985625,0,39.29520552537851,0,0,17.778801871142694,23.365650404891284,6.605104803645517,1,0,14.705882352941178,23.949579831932773,28.25484380550724,0,0.011889192723814054,0.08327385201046872,0.5,2.5,0.5,1,20895.0,0.7857142857142857,21.0,10.0,0.005001786352268668,16.5,11.0,0.0039104159260575895,1.2478448275862069,0.4786063037276552,34.42629977876106,34.01825221238938,0.008352660754090429,14.423257743362832,18.329092920353983,0.0035429774535313072,1.6305309734513274,0.0020906036452442768,14.544056308654849,15.596454640250261,0.0035535759138075975,0.006597717546362292,1.0,0.6597717546362292,0.009985734664764712,1.0,0.9985734664764712,-0.0050523062291963905,0.0,-0.505230622919639,-0.015216357584403206,0.0,-1.5216357584403206,2,0
79452.0,2021/02/18 15:40,4233.5,4236.5,4233.25,4233.75,9620.0,1p,1p,0,sell,0.5786832004723945,57.0,1,1.2520740301339823,33.5,43.0,0.007970497263859148,-0.4743821687948966,3.623337881701257,3.386146797303809,0.0008007986777970417,66.63060587539377,73.46813536690556,74.62454139178496,71.15532331714675,9620.0,0.0035406585624926236,33.5,-0.4743821687948966,3.386146797303809,3.623337881701257,0,66.63060587539377,0,0,73.46813536690556,74.62454139178496,71.15532331714675,0,0,28.22085889570552,15.337423312883436,41.85871702535544,1,0.005905279319711822,0.07677316482607925,2.75,0.25,0.25,1,9620.0,0.5680475008963451,30.782649253731343,31.96875,0.00752778596938766,15.300373134328359,16.375,0.0037669633041425674,1.2478448275862069,0.4786063037276552,34.42629977876106,34.01825221238938,0.008352660754090429,14.423257743362832,18.329092920353983,0.0035429774535313072,1.6305309734513274,0.0020906036452442768,14.544056308654849,15.596454640250261,0.0035535759138075975,-0.0009447888987303976,1.0,-0.09447888987303976,0.0020667257159727725,0.0,0.20667257159727725,-0.010746973723058773,1.0,-1.0746973723058773,-0.017242397401830534,1.0,-1.7242397401830534,1,1
79490.0,2021/02/18 20:05,4226.0,4231.75,4226.0,4229.75,2653.0,2,2,0,sell,0.48466221407884624,19.0,1,28368.945856047783,28.831478733926804,29.979723046488626,0.007015033077105932,1.01006188003698,-0.9229471343405506,-0.4179161943220606,-9.888371240557966e-05,61.92389469847364,73.16055614853448,66.19403814055548,87.09359216449249,2653.0,0.0055532581083476105,10.25,1.01006188003698,-0.4179161943220606,-0.9229471343405506,1,61.92389469847364,0,0,73.16055614853448,66.19403814055548,87.09359216449249,0,0,29.365079365079367,6.349206349206349,43.295200224544935,1,0.08873639375295787,0.1360624704212021,2.0,0.0,3.75,1,2653.0,0.6833333333333333,15.0,26.0,0.0035406585624926236,10.25,14.0,0.0024280469027596827,1.2478448275862069,0.4786063037276552,34.42629977876106,34.01825221238938,0.008352660754090429,14.423257743362832,18.329092920353983,0.0035429774535313072,1.6305309734513274,0.0020906036452442768,14.544056308654849,15.596454640250261,0.0035535759138075975,-0.004846622140788459,1.0,-0.4846622140788459,-0.0030143625509782,1.0,-0.30143625509782,-0.00786098469176666,1.0,-0.7860984691766659,-0.005674094213605985,1.0,-0.5674094213605985,2,1
79509.0,2021/02/18 21:40,4211.0,4211.75,4208.25,4209.25,1875.0,1p,1p,1,buy,0.9205915543149017,134.0,1,1.206755419141362,23.5,20.0,0.0055532581083476105,-0.8600623898981556,-3.2391075108572123,-3.66913870580629,-0.0008700173567498134,30.196564381256692,24.257677044020053,28.43137468071645,15.910281770627257,1875.0,0.0015445850412879464,23.5,-0.8600623898981556,-3.66913870580629,-3.2391075108572123,0,30.196564381256692,0,0,24.257677044020053,28.43137468071645,15.910281770627257,0,0,8.333333333333332,41.07142857142857,53.31449068589124,0,-0.04155782474471622,0.08316996376165865,0.75,1.0,1.75,0,-1875.0,0.5680475008963451,30.782649253731343,31.96875,0.00752778596938766,15.300373134328359,16.375,0.0037669633041425674,1.2478448275862069,0.4786063037276552,34.42629977876106,34.01825221238938,0.008352660754090429,14.423257743362832,18.329092920353983,0.0035429774535313072,1.6305309734513274,0.0020906036452442768,14.544056308654849,15.596454640250261,0.0035535759138075975,0.00047514402803350286,1.0,0.047514402803350286,-0.00599869335392289,0.0,-0.599869335392289,-0.0023757201401675143,0.0,-0.23757201401675143,-0.0010096810595712213,0.0,-0.10096810595712213,1,0
