date,p_day,buy_level,sell_level,gate,reward,equity
2014-06-13,0.2068225606060555,0.2,0.3,FREE,0.0080024973613592,157708.11680896697
2014-06-16,0.2056160299121292,0.2,0.3,FREE,0.0046653307724206,158443.87733937637
2014-06-17,0.2058087159011844,0.2,0.3,FREE,0.003585801271388,159012.02559618355
2014-06-18,0.2055198950232791,0.2,0.3,FREE,0.00396240823819,159642.09615637714
2014-06-19,0.2119281033238286,0.2,0.3,FREE,-0.0018293339072422,159350.05745685508
2014-06-20,0.216346639549263,0.2,0.3,FREE,0.0014040393131007,159573.79120206938
2014-06-23,0.1991209726740485,0.2,0.3,FORCE_BUY,0.0003237293622532,159625.44992372754
2014-06-24,0.2494240281466545,0.2,0.3,FREE,-0.009090678442059,158174.34628730195
2014-06-25,0.2056827683878183,0.2,0.3,FREE,0.0,158174.34628730195
2014-06-26,0.2122358522958861,0.2,0.3,FREE,0.0040890993220702,158821.13689947425
2014-06-27,0.1947354228479455,0.2,0.3,FORCE_BUY,0.0039652770335441,159450.9067060631
2014-06-30,0.2042904782098697,0.2,0.3,FREE,0.0039504591074098,160080.8109926448
2014-07-01,0.2131386511592644,0.2,0.3,FREE,-0.0007353498363745,159963.09559447467
2014-07-02,0.2031755176434748,0.2,0.3,FREE,0.0010509376779335,160131.20683871378
2014-07-03,0.2067300912308019,0.2,0.3,FREE,0.0,160131.20683871378
2014-07-07,0.226888474153537,0.2,0.3,FREE,0.0,160131.20683871378
2014-07-08,0.2479489477775741,0.2,0.3,FREE,-0.0058923337160874,159187.66032966026
2014-07-09,0.2325129483760004,0.2,0.3,FREE,0.0,159187.66032966026
2014-07-10,0.2583006690459901,0.2,0.3,FREE,0.0,159187.66032966026
2014-07-11,0.2239275849592574,0.2,0.3,FREE,0.0008434370057987,159321.92509324884
2014-07-14,0.2252425720918352,0.2,0.3,FREE,0.0,159321.92509324884
2014-07-15,0.2642752539992591,0.2,0.3,FREE,0.0066213405278019,160376.84981283618
2014-07-16,0.2212572838703408,0.2,0.3,FREE,0.0003113805701935,160426.78804777673
2014-07-17,0.2845336030860194,0.2,0.3,FREE,0.0004502308667713,160499.0171396128
2014-07-18,0.2368343608003393,0.2,0.3,FREE,0.0148796960742929,162887.193734873
2014-07-21,0.2403040517869077,0.2,0.3,FREE,0.0018798955613578,163193.4046473772
2014-07-22,0.2429455214279142,0.2,0.3,FREE,0.000104025798398,163210.38097158892
2014-07-23,0.215361708308851,0.2,0.3,FREE,0.0,163210.38097158892
2014-07-24,0.2171953634675706,0.2,0.3,FREE,-0.0066714564302577,162121.5300259712
2014-07-25,0.2172415044325334,0.2,0.3,FREE,-0.0018591200165253,161820.12664439023
2014-07-28,0.2142960558421447,0.2,0.3,FREE,0.0057650007019681,162753.0197880877
2014-07-29,0.2255176673876253,0.2,0.3,FREE,0.0005173841059602,162837.22561372307
2014-07-30,0.2189306223425813,0.2,0.3,FREE,0.0023777525069781,163224.41223515547
2014-07-31,0.2271001911568403,0.2,0.3,FREE,-6.424979417666761e-05,163213.92510026475
2014-08-01,0.2137483477587647,0.2,0.3,FREE,-0.011500209550006,161336.93076013273
2014-08-04,0.2110507656674297,0.2,0.3,FREE,0.0025351838116376,161745.94953521513
2014-08-05,0.211305343009027,0.2,0.3,FREE,-0.0059836237665337,160778.12262743566
2014-08-06,0.2066578862972378,0.2,0.3,FREE,-0.0024269283528541,160387.92564311248
2014-08-07,0.2137744639729545,0.2,0.3,FREE,0.001250359078764,160588.46814206446
2014-08-08,0.2082066779325037,0.2,0.3,FREE,0.0052735351309352,161435.3370704347
2014-08-11,0.209221316098851,0.2,0.3,FREE,0.0,161435.3370704347
2014-08-12,0.2107418757601732,0.2,0.3,FREE,0.0,161435.3370704347
2014-08-13,0.2120476647817673,0.2,0.3,FREE,0.0013571354003549,161654.42668124122
2014-08-14,0.2176484275791507,0.2,0.3,FREE,0.0,161654.42668124122
2014-08-15,0.2215785269663972,0.2,0.3,FREE,0.0,161654.42668124122
2014-08-18,0.2064324029391393,0.2,0.3,FREE,0.0,161654.42668124122
2014-08-19,0.2164027935901177,0.2,0.3,FREE,0.0,161654.42668124122
2014-08-20,0.2196364522752624,0.2,0.3,FREE,0.0,161654.42668124122
2014-08-21,0.2166686946235896,0.2,0.3,FREE,0.0,161654.42668124122
2014-08-22,0.2167911596765534,0.2,0.3,FREE,-5.046681806721376e-05,161646.26849670016
2014-08-25,0.219712766947885,0.2,0.3,FREE,-0.0019083969465648,161337.78325147746
2014-08-26,0.2101049444272777,0.2,0.3,FREE,0.0022146164686934,161695.08456328866
2014-08-27,0.2157320440836843,0.2,0.3,FREE,0.0015479548109016,161945.38124733756
2014-08-28,0.2109035074814615,0.2,0.3,FREE,-0.0006120394604389,161846.26428357838
2014-08-29,0.2106214328902844,0.2,0.3,FREE,0.0012861865573408,162054.42877305576
2014-09-02,0.2104626886243933,0.2,0.3,FREE,-0.0011419135308247,161869.37662810972
2014-09-03,0.2163146222605945,0.2,0.3,FREE,-0.0069829943666789,160739.0436829778
2014-09-04,0.2203633877757869,0.2,0.3,FREE,0.0050262505273022,161546.95838604742
2014-09-05,0.2078972318229556,0.2,0.3,FREE,0.0070510768982455,162686.0384123051
2014-09-08,0.2136191148570795,0.2,0.3,FREE,0.0016994766425625,162962.51953465783
2014-09-09,0.2111537253782802,0.2,0.3,FREE,-0.0043120738066585,162259.81312270535
2014-09-10,0.207765366750484,0.2,0.3,FREE,0.0,162259.81312270535
2014-09-11,0.2059163322433427,0.2,0.3,FREE,0.0033121833218585,162797.24736953827
2014-09-12,0.2111923979877376,0.2,0.3,FREE,-0.006100610061006,161804.08484433158
2014-09-15,0.2131504780666086,0.2,0.3,FREE,0.0033259423503327,162342.23590257217
2014-09-16,0.2123188392738884,0.2,0.3,FREE,0.0078508515727927,163616.76070063855
2014-09-17,0.2169476836077501,0.2,0.3,FREE,0.0018133179718901,163913.44991331943
2014-09-18,0.2083906565922058,0.2,0.3,FREE,0.0,163913.44991331943
2014-09-19,0.2110876195494471,0.2,0.3,FREE,-0.0063745019920319,162868.58330032617
2014-09-22,0.20891979769179,0.2,0.3,FREE,-0.0048304317198351,162081.85772938767
2014-09-23,0.2100519588098673,0.2,0.3,FREE,0.0057850607107547,163019.5111164641
2014-09-24,0.2107674963359181,0.2,0.3,FREE,0.0022280737289852,163382.7306064947
2014-09-25,0.2149629958252328,0.2,0.3,FREE,0.0048020776467416,164167.30716500376
2014-09-26,0.2122971639630619,0.2,0.3,FREE,0.0104315811004295,165879.8317437346
2014-09-29,0.2101443409322804,0.2,0.3,FREE,0.0019306980997864,166200.09561967512
2014-09-30,0.2116522077164684,0.2,0.3,FREE,0.0030333670374116,166704.2415113425
2014-10-01,0.2125870268025833,0.2,0.3,FREE,-0.0039569607033825,166044.59937859492
2014-10-02,0.2151045016681355,0.2,0.3,FREE,-0.0001028171910343,166027.5271393004
2014-10-03,0.2171978850530746,0.2,0.3,FREE,0.0002050230650947,166061.5666118046
2014-10-06,0.2173963742216594,0.2,0.3,FREE,0.0,166061.5666118046
2014-10-07,0.2198335418942696,0.2,0.3,FREE,0.0037140547750863,166678.32836623746
2014-10-08,0.2204016134045854,0.2,0.3,FREE,0.000517459161127,166764.5775942119
2014-10-09,0.2208634320377592,0.2,0.3,FREE,-0.0031225592721288,166243.84531618247
2014-10-10,0.2237742178282591,0.2,0.3,FREE,-0.0047615897634481,165452.26032408868
2014-10-13,0.2323132315565321,0.2,0.3,FREE,0.0023812788506301,165846.24829238738
2014-10-14,0.2310348085331676,0.2,0.3,FREE,0.0045828478166326,166606.29640927084
2014-10-15,0.2366981326855662,0.2,0.3,FREE,-0.0155713058419243,164012.0188126918
2014-10-16,0.2346059933865566,0.2,0.3,FREE,0.0077140892145531,165277.22215807185
2014-10-17,0.2292790608471374,0.2,0.3,FREE,0.0073835017769953,166497.5468215728
2014-10-20,0.2302199299168723,0.2,0.3,FREE,0.0067865991597544,167627.49893293326
2014-10-21,0.2305900959019648,0.2,0.3,FREE,0.0,167627.49893293326
2014-10-22,0.2110145115348988,0.2,0.3,FREE,-0.0012405665253799,167419.54586902392
2014-10-23,0.2197556171276906,0.2,0.3,FREE,-0.0029574650269695,166924.40841728516
2014-10-24,0.217850423147373,0.2,0.3,FREE,-0.0022517911975435,166548.52950375597
2014-10-27,0.2259810452014815,0.2,0.3,FREE,0.0001011326860841,166565.37300390803
2014-10-28,0.2273410993076937,0.2,0.3,FREE,0.0049876552514759,167396.143661285
2014-10-29,0.2198784483202719,0.2,0.3,FREE,-0.0033069833361956,166842.56740365372
2014-10-30,0.2186975464357463,0.2,0.3,FREE,0.0070447318058278,168017.9285448082
2014-10-31,0.2219794172129545,0.2,0.3,FREE,0.0040074960594033,168691.25973136062
2014-11-03,0.2152662612141157,0.2,0.3,FREE,0.0028607108000308,169173.8366399449
2014-11-04,0.2135988397572264,0.2,0.3,FREE,0.0059440260027037,170179.4103239099
2014-11-05,0.2150684234235727,0.2,0.3,FREE,0.0033611808318231,170751.41409586158
2014-11-06,0.2199884571520941,0.2,0.3,FREE,0.0032653868988719,171308.98352641406
2014-11-07,0.2208563024892127,0.2,0.3,FREE,-0.0020051896646941,170965.47652317764
2014-11-10,0.2032958091325976,0.2,0.3,FREE,0.0039358633734828,171638.37328035524
2014-11-11,0.2050227664285544,0.2,0.3,FREE,9.795278675670435e-05,171655.18573733242
2014-11-12,0.203400386562979,0.2,0.3,FREE,0.0053934602188872,172581.0011529724
2014-11-13,0.2011103787264166,0.2,0.3,FREE,0.0010693674021541,172765.55364983648
2014-11-14,0.2124783834472805,0.2,0.3,FREE,0.0050583657587548,173639.46501071114
2014-11-17,0.2120496079542267,0.2,0.3,FREE,0.0012642225031606,173858.98392981442
2014-11-18,0.2094988415606841,0.2,0.3,FREE,0.0,173858.98392981442
2014-11-19,0.2065479397060498,0.2,0.3,FREE,0.0,173858.98392981442
2014-11-20,0.210849909140941,0.2,0.3,FREE,0.0082668741489982,175296.2542696349
2014-11-21,0.203723564836695,0.2,0.3,FREE,-0.001091884494018,175104.85100773844
2014-11-24,0.2045539379927891,0.2,0.3,FREE,0.0009566631589016,175272.3673676425
2014-11-25,0.2062199390203828,0.2,0.3,FREE,0.0027711419015766,175758.0719690435
2014-11-26,0.2102003019050522,0.2,0.3,FREE,0.0052380952380952,176678.70948888134
2014-11-28,0.2003197601689293,0.2,0.3,FREE,-0.0041392285983067,175947.39592185305
2014-12-01,0.2039236783585043,0.2,0.3,FREE,-0.0103910825618741,174119.1120042823
2014-12-02,0.2026773857943199,0.2,0.3,FREE,0.0,174119.1120042823
2014-12-03,0.1981587647649217,0.2,0.3,FORCE_BUY,0.0,174119.1120042823
2014-12-04,0.2046052823181459,0.2,0.3,FREE,0.0,174119.1120042823
2014-12-05,0.1957326761084624,0.2,0.3,FORCE_BUY,0.0026626093571701,174582.72318116704
2014-12-08,0.1877832780475085,0.2,0.3,FORCE_BUY,-0.0039958139092378,173885.1231075671
2014-12-09,0.1948593802284269,0.2,0.3,FORCE_BUY,0.0067178502879079,175053.25733189817
2014-12-10,0.1913830457692935,0.2,0.3,FORCE_BUY,-0.0134554823933582,172697.8313099688
2014-12-11,0.2001278118710635,0.2,0.3,FREE,-0.0018210572926873,172383.33866483052
2014-12-12,0.1966657478661947,0.2,0.3,FORCE_BUY,-0.0050470736678638,171513.3072554768
2014-12-15,0.1982398490382832,0.2,0.3,FORCE_BUY,-0.0123324917459702,169398.12080942458
2014-12-16,0.2042318293687265,0.2,0.3,FREE,-0.0199954327257472,166010.93208091173
2014-12-17,0.1968188647662011,0.2,0.3,FORCE_BUY,0.0132404181184668,168208.9862338994
2014-12-18,0.1972904301712514,0.2,0.3,FORCE_BUY,0.0116290338211067,170165.09422382747
2014-12-19,0.2058051624758342,0.2,0.3,FREE,0.0025975270775423,170607.1026637264
2014-12-22,0.2057531938466017,0.2,0.3,FREE,0.0029732064039462,171114.35279392492
2014-12-23,0.2092158961090252,0.2,0.3,FREE,0.0011993937952338,171319.58628694137
2014-12-24,0.2225811231845336,0.2,0.3,FREE,0.0011002872932249,171508.08705081342
2014-12-26,0.2243988521131153,0.2,0.3,FREE,0.0,171508.08705081342
2014-12-29,0.230410841397117,0.2,0.3,FREE,0.0,171508.08705081342
2014-12-30,0.22894735178544,0.2,0.3,FREE,-0.0032432389265685,170951.8453466689
2014-12-31,0.2116089500426847,0.2,0.3,FREE,-0.0102441359502153,169200.59140199746
2015-01-02,0.2233582245586585,0.2,0.3,FREE,-0.0056916843526914,168237.55504344858
2015-01-05,0.2251898917954565,0.2,0.3,FREE,-0.0110136452241715,166384.64629881803
2015-01-06,0.2231357600621575,0.2,0.3,FREE,-0.0111483820047354,164529.726702156
2015-01-07,0.2395537471838943,0.2,0.3,FREE,0.0095579450418161,166102.29278772025
2015-01-08,0.2279748357177813,0.2,0.3,FREE,0.0032432432432433,166641.00292649123
2015-01-09,0.2169799963791788,0.2,0.3,FREE,0.0024454661058396,167048.51785099108
2015-01-12,0.2177227202219656,0.2,0.3,FREE,-0.0083624860522943,165651.57695040572
2015-01-13,0.2166713178119678,0.2,0.3,FREE,-0.0023651287732335,165259.7896394288
2015-01-14,0.2325749048531222,0.2,0.3,FREE,0.003768210204374,165882.52326512078
2015-01-15,0.2210959159613229,0.2,0.3,FREE,-0.0025454329546336,165460.28042380395
2015-01-16,0.2270610799086386,0.2,0.3,FREE,0.0035372301365838,166045.55151412662
2015-01-20,0.2211805504067297,0.2,0.3,FREE,-0.0076870010840642,164769.15917963348
2015-01-21,0.2194134178622245,0.2,0.3,FREE,0.0055177850034486,165678.3199751857
2015-01-22,0.2230034406655911,0.2,0.3,FREE,0.0090089898845731,167170.9142839352
2015-01-23,0.2087971066774186,0.2,0.3,FREE,0.0,167170.9142839352
2015-01-26,0.2163371855872836,0.2,0.3,FREE,0.0027946419967236,167638.09714162376
2015-01-27,0.2108375955787792,0.2,0.3,FREE,-0.0098899700735748,165980.16137770205
2015-01-28,0.2059298846506182,0.2,0.3,FREE,-0.0077846654033322,164688.06135778557
2015-01-29,0.2131577282231599,0.2,0.3,FREE,-0.0016825019794141,164410.97336856523
2015-01-30,0.2003487396846784,0.2,0.3,FREE,0.004634213578411,165172.8889337896
2015-02-02,0.2108907821377421,0.2,0.3,FREE,-0.0025067182743254,164758.84703467615
2015-02-03,0.2143034026402595,0.2,0.3,FREE,0.0,164758.84703467615
2015-02-04,0.203183256391816,0.2,0.3,FREE,0.0004368507911853,164830.82206735804
2015-02-05,0.2158630371325398,0.2,0.3,FREE,0.0,164830.82206735804
2015-02-06,0.2000128758273469,0.2,0.3,FREE,0.0,164830.82206735804
2015-02-09,0.2109836407560737,0.2,0.3,FREE,0.0020435496794904,165167.6620409639
2015-02-10,0.2083772053376275,0.2,0.3,FREE,0.0050436469447138,166000.70941498232
2015-02-11,0.2134343642318143,0.2,0.3,FREE,0.0032484402027561,166539.952793132
2015-02-12,0.2102469587024949,0.2,0.3,FREE,0.0048615922275301,167349.60213320432
2015-02-13,0.2113864909875633,0.2,0.3,FREE,0.0,167349.60213320432
2015-02-17,0.2114191065853885,0.2,0.3,FREE,0.0,167349.60213320432
2015-02-18,0.2100632888675664,0.2,0.3,FREE,0.0,167349.60213320432
2015-02-19,0.2036486007694592,0.2,0.3,FREE,0.0,167349.60213320432
2015-02-20,0.2067683321656614,0.2,0.3,FREE,0.0035876326279082,167949.99102608487
2015-02-23,0.2018243022264476,0.2,0.3,FREE,0.0029776275461438,168450.08354573874
2015-02-24,0.2010187392592595,0.2,0.3,FREE,0.0010476995085209,168626.56861547992
2015-02-25,0.1996293141687131,0.2,0.3,FORCE_BUY,-0.0013831258644537,168393.33684699377
2015-02-26,0.2011411722969411,0.2,0.3,FREE,0.0048244675896124,169205.74504291874
2015-02-27,0.2007406653081224,0.2,0.3,FREE,-0.0022073024924125,168832.256780155
2015-03-02,0.2010215191291553,0.2,0.3,FREE,0.0016551724137932,169111.70327413597
2015-03-03,0.1954412345129957,0.2,0.3,FORCE_BUY,-0.0059469350411709,168106.00696006292
2015-03-04,0.1962542864889363,0.2,0.3,FORCE_BUY,0.0,168106.00696006292
2015-03-05,0.2036556714339987,0.2,0.3,FREE,0.0029923111400383,168609.03243739688
2015-03-06,0.1893654328009013,0.2,0.3,FORCE_BUY,-0.0101289134438304,166901.2061419905
2015-03-09,0.1995612876649591,0.2,0.3,FORCE_BUY,0.003822131071129,167539.1244277947
2015-03-10,0.1958459340056892,0.2,0.3,FORCE_BUY,-0.0130463144161775,165353.3563334986
2015-03-11,0.1967232091144962,0.2,0.3,FORCE_BUY,-0.0061407652338213,164337.96019163018
2015-03-12,0.1971571805115062,0.2,0.3,FORCE_BUY,0.0035081065705888,164914.4752695756
2015-03-13,0.1894761306363592,0.2,0.3,FORCE_BUY,-0.0037853695467019,164290.2130370798
2015-03-16,0.2006174634721118,0.2,0.3,FREE,0.002748639083681,164741.78753769983
2015-03-17,0.1946791581239483,0.2,0.3,FORCE_BUY,0.0056438716959833,165671.56904952953
2015-03-18,0.1944961368036374,0.2,0.3,FORCE_BUY,0.0158670547366444,168300.28890394417
2015-03-19,0.1944040380604267,0.2,0.3,FORCE_BUY,0.0005555555555555,168393.78906444635
2015-03-20,0.2079263118169916,0.2,0.3,FREE,0.0034259259259259,168970.69371216715
2015-03-23,0.2061871007708682,0.2,0.3,FREE,-0.0013581172259403,168741.21170235757
2015-03-24,0.1982144664343663,0.2,0.3,FORCE_BUY,-0.0009240436148585,168585.2874631205
2015-03-25,0.1920350383161227,0.2,0.3,FORCE_BUY,-0.0243023470707817,164488.26929616425
2015-03-26,0.1979484484399137,0.2,0.3,FORCE_BUY,0.0019029495718363,164801.28217779347
2015-03-27,0.2104376469785227,0.2,0.3,FREE,-0.0004750593824228,164722.9917824596
2015-03-30,0.2184014505873815,0.2,0.3,FREE,0.0,164722.9917824596
2015-03-31,0.2093375269888959,0.2,0.3,FREE,-0.0044340802379186,163992.5968198662
2015-04-01,0.2166182047307152,0.2,0.3,FREE,-0.0026580596164799,163556.69472085763
2015-04-02,0.223052368632819,0.2,0.3,FREE,0.0027628565083594,164008.57839935293
2015-04-06,0.2227691717823488,0.2,0.3,FREE,0.0,164008.57839935293
2015-04-07,0.2259182585186197,0.2,0.3,FREE,0.0,164008.57839935293
2015-04-08,0.2270156359292522,0.2,0.3,FREE,0.0107814959856332,165776.83622897495
2015-04-09,0.2191141897564713,0.2,0.3,FREE,0.0075117370892017,167022.10823820665
2015-04-10,0.2201970021400523,0.2,0.3,FREE,0.0015847860538828,167286.80254603268
2015-04-13,0.2051439566391682,0.2,0.3,FREE,-0.0008370535714284,167146.77453050867
2015-04-14,0.2206735334597006,0.2,0.3,FREE,0.0048650655137283,167959.95453900797
2015-04-15,0.2177716137644995,0.2,0.3,FREE,0.0028826483169052,168444.1240192673
2015-04-16,0.2153782098575936,0.2,0.3,FREE,0.0,168444.1240192673
2015-04-17,0.210953916037988,0.2,0.3,FREE,-0.0093475415965599,166869.5855633011
2015-04-20,0.2155491614721253,0.2,0.3,FREE,0.0050689946493945,167715.44659966815
2015-04-21,0.2070424797559031,0.2,0.3,FREE,0.00277057079318,168180.11411758233
2015-04-22,0.214068975724514,0.2,0.3,FREE,0.0047830447767353,168984.52713396316
2015-04-23,0.2202332878896782,0.2,0.3,FREE,0.0068088832128799,170135.12304400204
2015-04-24,0.2268184134900046,0.2,0.3,FREE,0.0,170135.12304400204
2015-04-27,0.2160372012022099,0.2,0.3,FREE,0.0004528985507246,170212.17699465604
2015-04-28,0.2261944425529496,0.2,0.3,FREE,0.0061394666911024,171257.18898573474
2015-04-29,0.2234594009660111,0.2,0.3,FREE,-0.008094588449295,169870.9325219121
2015-04-30,0.2214010811722974,0.2,0.3,FREE,-0.004714516353805,169070.07323250143
2015-05-01,0.2222119131469343,0.2,0.3,FREE,0.0007412715961817,169195.40007555304
2015-05-04,0.2242379226393545,0.2,0.3,FREE,0.0003663758541023,169257.38918476593
2015-05-05,0.2218995590915296,0.2,0.3,FREE,-0.0131096442977629,167038.48501778563
2015-05-06,0.2272155213803541,0.2,0.3,FREE,-0.0034776050510023,166457.591138576
2015-05-07,0.231813635362471,0.2,0.3,FREE,0.0006566604127579,166566.89724907975
2015-05-08,0.2279375174678354,0.2,0.3,FREE,0.0,166566.89724907975
2015-05-11,0.2238173714804531,0.2,0.3,FREE,0.0,166566.89724907975
2015-05-12,0.2257580456287683,0.2,0.3,FREE,-0.0007454523773426,166442.72955953883
2015-05-13,0.2287803935356452,0.2,0.3,FREE,0.001111728738188,166627.76872525262
2015-05-14,0.2121397604510482,0.2,0.3,FREE,0.0004611695259177,166704.61237436038
2015-05-15,0.2225799595281166,0.2,0.3,FREE,0.0,166704.61237436038
2015-05-18,0.2109145717947539,0.2,0.3,FREE,0.0009153989294097,166857.21359805553
2015-05-19,0.2188207526562208,0.2,0.3,FREE,0.0,166857.21359805553
2015-05-20,0.2139819756984019,0.2,0.3,FREE,0.0008169870806204,166993.53378587347
2015-05-21,0.2124952776660364,0.2,0.3,FREE,0.0039163442506791,167647.53795181637
2015-05-22,0.2061418223398723,0.2,0.3,FREE,0.001085776330076,167829.56568031997
2015-05-26,0.2017925150051745,0.2,0.3,FREE,-0.0011102453120732,167643.2336917961
2015-05-27,0.1991344284314501,0.2,0.3,FORCE_BUY,0.0162236480293308,170363.01850971064
2015-05-28,0.2059350679828582,0.2,0.3,FREE,0.0028045213979269,170840.80524053655
2015-05-29,0.2055297405513548,0.2,0.3,FREE,0.0,170840.80524053655
2015-06-01,0.202346368786227,0.2,0.3,FREE,0.0071989350156118,172070.67709547796
2015-06-02,0.2070190599023194,0.2,0.3,FREE,-0.0029518954307661,171562.742449991
2015-06-03,0.2133669808913764,0.2,0.3,FREE,0.0040801523256868,172262.74457259953
2015-06-04,0.2041736678011157,0.2,0.3,FREE,0.0076686429891716,173583.76606106167
2015-06-05,0.2101051410997771,0.2,0.3,FREE,0.007036482396631,174805.18517529123
2015-06-08,0.2108479388166654,0.2,0.3,FREE,-0.0092558270789884,173187.2186087982
2015-06-09,0.2183390367245476,0.2,0.3,FREE,-0.0004626202812731,173107.0986890125
2015-06-10,0.2195197359314762,0.2,0.3,FREE,0.0002767272391847,173155.00213851596
2015-06-11,0.2176278651543165,0.2,0.3,FREE,0.0,173155.00213851596
2015-06-12,0.2147633852758446,0.2,0.3,FREE,0.0,173155.00213851596
2015-06-15,0.2051859519687105,0.2,0.3,FREE,0.0006460258780037,173266.86475080322
2015-06-16,0.2053147597222639,0.2,0.3,FREE,0.0043668122270741,174023.48861434383
2015-06-17,0.2088890813515869,0.2,0.3,FREE,0.0006467592837713,174136.03992119944
2015-06-18,0.2054181543932268,0.2,0.3,FREE,0.0011926605504588,174343.72510642657
2015-06-19,0.2099654290318156,0.2,0.3,FREE,0.0,174343.72510642657
2015-06-22,0.2091278569269199,0.2,0.3,FREE,0.0,174343.72510642657
2015-06-23,0.2056510665253956,0.2,0.3,FREE,0.0018650973291082,174668.89312246934
2015-06-24,0.2115531712737543,0.2,0.3,FREE,-0.001623962468423,174385.23739563746
2015-06-25,0.2110962767208963,0.2,0.3,FREE,-0.0011823420847885,174179.05439049876
2015-06-26,0.2059570225847365,0.2,0.3,FREE,-0.0012549854022863,173960.46221985464
2015-06-29,0.2123725795252007,0.2,0.3,FREE,-0.0120937961595271,171856.6198499506
2015-06-30,0.2104593576642312,0.2,0.3,FREE,0.0014010835045768,172097.40532517468
2015-07-01,0.2081949146365484,0.2,0.3,FREE,0.0044708590614764,172866.8285692293
2015-07-02,0.2087006425201124,0.2,0.3,FREE,0.0024110897861208,173283.62601395167
2015-07-06,0.2074155015723433,0.2,0.3,FREE,0.0002880125836302,173333.53387878076
2015-07-07,0.2146478321081246,0.2,0.3,FREE,-0.0014799741004532,173077.00473790013
2015-07-08,0.2159659086457032,0.2,0.3,FREE,-0.0037467216185837,172428.53338256894
2015-07-09,0.2188972799004788,0.2,0.3,FREE,0.0067392469976838,173590.57185848244
2015-07-10,0.21140905985325,0.2,0.3,FREE,0.0,173590.57185848244
2015-07-13,0.2072079112818799,0.2,0.3,FREE,0.0,173590.57185848244
2015-07-14,0.2053423642753441,0.2,0.3,FREE,0.0,173590.57185848244
2015-07-15,0.2110824139802634,0.2,0.3,FREE,0.0,173590.57185848244
2015-07-16,0.2073043759759362,0.2,0.3,FREE,0.0,173590.57185848244
2015-07-17,0.2119437982636202,0.2,0.3,FREE,0.0,173590.57185848244
2015-07-20,0.2176382899734449,0.2,0.3,FREE,0.0,173590.57185848244
2015-07-21,0.2270859721664554,0.2,0.3,FREE,-0.0015069586029607,173328.97805282744
2015-07-22,0.2199196297946214,0.2,0.3,FREE,0.0073529818530132,174603.4628830512
2015-07-23,0.2320300289557677,0.2,0.3,FREE,-0.0039919683661498,173906.45138260184
2015-07-24,0.2454502309842054,0.2,0.3,FREE,-0.0061131563439548,172843.3340560776
2015-07-27,0.2330171078978276,0.2,0.3,FREE,0.0,172843.3340560776
2015-07-28,0.2252726956146462,0.2,0.3,FREE,0.0040613718411552,173545.31510594438
2015-07-29,0.2271481722904509,0.2,0.3,FREE,0.0016166696604991,173825.88055159792
2015-07-30,0.2330895033936001,0.2,0.3,FREE,-0.0041229721251232,173109.20129145868
2015-07-31,0.2289473734488316,0.2,0.3,FREE,-0.0003027875964347,173056.78597247892
2015-08-03,0.2350779196821927,0.2,0.3,FREE,-0.0063396969818731,171959.65838875654
2015-08-04,0.2409338446280786,0.2,0.3,FREE,0.0028801581464414,172454.9293997242
2015-08-05,0.2503274488529107,0.2,0.3,FREE,-0.0034614722432578,171857.98144839407
2015-08-06,0.2573237557808633,0.2,0.3,FREE,-0.0164771822079805,169026.24617417314
2015-08-07,0.2256231578326432,0.2,0.3,FREE,-0.0038981053394978,168367.36406144634
2015-08-10,0.232105738943517,0.2,0.3,FREE,0.0,168367.36406144634
2015-08-11,0.2380486338545747,0.2,0.3,FREE,0.0032736200782031,168918.53484495202
2015-08-12,0.2220902778060764,0.2,0.3,FREE,0.0001816893420607,168949.22554240987
2015-08-13,0.2425863238630688,0.2,0.3,FREE,0.0,168949.22554240987
2015-08-14,0.2270009578403387,0.2,0.3,FREE,0.0,168949.22554240987
2015-08-17,0.2172107213661375,0.2,0.3,FREE,0.0022626482034574,169331.4982040589
2015-08-18,0.2359314429474336,0.2,0.3,FREE,-8.9928057554079e-05,169316.2705513427
2015-08-19,0.2424060716368109,0.2,0.3,FREE,-0.0042539576922464,168596.00629980833
2015-08-20,0.2516269973810754,0.2,0.3,FREE,-0.0268370607028752,164071.38504447805
2015-08-21,0.2548326864978456,0.2,0.3,FREE,-0.0382882882882881,157789.37255403635
2015-08-24,0.2335599063520888,0.2,0.3,FREE,0.0012551339570114,157987.41935358447
2015-08-25,0.2290207104697694,0.2,0.3,FREE,-0.029034586652661,153400.31993633253
2015-08-26,0.2034443503116142,0.2,0.3,FREE,0.0024682541910277,153778.95091892037
2015-08-27,0.1883550989853403,0.2,0.3,FORCE_BUY,0.0134292565947241,155844.08790967803
2015-08-28,0.1859060785942129,0.2,0.3,FORCE_BUY,0.0024703087885986,156229.07092969245
2015-08-31,0.2056495050300998,0.2,0.3,FREE,0.0032824818702339,156741.89002262265
2015-09-01,0.1952195108122178,0.2,0.3,FORCE_BUY,-0.0017653981953708,156465.1781728377
2015-09-02,0.2076352262741839,0.2,0.3,FREE,0.0150998354501003,158827.7766169182
2015-09-03,0.2236994838061485,0.2,0.3,FREE,-0.0023096453082481,158460.94078783548
2015-09-04,0.2087699952964514,0.2,0.3,FREE,-0.0032110020131111,157952.12238796626
2015-09-08,0.2098743233241866,0.2,0.3,FREE,0.0108051413634196,159658.8173990204
