side,seen_idx,exec_px,qty,fee,reason,signal_ts,signal_dir,bsp_type,pred_ret,ret_th,bucket,pnl,entry_px,entry_idx
buy,25116,186.35,571.429099454671,0.0,OPEN_LONG pred_ret=0.88% [bull],2019/04/18 04:00,buy,1,0.8753418922424316,-0.5,bull,,,
sell,25156,187.01,571.429099454671,0.0,CLOSE_LONG pred_ret=1.21% [bull],2019/04/18 08:20,sell,2s,1.2099204063415527,0.7999999999999998,bull,377.1432056400809,186.35,25116.0
buy,25175,186.755,572.2093431984044,0.0,OPEN_LONG pred_ret=0.49% [bull],2019/04/18 09:55,buy,2,0.4871172308921814,-0.5,bull,,,
sell,25189,186.99,572.2093431984044,0.0,CLOSE_LONG pred_ret=1.65% [bull],2019/04/18 11:05,sell,2s,1.6504299640655518,0.7999999999999998,bull,134.46919565163284,186.755,25175.0
buy,25242,187.37,571.0488609951948,0.0,OPEN_LONG pred_ret=0.71% [bull],2019/04/18 15:30,buy,2s,0.7051012516021729,-0.5,bull,,,
sell,25254,187.45,571.0488609951948,0.0,CLOSE_LONG pred_ret=1.32% [bull],2019/04/18 16:30,sell,2s,1.3241448402404785,0.7999999999999998,bull,45.68390887960649,187.37,25242.0
buy,25269,187.4,571.2012219506363,0.0,OPEN_LONG pred_ret=0.70% [bull],2019/04/18 19:10,buy,2s,0.6995779871940613,-0.5,bull,,,
sell,25288,186.97,571.2012219506363,0.0,CLOSE_LONG pred_ret=1.02% [bull],2019/04/22 06:00,sell,2,1.018527626991272,0.6499999999999997,bull,-245.6165254387775,187.4,25269.0
buy,25309,187.3,570.1948343198636,0.0,OPEN_LONG pred_ret=0.60% [bull],2019/04/22 08:00,buy,1p,0.5968493819236755,-0.5,bull,,,
sell,25328,186.79,570.1948343198636,0.0,CLOSE_LONG pred_ret=1.44% [bull],2019/04/22 09:35,sell,2s,1.4372985363006592,0.6499999999999997,bull,-290.7993655031415,187.3,25309.0
buy,25370,187.49,568.0659934002203,0.0,OPEN_LONG pred_ret=0.38% [bull],2019/04/22 13:05,buy,2,0.3838322162628174,-0.5,bull,,,
sell,25379,187.75,568.0659934002203,0.0,CLOSE_LONG pred_ret=0.92% [bull],2019/04/22 13:50,sell,1p,0.9197322130203247,0.6499999999999997,bull,147.69715828405214,187.49,25370.0
buy,25555,190.16,560.8665874047716,0.0,OPEN_LONG pred_ret=1.12% [bull],2019/04/23 13:35,buy,3a,1.1249784231185913,0.8499999999999996,bull,,,
sell,26014,189.88,560.8665874047716,0.0,CLOSE_LONG pred_ret=0.94% [bull],2019/04/26 06:15,sell,1p,0.9444325566291809,0.4999999999999998,bull,-157.04264447333668,190.16,25555.0
buy,26024,189.76,561.2212669499264,0.0,OPEN_LONG pred_ret=1.02% [bull],2019/04/26 07:10,buy,2s,1.019344687461853,0.9999999999999996,bull,,,
sell,26068,189.66,561.2212669499264,0.0,CLOSE_LONG pred_ret=0.61% [bull],2019/04/26 10:50,sell,2,0.6138935685157776,0.4999999999999998,bull,-56.122126694989454,189.76,26024.0
buy,26172,190.92,557.5174182365548,0.0,OPEN_LONG pred_ret=1.18% [bull],2019/04/29 05:00,buy,3a,1.1793581247329712,0.9999999999999996,bull,,,
sell,26225,190.78,557.5174182365548,0.0,CLOSE_LONG pred_ret=0.79% [bull],2019/04/29 09:35,sell,2s,0.7850590944290161,0.4999999999999998,bull,-78.05243855311006,190.92,26172.0
buy,26231,190.51,558.3075589269326,0.0,OPEN_LONG pred_ret=1.25% [bull],2019/04/29 10:05,buy,1,1.2506859302520752,0.9999999999999996,bull,,,
sell,26235,190.82,558.3075589269326,0.0,CLOSE_LONG pred_ret=0.94% [bull],2019/04/29 10:25,sell,2s,0.9396835565567017,0.4999999999999998,bull,173.07534326735038,190.51,26231.0
buy,26245,190.82,558.3075589269326,0.0,OPEN_LONG pred_ret=1.20% [bull],2019/04/29 11:15,buy,2,1.1966606378555298,0.9999999999999996,bull,,,
sell,26264,191.14,558.3075589269326,0.0,CLOSE_LONG pred_ret=0.65% [bull],2019/04/29 12:50,sell,1p,0.6487759947776794,0.4999999999999998,bull,178.65841885661465,190.82,26245.0
buy,26274,190.9,559.0094647108114,0.0,OPEN_LONG pred_ret=1.07% [bull],2019/04/29 13:40,buy,2s,1.0658992528915405,0.9999999999999996,bull,,,
sell,26279,191.14,559.0094647108114,0.0,CLOSE_LONG pred_ret=0.73% [bull],2019/04/29 14:05,sell,1,0.7295569181442261,0.4999999999999998,bull,134.16227153058392,190.9,26274.0
buy,26292,191.12,559.0679629804545,0.0,OPEN_LONG pred_ret=1.18% [bull],2019/04/29 15:10,buy,2s,1.1769638061523438,0.9999999999999996,bull,,,
sell,26320,189.95,559.0679629804545,0.0,CLOSE_LONG pred_ret=0.51% [bull],2019/04/29 17:30,sell,2,0.5086550116539001,0.4999999999999998,bull,-654.1095166871406,191.12,26292.0
buy,26347,189.74,559.6867269323143,0.0,OPEN_LONG pred_ret=1.46% [bull],2019/04/29 19:50,buy,1p,1.4569302797317505,0.9999999999999996,bull,,,
sell,26366,189.8,559.6867269323143,0.0,CLOSE_LONG pred_ret=0.13% [bull],2019/04/30 05:45,sell,2s,0.13002446293830872,-0.5,bull,33.58120361594013,189.74,26347.0
buy,26475,189.35,561.0168511843319,0.0,OPEN_LONG pred_ret=1.72% [bull],2019/04/30 15:15,buy,2s,1.7204827070236206,1.6999999999999993,bull,,,
sell,26483,189.56,561.0168511843319,0.0,CLOSE_LONG pred_ret=0.15% [bull],2019/04/30 15:55,sell,2,0.1526375263929367,-0.5,bull,117.81353874871417,189.35,26475.0
buy,27504,185.89,572.0929275942868,0.0,OPEN_LONG pred_ret=1.62% [bull],2019/05/08 08:45,buy,2s,1.6217697858810425,-0.5,bull,,,
sell,27531,186.76,572.0929275942868,0.0,CLOSE_LONG pred_ret=1.29% [bull],2019/05/08 11:00,sell,1,1.2888582944869995,-0.5,bull,497.72084700703215,185.89,27504.0
buy,27538,186.0,574.4305115995109,0.0,OPEN_LONG pred_ret=1.53% [bull],2019/05/08 11:35,buy,2s,1.5332826375961304,-0.5,bull,,,
sell,27549,186.41,574.4305115995109,0.0,CLOSE_LONG pred_ret=1.12% [bull],2019/05/08 12:30,sell,2,1.1153579950332642,-0.5,bull,235.5165097557975,186.0,27538.0
buy,27569,186.205,575.0629234836058,0.0,OPEN_LONG pred_ret=1.58% [bull],2019/05/08 14:10,buy,2s,1.5775134563446045,-0.5,bull,,,
sell,27575,186.66,575.0629234836058,0.0,CLOSE_LONG pred_ret=1.07% [bull],2019/05/08 14:40,sell,2s,1.0728659629821777,-0.5,bull,261.6536301850315,186.205,27569.0
buy,27589,185.96,577.227604309797,0.0,OPEN_LONG pred_ret=1.07% [bull],2019/05/08 15:50,buy,2s,1.074652910232544,-0.5,bull,,,
sell,27646,184.3,577.227604309797,0.0,CLOSE_LONG pred_ret=1.21% [bull],2019/05/09 04:40,sell,3a,1.211893081665039,-0.5,bull,-958.1978231542611,185.96,27589.0
buy,27656,184.36,577.0397454669971,0.0,OPEN_LONG pred_ret=1.37% [bull],2019/05/09 05:35,buy,2,1.3711973428726196,1.3499999999999996,bull,,,
sell,27670,184.65,577.0397454669971,0.0,CLOSE_LONG pred_ret=0.97% [bull],2019/05/09 06:45,sell,1p,0.9747035503387451,-0.5,bull,167.34152618542458,184.36,27656.0
buy,27770,183.95,579.2356020683937,0.0,OPEN_LONG pred_ret=1.35% [bull],2019/05/09 15:05,buy,1p,1.353409767150879,1.3499999999999996,bull,,,
sell,27775,184.93,579.2356020683937,0.0,CLOSE_LONG pred_ret=0.83% [bull],2019/05/09 15:30,sell,2s,0.8251280188560486,-0.5,bull,567.6508900270364,183.95,27770.0
buy,28053,181.77,589.3053853249054,0.0,OPEN_LONG pred_ret=2.07% [side],2019/05/13 07:45,buy,1p,2.069814920425415,2.0499999999999994,side,,,
sell,28273,180.19,589.3053853249054,0.0,CLOSE_LONG pred_ret=3.19% [side],2019/05/14 10:15,sell,1p,3.1881086826324463,-0.5,side,-931.1025088133579,181.77,28053.0
buy,28765,183.87,577.5109445896269,0.0,OPEN_LONG pred_ret=1.24% [side],2019/05/17 04:40,buy,1,1.241236686706543,1.1499999999999997,side,,,
sell,28776,184.24,577.5109445896269,0.0,CLOSE_LONG pred_ret=2.92% [side],2019/05/17 05:35,sell,3a,2.9241843223571777,-0.5,side,213.67904949816457,183.87,28765.0
buy,28799,183.68,579.2716486889855,0.0,OPEN_LONG pred_ret=1.23% [side],2019/05/17 07:30,buy,1p,1.2343827486038208,1.1499999999999997,side,,,
sell,28838,184.58,579.2716486889855,0.0,CLOSE_LONG pred_ret=3.75% [side],2019/05/17 10:45,sell,1p,3.7526614665985107,-0.5,side,521.3444838200902,183.68,28799.0
buy,28855,183.86,581.5400898238493,0.0,OPEN_LONG pred_ret=1.16% [side],2019/05/17 12:10,buy,2s,1.160766839981079,1.1499999999999997,side,,,
sell,28861,184.44,581.5400898238493,0.0,CLOSE_LONG pred_ret=3.39% [side],2019/05/17 12:40,sell,2,3.389683961868286,-0.5,side,337.2932520978233,183.86,28855.0
buy,28889,183.75,583.7238322019633,0.0,OPEN_LONG pred_ret=1.38% [side],2019/05/17 15:00,buy,2s,1.3840479850769043,1.1499999999999997,side,,,
sell,29149,181.23,583.7238322019633,0.0,CLOSE_LONG pred_ret=1.02% [side],2019/05/21 05:30,sell,1,1.0248950719833374,-0.5,side,-1470.9840571489535,183.75,28889.0
buy,29173,181.28,583.5628315862854,0.0,OPEN_LONG pred_ret=2.32% [side],2019/05/21 07:30,buy,3a,2.322455883026123,2.2499999999999996,side,,,
sell,29197,181.72,583.5628315862854,0.0,CLOSE_LONG pred_ret=2.42% [side],2019/05/21 09:30,sell,2,2.4167559146881104,-0.5,side,256.76764589796426,181.28,29173.0
buy,29204,181.16,585.3667352387932,0.0,OPEN_LONG pred_ret=2.29% [side],2019/05/21 10:05,buy,3a,2.291090488433838,2.2499999999999996,side,,,
sell,29209,181.6,585.3667352387932,0.0,CLOSE_LONG pred_ret=1.27% [side],2019/05/21 10:30,sell,2,1.2687221765518188,-0.5,side,257.5613635050677,181.16,29204.0
buy,29316,181.11,586.9504672263533,0.0,OPEN_LONG pred_ret=2.39% [side],2019/05/22 04:00,buy,1p,2.3895459175109863,2.1999999999999993,side,,,
sell,29685,179.37,586.9504672263533,0.0,CLOSE_LONG pred_ret=0.72% [bear],2019/05/24 04:00,sell,1p,0.7174215316772461,-0.5,bear,-1021.2938129738601,181.11,29316.0
buy,29801,178.49,589.8442787068799,0.0,OPEN_LONG pred_ret=3.93% [bear],2019/05/24 14:15,buy,1,3.9292690753936768,-0.5,bear,,,
sell,29857,178.37,589.8442787068799,0.0,CLOSE_LONG pred_ret=0.46% [bear],2019/05/28 04:00,sell,2s,0.4604112207889557,-0.5,bear,-70.78131344482827,178.49,29801.0
buy,29863,177.95,591.2364371618218,0.0,OPEN_LONG pred_ret=4.02% [bear],2019/05/28 04:30,buy,1,4.020713806152344,-0.5,bear,,,
sell,29870,178.16,591.2364371618218,0.0,CLOSE_LONG pred_ret=0.32% [bear],2019/05/28 05:05,sell,3a,0.3226180672645569,-0.5,bear,124.15965180398727,177.95,29863.0
buy,29884,177.84,592.3002904000796,0.0,OPEN_LONG pred_ret=4.03% [bear],2019/05/28 06:15,buy,1p,4.025773048400879,-0.5,bear,,,
sell,29922,179.15,592.3002904000796,0.0,CLOSE_LONG pred_ret=0.62% [bear],2019/05/28 09:30,sell,1p,0.6214108467102051,-0.5,bear,775.9133804241056,177.84,29884.0
buy,29981,178.43,594.6903380887421,0.0,OPEN_LONG pred_ret=4.05% [bear],2019/05/28 14:25,buy,1p,4.0511474609375,-0.5,bear,,,
sell,30068,176.36,594.6903380887421,0.0,CLOSE_LONG pred_ret=1.66% [bear],2019/05/29 06:10,sell,3a,1.657327651977539,1.6499999999999995,bear,-1231.0089998436922,178.43,29981.0
buy,30090,176.22,595.1627966481135,0.0,OPEN_LONG pred_ret=2.37% [bear],2019/05/29 08:00,buy,2,2.3653512001037598,2.2999999999999994,bear,,,
sell,30249,176.7,595.1627966481135,0.0,CLOSE_LONG pred_ret=1.78% [bear],2019/05/30 05:45,sell,1,1.7839552164077759,1.5999999999999996,bear,285.6781423910884,176.22,30090.0
buy,30264,176.33,596.4116495645758,0.0,OPEN_LONG pred_ret=1.95% [bear],2019/05/30 07:05,buy,2s,1.9531903266906738,-0.5,bear,,,
sell,30283,176.73,596.4116495645758,0.0,CLOSE_LONG pred_ret=1.68% [bear],2019/05/30 08:40,sell,1,1.6829092502593994,1.5999999999999996,bear,238.56465982581676,176.33,30264.0
buy,30321,176.4115,597.4884337333308,0.0,OPEN_LONG pred_ret=1.98% [bear],2019/05/30 11:50,buy,2s,1.9830001592636108,-0.5,bear,,,
sell,30442,174.2,597.4884337333308,0.0,CLOSE_LONG pred_ret=1.58% [bear],2019/05/31 06:30,sell,3a,1.5786197185516357,-0.5,bear,-1321.3456712012617,176.4115,30321.0
buy,30598,172.65,602.8525059736241,0.0,OPEN_LONG pred_ret=2.33% [bear],2019/06/03 04:00,buy,1p,2.331186294555664,2.2999999999999994,bear,,,
sell,30682,172.7,602.8525059736241,0.0,CLOSE_LONG pred_ret=1.65% [bear],2019/06/03 11:05,sell,2,1.6506285667419434,1.6499999999999995,bear,30.14262529867093,172.65,30598.0
buy,30695,171.465,607.1946332000401,0.0,OPEN_LONG pred_ret=2.95% [bear],2019/06/03 12:10,buy,1p,2.9542481899261475,2.2999999999999994,bear,,,
sell,30842,171.88,607.1946332000401,0.0,CLOSE_LONG pred_ret=2.30% [bear],2019/06/04 08:35,sell,1p,2.2989935874938965,-0.5,bear,251.98577277801184,171.465,30695.0
buy,30857,171.6204,608.1131005079984,0.0,OPEN_LONG pred_ret=2.27% [bear],2019/06/04 09:50,buy,2s,2.271085500717163,1.9499999999999993,bear,,,
sell,30862,172.27,608.1131005079984,0.0,CLOSE_LONG pred_ret=2.14% [bear],2019/06/04 10:15,sell,1,2.1377439498901367,-0.5,bear,395.03027009000846,171.6204,30857.0
buy,31247,175.89,595.5974974388134,0.0,OPEN_LONG pred_ret=1.10% [bear],2019/06/06 10:25,buy,2s,1.1014024019241333,0.7499999999999998,bear,,,
sell,31260,176.8645,595.5974974388134,0.0,CLOSE_LONG pred_ret=2.36% [bear],2019/06/06 11:30,sell,1,2.3566226959228516,2.349999999999999,bear,580.4097612541274,175.89,31247.0
buy,31908,182.5,577.205773072696,0.0,OPEN_LONG pred_ret=1.88% [side],2019/06/12 04:50,buy,1,1.8810847997665405,1.8499999999999996,side,,,
sell,32505,183.55,577.205773072696,0.0,CLOSE_LONG pred_ret=1.95% [side],2019/06/17 09:40,sell,1,1.9465389251708984,1.7499999999999996,side,606.0660617263375,182.5,31908.0
buy,32623,183.61,577.0171540084601,0.0,OPEN_LONG pred_ret=0.75% [side],2019/06/18 04:00,buy,2,0.7465438842773438,-0.5,side,,,
sell,32628,184.85,577.0171540084601,0.0,CLOSE_LONG pred_ret=1.55% [side],2019/06/18 04:25,sell,1p,1.5482449531555176,1.2499999999999996,side,715.5012709704794,183.61,32623.0
buy,32762,186.41,572.1882995465043,0.0,OPEN_LONG pred_ret=1.07% [side],2019/06/18 15:55,buy,1p,1.0688912868499756,-0.5,side,,,
sell,32766,186.58,572.1882995465043,0.0,CLOSE_LONG pred_ret=1.57% [side],2019/06/18 16:15,sell,2s,1.572059988975525,1.2499999999999996,side,97.27201092291483,186.41,32762.0
buy,32874,186.09,573.6949483012885,0.0,OPEN_LONG pred_ret=0.53% [side],2019/06/19 09:35,buy,1,0.5259649753570557,-0.5,side,,,
sell,32981,187.55,573.6949483012885,0.0,CLOSE_LONG pred_ret=1.79% [side],2019/06/19 18:50,sell,2s,1.7942067384719849,1.7499999999999996,side,837.5946245198858,186.09,32874.0
buy,33024,189.58,567.5518913066074,0.0,OPEN_LONG pred_ret=0.67% [side],2019/06/20 06:30,buy,3a,0.6688650250434875,-0.5,side,,,
sell,33048,190.17,567.5518913066074,0.0,CLOSE_LONG pred_ret=1.83% [side],2019/06/20 08:30,sell,1p,1.8335689306259155,1.7499999999999996,side,334.8556158708842,189.58,33024.0
buy,33541,187.79,574.7448914733347,0.0,OPEN_LONG pred_ret=2.19% [bull],2019/06/25 04:00,buy,1,2.190859794616699,1.3499999999999996,bull,,,
sell,33567,187.81,574.7448914733347,0.0,CLOSE_LONG pred_ret=0.59% [bull],2019/06/25 06:50,sell,3a,0.5902268290519714,-0.5,bull,11.494897829472576,187.79,33541.0
buy,33578,187.9,574.4696012113199,0.0,OPEN_LONG pred_ret=2.59% [bull],2019/06/25 07:45,buy,2,2.5875580310821533,1.3499999999999996,bull,,,
sell,33588,188.0099,574.4696012113199,0.0,CLOSE_LONG pred_ret=0.66% [bull],2019/06/25 08:35,sell,1p,0.6554684638977051,-0.5,bull,63.13420917311365,187.9,33578.0
buy,33636,185.98,580.7397154359616,0.0,OPEN_LONG pred_ret=2.36% [bull],2019/06/25 12:35,buy,1p,2.3632795810699463,1.3499999999999996,bull,,,
sell,33952,186.16,580.7397154359616,0.0,CLOSE_LONG pred_ret=0.76% [side],2019/06/27 08:00,sell,1,0.7603358626365662,-0.5,side,104.53314877847704,185.98,33636.0
buy,34025,186.68,579.1220560614881,0.0,OPEN_LONG pred_ret=2.90% [side],2019/06/27 14:05,buy,2s,2.900928258895874,2.4499999999999993,side,,,
sell,34055,186.74,579.1220560614881,0.0,CLOSE_LONG pred_ret=0.90% [side],2019/06/27 16:35,sell,2s,0.8979254961013794,-0.5,side,34.747323363690604,186.68,34025.0
buy,34098,186.8,578.9360425531172,0.0,OPEN_LONG pred_ret=2.95% [side],2019/06/28 06:35,buy,2s,2.9512243270874023,2.499999999999999,side,,,
sell,34120,186.89,578.9360425531172,0.0,CLOSE_LONG pred_ret=0.77% [side],2019/06/28 08:35,sell,2,0.7678923010826111,0.5999999999999996,side,52.10424382976607,186.8,34098.0
buy,34174,186.8,579.2149731946042,0.0,OPEN_LONG pred_ret=2.84% [side],2019/06/28 13:05,buy,2s,2.844909191131592,2.499999999999999,side,,,
sell,34193,186.42,579.2149731946042,0.0,CLOSE_LONG pred_ret=0.85% [side],2019/06/28 14:40,sell,2s,0.8450437784194946,0.5999999999999996,side,-220.10168981396345,186.8,34174.0
buy,34921,190.34,567.286199973406,0.0,OPEN_LONG pred_ret=1.00% [bull],2019/07/08 04:00,buy,2s,1.0012450218200684,0.9499999999999997,bull,,,
sell,35198,190.51,567.286199973406,0.0,CLOSE_LONG pred_ret=1.21% [bull],2019/07/09 12:40,sell,1,1.207348108291626,-0.5,bull,96.43865399547194,190.34,34921.0
buy,36012,194.12,556.7365235778569,0.0,OPEN_LONG pred_ret=1.27% [bull],2019/07/16 06:50,buy,1p,1.270474910736084,1.0499999999999996,bull,,,
sell,36160,193.49,556.7365235778569,0.0,CLOSE_LONG pred_ret=0.53% [bull],2019/07/17 04:00,sell,1,0.5259638428688049,-0.5,bull,-350.7440098540473,194.12,36012.0
buy,36426,190.72,564.8225144037308,0.0,OPEN_LONG pred_ret=1.80% [bull],2019/07/18 11:45,buy,1,1.802716851234436,1.5499999999999994,bull,,,
sell,36502,193.71,564.8225144037308,0.0,CLOSE_LONG pred_ret=0.66% [bull],2019/07/18 18:05,sell,1p,0.6588129997253418,0.4999999999999998,bull,1688.81931806716,190.72,36426.0
buy,36632,192.31,568.9343729662872,0.0,OPEN_LONG pred_ret=1.72% [bull],2019/07/19 13:35,buy,2,1.716294288635254,1.6499999999999995,bull,,,
sell,36752,191.6,568.9343729662872,0.0,CLOSE_LONG pred_ret=0.66% [bull],2019/07/22 08:20,sell,1p,0.6626976728439331,-0.5,bull,-403.9434048060685,192.31,36632.0
buy,37076,192.85,565.2466987832026,0.0,OPEN_LONG pred_ret=1.03% [bull],2019/07/24 04:35,buy,2,1.0304173231124878,0.9499999999999997,bull,,,
sell,37136,193.81,565.2466987832026,0.0,CLOSE_LONG pred_ret=1.90% [bull],2019/07/24 09:50,sell,1,1.8992035388946533,1.8499999999999996,bull,542.636830831879,192.85,37076.0
buy,37330,193.51,566.1230049670431,0.0,OPEN_LONG pred_ret=0.94% [bull],2019/07/25 10:25,buy,1,0.9442509412765503,0.8999999999999997,bull,,,
sell,37418,194.41,566.1230049670431,0.0,CLOSE_LONG pred_ret=1.86% [bull],2019/07/25 17:45,sell,1p,1.8601597547531128,1.8499999999999996,bull,509.51070447034203,193.51,37330.0
buy,37805,193.97,567.4071938735003,0.0,OPEN_LONG pred_ret=1.42% [bull],2019/07/30 04:50,buy,2s,1.4207592010498047,1.1499999999999997,bull,,,
sell,37846,193.42,567.4071938735003,0.0,CLOSE_LONG pred_ret=1.14% [bull],2019/07/30 08:20,sell,2,1.1395578384399414,1.0499999999999996,bull,-312.0739566304316,193.97,37805.0
buy,37852,193.06,568.4652410598385,0.0,OPEN_LONG pred_ret=2.00% [bull],2019/07/30 08:50,buy,1p,1.9992624521255493,1.1499999999999997,bull,,,
sell,37861,193.59,568.4652410598385,0.0,CLOSE_LONG pred_ret=1.08% [bull],2019/07/30 09:35,sell,2s,1.0829492807388306,1.0499999999999996,bull,301.286577761715,193.06,37852.0
buy,37925,194.04,567.1469079404975,0.0,OPEN_LONG pred_ret=1.45% [bull],2019/07/30 14:55,buy,2,1.4478254318237305,1.1499999999999997,bull,,,
sell,37986,194.5,567.1469079404975,0.0,CLOSE_LONG pred_ret=1.49% [bull],2019/07/31 04:15,sell,1,1.4875810146331787,1.2499999999999996,bull,260.88757765263335,194.04,37925.0
buy,38110,192.26,573.754673850134,0.0,OPEN_LONG pred_ret=2.12% [bull],2019/07/31 14:40,buy,1p,2.1195712089538574,1.8499999999999996,bull,,,
sell,38242,192.73,573.754673850134,0.0,CLOSE_LONG pred_ret=1.22% [bull],2019/08/01 09:50,sell,1,1.217764139175415,1.0499999999999996,bull,269.66469670956235,192.26,38110.0
buy,38288,191.24,578.2249440030135,0.0,OPEN_LONG pred_ret=1.93% [bull],2019/08/01 13:40,buy,1p,1.932395339012146,1.8499999999999996,bull,,,
sell,38589,183.89,578.2249440030135,0.0,CLOSE_LONG pred_ret=0.78% [side],2019/08/05 08:00,sell,2s,0.7753557562828064,0.5499999999999998,side,-4249.953338422163,191.24,38288.0
buy,38593,183.8,578.5080791768996,0.0,OPEN_LONG pred_ret=2.84% [side],2019/08/05 08:20,buy,1,2.8422210216522217,2.4499999999999993,side,,,
sell,38845,182.615,578.5080791768996,0.0,CLOSE_LONG pred_ret=3.69% [bear],2019/08/06 13:20,sell,1,3.691352367401123,2.349999999999999,bear,-685.5320738246273,183.8,38593.0
buy,38854,182.495,578.8884784727775,0.0,OPEN_LONG pred_ret=2.31% [bear],2019/08/06 14:05,buy,2s,2.313929557800293,0.6499999999999997,bear,,,
sell,38858,183.56,578.8884784727775,0.0,CLOSE_LONG pred_ret=3.78% [bear],2019/08/06 14:25,sell,1,3.779648542404175,2.349999999999999,bear,616.5162295735067,182.495,38854.0
buy,38865,183.16,580.1527031473195,0.0,OPEN_LONG pred_ret=2.12% [bear],2019/08/06 15:00,buy,3a,2.1160545349121094,0.6499999999999997,bear,,,
sell,38875,183.41,580.1527031473195,0.0,CLOSE_LONG pred_ret=4.33% [bear],2019/08/06 15:50,sell,2,4.325573921203613,2.349999999999999,bear,145.03817578682987,183.16,38865.0
buy,38912,182.82,582.0249824102935,0.0,OPEN_LONG pred_ret=2.58% [bear],2019/08/06 19:00,buy,1p,2.5805068016052246,0.6499999999999997,bear,,,
sell,38925,183.69,582.0249824102935,0.0,CLOSE_LONG pred_ret=4.29% [side],2019/08/07 04:05,sell,2s,4.292794704437256,-0.5,side,506.361734696958,182.82,38912.0
buy,38970,183.91,581.3287424226351,0.0,OPEN_LONG pred_ret=2.57% [side],2019/08/07 07:55,buy,2,2.569373369216919,2.3999999999999995,side,,,
sell,38997,181.84,581.3287424226351,0.0,CLOSE_LONG pred_ret=4.78% [side],2019/08/07 10:10,sell,3a,4.779758930206299,-0.5,side,-1203.3504968148507,183.91,38970.0
buy,39011,182.32,579.7982586777752,0.0,OPEN_LONG pred_ret=2.41% [side],2019/08/07 11:20,buy,2,2.4140689373016357,2.3999999999999995,side,,,
sell,39039,183.65,579.7982586777752,0.0,CLOSE_LONG pred_ret=3.85% [side],2019/08/07 13:40,sell,1p,3.8491342067718506,-0.5,side,771.1316840414482,182.32,39011.0
buy,39327,186.8,570.0211467139903,0.0,OPEN_LONG pred_ret=2.16% [side],2019/08/09 06:20,buy,1,2.15848445892334,2.0499999999999994,side,,,
sell,39341,186.87,570.0211467139903,0.0,CLOSE_LONG pred_ret=4.64% [side],2019/08/09 07:40,sell,3a,4.640737533569336,-0.5,side,39.90148026997544,186.8,39327.0
buy,39486,185.96,572.8105597249053,0.0,OPEN_LONG pred_ret=2.24% [side],2019/08/12 04:40,buy,2s,2.2423219680786133,2.1999999999999993,side,,,
sell,39496,185.91,572.8105597249053,0.0,CLOSE_LONG pred_ret=4.89% [side],2019/08/12 05:30,sell,2,4.887938499450684,-0.5,side,-28.640527986251776,185.96,39486.0
buy,39588,185.1168,575.2649741053061,0.0,OPEN_LONG pred_ret=2.30% [side],2019/08/12 13:15,buy,2,2.30019211769104,2.1999999999999993,side,,,
sell,39614,184.2,575.2649741053061,0.0,CLOSE_LONG pred_ret=4.65% [side],2019/08/12 15:25,sell,3a,4.650181770324707,-0.5,side,-527.4029282597581,185.1168,39588.0
buy,39682,183.18,578.4682183109367,0.0,OPEN_LONG pred_ret=2.36% [side],2019/08/13 05:25,buy,1p,2.364706516265869,2.2999999999999994,side,,,
sell,39732,185.7,578.4682183109367,0.0,CLOSE_LONG pred_ret=5.79% [side],2019/08/13 09:35,sell,1p,5.79260778427124,1.6499999999999995,side,1457.7399101435499,183.18,39682.0
buy,39948,183.49,585.4354359384213,0.0,OPEN_LONG pred_ret=2.64% [side],2019/08/14 11:45,buy,1,2.638824701309204,2.4499999999999993,side,,,
sell,39968,183.37,585.4354359384213,0.0,CLOSE_LONG pred_ret=1.96% [side],2019/08/14 13:25,sell,3a,1.9555166959762573,1.4499999999999995,side,-70.25225231261321,183.49,39948.0
buy,39975,183.17,586.074662270177,0.0,OPEN_LONG pred_ret=2.60% [side],2019/08/14 14:00,buy,2,2.604084014892578,2.4499999999999993,side,,,
sell,40243,184.75,586.074662270177,0.0,CLOSE_LONG pred_ret=5.66% [bear],2019/08/16 04:30,sell,1,5.657597064971924,2.349999999999999,bear,925.997966386887,183.17,39975.0
buy,40257,184.79,585.9477994177997,0.0,OPEN_LONG pred_ret=2.14% [bear],2019/08/16 05:40,buy,3a,2.1392390727996826,-0.5,bear,,,
sell,40272,184.97,585.9477994177997,0.0,CLOSE_LONG pred_ret=5.38% [bear],2019/08/16 07:05,sell,2,5.384759426116943,2.349999999999999,bear,105.47060389520794,184.79,40257.0
buy,40277,184.63,587.0268345247815,0.0,OPEN_LONG pred_ret=1.74% [bear],2019/08/16 07:30,buy,1p,1.7376737594604492,-0.5,bear,,,
sell,40411,187.25,587.0268345247815,0.0,CLOSE_LONG pred_ret=4.03% [side],2019/08/19 04:00,sell,1,4.033975601196289,-0.5,side,1538.0103064549303,184.63,40277.0
buy,41053,187.03,587.7173435532553,0.0,OPEN_LONG pred_ret=1.68% [side],2019/08/22 10:35,buy,2s,1.6808216571807861,1.5499999999999994,side,,,
sell,41078,187.8,587.7173435532553,0.0,CLOSE_LONG pred_ret=2.94% [side],2019/08/22 12:40,sell,2s,2.942761182785034,-0.5,side,452.5423545360126,187.03,41053.0
buy,41183,188.44,585.7212753093895,0.0,OPEN_LONG pred_ret=1.02% [side],2019/08/23 06:35,buy,3a,1.022544264793396,0.9999999999999996,side,,,
