date,equity,cash,pos,qty,bucket_next,prev_reg_score,prev_reg_slope,prev_reg_above_ma,th_buy_today,th_sell_today,th_buy_bull,th_buy_side,th_buy_bear,th_sell_bull,th_sell_side,th_sell_bear,bucket_today,reg_score,reg_slope,reg_above_ma
2021-09-28,211412.41161818197,211412.41161818197,0,0.0,bear,0.000679438171904845,0.0006341391859901791,-0.0008153195907104616,-0.5,1.4999999999999996,1.7499999999999996,2.0499999999999994,-0.5,1.1499999999999997,1.8499999999999996,1.4999999999999996,,,,
2021-09-29,211402.23848728734,0.0,1,586.5115927402268,bear,-0.0427575310511099,0.0004285657853764067,-0.029362152271492747,-0.5,1.4999999999999996,1.7499999999999996,2.0499999999999994,-0.5,1.1499999999999997,1.8499999999999996,1.4999999999999996,,,,
2021-09-30,212039.78952828777,0.0,1,591.150546511717,bear,-0.045740615822665184,0.00024268211746644353,-0.030979108116709675,-0.5,2.1999999999999993,1.7499999999999996,2.0499999999999994,-0.5,1.1499999999999997,1.8499999999999996,2.1999999999999993,,,,
2021-10-01,211747.5163393319,211747.5163393319,0,0.0,bear,-0.0513693441500838,5.277698913290736e-05,-0.03435178341165501,-0.5,1.6499999999999995,1.7499999999999996,2.0499999999999994,-0.5,1.1499999999999997,1.8499999999999996,1.6499999999999995,,,,
2021-10-04,210461.374971807,210461.374971807,0,0.0,bear,-0.04250402530019337,-8.533692149849917e-05,-0.028165343023798584,1.8499999999999996,1.9999999999999996,1.7499999999999996,2.0499999999999994,1.8499999999999996,1.1499999999999997,1.8499999999999996,1.9999999999999996,,,,
2021-10-05,210461.374971807,210461.374971807,0,0.0,bear,-0.07258382357324132,-0.00031307172691516977,-0.047763072261663875,1.8499999999999996,1.9999999999999996,1.7499999999999996,2.0499999999999994,1.8499999999999996,1.1499999999999997,1.8499999999999996,1.9999999999999996,,,,
2021-10-06,212893.95469077743,212893.95469077743,0,0.0,bear,-0.05292399130158784,-0.00047661575225454094,-0.034329429363216146,1.5999999999999996,1.8499999999999996,1.7499999999999996,2.0499999999999994,1.5999999999999996,1.1499999999999997,1.8499999999999996,1.8499999999999996,,,,
2021-10-07,212893.95469077743,212893.95469077743,0,0.0,bear,-0.043729464204288304,-0.0006306906727098966,-0.02789159479077241,1.1999999999999997,2.3999999999999995,1.7499999999999996,2.0499999999999994,1.1999999999999997,1.1499999999999997,1.8499999999999996,2.3999999999999995,,,,
2021-10-08,213625.89929907885,0.0,1,592.0074803909625,bear,-0.030493880526624082,-0.0007542588939018964,-0.018820735896612262,1.3999999999999995,-0.5,1.7499999999999996,2.0499999999999994,1.3999999999999995,1.1499999999999997,1.8499999999999996,-0.5,,,,
2021-10-11,212156.87285807283,0.0,1,592.6004102066223,bear,-0.03779079419160639,-0.0008806107491136573,-0.023432641296176948,1.7999999999999994,-0.5,1.7499999999999996,2.0499999999999994,1.7999999999999994,1.1499999999999997,1.8499999999999996,-0.5,,,,
2021-10-12,212419.91467345954,212419.91467345954,0,0.0,bear,-0.04895312125182984,-0.0010183744315178883,-0.03059866530485078,2.0499999999999994,2.0999999999999996,1.7499999999999996,2.0499999999999994,2.0499999999999994,1.1499999999999997,1.8499999999999996,2.0999999999999996,,,,
2021-10-13,212419.91467345954,212419.91467345954,0,0.0,bear,-0.05387023785854146,-0.0011618704112471806,-0.03358975108319995,1.3999999999999995,2.349999999999999,1.7499999999999996,2.0499999999999994,1.3999999999999995,1.1499999999999997,1.8499999999999996,2.349999999999999,,,,
2021-10-14,212419.91467345954,212419.91467345954,0,0.0,side,-0.042149557005209344,-0.0013040934771936824,-0.0254915177157522,2.0499999999999994,1.8499999999999996,1.7499999999999996,2.0499999999999994,1.3999999999999995,1.1499999999999997,1.8499999999999996,2.349999999999999,,,,
2021-10-15,212419.91467345954,212419.91467345954,0,0.0,side,-0.015500611004143218,-0.0014137856260982224,-0.007506169417232367,2.0499999999999994,1.8499999999999996,1.7499999999999996,2.0499999999999994,1.3999999999999995,1.1499999999999997,1.8499999999999996,2.349999999999999,,,,
2021-10-18,212419.91467345954,212419.91467345954,0,0.0,side,-0.006272747052103633,-0.0014842368567195786,-0.0012133576546299318,2.0499999999999994,1.8499999999999996,1.7499999999999996,2.0499999999999994,1.3999999999999995,1.1499999999999997,1.8499999999999996,2.349999999999999,,,,
2021-10-19,212419.91467345954,212419.91467345954,0,0.0,side,0.008425627321714858,-0.0014809972966050979,0.008579079474353435,2.0499999999999994,1.8499999999999996,1.7499999999999996,2.0499999999999994,1.3999999999999995,1.1499999999999997,1.8499999999999996,2.349999999999999,,,,
2021-10-20,212419.91467345954,212419.91467345954,0,0.0,side,0.01957450008950825,-0.0013955703001018755,0.015840807326542583,-0.5,1.8499999999999996,1.7499999999999996,-0.5,1.3999999999999995,1.1499999999999997,1.8499999999999996,2.349999999999999,,,,
2021-10-21,212909.0112790365,212909.0112790365,0,0.0,side,0.017189731841850645,-0.0013043137229353941,0.014068448673771217,0.4999999999999998,-0.5,1.7499999999999996,0.4999999999999998,1.3999999999999995,1.1499999999999997,-0.5,2.349999999999999,,,,
2021-10-22,212565.86710665503,0.0,1,569.0883141643153,side,0.02591708844482735,-0.0011866727500184813,0.019651404463255195,1.0999999999999996,-0.5,1.7499999999999996,1.0999999999999996,1.3999999999999995,1.1499999999999997,-0.5,2.349999999999999,,,,
2021-10-25,213533.3172407344,213533.3172407344,0,0.0,side,0.012710395490882195,-0.0011256359315542966,0.010724868857030057,1.0999999999999996,-0.5,1.7499999999999996,1.0999999999999996,1.3999999999999995,1.1499999999999997,-0.5,2.349999999999999,,,,
2021-10-26,213533.3172407344,213533.3172407344,0,0.0,bull,0.027882362734698022,-0.0009909733574381397,0.020570188538008294,1.7499999999999996,1.1499999999999997,1.7499999999999996,1.0999999999999996,1.3999999999999995,1.1499999999999997,-0.5,2.349999999999999,,,,
2021-10-27,213533.3172407344,213533.3172407344,0,0.0,bull,0.032426505941515596,-0.0008028277911227786,0.023223326209922623,1.7499999999999996,1.1499999999999997,1.7499999999999996,1.0999999999999996,1.3999999999999995,1.1499999999999997,-0.5,2.349999999999999,,,,
2021-10-28,213533.3172407344,213533.3172407344,0,0.0,bull,0.03538719152752493,-0.0006087734724776257,0.024809007963305207,1.7499999999999996,1.1499999999999997,1.7499999999999996,1.0999999999999996,1.3999999999999995,1.1499999999999997,-0.5,2.349999999999999,,,,
2021-10-29,213533.3172407344,213533.3172407344,0,0.0,bull,0.05133777526605355,-0.00036796669589755725,0.03496111690249748,1.0499999999999996,1.7499999999999996,1.0499999999999996,1.0999999999999996,1.3999999999999995,1.7499999999999996,-0.5,2.349999999999999,,,,
2021-11-01,213533.3172407344,213533.3172407344,0,0.0,bull,0.057880370782404655,-0.00011281291465568262,0.038812539684247804,1.9499999999999993,1.7499999999999996,1.9499999999999993,1.0999999999999996,1.3999999999999995,1.7499999999999996,-0.5,2.349999999999999,,,,
2021-11-02,213533.3172407344,213533.3172407344,0,0.0,bull,0.06238177848602091,0.00016384322240829856,0.04126016587919734,1.2999999999999996,1.4999999999999996,1.2999999999999996,1.0999999999999996,1.3999999999999995,1.4999999999999996,-0.5,2.349999999999999,,,,
2021-11-03,215269.941310946,215269.941310946,0,0.0,bull,0.06846358434787714,0.0004583450727481476,0.04472569941975513,1.0499999999999996,2.1999999999999993,1.0499999999999996,1.0999999999999996,1.3999999999999995,2.1999999999999993,-0.5,2.349999999999999,,,,
2021-11-04,217697.47464495944,0.0,1,546.5254302838337,bull,0.08444992037312402,0.000774692252591551,0.054750562410232906,1.1499999999999997,2.2499999999999996,1.1499999999999997,1.0999999999999996,1.3999999999999995,2.2499999999999996,-0.5,2.349999999999999,,,,
2021-11-05,217910.52145438886,0.0,1,547.280110139862,bull,0.10375057144822042,0.0011183714606122566,0.06693030471092243,-0.5,1.6499999999999995,-0.5,1.0999999999999996,1.3999999999999995,1.6499999999999995,-0.5,2.349999999999999,,,,
2021-11-08,217893.1927981608,0.0,1,548.7249560506707,bull,0.10396008160157501,0.0014271896970757473,0.06645234167356517,-0.5,0.5999999999999996,-0.5,1.0999999999999996,1.3999999999999995,0.5999999999999996,-0.5,2.349999999999999,,,,
2021-11-09,217115.3988805676,0.0,1,550.5233502727511,bull,0.10078445317133508,0.001717734963886046,0.06375416551978463,2.499999999999999,0.7999999999999998,2.499999999999999,1.0999999999999996,1.3999999999999995,0.7999999999999998,-0.5,2.349999999999999,,,,
2021-11-10,217448.87147123605,0.0,1,556.8473021030372,bull,0.08925801104289854,0.0019615267503113594,0.055582287194642976,-0.5,0.2999999999999998,-0.5,1.0999999999999996,1.3999999999999995,0.2999999999999998,-0.5,2.349999999999999,,,,
2021-11-11,219119.69640584965,219119.69640584965,0,0.0,bull,0.0658161812365746,0.00216986949480453,0.039537715168107335,1.9999999999999996,-0.5,1.9999999999999996,1.0999999999999996,1.3999999999999995,-0.5,-0.5,2.349999999999999,,,,
2021-11-12,219880.25262761925,219880.25262761925,0,0.0,bull,0.069951233232949,0.002385383694026059,0.041863388100580545,2.349999999999999,0.4999999999999998,2.349999999999999,1.0999999999999996,1.3999999999999995,0.4999999999999998,-0.5,2.349999999999999,,,,
2021-11-15,220973.04432763293,220973.04432763293,0,0.0,bull,0.08579795589111926,0.002587382010880003,0.05202387323898616,2.349999999999999,0.4999999999999998,2.349999999999999,1.0999999999999996,1.3999999999999995,0.4999999999999998,-0.5,2.349999999999999,,,,
2021-11-16,220973.04432763293,220973.04432763293,0,0.0,bull,0.08466141149547693,0.0026937851800519323,0.05105337063688076,-0.5,1.3499999999999996,-0.5,1.0999999999999996,1.3999999999999995,1.3499999999999996,-0.5,2.349999999999999,,,,
2021-11-17,221089.78480388148,221089.78480388148,0,0.0,bull,0.09496270727897402,0.0028166033639550917,0.057675264791405834,0.7999999999999998,1.5499999999999994,0.7999999999999998,1.0999999999999996,1.3999999999999995,1.5499999999999994,-0.5,2.349999999999999,,,,
2021-11-18,222662.25324961593,222662.25324961593,0,0.0,bull,0.09481405244614845,0.0029617369047907965,0.05728589448785071,0.34999999999999987,2.0999999999999996,0.34999999999999987,1.0999999999999996,1.3999999999999995,2.0999999999999996,-0.5,2.349999999999999,,,,
2021-11-19,223932.8262740026,0.0,1,553.8778784912258,bull,0.10996351622009401,0.003166178277365753,0.0669766542586645,-0.5,1.8999999999999995,-0.5,1.0999999999999996,1.3999999999999995,1.8999999999999995,-0.5,2.349999999999999,,,,
2021-11-22,225819.5926967116,0.0,1,564.760767029415,bull,0.11719154391804189,0.0033806281079942647,0.07136643972937273,-0.5,1.8999999999999995,-0.5,1.0999999999999996,1.3999999999999995,1.8999999999999995,-0.5,2.349999999999999,,,,
2021-11-23,225403.91249863314,0.0,1,567.3393216678407,bull,0.09698047232052738,0.003506724652111274,0.05764019890946237,-0.5,1.6999999999999993,-0.5,1.0999999999999996,1.3999999999999995,1.6999999999999993,-0.5,2.349999999999999,,,,
2021-11-24,226662.16627123192,226662.16627123192,0,0.0,bull,0.08784726820190078,0.003491580288671648,0.05158168489059056,-0.5,1.5999999999999996,-0.5,1.0999999999999996,1.3999999999999995,1.5999999999999996,-0.5,2.349999999999999,,,,
2021-11-26,224895.41306941913,0.0,1,575.3566646270444,bull,0.09110965644104702,0.003463238179576149,0.053813294601545714,-0.5,1.1999999999999997,-0.5,1.0999999999999996,1.3999999999999995,1.1999999999999997,-0.5,2.349999999999999,,,,
2021-11-29,229248.61821813197,229248.61821813197,0,0.0,bull,0.059689087376285414,0.0033311513827163322,0.033130422152090944,0.8499999999999996,2.2499999999999996,0.8499999999999996,1.0999999999999996,1.3999999999999995,2.2499999999999996,-0.5,2.349999999999999,,,,
2021-11-30,227266.69938935665,227266.69938935665,0,0.0,bull,0.09102233607210147,0.0032847339701223936,0.0541120894411562,1.1999999999999997,2.349999999999999,1.1999999999999997,1.0999999999999996,1.3999999999999995,2.349999999999999,-0.5,2.349999999999999,,,,
2021-12-01,221211.64646813538,0.0,1,569.6192776313516,bull,0.06488833594422483,0.003083071083897234,0.03709274846168875,1.9499999999999993,-0.5,1.9499999999999993,1.0999999999999996,1.3999999999999995,-0.5,-0.5,2.349999999999999,,,,
2021-12-02,223766.25356636717,223766.25356636717,0,0.0,bull,0.03603463927132056,0.002849470002112848,0.01832415284332134,2.2999999999999994,-0.5,2.2999999999999994,1.0999999999999996,1.3999999999999995,-0.5,-0.5,2.349999999999999,,,,
2021-12-03,220741.62129202628,0.0,1,577.3286812920786,side,0.04480548656258249,0.0026517110280807627,0.02456690231889347,1.0999999999999996,-0.5,2.2999999999999994,1.0999999999999996,1.3999999999999995,-0.5,-0.5,2.349999999999999,,,,
2021-12-06,221076.47192717568,221076.47192717568,0,0.0,side,0.01655079854633469,0.002409757219162298,0.006214351259231865,2.0999999999999996,2.3999999999999995,2.2999999999999994,2.0999999999999996,1.3999999999999995,-0.5,2.3999999999999995,2.349999999999999,,,,
2021-12-07,221076.47192717568,221076.47192717568,0,0.0,bull,0.026890742092205492,0.002167633385283864,0.013591894624235934,2.2999999999999994,-0.5,2.2999999999999994,2.0999999999999996,1.3999999999999995,-0.5,2.3999999999999995,2.349999999999999,,,,
2021-12-08,221076.47192717568,221076.47192717568,0,0.0,bull,0.06989244071200948,0.0019918667050641543,0.04261122706454468,2.2999999999999994,-0.5,2.2999999999999994,2.0999999999999996,1.3999999999999995,-0.5,2.3999999999999995,2.349999999999999,,,,
2021-12-09,221014.7672967121,0.0,1,560.9511860322642,bull,0.07304708856510501,0.0017994068569012415,0.04509924532960086,1.4499999999999995,-0.5,1.4499999999999995,2.0999999999999996,1.3999999999999995,-0.5,2.3999999999999995,2.349999999999999,,,,
2021-12-10,224302.19447094412,224302.19447094412,0,0.0,bull,0.04649063325124372,0.0015623107200224866,0.027869134060784173,1.4499999999999995,-0.5,1.4499999999999995,2.0999999999999996,1.3999999999999995,-0.5,2.3999999999999995,2.349999999999999,,,,
2021-12-13,224508.01826277105,0.0,1,571.7327550747964,bull,0.059565890691882,0.0014181554305549742,0.03687428293347805,1.4499999999999995,-0.5,1.4499999999999995,2.0999999999999996,1.3999999999999995,-0.5,2.3999999999999995,2.349999999999999,,,,
2021-12-14,220964.79571148488,220964.79571148488,0,0.0,side,0.033972754282179,0.001229509515098244,0.020189483824589516,2.0999999999999996,2.3999999999999995,1.4499999999999995,2.0999999999999996,1.3999999999999995,-0.5,2.3999999999999995,2.349999999999999,,,,
2021-12-15,223669.12776434605,0.0,1,562.3925165682182,bull,0.014737058886750556,0.0010297833013286988,0.007765139321842973,2.3999999999999995,2.4499999999999993,2.3999999999999995,2.0999999999999996,1.3999999999999995,2.4499999999999993,2.3999999999999995,2.349999999999999,,,,
2021-12-16,221469.73673274688,0.0,1,572.4063392849678,side,0.04573317680912004,0.0009338520707129871,0.028621080397987386,-0.5,2.0499999999999994,2.3999999999999995,-0.5,1.3999999999999995,2.4499999999999993,2.0499999999999994,2.349999999999999,,,,
2021-12-17,219243.07607292835,219243.07607292835,0,0.0,side,0.0033237409710514016,0.0007271047692688598,0.0007616177754965481,-0.5,2.1999999999999993,2.3999999999999995,-0.5,1.3999999999999995,2.4499999999999993,2.1999999999999993,2.349999999999999,,,,
2021-12-20,221586.8049767562,221586.8049767562,0,0.0,side,-0.006481733078649273,0.0005196337058193014,-0.005360422797404785,-0.5,2.1999999999999993,2.3999999999999995,-0.5,1.3999999999999995,2.4499999999999993,2.1999999999999993,2.349999999999999,,,,
2021-12-21,221742.81540034927,221742.81540034927,0,0.0,side,-0.025178923878283174,0.0002356152416048742,-0.01725717973539853,-0.5,2.1999999999999993,2.3999999999999995,-0.5,1.3999999999999995,2.4499999999999993,2.1999999999999993,2.349999999999999,,,,
2021-12-22,221742.81540034927,221742.81540034927,0,0.0,side,0.004916607913118523,6.847367189232648e-05,0.0031407912649610292,-0.5,2.1999999999999993,2.3999999999999995,-0.5,1.3999999999999995,2.4499999999999993,2.1999999999999993,2.349999999999999,,,,
2021-12-23,221742.81540034927,221742.81540034927,0,0.0,side,0.020008477207332804,-4.780783556304948e-05,0.013434600476014635,-0.5,2.1999999999999993,2.3999999999999995,-0.5,1.3999999999999995,2.4499999999999993,2.1999999999999993,2.349999999999999,,,,
2021-12-27,221742.81540034927,221742.81540034927,0,0.0,bull,0.02830386075721461,-0.00013489287582708404,0.01913902625646391,2.3999999999999995,2.4499999999999993,2.3999999999999995,-0.5,1.3999999999999995,2.4499999999999993,2.1999999999999993,2.349999999999999,,,,
2021-12-28,221742.81540034927,221742.81540034927,0,0.0,bull,0.050655710164574305,-0.00012770269718807855,0.034025878837425694,2.3999999999999995,2.4499999999999993,2.3999999999999995,-0.5,1.3999999999999995,2.4499999999999993,2.1999999999999993,2.349999999999999,,,,
2021-12-29,221742.81540034927,221742.81540034927,0,0.0,bull,0.0408859416759437,-0.00012781166854011736,0.027512917787709368,1.9499999999999993,-0.5,1.9499999999999993,-0.5,1.3999999999999995,-0.5,2.1999999999999993,2.349999999999999,,,,
2021-12-30,221509.63567459027,0.0,1,555.1898232357267,bull,0.03839540764908525,-0.00012272524176447922,0.025842388916252457,1.5999999999999996,-0.5,1.5999999999999996,-0.5,1.3999999999999995,-0.5,2.1999999999999993,2.349999999999999,,,,
2021-12-31,221908.22310229635,0.0,1,557.4883132829955,side,0.031859556137009325,-0.00011925575874533968,0.02147821560883023,-0.5,2.1999999999999993,1.5999999999999996,-0.5,1.3999999999999995,-0.5,2.1999999999999993,2.349999999999999,,,,
2022-01-03,222502.92538096014,222502.92538096014,0,0.0,bull,0.020564032757198727,-0.0001034614465651187,0.013916278064596055,1.5999999999999996,-0.5,1.5999999999999996,-0.5,1.3999999999999995,-0.5,2.1999999999999993,2.349999999999999,,,,
2022-01-04,222502.92538096014,222502.92538096014,0,0.0,side,0.03358988683133691,-5.842258447869457e-06,0.022404942404453676,-0.5,2.1999999999999993,1.5999999999999996,-0.5,1.3999999999999995,-0.5,2.1999999999999993,2.349999999999999,,,,
2022-01-05,216766.2824924954,0.0,1,563.5269653525071,bear,0.012132074235840336,4.605868667719259e-05,0.00799593211720584,1.3999999999999995,2.349999999999999,1.5999999999999996,-0.5,1.3999999999999995,-0.5,2.1999999999999993,2.349999999999999,,,,
2022-01-06,217634.11401913824,0.0,1,563.5269653525071,bear,-0.03499125566008327,-2.0406138468860555e-05,-0.02328669149645113,-0.5,-0.5,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,-0.5,,,,
2022-01-07,214347.74173377975,0.0,1,564.4889437843141,bear,-0.036652165554493354,-0.00010940331068648507,-0.024215970414955934,-0.5,-0.5,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,-0.5,,,,
2022-01-10,211590.94537054782,211590.94537054782,0,0.0,bear,-0.05303858126809557,-0.0002897539641965939,-0.03477954625033719,-0.5,-0.5,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,-0.5,,,,
2022-01-11,212151.0276999553,212151.0276999553,0,0.0,bear,-0.052270802446344154,-0.0004523413495537127,-0.03394251893178868,-0.5,-0.5,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,-0.5,,,,
2022-01-12,213012.74369455982,0.0,1,550.3636412116572,side,-0.03066901976862754,-0.0005150163877579796,-0.019415980403569066,-0.5,2.1999999999999993,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,-0.5,,,,
2022-01-13,210016.49557825038,0.0,1,556.1730239618929,bear,-0.02496454857012707,-0.0005598197641487183,-0.015523392851787277,1.8499999999999996,-0.5,1.5999999999999996,-0.5,1.8499999999999996,-0.5,2.1999999999999993,-0.5,,,,
2022-01-14,209775.64679688087,209775.64679688087,0,0.0,bear,-0.0613923258163162,-0.0006665346665226099,-0.03959514787783225,2.0999999999999996,-0.5,1.5999999999999996,-0.5,2.0999999999999996,-0.5,2.1999999999999993,-0.5,,,,
2022-01-18,210622.97057035778,0.0,1,569.4975410187049,bear,-0.05167373876102373,-0.000738954600049695,-0.03297124997391643,-0.5,-0.5,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,-0.5,,,,
2022-01-19,210727.25897793734,0.0,1,574.2982557379809,bear,-0.0861384716941717,-0.000855453147022342,-0.05571474150206979,-0.5,1.3999999999999995,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,1.3999999999999995,,,,
2022-01-20,211881.59847197065,211881.59847197065,0,0.0,bear,-0.09976005530607063,-0.0009758058158014204,-0.06455509190577757,-0.5,1.5499999999999994,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,1.5499999999999994,,,,
2022-01-21,211234.97642057826,0.0,1,602.7535352277879,bear,-0.11599535911848423,-0.001170617808676699,-0.07498900379496942,-0.5,1.9499999999999993,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,1.9499999999999993,,,,
2022-01-24,208564.77825951917,208564.77825951917,0,0.0,bear,-0.15234237238583345,-0.0014673352216504447,-0.09862691114725475,-0.5,-0.5,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,-0.5,,,,
2022-01-25,207617.0002601507,0.0,1,602.2946832414224,bear,-0.1443610748038532,-0.0017120133113048218,-0.0928166899132925,-0.5,-0.5,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,-0.5,,,,
2022-01-26,215373.38215557058,0.0,1,623.8728409581443,bear,-0.1739381314022125,-0.0020934088262416738,-0.11177193661565832,-0.5,-0.5,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,-0.5,,,,
2022-01-27,217325.5735390224,0.0,1,631.1365904019934,bear,-0.17342441747473994,-0.002374436395915476,-0.11086740552466234,-0.5,-0.5,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,-0.5,,,,
2022-01-28,222547.5191037789,222547.5191037789,0,0.0,bear,-0.18424073635945964,-0.002721558193666692,-0.11738404118563972,-0.5,-0.5,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,-0.5,,,,
2022-01-31,222547.5191037789,222547.5191037789,0,0.0,bear,-0.14029858027123387,-0.002994711259452629,-0.087542964328584,-0.5,-0.5,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,-0.5,,,,
2022-02-01,223013.8827801758,223013.8827801758,0,0.0,bear,-0.09432927449601819,-0.003107132107640947,-0.05667191878206357,-0.5,-0.5,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,-0.5,,,,
2022-02-02,221545.55446104464,221545.55446104464,0,0.0,bear,-0.08244021634247818,-0.003248822885370172,-0.04846249845757844,1.9499999999999993,-0.5,1.5999999999999996,-0.5,1.9499999999999993,-0.5,2.1999999999999993,-0.5,,,,
2022-02-03,221189.23362030534,0.0,1,614.3462771367218,bear,-0.06839599159628283,-0.0033213824485603884,-0.03895456283373444,2.0999999999999996,-0.5,1.5999999999999996,-0.5,2.0999999999999996,-0.5,2.1999999999999993,-0.5,,,,
2022-02-04,220724.2240274993,0.0,1,616.5481118086573,bear,-0.12383733905773982,-0.0034224437243344443,-0.07571333858982432,2.349999999999999,-0.5,1.5999999999999996,-0.5,2.349999999999999,-0.5,2.1999999999999993,-0.5,,,,
2022-02-07,220386.41002176012,220386.41002176012,0,0.0,bear,-0.10349201778224322,-0.0034383324133525307,-0.06211801369479042,-0.5,1.8999999999999995,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,1.8999999999999995,,,,
2022-02-08,221365.12040445232,0.0,1,615.3133211153333,bear,-0.1118572686966186,-0.00352016082068901,-0.06753119082303438,-0.5,2.499999999999999,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,2.499999999999999,,,,
2022-02-09,223260.48476033803,223260.48476033803,0,0.0,bear,-0.09369558962693489,-0.003500171364838423,-0.055463383688279744,-0.5,2.499999999999999,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,2.499999999999999,,,,
2022-02-10,222716.1762569929,0.0,1,623.5055326343587,bear,-0.06097958457729199,-0.003440144268799376,-0.033772767847262575,-0.5,2.2499999999999996,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,2.2499999999999996,,,,
2022-02-11,214880.4670709708,0.0,1,619.6449249408006,bear,-0.09128850780745003,-0.003491259974845232,-0.05387648525527622,-0.5,2.499999999999999,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,2.499999999999999,,,,
2022-02-14,214521.07301450515,214521.07301450515,0,0.0,bear,-0.13359724495126704,-0.003558643466818585,-0.08194754303387419,-0.5,2.499999999999999,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,2.499999999999999,,,,
2022-02-15,215399.02612573936,0.0,1,607.1169596824582,bear,-0.1292032397055304,-0.003696446617026721,-0.07874259990296684,2.499999999999999,1.0999999999999996,1.5999999999999996,-0.5,2.499999999999999,-0.5,2.1999999999999993,1.0999999999999996,,,,
2022-02-16,214542.28398646155,0.0,1,603.7492162275546,bear,-0.09295471556898217,-0.0037435066536153786,-0.054482797072090694,2.3999999999999995,1.0999999999999996,1.5999999999999996,-0.5,2.3999999999999995,-0.5,2.1999999999999993,1.0999999999999996,,,,
2022-02-17,208456.49188688776,0.0,1,603.7492162275546,bear,-0.09126613974956692,-0.0038193115053611285,-0.05320547015565569,2.3999999999999995,1.1999999999999997,1.5999999999999996,-0.5,2.3999999999999995,-0.5,2.1999999999999993,1.1999999999999997,,,,
2022-02-18,204882.29652682066,0.0,1,603.7492162275546,bear,-0.1299244295777556,-0.003907897539382759,-0.07880049130640487,-0.5,2.1499999999999995,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,2.1499999999999995,,,,
2022-02-22,205775.84536683743,0.0,1,603.7492162275546,bear,-0.14162322027239432,-0.003969515639685299,-0.08647644890222561,-0.5,2.1499999999999995,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,2.1499999999999995,,,,
2022-02-23,198143.3568601176,0.0,1,606.8895122671984,bear,-0.15146370949622734,-0.004012376423455461,-0.09295105348390731,-0.5,-0.5,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,-0.5,,,,
2022-02-24,200810.5945619502,200810.5945619502,0,0.0,bear,-0.18155176984045904,-0.004057022238360191,-0.1129204687502523,-0.5,-0.5,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,-0.5,,,,
2022-02-25,200059.48395431368,200059.48395431368,0,0.0,bear,-0.13270217860775102,-0.003960564863770314,-0.08054698934429338,-0.5,2.349999999999999,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,2.349999999999999,,,,
2022-02-28,202309.05278989967,0.0,1,583.8645102161606,bear,-0.10754885719164234,-0.0037774095656110587,-0.06414441899653944,1.6499999999999995,-0.5,1.5999999999999996,-0.5,1.6499999999999995,-0.5,2.1999999999999993,-0.5,,,,
2022-03-01,204322.0557177163,204322.0557177163,0,0.0,bear,-0.09889515128887708,-0.0035668236267106497,-0.05879645360583008,1.5999999999999996,-0.5,1.5999999999999996,-0.5,1.5999999999999996,-0.5,2.1999999999999993,-0.5,,,,
2022-03-02,207321.3014783909,0.0,1,598.4334992448646,bear,-0.11661045823647329,-0.0034098409683373963,-0.0709206235543074,1.4499999999999995,-0.5,1.5999999999999996,-0.5,1.4499999999999995,-0.5,2.1999999999999993,-0.5,,,,
2022-03-03,203235.11581634468,0.0,1,603.555120768404,bear,-0.0894642320289368,-0.003126470931991355,-0.05338987948864182,-0.5,2.2499999999999996,1.5999999999999996,-0.5,-0.5,-0.5,2.1999999999999993,2.2499999999999996,,,,
2022-03-04,206546.3521821228,0.0,1,614.2094450521078,bear,-0.10618505931988022,-0.002918617243480641,-0.06495280505962553,2.4499999999999993,-0.5,1.5999999999999996,-0.5,2.4499999999999993,-0.5,2.1999999999999993,-0.5,,,,
