date,equity,cash,pos,qty,bucket_today,bucket_next,prev_reg_score,prev_reg_slope,prev_reg_above_ma,today_reg_score,today_reg_slope,today_reg_above_ma,base_buy_bull,base_buy_side,base_buy_bear,base_sell_bull,base_sell_side,base_sell_bear,live_buy_today,live_sell_today,strength_s,strength_buy_k,strength_sell_k,strength_score,reg_score,reg_slope,reg_above_ma
2019-01-24,102995.47208182335,102995.47208182335,0,0.0,side,side,0.005604488136813204,-0.0009580836083990103,0.005652492641340157,0.017670192028750704,-0.0009000540799667553,0.013580236179100647,0.3,-0.5,-0.5,0.3,-0.5,-0.5,-0.4735409687843137,-0.5,0.529180624313726,0.9470819375686274,1.0635016749176471,0.017670192028750704,,,
2019-01-25,102995.47208182335,102995.47208182335,0,0.0,side,bull,0.017670192028750704,-0.0009000540799667553,0.013580236179100647,0.037608882872094816,-0.0007153248682093288,0.026503238317815203,0.3,-0.5,-0.5,0.3,-0.5,-0.5,0.2745210522726144,0.3305747372728627,0.8492982575795185,0.9150701742420482,1.1019157909095423,0.037608882872094816,,,
2019-01-28,101910.39510076048,0.0,1,628.4170629633131,bull,side,0.037608882872094816,-0.0007153248682093288,0.026503238317815203,0.019647079909653115,-0.0005656892971295889,0.014229431867361253,0.3,-0.5,-0.5,0.3,-0.5,-0.5,-0.47125194217311084,-0.5,0.5749611565377835,0.9425038843462217,1.068995338784534,0.019647079909653115,,,
2019-01-29,101517.05254886937,101517.05254886937,0,0.0,side,side,0.019647079909653115,-0.0005656892971295889,0.014229431867361253,0.006913626397576914,-0.00032854970961824847,0.005266183684287773,0.3,-0.5,-0.5,0.3,-0.5,-0.5,-0.48867703419803143,-0.5,0.22645931603937108,0.9773540683960629,1.0271751179247246,0.006913626397576914,,,
2019-01-30,101992.21918468621,101992.21918468621,0,0.0,side,bull,0.006913626397576914,-0.00032854970961824847,0.005266183684287773,0.04615280074164102,-3.966506470887373e-06,0.030776466840702454,-0.354711,-0.5,-0.5,-0.231611,-0.5,-0.5,-0.32236647824767944,-0.25695449493839223,0.9118556163276733,0.9088144383672326,1.1094226739593207,0.04615280074164102,,,
2019-01-31,102247.2117690135,102247.2117690135,0,0.0,bull,bull,0.04615280074164102,-3.966506470887373e-06,0.030776466840702454,0.07051164017513914,0.0004055552421920348,0.04619664963237535,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45090063699109734,-0.5,0.9819872601780535,0.9018012739821947,1.1178384712213665,0.07051164017513914,,,
2019-02-01,102119.10785209926,0.0,1,610.2127747361773,bull,bull,0.07051164017513914,0.0004055552421920348,0.04619664963237535,0.06528160534152729,0.0008675793161747288,0.0417859115953354,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45127158703505443,-0.5,0.9745682592989119,0.9025431740701089,1.1169481911158694,0.06528160534152729,,,
2019-02-04,102466.35100317013,0.0,1,607.2799798682519,bull,bull,0.06528160534152729,0.0008675793161747288,0.0417859115953354,0.08430988545567389,0.001229728647039899,0.0537471330097028,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4503609179784487,-0.5,0.9927816404310258,0.9007218359568974,1.119133796851723,0.08430988545567389,,,
2019-02-05,102958.65337583143,102958.65337583143,0,0.0,bull,bull,0.08430988545567389,0.001229728647039899,0.0537471330097028,0.09719717567570706,0.0016469005450586314,0.06150431602702078,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4501531749648721,-0.5,0.996936500702558,0.9003063499297442,1.1196323800843069,0.09719717567570706,,,
2019-02-06,102753.42707744475,0.0,1,604.1120999320639,bull,bull,0.09719717567570706,0.0016469005450586314,0.06150431602702078,0.09126910948429293,0.0019194220160215845,0.057007228957485445,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4502272482647949,-0.5,0.995455034704103,0.9004544965295898,1.1194546041644924,0.09126910948429293,,,
2019-02-07,101484.71201567954,0.0,1,605.4451259735088,bull,bull,0.09126910948429293,0.0019194220160215845,0.057007228957485445,0.06898760720770597,0.0021722104308626693,0.04164731727674531,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4509959945380291,-0.5,0.980080109239418,0.9019919890760582,1.11760961310873,0.06898760720770597,,,
2019-02-08,101345.45963670562,101345.45963670562,0,0.0,bull,bull,0.06898760720770597,0.0021722104308626693,0.04164731727674531,0.07175456548092518,0.002439038997177272,0.04295829899292891,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45082961111170333,-0.5,0.983407777765933,0.9016592222234067,1.1180089333319119,0.07175456548092518,,,
2019-02-11,101075.77902281482,101075.77902281482,0,0.0,bull,bull,0.07175456548092518,0.002439038997177272,0.04295829899292891,0.07018522598782193,0.0027305045127086107,0.04132914163313073,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45092026816493525,-0.5,0.9815946367012955,0.9018405363298705,1.1177913564041555,0.07018522598782193,,,
2019-02-12,101075.77902281482,101075.77902281482,0,0.0,bull,bull,0.07018522598782193,0.0027305045127086107,0.04132914163313073,0.09387969859299276,0.003073064986200278,0.056440335756261284,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45019101785146975,-0.5,0.9961796429706045,0.9003820357029395,1.1195415571564726,0.09387969859299276,,,
2019-02-13,101356.7629703239,101356.7629703239,0,0.0,bull,bull,0.09387969859299276,0.003073064986200278,0.056440335756261284,0.0951634695474829,0.0033169181582715134,0.056808476715112244,0.149649,-0.5,-0.5,-0.5,-0.5,-0.5,0.13473659003301022,-0.5,0.996492456814932,0.9003507543185068,1.119579094817792,0.0951634695474829,,,
2019-02-14,100995.55885220504,0.0,1,591.9327092498244,bull,bull,0.0951634695474829,0.0033169181582715134,0.056808476715112244,0.09719417760361519,0.003465883121963475,0.05786435215848318,0.319811,-0.5,-0.5,-0.5,-0.5,-0.5,0.28792789363155763,-0.5,0.9969358892734268,0.9003064110726573,1.119632306712811,0.09719417760361519,,,
2019-02-15,101623.00752400985,101623.00752400985,0,0.0,bull,bull,0.09719417760361519,0.003465883121963475,0.05786435215848318,0.10446165935871228,0.003638557328494483,0.062363991582152556,0.25597,-0.5,-0.5,-0.5,-0.5,-0.5,0.2304213430387813,-0.5,0.9981113787247986,0.9001888621275201,1.119773365446976,0.10446165935871228,,,
2019-02-19,102001.94449374078,102001.94449374078,0,0.0,bull,bull,0.10446165935871228,0.003638557328494483,0.062363991582152556,0.10652623284166078,0.0037074727482818487,0.06360254306454349,-0.39514,-0.5,-0.5,-0.5,-0.5,-0.5,-0.355691038884802,-0.5,0.9983540293363862,0.9001645970663614,1.1198024835203664,0.10652623284166078,,,
2019-02-20,102102.70007945462,102102.70007945462,0,0.0,bull,bull,0.10652623284166078,0.0037074727482818487,0.06360254306454349,0.10516858413959551,0.003699190672108962,0.06271400808217908,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45009008784391924,-0.5,0.9981982431216154,0.9001801756878385,1.1197837891745939,0.10516858413959551,,,
2019-02-21,101972.34969218094,0.0,1,594.9725753671798,bull,bull,0.10516858413959551,0.003699190672108962,0.06271400808217908,0.09683638501118152,0.00353330391309788,0.05749098218125859,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4501568980531679,-0.5,0.9968620389366423,0.9003137961063358,1.1196234446723972,0.09683638501118152,,,
2019-02-22,102641.36590646699,102641.36590646699,0,0.0,bull,bull,0.09683638501118152,0.00353330391309788,0.05749098218125859,0.10581872336884032,0.0032584967196271795,0.06402882213997252,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4500862699070484,-0.5,0.9982746018590319,0.9001725398140968,1.1197929522230838,0.10581872336884032,,,
2019-02-25,102310.3489843384,0.0,1,591.0476544444738,bull,bull,0.10581872336884032,0.0032584967196271795,0.06402882213997252,0.10949252319539096,0.0031949907111114466,0.06660503404137108,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4500675419084622,-0.5,0.9986491618307554,0.9001350838169244,1.1198378994196907,0.10949252319539096,,,
2019-02-26,102529.09369617257,102529.09369617257,0,0.0,bull,bull,0.10949252319539096,0.0031949907111114466,0.06660503404137108,0.10924346705297129,0.0031258573681280976,0.066577263299058,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4500686719422543,-0.5,0.9986265611549139,0.9001373438845086,1.1198351873385897,0.10924346705297129,,,
2019-02-27,102712.9005008167,0.0,1,592.8936764073926,bull,bull,0.10924346705297129,0.0031258573681280976,0.066577263299058,0.10627341235377238,0.0030286497191489856,0.06479164213088362,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45008369623507094,-0.5,0.9983260752985805,0.9001673924701419,1.1197991290358296,0.10627341235377238,,,
2019-02-28,102772.46247195525,102772.46247195525,0,0.0,bull,bull,0.10627341235377238,0.0030286497191489856,0.06479164213088362,0.09993795431609766,0.002931575744172361,0.06076215138905372,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4501276277832479,-0.5,0.9974474443350425,0.9002552555664958,1.119693693320205,0.09993795431609766,,,
2019-03-01,103429.79399168603,0.0,1,592.5510970592153,bull,bull,0.09993795431609766,0.002931575744172361,0.06076215138905372,0.10740669419273545,0.002853474425145548,0.06589751394486587,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4500776105040183,-0.5,0.9984477899196345,0.9001552210080366,1.119813734790356,0.10740669419273545,,,
2019-03-04,103331.58869533808,103331.58869533808,0,0.0,bull,bull,0.10740669419273545,0.002853474425145548,0.06589751394486587,0.10387768825331753,0.002625988807734632,0.06399981455340908,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45009817621769144,-0.5,0.9980364756461712,0.9001963524353829,1.1197643770775405,0.10387768825331753,,,
2019-03-05,103361.23057390816,0.0,1,592.8375714018249,bull,bull,0.10387768825331753,0.002625988807734632,0.06399981455340908,0.10089910817351015,0.0025338387159189227,0.06219839468383559,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4501197157734221,-0.5,0.9976056845315585,0.9002394315468442,1.119712682143787,0.10089910817351015,,,
2019-03-06,103270.27733262882,0.0,1,596.731060514439,bull,bull,0.10089910817351015,0.0025338387159189227,0.06219839468383559,0.0875070293007655,0.002445596006803612,0.05344682752023644,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4502918385851796,-0.5,0.9941632282964071,0.9005836771703593,1.119299587395569,0.0875070293007655,,,
2019-03-07,102475.6237722811,102475.6237722811,0,0.0,bull,bull,0.0875070293007655,0.002445596006803612,0.05344682752023644,0.06325799196769055,0.0023292946095231,0.03751340542608084,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45145257585366527,-0.5,0.970948482926695,0.9029051517073305,1.1165138179512033,0.06325799196769055,,,
2019-03-08,102728.07120019099,102728.07120019099,0,0.0,bull,bull,0.06325799196769055,0.0023292946095231,0.03751340542608084,0.05539818657616374,0.002225147754680946,0.032481828874747265,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4524287351184913,-0.5,0.9514252976301739,0.9048574702369826,1.114171035715621,0.05539818657616374,,,
2019-03-11,102728.07120019099,102728.07120019099,0,0.0,bull,bull,0.05539818657616374,0.002225147754680946,0.032481828874747265,0.08328394586040543,0.0021955944559550683,0.05113144166169348,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4503863683699202,-0.5,0.9922726326015964,0.9007727367398404,1.1190727159121916,0.08328394586040543,,,
2019-03-12,103096.48079881823,0.0,1,586.8424453484644,bull,bull,0.08328394586040543,0.0021955944559550683,0.05113144166169348,0.08752404785907197,0.0021569627774989573,0.0540354396843834,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4502915086261492,-0.5,0.9941698274770155,0.9005830172522984,1.1193003792972418,0.08752404785907197,,,
2019-03-13,103149.29661889959,103149.29661889959,0,0.0,bull,bull,0.08752404785907197,0.0021569627774989573,0.0540354396843834,0.09463486141328173,0.0020948329650121245,0.058900241678830234,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45018165630888257,-0.5,0.9963668738223488,0.9003633126177651,1.1195640248586818,0.09463486141328173,,,
2019-03-14,102986.1720575488,0.0,1,582.3692154351323,bull,bull,0.09463486141328173,0.0020948329650121245,0.058900241678830234,0.08765393689506373,0.0020810623774057215,0.054273833175231045,0.199422,-0.5,-0.5,-0.5,-0.5,-0.5,0.1795950669273832,-0.5,0.9942199492842724,0.9005780050715728,1.1193063939141128,0.08765393689506373,,,
2019-03-15,103571.56605545571,103571.56605545571,0,0.0,bull,bull,0.08765393689506373,0.0020810623774057215,0.054273833175231045,0.09788359232318002,0.002084511561594618,0.061086705092264104,0.309654,-0.5,-0.5,-0.5,-0.5,-0.5,0.278779225504806,-0.5,0.9970733300778932,0.9002926669922107,1.1196487996093472,0.09788359232318002,,,
2019-03-18,103571.56605545571,103571.56605545571,0,0.0,bull,bull,0.09788359232318002,0.002084511561594618,0.061086705092264104,0.0934234545122054,0.0021025816425168462,0.058077139723103244,0.309654,-0.5,-0.5,-0.5,-0.5,-0.5,0.2788105451817963,-0.5,0.9960618890181839,0.9003938110981816,1.119527426682182,0.0934234545122054,,,
2019-03-19,103571.56605545571,103571.56605545571,0,0.0,bull,bull,0.0934234545122054,0.0021025816425168462,0.058077139723103244,0.09461798743035417,0.002154556738989034,0.05876954480892471,0.309654,-0.5,-0.5,-0.5,-0.5,-0.5,0.27880122760249443,-0.5,0.996362791938924,0.9003637208061076,1.119563535032671,0.09461798743035417,,,
2019-03-20,103898.1292789775,0.0,1,577.5326808169956,bull,bull,0.09461798743035417,0.002154556738989034,0.05876954480892471,0.0967605365191089,0.0021281411796470018,0.0602507419867786,-0.352081,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3169839408363075,-0.5,0.9968461565291079,0.9003153843470892,1.119621538783493,0.0967605365191089,,,
2019-03-21,104409.72556452481,104409.72556452481,0,0.0,bull,bull,0.0967605365191089,0.0021281411796470018,0.0602507419867786,0.1172884191976163,0.0021438710452352664,0.073904537374607,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45004017703916266,-0.5,0.9991964592167473,0.9000803540783253,1.1199035751060096,0.1172884191976163,,,
2019-03-22,102551.80990239262,0.0,1,574.7453337577348,bull,bull,0.1172884191976163,0.0021438710452352664,0.073904537374607,0.07843727076475288,0.0020809203337816195,0.04812967317560535,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4505329514403478,-0.5,0.9893409711930442,0.9010659028806955,1.1187209165431653,0.07843727076475288,,,
2019-03-25,102724.24573662406,0.0,1,574.8097237794418,bull,bull,0.07843727076475288,0.0020809203337816195,0.04812967317560535,0.07220576129525454,0.0020398043376118457,0.04405756552161266,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4508052261656523,-0.5,0.9838954766869544,0.9016104523313045,1.1180674572024345,0.07220576129525454,,,
2019-03-26,103306.46861108346,0.0,1,576.9699447700835,bull,bull,0.07220576129525454,0.0020398043376118457,0.04405756552161266,0.07586333725698269,0.001953592283561588,0.04666837360419862,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45063208805121113,-0.5,0.9873582389757773,0.9012641761024223,1.1184829886770933,0.07586333725698269,,,
2019-03-27,102737.22686157041,102737.22686157041,0,0.0,bull,bull,0.07586333725698269,0.001953592283561588,0.04666837360419862,0.061897976398829074,0.0017898270551777833,0.03768566348886382,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4515882432265095,-0.5,0.9682351354698107,0.903176486453019,1.1161882162563772,0.061897976398829074,,,
2019-03-28,103250.69014467277,0.0,1,576.9484250372864,bull,bull,0.061897976398829074,0.0017898270551777833,0.03768566348886382,0.06236095685245808,0.0017130338086015326,0.038147903617768986,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4515407140815947,-0.5,0.9691857183681069,0.9030814281631894,1.116302286204173,0.06236095685245808,,,
2019-03-29,104235.29764609633,0.0,1,579.4713011235064,bull,bull,0.06236095685245808,0.0017130338086015326,0.038147903617768986,0.07097711993428786,0.0017071969064648357,0.04390368614326223,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4508733579793619,-0.5,0.9825328404127623,0.9017467159587238,1.1179039408495315,0.07097711993428786,,,
2019-04-01,105580.23967325628,105580.23967325628,0,0.0,bull,bull,0.07097711993428786,0.0017071969064648357,0.04390368614326223,0.08837413991367256,0.0017208228998044494,0.055474447476172806,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45027549167734193,-0.5,0.9944901664531616,0.9005509833546839,1.1193388199743795,0.08837413991367256,,,
2019-04-02,105580.23967325628,105580.23967325628,0,0.0,bull,bull,0.08837413991367256,0.0017208228998044494,0.055474447476172806,0.0913381229459563,0.0017800972179464604,0.05733188752807794,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4502262074800452,-0.5,0.9954758503990953,0.9004524149600904,1.1194571020478914,0.0913381229459563,,,
2019-04-03,105392.50951359418,0.0,1,572.7231252776555,bull,bull,0.0913381229459563,0.0017800972179464604,0.05733188752807794,0.09673029333742883,0.0018801475582977752,0.060726567108357,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45015800993226357,-0.5,0.9968398013547287,0.9003160198645271,1.1196207761625674,0.09673029333742883,,,
2019-04-04,105000.1583029066,105000.1583029066,0,0.0,bull,bull,0.09673029333742883,0.0018801475582977752,0.060726567108357,0.09239679084799439,0.0019538282674629445,0.0576902040304037,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45021082511097343,-0.5,0.9957834977805309,0.9004216502219469,1.1194940197336638,0.09239679084799439,,,
2019-04-05,105439.61938107942,105439.61938107942,0,0.0,bull,bull,0.09239679084799439,0.0019538282674629445,0.0576902040304037,0.096749781095805,0.0019803987208373594,0.060539056622195275,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45015780510533615,-0.5,0.9968438978932773,0.9003156102106723,1.1196212677471933,0.096749781095805,,,
2019-04-08,105539.70472244264,105539.70472244264,0,0.0,bull,bull,0.096749781095805,0.0019803987208373594,0.060539056622195275,0.09722472127090662,0.002006323378690211,0.06080383408989065,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.450152894366292,-0.5,0.9969421126741601,0.900305788732584,1.1196330535208991,0.09722472127090662,,,
2019-04-09,105359.62350692497,0.0,1,571.6125407276745,bull,bull,0.09722472127090662,0.002006323378690211,0.06080383408989065,0.08773963031471546,0.0019981353580309238,0.05449681616041513,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45028736093281185,-0.5,0.9942527813437627,0.9005747218656237,1.1193103337612516,0.08773963031471546,,,
2019-04-10,105902.65542061627,105902.65542061627,0,0.0,bull,bull,0.08773963031471546,0.0019981353580309238,0.05449681616041513,0.09204706108275648,0.002048871388524228,0.05726696461145586,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4502157875844945,-0.5,0.9956842483101102,0.900431575168989,1.1194821097972132,0.09204706108275648,,,
2019-04-11,106114.53354616932,0.0,1,573.3131641156698,bull,bull,0.09204706108275648,0.002048871388524228,0.05726696461145586,0.08489025844743084,0.0020782568172663034,0.052436991997087956,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.450347267779183,-0.5,0.9930546444163403,0.900694535558366,1.1191665573299607,0.08489025844743084,,,
2019-04-12,106625.07585714091,106625.07585714091,0,0.0,bull,bull,0.08489025844743084,0.0020782568172663034,0.052436991997087956,0.08864048560511983,0.0021133629767318865,0.05486693111661611,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4502706562393564,-0.5,0.9945868752128714,0.9005413124787128,1.1193504250255446,0.08864048560511983,,,
2019-04-15,106363.61951260743,106363.61951260743,0,0.0,bull,bull,0.08864048560511983,0.0021133629767318865,0.05486693111661611,0.08570455976843587,0.002149836664309065,0.05283669985033912,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4503289786769815,-0.5,0.9934204264603694,0.900657957353963,1.1192104511752443,0.08570455976843587,,,
2019-04-16,106514.76235140004,0.0,1,571.2166158170218,bull,bull,0.08570455976843587,0.002149836664309065,0.05283669985033912,0.08822790548843079,0.0021918790604688603,0.05443484553801614,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45027818306160977,-0.5,0.9944363387678045,0.9005563661232195,1.1193323606521366,0.08822790548843079,,,
2019-04-17,107255.17180013833,0.0,1,573.5570684499376,bull,bull,0.08822790548843079,0.0021918790604688603,0.05443484553801614,0.09097023110235533,0.0022311004524656545,0.05618461982997225,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4502318110476473,-0.5,0.9953637790470535,0.9004636220952946,1.1194436534856465,0.09097023110235533,,,
2019-04-18,107430.26478827374,0.0,1,573.3283423432263,bull,bull,0.09097023110235533,0.0022311004524656545,0.05618461982997225,0.09002986630584305,0.0022453521360411045,0.05552920659847982,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45024677169836863,-0.5,0.9950645660326276,0.9004935433967373,1.1194077479239153,0.09002986630584305,,,
2019-04-22,107051.56505633115,107051.56505633115,0,0.0,bull,bull,0.09002986630584305,0.0022453521360411045,0.05552920659847982,0.09110309112536999,0.0022818004647937678,0.056171793153992455,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45022977158275207,-0.5,0.9954045683449583,0.9004595431655041,1.119448548201395,0.09110309112536999,,,
2019-04-23,107102.23102633045,107102.23102633045,0,0.0,bull,bull,0.09110309112536999,0.0022818004647937678,0.056171793153992455,0.10758211192419803,0.002362835050766343,0.06699573784793267,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4500767088653935,-0.5,0.9984658226921299,0.900153417730787,1.1198158987230555,0.10758211192419803,,,
2019-04-24,107881.20005641125,0.0,1,564.5570153143087,bull,bull,0.10758211192419803,0.002362835050766343,0.06699573784793267,0.09890127781308042,0.0024189760767417898,0.061096233055236704,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4501367478241475,-0.5,0.997265043517051,0.900273495648295,1.1196718052220462,0.09890127781308042,,,
2019-04-25,107677.49702609013,0.0,1,567.9792015301726,bull,bull,0.09890127781308042,0.0024189760767417898,0.061096233055236704,0.10202294561583335,0.002470958331186891,0.06307338041484845,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45011108373679454,-0.5,0.9977783252641093,0.9002221674735891,1.119733399031693,0.10202294561583335,,,
2019-04-26,107893.14431066652,107893.14431066652,0,0.0,bull,bull,0.10202294561583335,0.002470958331186891,0.06307338041484845,0.10004175253929937,0.0024999110139207015,0.06169467966502484,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45012674877832437,-0.5,0.9974650244335126,0.9002534975566487,1.1196958029320214,0.10004175253929937,,,
2019-04-29,107479.91624557403,0.0,1,566.518639287234,bull,bull,0.10004175253929937,0.0024999110139207015,0.06169467966502484,0.09975516553206334,0.0025444937571563473,0.06141445617372954,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4501291905382818,-0.5,0.9974161892343635,0.9002583810765636,1.1196899427081237,0.09975516553206334,,,
2019-04-30,107446.85858391634,107446.85858391634,0,0.0,bull,bull,0.09975516553206334,0.0025444937571563473,0.06141445617372954,0.08433480814044983,0.002544192884036335,0.05113481965889388,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.45036032096562656,-0.5,0.9927935806874691,0.9007206419312531,1.1191352296824963,0.08433480814044983,,,
2019-05-01,107446.85858391634,107446.85858391634,0,0.0,bull,bull,0.08433480814044983,0.002544192884036335,0.05113481965889388,0.0762889894435976,0.002519366910450839,0.04582059247483006,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.450614512182946,-0.5,0.9877097563410796,0.901229024365892,1.1185251707609296,0.0762889894435976,,,
2019-05-02,107087.68990919233,107087.68990919233,0,0.0,bull,bull,0.0762889894435976,0.002519366910450839,0.04582059247483006,0.06651022080874083,0.002441898262966969,0.03945635067989328,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4511727583884212,-0.5,0.9765448322315756,0.9023455167768424,1.117185379867789,0.06651022080874083,,,
2019-05-03,107223.2449099511,107223.2449099511,0,0.0,bull,bull,0.06651022080874083,0.002441898262966969,0.03945635067989328,0.08772509951574789,0.002359718535159622,0.053763962606846016,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4502876386388567,-0.5,0.994247227222866,0.9005752772777134,1.119309667266744,0.08772509951574789,,,
2019-05-06,107828.98862004529,0.0,1,570.8257735312085,bull,bull,0.08772509951574789,0.002359718535159622,0.053763962606846016,0.07470729906748405,0.0022288450722204975,0.045347175900548375,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4506823833780968,-0.5,0.9863523324380642,0.9013647667561936,1.1183622798925676,0.07470729906748405,,,
2019-05-07,107626.70350918673,107626.70350918673,0,0.0,bull,bull,0.07470729906748405,0.0022288450722204975,0.045347175900548375,0.04158330825070862,0.0020856508248129207,0.023550903850846572,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4558843915958472,-0.5,0.8823121680830558,0.9117687831916944,1.1058774601699666,0.04158330825070862,,,
2019-05-08,108522.57876594465,0.0,1,584.1770940730185,bull,bull,0.04158330825070862,0.0020856508248129207,0.023550903850846572,0.03524962800213772,0.0019423168968454706,0.019615118207734206,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4587067743685158,-0.5,0.8258645126296834,0.9174135487370316,1.099103741515562,0.03524962800213772,,,
2019-05-09,107797.28150517459,107797.28150517459,0,0.0,bull,side,0.03524962800213772,0.0019423168968454706,0.019615118207734206,0.024717879017335513,0.0017975580625322126,0.012883469886492582,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4661398575817454,-0.5,0.6772028483650915,0.9322797151634908,1.081264341803811,0.024717879017335513,,,
2019-05-10,108054.732449095,108054.732449095,0,0.0,side,side,0.024717879017335513,0.0017975580625322126,0.012883469886492582,0.024177629073467814,0.0016427766147718737,0.01283286615276813,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.46663330417031995,-0.5,0.6673339165936009,0.9332666083406399,1.080080069991232,0.024177629073467814,,,
2019-05-13,105724.90627722583,0.0,1,594.2940206701845,side,side,0.024177629073467814,0.0016427766147718737,0.01283286615276813,-0.029988147480967828,0.0013857078515598228,-0.022763514023764864,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4543143091463404,-0.7614281808943266,1.0761428180894326,0.9086286182926808,-0.029988147480967828,,,
2019-05-14,107085.83958456054,107085.83958456054,0,0.0,side,side,-0.029988147480967828,0.0013857078515598228,-0.022763514023764864,-0.015537304188769157,0.0011704886228947001,-0.012699180038302171,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.47143487343345425,-0.4760854427757622,1.0476085442775762,0.9428697468669085,-0.015537304188769157,,,
2019-05-15,107276.1645767911,0.0,1,586.0164130710756,side,side,-0.015537304188769157,0.0011704886228947001,-0.012699180038302171,0.0035190519463964547,0.0010173076893325022,0.00031141925226596534,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.49416166678825146,-0.5,0.11676666423497048,0.9883233335765029,1.0140119997081964,0.0035190519463964547,,,
2019-05-16,107906.008560465,107906.008560465,0,0.0,side,side,0.0035190519463964547,0.0010173076893325022,0.00031141925226596534,0.01640103651424881,0.0009117454580401325,0.009110533426752276,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4750978119449747,-0.5,0.49804376110050635,0.9501956238899494,1.0597652513320608,0.01640103651424881,,,
