side,seen_idx,exec_px,qty,fee,reason,signal_ts,signal_dir,bsp_type,pred_ret,ret_th_live,bucket,strength_score,strength_s,strength_buy_k,base_buy_bucket,pnl,entry_px,entry_idx,strength_sell_k,base_sell_bucket
sell,33034,189.67,575.7422131001298,0.0,CLOSE_LONG pred_ret=1.72% [side],2019/06/20 07:20,sell,2,1.721314787864685,-0.5,side,0.024083229464561547,0.6655849096490586,,,51.81679917899728,189.58,33024.0,1.079870189157887,-0.5
buy,33472,188.2,580.2392431386909,0.0,OPEN_LONG pred_ret=0.97% [bull],2019/06/24 13:50,buy,1,0.9733523726463318,-0.45814232277899736,bull,0.036347473492609896,0.8371535444200522,0.9162846455579947,-0.5,,,,,
sell,33567,187.81,580.2392431386909,0.0,CLOSE_LONG pred_ret=0.59% [bull],2019/06/25 06:50,sell,3a,0.5902268290519714,-0.5,bull,0.03328328313425671,0.8038653318311825,,,-226.29330482408153,188.2,33472.0,1.096463839819742,-0.5
buy,33578,187.9,579.9613212021156,0.0,OPEN_LONG pred_ret=2.59% [bull],2019/06/25 07:45,buy,2,2.5875580310821533,-0.45980673340844086,bull,0.03328328313425671,0.8038653318311825,0.9196134668168817,-0.5,,,,,
sell,33588,188.0099,579.9613212021156,0.0,CLOSE_LONG pred_ret=0.66% [bull],2019/06/25 08:35,sell,1p,0.6554684638977051,-0.5,bull,0.03328328313425671,0.8038653318311825,,,63.737749200102016,187.9,33578.0,1.096463839819742,-0.5
buy,33636,185.98,586.2913754332596,0.0,OPEN_LONG pred_ret=2.36% [bull],2019/06/25 12:35,buy,1p,2.3632795810699463,-0.45980673340844086,bull,0.03328328313425671,0.8038653318311825,0.9196134668168817,-0.5,,,,,
sell,33730,185.52,586.2913754332596,0.0,CLOSE_LONG pred_ret=0.73% [side],2019/06/26 04:40,sell,1p,0.7270691990852356,-0.5,side,0.007725150941739115,0.25196042751735226,,,-269.69403269928745,185.98,33636.0,1.0302352513020823,-0.5
buy,33768,186.38,583.5860927694943,0.0,OPEN_LONG pred_ret=1.76% [side],2019/06/26 08:00,buy,2s,1.7561166286468506,-0.48740197862413237,side,0.007725150941739115,0.25196042751735226,0.9748039572482647,-0.5,,,,,
sell,33786,186.565,583.5860927694943,0.0,CLOSE_LONG pred_ret=0.83% [side],2019/06/26 09:30,sell,1,0.828404426574707,-0.5,side,0.007725150941739115,0.25196042751735226,,,107.96342716235776,186.38,33768.0,1.0302352513020823,-0.5
buy,33794,186.48,583.8520988714108,0.0,OPEN_LONG pred_ret=2.30% [side],2019/06/26 10:10,buy,3a,2.2976491451263428,-0.48740197862413237,side,0.007725150941739115,0.25196042751735226,0.9748039572482647,-0.5,,,,,
sell,33816,186.52,583.8520988714108,0.0,CLOSE_LONG pred_ret=0.62% [side],2019/06/26 12:00,sell,2,0.6188640594482422,-0.5,side,0.007725150941739115,0.25196042751735226,,,23.35408395486838,186.48,33794.0,1.0302352513020823,-0.5
buy,33834,185.91,585.7678095933277,0.0,OPEN_LONG pred_ret=2.01% [side],2019/06/26 13:30,buy,1p,2.0098259449005127,-0.48740197862413237,side,0.007725150941739115,0.25196042751735226,0.9748039572482647,-0.5,,,,,
sell,33952,186.16,585.7678095933277,0.0,CLOSE_LONG pred_ret=0.76% [side],2019/06/27 08:00,sell,1,0.7603358626365662,-0.5,side,0.01537677840733015,0.471936866230504,,,146.44195239833192,185.91,33834.0,1.0566324239476605,-0.5
buy,33985,186.54,584.5745439792746,0.0,OPEN_LONG pred_ret=2.00% [side],2019/06/27 10:45,buy,2s,1.9987938404083252,-0.47640315668847477,side,0.01537677840733015,0.471936866230504,0.9528063133769495,-0.5,,,,,
sell,34000,186.31,584.5745439792746,0.0,CLOSE_LONG pred_ret=0.62% [side],2019/06/27 12:00,sell,2,0.6229800581932068,-0.5,side,0.01537677840733015,0.471936866230504,,,-134.45214511522718,186.54,33985.0,1.0566324239476605,-0.5
buy,34025,186.68,583.4159164815655,0.0,OPEN_LONG pred_ret=2.90% [side],2019/06/27 14:05,buy,2s,2.900928258895874,-0.47640315668847477,side,0.01537677840733015,0.471936866230504,0.9528063133769495,-0.5,,,,,
sell,34055,186.74,583.4159164815655,0.0,CLOSE_LONG pred_ret=0.90% [side],2019/06/27 16:35,sell,2s,0.8979254961013794,-0.5,side,0.01537677840733015,0.471936866230504,,,35.00495498889526,186.68,34025.0,1.0566324239476605,-0.5
buy,34098,186.8,583.2285237889056,0.0,OPEN_LONG pred_ret=2.95% [side],2019/06/28 06:35,buy,2s,2.9512243270874023,-0.4689396765917276,side,0.02180901898094682,0.6212064681654487,0.9378793531834552,-0.5,,,,,
sell,34120,186.89,583.2285237889056,0.0,CLOSE_LONG pred_ret=0.77% [side],2019/06/28 08:35,sell,2,0.7678923010826111,-0.5,side,0.02180901898094682,0.6212064681654487,,,52.49056714098692,186.8,34098.0,1.0745447761798539,-0.5
buy,34135,186.2,585.3897895322694,0.0,OPEN_LONG pred_ret=2.34% [side],2019/06/28 09:50,buy,2s,2.338921546936035,-0.4689396765917276,side,0.02180901898094682,0.6212064681654487,0.9378793531834552,-0.5,,,,,
sell,34154,186.545,585.3897895322694,0.0,CLOSE_LONG pred_ret=0.80% [side],2019/06/28 11:25,sell,2,0.8010343909263611,-0.5,side,0.02180901898094682,0.6212064681654487,,,201.95947738863228,186.2,34135.0,1.0745447761798539,-0.5
buy,34174,186.8,584.590676061548,0.0,OPEN_LONG pred_ret=2.84% [side],2019/06/28 13:05,buy,2s,2.844909191131592,-0.4689396765917276,side,0.02180901898094682,0.6212064681654487,0.9378793531834552,-0.5,,,,,
sell,34193,186.42,584.590676061548,0.0,CLOSE_LONG pred_ret=0.85% [side],2019/06/28 14:40,sell,2s,0.8450437784194946,-0.5,side,0.02180901898094682,0.6212064681654487,,,-222.14445690340222,186.8,34174.0,1.0745447761798539,-0.5
buy,34203,186.28,585.0300291571493,0.0,OPEN_LONG pred_ret=2.36% [side],2019/06/28 15:30,buy,1,2.3558952808380127,-0.4689396765917276,side,0.02180901898094682,0.6212064681654487,0.9378793531834552,-0.5,,,,,
sell,34235,187.51,585.0300291571493,0.0,CLOSE_LONG pred_ret=0.78% [side],2019/06/28 18:15,sell,1p,0.7796989679336548,-0.5,side,0.02180901898094682,0.6212064681654487,,,719.5869358632876,186.28,34203.0,1.0745447761798539,-0.5
buy,34800,191.12,573.9795979869039,0.0,OPEN_LONG pred_ret=0.82% [bull],2019/07/05 08:05,buy,1p,0.8190169930458069,-0.45133219040538525,bull,0.06457401360644822,0.9733561918922948,0.9026643808107705,-0.5,,,,,
sell,34877,191.07,573.9795979869039,0.0,CLOSE_LONG pred_ret=2.07% [bull],2019/07/05 14:30,sell,1p,2.069598436355591,-0.5,bull,0.06457401360644822,0.9733561918922948,,,-28.69897989935172,191.12,34800.0,1.1168027430270753,-0.5
buy,34893,190.91,574.4606452640392,0.0,OPEN_LONG pred_ret=0.59% [bull],2019/07/05 15:50,buy,2s,0.5892700552940369,-0.45133219040538525,bull,0.06457401360644822,0.9733561918922948,0.9026643808107705,-0.5,,,,,
sell,34949,189.97,574.4606452640392,0.0,CLOSE_LONG pred_ret=1.83% [bull],2019/07/08 07:10,sell,2,1.8345133066177368,-0.5,bull,0.06187738390033403,0.9681921916728032,,,-539.9930065481955,190.91,34893.0,1.1161830630007363,-0.5
buy,34959,190.0,574.369940951629,0.0,OPEN_LONG pred_ret=0.91% [bull],2019/07/08 08:00,buy,1p,0.9092100262641907,-0.45159039041635984,bull,0.06187738390033403,0.9681921916728032,0.9031807808327197,-0.5,,,,,
sell,34963,190.02,574.369940951629,0.0,CLOSE_LONG pred_ret=1.80% [bull],2019/07/08 08:20,sell,2s,1.7992743253707886,-0.5,bull,0.06187738390033403,0.9681921916728032,,,11.487398819038457,190.0,34959.0,1.1161830630007363,-0.5
buy,34977,189.53,575.8548840797158,0.0,OPEN_LONG pred_ret=1.12% [bull],2019/07/08 09:30,buy,1,1.1183823347091675,-0.45159039041635984,bull,0.06187738390033403,0.9681921916728032,0.9031807808327197,-0.5,,,,,
sell,34986,189.535,575.8548840797158,0.0,CLOSE_LONG pred_ret=2.21% [bull],2019/07/08 10:15,sell,3a,2.210512638092041,-0.5,bull,0.06187738390033403,0.9681921916728032,,,2.8792744203959604,189.53,34977.0,1.1161830630007363,-0.5
buy,35003,189.21,576.8440117015429,0.0,OPEN_LONG pred_ret=1.07% [bull],2019/07/08 11:40,buy,2,1.07401704788208,-0.45159039041635984,bull,0.06187738390033403,0.9681921916728032,0.9031807808327197,-0.5,,,,,
sell,35198,190.51,576.8440117015429,0.0,CLOSE_LONG pred_ret=1.21% [bull],2019/07/09 12:40,sell,1,1.207348108291626,-0.5,bull,0.0516366005522081,0.938009769704401,,,749.8972152119959,189.21,35003.0,1.1125611723645281,-0.5
buy,35231,190.32,577.4198858199923,0.0,OPEN_LONG pred_ret=0.84% [bull],2019/07/09 15:25,buy,3a,0.8355544209480286,-0.45309951151477995,bull,0.0516366005522081,0.938009769704401,0.9061990230295599,-0.5,,,,,
sell,35295,190.36,577.4198858199923,0.0,CLOSE_LONG pred_ret=0.63% [bull],2019/07/10 05:20,sell,2,0.6291275024414062,-0.5,bull,0.059990953395490786,0.9640062688788161,,,23.096795432811508,190.32,35231.0,1.115680752265458,-0.5
buy,35300,190.09,578.2400413735269,0.0,OPEN_LONG pred_ret=0.99% [bull],2019/07/10 05:45,buy,1p,0.9894960522651672,-0.4517996865560592,bull,0.059990953395490786,0.9640062688788161,0.9035993731121184,-0.5,,,,,
sell,35317,190.16,578.2400413735269,0.0,CLOSE_LONG pred_ret=0.95% [bull],2019/07/10 07:10,sell,2s,0.9504081010818481,-0.5,bull,0.059990953395490786,0.9640062688788161,,,40.476802896142935,190.09,35300.0,1.115680752265458,-0.5
buy,35356,192.18,572.1621722738572,0.0,OPEN_LONG pred_ret=0.67% [bull],2019/07/10 10:25,buy,2,0.6652798056602478,-0.4517996865560592,bull,0.059990953395490786,0.9640062688788161,0.9035993731121184,-0.5,,,,,
sell,35391,192.53,572.1621722738572,0.0,CLOSE_LONG pred_ret=1.34% [bull],2019/07/10 13:20,sell,1,1.341308355331421,-0.5,bull,0.059990953395490786,0.9640062688788161,,,200.25676029584676,192.18,35356.0,1.115680752265458,-0.5
buy,35402,192.16,573.263858388248,0.0,OPEN_LONG pred_ret=0.34% [bull],2019/07/10 14:15,buy,2s,0.33935362100601196,-0.4517996865560592,bull,0.059990953395490786,0.9640062688788161,0.9035993731121184,-0.5,,,,,
sell,35413,192.33,573.263858388248,0.0,CLOSE_LONG pred_ret=1.09% [bull],2019/07/10 15:10,sell,2,1.0903071165084839,-0.5,bull,0.059990953395490786,0.9640062688788161,,,97.45485592601128,192.16,35402.0,1.115680752265458,-0.5
buy,35487,193.23,570.5937891828999,0.0,OPEN_LONG pred_ret=0.65% [bull],2019/07/11 06:05,buy,3a,0.6544761061668396,-0.45064684769886804,bull,0.07551487658720121,0.9870630460226394,0.9012936953977361,-0.5,,,,,
sell,35549,193.09,570.5937891828999,0.0,CLOSE_LONG pred_ret=0.92% [bull],2019/07/11 11:15,sell,2,0.9156363606452942,-0.5,bull,0.07551487658720121,0.9870630460226394,,,-79.8831304855982,193.23,35487.0,1.1184475655227166,-0.5
buy,35576,192.41,572.6103360185341,0.0,OPEN_LONG pred_ret=0.78% [bull],2019/07/11 13:30,buy,2s,0.7765140533447266,-0.45064684769886804,bull,0.07551487658720121,0.9870630460226394,0.9012936953977361,-0.5,,,,,
sell,35647,192.88,572.6103360185341,0.0,CLOSE_LONG pred_ret=1.12% [bull],2019/07/12 04:00,sell,1p,1.1230826377868652,-0.5,bull,0.07425205873503765,0.9859347426861601,,,269.12685792871036,192.41,35576.0,1.1183121691223392,-0.5
buy,35704,192.75,572.9965323541107,0.0,OPEN_LONG pred_ret=0.69% [bull],2019/07/12 08:55,buy,1p,0.6921926140785217,-0.450703262865692,bull,0.07425205873503765,0.9859347426861601,0.901406525731384,-0.5,,,,,
sell,35785,193.34,572.9965323541107,0.0,CLOSE_LONG pred_ret=1.19% [bull],2019/07/12 15:40,sell,1p,1.1919046640396118,-0.5,bull,0.07425205873503765,0.9859347426861601,,,338.0679540889273,192.75,35704.0,1.1183121691223392,-0.5
buy,35800,193.44,572.7003182658384,0.0,OPEN_LONG pred_ret=0.64% [bull],2019/07/12 17:00,buy,2s,0.6446187496185303,-0.450703262865692,bull,0.07425205873503765,0.9859347426861601,0.901406525731384,-0.5,,,,,
sell,35822,193.73,572.7003182658384,0.0,CLOSE_LONG pred_ret=1.33% [bull],2019/07/15 04:00,sell,1,1.3326656818389893,-0.5,bull,0.08306932019091168,0.9921617081508007,,,166.08309229708857,193.44,35800.0,1.119059404978096,-0.5
buy,35837,193.5,573.3810473263094,0.0,OPEN_LONG pred_ret=0.65% [bull],2019/07/15 05:35,buy,3a,0.6495778560638428,-0.45039191459246,bull,0.08306932019091168,0.9921617081508007,0.90078382918492,-0.5,,,,,
sell,35843,193.6,573.3810473263094,0.0,CLOSE_LONG pred_ret=1.06% [bull],2019/07/15 06:15,sell,2,1.0635563135147095,-0.5,bull,0.08306932019091168,0.9921617081508007,,,57.33810473262768,193.5,35837.0,1.119059404978096,-0.5
buy,36012,194.12,571.8450997443514,0.0,OPEN_LONG pred_ret=1.27% [bull],2019/07/16 06:50,buy,1p,1.270474910736084,-0.45028695442675587,bull,0.08776092576461811,0.9942609114648828,0.9005739088535117,-0.5,,,,,
sell,36018,194.22,571.8450997443514,0.0,CLOSE_LONG pred_ret=0.36% [bull],2019/07/16 07:25,sell,2s,0.3645431697368622,-0.5,bull,0.08776092576461811,0.9942609114648828,,,57.18450997443189,194.12,36012.0,1.119311309375786,-0.5
buy,36031,194.03,572.4050676305104,0.0,OPEN_LONG pred_ret=1.27% [bull],2019/07/16 08:30,buy,2,1.2683063745498657,-0.45028695442675587,bull,0.08776092576461811,0.9942609114648828,0.9005739088535117,-0.5,,,,,
sell,36057,193.93,572.4050676305104,0.0,CLOSE_LONG pred_ret=0.58% [bull],2019/07/16 10:40,sell,2,0.5769495368003845,-0.5,bull,0.08776092576461811,0.9942609114648828,,,-57.24050676304779,194.03,36031.0,1.119311309375786,-0.5
buy,36066,193.59,573.4103763912644,0.0,OPEN_LONG pred_ret=1.34% [bull],2019/07/16 11:25,buy,1p,1.3358474969863892,-0.45028695442675587,bull,0.08776092576461811,0.9942609114648828,0.9005739088535117,-0.5,,,,,
sell,36160,193.49,573.4103763912644,0.0,CLOSE_LONG pred_ret=0.53% [bull],2019/07/17 04:00,sell,1,0.5259638428688049,-0.5,bull,0.07974736774649409,0.9902280763591667,,,-57.341037639123186,193.59,36066.0,1.1188273691631,-0.5
buy,36187,193.24,574.1522134544906,0.0,OPEN_LONG pred_ret=1.34% [bull],2019/07/17 07:05,buy,2s,1.3432708978652954,-0.4504885961820417,bull,0.07974736774649409,0.9902280763591667,0.9009771923640834,-0.5,,,,,
sell,36203,193.28,574.1522134544906,0.0,CLOSE_LONG pred_ret=0.38% [bull],2019/07/17 08:25,sell,2,0.38291215896606445,-0.5,bull,0.07974736774649409,0.9902280763591667,,,22.966088538175054,193.24,36187.0,1.1188273691631,-0.5
buy,36204,193.11,574.6576553077724,0.0,OPEN_LONG pred_ret=1.19% [bull],2019/07/17 08:30,buy,2s,1.1870709657669067,-0.4504885961820417,bull,0.07974736774649409,0.9902280763591667,0.9009771923640834,-0.5,,,,,
sell,36236,192.89,574.6576553077724,0.0,CLOSE_LONG pred_ret=0.39% [bull],2019/07/17 11:10,sell,2,0.3852234184741974,-0.5,bull,0.07974736774649409,0.9902280763591667,,,-126.42468416772562,193.11,36204.0,1.1188273691631,-0.5
buy,36293,192.2,576.7206822701156,0.0,OPEN_LONG pred_ret=1.25% [bull],2019/07/17 15:55,buy,1p,1.2503482103347778,-0.4504885961820417,bull,0.07974736774649409,0.9902280763591667,0.9009771923640834,-0.5,,,,,
sell,36369,191.36,576.7206822701156,0.0,CLOSE_LONG pred_ret=0.55% [bull],2019/07/18 07:00,sell,1p,0.5544496178627014,-0.5,bull,0.07182626968389134,0.9834862506288385,,,-484.4453731068827,192.2,36293.0,1.1180183500754606,-0.5
buy,36398,191.3,576.9015669587524,0.0,OPEN_LONG pred_ret=1.01% [bull],2019/07/18 09:25,buy,2s,1.0058029890060425,-0.45082568746855806,bull,0.07182626968389134,0.9834862506288385,0.9016513749371161,-0.5,,,,,
sell,36400,191.92,576.9015669587524,0.0,CLOSE_LONG pred_ret=0.65% [bull],2019/07/18 09:35,sell,1p,0.6504111886024475,-0.5,bull,0.07182626968389134,0.9834862506288385,,,357.6789715144127,191.3,36398.0,1.1180183500754606,-0.5
buy,36418,191.315,578.7259165811554,0.0,OPEN_LONG pred_ret=0.93% [bull],2019/07/18 11:05,buy,2s,0.9321667551994324,-0.45082568746855806,bull,0.07182626968389134,0.9834862506288385,0.9016513749371161,-0.5,,,,,
sell,36502,193.71,578.7259165811554,0.0,CLOSE_LONG pred_ret=0.66% [bull],2019/07/18 18:05,sell,1p,0.6588129997253418,-0.5,bull,0.07182626968389134,0.9834862506288385,,,1386.048570211873,191.315,36418.0,1.1180183500754606,-0.5
buy,36590,192.855,581.2916299859253,0.0,OPEN_LONG pred_ret=1.37% [bull],2019/07/19 10:05,buy,1,1.3682496547698975,-0.45077126807726975,bull,0.07285720310678845,0.984574638454605,0.9015425361545395,-0.5,,,,,
sell,36614,192.56,581.2916299859253,0.0,CLOSE_LONG pred_ret=0.88% [bull],2019/07/19 12:05,sell,3a,0.8799084424972534,-0.5,bull,0.07285720310678845,0.984574638454605,,,-171.48103084584068,192.855,36590.0,1.1181489566145526,-0.5
buy,36629,192.46,581.5936624238271,0.0,OPEN_LONG pred_ret=1.46% [bull],2019/07/19 13:20,buy,2,1.4595253467559814,-0.45077126807726975,bull,0.07285720310678845,0.984574638454605,0.9015425361545395,-0.5,,,,,
sell,36752,191.6,581.5936624238271,0.0,CLOSE_LONG pred_ret=0.66% [bull],2019/07/22 08:20,sell,1p,0.6626976728439331,-0.5,bull,0.0606356436312534,0.9654943584964736,,,-500.1705496844993,192.46,36629.0,1.1158593230195768,-0.5
buy,36926,193.39,576.2104851357634,0.0,OPEN_LONG pred_ret=0.29% [bull],2019/07/23 07:55,buy,3a,0.29009926319122314,-0.45083378909614247,bull,0.07167858196959334,0.9833242180771506,0.9016675781922849,-0.5,,,,,
sell,36928,193.5,576.2104851357634,0.0,CLOSE_LONG pred_ret=1.48% [bull],2019/07/23 08:05,sell,1,1.4816813468933105,-0.5,bull,0.07167858196959334,0.9833242180771506,,,63.38315336494183,193.39,36926.0,1.1179989061692581,-0.5
buy,36946,193.1,577.4040853121193,0.0,OPEN_LONG pred_ret=0.25% [bull],2019/07/23 09:35,buy,3a,0.24688458442687988,-0.45083378909614247,bull,0.07167858196959334,0.9833242180771506,0.9016675781922849,-0.5,,,,,
sell,36959,192.93,577.4040853121193,0.0,CLOSE_LONG pred_ret=1.80% [bull],2019/07/23 10:40,sell,2,1.804275631904602,-0.5,bull,0.07167858196959334,0.9833242180771506,,,-98.15869450305306,193.1,36946.0,1.1179989061692581,-0.5
buy,36975,192.41,578.9645557885099,0.0,OPEN_LONG pred_ret=0.62% [bull],2019/07/23 12:00,buy,1p,0.6199180483818054,-0.45083378909614247,bull,0.07167858196959334,0.9833242180771506,0.9016675781922849,-0.5,,,,,
sell,36982,192.69,578.9645557885099,0.0,CLOSE_LONG pred_ret=1.44% [bull],2019/07/23 12:35,sell,2s,1.4433667659759521,-0.5,bull,0.07167858196959334,0.9833242180771506,,,162.11007562078342,192.41,36975.0,1.1179989061692581,-0.5
buy,37076,192.85,578.484211848006,0.0,OPEN_LONG pred_ret=1.03% [bull],2019/07/24 04:35,buy,2,1.0304173231124878,-0.45046662711239593,bull,0.08044076712937363,0.9906674577520819,0.9009332542247919,-0.5,,,,,
sell,37136,193.81,578.484211848006,0.0,CLOSE_LONG pred_ret=1.90% [bull],2019/07/24 09:50,sell,1,1.8992035388946533,-0.5,bull,0.08044076712937363,0.9906674577520819,,,555.3448433740904,192.85,37076.0,1.1188800949302498,-0.5
buy,37220,194.75,575.6920415828604,0.0,OPEN_LONG pred_ret=0.79% [bull],2019/07/24 16:50,buy,3a,0.7886307239532471,-0.45046662711239593,bull,0.08044076712937363,0.9906674577520819,0.9009332542247919,-0.5,,,,,
sell,37234,194.76,575.6920415828604,0.0,CLOSE_LONG pred_ret=1.99% [bull],2019/07/24 18:00,sell,2,1.9940645694732666,-0.5,bull,0.08044076712937363,0.9906674577520819,,,5.756920415823368,194.75,37220.0,1.1188800949302498,-0.5
buy,37313,194.55,576.3134516508758,0.0,OPEN_LONG pred_ret=0.50% [bull],2019/07/25 09:00,buy,1,0.5004895925521851,-0.45027040981688854,bull,0.08865418583328775,0.9945918036622288,0.9005408196337771,-0.5,,,,,
sell,37336,193.98,576.3134516508758,0.0,CLOSE_LONG pred_ret=1.83% [bull],2019/07/25 10:55,sell,3a,1.8282957077026367,-0.5,bull,0.08865418583328775,0.9945918036622288,,,-328.49866744101166,194.55,37313.0,1.1193510164394675,-0.5
buy,37341,193.63,577.3551792141552,0.0,OPEN_LONG pred_ret=0.63% [bull],2019/07/25 11:20,buy,2,0.6314265727996826,-0.45027040981688854,bull,0.08865418583328775,0.9945918036622288,0.9005408196337771,-0.5,,,,,
sell,37398,194.22,577.3551792141552,0.0,CLOSE_LONG pred_ret=1.74% [bull],2019/07/25 16:05,sell,1p,1.7399767637252808,-0.5,bull,0.08865418583328775,0.9945918036622288,,,340.63955573635354,193.63,37341.0,1.1193510164394675,-0.5
buy,37557,195.21,574.4271446492148,0.0,OPEN_LONG pred_ret=0.29% [bull],2019/07/26 13:45,buy,3a,0.28605595231056213,-0.4508560877279211,bull,0.07127932314166872,0.9828782454415788,0.9017121754558421,-0.5,,,,,
sell,37567,195.32,574.4271446492148,0.0,CLOSE_LONG pred_ret=2.04% [bull],2019/07/26 14:35,sell,2,2.0414493083953857,-0.5,bull,0.07127932314166872,0.9828782454415788,,,63.18698591140514,195.21,37557.0,1.1179453894529894,-0.5
buy,37644,194.91,575.6354722327466,0.0,OPEN_LONG pred_ret=0.68% [bull],2019/07/29 06:40,buy,1,0.6750249266624451,-0.45034098561916597,bull,0.08516504217163452,0.9931802876166802,0.9006819712383319,-0.5,,,,,
sell,37650,195.1,575.6354722327466,0.0,CLOSE_LONG pred_ret=1.78% [bull],2019/07/29 07:10,sell,2s,1.7795302867889404,-0.5,bull,0.08516504217163452,0.9931802876166802,,,109.37073972422054,194.91,37644.0,1.1191816345140015,-0.5
buy,37678,194.76,576.6403811491521,0.0,OPEN_LONG pred_ret=0.47% [bull],2019/07/29 09:30,buy,1,0.46570295095443726,-0.45034098561916597,bull,0.08516504217163452,0.9931802876166802,0.9006819712383319,-0.5,,,,,
sell,37693,194.09,576.6403811491521,0.0,CLOSE_LONG pred_ret=1.84% [bull],2019/07/29 10:45,sell,3a,1.8415979146957397,-0.5,bull,0.08516504217163452,0.9931802876166802,,,-386.34905536992466,194.76,37678.0,1.1191816345140015,-0.5
buy,37711,194.05,576.7592454379743,0.0,OPEN_LONG pred_ret=0.48% [bull],2019/07/29 12:15,buy,2,0.47685277462005615,-0.45034098561916597,bull,0.08516504217163452,0.9931802876166802,0.9006819712383319,-0.5,,,,,
sell,37719,194.43,576.7592454379743,0.0,CLOSE_LONG pred_ret=1.66% [bull],2019/07/29 12:55,sell,1p,1.661209225654602,-0.5,bull,0.08516504217163452,0.9931802876166802,,,219.16851326642762,194.05,37711.0,1.1191816345140015,-0.5
buy,37733,194.32,577.0857353360711,0.0,OPEN_LONG pred_ret=0.15% [bull],2019/07/29 14:05,buy,2s,0.15011058747768402,-0.45034098561916597,bull,0.08516504217163452,0.9931802876166802,0.9006819712383319,-0.5,,,,,
sell,37737,194.53,577.0857353360711,0.0,CLOSE_LONG pred_ret=1.91% [bull],2019/07/29 14:25,sell,2,1.9100890159606934,-0.5,bull,0.08516504217163452,0.9931802876166802,,,121.18800442057953,194.32,37733.0,1.1191816345140015,-0.5
buy,37799,194.32,577.7093870673422,0.0,OPEN_LONG pred_ret=1.05% [bull],2019/07/30 04:20,buy,2s,1.048573613166809,-0.450559492716112,bull,0.07770426477716472,0.9888101456777597,0.901118985432224,-0.5,,,,,
sell,37846,193.42,577.7093870673422,0.0,CLOSE_LONG pred_ret=1.14% [bull],2019/07/30 08:20,sell,2,1.1395578384399414,-0.5,bull,0.07770426477716472,0.9888101456777597,,,-519.9384483606112,194.32,37799.0,1.1186572174813312,-0.5
buy,37852,193.06,578.7866448076521,0.0,OPEN_LONG pred_ret=2.00% [bull],2019/07/30 08:50,buy,1p,1.9992624521255493,-0.450559492716112,bull,0.07770426477716472,0.9888101456777597,0.901118985432224,-0.5,,,,,
sell,37861,193.59,578.7866448076521,0.0,CLOSE_LONG pred_ret=1.08% [bull],2019/07/30 09:35,sell,2s,1.0829492807388306,-0.5,bull,0.07770426477716472,0.9888101456777597,,,306.7569217480563,193.06,37852.0,1.1186572174813312,-0.5
buy,37925,194.04,577.4443752232188,0.0,OPEN_LONG pred_ret=1.45% [bull],2019/07/30 14:55,buy,2,1.4478254318237305,-0.450559492716112,bull,0.07770426477716472,0.9888101456777597,0.901118985432224,-0.5,,,,,
sell,37986,194.5,577.4443752232188,0.0,CLOSE_LONG pred_ret=1.49% [bull],2019/07/31 04:15,sell,1,1.4875810146331787,-0.5,bull,0.06834434312690357,0.9792163479264825,,,265.62441260268525,194.04,37925.0,1.1175059617511778,-0.5
buy,38003,194.48,577.5037586431307,0.0,OPEN_LONG pred_ret=1.25% [bull],2019/07/31 05:45,buy,2s,1.245962381362915,-0.45103918260367587,bull,0.06834434312690357,0.9792163479264825,0.9020783652073517,-0.5,,,,,
sell,38020,194.46,577.5037586431307,0.0,CLOSE_LONG pred_ret=0.98% [bull],2019/07/31 07:10,sell,2,0.9803784489631653,-0.5,bull,0.06834434312690357,0.9792163479264825,,,-11.55007517285211,194.48,38003.0,1.1175059617511778,-0.5
buy,38043,194.37,577.7711627604219,0.0,OPEN_LONG pred_ret=1.04% [bull],2019/07/31 09:05,buy,2s,1.0396475791931152,-0.45103918260367587,bull,0.06834434312690357,0.9792163479264825,0.9020783652073517,-0.5,,,,,
sell,38068,194.13,577.7711627604219,0.0,CLOSE_LONG pred_ret=1.12% [bull],2019/07/31 11:10,sell,2s,1.123696208000183,-0.5,bull,0.06834434312690357,0.9792163479264825,,,-138.66507906250652,194.37,38043.0,1.1175059617511778,-0.5
buy,38079,194.155,577.6967671534635,0.0,OPEN_LONG pred_ret=1.34% [bull],2019/07/31 12:05,buy,2,1.344622254371643,-0.45103918260367587,bull,0.06834434312690357,0.9792163479264825,0.9020783652073517,-0.5,,,,,
sell,38196,191.96,577.6967671534635,0.0,CLOSE_LONG pred_ret=0.76% [bull],2019/08/01 05:55,sell,1,0.7640737295150757,-0.5,bull,0.044220502290941745,0.9003409263301547,,,-1268.0444039018485,194.155,38079.0,1.1080409111596186,-0.5
buy,38211,191.78,578.2389791572576,0.0,OPEN_LONG pred_ret=1.93% [bull],2019/08/01 07:15,buy,3a,1.9269992113113403,-0.4549829536834923,bull,0.044220502290941745,0.9003409263301547,0.9099659073669846,-0.5,,,,,
sell,38242,192.73,578.2389791572576,0.0,CLOSE_LONG pred_ret=1.22% [bull],2019/08/01 09:50,sell,1,1.217764139175415,-0.5,bull,0.044220502290941745,0.9003409263301547,,,549.3270301993882,191.78,38211.0,1.1080409111596186,-0.5
buy,38271,194.36,573.3895783750681,0.0,OPEN_LONG pred_ret=1.53% [bull],2019/08/01 12:15,buy,3a,1.5321393013000488,-0.4549829536834923,bull,0.044220502290941745,0.9003409263301547,0.9099659073669846,-0.5,,,,,
