side,seen_idx,exec_px,qty,fee,reason,signal_ts,signal_dir_raw,signal_dir_eff,bsp_type,pred_ret,ret_th,bucket,flip_mode,analog_sim,analog_fwd_mean,pnl,entry_px,entry_idx
buy,36416,267.8632,466.26555192873207,0.0,OPEN_LONG pred_ret=2.65% [bull] eff=buy raw=buy,2020/07/13 12:50,buy,buy,1p,2.651810884475708,2.4499999999999993,bull,,0.45948257205147236,-0.10415641315314324,,,
sell,36548,260.31,466.26555192873207,0.0,CLOSE_LONG pred_ret=2.27% [bull] eff=sell raw=sell,2020/07/14 07:50,sell,sell,1p,2.2658801078796387,-0.5,bull,,0.46899992200787266,0.5575572561448309,-3521.7969668281007,267.8632,36416.0
buy,36555,259.3,468.0817039050067,0.0,OPEN_LONG pred_ret=3.79% [bull] eff=buy raw=buy,2020/07/14 08:25,buy,buy,2s,3.7860350608825684,-0.5,bull,,0.46899992200787266,0.5575572561448309,,,
sell,36570,258.85,468.0817039050067,0.0,CLOSE_LONG pred_ret=2.15% [bull] eff=sell raw=sell,2020/07/14 09:40,sell,sell,2,2.1503829956054688,-0.5,bull,,0.46899992200787266,0.5575572561448309,-210.6367667572477,259.3,36555.0
buy,36576,252.99,478.9238667765959,0.0,OPEN_LONG pred_ret=4.30% [bull] eff=buy raw=buy,2020/07/14 10:10,buy,buy,1p,4.30341911315918,-0.5,bull,,0.46899992200787266,0.5575572561448309,,,
sell,36582,256.77,478.9238667765959,0.0,CLOSE_LONG pred_ret=1.62% [bull] eff=sell raw=sell,2020/07/14 10:40,sell,sell,2s,1.6246302127838135,-0.5,bull,,0.46899992200787266,0.5575572561448309,1810.3322164155195,252.99,36576.0
buy,36600,257.32,477.9002070271511,0.0,OPEN_LONG pred_ret=3.54% [bull] eff=buy raw=buy,2020/07/14 12:10,buy,buy,2,3.541198492050171,-0.5,bull,,0.46899992200787266,0.5575572561448309,,,
sell,36602,258.48,477.9002070271511,0.0,CLOSE_LONG pred_ret=1.49% [bull] eff=sell raw=sell,2020/07/14 12:20,sell,sell,2s,1.4861156940460205,-0.5,bull,,0.46899992200787266,0.5575572561448309,554.3642401515073,257.32,36600.0
buy,36609,256.88,480.8768511070462,0.0,OPEN_LONG pred_ret=3.79% [bull] eff=buy raw=buy,2020/07/14 12:55,buy,buy,2,3.7872977256774902,-0.5,bull,,0.46899992200787266,0.5575572561448309,,,
sell,36616,257.82,480.8768511070462,0.0,CLOSE_LONG pred_ret=1.77% [bull] eff=sell raw=sell,2020/07/14 13:30,sell,sell,2s,1.7731223106384277,-0.5,bull,,0.46899992200787266,0.5575572561448309,452.0242400406223,256.88,36609.0
buy,36634,257.68,481.1381160835868,0.0,OPEN_LONG pred_ret=3.98% [bull] eff=buy raw=buy,2020/07/14 15:00,buy,buy,2s,3.9759628772735596,-0.5,bull,,0.46899992200787266,0.5575572561448309,,,
sell,36643,259.62,481.1381160835868,0.0,CLOSE_LONG pred_ret=1.69% [bull] eff=sell raw=sell,2020/07/14 15:45,sell,sell,2s,1.6856591701507568,-0.5,bull,,0.46899992200787266,0.5575572561448309,933.4079452021573,257.68,36634.0
buy,36694,261.06,478.48417106267067,0.0,OPEN_LONG pred_ret=2.63% [bull] eff=buy raw=buy,2020/07/15 04:00,buy,buy,3a,2.6296157836914062,-0.5,bull,,0.46426400271226187,0.40778477924796863,,,
sell,36721,261.17,478.48417106267067,0.0,CLOSE_LONG pred_ret=2.19% [bull] eff=sell raw=sell,2020/07/15 06:15,sell,sell,2,2.192744255065918,-0.5,bull,,0.46426400271226187,0.40778477924796863,52.6332588169003,261.06,36694.0
buy,36882,258.32,483.7632043838561,0.0,OPEN_LONG pred_ret=2.99% [bull] eff=buy raw=buy,2020/07/16 04:00,buy,buy,1,2.9935200214385986,-0.5,bull,,0.45928237091783153,0.43407230001701363,,,
sell,36902,256.85,483.7632043838561,0.0,CLOSE_LONG pred_ret=2.24% [bull] eff=sell raw=sell,2020/07/16 05:40,sell,sell,3a,2.2411913871765137,-0.5,bull,,0.45928237091783153,0.43407230001701363,-711.1319104442541,258.32,36882.0
buy,36930,257.29,482.9359051886721,0.0,OPEN_LONG pred_ret=2.78% [bull] eff=buy raw=buy,2020/07/16 08:00,buy,buy,1p,2.7823917865753174,-0.5,bull,,0.45928237091783153,0.43407230001701363,,,
sell,36986,257.95,482.9359051886721,0.0,CLOSE_LONG pred_ret=2.45% [bull] eff=sell raw=sell,2020/07/16 12:40,sell,sell,1,2.445657968521118,-0.5,bull,,0.45928237091783153,0.43407230001701363,318.7376974245082,257.29,36930.0
buy,36998,258.32,482.2441806419091,0.0,OPEN_LONG pred_ret=2.71% [bull] eff=buy raw=buy,2020/07/16 13:40,buy,buy,3a,2.711388111114502,-0.5,bull,,0.45928237091783153,0.43407230001701363,,,
sell,37003,258.91,482.2441806419091,0.0,CLOSE_LONG pred_ret=2.83% [bull] eff=sell raw=sell,2020/07/16 14:05,sell,sell,1p,2.8337392807006836,-0.5,bull,,0.45928237091783153,0.43407230001701363,284.5240665787417,258.32,36998.0
buy,37479,269.2,463.81070137443055,0.0,OPEN_LONG pred_ret=2.01% [bull] eff=buy raw=buy,2020/07/21 06:55,buy,buy,1p,2.013068675994873,-0.5,bull,,0.46154659042476426,0.7807307140849765,,,
sell,37486,269.51,463.81070137443055,0.0,CLOSE_LONG pred_ret=4.36% [bull] eff=sell raw=sell,2020/07/21 07:30,sell,sell,2s,4.3612518310546875,0.9999999999999996,bull,,0.46154659042476426,0.7807307140849765,143.78131742607454,269.2,37479.0
buy,37500,269.04,464.6209564652942,0.0,OPEN_LONG pred_ret=2.01% [bull] eff=buy raw=buy,2020/07/21 08:40,buy,buy,2,2.0079588890075684,-0.5,bull,,0.46154659042476426,0.7807307140849765,,,
sell,37546,264.93,464.6209564652942,0.0,CLOSE_LONG pred_ret=3.99% [bull] eff=sell raw=sell,2020/07/21 12:30,sell,sell,3a,3.991191864013672,0.9999999999999996,bull,,0.46154659042476426,0.7807307140849765,-1909.5921310723656,269.04,37500.0
buy,37572,265.71,463.25704714293937,0.0,OPEN_LONG pred_ret=2.01% [bull] eff=buy raw=buy,2020/07/21 14:40,buy,buy,2,2.0091917514801025,-0.5,bull,,0.46154659042476426,0.7807307140849765,,,
sell,37693,264.89,463.25704714293937,0.0,CLOSE_LONG pred_ret=4.55% [bull] eff=sell raw=sell,2020/07/22 08:45,sell,sell,1p,4.548876762390137,-0.5,bull,,0.45906192979647986,0.798613860226227,-379.8707786572071,265.71,37572.0
buy,37933,259.98,472.00615131045924,0.0,OPEN_LONG pred_ret=2.36% [bull] eff=buy raw=buy,2020/07/23 12:50,buy,buy,1p,2.3593318462371826,2.349999999999999,bull,,0.45937146860050376,0.5677315091824463,,,
sell,38091,253.73,472.00615131045924,0.0,CLOSE_LONG pred_ret=2.58% [bull] eff=sell raw=sell,2020/07/24 10:00,sell,sell,3a,2.57578182220459,-0.5,bull,,0.46516953925677973,-0.5076332428695477,-2950.038445690384,259.98,37933.0
buy,38117,254.84,469.9502463192702,0.0,OPEN_LONG pred_ret=2.46% [bull] eff=buy raw=buy,2020/07/24 12:10,buy,buy,2,2.4639394283294678,2.4499999999999993,bull,,0.46516953925677973,-0.5076332428695477,,,
sell,38213,256.75,469.9502463192702,0.0,CLOSE_LONG pred_ret=2.35% [bull] eff=sell raw=sell,2020/07/27 04:35,sell,sell,1,2.352828025817871,1.8499999999999996,bull,,0.46747503903240767,0.13366064689017046,897.6049704698045,254.84,38117.0
buy,38418,259.48,465.0058800002799,0.0,OPEN_LONG pred_ret=3.48% [bull] eff=buy raw=buy,2020/07/28 05:50,buy,buy,1p,3.4843921661376953,2.4499999999999993,bull,,0.47150415463800316,-0.6395186211775991,,,
sell,38447,259.05,465.0058800002799,0.0,CLOSE_LONG pred_ret=1.88% [bull] eff=sell raw=sell,2020/07/28 08:15,sell,sell,3a,1.8827651739120483,1.8499999999999996,bull,,0.47150415463800316,-0.6395186211775991,-199.95252840012353,259.48,38418.0
buy,38463,258.77,465.50903587770034,0.0,OPEN_LONG pred_ret=3.35% [bull] eff=buy raw=buy,2020/07/28 09:35,buy,buy,1p,3.350085973739624,2.4499999999999993,bull,,0.47150415463800316,-0.6395186211775991,,,
sell,38606,258.27,465.50903587770034,0.0,CLOSE_LONG pred_ret=2.16% [bull] eff=sell raw=sell,2020/07/29 05:50,sell,sell,2,2.1567625999450684,2.1499999999999995,bull,,0.47144112167764535,0.7008914682819286,-232.75451793885017,258.77,38463.0
buy,38623,258.18,465.6713095365003,0.0,OPEN_LONG pred_ret=3.07% [bull] eff=buy raw=buy,2020/07/29 07:15,buy,buy,3a,3.0703606605529785,-0.5,bull,,0.47144112167764535,0.7008914682819286,,,
sell,38663,259.59,465.6713095365003,0.0,CLOSE_LONG pred_ret=2.39% [bull] eff=sell raw=sell,2020/07/29 10:35,sell,sell,1,2.390292167663574,2.1499999999999995,bull,,0.47144112167764535,0.7008914682819286,656.5965464464506,258.18,38623.0
buy,38680,258.81,467.0747468899196,0.0,OPEN_LONG pred_ret=3.14% [bull] eff=buy raw=buy,2020/07/29 12:00,buy,buy,3a,3.1433703899383545,-0.5,bull,,0.47144112167764535,0.7008914682819286,,,
sell,38687,259.27,467.0747468899196,0.0,CLOSE_LONG pred_ret=2.34% [bull] eff=sell raw=sell,2020/07/29 12:35,sell,sell,2,2.34470272064209,2.1499999999999995,bull,,0.47144112167764535,0.7008914682819286,214.85438356935344,258.81,38680.0
buy,38810,256.85,471.47545114327204,0.0,OPEN_LONG pred_ret=3.12% [bull] eff=buy raw=buy,2020/07/30 06:55,buy,buy,1p,3.1243951320648193,-0.5,bull,,0.4660844939056147,0.18196962693442215,,,
sell,38865,259.56,471.47545114327204,0.0,CLOSE_LONG pred_ret=2.32% [bull] eff=sell raw=sell,2020/07/30 11:30,sell,sell,1,2.3199310302734375,2.2499999999999996,bull,,0.4660844939056147,0.18196962693442215,1277.6984725982575,256.85,38810.0
buy,38919,260.91,469.03594380724263,0.0,OPEN_LONG pred_ret=1.99% [bull] eff=buy raw=buy,2020/07/30 16:00,buy,buy,3a,1.9867782592773438,-0.5,bull,,0.4660844939056147,0.18196962693442215,,,
sell,38920,262.92,469.03594380724263,0.0,CLOSE_LONG pred_ret=3.10% [bull] eff=sell raw=sell,2020/07/30 16:05,sell,sell,1,3.09618878364563,2.2499999999999996,bull,,0.4660844939056147,0.18196962693442215,942.7622470525534,260.91,38919.0
buy,38949,265.66,464.1983375208922,0.0,OPEN_LONG pred_ret=1.33% [bull] eff=buy raw=buy,2020/07/30 18:30,buy,buy,3a,1.3280811309814453,-0.5,bull,,0.4660844939056147,0.18196962693442215,,,
sell,38963,266.04,464.1983375208922,0.0,CLOSE_LONG pred_ret=5.32% [bull] eff=sell raw=sell,2020/07/30 19:40,sell,sell,2,5.3158278465271,2.2499999999999996,bull,,0.4660844939056147,0.18196962693442215,176.39536825793692,265.66,38949.0
buy,38993,265.47,465.19503414343677,0.0,OPEN_LONG pred_ret=1.36% [bull] eff=buy raw=buy,2020/07/31 06:15,buy,buy,1p,1.3585047721862793,1.3499999999999996,bull,,0.46619197763643405,-0.4980395541041405,,,
sell,39002,265.94,465.19503414343677,0.0,CLOSE_LONG pred_ret=4.85% [bull] eff=sell raw=sell,2020/07/31 07:05,sell,sell,2s,4.8502984046936035,1.7499999999999996,bull,,0.46619197763643405,-0.4980395541041405,218.64166604740154,265.47,38993.0
buy,39025,265.83,465.3875310540781,0.0,OPEN_LONG pred_ret=1.37% [bull] eff=buy raw=buy,2020/07/31 09:00,buy,buy,2,1.3713946342468262,1.3499999999999996,bull,,0.46619197763643405,-0.4980395541041405,,,
sell,39049,263.32,465.3875310540781,0.0,CLOSE_LONG pred_ret=2.97% [bull] eff=sell raw=sell,2020/07/31 11:00,sell,sell,3a,2.965599536895752,1.7499999999999996,bull,,0.46619197763643405,-0.4980395541041405,-1168.1227029457318,265.83,39025.0
buy,39060,263.14,465.70587777289603,0.0,OPEN_LONG pred_ret=1.81% [bull] eff=buy raw=buy,2020/07/31 11:55,buy,buy,2,1.8124037981033325,1.3499999999999996,bull,,0.46619197763643405,-0.4980395541041405,,,
sell,39120,266.34,465.70587777289603,0.0,CLOSE_LONG pred_ret=4.96% [bull] eff=sell raw=sell,2020/07/31 16:55,sell,sell,2s,4.961816310882568,1.7499999999999996,bull,,0.46619197763643405,-0.4980395541041405,1490.258808873262,263.14,39060.0
buy,39348,268.57,461.83901212359206,0.0,OPEN_LONG pred_ret=2.47% [bull] eff=buy raw=buy,2020/08/04 04:00,buy,buy,1p,2.471583843231201,1.4999999999999996,bull,,0.47205124231672324,0.10922315349055327,,,
sell,39383,268.87,461.83901212359206,0.0,CLOSE_LONG pred_ret=6.27% [bull] eff=sell raw=sell,2020/08/04 07:00,sell,sell,2s,6.26654577255249,1.7999999999999994,bull,,0.47205124231672324,0.10922315349055327,138.55170363708288,268.57,39348.0
buy,39393,268.35,462.73394890877654,0.0,OPEN_LONG pred_ret=2.64% [bull] eff=buy raw=buy,2020/08/04 07:50,buy,buy,2,2.6397993564605713,1.4999999999999996,bull,,0.47205124231672324,0.10922315349055327,,,
sell,39412,268.76,462.73394890877654,0.0,CLOSE_LONG pred_ret=6.24% [bull] eff=sell raw=sell,2020/08/04 09:25,sell,sell,2s,6.2438507080078125,1.7999999999999994,bull,,0.47205124231672324,0.10922315349055327,189.72091905258364,268.35,39393.0
buy,39431,269.56,461.36064738359835,0.0,OPEN_LONG pred_ret=2.14% [bull] eff=buy raw=buy,2020/08/04 11:00,buy,buy,2,2.1411025524139404,1.4999999999999996,bull,,0.47205124231672324,0.10922315349055327,,,
sell,39459,269.62,461.36064738359835,0.0,CLOSE_LONG pred_ret=6.32% [bull] eff=sell raw=sell,2020/08/04 13:20,sell,sell,1,6.322955131530762,1.7999999999999994,bull,,0.47205124231672324,0.10922315349055327,27.681638843016948,269.56,39431.0
buy,39472,268.88,462.63038436315753,0.0,OPEN_LONG pred_ret=2.27% [bull] eff=buy raw=buy,2020/08/04 14:25,buy,buy,2s,2.2737278938293457,1.4999999999999996,bull,,0.47205124231672324,0.10922315349055327,,,
sell,39478,269.03,462.63038436315753,0.0,CLOSE_LONG pred_ret=6.45% [bull] eff=sell raw=sell,2020/08/04 14:55,sell,sell,2,6.453805923461914,1.7999999999999994,bull,,0.47205124231672324,0.10922315349055327,69.39455765446311,268.88,39472.0
buy,39562,271.43,458.53977933618336,0.0,OPEN_LONG pred_ret=2.93% [bull] eff=buy raw=buy,2020/08/05 06:05,buy,buy,3a,2.933612585067749,0.8499999999999996,bull,,0.47151180030047585,-0.12720445630772473,,,
sell,39579,271.48,458.53977933618336,0.0,CLOSE_LONG pred_ret=7.45% [bull] eff=sell raw=sell,2020/08/05 07:30,sell,sell,2,7.453682899475098,-0.5,bull,,0.47151180030047585,-0.12720445630772473,22.92698896681438,271.43,39562.0
buy,39595,270.53,460.1499992392233,0.0,OPEN_LONG pred_ret=2.74% [bull] eff=buy raw=buy,2020/08/05 08:50,buy,buy,1p,2.741014242172241,0.8499999999999996,bull,,0.47151180030047585,-0.12720445630772473,,,
sell,39611,271.26,460.1499992392233,0.0,CLOSE_LONG pred_ret=6.71% [bull] eff=sell raw=sell,2020/08/05 10:10,sell,sell,2s,6.705411434173584,-0.5,bull,,0.47151180030047585,-0.12720445630772473,335.90949944464137,270.53,39595.0
buy,39616,270.84,460.8635681348092,0.0,OPEN_LONG pred_ret=2.69% [bull] eff=buy raw=buy,2020/08/05 10:35,buy,buy,2,2.694964647293091,0.8499999999999996,bull,,0.47151180030047585,-0.12720445630772473,,,
sell,39621,271.334,460.8635681348092,0.0,CLOSE_LONG pred_ret=6.74% [bull] eff=sell raw=sell,2020/08/05 11:00,sell,sell,2s,6.743708610534668,-0.5,bull,,0.47151180030047585,-0.12720445630772473,227.66660265860875,270.84,39616.0
buy,39629,270.76,461.8405798356121,0.0,OPEN_LONG pred_ret=2.80% [bull] eff=buy raw=buy,2020/08/05 11:40,buy,buy,2s,2.795527935028076,0.8499999999999996,bull,,0.47151180030047585,-0.12720445630772473,,,
sell,39637,270.875,461.8405798356121,0.0,CLOSE_LONG pred_ret=7.59% [bull] eff=sell raw=sell,2020/08/05 12:20,sell,sell,2,7.586082458496094,-0.5,bull,,0.47151180030047585,-0.12720445630772473,53.11166668109959,270.76,39629.0
buy,39670,270.71,462.1220755161296,0.0,OPEN_LONG pred_ret=2.80% [bull] eff=buy raw=buy,2020/08/05 15:05,buy,buy,2s,2.7989118099212646,0.8499999999999996,bull,,0.47151180030047585,-0.12720445630772473,,,
sell,39760,270.31,462.1220755161296,0.0,CLOSE_LONG pred_ret=5.37% [bull] eff=sell raw=sell,2020/08/06 07:30,sell,sell,2s,5.369638442993164,-0.5,bull,,0.4680267027379505,-0.3150113449087629,-184.84883020644133,270.71,39670.0
buy,39779,270.8,461.2858871224704,0.0,OPEN_LONG pred_ret=1.86% [bull] eff=buy raw=buy,2020/08/06 09:05,buy,buy,2,1.8647888898849487,0.9999999999999996,bull,,0.4680267027379505,-0.3150113449087629,,,
sell,39794,271.87,461.2858871224704,0.0,CLOSE_LONG pred_ret=5.53% [bull] eff=sell raw=sell,2020/08/06 10:20,sell,sell,1p,5.528842926025391,-0.5,bull,,0.4680267027379505,-0.3150113449087629,493.5758992210402,270.8,39779.0
buy,39800,270.77,463.1598557151311,0.0,OPEN_LONG pred_ret=1.79% [bull] eff=buy raw=buy,2020/08/06 10:50,buy,buy,2s,1.793062686920166,0.9999999999999996,bull,,0.4680267027379505,-0.3150113449087629,,,
sell,39806,271.525,463.1598557151311,0.0,CLOSE_LONG pred_ret=5.38% [bull] eff=sell raw=sell,2020/08/06 11:20,sell,sell,2,5.375854969024658,-0.5,bull,,0.4680267027379505,-0.3150113449087629,349.68569106492185,270.77,39800.0
buy,39859,274.142,458.7384633622391,0.0,OPEN_LONG pred_ret=1.95% [bull] eff=buy raw=buy,2020/08/06 15:45,buy,buy,3a,1.9522044658660889,0.9999999999999996,bull,,0.4680267027379505,-0.3150113449087629,,,
sell,39864,274.68,458.7384633622391,0.0,CLOSE_LONG pred_ret=5.56% [bull] eff=sell raw=sell,2020/08/06 16:10,sell,sell,2,5.560886383056641,-0.5,bull,,0.4680267027379505,-0.3150113449087629,246.80129328888964,274.142,39859.0
buy,39909,273.98,459.91050849091107,0.0,OPEN_LONG pred_ret=0.67% [bull] eff=buy raw=buy,2020/08/07 04:00,buy,buy,1p,0.6679268479347229,-0.5,bull,,0.46265661513287487,0.6463193034057491,,,
sell,39957,273.53,459.91050849091107,0.0,CLOSE_LONG pred_ret=6.14% [bull] eff=sell raw=sell,2020/08/07 08:00,sell,sell,2s,6.139292240142822,-0.5,bull,,0.46265661513287487,0.6463193034057491,-206.9597288209309,273.98,39909.0
buy,39985,273.7,459.62484978998503,0.0,OPEN_LONG pred_ret=1.03% [bull] eff=buy raw=buy,2020/08/07 10:20,buy,buy,2,1.0322757959365845,-0.5,bull,,0.46265661513287487,0.6463193034057491,,,
sell,39991,274.82,459.62484978998503,0.0,CLOSE_LONG pred_ret=6.54% [bull] eff=sell raw=sell,2020/08/07 10:50,sell,sell,2s,6.5370402336120605,-0.5,bull,,0.46265661513287487,0.6463193034057491,514.7798317647853,273.7,39985.0
buy,40016,271.71,464.885728237031,0.0,OPEN_LONG pred_ret=0.82% [bull] eff=buy raw=buy,2020/08/07 12:55,buy,buy,1p,0.8238161206245422,-0.5,bull,,0.46265661513287487,0.6463193034057491,,,
sell,40137,271.3099,464.885728237031,0.0,CLOSE_LONG pred_ret=5.91% [bull] eff=sell raw=sell,2020/08/10 07:55,sell,sell,1,5.908761978149414,-0.5,bull,,0.46610514160395833,0.3198862059853084,-186.00077986761386,271.71,40016.0
buy,40152,271.45,464.6457927405271,0.0,OPEN_LONG pred_ret=1.85% [bull] eff=buy raw=buy,2020/08/10 09:10,buy,buy,2s,1.8502225875854492,0.7999999999999998,bull,,0.46610514160395833,0.3198862059853084,,,
sell,40179,268.67,464.6457927405271,0.0,CLOSE_LONG pred_ret=5.44% [bull] eff=sell raw=sell,2020/08/10 11:25,sell,sell,2,5.435155868530273,-0.5,bull,,0.46610514160395833,0.3198862059853084,-1291.7153038186527,271.45,40152.0
buy,41544,275.97,452.35491225712,0.0,OPEN_LONG pred_ret=1.02% [bull] eff=buy raw=buy,2020/08/19 15:45,buy,buy,1p,1.0183978080749512,0.9999999999999996,bull,,0.45535551716562794,0.9616530052300933,,,
sell,41713,278.66,452.35491225712,0.0,CLOSE_LONG pred_ret=4.37% [bull] eff=sell raw=sell,2020/08/20 13:55,sell,sell,1p,4.365483283996582,-0.5,bull,,0.4586451726847779,0.946427000911415,1216.8347139716518,275.97,41544.0
buy,41818,279.4,451.15683553890153,0.0,OPEN_LONG pred_ret=1.22% [bull] eff=buy raw=buy,2020/08/21 06:45,buy,buy,1p,1.2181553840637207,0.7999999999999998,bull,,0.45929820672865446,0.45203098196255903,,,
sell,41843,279.7,451.15683553890153,0.0,CLOSE_LONG pred_ret=3.77% [bull] eff=sell raw=sell,2020/08/21 08:50,sell,sell,2s,3.7656185626983643,-0.5,bull,,0.45929820672865446,0.45203098196255903,135.34705066167558,279.4,41818.0
buy,41876,280.8345,449.3342765943314,0.0,OPEN_LONG pred_ret=1.28% [bull] eff=buy raw=buy,2020/08/21 11:35,buy,buy,2,1.281637191772461,0.7999999999999998,bull,,0.45929820672865446,0.45203098196255903,,,
sell,41911,281.68,449.3342765943314,0.0,CLOSE_LONG pred_ret=4.14% [bull] eff=sell raw=sell,2020/08/21 14:30,sell,sell,1,4.144129753112793,-0.5,bull,,0.45929820672865446,0.45203098196255903,379.91213086051414,280.8345,41876.0
buy,41924,281.8,449.14293481579585,0.0,OPEN_LONG pred_ret=1.20% [bull] eff=buy raw=buy,2020/08/21 15:35,buy,buy,3a,1.1973837614059448,0.7999999999999998,bull,,0.45929820672865446,0.45203098196255903,,,
sell,41931,282.08,449.14293481579585,0.0,CLOSE_LONG pred_ret=4.18% [bull] eff=sell raw=sell,2020/08/21 16:10,sell,sell,2,4.184726715087891,-0.5,bull,,0.45929820672865446,0.45203098196255903,125.76002174841058,281.8,41924.0
buy,41971,282.3,448.7929119831374,0.0,OPEN_LONG pred_ret=1.32% [bull] eff=buy raw=buy,2020/08/21 19:50,buy,buy,3a,1.315564751625061,0.7999999999999998,bull,,0.45929820672865446,0.45203098196255903,,,
sell,41979,284.58,448.7929119831374,0.0,CLOSE_LONG pred_ret=4.23% [bull] eff=sell raw=sell,2020/08/24 04:30,sell,sell,1p,4.2347564697265625,-0.5,bull,,0.4622080453065844,-0.3088369876698967,1023.247839321541,282.3,41971.0
buy,42087,283.0712,451.1850265663241,0.0,OPEN_LONG pred_ret=1.40% [bull] eff=buy raw=buy,2020/08/24 13:30,buy,buy,1,1.4041026830673218,0.7999999999999998,bull,,0.4622080453065844,-0.3088369876698967,,,
sell,42094,283.19,451.1850265663241,0.0,CLOSE_LONG pred_ret=3.69% [bull] eff=sell raw=sell,2020/08/24 14:05,sell,sell,2s,3.691643238067627,-0.5,bull,,0.4622080453065844,-0.3088369876698967,53.60078115608903,283.0712,42087.0
buy,42100,282.44,452.38311738180613,0.0,OPEN_LONG pred_ret=1.57% [bull] eff=buy raw=buy,2020/08/24 14:35,buy,buy,1,1.571373701095581,0.7999999999999998,bull,,0.4622080453065844,-0.3088369876698967,,,
sell,42112,282.97,452.38311738180613,0.0,CLOSE_LONG pred_ret=3.55% [bull] eff=sell raw=sell,2020/08/24 15:35,sell,sell,2s,3.5511932373046875,-0.5,bull,,0.4622080453065844,-0.3088369876698967,239.7630522123706,282.44,42100.0
buy,42195,284.07,450.6313610220357,0.0,OPEN_LONG pred_ret=2.34% [bull] eff=buy raw=buy,2020/08/25 07:00,buy,buy,2,2.3382339477539062,0.7999999999999998,bull,,0.4708045291686372,0.42938370035253587,,,
sell,42234,283.926,450.6313610220357,0.0,CLOSE_LONG pred_ret=2.13% [bull] eff=sell raw=sell,2020/08/25 10:15,sell,sell,2s,2.130624532699585,-0.5,bull,,0.4708045291686372,0.42938370035253587,-64.8909159871756,284.07,42195.0
buy,42252,284.1399,450.2921265529498,0.0,OPEN_LONG pred_ret=2.66% [bull] eff=buy raw=buy,2020/08/25 11:45,buy,buy,2s,2.659971237182617,0.7999999999999998,bull,,0.4708045291686372,0.42938370035253587,,,
sell,42263,284.6,450.2921265529498,0.0,CLOSE_LONG pred_ret=2.53% [bull] eff=sell raw=sell,2020/08/25 12:40,sell,sell,2s,2.5342419147491455,-0.5,bull,,0.4708045291686372,0.42938370035253587,207.17940742701728,284.1399,42252.0
buy,42268,284.43,450.56126012364916,0.0,OPEN_LONG pred_ret=2.63% [bull] eff=buy raw=buy,2020/08/25 13:05,buy,buy,2s,2.62803053855896,0.7999999999999998,bull,,0.4708045291686372,0.42938370035253587,,,
sell,42269,284.6102,450.56126012364916,0.0,CLOSE_LONG pred_ret=2.41% [bull] eff=sell raw=sell,2020/08/25 13:10,sell,sell,2s,2.4127824306488037,-0.5,bull,,0.4708045291686372,0.42938370035253587,81.19113907428765,284.43,42268.0
buy,42279,284.63,450.52991728223947,0.0,OPEN_LONG pred_ret=2.62% [bull] eff=buy raw=buy,2020/08/25 14:00,buy,buy,2s,2.6246755123138428,0.7999999999999998,bull,,0.4708045291686372,0.42938370035253587,,,
sell,42285,285.23,450.52991728223947,0.0,CLOSE_LONG pred_ret=3.24% [bull] eff=sell raw=sell,2020/08/25 14:30,sell,sell,1,3.2391297817230225,-0.5,bull,,0.4708045291686372,0.42938370035253587,270.3179503693539,284.63,42279.0
buy,42331,286.22,448.97158935928013,0.0,OPEN_LONG pred_ret=2.24% [bull] eff=buy raw=buy,2020/08/25 18:25,buy,buy,3a,2.2427725791931152,0.7999999999999998,bull,,0.4708045291686372,0.42938370035253587,,,
sell,42343,286.47,448.97158935928013,0.0,CLOSE_LONG pred_ret=3.22% [bull] eff=sell raw=sell,2020/08/25 19:25,sell,sell,2,3.219071626663208,-0.5,bull,,0.4708045291686372,0.42938370035253587,112.24289733982003,286.22,42331.0
buy,42611,290.9824,442.0091772002465,0.0,OPEN_LONG pred_ret=2.83% [bull] eff=buy raw=buy,2020/08/27 10:05,buy,buy,1,2.8306379318237305,2.1499999999999995,bull,,0.46418927169083485,-0.14111702414950622,,,
sell,42769,292.05,442.0091772002465,0.0,CLOSE_LONG pred_ret=2.69% [bull] eff=sell raw=sell,2020/08/28 07:30,sell,sell,1,2.6893718242645264,2.1999999999999993,bull,,0.47278338795781,-0.207167666565069,471.88899757899514,290.9824,42611.0
buy,42781,291.62,442.6609292961113,0.0,OPEN_LONG pred_ret=2.85% [bull] eff=buy raw=buy,2020/08/28 08:30,buy,buy,2s,2.85060715675354,-0.5,bull,,0.47278338795781,-0.207167666565069,,,
sell,42787,292.26,442.6609292961113,0.0,CLOSE_LONG pred_ret=3.56% [bull] eff=sell raw=sell,2020/08/28 09:00,sell,sell,2,3.559307336807251,2.1999999999999993,bull,,0.47278338795781,-0.207167666565069,283.3029947495052,291.62,42781.0
buy,42806,292.25,442.67607594895287,0.0,OPEN_LONG pred_ret=2.89% [bull] eff=buy raw=buy,2020/08/28 10:35,buy,buy,2s,2.88692045211792,-0.5,bull,,0.47278338795781,-0.207167666565069,,,
sell,42815,292.575,442.67607594895287,0.0,CLOSE_LONG pred_ret=2.56% [bull] eff=sell raw=sell,2020/08/28 11:20,sell,sell,2s,2.559440851211548,2.1999999999999993,bull,,0.47278338795781,-0.207167666565069,143.86972468340466,292.25,42806.0
buy,42830,292.0217,443.51482414068846,0.0,OPEN_LONG pred_ret=2.82% [bull] eff=buy raw=buy,2020/08/28 12:35,buy,buy,2,2.821214199066162,-0.5,bull,,0.47278338795781,-0.207167666565069,,,
