side,seen_idx,exec_px,qty,fee,reason,signal_ts,signal_dir,bsp_type,pred_ret,ret_th,bucket_key,trend_bucket,state_bucket,dd60,ret10,vol20,dist60,pnl,entry_px,entry_idx
sell,27379,185.74,587.2560738516174,0.0,CLOSE_LONG pred_ret=1.31% [bull__downtrend],2019/05/07 14:05,sell,2,1.3053621053695679,0.7499999999999998,bull__downtrend,bull,downtrend,-0.0061221286170268785,0.010749255002128644,0.0057978197984258645,0.0061598399494577905,-411.07925169612554,186.44,27365.0
buy,27385,184.93,589.828276413775,0.0,OPEN_LONG pred_ret=2.46% [bull__downtrend],2019/05/07 14:35,buy,1p,2.4562020301818848,2.1999999999999993,bull__downtrend,bull,downtrend,-0.0061221286170268785,0.010749255002128644,0.0057978197984258645,0.0061598399494577905,,,
sell,27392,185.44,589.828276413775,0.0,CLOSE_LONG pred_ret=1.07% [bull__downtrend],2019/05/07 15:10,sell,2s,1.067618489265442,0.7499999999999998,bull__downtrend,bull,downtrend,-0.0061221286170268785,0.010749255002128644,0.0057978197984258645,0.0061598399494577905,300.8124209710199,184.93,27385.0
buy,27397,184.5668,592.6188002293502,0.0,OPEN_LONG pred_ret=2.32% [bull__downtrend],2019/05/07 15:35,buy,1,2.319838047027588,2.1999999999999993,bull__downtrend,bull,downtrend,-0.0061221286170268785,0.010749255002128644,0.0057978197984258645,0.0061598399494577905,,,
sell,27401,186.26,592.6188002293502,0.0,CLOSE_LONG pred_ret=1.09% [bull__downtrend],2019/05/07 15:55,sell,2s,1.086997628211975,0.7499999999999998,bull__downtrend,bull,downtrend,-0.0061221286170268785,0.010749255002128644,0.0057978197984258645,0.0061598399494577905,1003.42215254833,184.5668,27397.0
buy,27504,185.89,593.7983631756349,0.0,OPEN_LONG pred_ret=2.80% [bull__downtrend],2019/05/08 08:45,buy,2s,2.800288438796997,-0.5,bull__downtrend,bull,downtrend,-0.02548270629480409,-0.021386159424097495,0.007434794625712903,0.026149054982817832,,,
sell,27531,186.76,593.7983631756349,0.0,CLOSE_LONG pred_ret=1.20% [bull__downtrend],2019/05/08 11:00,sell,1,1.1963485479354858,-0.5,bull__downtrend,bull,downtrend,-0.02548270629480409,-0.021386159424097495,0.007434794625712903,0.026149054982817832,516.604575962805,185.89,27504.0
buy,27538,186.0,596.2246360574278,0.0,OPEN_LONG pred_ret=2.79% [bull__downtrend],2019/05/08 11:35,buy,2s,2.791472911834717,-0.5,bull__downtrend,bull,downtrend,-0.02548270629480409,-0.021386159424097495,0.007434794625712903,0.026149054982817832,,,
sell,27549,186.41,596.2246360574278,0.0,CLOSE_LONG pred_ret=0.92% [bull__downtrend],2019/05/08 12:30,sell,2,0.9229830503463745,-0.5,bull__downtrend,bull,downtrend,-0.02548270629480409,-0.021386159424097495,0.007434794625712903,0.026149054982817832,244.45210078354336,186.0,27538.0
buy,27569,186.205,596.8810419025542,0.0,OPEN_LONG pred_ret=2.85% [bull__downtrend],2019/05/08 14:10,buy,2s,2.845747470855713,-0.5,bull__downtrend,bull,downtrend,-0.02548270629480409,-0.021386159424097495,0.007434794625712903,0.026149054982817832,,,
sell,27575,186.66,596.8810419025542,0.0,CLOSE_LONG pred_ret=1.03% [bull__downtrend],2019/05/08 14:40,sell,2s,1.0257058143615723,-0.5,bull__downtrend,bull,downtrend,-0.02548270629480409,-0.021386159424097495,0.007434794625712903,0.026149054982817832,271.58087406565267,186.205,27569.0
buy,27589,185.96,599.1278515892169,0.0,OPEN_LONG pred_ret=2.65% [bull__downtrend],2019/05/08 15:50,buy,2s,2.6497254371643066,-0.5,bull__downtrend,bull,downtrend,-0.02548270629480409,-0.021386159424097495,0.007434794625712903,0.026149054982817832,,,
sell,27646,184.3,599.1278515892169,0.0,CLOSE_LONG pred_ret=1.05% [bull__downtrend],2019/05/09 04:40,sell,3a,1.0454350709915161,0.9999999999999996,bull__downtrend,bull,downtrend,-0.02794202291873793,-0.020768541458014877,0.007411219985641109,0.02874522258707013,-994.552233638098,185.96,27589.0
buy,27656,184.36,598.9328653064259,0.0,OPEN_LONG pred_ret=2.41% [bull__downtrend],2019/05/09 05:35,buy,2,2.4058940410614014,-0.5,bull__downtrend,bull,downtrend,-0.02794202291873793,-0.020768541458014877,0.007411219985641109,0.02874522258707013,,,
sell,27703,183.82,598.9328653064259,0.0,CLOSE_LONG pred_ret=1.02% [bull__downtrend],2019/05/09 09:30,sell,2,1.0207362174987793,0.9999999999999996,bull__downtrend,bull,downtrend,-0.02794202291873793,-0.020768541458014877,0.007411219985641109,0.02874522258707013,-323.42374726548223,184.36,27656.0
buy,27769,184.19,597.7297318020914,0.0,OPEN_LONG pred_ret=2.36% [bull__downtrend],2019/05/09 15:00,buy,1p,2.362525701522827,-0.5,bull__downtrend,bull,downtrend,-0.02794202291873793,-0.020768541458014877,0.007411219985641109,0.02874522258707013,,,
sell,27835,184.63,597.7297318020914,0.0,CLOSE_LONG pred_ret=0.70% [side__downtrend],2019/05/10 04:30,sell,2s,0.7017163038253784,0.3,side__downtrend,side,downtrend,-0.03317461148029932,-0.02997690046199064,0.007419929133967747,0.03431292958813659,263.00108199291884,184.19,27769.0
buy,27866,184.0,599.7763064272833,0.0,OPEN_LONG pred_ret=2.68% [side__downtrend],2019/05/10 07:25,buy,2s,2.675661325454712,0.3,side__downtrend,side,downtrend,-0.03317461148029932,-0.02997690046199064,0.007419929133967747,0.03431292958813659,,,
sell,27885,183.98,599.7763064272833,0.0,CLOSE_LONG pred_ret=0.67% [side__downtrend],2019/05/10 09:00,sell,3a,0.6728425621986389,0.3,side__downtrend,side,downtrend,-0.03317461148029932,-0.02997690046199064,0.007419929133967747,0.03431292958813659,-11.995526128551804,184.0,27866.0
buy,27879,183.38,601.7387111816532,0.0,OPEN_LONG pred_ret=3.10% [side__downtrend],2019/05/10 08:30,buy,2s,3.103994369506836,0.3,side__downtrend,side,downtrend,-0.03317461148029932,-0.02997690046199064,0.007419929133967747,0.03431292958813659,,,
sell,27927,183.24,601.7387111816532,0.0,CLOSE_LONG pred_ret=0.96% [side__downtrend],2019/05/10 12:30,sell,3a,0.9612013697624207,0.3,side__downtrend,side,downtrend,-0.03317461148029932,-0.02997690046199064,0.007419929133967747,0.03431292958813659,-84.24341956542324,183.38,27879.0
buy,27950,183.8999,599.5794529356793,0.0,OPEN_LONG pred_ret=2.30% [side__downtrend],2019/05/10 14:25,buy,2,2.2979605197906494,0.3,side__downtrend,side,downtrend,-0.03317461148029932,-0.02997690046199064,0.007419929133967747,0.03431292958813659,,,
sell,27955,184.5,599.5794529356793,0.0,CLOSE_LONG pred_ret=0.92% [side__downtrend],2019/05/10 14:50,sell,1p,0.9246396422386169,0.3,side__downtrend,side,downtrend,-0.03317461148029932,-0.02997690046199064,0.007419929133967747,0.03431292958813659,359.80762970669974,183.8999,27950.0
buy,28009,182.0,607.8154344320486,0.0,OPEN_LONG pred_ret=2.40% [side__downtrend],2019/05/13 04:00,buy,1,2.402364492416382,-0.5,side__downtrend,side,downtrend,-0.03197111611114023,-0.029635457644899055,0.007407311818280634,0.0330270270270272,,,
sell,28273,180.19,607.8154344320486,0.0,CLOSE_LONG pred_ret=3.71% [side__downtrend],2019/05/14 10:15,sell,1p,3.7079057693481445,-0.5,side__downtrend,side,downtrend,-0.06556433467636436,-0.06512407077792903,0.010645811061586763,0.07016463209765922,-1100.1459363220094,182.0,28009.0
buy,28427,180.43,607.0069452436449,0.0,OPEN_LONG pred_ret=1.59% [side__downtrend],2019/05/15 07:55,buy,1,1.586495280265808,1.5499999999999994,side__downtrend,side,downtrend,-0.0553084610957042,-0.047483380816714105,0.011025650540071241,0.05854658247479794,,,
sell,28441,179.53,607.0069452436449,0.0,CLOSE_LONG pred_ret=3.68% [side__downtrend],2019/05/15 09:05,sell,3a,3.6810529232025146,-0.5,side__downtrend,side,downtrend,-0.0553084610957042,-0.047483380816714105,0.011025650540071241,0.05854658247479794,-546.3062507192839,180.43,28427.0
buy,28765,183.87,592.6793760787053,0.0,OPEN_LONG pred_ret=0.91% [side__downtrend],2019/05/17 04:40,buy,1,0.906657338142395,0.7999999999999998,side__downtrend,side,downtrend,-0.03233739731044949,-0.016905002392217372,0.011741479810961039,0.03341805007300058,,,
sell,28776,184.24,592.6793760787053,0.0,CLOSE_LONG pred_ret=3.18% [side__downtrend],2019/05/17 05:35,sell,3a,3.1810429096221924,-0.5,side__downtrend,side,downtrend,-0.03233739731044949,-0.016905002392217372,0.011741479810961039,0.03341805007300058,219.29136914912368,183.87,28765.0
buy,28799,183.68,594.4863253960185,0.0,OPEN_LONG pred_ret=0.93% [side__downtrend],2019/05/17 07:30,buy,1p,0.9265197515487671,0.7999999999999998,side__downtrend,side,downtrend,-0.03233739731044949,-0.016905002392217372,0.011741479810961039,0.03341805007300058,,,
sell,28838,184.58,594.4863253960185,0.0,CLOSE_LONG pred_ret=3.84% [side__downtrend],2019/05/17 10:45,sell,1p,3.8384337425231934,-0.5,side__downtrend,side,downtrend,-0.03233739731044949,-0.016905002392217372,0.011741479810961039,0.03341805007300058,535.03769285642,183.68,28799.0
buy,28849,184.3827,595.1224596537371,0.0,OPEN_LONG pred_ret=0.91% [side__downtrend],2019/05/17 11:40,buy,2s,0.9081718325614929,0.7999999999999998,side__downtrend,side,downtrend,-0.03233739731044949,-0.016905002392217372,0.011741479810961039,0.03341805007300058,,,
sell,28861,184.44,595.1224596537371,0.0,CLOSE_LONG pred_ret=3.31% [side__downtrend],2019/05/17 12:40,sell,2,3.3144800662994385,-0.5,side__downtrend,side,downtrend,-0.03233739731044949,-0.016905002392217372,0.011741479810961039,0.03341805007300058,34.10051693815789,184.3827,28849.0
buy,28889,183.75,597.3572052165185,0.0,OPEN_LONG pred_ret=1.17% [side__downtrend],2019/05/17 15:00,buy,2s,1.1713274717330933,0.7999999999999998,side__downtrend,side,downtrend,-0.03233739731044949,-0.016905002392217372,0.011741479810961039,0.03341805007300058,,,
sell,29149,181.23,597.3572052165185,0.0,CLOSE_LONG pred_ret=2.55% [side__downtrend],2019/05/21 05:30,sell,1,2.551877737045288,-0.5,side__downtrend,side,downtrend,-0.058395688347025354,-0.0525955564915237,0.012391337516037876,0.06201722700750212,-1505.340157145633,183.75,28889.0
buy,29173,181.28,597.1924442927497,0.0,OPEN_LONG pred_ret=2.47% [side__downtrend],2019/05/21 07:30,buy,3a,2.4663496017456055,2.349999999999999,side__downtrend,side,downtrend,-0.058395688347025354,-0.0525955564915237,0.012391337516037876,0.06201722700750212,,,
sell,29197,181.72,597.1924442927497,0.0,CLOSE_LONG pred_ret=3.20% [side__downtrend],2019/05/21 09:30,sell,2,3.198582649230957,-0.5,side__downtrend,side,downtrend,-0.058395688347025354,-0.0525955564915237,0.012391337516037876,0.06201722700750212,262.7646754888085,181.28,29173.0
buy,29204,181.16,599.0384796692342,0.0,OPEN_LONG pred_ret=2.40% [side__downtrend],2019/05/21 10:05,buy,3a,2.4011223316192627,2.349999999999999,side__downtrend,side,downtrend,-0.058395688347025354,-0.0525955564915237,0.012391337516037876,0.06201722700750212,,,
sell,29209,181.6,599.0384796692342,0.0,CLOSE_LONG pred_ret=2.51% [side__downtrend],2019/05/21 10:30,sell,2,2.5061633586883545,-0.5,side__downtrend,side,downtrend,-0.058395688347025354,-0.0525955564915237,0.012391337516037876,0.06201722700750212,263.5769310544617,181.16,29204.0
buy,29225,181.45,599.5336892142901,0.0,OPEN_LONG pred_ret=2.44% [side__downtrend],2019/05/21 11:50,buy,3a,2.4392330646514893,2.349999999999999,side__downtrend,side,downtrend,-0.058395688347025354,-0.0525955564915237,0.012391337516037876,0.06201722700750212,,,
sell,29248,182.06,599.5336892142901,0.0,CLOSE_LONG pred_ret=3.39% [side__downtrend],2019/05/21 13:45,sell,2,3.394101142883301,-0.5,side__downtrend,side,downtrend,-0.058395688347025354,-0.0525955564915237,0.012391337516037876,0.06201722700750212,365.71555042072515,181.45,29225.0
buy,29316,181.11,602.6785017853992,0.0,OPEN_LONG pred_ret=2.96% [side__downtrend],2019/05/22 04:00,buy,1p,2.957300901412964,2.3999999999999995,side__downtrend,side,downtrend,-0.04855842185128989,-0.023679123711340178,0.012258188067608993,0.05103668261562988,,,
sell,29386,181.57,602.6785017853992,0.0,CLOSE_LONG pred_ret=2.57% [side__downtrend],2019/05/22 10:15,sell,2s,2.5679361820220947,2.4499999999999993,side__downtrend,side,downtrend,-0.04855842185128989,-0.023679123711340178,0.012258188067608993,0.05103668261562988,277.2321108212713,181.11,29316.0
buy,29394,181.15,604.0758242847085,0.0,OPEN_LONG pred_ret=2.95% [side__downtrend],2019/05/22 10:55,buy,2,2.952181816101074,2.3999999999999995,side__downtrend,side,downtrend,-0.04855842185128989,-0.023679123711340178,0.012258188067608993,0.05103668261562988,,,
sell,29438,181.69,604.0758242847085,0.0,CLOSE_LONG pred_ret=2.97% [side__downtrend],2019/05/22 14:35,sell,2s,2.9664206504821777,2.4499999999999993,side__downtrend,side,downtrend,-0.04855842185128989,-0.023679123711340178,0.012258188067608993,0.05103668261562988,326.20094511373776,181.15,29394.0
buy,29449,181.44,604.9081598009737,0.0,OPEN_LONG pred_ret=3.06% [side__downtrend],2019/05/22 15:30,buy,2s,3.0629427433013916,2.3999999999999995,side__downtrend,side,downtrend,-0.04855842185128989,-0.023679123711340178,0.012258188067608993,0.05103668261562988,,,
sell,29476,181.09,604.9081598009737,0.0,CLOSE_LONG pred_ret=2.47% [side__downtrend],2019/05/22 18:05,sell,2,2.473250389099121,2.4499999999999993,side__downtrend,side,downtrend,-0.04855842185128989,-0.023679123711340178,0.012258188067608993,0.05103668261562988,-211.71785593033738,181.44,29449.0
buy,29484,180.88,605.6104525561607,0.0,OPEN_LONG pred_ret=3.43% [side__downtrend],2019/05/22 19:00,buy,2s,3.4308526515960693,2.3999999999999995,side__downtrend,side,downtrend,-0.04855842185128989,-0.023679123711340178,0.012258188067608993,0.05103668261562988,,,
sell,29685,179.37,605.6104525561607,0.0,CLOSE_LONG pred_ret=2.39% [bear__downtrend],2019/05/24 04:00,sell,1p,2.3917036056518555,-0.5,bear__downtrend,bear,downtrend,-0.06729108890167967,-0.03528711370893545,0.012502917190142264,0.07214586255259481,-914.4717833597971,180.88,29484.0
buy,29801,178.49,608.5962623956442,0.0,OPEN_LONG pred_ret=3.60% [bear__downtrend],2019/05/24 14:15,buy,1,3.6021597385406494,2.1999999999999993,bear__downtrend,bear,downtrend,-0.06729108890167967,-0.03528711370893545,0.012502917190142264,0.07214586255259481,,,
sell,29857,178.37,608.5962623956442,0.0,CLOSE_LONG pred_ret=1.48% [bear__downtrend],2019/05/28 04:00,sell,2s,1.4778777360916138,-0.5,bear__downtrend,bear,downtrend,-0.06776202187222025,-0.03697297297297297,0.012482509933427087,0.0726874719353392,-73.03155148748007,178.49,29801.0
buy,29863,177.95,610.0326795364489,0.0,OPEN_LONG pred_ret=3.79% [bear__downtrend],2019/05/28 04:30,buy,1,3.794062852859497,2.1999999999999993,bear__downtrend,bear,downtrend,-0.06776202187222025,-0.03697297297297297,0.012482509933427087,0.0726874719353392,,,
sell,29870,178.16,610.0326795364489,0.0,CLOSE_LONG pred_ret=1.59% [bear__downtrend],2019/05/28 05:05,sell,3a,1.594806432723999,-0.5,bear__downtrend,bear,downtrend,-0.06776202187222025,-0.03697297297297297,0.012482509933427087,0.0726874719353392,128.10686270265913,177.95,29863.0
buy,29884,177.84,611.1303541734915,0.0,OPEN_LONG pred_ret=3.56% [bear__downtrend],2019/05/28 06:15,buy,1p,3.5557196140289307,2.1999999999999993,bear__downtrend,bear,downtrend,-0.06776202187222025,-0.03697297297297297,0.012482509933427087,0.0726874719353392,,,
sell,29922,179.15,611.1303541734915,0.0,CLOSE_LONG pred_ret=2.16% [bear__downtrend],2019/05/28 09:30,sell,1p,2.1588478088378906,-0.5,bear__downtrend,bear,downtrend,-0.06776202187222025,-0.03697297297297297,0.012482509933427087,0.0726874719353392,800.5807639672752,177.84,29884.0
buy,29981,178.43,613.596384857821,0.0,OPEN_LONG pred_ret=3.77% [bear__downtrend],2019/05/28 14:25,buy,1p,3.765599489212036,2.1999999999999993,bear__downtrend,bear,downtrend,-0.06776202187222025,-0.03697297297297297,0.012482509933427087,0.0726874719353392,,,
sell,30065,176.29,613.596384857821,0.0,CLOSE_LONG pred_ret=1.93% [bear__downtrend],2019/05/29 05:55,sell,3a,1.9265152215957642,1.8499999999999996,bear__downtrend,bear,downtrend,-0.07126785620846632,-0.006103707022062976,0.01242129703969409,0.07673671756155276,-1313.096263595746,178.43,29981.0
buy,30090,176.22,613.8401242003476,0.0,OPEN_LONG pred_ret=1.76% [bear__downtrend],2019/05/29 08:00,buy,2,1.763464093208313,-0.5,bear__downtrend,bear,downtrend,-0.07126785620846632,-0.006103707022062976,0.01242129703969409,0.07673671756155276,,,
sell,30249,176.7,613.8401242003476,0.0,CLOSE_LONG pred_ret=1.77% [bear__downtrend],2019/05/30 05:45,sell,1,1.7727302312850952,-0.5,bear__downtrend,bear,downtrend,-0.078907435508346,-0.024980613714412292,0.012430168506475384,0.08566721581548609,294.6432596161606,176.22,30090.0
buy,30429,174.41,621.89983341667,0.0,OPEN_LONG pred_ret=2.17% [bear__downtrend],2019/05/31 05:25,buy,1,2.1701865196228027,2.0999999999999996,bear__downtrend,bear,downtrend,-0.07503531997279056,-0.0345185427931618,0.012552871974640842,0.08112236239180848,,,
sell,30488,174.55,621.89983341667,0.0,CLOSE_LONG pred_ret=2.10% [bear__downtrend],2019/05/31 10:20,sell,2,2.1010921001434326,2.0499999999999994,bear__downtrend,bear,downtrend,-0.07503531997279056,-0.0345185427931618,0.012552871974640842,0.08112236239180848,87.06597667834299,174.41,30429.0
buy,30605,172.57,629.035266401343,0.0,OPEN_LONG pred_ret=2.32% [bear__downtrend],2019/06/03 04:35,buy,1p,2.320456027984619,2.1499999999999995,bear__downtrend,bear,downtrend,-0.08979121971639381,-0.05937381711999146,0.012870728584675285,0.0986490370796207,,,
sell,30842,171.88,629.035266401343,0.0,CLOSE_LONG pred_ret=1.11% [bear__downtrend],2019/06/04 08:35,sell,1p,1.1086077690124512,-0.5,bear__downtrend,bear,downtrend,-0.10983203390717389,-0.07058566433566427,0.012597642405963498,0.12338349400423243,-434.03433381692525,172.57,30605.0
buy,30857,171.6204,629.9867707397422,0.0,OPEN_LONG pred_ret=2.12% [bear__downtrend],2019/06/04 09:50,buy,2s,2.1240389347076416,1.8999999999999995,bear__downtrend,bear,downtrend,-0.10983203390717389,-0.07058566433566427,0.012597642405963498,0.12338349400423243,,,
sell,30862,172.27,629.9867707397422,0.0,CLOSE_LONG pred_ret=0.97% [bear__downtrend],2019/06/04 10:15,sell,1,0.966708242893219,-0.5,bear__downtrend,bear,downtrend,-0.10983203390717389,-0.07058566433566427,0.012597642405963498,0.12338349400423243,409.2394062725496,171.6204,30857.0
buy,31498,180.86,600.065359921129,0.0,OPEN_LONG pred_ret=0.59% [bear__pullback],2019/06/07 16:00,buy,1p,0.592172384262085,-0.5,bear__pullback,bear,pullback,-0.070639945581079,-0.018837697491989824,0.01463019174765931,0.07600923371431789,,,
sell,31507,181.02,600.065359921129,0.0,CLOSE_LONG pred_ret=2.37% [bear__pullback],2019/06/07 16:45,sell,2s,2.373046875,-0.5,bear__pullback,bear,pullback,-0.070639945581079,-0.018837697491989824,0.01463019174765931,0.07600923371431789,96.0104575873786,180.86,31498.0
buy,32272,182.62,594.807969844063,0.0,OPEN_LONG pred_ret=0.45% [side__pullback],2019/06/14 04:10,buy,1,0.45200657844543457,0.44999999999999973,side__pullback,side,pullback,-0.04023860603840734,0.037619505572212386,0.012941810908904526,0.04192563515429093,,,
sell,32305,182.19,594.807969844063,0.0,CLOSE_LONG pred_ret=2.03% [side__pullback],2019/06/14 07:10,sell,3a,2.0322659015655518,-0.5,side__pullback,side,pullback,-0.04023860603840734,0.037619505572212386,0.012941810908904526,0.04192563515429093,-255.76742703295113,182.62,32272.0
buy,32322,182.27,594.5469030882198,0.0,OPEN_LONG pred_ret=0.70% [side__pullback],2019/06/14 08:35,buy,2,0.6964541673660278,0.44999999999999973,side__pullback,side,pullback,-0.04023860603840734,0.037619505572212386,0.012941810908904526,0.04192563515429093,,,
sell,32401,182.93,594.5469030882198,0.0,CLOSE_LONG pred_ret=2.35% [side__pullback],2019/06/14 15:10,sell,1,2.349123477935791,-0.5,side__pullback,side,pullback,-0.04023860603840734,0.037619505572212386,0.012941810908904526,0.04192563515429093,392.400956038223,182.27,32322.0
buy,32410,182.59,595.6540061445207,0.0,OPEN_LONG pred_ret=0.68% [side__pullback],2019/06/14 15:55,buy,2s,0.6800534725189209,0.44999999999999973,side__pullback,side,pullback,-0.04023860603840734,0.037619505572212386,0.012941810908904526,0.04192563515429093,,,
sell,32423,182.64,595.6540061445207,0.0,CLOSE_LONG pred_ret=2.27% [side__pullback],2019/06/14 17:05,sell,2,2.268437385559082,-0.5,side__pullback,side,pullback,-0.04023860603840734,0.037619505572212386,0.012941810908904526,0.04192563515429093,29.78270030721588,182.59,32410.0
buy,32431,182.52,596.0456261354112,0.0,OPEN_LONG pred_ret=0.73% [side__pullback],2019/06/14 17:55,buy,2s,0.7271084189414978,0.44999999999999973,side__pullback,side,pullback,-0.04023860603840734,0.037619505572212386,0.012941810908904526,0.04192563515429093,,,
sell,32439,182.88,596.0456261354112,0.0,CLOSE_LONG pred_ret=1.94% [side__pullback],2019/06/17 04:00,sell,1,1.9402285814285278,-0.5,side__pullback,side,pullback,-0.04432002511642519,0.04995688416211563,0.012761014585436797,0.046375383267630355,214.57642540873923,182.52,32431.0
buy,32623,183.61,593.6758570210991,0.0,OPEN_LONG pred_ret=0.23% [side__pullback],2019/06/18 04:00,buy,2,0.22530514001846313,-0.5,side__pullback,side,pullback,-0.03856417769870757,0.08006113331765818,0.012629089530587731,0.040111026450419196,,,
sell,32627,184.7,593.6758570210991,0.0,CLOSE_LONG pred_ret=1.22% [side__pullback],2019/06/18 04:20,sell,1p,1.223334789276123,0.9999999999999996,side__pullback,side,pullback,-0.03856417769870757,0.08006113331765818,0.012629089530587731,0.040111026450419196,647.1066841529831,183.61,32623.0
buy,32762,186.41,588.2298738897967,0.0,OPEN_LONG pred_ret=0.59% [side__pullback],2019/06/18 15:55,buy,1p,0.5855945944786072,-0.5,side__pullback,side,pullback,-0.03856417769870757,0.08006113331765818,0.012629089530587731,0.040111026450419196,,,
sell,32766,186.58,588.2298738897967,0.0,CLOSE_LONG pred_ret=1.21% [side__pullback],2019/06/18 16:15,sell,2s,1.2128864526748657,0.9999999999999996,side__pullback,side,pullback,-0.03856417769870757,0.08006113331765818,0.012629089530587731,0.040111026450419196,99.99907856127481,186.41,32762.0
buy,32874,186.09,589.7787622674957,0.0,OPEN_LONG pred_ret=0.65% [side__pullback],2019/06/19 09:35,buy,1,0.6497567892074585,-0.5,side__pullback,side,pullback,-0.024593166239338715,0.06574809902235446,0.01233411398404537,0.025213239633067097,,,
sell,33237,188.43,589.7787622674957,0.0,CLOSE_LONG pred_ret=1.13% [bull__pullback],2019/06/21 09:15,sell,2s,1.1330758333206177,-0.5,bull__pullback,bull,pullback,-0.011825650149128841,0.06328472495918014,0.012212210450619813,0.011967169711411207,1380.082303705942,186.09,32874.0
buy,33541,187.79,591.7887649718527,0.0,OPEN_LONG pred_ret=2.67% [bull__pullback],2019/06/25 04:00,buy,1,2.6720309257507324,2.349999999999999,bull__pullback,bull,pullback,-0.015436136256606225,0.027354627354627237,0.011574774668764515,0.01567814625850339,,,
sell,33567,187.81,591.7887649718527,0.0,CLOSE_LONG pred_ret=0.43% [bull__pullback],2019/06/25 06:50,sell,3a,0.4336276352405548,-0.5,bull__pullback,bull,pullback,-0.015436136256606225,0.027354627354627237,0.011574774668764515,0.01567814625850339,11.83577529944311,187.79,33541.0
buy,33578,187.9,591.5053110663314,0.0,OPEN_LONG pred_ret=2.70% [bull__pullback],2019/06/25 07:45,buy,2,2.7013320922851562,2.349999999999999,bull__pullback,bull,pullback,-0.015436136256606225,0.027354627354627237,0.011574774668764515,0.01567814625850339,,,
sell,33588,188.0099,591.5053110663314,0.0,CLOSE_LONG pred_ret=0.36% [bull__pullback],2019/06/25 08:35,sell,1p,0.3570461571216583,-0.5,bull__pullback,bull,pullback,-0.015436136256606225,0.027354627354627237,0.011574774668764515,0.01567814625850339,65.00643368617911,187.9,33578.0
buy,33654,185.8546,598.3648205804421,0.0,OPEN_LONG pred_ret=2.40% [bull__pullback],2019/06/25 14:05,buy,2,2.3992180824279785,2.349999999999999,bull__pullback,bull,pullback,-0.015436136256606225,0.027354627354627237,0.011574774668764515,0.01567814625850339,,,
sell,34001,186.48,598.3648205804421,0.0,CLOSE_LONG pred_ret=0.95% [side__downtrend],2019/06/27 12:05,sell,2,0.9460331797599792,0.8999999999999997,side__downtrend,side,downtrend,-0.02783737114750673,0.018920697597893943,0.012102588359455064,0.028634479789009237,374.21735879099947,185.8546,33654.0
buy,34025,186.68,597.7237612054898,0.0,OPEN_LONG pred_ret=3.36% [side__downtrend],2019/06/27 14:05,buy,2s,3.3629024028778076,-0.5,side__downtrend,side,downtrend,-0.02783737114750673,0.018920697597893943,0.012102588359455064,0.028634479789009237,,,
sell,34072,186.79,597.7237612054898,0.0,CLOSE_LONG pred_ret=0.98% [side__downtrend],2019/06/27 18:05,sell,2s,0.9770495891571045,0.8999999999999997,side__downtrend,side,downtrend,-0.02783737114750673,0.018920697597893943,0.012102588359455064,0.028634479789009237,65.74961373259505,186.68,34025.0
buy,34098,186.8,597.691763145468,0.0,OPEN_LONG pred_ret=2.99% [side__pullback],2019/06/28 06:35,buy,2s,2.993401050567627,-0.5,side__pullback,side,pullback,-0.024122233268798143,0.01679206193435845,0.01210050837387928,0.024718498659517474,,,
sell,34254,189.88,597.691763145468,0.0,CLOSE_LONG pred_ret=0.77% [side__pullback],2019/07/01 04:00,sell,1p,0.768869936466217,-0.5,side__pullback,side,pullback,-0.022866412014023396,0.02244853263250124,0.011284431581326543,0.02340152083110203,1840.890630488032,186.8,34098.0
buy,34807,190.16,596.8116953410889,0.0,OPEN_LONG pred_ret=1.17% [bull__breakout],2019/07/05 08:40,buy,1p,1.1653590202331543,1.1499999999999997,bull__breakout,bull,breakout,0.0,0.023141467585911846,0.00811774388257788,0.0,,,
sell,34877,191.07,596.8116953410889,0.0,CLOSE_LONG pred_ret=2.10% [bull__breakout],2019/07/05 14:30,sell,1p,2.1042633056640625,0.44999999999999973,bull__breakout,bull,breakout,0.0,0.023141467585911846,0.00811774388257788,0.0,543.0986427603889,190.16,34807.0
buy,34921,190.34,599.1006127394235,0.0,OPEN_LONG pred_ret=1.22% [bull__breakout],2019/07/08 04:00,buy,2s,1.2159531116485596,0.9499999999999997,bull__breakout,bull,breakout,-0.002037191809444172,0.011649457241196703,0.008181005843640902,0.002041350431823963,,,
sell,35198,190.51,599.1006127394235,0.0,CLOSE_LONG pred_ret=1.27% [bull__breakout],2019/07/09 12:40,sell,1,1.265352487564087,-0.5,bull__breakout,bull,breakout,-0.009036773923944752,0.00604550034469975,0.00763404378829146,0.009119181909229779,101.8471041656945,190.34,34921.0
buy,35408,192.02,594.3894267940191,0.0,OPEN_LONG pred_ret=1.58% [bull__breakout],2019/07/10 14:45,buy,2s,1.5768071413040161,1.5499999999999994,bull__breakout,bull,breakout,-0.004074383618888455,0.013286564625850428,0.007347839828824746,0.004091052134689965,,,
sell,35413,192.33,594.3894267940191,0.0,CLOSE_LONG pred_ret=1.57% [bull__breakout],2019/07/10 15:10,sell,2,1.5652867555618286,0.34999999999999987,bull__breakout,bull,breakout,-0.004074383618888455,0.013286564625850428,0.007347839828824746,0.004091052134689965,184.26072230614727,192.02,35408.0
