date,equity,cash,pos,qty,bucket_key_today,bucket_key_next,trend_score_prev,dd60_prev,dist60_prev,ret10_prev,vol20_prev,above_ma10_prev,th_buy_today,th_sell_today
2019-04-03,107823.72323366231,107823.72323366231,0,0.0,bull__breakout,bull__breakout,0.0913381229459563,0.0,0.0,0.0205529181792794,0.009617077094650591,0.01584389593062019,0.7999999999999998,-0.5
2019-04-04,107568.45810524952,107568.45810524952,0,0.0,bull__breakout,bull__breakout,0.09673029333742883,0.0,0.0,0.022363150867823922,0.009454185005510726,0.019402935401204857,1.3999999999999995,2.349999999999999
2019-04-05,107568.45810524952,107568.45810524952,0,0.0,bull__breakout,bull__breakout,0.09239679084799439,-0.0003808901947981447,0.00038103532741806667,0.006244180314399994,0.008800616235982104,0.018370695580833152,1.2499999999999996,2.3999999999999995
2019-04-08,107568.45810524952,107568.45810524952,0,0.0,bull__breakout,bull__breakout,0.09674978109580466,0.0,0.0,0.03416218637992818,0.008726635505879625,0.02018717611570886,1.2499999999999996,2.3999999999999995
2019-04-09,107539.28620686442,0.0,1,583.4379677021724,bull__breakout,bull__breakout,0.09722472127090662,0.0,0.0,0.0387723038940635,0.007760358943670591,0.01889409291292643,1.3499999999999996,1.7999999999999994
2019-04-10,108431.94629744874,0.0,1,583.4379677021724,bull__breakout,bull__breakout,0.08773963031471546,-0.0035110462917949947,0.0035234171725933017,0.030326724378665126,0.007863924281017431,0.012291483757681965,1.1499999999999997,1.4999999999999996
2019-04-11,107988.5334419951,0.0,1,583.4379677021724,bull__breakout,bull__breakout,0.09204706108275615,0.0,0.0,0.04255199550309152,0.007805950593804891,0.013513882741247096,1.0499999999999996,1.0499999999999996
2019-04-12,108765.539090395,108765.539090395,0,0.0,bull__breakout,bull__breakout,0.08489025844743084,-0.0023723513236642013,0.0023779927579310467,0.03768717402276933,0.007825946663649266,0.007410069200572744,0.9499999999999997,1.0999999999999996
2019-04-15,108516.80171354709,108516.80171354709,0,0.0,bull__breakout,bull__breakout,0.08864048560511983,0.0,0.0,0.03434264722253144,0.0076712685782263,0.008378281584059621,0.8499999999999996,0.6999999999999997
2019-04-16,108516.80171354709,108516.80171354709,0,0.0,bull__breakout,bull__breakout,0.08570455976843654,0.0,0.0,0.020984399033179724,0.007675960465047321,0.0064548270409601205,0.7499999999999998,0.8499999999999996
2019-04-17,108516.80171354709,108516.80171354709,0,0.0,bull__breakout,bull__breakout,0.08822790548843079,0.0,0.0,0.02063153286269359,0.007676704169934371,0.007862952254857003,-0.5,1.1499999999999997
2019-04-18,109116.59943699735,0.0,1,582.3278868448999,bull__breakout,bull__breakout,0.09097023110235533,0.0,0.0,0.01833714223528138,0.007671208971399085,0.009537064008371843,-0.5,-0.5
2019-04-22,108731.95524907956,108731.95524907956,0,0.0,bull__breakout,bull__breakout,0.09002986630584305,0.0,0.0,0.0200315714985575,0.006972758205695954,0.008829071332435934,1.1999999999999997,0.4999999999999998
2019-04-23,108731.95524907956,108731.95524907956,0,0.0,bull__breakout,bull__breakout,0.09110309112536999,0.0,0.0,0.01765406693382432,0.004309160970145522,0.009909929276209706,1.1999999999999997,1.3999999999999995
2019-04-24,108731.95524907956,108731.95524907956,0,0.0,bull__breakout,bull__breakout,0.10758211192419803,0.0,0.0,0.027980338140765948,0.004730549332112868,0.01991489544143965,1.1999999999999997,1.3499999999999996
2019-04-25,108731.95524907956,108731.95524907956,0,0.0,bull__breakout,bull__breakout,0.09890127781308042,-0.003152750775051172,0.0031627220494439,0.028349956634865725,0.004930544838720657,0.013857639872379313,0.9499999999999997,0.9999999999999996
2019-04-26,109380.78517710177,109380.78517710177,0,0.0,bull__breakout,bull__breakout,0.10202294561583401,0.0,0.0,0.027012454844449252,0.004416942573212794,0.015254399897664417,0.8999999999999997,0.7999999999999998
2019-04-29,109042.31655364965,0.0,1,574.7539350287248,bull__breakout,bull__breakout,0.1000417525392987,0.0,0.0,0.030373452953575075,0.004447086275997997,0.013125730683388293,1.1499999999999997,0.6999999999999997
2019-04-30,109674.54588218125,109674.54588218125,0,0.0,bull__breakout,bull__breakout,0.09975516553206334,0.0,0.0,0.02792875208523915,0.004343532801026488,0.012300012188723786,1.1499999999999997,0.44999999999999973
2019-05-01,109674.54588218125,109674.54588218125,0,0.0,bull__breakout,bull__downtrend,0.0843348081404505,-0.00774787980316205,0.007808378178748576,0.019799849348972165,0.004293548946153846,0.002501758635827356,2.1999999999999993,0.7499999999999998
2019-05-02,109674.54588218125,109674.54588218125,0,0.0,bull__downtrend,bull__downtrend,0.0762889894435976,-0.010941262695005727,0.011062298205684717,0.013029490616621953,0.004426231275653643,-0.002007289630764353,2.1999999999999993,0.7499999999999998
2019-05-03,109674.54588218125,109674.54588218125,0,0.0,bull__downtrend,bull__breakout,0.06651022080874083,-0.015234006910271103,0.01546967200042526,0.005129575207053261,0.004512216349905998,-0.006842444273148618,1.1499999999999997,0.44999999999999973
2019-05-06,110588.63989434483,0.0,1,585.4348326857852,bull__breakout,bull__downtrend,0.08772509951574789,0.0,0.0,0.01985164629916225,0.005569389170987243,0.007018727144347814,2.1999999999999993,0.7499999999999998
2019-05-07,110381.17773071876,110381.17773071876,0,0.0,bull__downtrend,bull__downtrend,0.07470729906748405,-0.0061221286170268785,0.0061598399494577905,0.010749255002128644,0.0057978197984258645,-0.0002105484787873202,-0.5,-0.5
2019-05-08,111299.98098972884,0.0,1,599.1278515892169,bull__downtrend,bull__downtrend,0.04158330825070862,-0.02548270629480409,0.026149054982817832,-0.021386159424097495,0.007434794625712903,-0.017581617635422875,-0.5,0.9999999999999996
2019-05-09,110508.27281557064,0.0,1,597.7297318020914,bull__downtrend,side__downtrend,0.03524962800213772,-0.02794202291873793,0.02874522258707013,-0.020768541458014877,0.007411219985641109,-0.01801997050412585,0.3,0.3
2019-05-10,110622.40906663284,110622.40906663284,0,0.0,side__downtrend,side__downtrend,0.024717879017335513,-0.03317461148029932,0.03431292958813659,-0.02997690046199064,0.007419929133967747,-0.020349083814048097,-0.5,1.3499999999999996
2019-05-13,108130.36578546146,0.0,1,607.8154344320486,side__downtrend,side__downtrend,0.024177629073467814,-0.03197111611114023,0.0330270270270272,-0.029635457644899055,0.007407311818280634,-0.016182468903389147,1.6499999999999995,-0.5
2019-05-14,109522.26313031084,109522.26313031084,0,0.0,side__downtrend,side__downtrend,-0.02998814748096816,-0.06556433467636436,0.07016463209765922,-0.06512407077792903,0.010645811061586763,-0.043999164877756236,1.5499999999999994,-0.5
2019-05-15,108975.95687959155,108975.95687959155,0,0.0,side__downtrend,side__downtrend,-0.015537304188769157,-0.0553084610957042,0.05854658247479794,-0.047483380816714105,0.011025650540071241,-0.028827481589465243,1.4499999999999995,-0.5
2019-05-16,108975.95687959155,108975.95687959155,0,0.0,side__downtrend,side__downtrend,0.0035190519463964547,-0.04196536026372255,0.04380359386094268,-0.030910919388133173,0.011519816983651466,-0.01200658338504701,0.7999999999999998,-0.5
2019-05-17,109429.86642361403,0.0,1,597.3572052165185,side__downtrend,side__downtrend,0.01640103651424881,-0.03233739731044949,0.03341805007300058,-0.016905002392217372,0.011741479810961039,-0.00036216803515731755,1.1999999999999997,-0.5
2019-05-20,107900.63197825974,0.0,1,597.3572052165185,side__downtrend,side__downtrend,-0.0012310618875913267,-0.04222698969180061,0.04408872377622397,-0.04222698969180061,0.011928237109182116,-0.0062435528530322415,2.349999999999999,-0.5
2019-05-21,109151.10345835367,109151.10345835367,0,0.0,side__downtrend,side__downtrend,-0.02860834962272296,-0.058395688347025354,0.06201722700750212,-0.0525955564915237,0.012391337516037876,-0.01769191717933738,2.3999999999999995,2.4499999999999993
2019-05-22,109445.92098594936,0.0,1,605.6104525561607,side__downtrend,side__downtrend,-0.015025060478777871,-0.04855842185128989,0.05103668261562988,-0.023679123711340178,0.012258188067608993,-0.005034199726402067,2.4499999999999993,2.4499999999999993
2019-05-23,108083.297467698,0.0,1,605.6104525561607,side__downtrend,bear__downtrend,-0.023121313109564154,-0.05279681858615459,0.055739697271019795,-0.025569252301232748,0.012266942710854203,-0.006885200932656654,2.1999999999999993,-0.5
2019-05-24,108439.68203365589,0.0,1,608.5962623956442,bear__downtrend,bear__downtrend,-0.04678876906847263,-0.06729108890167967,0.07214586255259481,-0.03528711370893545,0.012502917190142264,-0.018571436437015088,2.1999999999999993,-0.5
2019-05-28,108993.12584229474,0.0,1,613.596384857821,bear__downtrend,bear__downtrend,-0.048611516116437006,-0.06776202187222025,0.0726874719353392,-0.03697297297297297,0.012482509933427087,-0.015358767319372801,-0.5,1.8499999999999996
2019-05-29,108054.2770629872,0.0,1,613.8401242003476,bear__downtrend,bear__downtrend,-0.05475268294746626,-0.07126785620846632,0.07673671756155276,-0.006103707022062976,0.01242129703969409,-0.01847038655090416,2.2999999999999994,-0.5
2019-05-30,108465.54994620143,108465.54994620143,0,0.0,bear__downtrend,bear__downtrend,-0.06702572429827672,-0.078907435508346,0.08566721581548609,-0.024980613714412292,0.012430168506475384,-0.02411034543932511,2.0999999999999996,2.0499999999999994
2019-05-31,108552.61592287976,108552.61592287976,0,0.0,bear__downtrend,bear__downtrend,-0.06126943555229914,-0.07503531997279056,0.08112236239180848,-0.0345185427931618,0.012552871974640842,-0.01656216793604348,2.1499999999999995,2.0999999999999996
2019-06-03,107401.48138536532,0.0,1,629.035266401343,bear__downtrend,bear__downtrend,-0.08410742062774025,-0.08979121971639381,0.0986490370796207,-0.05937381711999146,0.012870728584675285,-0.026302973988099443,1.8999999999999995,-0.5
2019-06-04,108527.8209953354,108527.8209953354,0,0.0,bear__downtrend,bear__downtrend,-0.1144358818407397,-0.10983203390717389,0.12338349400423243,-0.07058566433566427,0.012597642405963498,-0.04080470463528363,2.1499999999999995,1.4499999999999995
2019-06-05,108527.8209953354,108527.8209953354,0,0.0,bear__downtrend,bear__downtrend,-0.075249304217833,-0.08476793469729482,0.09261906123149055,-0.028007779938871824,0.014697508475096653,-0.010986525532504454,2.1499999999999995,1.5499999999999994
2019-06-06,108527.8209953354,108527.8209953354,0,0.0,bear__downtrend,bear__pullback,-0.06470003605183185,-0.07796556956726497,0.08455819760513017,-0.030907990980586275,0.014436318427773792,-0.00045946758484549655,-0.5,-0.5
2019-06-07,108623.83145292278,108623.83145292278,0,0.0,bear__pullback,side__pullback,-0.05334409806589238,-0.070639945581079,0.07600923371431789,-0.018837697491989824,0.01463019174765931,0.009434498437056016,2.0999999999999996,1.6499999999999995
2019-06-10,108623.83145292278,108623.83145292278,0,0.0,side__pullback,side__pullback,-0.025821233959910348,-0.0526921668149235,0.0556230667255857,0.01565217391304352,0.01536580654236641,0.027299706631712217,1.1499999999999997,1.6499999999999995
2019-06-11,108623.83145292278,108623.83145292278,0,0.0,side__pullback,side__pullback,-0.009272761845402964,-0.041651404950028836,0.043461643461643495,0.02800853165693762,0.015616785798951947,0.03633832782581137,0.8999999999999997,-0.5
2019-06-12,108623.83145292278,108623.83145292278,0,0.0,side__pullback,side__pullback,-0.00768697077357403,-0.04034325780963843,0.04203925845147216,0.03329765057186318,0.013365683625055564,0.03429412527704323,0.8499999999999996,-0.5
2019-06-13,108623.83145292278,108623.83145292278,0,0.0,side__pullback,side__pullback,-0.016297661868307722,-0.04588980168489354,0.048096961719864106,0.03584616258592277,0.013259732958194593,0.02466985108176467,0.44999999999999973,-0.5
2019-06-14,108796.20813849661,0.0,1,596.0456261354112,side__pullback,side__pullback,-0.007372408796874523,-0.04023860603840734,0.04192563515429093,0.037619505572212386,0.012941810908904526,0.026901436049604044,0.7999999999999998,-0.5
2019-06-17,109004.824107644,109004.824107644,0,0.0,side__pullback,side__pullback,-0.013342678043096984,-0.04432002511642519,0.046375383267630355,0.04995688416211563,0.012761014585436797,0.01758374005482377,-0.5,0.9999999999999996
2019-06-18,109751.92987035829,109751.92987035829,0,0.0,side__pullback,side__pullback,-0.00404868400571744,-0.03856417769870757,0.040111026450419196,0.08006113331765818,0.012629089530587731,0.01600256571889891,-0.5,1.6499999999999995
2019-06-19,110813.53164243976,0.0,1,589.7787622674957,side__pullback,side__pullback,0.017989772982446483,-0.024593166239338715,0.025213239633067097,0.06574809902235446,0.01233411398404537,0.024253280291874457,-0.5,1.6499999999999995
2019-06-20,111350.2303161032,0.0,1,589.7787622674957,side__pullback,bull__pullback,0.024083229464561547,-0.020930354246245564,0.021377799155577026,0.06185801032858529,0.012178023792510607,0.021978742230427395,2.349999999999999,-0.5
2019-06-21,111132.01217406422,111132.01217406422,0,0.0,bull__pullback,bull__pullback,0.03834009168432925,-0.011825650149128841,0.011967169711411207,0.06328472495918014,0.012212210450619813,0.025188643396124144,2.349999999999999,-0.5
2019-06-24,111132.01217406422,111132.01217406422,0,0.0,bull__pullback,bull__pullback,0.036347473492609896,-0.013290774946366102,0.013469799013628991,0.04159301811754301,0.011543009061981154,0.01950119753680446,2.349999999999999,-0.5
2019-06-25,110721.426400205,0.0,1,598.3648205804421,bull__pullback,side__downtrend,0.03328328313425671,-0.015436136256606225,0.01567814625850339,0.027354627354627237,0.011574774668764515,0.01453651382478549,2.4499999999999993,2.4499999999999993
2019-06-26,111134.29812640551,0.0,1,598.3648205804421,side__downtrend,side__downtrend,0.007725150941739115,-0.03233739731044949,0.03341805007300058,0.008342420937840878,0.012337566681689447,-0.003701169612697175,-0.5,0.8999999999999997
2019-06-27,111648.82135557344,111648.82135557344,0,0.0,side__downtrend,side__pullback,0.01537677840733015,-0.02783737114750673,0.028634479789009237,0.018920697597893943,0.012102588359455064,-0.0009249201449758049,-0.5,1.6499999999999995
2019-06-28,112037.32100161798,0.0,1,597.691763145468,side__pullback,side__pullback,0.02180901898094682,-0.024122233268798143,0.024718498659517474,0.01679206193435845,0.01210050837387928,0.0012347667364578374,-0.5,-0.5
2019-07-01,113489.71198606146,113489.71198606146,0,0.0,side__pullback,bull__breakout,0.024445809709849022,-0.022866412014023396,0.02340152083110203,0.02244853263250124,0.011284431581326543,0.00032140561388471767,1.1499999999999997,0.44999999999999973
2019-07-02,113489.71198606146,113489.71198606146,0,0.0,bull__breakout,bull__breakout,0.045637263686382885,-0.009680288838888718,0.009774912818345305,0.030042451289866046,0.00972516890148333,0.0108314817979831,1.1499999999999997,0.44999999999999973
2019-07-03,113489.71198606146,113489.71198606146,0,0.0,bull__breakout,bull__breakout,0.05232565495851315,-0.005755847417717619,0.00578916899110582,0.01931226865511504,0.008115744577876768,0.012889675465904693,1.1499999999999997,0.44999999999999973
2019-07-05,114032.81062882186,114032.81062882186,0,0.0,bull__breakout,bull__breakout,0.06457401360644822,0.0,0.0,0.023141467585911846,0.00811774388257788,0.01816247839383056,0.9499999999999997,2.2999999999999994
2019-07-08,113439.70102220983,0.0,1,599.1006127394235,bull__breakout,bull__breakout,0.06187738390033403,-0.002037191809444172,0.002041350431823963,0.011649457241196703,0.008181005843640902,0.014900794177800325,1.4999999999999996,-0.5
2019-07-09,114134.65773298756,114134.65773298756,0,0.0,bull__breakout,bull__breakout,0.0516366005522081,-0.009036773923944752,0.009119181909229779,0.00604550034469975,0.00763404378829146,0.007172473839848426,1.5499999999999994,0.34999999999999987
2019-07-10,114318.9184552937,114318.9184552937,0,0.0,bull__breakout,bull__breakout,0.059990953395490786,-0.004074383618888455,0.004091052134689965,0.013286564625850428,0.007347839828824746,0.010874348519953836,1.5499999999999994,1.5499999999999994
2019-07-11,114318.9184552937,114318.9184552937,0,0.0,bull__breakout,bull__breakout,0.07551487658720121,0.0,0.0,0.041258854701778924,0.0075551778872507925,0.0168345901189193,1.4499999999999995,1.4499999999999995
2019-07-12,114318.9184552937,114318.9184552937,0,0.0,bull__breakout,bull__breakout,0.07425205873503765,-0.0007270461154965657,0.000727575096143962,0.03568545131600187,0.007346500925151214,0.012550319677953947,1.0999999999999996,1.0499999999999996
2019-07-15,114318.9184552937,114318.9184552937,0,0.0,bull__breakout,bull__breakout,0.08306932019091168,0.0,0.0,0.03769436997319042,0.007343038521116582,0.014637880233618894,1.0999999999999996,1.0499999999999996
2019-07-16,114041.14410967001,0.0,1,591.0092460078255,bull__breakout,bull__breakout,0.08776092576461811,0.0,0.0,0.039680839670129586,0.0071577791382991945,0.013949310368238876,1.4999999999999996,-0.5
2019-07-17,114354.37901005415,114354.37901005415,0,0.0,bull__breakout,bull__pullback,0.07974736774649409,-0.005150656708730383,0.005177323323841465,0.020553735601817724,0.007349865011335356,0.006681676986261431,2.349999999999999,-0.5
2019-07-18,114354.37901005415,114354.37901005415,0,0.0,bull__pullback,bull__breakout,0.07182626968389101,-0.010043780582024264,0.010145681581685828,0.011525709173201504,0.00695386331752176,0.0005882751045098722,1.5499999999999994,0.19999999999999984
2019-07-19,112945.4695290261,0.0,1,593.2633130004523,bull__breakout,bull__downtrend,0.07285720310678812,-0.008910636106103653,0.008990749402349119,0.00511909736732119,0.006934838116996064,0.001222780133725232,-0.5,0.9999999999999996
2019-07-22,113669.25077088666,113669.25077088666,0,0.0,bull__downtrend,bull__breakout,0.0606356436312534,-0.016173062065413468,0.016438929898958232,-0.0002093692750589904,0.00693755923625672,-0.006093214209521247,1.5499999999999994,0.19999999999999984
2019-07-23,113669.25077088666,113669.25077088666,0,0.0,bull__breakout,bull__breakout,0.07167858196959334,-0.008344063868143237,0.008414273100296077,0.014864793632386242,0.007108052318906575,0.0003481188592093787,1.1499999999999997,1.3999999999999995
2019-07-24,114883.45173841596,114883.45173841596,0,0.0,bull__breakout,bull__breakout,0.0804407671293733,-0.0018542364151430402,0.0018576809948913642,0.016416657925102163,0.007166136337050781,0.005259990870232878,1.0999999999999996,1.4499999999999995
2019-07-25,114670.63892259919,114670.63892259919,0,0.0,bull__breakout,bull__breakout,0.08865418583328809,0.0,0.0,0.013450353136684745,0.005751468698952401,0.010956562281451587,0.7499999999999998,1.2999999999999996
2019-07-26,114735.25533713473,114735.25533713473,0,0.0,bull__breakout,bull__breakout,0.07127932314166872,-0.009479887266205411,0.009570615623383238,0.004573329175761476,0.006338359413535691,0.0009165143457796621,0.7999999999999998,1.4499999999999995
2019-07-29,114705.82245648801,0.0,1,588.657612934866,bull__breakout,bull__breakout,0.08516504217163452,0.0,0.0,0.009094197282075056,0.006596181780841493,0.010300105018649974,1.5999999999999996,1.3499999999999996
2019-07-30,114170.7257953833,114170.7257953833,0,0.0,bull__breakout,bull__breakout,0.07770426477716472,-0.0034307952276101394,0.0034426061042029943,0.0024208086531032347,0.006718516768571784,0.0065892234646696135,1.9999999999999996,1.6499999999999995
2019-07-31,113830.36327601422,0.0,1,597.1272269633018,bull__breakout,bull__downtrend,0.06834434312690357,-0.007732090736852881,0.00779234183094224,0.003261713694020063,0.006294297247860992,0.0019182147676686245,-0.5,0.9999999999999996
2019-08-01,112188.86648930417,0.0,1,592.1194199044924,bull__downtrend,bull__downtrend,0.044220502290941745,-0.021455271647293772,0.021925693354264864,-0.00572320499479706,0.007090292856071914,-0.011376158179814633,1.8999999999999995,1.4499999999999995
2019-08-02,111057.91839728659,111057.91839728659,0,0.0,bull__downtrend,side__downtrend,0.03450505906890788,-0.026319832044651492,0.027031291085984677,-0.011797110487475226,0.006970555816432897,-0.015134250435070884,-0.5,0.8999999999999997
2019-08-05,107292.68027663983,0.0,1,608.4076000943569,side__downtrend,bear__downtrend,0.010148708975696563,-0.040657483742127076,0.042380571123565414,-0.019161300455473484,0.007677121507384022,-0.02779363382562039,2.1499999999999995,1.5499999999999994
2019-08-06,111776.72603836493,0.0,1,612.1062704034002,bear__downtrend,side__downtrend,-0.044458339385176716,-0.07455578882687286,0.08056216455486087,-0.06128914974289723,0.01082228146809176,-0.05636832597140873,2.3999999999999995,-0.5
2019-08-07,112640.38583698335,0.0,1,613.5431441635347,side__downtrend,side__downtrend,-0.025671562599975613,-0.06160069640022536,0.06564443959401944,-0.054337169100572846,0.011319977211720197,-0.03786888430381208,2.0999999999999996,-0.5
2019-08-08,113476.76249085052,113476.76249085052,0,0.0,side__downtrend,side__downtrend,-0.01945291016034726,-0.05653131240718923,0.05991858887381274,-0.05585447091980533,0.011111976958071507,-0.02710380551580649,2.349999999999999,-0.5
2019-08-09,113476.76249085052,113476.76249085052,0,0.0,side__downtrend,side__downtrend,0.010254634146430477,-0.03599774694044755,0.03734197386593019,-0.026073460941541726,0.012333803275995307,-0.0032772303961795535,2.349999999999999,-0.5
2019-08-12,112681.58270244832,112681.58270244832,0,0.0,side__downtrend,side__downtrend,-0.006026529136243658,-0.045061191049208804,0.04718751675693067,-0.045061191049208804,0.01236083003298814,-0.00802663843956608,1.6999999999999993,-0.5
2019-08-13,113074.2869767326,113074.2869767326,0,0.0,side__downtrend,side__pullback,-0.025525904990373105,-0.05601925341799374,0.05934363981556823,-0.05276949953756038,0.01248463981946987,-0.014023490148257545,-0.5,-0.5
2019-08-14,111272.72476488895,0.0,1,608.8128509322588,side__pullback,bear__downtrend,0.00341915125268601,-0.035332070254493364,0.036626147884707194,-0.027815047992568953,0.013600566986915892,0.010497068652008945,2.1499999999999995,1.5499999999999994
2019-08-15,111455.36862016862,0.0,1,608.8128509322588,bear__downtrend,bear__downtrend,-0.04333965509561388,-0.06416099134620312,0.06855985992558544,-0.043642072213500804,0.015034040820768878,-0.015296418622945174,-0.5,1.5499999999999994
2019-08-16,112824.60302883747,0.0,1,608.4156763850166,bear__downtrend,side__pullback,-0.04656410581675458,-0.0652363152235137,0.06978909887701978,-0.03996844596371285,0.015014257864582777,-0.012383750182591302,-0.5,-0.5
2019-08-19,114017.31082310474,0.0,1,606.7978223688384,side__pullback,side__pullback,-0.02472520282624641,-0.05023298684008404,0.05288979943929273,-0.009981318388043836,0.01552184365819351,0.004484110651387541,-0.5,-0.5
2019-08-20,113961.91220462826,0.0,1,609.5849810357222,side__pullback,side__pullback,-0.0025215872475324074,-0.03512724665881506,0.03640609244812398,0.04260499087035918,0.015870530492892033,0.016222454724897917,1.5499999999999994,-0.5
2019-08-21,115077.45271992363,115077.45271992363,0,0.0,side__pullback,side__pullback,-0.014957067185641472,-0.04260330790107014,0.04449911750548208,0.02024446142093206,0.015836804663435074,0.00633500723923941,-0.5,-0.5
2019-08-22,114866.58005153917,0.0,1,611.1549883029486,side__pullback,side__pullback,-0.002904557907681734,-0.03410312868042398,0.03530721518316282,0.02377204884667572,0.015895878002509377,0.012881851034467928,1.4499999999999995,-0.5
2019-08-23,115543.06221707932,0.0,1,634.2943687806287,side__pullback,bear__downtrend,-0.008961982676855964,-0.037226688514516826,0.03866609935113274,-0.0012748326782109354,0.015793466751573115,0.00973647607232797,-0.5,1.5499999999999994
2019-08-26,117299.88256983105,0.0,1,635.3240674312466,bear__downtrend,bear__downtrend,-0.056642963531677526,-0.06769419837165236,0.07260943593123526,-0.02370100273473119,0.016921901949827303,-0.01989072214895171,2.3999999999999995,-0.5
2019-08-27,117446.00710534025,117446.00710534025,0,0.0,bear__downtrend,bear__downtrend,-0.03556800372549363,-0.053612576168774684,0.05664971323449852,0.002549498237049086,0.017418180565890295,-0.005338729468495007,1.9999999999999996,2.349999999999999
2019-08-28,118232.94717582873,118232.94717582873,0,0.0,bear__downtrend,bear__downtrend,-0.039068249273432644,-0.05560960622663724,0.05888412948001953,-0.021020224003397092,0.017412625004890922,-0.005317771929067572,1.6999999999999993,2.349999999999999
2019-08-29,118232.94717582873,118232.94717582873,0,0.0,bear__downtrend,side__pullback,-0.03381735207999642,-0.052230016897946596,0.05510832567939916,0.012748960385204677,0.017241488986906615,-0.0030110585028736425,1.4499999999999995,-0.5
2019-08-30,118232.94717582873,118232.94717582873,0,0.0,side__pullback,side__pullback,-0.01139509089641846,-0.03773874750371242,0.03921881651766701,0.029416598192276044,0.017615153252278807,0.009313267377783374,1.4499999999999995,-0.5
2019-09-03,118855.67814394343,0.0,1,640.351695188532,side__pullback,side__downtrend,-0.014719345928919863,-0.04004301295509238,0.04171334080119493,0.01072891956006039,0.017301898892260026,0.005821283901601415,1.6999999999999993,-0.5
2019-09-04,120610.24178875999,120610.24178875999,0,0.0,side__downtrend,side__pullback,-0.02886575615439884,-0.049362486558451435,0.051925666576891905,-0.014753489359443872,0.01537534846829397,-0.002455576630647882,-0.5,-0.5
2019-09-05,120610.24178875999,120610.24178875999,0,0.0,side__pullback,side__pullback,-0.007515911515784749,-0.035639305648010544,0.03695640630807606,0.007273894207626919,0.015394408137856513,0.011205790284735562,-0.5,-0.5
2019-09-06,120610.24178875999,120610.24178875999,0,0.0,side__pullback,side__pullback,0.01919427217447884,-0.017973270520763918,0.018302221295234178,0.01669935853257698,0.01583239330107439,0.02799129493240704,-0.5,-0.5
2019-09-09,120822.07880072668,0.0,1,631.4852809320372,side__pullback,side__pullback,0.01713739475279133,-0.018946182600235506,0.019312072655149004,0.018987341772151778,0.01514966332964326,0.0250113688040019,2.2499999999999996,-0.5
2019-09-10,120335.835134409,120335.835134409,0,0.0,side__pullback,side__pullback,0.013641987133901285,-0.02099441855701778,0.021444636225743885,0.050090624485088275,0.014972938906514422,0.017904774074014806,2.3999999999999995,-0.5
2019-09-11,120335.835134409,120335.835134409,0,0.0,side__pullback,side__pullback,0.009099712620468752,-0.023810742997593337,0.02439152328997074,0.03149009847419104,0.01470630459224882,0.011841260237037243,2.3999999999999995,-0.5
2019-09-12,120335.835134409,120335.835134409,0,0.0,side__pullback,side__pullback,0.02327623892146941,-0.014644887090992764,0.014862547419840944,0.04337689096134034,0.014056160468967262,0.017023503110317195,2.1999999999999993,-0.5
2019-09-13,120335.835134409,120335.835134409,0,0.0,side__pullback,side__pullback,0.029582831664986438,-0.010548415177428438,0.010660870465248662,0.04397860500297135,0.012011986489897706,0.01687690437473366,1.7499999999999996,-0.5
2019-09-16,120417.69196329014,120417.69196329014,0,0.0,side__pullback,side__pullback,0.024397167665038782,-0.014081622202877786,0.014282746442297656,0.0245849297573435,0.012066591360135446,0.010788251043389208,1.4499999999999995,1.1999999999999997
2019-09-17,120606.36542434925,120606.36542434925,0,0.0,side__pullback,side__pullback,0.01780730192238656,-0.018485329509959514,0.018833472454090172,0.02245692644156394,0.011742969692157115,0.0040543513561648314,1.4499999999999995,1.3999999999999995
2019-09-18,121154.88676795221,0.0,1,629.7031536795853,side__pullback,side__pullback,0.025095120588830178,-0.013774386809360384,0.013966770508826665,0.037436035550767466,0.011290347039451566,0.005213960261167605,2.1499999999999995,1.5999999999999996
2019-09-19,121129.69864180504,121129.69864180504,0,0.0,side__pullback,side__pullback,0.024698653071552144,-0.014184034000716772,0.014388115520465261,0.022248181383741183,0.01110349157775698,0.002603895427559788,1.8499999999999996,1.7499999999999996
2019-09-20,120120.28448645666,0.0,1,630.8838470927345,side__pullback,side__downtrend,0.027826018591782027,-0.012545445235290997,0.012704833022194606,0.005527166544999407,0.010968304090912376,0.0037163111707940732,1.6999999999999993,-0.5
2019-09-23,120221.23618237377,120221.23618237377,0,0.0,side__downtrend,side__downtrend,0.012352832796015008,-0.02299144861488034,0.023532494758909728,-0.004123388485829049,0.01124275301818602,-0.006493202184881697,1.4499999999999995,2.1499999999999995
2019-09-24,118908.37761535881,0.0,1,631.1820033725719,side__downtrend,side__downtrend,0.010987336927044636,-0.024527625582467016,0.025144356955380642,-0.0036089753648202993,0.008302228148808535,-0.007698798820698238,1.6999999999999993,-0.5
2019-09-25,118643.28117394233,118643.28117394233,0,0.0,side__downtrend,side__downtrend,-0.007725143195733839,-0.037482718009114624,0.038942384423046095,-0.014005455308434667,0.008423159364795943,-0.019513747254982672,1.5999999999999996,-0.5
2019-09-26,118643.28117394233,118643.28117394233,0,0.0,side__downtrend,side__downtrend,0.009934770745630853,-0.026678273337088276,0.027409511784511675,-0.012212233019799346,0.008697432782472042,-0.00729073095322641,1.5999999999999996,-0.5
