date,equity,cash,pos,buy_th,sell_th,p_day,daily_action,daily_buy_level,daily_sell_level,QQQ,Return %,QQQ %
10/6/2025,226491.4371,0,1,1.05,1.25,0.149070354,FORCE_BUY,0.165,0.28,607.71,126.49%,50.95%
10/7/2025,225540.3265,225540.3265,0,2,1.15,0.235083583,FREE,0.165,0.28,604.51,125.54%,50.16%
10/8/2025,225540.3265,225540.3265,0,-0.5,2.3,0.137570586,FORCE_BUY,0.165,0.28,611.44,125.54%,51.88%
10/9/2025,225566.2549,0,1,1.85,0.6,0.156174323,FORCE_BUY,0.165,0.28,610.7,125.57%,51.69%
10/10/2025,225540.3265,225540.3265,0,2.4,1.1,0.585131065,FORCE_SELL,0.165,0.28,589.5,125.54%,46.43%
10/13/2025,226751.6327,226751.6327,0,2.4,1.1,0.175809336,FREE,0.165,0.28,602.01,126.75%,49.53%
10/14/2025,227745.8861,0,1,2.05,2.2,0.262355963,FREE,0.165,0.28,598,127.75%,48.54%
10/15/2025,231814.5267,231814.5267,0,2,2.1,0.254425746,FREE,0.165,0.28,602.22,131.81%,49.59%
10/16/2025,231814.5267,231814.5267,0,1.95,1.95,0.358009446,FORCE_SELL,0.165,0.28,599.99,131.81%,49.03%
10/17/2025,234166.6047,234166.6047,0,1.7,2.25,0.190868463,FREE,0.165,0.28,603.93,134.17%,50.01%
10/20/2025,234166.6047,234166.6047,0,1.7,2.25,0.181435131,FREE,0.165,0.28,611.54,134.17%,51.90%
10/21/2025,234166.6047,234166.6047,0,-0.5,-0.5,0.181990432,FREE,0.165,0.28,611.38,134.17%,51.86%
10/22/2025,231028.331,0,1,2,2.15,0.265649703,FREE,0.165,0.28,605.49,131.03%,50.40%
10/23/2025,233477.0237,233477.0237,0,2.05,-0.5,0.170671831,FREE,0.165,0.265,610.58,133.48%,51.66%
10/24/2025,233477.0237,233477.0237,0,-0.5,-0.5,0.158677608,FORCE_BUY,0.165,0.265,617.1,133.48%,53.28%
10/27/2025,234982.7003,0,1,1.65,0.9,0.142458072,FORCE_BUY,0.165,0.265,628.09,134.98%,56.01%
10/28/2025,236690.1302,0,1,1.65,1.7,0.17665805,FORCE_BUY,0.195,0.265,632.92,136.69%,57.21%
10/29/2025,237138.4706,0,1,-0.5,2.4,0.166179029,FORCE_BUY,0.195,0.265,635.77,137.14%,57.92%
10/30/2025,237474.726,237474.726,0,2.3,1.75,0.311734909,FORCE_SELL,0.195,0.265,626.05,137.47%,55.51%
10/31/2025,237474.726,237474.726,0,2.3,2.35,0.291118567,FORCE_SELL,0.195,0.265,629.07,137.47%,56.26%
11/3/2025,237320.8482,237320.8482,0,2.4,1.75,0.237093757,FREE,0.195,0.37,632.08,137.32%,57.00%
11/4/2025,234168.7123,0,1,2.45,-0.5,0.277901279,FREE,0.195,0.37,619.25,134.17%,53.82%
11/5/2025,236577.3602,236577.3602,0,1.9,2.3,0.229156094,FREE,0.195,0.265,623.28,136.58%,54.82%
11/6/2025,236577.3602,236577.3602,0,2.05,2.4,0.330816466,FORCE_SELL,0.195,0.265,611.67,136.58%,51.93%
11/7/2025,237166.2562,0,1,2.45,1.85,0.171060531,FORCE_BUY,0.205,0.265,609.74,137.17%,51.45%
11/10/2025,241687.583,0,1,2.45,1.85,0.166120293,FORCE_BUY,0.205,0.265,623.23,141.69%,54.81%
11/11/2025,241164.5504,0,1,-0.5,2.15,0.143307446,FORCE_BUY,0.205,0.265,621.57,141.16%,54.39%
11/12/2025,242304.9481,0,1,0.75,2.1,0.208909591,FREE,0.205,0.265,621.08,142.30%,54.27%
11/13/2025,243173.1163,243173.1163,0,1.5,1.95,0.3059182,FORCE_SELL,0.205,0.265,608.4,143.17%,51.12%
11/14/2025,245315.8582,0,1,2.25,-0.5,0.23292996,FREE,0.205,0.265,608.86,145.32%,51.24%
11/17/2025,246306.9766,246306.9766,0,1.95,-0.5,0.291322814,FORCE_SELL,0.205,0.265,603.66,146.31%,49.94%
11/18/2025,248505.7784,248505.7784,0,2.15,-0.5,0.219541905,FREE,0.205,0.265,596.31,148.51%,48.12%
11/19/2025,253791.0214,253791.0214,0,1.9,2.25,0.230653863,FREE,0.205,0.265,599.87,153.79%,49.00%
11/20/2025,253791.0214,253791.0214,0,2.05,1.6,0.477921169,FORCE_SELL,0.205,0.265,585.67,153.79%,45.48%
11/21/2025,253791.0214,253791.0214,0,2.4,2.05,0.398777576,FORCE_SELL,0.205,0.265,590.07,153.79%,46.57%
11/24/2025,253791.0214,253791.0214,0,2.4,2.05,0.391377452,FORCE_SELL,0.205,0.265,605.16,153.79%,50.32%
11/25/2025,253791.0214,253791.0214,0,1.4,-0.5,0.3869671,FORCE_SELL,0.205,0.265,608.89,153.79%,51.24%
11/26/2025,253791.0214,253791.0214,0,1.35,-0.5,0.380814595,FORCE_SELL,0.205,0.265,614.27,153.79%,52.58%
11/28/2025,254720.8548,0,1,1.35,-0.5,0.13306607,FORCE_BUY,0.195,0.265,619.25,154.72%,53.82%
12/1/2025,254009.0797,0,1,1.8,1.3,0.169021009,FORCE_BUY,0.195,0.265,617.17,154.01%,53.30%
12/2/2025,256210.2339,0,1,-0.5,2.4,0.1679676,FORCE_BUY,0.195,0.265,622,156.21%,54.50%
12/3/2025,256292.52,0,1,1.8,2.3,0.143854301,FORCE_BUY,0.195,0.265,623.52,156.29%,54.88%
12/4/2025,256518.8069,0,1,1.95,1.15,0.158482531,FORCE_BUY,0.195,0.265,622.94,156.52%,54.73%
12/5/2025,257354.0112,0,1,0.95,1.7,0.190301111,FORCE_BUY,0.195,0.265,625.48,157.35%,55.36%
12/8/2025,259657.4255,0,1,0.95,1.7,0.249709569,FREE,0.195,0.265,624.28,159.66%,55.07%
12/9/2025,259042.4201,0,1,1.15,-0.5,0.167624062,FORCE_BUY,0.195,0.265,625.05,159.04%,55.26%
12/10/2025,259383.407,0,1,1.8,1.75,0.188609177,FORCE_BUY,0.195,0.265,627.61,159.38%,55.89%
12/11/2025,259080.326,0,1,1.65,0.95,0.162090993,FORCE_BUY,0.195,0.265,625.58,159.08%,55.39%
12/12/2025,258378.6726,258378.6726,0,2.15,1.4,0.314689815,FORCE_SELL,0.195,0.265,613.62,158.38%,52.42%
12/15/2025,258378.6726,258378.6726,0,1.55,-0.5,0.283686319,FORCE_SELL,0.195,0.265,610.54,158.38%,51.65%
12/16/2025,259539.8581,0,1,1.45,-0.5,0.170835477,FORCE_BUY,0.195,0.265,611.75,159.54%,51.95%
12/17/2025,260718.0574,260718.0574,0,-0.5,-0.5,0.353365,FORCE_SELL,0.195,0.265,600.41,160.72%,49.14%
12/18/2025,261600.9715,261600.9715,0,1.75,1.45,0.216517144,FREE,0.195,0.265,609.11,161.60%,51.30%
12/19/2025,261600.9715,261600.9715,0,1.75,1.45,0.138789332,FORCE_BUY,0.195,0.265,617.05,161.60%,53.27%
12/22/2025,261600.9715,261600.9715,0,1.75,1.45,0.175497433,FORCE_BUY,0.195,0.265,619.21,161.60%,53.81%
12/23/2025,261600.9715,261600.9715,0,-0.5,2.45,0.135197266,FORCE_BUY,0.195,0.265,622.11,161.60%,54.53%
12/24/2025,261290.6202,0,1,-0.5,2.45,0.10835619,FORCE_BUY,0.195,0.265,623.93,161.29%,54.98%
12/26/2025,261366.111,0,1,-0.5,2.45,0.15198036,FORCE_BUY,0.195,0.265,623.89,161.37%,54.97%
12/29/2025,260005.7658,0,1,-0.5,2.45,0.17836406,FORCE_BUY,0.195,0.265,620.87,160.01%,54.22%
12/30/2025,259168.4884,0,1,0.85,-0.5,0.228334067,FREE,0.195,0.265,619.43,159.17%,53.86%
12/31/2025,259353.0216,259353.0216,0,1.4,-0.5,0.267209498,FORCE_SELL,0.195,0.265,614.31,159.35%,52.59%
1/2/2026,259353.0216,259353.0216,0,0.55,2,0.311781625,FORCE_SELL,0.195,0.265,613.12,159.35%,52.29%
1/5/2026,259516.1943,0,1,-0.5,-0.5,0.206720349,FREE,0.195,0.265,617.99,159.52%,53.50%
1/6/2026,262239.9853,0,1,0.75,-0.5,0.151998891,FORCE_BUY,0.195,0.265,623.42,162.24%,54.85%
1/7/2026,260694.7605,0,1,0.75,1.45,0.199259081,FREE,0.195,0.265,624.02,160.69%,55.00%
1/8/2026,259358.3997,259358.3997,0,1.6,-0.5,0.206486385,FREE,0.2,0.265,620.47,159.36%,54.12%
1/9/2026,259358.3997,259358.3997,0,0.65,1.7,0.222363147,FREE,0.2,0.265,626.65,159.36%,55.65%
1/12/2026,260583.3606,0,1,0.85,2.3,0.165217811,FORCE_BUY,0.2,0.265,627.17,160.58%,55.78%
1/13/2026,260908.3503,0,1,1,1.3,0.19057256,FORCE_BUY,0.2,0.265,626.24,160.91%,55.55%
1/14/2026,258131.9031,0,1,1.25,1.9,0.227711635,FREE,0.2,0.265,619.55,158.13%,53.89%
1/15/2026,259932.5345,259932.5345,0,2.25,1.85,0.239781998,FREE,0.2,0.265,621.78,159.93%,54.44%
1/16/2026,260027.1887,0,1,1.35,-0.5,0.219326662,FREE,0.2,0.265,621.26,160.03%,54.32%
1/20/2026,254938.1793,0,1,1.35,-0.5,0.234350467,FREE,0.2,0.265,608.06,154.94%,51.04%
1/21/2026,256106.7259,256106.7259,0,-0.5,2.1,0.23962957,FREE,0.2,0.265,616.28,156.11%,53.08%
1/22/2026,255970.6042,0,1,1.85,2.4,0.161735828,FORCE_BUY,0.2,0.265,620.76,155.97%,54.19%
1/23/2026,256863.7725,0,1,2.15,2.15,0.203996661,FREE,0.2,0.265,622.72,156.86%,54.68%
1/26/2026,259025.0002,0,1,1.1,2.45,0.183473836,FORCE_BUY,0.2,0.265,625.46,159.03%,55.36%
1/27/2026,262107.7457,0,1,1.1,2.4,0.149416646,FORCE_BUY,0.2,0.265,631.13,162.11%,56.77%
1/28/2026,261669.7148,0,1,0.75,1.5,0.19778975,FORCE_BUY,0.2,0.265,633.22,161.67%,57.29%
1/29/2026,258818.3819,258818.3819,0,2.2,-0.5,0.301231608,FORCE_SELL,0.2,0.265,629.43,158.82%,56.35%
1/30/2026,261934.9087,261934.9087,0,1.85,2.15,0.254377356,FREE,0.2,0.265,621.87,161.93%,54.47%
2/2/2026,263297.275,263297.275,0,1.55,2.2,0.220318622,FREE,0.2,0.265,626.14,163.30%,55.53%
2/3/2026,263297.275,263297.275,0,1.9,1.75,0.400171637,FORCE_SELL,0.2,0.265,616.52,163.30%,53.14%
2/4/2026,263297.275,263297.275,0,2.15,1.8,0.302344191,FORCE_SELL,0.2,0.265,605.75,163.30%,50.46%
2/5/2026,263297.275,263297.275,0,1.95,1.2,0.461915023,FORCE_SELL,0.2,0.265,597.03,163.30%,48.30%
2/6/2026,263297.275,263297.275,0,-0.5,1.65,0.422245194,FORCE_SELL,0.2,0.265,609.65,163.30%,51.43%
2/9/2026,263297.275,263297.275,0,1.75,-0.5,0.420197797,FORCE_SELL,0.2,0.265,614.32,163.30%,52.59%
2/10/2026,263297.275,263297.275,0,1.05,-0.5,0.495865437,FORCE_SELL,0.2,0.265,611.47,163.30%,51.88%
2/11/2026,263297.275,263297.275,0,1.4,2.5,0.458917547,FORCE_SELL,0.2,0.265,613.11,163.30%,52.29%
2/12/2026,263297.275,263297.275,0,2.15,-0.5,0.619440082,FORCE_SELL,0.2,0.265,600.64,163.30%,49.19%
2/13/2026,263297.275,263297.275,0,2.25,-0.5,0.444758435,FORCE_SELL,0.2,0.265,601.92,163.30%,49.51%
2/17/2026,263297.275,263297.275,0,2.05,1.3,0.336858677,FORCE_SELL,0.2,0.265,601.3,163.30%,49.36%
2/18/2026,263297.275,263297.275,0,2.05,1.95,0.429187905,FORCE_SELL,0.2,0.265,605.79,163.30%,50.47%
2/19/2026,263297.275,263297.275,0,2.4,1.85,0.383296297,FORCE_SELL,0.2,0.265,603.47,163.30%,49.90%
2/20/2026,263297.275,263297.275,0,2.45,1.9,0.407221061,FORCE_SELL,0.2,0.265,608.81,163.30%,51.22%
2/23/2026,263297.275,263297.275,0,2.1,-0.5,0.48782047,FORCE_SELL,0.2,0.265,601.41,163.30%,49.39%
2/24/2026,263297.275,263297.275,0,1,2.25,0.386420345,FORCE_SELL,0.2,0.265,607.87,163.30%,50.99%
2/25/2026,263297.275,263297.275,0,1.4,2.3,0.135428166,FORCE_BUY,0.2,0.255,616.68,163.30%,53.18%
2/26/2026,263297.275,263297.275,0,1.9,1.25,0.279193858,FORCE_SELL,0.2,0.255,609.24,163.30%,51.33%
2/27/2026,262085.0807,0,1,2.25,-0.5,0.183472353,FORCE_BUY,0.2,0.255,607.29,162.09%,50.85%
3/2/2026,259864.1674,259864.1674,0,2.25,-0.5,0.228434429,FREE,0.19,0.255,608.09,159.86%,51.04%
3/3/2026,263998.9587,0,1,2.25,-0.5,0.217024318,FORCE_BUY,0.24,0.26,601.58,164.00%,49.43%
3/4/2026,268944.2041,0,1,2.4,2.4,0.204597371,FORCE_BUY,0.24,0.26,610.75,168.94%,51.71%
3/5/2026,267743.0955,267743.0955,0,0.85,2.4,0.252519751,FREE,0.24,0.26,608.91,167.74%,51.25%
3/6/2026,267743.0955,267743.0955,0,2.25,1.75,0.300364589,FORCE_SELL,0.24,0.26,599.75,167.74%,48.97%
3/9/2026,267743.0955,267743.0955,0,2.25,1.75,0.415474602,FORCE_SELL,0.24,0.26,607.76,167.74%,50.96%
3/10/2026,267743.0955,267743.0955,0,2.25,1.75,0.485212121,FORCE_SELL,0.24,0.26,607.77,167.74%,50.97%
3/11/2026,267743.0955,267743.0955,0,1.3,-0.5,0.440656717,FORCE_SELL,0.24,0.26,607.69,167.74%,50.95%
3/12/2026,267743.0955,267743.0955,0,2.05,-0.5,0.498642046,FORCE_SELL,0.24,0.26,597.26,167.74%,48.35%
3/13/2026,267743.0955,267743.0955,0,2.25,-0.5,0.495580427,FORCE_SELL,0.24,0.26,593.72,167.74%,47.48%
3/16/2026,267743.0955,267743.0955,0,1.3,1.6,0.412936193,FORCE_SELL,0.24,0.26,600.38,167.74%,49.13%
3/17/2026,267743.0955,267743.0955,0,-0.5,2.5,0.38808886,FORCE_SELL,0.24,0.26,603.31,167.74%,49.86%
3/18/2026,267743.0955,267743.0955,0,2.15,-0.5,0.519261267,FORCE_SELL,0.24,0.46,594.9,167.74%,47.77%
3/19/2026,268576.9912,268576.9912,0,1.9,1.55,0.328509106,FREE,0.24,0.46,593.02,168.58%,47.30%
3/20/2026,267189.5146,0,1,2.45,-0.5,0.450780797,FREE,0.24,0.46,582.06,167.19%,44.58%
3/23/2026,270634.5081,270634.5081,0,2.5,-0.5,0.483715948,FORCE_SELL,0.24,0.445,588,170.63%,46.05%
3/24/2026,273910.4877,0,1,1.95,-0.5,0.386985663,FREE,0.24,0.445,583.98,173.91%,45.06%
3/25/2026,276445.7358,0,1,1.45,0.75,0.394904473,FREE,0.24,0.445,587.82,176.45%,46.01%
3/26/2026,272290.4716,0,1,2,1.95,0.442390273,FREE,0.24,0.445,573.79,172.29%,42.52%
3/27/2026,264884.8744,0,1,2.3,-0.5,0.424416639,FREE,0.24,0.445,562.58,164.88%,39.74%
3/30/2026,265812.5592,265812.5592,0,2.4,-0.5,0.409138631,FREE,0.24,0.445,558.28,165.81%,38.67%
3/31/2026,266860.1969,266860.1969,0,1.6,1.9,0.398011386,FREE,0.24,0.445,577.18,166.86%,43.37%
4/1/2026,266782.5203,0,1,1.6,1.9,0.393590403,FREE,0.24,0.445,584.31,166.78%,45.14%
4/2/2026,263662.7606,263662.7606,0,1.7,-0.5,0.366350338,FREE,0.24,0.445,584.98,163.66%,45.30%
4/6/2026,263640.3055,0,1,1.7,-0.5,0.164182294,FORCE_BUY,0.24,0.445,,,
4/7/2026,262978.6793,262978.6793,0,1.55,2.4,0.314524141,FREE,0.24,0.445,,,
4/8/2026,262362.3976,0,1,1.6,2.5,0.210831608,FORCE_BUY,0.24,0.445,,,
4/9/2026,264480.3234,0,1,1.5,-0.5,0.141102288,FORCE_BUY,0.24,0.445,,,
4/10/2026,265821.3871,0,1,0.85,2.5,0.136248954,FORCE_BUY,0.24,0.445,,,
4/13/2026,266272.1039,266272.1039,0,0.85,2.5,0.2741759,FREE,0.24,0.445,,,
4/14/2026,266272.1039,266272.1039,0,0.85,2.5,0.164487251,FORCE_BUY,0.24,0.445,,,
4/15/2026,268998.497,0,1,0.85,2.5,0.195582336,FORCE_BUY,0.24,0.445,,,
4/16/2026,269790.7101,0,1,0.85,2.5,0.180533628,FORCE_BUY,0.24,0.445,,,
4/17/2026,273469.4445,0,1,0.85,2.5,0.189909804,FORCE_BUY,0.24,0.445,,,
4/20/2026,273048.0967,0,1,-0.5,2.25,0.150180288,FORCE_BUY,0.24,0.445,,,
4/21/2026,272845.7873,0,1,-0.5,2.25,0.181257705,FORCE_BUY,0.34,0.445,,,
