klu_idx,timestamp,klu_open,klu_high,klu_low,klu_close,klu_volume,bsp_type,bsp_types,is_buy,direction,is_segbsp,feat_divergence_rate,feat_bsp1_bi_amp,feat_bsp1_bi_klu_cnt,feat_bsp1_bi_amp_rate,feat_macd_value,feat_macd_dea,feat_macd_diff,feat_ppo,feat_rsi,feat_kdj_k,feat_kdj_d,feat_kdj_j,feat_volume,feat_bsp_bi_amp,feat_zs_cnt,feat_break_bi_amp,feat_break_bi_klu_cnt,feat_break_bi_amp_rate,feat_bi_amp,feat_bi_klu_cnt,feat_bi_amp_rate,feat_level,feat_bsp_type,macd_value,macd_dif,macd_dea,rsi,kdj_k,kdj_d,kdj_j,dmi_plus,dmi_minus,dmi_adx,price_change_pct,high_low_spread_pct,upper_shadow,lower_shadow,body_size,is_bullish_candle,snapshot_first_seen,snapshot_last_seen,feat_bsp3_zs_height,feat_bsp3_bi_amp,feat_bsp3_bi_klu_cnt,feat_bsp3_bi_amp_rate,feat_bsp2_retrace_rate,feat_bsp2_break_bi_amp,feat_bsp2_break_bi_bi_klu_cnt,feat_bsp2_break_bi_amp_rate,feat_bsp2_bi_amp,feat_bsp2_bi_klu_cnt,feat_bsp2_bi_amp_rate,feat_bsp2s_retrace_rate,feat_bsp2s_break_bi_amp,feat_bsp2s_break_bi_klu_cnt,feat_bsp2s_break_bi_amp_rate,feat_bsp2s_bi_amp,feat_bsp2s_bi_klu_cnt,feat_bsp2s_bi_amp_rate,feat_bsp2s_lv
206,2017/03/27,129.7,131.07,129.4,130.84,18472400.0,3a,3a,1,buy,False,0.03854615858488084,,,,-0.6456042929746111,0.9865560705700321,0.6637539240827266,0.005097741308660815,55.778738270412084,40.97729093218216,45.94843565034403,31.03500149585841,18472400.0,3.009999999999991,2.0,3.009999999999991,9,0.022732422022505784,3.009999999999991,9,0.022732422022505784,3.0,3.0,-0.6456042929746111,0.6637539240827266,0.9865560705700321,55.778738270412084,40.97729093218216,45.94843565034403,31.03500149585841,15.830945558738897,25.71633237822371,36.85455586141177,0.8789514263685542,1.2905718701700057,0.22999999999998977,0.29999999999998295,1.1400000000000148,1,211,211,0.03854615858488084,3.009999999999991,9.0,0.022732422022505784,,,,,,,,,,,,,,,
210,2017/03/31,132.28,132.74,132.13,132.38,19841400.0,1p,1p,0,sell,False,1.4066043214455564e-07,3.3400000000000034,5.0,0.025811437403400334,-0.10421993526467621,0.8500141952141341,0.797904227581796,0.006103167929949033,64.52029265328686,80.3240250758908,67.62082058653505,105.73043405460231,19841400.0,3.3400000000000034,0.0,3.3400000000000034,5,0.025811437403400334,3.3400000000000034,0,0.0,1.0,1.0,-0.10421993526467621,0.797904227581796,0.8500141952141341,64.52029265328686,80.3240250758908,67.62082058653505,105.73043405460231,21.894303363074762,22.443376801647258,28.17721768747791,0.07559721802237247,0.46166654052827794,0.36000000000001364,0.15000000000000568,0.09999999999999432,1,211,211,,,,,,,,,,,,,,,,,,,
211,2017/04/03,132.49,132.81,131.56,132.3,23700300.0,1p,1p,0,sell,False,1.4066043214455564e-07,3.4099999999999966,6.0,0.02635239567233382,-0.0801712167232913,0.8399927931237225,0.7999071847620769,0.00611307170744655,63.65798796462827,81.89734614052553,72.37966243786519,100.93271354584618,23700300.0,3.4099999999999966,0.0,3.4099999999999966,6,0.02635239567233382,3.4099999999999966,0,0.0,1.0,1.0,-0.0801712167232913,0.7999071847620769,0.8399927931237225,63.65798796462827,81.89734614052553,72.37966243786519,100.93271354584618,21.309285237140934,22.244488977955807,26.31793351435831,-0.14340704958864647,0.950136819702037,0.3199999999999932,0.7400000000000091,0.18999999999999773,0,212,212,,,,,,,,,,,,,,,,,,,
225,2017/04/24,134.03,134.29,133.8,134.16,22469900.0,1,1,0,sell,False,0.2899493518978967,3.9099999999999966,7.0,0.029989262156772487,0.20613423881388115,0.419257362587647,0.5223244819945876,0.003968421580921213,69.55274051508184,75.23849843583218,57.52440985319004,110.66667560111647,22469900.0,3.9099999999999966,2.0,3.9099999999999966,7,0.029989262156772487,3.9099999999999966,7,0.029989262156772487,1.0,1.0,0.20613423881388115,0.5223244819945876,0.419257362587647,69.55274051508184,75.23849843583218,57.52440985319004,110.66667560111647,27.321668909824993,11.97846567967705,16.82291264794555,0.09699321047526334,0.3662182361733787,0.12999999999999545,0.22999999999998977,0.12999999999999545,1,226,226,,,,,,,,,,,,,,,,,,,
226,2017/04/25,134.6,135.37,134.48,135.13,19384400.0,1,1,0,sell,False,0.6812303880832553,4.990000000000009,8.0,0.03827274121797829,0.4843084027788279,0.4797959129350005,0.7219501143244145,0.005474287607629161,73.45034881473467,81.88912587772907,65.64598186136972,114.37541391044778,19384400.0,4.990000000000009,2.0,4.990000000000009,8,0.03827274121797829,4.990000000000009,8,0.03827274121797829,1.0,1.0,0.4843084027788279,0.7219501143244145,0.4797959129350005,73.45034881473467,81.88912587772907,65.64598186136972,114.37541391044778,33.354964308890374,11.550940947436782,19.089484122720695,0.3937592867756324,0.6618084473527772,0.2400000000000091,0.12000000000000455,0.5300000000000011,1,227,227,,,,,,,,,,,,,,,,,,,
227,2017/04/26,135.18,135.51,134.86,134.94,25398500.0,1,1,0,sell,False,0.8443498163314486,5.1299999999999955,9.0,0.039346525540727074,0.6002752051103517,0.5548303135737944,0.8549679161289703,0.006471791108729461,71.51909851314295,84.22238021478239,71.8381146458406,108.99091135266596,25398500.0,5.1299999999999955,2.0,5.1299999999999955,9,0.039346525540727074,5.1299999999999955,9,0.039346525540727074,1.0,1.0,0.6002752051103517,0.8549679161289703,0.5548303135737944,71.51909851314295,84.22238021478239,71.8381146458406,108.99091135266596,30.279720279720323,12.44755244755252,20.707011034226134,-0.17754105636929213,0.48198131395519594,0.3299999999999841,0.07999999999998408,0.2400000000000091,0,228,228,,,,,,,,,,,,,,,,,,,
228,2017/04/27,135.27,135.75,135.19,135.75,16136500.0,1,1,0,sell,False,1.0335189636269837,5.3700000000000045,10.0,0.04118729866543952,0.7347615832643115,0.6466755114818333,1.014056303113989,0.007660383035243261,74.58684450323499,89.48158680985492,77.71927203384537,113.00621636187404,16136500.0,5.3700000000000045,2.0,5.3700000000000045,10,0.04118729866543952,5.3700000000000045,10,0.04118729866543952,1.0,1.0,0.7347615832643115,1.014056303113989,0.6466755114818333,74.58684450323499,89.48158680985492,77.71927203384537,113.00621636187404,31.69209431345364,12.205270457697639,22.39878061392992,0.3548458638278921,0.41423182188031826,0.0,0.0800000000000125,0.47999999999998977,1,229,229,,,,,,,,,,,,,,,,,,,
229,2017/04/28,136.29,136.34,135.77,135.99,22771900.0,1,1,0,sell,False,1.1244099277442356,5.960000000000008,11.0,0.045712532597024146,0.7993788675614917,0.7465978699270198,1.1462873037077657,0.008641809531564702,75.43126613017996,90.82322237540114,82.08725548103062,108.29515616414218,22771900.0,5.960000000000008,2.0,5.960000000000008,11,0.045712532597024146,5.960000000000008,11,0.045712532597024146,1.0,1.0,0.7993788675614917,1.1462873037077657,0.7465978699270198,75.43126613017996,90.82322237540114,82.08725548103062,108.29515616414218,36.492220650636646,11.032531824611103,24.625398325179816,-0.22011886418664828,0.4198276497016963,0.05000000000001137,0.21999999999999886,0.29999999999998295,0,230,230,,,,,,,,,,,,,,,,,,,
230,2017/05/01,136.44,137.38,136.38,137.2,24815500.0,1,1,0,sell,False,1.3205210742248117,7.0,12.0,0.053689216137444394,0.9388005342701191,0.8639479367107846,1.3333482038458442,0.010026545327804807,79.18626336003882,92.89368037547331,85.68939711251151,107.3022469013969,24815500.0,7.0,2.0,7.0,12,0.053689216137444394,7.0,12,0.053689216137444394,1.0,1.0,0.9388005342701191,1.3333482038458442,0.8639479367107846,79.18626336003882,92.89368037547331,85.68939711251151,107.3022469013969,41.03967168262677,10.670314637482974,27.061452639821166,0.5570214013485715,0.7332453438920663,0.18000000000000682,0.060000000000002274,0.7599999999999909,1,231,231,,,,,,,,,,,,,,,,,,,
231,2017/05/02,137.37,137.49,137.02,137.43,18345100.0,1,1,0,sell,False,1.3933502074574853,7.110000000000014,13.0,0.05453290381960434,0.9905770871202129,0.9877700726008112,1.4830586161609176,0.011124777079364977,79.81769277134525,94.90971989758184,88.76283804086829,107.20348361100892,18345100.0,7.110000000000014,2.0,7.110000000000014,13,0.05453290381960434,7.110000000000014,13,0.05453290381960434,1.0,1.0,0.9905770871202129,1.4830586161609176,0.9877700726008112,79.81769277134525,94.90971989758184,88.76283804086829,107.20348361100892,45.292809488510365,2.9651593773165894,31.393578416810012,0.04367765887748582,0.3430156181579323,0.060000000000002274,0.3499999999999943,0.060000000000002274,1,232,232,,,,,,,,,,,,,,,,,,,
234,2017/05/05,137.39,137.54,136.88,137.54,19330700.0,1,1,0,sell,False,1.3933502074574853,7.159999999999997,16.0,0.05491639822058596,0.7039459244096657,1.285072899004341,1.6370458612091738,0.012206383993950732,77.06558104853167,94.37616160506342,91.9499745024481,99.22853581029403,19330700.0,7.159999999999997,2.0,7.159999999999997,16,0.05491639822058596,7.159999999999997,16,0.05491639822058596,1.0,1.0,0.7039459244096657,1.6370458612091738,1.285072899004341,77.06558104853167,94.37616160506342,91.9499745024481,99.22853581029403,50.46728971962652,3.1152647975078454,42.02944168996713,0.10917825169226705,0.4821741671537088,0.0,0.5099999999999909,0.15000000000000568,1,235,235,,,,,,,,,,,,,,,,,,,
235,2017/05/08,137.61,137.84,137.33,137.84,13279900.0,1,1,0,sell,False,1.3933502074574853,7.460000000000008,17.0,0.057217364626476516,0.6357725648000834,1.3645444696043514,1.682430752004393,0.012519025353598664,78.07795203214387,96.2507744033756,93.38357446942393,101.98517427127894,13279900.0,7.460000000000008,2.0,7.460000000000008,17,0.057217364626476516,7.460000000000008,17,0.057217364626476516,1.0,1.0,0.6357725648000834,1.682430752004393,1.3645444696043514,78.07795203214387,96.2507744033756,93.38357446942393,101.98517427127894,52.373417721519544,3.164556962025379,45.35619504096865,0.16713901605987191,0.37136823709312666,0.0,0.28000000000000114,0.22999999999998977,1,236,236,,,,,,,,,,,,,,,,,,,
236,2017/05/09,138.05,138.63,137.93,138.32,28426100.0,1,1,0,sell,False,1.3933502074574853,8.25,18.0,0.06327657616198804,0.5960989496664566,1.4390568383126585,1.7371063131458868,0.012897928410489609,79.62748645522254,94.49664029992479,93.75459641292422,95.98072807392592,28426100.0,8.25,2.0,8.25,18,0.06327657616198804,8.25,18,0.06327657616198804,1.0,1.0,0.5960989496664566,1.7371063131458868,1.4390568383126585,79.62748645522254,94.49664029992479,93.75459641292422,95.98072807392592,54.58937198067687,3.2206119162641538,48.463462446518236,0.1955813111191465,0.5075038062785389,0.3100000000000023,0.12000000000000455,0.2699999999999818,1,237,237,,,,,,,,,,,,,,,,,,,
239,2017/05/12,138.35,138.63,138.23,138.6,19738600.0,1,1,0,sell,False,1.3933502074574853,8.25,21.0,0.06327657616198804,0.3279625437182938,1.5967712511078065,1.7607525229669534,0.012998797266772973,79.55776749529558,93.33685723348258,92.92777003716886,94.15503162611,19738600.0,8.25,2.0,8.25,21,0.06327657616198804,8.25,21,0.06327657616198804,1.0,1.0,0.3279625437182938,1.7607525229669534,1.5967712511078065,79.55776749529558,93.33685723348258,92.92777003716886,94.15503162611,46.26865671641811,8.861940298507646,53.89294833777536,0.18070112034694616,0.2893727844896229,0.030000000000001137,0.12000000000000455,0.25,1,240,240,,,,,,,,,,,,,,,,,,,
240,2017/05/15,138.66,139.12,138.53,139.04,20481300.0,1,1,0,sell,False,1.3933502074574853,8.740000000000009,22.0,0.06703482129160922,0.2865223664215657,1.632586546910502,1.775847730121285,0.013084586292069182,81.07315764071058,94.51623815565489,93.45725940999753,96.6341956469696,20481300.0,8.740000000000009,2.0,8.740000000000009,22,0.06703482129160922,8.740000000000009,22,0.06703482129160922,1.0,1.0,0.2865223664215657,1.775847730121285,1.632586546910502,81.07315764071058,94.51623815565489,93.45725940999753,96.6341956469696,43.26732673267346,9.405940594059608,54.6352887626281,0.2740516370979341,0.4259005269616714,0.0800000000000125,0.12999999999999545,0.37999999999999545,1,241,241,,,,,,,,,,,,,,,,,,,
241,2017/05/16,139.4,139.64,138.99,139.62,21786000.0,1,1,0,sell,False,1.3933502074574853,9.259999999999991,23.0,0.07102316306181923,0.28978902041678856,1.6688101744626007,1.813704684670995,0.013335139001322143,82.8752625035338,96.12770855398657,94.34740912466054,99.68830741263861,21786000.0,9.259999999999991,2.0,9.259999999999991,23,0.07102316306181923,9.259999999999991,23,0.07102316306181923,1.0,1.0,0.28978902041678856,1.813704684670995,1.6688101744626007,82.8752625035338,96.12770855398657,94.34740912466054,99.68830741263861,47.02970297029719,9.405940594059608,55.49467289863082,0.15781922525107522,0.46765954385205927,0.01999999999998181,0.4099999999999966,0.21999999999999886,1,242,242,,,,,,,,,,,,,,,,,,,
247,2017/05/24,139.56,139.85,139.17,139.78,15891900.0,1,1,0,sell,False,1.3933502074574853,9.469999999999999,29.0,0.07263383954594262,-0.12408497748927161,1.455307484284857,1.3932649955402212,0.010179316548726777,67.0767473844985,80.37413763625055,72.20307052869744,96.71627185135677,15891900.0,9.469999999999999,2.0,9.469999999999999,29,0.07263383954594262,9.469999999999999,29,0.07263383954594262,1.0,1.0,-0.12408497748927161,1.3932649955402212,1.455307484284857,67.0767473844985,80.37413763625055,72.20307052869744,96.71627185135677,32.402234636871356,25.62849162011196,37.92805594922864,0.15763829177414648,0.48861105123231074,0.06999999999999318,0.3900000000000148,0.21999999999999886,1,248,248,,,,,,,,,,,,,,,,,,,
248,2017/05/25,140.31,141.33,140.01,140.97,23928600.0,1,1,0,sell,False,1.3933502074574853,10.950000000000017,30.0,0.08398527381500244,0.08080423108883972,1.465408013170962,1.5058101287153818,0.0109772367539971,70.99921348942132,84.71828955969809,76.37481020569766,101.40524826769897,23928600.0,10.950000000000017,2.0,10.950000000000017,30,0.08398527381500244,10.950000000000017,30,0.08398527381500244,1.0,1.0,0.08080423108883972,1.5058101287153818,1.465408013170962,70.99921348942132,84.71828955969809,76.37481020569766,101.40524826769897,39.51347797501651,24.128862590401233,36.94559150421288,0.47038700021380986,0.9427898007285348,0.36000000000001364,0.30000000000001137,0.6599999999999966,1,249,249,,,,,,,,,,,,,,,,,,,
250,2017/05/30,141.15,141.51,141.06,141.34,20306400.0,1,1,0,sell,False,1.3933502074574853,11.129999999999995,32.0,0.08536585365853655,0.2683667116545658,1.5252261106260145,1.6594094664532975,0.012045519457202274,72.13842261316223,91.755700113111,84.33862509984661,106.5898501396398,20306400.0,11.129999999999995,2.0,11.129999999999995,32,0.08536585365853655,11.129999999999995,32,0.08536585365853655,1.0,1.0,0.2683667116545658,1.6594094664532975,1.5252261106260145,72.13842261316223,91.755700113111,84.33862509984661,106.5898501396398,34.72690492245443,24.747134187458038,34.4972184194899,0.13460857244066435,0.31901318587834154,0.1699999999999875,0.09000000000000341,0.18999999999999773,1,251,251,,,,,,,,,,,,,,,,,,,
251,2017/05/31,141.84,141.84,140.57,141.29,33229400.0,1,1,0,sell,False,1.3933502074574853,11.460000000000008,33.0,0.08789691670501618,0.25657784272194784,1.557298340966258,1.6855872623272319,0.012212372189589269,71.70770236389824,91.43288996932128,86.70338005633816,100.89190979528749,33229400.0,11.460000000000008,2.0,11.460000000000008,33,0.08789691670501618,11.460000000000008,33,0.08789691670501618,1.0,1.0,0.25657784272194784,1.6855872623272319,1.557298340966258,71.70770236389824,91.43288996932128,86.70338005633816,100.89190979528749,33.097686375321246,26.60668380462739,32.80969605198978,-0.3877608573040125,0.9034644661023052,0.0,0.7199999999999989,0.5500000000000114,0,252,252,,,,,,,,,,,,,,,,,,,
252,2017/06/01,141.58,141.9,140.98,141.84,20120700.0,1,1,0,sell,False,1.3933502074574853,11.52000000000001,34.0,0.08835710998619428,0.2775428203474992,1.5919911935096953,1.730762603683445,0.012514039752848505,73.57663697874014,93.81689519967328,89.07455177078319,103.30158205745346,20120700.0,11.52000000000001,2.0,11.52000000000001,34,0.08835710998619428,11.52000000000001,34,0.08835710998619428,1.0,1.0,0.2775428203474992,1.730762603683445,1.5919911935096953,73.57663697874014,93.81689519967328,89.07455177078319,103.30158205745346,33.69987063389383,23.350582147477482,31.7619027317877,0.18364175731034812,0.6525748333097006,0.060000000000002274,0.6000000000000227,0.2599999999999909,1,253,253,,,,,,,,,,,,,,,,,,,
253,2017/06/02,142.34,143.49,142.11,143.46,37222900.0,1,1,0,sell,False,1.3933502074574853,13.110000000000014,35.0,0.10055223193741382,0.453875480019184,1.6487256285120935,1.8756633685216855,0.01352438967443608,78.15416966695646,95.69240137615819,91.28050163924152,104.51620084999155,37222900.0,13.110000000000014,2.0,13.110000000000014,35,0.10055223193741382,13.110000000000014,35,0.10055223193741382,1.0,1.0,0.453875480019184,1.8756633685216855,1.6487256285120935,78.15416966695646,95.69240137615819,91.28050163924152,104.51620084999155,38.898862956313636,21.603830041891193,31.535021026132934,0.7868483911760605,0.9710787418197139,0.030000000000001137,0.22999999999998977,1.1200000000000045,1,254,254,,,,,,,,,,,,,,,,,,,
254,2017/06/05,143.45,143.68,143.23,143.43,15727500.0,1,1,0,sell,False,1.3933502074574853,13.300000000000011,36.0,0.10200951066114444,0.506713178802515,1.7120647758624081,1.9654213652636656,0.014135779569414,77.88508522647373,95.42758731199662,92.66286353015988,100.9570348756701,15727500.0,13.300000000000011,2.0,13.300000000000011,36,0.10200951066114444,13.300000000000011,36,0.10200951066114444,1.0,1.0,0.506713178802515,1.9654213652636656,1.7120647758624081,77.88508522647373,95.42758731199662,92.66286353015988,100.9570348756701,37.4170187085093,21.786360893180536,31.16835030917963,-0.01394214011849551,0.31417999022552334,0.2300000000000182,0.20000000000001705,0.01999999999998181,0,255,255,,,,,,,,,,,,,,,,,,,
255,2017/06/06,143.26,143.73,142.65,142.86,22393000.0,1,1,0,sell,False,1.3933502074574853,13.349999999999994,37.0,0.10239300506212605,0.4092988103604638,1.763227127157466,1.9678765323376979,0.014124682773522816,72.75926886333997,90.59207575185758,91.97260093739244,87.83102538078785,22393000.0,13.349999999999994,2.0,13.349999999999994,37,0.10239300506212605,13.349999999999994,37,0.10239300506212605,1.0,1.0,0.4092988103604638,1.9678765323376979,1.763227127157466,72.75926886333997,90.59207575185758,91.97260093739244,87.83102538078785,33.41176470588239,24.6470588235294,30.020343234699947,-0.2792126204104267,0.7570977917980961,0.46999999999999886,0.21000000000000796,0.39999999999997726,0,256,256,,,,,,,,,,,,,,,,,,,
257,2017/06/08,143.74,143.8,142.79,143.57,25417400.0,1,1,0,sell,False,1.3933502074574853,13.420000000000016,39.0,0.10292989722350067,0.3060104601508713,1.8472423127585251,2.000247542833961,0.014295898280347753,75.00202894836974,91.59326747095497,91.61897240103953,91.54185761078585,25417400.0,13.420000000000016,2.0,13.420000000000016,39,0.10292989722350067,13.420000000000016,39,0.10292989722350067,1.0,1.0,0.3060104601508713,2.000247542833961,1.8472423127585251,75.00202894836974,91.59326747095497,91.61897240103953,91.54185761078585,43.90243902439035,8.277900960827806,34.923493287879076,-0.1182690969806706,0.707332446249751,0.060000000000002274,0.7800000000000011,0.17000000000001592,0,258,258,,,,,,,,,,,,,,,,,,,
258,2017/06/09,143.74,143.9,138.11,139.98,109783700.0,1,1,0,sell,False,1.3933502074574853,13.52000000000001,40.0,0.1036968860254641,-0.23959372064653195,1.8172930976777089,1.6974962373544429,0.01213171428078515,50.846013595749746,71.82786628173037,85.02193702793647,45.43972478931815,109783700.0,13.52000000000001,2.0,13.52000000000001,40,0.1036968860254641,13.52000000000001,40,0.1036968860254641,1.0,1.0,-0.23959372064653195,1.6974962373544429,1.8172930976777089,50.846013595749746,71.82786628173037,85.02193702793647,45.43972478931815,28.854625550660963,31.938325991189288,32.791276893610245,-2.6158341449840123,4.192310477155884,0.1599999999999966,1.8699999999999761,3.7600000000000193,0,259,259,,,,,,,,,,,,,,,,,,,
280,2017/07/12,140.24,140.86,139.96,140.7,36045800.0,2,2,0,sell,False,0.6246913580246921,,,,0.1339189863832827,-0.31424114396694797,-0.24728165077530662,-0.0017788707278059636,55.835467825954275,65.06472560816489,45.66054779932022,103.87308122585422,36045800.0,5.060000000000002,1.0,8.099999999999994,19,0.056289089645587174,5.060000000000002,5,0.03726067746686305,2.0,2.0,0.1339189863832827,-0.24728165077530662,-0.31424114396694797,55.835467825954275,65.06472560816489,45.66054779932022,103.87308122585422,19.849624060150404,20.563909774436112,22.727560427085074,0.3280091272104817,0.6430408688196667,0.160000000000025,0.28000000000000114,0.45999999999997954,1,281,281,,,,,0.6246913580246921,8.099999999999994,19.0,0.056289089645587174,5.060000000000002,5.0,0.03726067746686305,,,,,,,,
281,2017/07/13,140.87,141.35,140.6,141.01,31073600.0,2,2,0,sell,False,0.6851851851851836,,,,0.4232155558767464,-0.2613391994823547,-0.04973142154398147,-0.0003573722965105683,56.75930914477139,74.66777503006786,55.329623542902766,113.34407800439806,31073600.0,5.549999999999983,1.0,8.099999999999994,19,0.056289089645587174,5.549999999999983,6,0.040868924889543315,2.0,2.0,0.4232155558767464,-0.04973142154398147,-0.2613391994823547,56.75930914477139,74.66777503006786,55.329623542902766,113.34407800439806,20.24933887419717,20.664903664525898,21.17671304926335,0.09938240931354181,0.5334281650071124,0.3400000000000034,0.27000000000001023,0.13999999999998636,1,282,282,,,,,0.6851851851851836,8.099999999999994,19.0,0.056289089645587174,5.549999999999983,6.0,0.040868924889543315,,,,,,,,
282,2017/07/14,141.64,142.3,141.19,142.12,34544800.0,2,2,0,sell,False,0.8024691358024697,,,,0.7287957551277786,-0.17023973009138235,0.19415814747250693,0.0013930335062369464,59.986854881682156,82.18877309696828,64.28267339425793,118.00097250238898,34544800.0,6.5,1.0,8.099999999999994,19,0.056289089645587174,6.5,7,0.04786450662739322,2.0,2.0,0.7287957551277786,0.19415814747250693,-0.17023973009138235,59.986854881682156,82.18877309696828,64.28267339425793,118.00097250238898,23.065307663269202,20.649301623254047,20.058859995288092,0.33888731996612415,0.7861746582619263,0.18000000000000682,0.44999999999998863,0.4800000000000182,1,283,283,,,,,0.8024691358024697,8.099999999999994,19.0,0.056289089645587174,6.5,7.0,0.04786450662739322,,,,,,,,
283,2017/07/17,142.27,142.69,141.92,142.19,25343200.0,2,2,0,sell,False,0.8506172839506162,,,,0.8941613853655566,-0.05846955692068778,0.3886111357620905,0.002784021696589004,60.18866653956042,85.70688404819654,71.42407694557079,114.27249825344802,25343200.0,6.889999999999986,1.0,8.099999999999994,19,0.056289089645587174,6.889999999999986,8,0.050736377025036715,2.0,2.0,0.8941613853655566,0.3886111357620905,-0.05846955692068778,60.18866653956042,85.70688404819654,71.42407694557079,114.27249825344802,22.305863708399315,21.67194928684624,18.72904438429904,-0.05623110986153968,0.5425591882750918,0.4199999999999875,0.27000000000001023,0.0800000000000125,0,284,284,,,,,0.8506172839506162,8.099999999999994,19.0,0.056289089645587174,6.889999999999986,8.0,0.050736377025036715,,,,,,,,
284,2017/07/18,142.09,143.17,141.64,143.14,25748500.0,2,2,0,sell,False,0.9098765432098742,,,,1.0732556142141958,0.07568739485608669,0.6123152019631846,0.004378387202806336,62.92186806862198,90.33557082181895,77.72790823765351,115.55089599014985,25748500.0,7.369999999999976,1.0,8.099999999999994,19,0.056289089645587174,7.369999999999976,9,0.05427098674521337,2.0,2.0,1.0732556142141958,0.6123152019631846,0.07568739485608669,62.92186806862198,90.33557082181895,77.72790823765351,115.55089599014985,25.23750516315562,13.30028913672034,19.603780381041414,0.7389682595537919,1.0802033323919804,0.030000000000001137,0.45000000000001705,1.049999999999983,1,285,285,,,,,0.9098765432098742,8.099999999999994,19.0,0.056289089645587174,7.369999999999976,9.0,0.05427098674521337,,,,,,,,
285,2017/07/19,143.56,144.19,143.5,143.98,33752300.0,1p,1p,0,sell,False,1.2468288293597847,8.389999999999986,10.0,0.06178203240058899,1.2350801946076033,0.23007241918203708,0.8476125164858388,0.00604766003567243,65.19707568030014,92.61744989910969,82.69108879147223,112.47017211438458,33752300.0,8.389999999999986,0.0,8.389999999999986,10,0.06178203240058899,8.389999999999986,0,0.0,1.0,1.0,1.2350801946076033,0.8476125164858388,0.23007241918203708,65.19707568030014,92.61744989910969,82.69108879147223,112.47017211438458,31.189851268591312,12.860892388451395,21.175563127267214,0.29256060183894367,0.4808362369337963,0.21000000000000796,0.060000000000002274,0.4199999999999875,1,286,286,,,,,,,,,,,,,,,,,,,
286,2017/07/20,144.35,144.44,143.52,144.17,36139400.0,1p,1p,0,sell,False,1.304107785087715,8.639999999999986,11.0,0.06362297496318105,1.2918194214537597,0.39154984686375705,1.037459557590637,0.007386533957805928,65.70962355578408,93.78146996155817,86.3878825148342,108.56864485500611,36139400.0,8.639999999999986,0.0,8.639999999999986,11,0.06362297496318105,8.639999999999986,0,0.0,1.0,1.0,1.2918194214537597,1.037459557590637,0.39154984686375705,65.70962355578408,93.78146996155817,86.3878825148342,108.56864485500611,36.88155922038969,7.2463768115941285,24.45998132485848,-0.12469691721510691,0.6410256410256322,0.09000000000000341,0.6499999999999773,0.18000000000000682,0,287,287,,,,,,,,,,,,,,,,,,,
288,2017/07/24,144.09,144.87,143.92,144.77,26712700.0,1p,1p,0,sell,False,1.304107785087715,9.069999999999993,13.0,0.06678939617083941,1.224440699216216,0.7002131431196834,1.3124334927277914,0.009306491150435879,67.3119001291391,95.42911711766511,91.12921029368087,104.02893076563362,26712700.0,9.069999999999993,0.0,9.069999999999993,13,0.06678939617083941,9.069999999999993,0,0.0,1.0,1.0,1.224440699216216,1.3124334927277914,0.7002131431196834,67.3119001291391,95.42911711766511,91.12921029368087,104.02893076563362,45.29771841958799,2.9493600445186394,31.604958710909283,0.47192726767992704,0.6600889382990669,0.09999999999999432,0.17000000000001592,0.6800000000000068,1,289,289,,,,,,,,,,,,,,,,,,,
290,2017/07/26,144.76,144.95,144.53,144.87,18610600.0,1p,1p,0,sell,False,1.304107785087715,9.149999999999977,15.0,0.06737849779086875,0.9893378162018955,0.9598127485950844,1.4544816566960321,0.010276119742528957,66.60760387203574,94.81327091388991,92.83601402583673,98.76778468999623,18610600.0,9.149999999999977,0.0,9.149999999999977,15,0.06737849779086875,9.149999999999977,0,0.0,1.0,1.0,0.9893378162018955,1.4544816566960321,0.9598127485950844,66.60760387203574,94.81327091388991,92.83601402583673,98.76778468999623,52.81467425679908,1.0752688172043978,39.93076840753679,0.07598784194529819,0.2905971078668702,0.07999999999998408,0.22999999999998977,0.11000000000001364,1,291,291,,,,,,,,,,,,,,,,,,,
291,2017/07/27,145.82,145.96,142.3,143.96,80665900.0,1p,1p,0,sell,False,1.304107785087715,10.159999999999997,16.0,0.07481590574374077,0.7423256113102061,1.0526034500088604,1.4237662556639634,0.010046387225944784,61.16907296572732,81.11008184382791,88.92736996516712,65.47550560114951,80665900.0,10.159999999999997,0.0,10.159999999999997,16,0.07481590574374077,10.159999999999997,0,0.0,1.0,1.0,0.7423256113102061,1.4237662556639634,1.0526034500088604,61.16907296572732,81.11008184382791,88.92736996516712,65.47550560114951,41.29325014180347,13.61315938740782,40.67951517417671,-1.2755451927033228,2.5720309205903,0.14000000000001478,1.6599999999999966,1.8599999999999852,0,292,292,,,,,,,,,,,,,,,,,,,
