date,timestamp,close,next_open,next_close,p_day,dp_minK,dp_maxK,regime,base_dir,action,action_id,position_after_action,equity_before,equity_after,reward,drawdown_rel,bh_equity
2021-01-05,2021-01-05,311.86,307.0,307.54,0.15780784289653674,0.003009230367618021,-0.0509418798686983,unknown,sell,FORCE_SELL,2.0,0,224562.1055621885,221062.5486038346,0.0,0.01403246921387778,341876.78140758607
2021-01-06,2021-01-06,307.54,310.28,314.98,0.19890868723259328,0.04165535510342627,-0.009841035532641762,unknown,sell,FORCE_BUY,0.0,1,221062.5486038346,224411.11756876318,0.015147608611576713,0.02939770425402582,337140.9778557334
2021-01-07,2021-01-07,314.98,317.34,319.03,0.16915927471512834,0.011905942585961338,-0.0395904480501067,up,sell,FREE,1.0,1,224411.11756876318,227296.58657045686,0.0026627591857313337,0.01469540056056788,345297.08397281304
2021-01-08,2021-01-08,319.03,315.98,314.42,0.15997865434728387,0.00272532221811686,-0.048771068417951174,up,sell,FORCE_SELL,2.0,0,227296.58657045686,225123.57905066287,0.0,0.002026394186418307,349736.89980267483
2021-01-11,2021-01-11,314.42,314.46,313.92,0.18374381816306448,0.025935975266527744,-0.02500590460217056,unknown,sell,FORCE_BUY,0.0,1,225123.57905066287,224736.99019138873,-0.0017172295363478973,0.011567250838555558,344683.1835123877
2021-01-12,2021-01-12,313.92,314.19,316.04,0.17373865927892906,0.015930816382392327,-0.025170027953664215,unknown,sell,FORCE_SELL,2.0,0,224736.99019138873,224930.2846210258,0.0,0.013264616750109101,344135.0581012936
2021-01-13,2021-01-13,316.04,316.5,314.35,0.17255186423741944,0.012573209890135578,-0.026356822995173834,unknown,sell,FREE,1.0,0,224930.2846210258,224930.2846210258,-0.0033965244865718502,0.012415933794332265,346459.1098443324
2021-01-14,2021-01-14,314.35,314.13,311.86,0.21651566039334047,0.056537006046056604,0.03277184223027599,unknown,sell,FORCE_BUY,0.0,1,224930.2846210258,223304.8692003728,-0.0072263075796643594,0.012415933794332265,344606.4459548345
2021-01-15,2021-01-15,311.86,314.25,316.41,0.21188888144308562,0.05191022709580176,-0.004626778950254845,unknown,sell,FORCE_SELL,2.0,0,223304.8692003728,225016.20966528938,0.0,0.01955252001751015,341876.78140758607
2021-01-19,2021-01-19,316.41,320.14,323.77,0.18756617105170725,0.015014306814287809,-0.028949489341633217,unknown,sell,FREE,1.0,0,225016.20966528938,225016.20966528938,0.00566939463984506,0.012038669324384658,346864.722648542
2021-01-20,2021-01-20,323.77,325.15,326.36,0.21130996451839387,0.03875810028097443,-0.005205695874946598,up,sell,FORCE_BUY,0.0,1,225016.20966528938,225853.57584611367,0.0037213593725973215,0.012038669324384658,354933.1286998465
2021-01-21,2021-01-21,326.36,325.29,325.42,0.2084374996578835,0.03588563542046405,-0.008078160735456974,up,sell,FORCE_SELL,2.0,0,225853.57584611367,225113.0950085253,0.0,0.00836211016671105,357772.41832931375
2021-01-22,2021-01-22,325.42,328.91,328.11,0.22954194520672036,0.04197577415501311,0.01302628481337989,unknown,sell,FREE,1.0,0,225113.0950085253,225113.0950085253,-0.001216138153294244,0.011613282314405678,356741.94255645695
2021-01-25,2021-01-25,328.11,328.85,328.59,0.23984528028328692,0.05227910923157966,0.010303335076566555,up,sell,FORCE_BUY,0.0,1,225113.0950085253,224935.11293553692,-0.0007906340276723212,0.011613282314405678,359690.857268143
2021-01-26,2021-01-26,328.59,326.26,319.43,0.23022265054640847,0.04265647949470122,-0.00962262973687844,unknown,sell,FREE,1.0,1,224935.11293553692,218664.66759487073,-0.010467112119168731,0.012394734485907296,360217.0576627932
2021-01-27,2021-01-27,319.43,320.67,321.32,0.2690944934668415,0.060656993808958004,0.029249213183554584,unknown,sell,FORCE_SELL,2.0,0,218664.66759487073,219513.5051737382,0.0,0.039925895604958475,350175.4001315501
2021-01-28,2021-01-28,321.32,319.58,314.56,0.258671089802401,0.050233590144517504,-0.0104234036644405,unknown,sell,FORCE_BUY,0.0,1,219513.5051737382,216065.3613725862,-0.015708116903435654,0.036198969863951554,352247.31418548565
2021-01-29,2021-01-29,314.56,318.11,322.42,0.24439965410717968,0.014857708900459315,-0.024694839359661824,unknown,sell,FORCE_SELL,2.0,0,216065.3613725862,218503.78975786304,0.0,0.05133846911698031,344836.65862749395
2021-02-01,2021-02-01,322.42,325.48,327.68,0.2325961668102661,0.0023735162638576224,-0.0364983266565754,unknown,sell,FREE,1.0,0,218503.78975786304,218503.78975786304,0.003379623940026999,0.04063224952569493,353453.1900898926
2021-02-02,2021-02-02,327.68,329.82,326.38,0.2097611680934165,-0.02046148245299198,-0.059333325373425005,unknown,sell,FORCE_SELL,2.0,0,218503.78975786304,218503.78975786304,0.0,0.04063224952569493,359219.4694146021
2021-02-03,2021-02-03,326.38,327.82,330.24,0.2621467468429147,0.05238557874949823,-0.006947746623926776,unknown,sell,FORCE_BUY,0.0,1,218503.78975786304,220116.8065695708,0.007382099932889963,0.04063224952569493,357794.3433457575
2021-02-04,2021-02-04,330.24,331.22,331.36,0.22718069614441194,0.017419528050995448,-0.03496605069850278,up,sell,FREE,1.0,1,220116.8065695708,220863.32674689006,0.00021133989493382632,0.03355010091930163,362025.87151940365
2021-02-05,2021-02-05,331.36,333.1,333.58,0.21020469940569156,0.0004435313122750639,-0.051942047437223166,up,sell,FORCE_BUY,0.0,1,220863.32674689006,222343.0363840765,0.0014410087060940935,0.030272412308078384,363253.67244025436
2021-02-08,2021-02-08,333.58,332.62,333.51,0.19897385589845049,-0.010787312194966009,-0.06317289094446424,up,sell,FORCE_SELL,2.0,0,222343.0363840765,221703.16194637425,0.0,0.02377556523940363,365687.34926551196
2021-02-09,2021-02-09,333.51,334.99,332.75,0.2122106411146751,0.013236785216224622,-0.049936105728239616,up,sell,FREE,1.0,0,221703.16194637425,221703.16194637425,-0.00334338338457868,0.02658501262045216,365610.61170795874
2021-02-10,2021-02-10,332.75,334.33,334.58,0.21054119778090982,0.011567341882459337,-0.0516055490620049,up,sell,FORCE_BUY,0.0,1,221703.16194637425,221868.94363059822,0.0007477641850865968,0.02658501262045216,364777.4610830958
2021-02-11,2021-02-11,334.58,333.71,336.45,0.20881281160377063,0.009838955705320146,-0.01836788454064131,unknown,sell,FORCE_SELL,2.0,0,221868.94363059822,221292.02336949887,0.0,0.025857127755663137,366783.60008770006
2021-02-12,2021-02-12,336.45,337.27,335.54,0.20200845226194486,0.003034596363494374,-0.010202188852730248,up,sell,FREE,1.0,0,221292.02336949887,221292.02336949887,-0.0025647107658551827,0.028390167085128665,368833.58912519185
2021-02-16,2021-02-16,335.54,332.47,333.93,0.21428467854122157,0.015310822642771088,0.0020740374265464656,up,sell,FORCE_BUY,0.0,1,221292.02336949887,222263.7993315991,0.004391373657773645,0.028390167085128665,367836.0008770007
2021-02-17,2021-02-17,333.93,330.23,332.47,0.1906298556760554,-0.011378596585889467,-0.02365482286516618,unknown,sell,FORCE_SELL,2.0,0,222263.7993315991,219801.07942764641,0.0,0.024123465259232573,366071.03705327783
2021-02-18,2021-02-18,332.47,333.86,331.02,0.1915945634947279,0.0009647078186725,-0.02269011504649368,unknown,sell,FREE,1.0,0,219801.07942764641,219801.07942764641,-0.004253279817887812,0.03493633974951748,364470.51085288316
2021-02-19,2021-02-19,331.02,326.5,322.44,0.20767595902328165,0.017046103347226255,-0.006608719517939926,unknown,sell,FORCE_BUY,0.0,1,219801.07942764641,217067.87151807142,-0.01243491577335376,0.03493633974951748,362880.94716071035
2021-02-22,2021-02-22,322.44,317.0,321.48,0.2097530650512166,0.01912320937516121,-0.004531613490004971,unknown,sell,FORCE_SELL,2.0,0,217067.87151807142,213405.64220080833,0.0,0.046936825080656594,353475.1151063363
2021-02-23,2021-02-23,321.48,318.74,324.13,0.21921097161842118,0.028581115942365787,0.004926293077199606,unknown,sell,FORCE_BUY,0.0,1,213405.64220080833,217014.40298220492,0.01691033444186485,0.06301629311055747,352422.71431703574
2021-02-24,2021-02-24,324.13,321.39,312.83,0.19973677459978423,0.009106918923728835,-0.019474197018636952,unknown,sell,FREE,1.0,1,217014.40298220492,209448.72639040867,-0.013317153613989219,0.04717158526047885,355327.77899583423
2021-02-25,2021-02-25,312.83,315.85,314.14,0.2335330327858336,0.0419384692911057,0.014322061167412414,unknown,sell,FORCE_BUY,0.0,1,209448.72639040867,210325.8092519355,-0.005413962323888022,0.08038961841556044,342940.1447051085
2021-02-26,2021-02-26,314.14,319.27,323.59,0.19383065928923046,-0.005906115310553767,-0.03970237349660313,unknown,sell,FORCE_SELL,2.0,0,210325.8092519355,213760.4925188306,0.0,0.07653867828873231,344376.233282175
2021-03-01,2021-03-01,323.59,324.25,318.4,0.1934555500964542,-0.00037510919277625177,-0.040077482689379385,unknown,sell,FREE,1.0,0,213760.4925188306,213760.4925188306,-0.009020817270624537,0.061458279166115695,354735.80355185264
2021-03-02,2021-03-02,318.4,317.27,309.16,0.19964197244399737,0.006186422347543158,-0.03389106034183623,unknown,sell,FORCE_SELL,2.0,0,213760.4925188306,213760.4925188306,0.0,0.061458279166115695,349046.2617846963
2021-03-03,2021-03-03,309.16,308.78,304.1,0.2049047754233523,0.0114492253268981,-0.028628257362481285,unknown,sell,FREE,1.0,0,213760.4925188306,213760.4925188306,-0.007578211024029946,0.061458279166115695,338916.9041876782
2021-03-04,2021-03-04,304.1,306.8,308.68,0.2140338182580828,0.020578268161628582,-0.019499214527750802,unknown,sell,FORCE_BUY,0.0,1,213760.4925188306,215070.36776633843,0.006127770534550159,0.061458279166115695,333369.8750274063
2021-03-05,2021-03-05,308.68,308.12,299.94,0.20077448328843053,0.007318933191976323,-0.013259334969652259,unknown,sell,FORCE_SELL,2.0,0,215070.36776633843,214680.1921606978,0.0,0.05570711086374381,338390.70379302785
2021-03-08,2021-03-08,299.94,307.47,311.77,0.22095735315780105,0.027501803061346836,0.006923534899718253,unknown,sell,FORCE_BUY,0.0,1,214680.1921606978,217682.5170258586,0.01398510423781163,0.057420224826152465,328809.4716071037
2021-03-09,2021-03-09,311.77,316.16,310.88,0.2221361661839597,0.022494193739962337,0.0011788130261586593,unknown,sell,FREE,1.0,1,217682.5170258586,217061.10560027882,-0.008350202429149856,0.044238148417893114,341778.11883358913
2021-03-10,2021-03-10,310.88,315.77,318.04,0.21569207223896616,0.014917588950535632,-0.00644409394499354,unknown,sell,FORCE_SELL,2.0,0,217061.10560027882,220475.3773655431,0.0,0.04696653167448625,340802.4556018417
2021-03-11,2021-03-11,318.04,313.86,315.46,0.22117998469611097,0.020405501407680438,-0.000956181487848734,up,sell,FORCE_BUY,0.0,1,220475.3773655431,221599.3198997458,0.0050978143121136466,0.03197575175904705,348651.61148870864
2021-03-12,2021-03-12,315.46,315.79,318.83,0.21266979833872837,0.011895315050297839,-0.009466367845231333,unknown,sell,FREE,1.0,1,221599.3198997458,223966.6238624103,0.004813325311124439,0.027040943891891326,345823.28436746326
2021-03-15,2021-03-15,318.83,321.09,320.58,0.21845699275076227,0.0057871944120339025,-0.00367917343319743,unknown,sell,FORCE_SELL,2.0,0,223966.6238624103,225554.19269197166,0.0,0.016647004821694372,349517.64963823726
2021-03-16,2021-03-16,320.58,317.45,321.9,0.25721930932075293,0.04454951098202456,0.03508314313679323,up,sell,FORCE_BUY,0.0,1,225554.19269197166,228716.00134681264,0.014017955583556452,0.009676588709336804,351436.08857706643
2021-03-17,2021-03-17,321.9,316.87,312.04,0.23962083461725023,0.026951036278521856,-0.017598474703502703,unknown,sell,FREE,1.0,1,228716.00134681264,221710.28599024363,-0.007621422034272685,0.0,352883.1396623547
2021-03-18,2021-03-18,312.04,311.87,313.14,0.25929576989967235,0.046625971560943974,0.0020764605789194146,unknown,sell,FORCE_SELL,2.0,0,221710.28599024363,221589.49779444071,0.0,0.030630630630630516,342074.1065555799
2021-03-19,2021-03-19,313.14,315.21,318.61,0.25022044909759716,0.03755065075886879,-0.009075320802075182,unknown,sell,FORCE_BUY,0.0,1,221589.49779444071,223979.66400903132,0.010786459820437244,0.0311587449518483,343279.9824599869
2021-03-22,2021-03-22,318.61,319.73,317.22,0.24251929018415855,0.024062297433396274,-0.016776479715513798,unknown,sell,FREE,1.0,1,223979.66400903132,223002.50782130167,-0.003925186876426956,0.020708377681889423,349276.47445735586
2021-03-23,2021-03-23,317.22,318.63,311.87,0.26331315481608025,0.023692320198830025,0.004017384916407907,unknown,sell,FORCE_BUY,0.0,1,223002.50782130167,219241.51098363704,-0.021215830273357827,0.02498073371284303,347752.6858145144
2021-03-24,2021-03-24,311.87,309.97,311.33,0.2703736271769904,0.0307527925597402,0.007060472360910175,unknown,sell,FORCE_SELL,2.0,0,219241.51098363704,217905.8298637188,0.0,0.04142469397586658,341887.7439158079
2021-03-25,2021-03-25,311.33,311.11,316.0,0.24981784534470766,0.007298555160549114,-0.020555781832282766,unknown,sell,FREE,1.0,0,217905.8298637188,217905.8298637188,0.007858956639130832,0.04726460509731403,341295.76847182633
2021-03-26,2021-03-26,316.0,315.45,315.91,0.23031141355476506,-0.012207876629393488,-0.04006221362222537,unknown,sell,FORCE_BUY,0.0,1,217905.8298637188,218223.58761213318,0.0014582342685054428,0.04726460509731403,346415.25981144485
2021-03-29,2021-03-29,315.91,313.89,314.32,0.24109645555668446,0.010785042001919404,-0.029277171620305964,unknown,sell,FORCE_SELL,2.0,0,218223.58761213318,216828.21662996575,0.0,0.045875293695648904,346316.597237448
2021-03-30,2021-03-30,314.32,316.16,319.13,0.21591808565671677,-0.014393327898048286,-0.054455541520273654,unknown,sell,FREE,1.0,0,216828.21662996575,216828.21662996575,0.00469698886639669,0.05197618289426497,344573.55843016884
2021-03-31,2021-03-31,319.13,323.07,324.57,0.2603535128953161,0.044435427238599334,-0.01002011428167432,up,sell,FORCE_BUY,0.0,1,216828.21662996575,217834.94063697645,0.004642956634784978,0.05197618289426497,349846.5248848937
2021-04-01,2021-04-01,324.57,327.13,331.05,0.2245442988653664,0.008626213208649619,-0.035809214029949715,up,sell,FORCE_SELL,2.0,0,217834.94063697645,219553.08294227472,0.0,0.04757454942269972,355810.129357597
2021-04-05,2021-04-05,331.05,330.73,330.82,0.2639971909216778,0.04807910526496101,0.003643678026361674,up,sell,FREE,1.0,0,219553.08294227472,219553.08294227472,0.00013606264929089118,0.040062428297894935,362913.83468537603
2021-04-06,2021-04-06,330.82,330.33,331.62,0.2567404563783205,0.04082237072160372,-0.0072567345433572905,up,sell,FORCE_BUY,0.0,1,219553.08294227472,220410.47850730224,0.0039051857233676213,0.040062428297894935,362661.6969962727
2021-04-07,2021-04-07,331.62,334.56,335.08,0.247738678416764,0.03182059276004723,-0.01625851250491378,unknown,sell,FORCE_SELL,2.0,0,220410.47850730224,222364.54281829516,0.0,0.0363136937975597,363538.69765402324
2021-04-08,2021-04-08,335.08,333.68,337.11,0.23268011111604078,0.00813581225067439,-0.031317079805637,up,sell,FREE,1.0,0,222364.54281829516,222364.54281829516,0.005139654759050649,0.027770066331679492,367331.7254987941
2021-04-09,2021-04-09,337.11,336.04,336.67,0.24068850717364496,0.016144208308278563,-0.023308683748032827,up,sell,FORCE_BUY,0.0,1,222364.54281829516,222781.42670704506,0.0018747768122842068,0.027770066331679492,369557.11466783605
2021-04-12,2021-04-12,336.67,338.24,340.6,0.23537500801922526,0.002694896903184474,-0.028622182902452525,unknown,sell,FORCE_SELL,2.0,0,222781.42670704506,223820.32782662823,0.0,0.025947352195829592,369074.76430607325
2021-04-13,2021-04-13,340.6,340.85,336.51,0.23683806916327488,0.004157958047234095,-0.019902387215045614,up,sell,FREE,1.0,0,223820.32782662823,223820.32782662823,-0.006366436849053858,0.021405032841409627,373383.03003727255
2021-04-14,2021-04-14,336.51,339.47,341.61,0.2519614395262733,0.01928132841023253,0.00422276110950931,unknown,sell,FORCE_BUY,0.0,1,223820.32782662823,225231.27872523188,0.00630394438389259,0.021405032841409627,368899.3641745231
2021-04-15,2021-04-15,341.61,342.15,342.01,0.21869011097523253,-0.013990000140808256,-0.033271328551040785,up,sell,FORCE_SELL,2.0,0,225231.27872523188,225587.31306413186,0.0,0.01523602459408476,374490.2433676825
2021-04-16,2021-04-16,342.01,340.39,338.88,0.2036336634657164,-0.015056447509516124,-0.04832777606055691,up,sell,FREE,1.0,0,225587.31306413186,225587.31306413186,-0.002218044008343356,0.013679358961582275,374928.74369655777
2021-04-19,2021-04-19,338.88,338.2,336.41,0.23964594436982053,0.03601228090410413,-0.012315495156452777,unknown,sell,FORCE_BUY,0.0,1,225587.31306413186,224393.34118245004,-0.0052927261975161954,0.013679358961582275,371497.478623109
2021-04-20,2021-04-20,336.41,335.09,339.29,0.18305802164883425,-0.02057564181688215,-0.06890341787743906,unknown,sell,FORCE_SELL,2.0,0,224393.34118245004,223512.87029763436,0.0,0.018899684057557285,368789.7390923044
2021-04-21,2021-04-21,339.29,338.89,335.2,0.17645502294413473,-0.00660299870469952,-0.07550641658213858,unknown,sell,FORCE_BUY,0.0,1,223512.87029763436,221079.1528925818,-0.010888488890200332,0.022749309267997085,371946.9414602061
2021-04-22,2021-04-22,335.2,335.85,339.42,0.1914121189118799,0.014957095967745165,-0.04823382545794064,unknown,sell,FREE,1.0,1,221079.1528925818,223862.42862410535,0.005314872711031704,0.03339009255697303,367463.27559745667
2021-04-23,2021-04-23,339.42,339.67,341.63,0.18010672158809293,0.003651698643958201,-0.0595392227817276,unknown,sell,FORCE_SELL,2.0,0,223862.42862410535,224027.3146271577,0.0,0.021220958280691503,372089.4540670906
2021-04-26,2021-04-26,341.63,341.93,340.15,0.1624125606826399,-0.014042462261494831,-0.07723338368718063,unknown,sell,FORCE_BUY,0.0,1,224027.3146271577,222861.08580828732,-0.005205743865703605,0.020500038003660577,374512.1683841263
2021-04-27,2021-04-27,340.15,339.81,339.0,0.17384533481383316,0.011432774131193257,-0.01756678409804674,unknown,sell,FREE,1.0,1,222861.08580828732,222107.62336912952,-0.0011918425002206967,0.025599063922279956,372889.71716728783
2021-04-28,2021-04-28,339.0,342.37,340.22,0.16862772554983788,0.006215164867197975,-0.02278439336204202,unknown,sell,FORCE_SELL,2.0,0,222107.62336912952,224315.59590822677,0.0,0.028893378420264234,371629.02872177155
2021-04-29,2021-04-29,340.22,337.7,337.99,0.16900560929219396,0.006593048609554064,-0.022406509619685933,unknown,sell,FORCE_BUY,0.0,1,224315.59590822677,224508.22700924362,0.0008587503701511512,0.01923960463051878,372966.45472484105
2021-04-30,2021-04-30,337.99,339.23,336.19,0.16619501486855315,0.0037824541859132477,-0.013911706719539785,unknown,sell,FREE,1.0,1,224508.22700924362,223312.5856925874,-0.004480735783981393,0.018397376277965685,370521.81539136154
2021-05-03,2021-05-03,336.19,333.56,330.14,0.17785084078403476,0.015438280101394863,0.004005505970201606,unknown,sell,FORCE_BUY,0.0,1,223312.5856925874,219293.90237827064,-0.010253027941000137,0.023625000535191225,368548.56391142297
2021-05-04,2021-05-04,330.14,332.25,329.03,0.17361082554182858,0.00741581067327543,-0.004240015242206185,unknown,sell,FORCE_SELL,2.0,0,219293.90237827064,220695.4596994621,0.0,0.041195626510865946,361916.2464371848
2021-05-05,2021-05-05,329.03,328.76,331.51,0.1653629128053313,-0.0008321020632218457,-0.012487927978703461,unknown,sell,FREE,1.0,0,220695.4596994621,220695.4596994621,0.004182382284949493,0.035067689187118195,360699.408024556
2021-05-06,2021-05-06,331.51,334.37,334.2,0.15282264226471579,-0.012540270540615517,-0.025028198519318978,unknown,sell,FORCE_BUY,0.0,1,220695.4596994621,220583.25397481903,-0.0005084188174776516,0.035067689187118195,363418.11006358254
2021-05-07,2021-05-07,334.2,332.78,325.76,0.1643237082024163,0.011501065937700505,-0.013527132581618473,unknown,sell,FORCE_SELL,2.0,0,220583.25397481903,219646.00615721208,0.0,0.03555827893152762,366367.02477526857
2021-05-10,2021-05-10,325.76,319.7,325.31,0.18664441198349777,0.03382176971878198,0.008793571199463002,unknown,sell,FREE,1.0,0,219646.00615721208,219646.00615721208,0.008773850484829593,0.03965614620835957,357114.66783600085
2021-05-11,2021-05-11,325.31,320.23,316.89,0.16515178844634687,0.012329146181631084,-0.021492623537150896,unknown,sell,FORCE_SELL,2.0,0,219646.00615721208,219646.00615721208,0.0,0.03965614620835957,356621.3549660162
2021-05-12,2021-05-12,316.89,319.92,319.34,0.18165492935619684,0.028832287091481057,-0.004989482627300923,unknown,sell,FORCE_BUY,0.0,1,219646.00615721208,219247.79821906757,-0.0018129532383096558,0.03965614620835957,347390.9230431923
2021-05-13,2021-05-13,319.34,322.6,326.39,0.16847519744489192,0.015652555180176136,-0.018169214538605843,unknown,sell,FREE,1.0,1,219247.79821906757,224088.08436375484,0.005874147551146902,0.04139720470798193,350076.7375575531
2021-05-14,2021-05-14,326.39,324.63,324.41,0.159308767406377,-0.0050149407960392856,-0.02733564457712076,unknown,sell,FORCE_SELL,2.0,0,224088.08436375484,222879.7292411095,0.0,0.02023433846257341,357805.3058539794
2021-05-17,2021-05-17,324.41,325.39,322.22,0.1547603886357605,-0.004548378770616507,-0.03188402334773727,unknown,sell,FORCE_BUY,0.0,1,222879.7292411095,220708.4002460749,-0.0097421555671654,0.025517550461427143,355634.72922604694
2021-05-18,2021-05-18,322.22,316.66,322.59,0.1786552726490834,0.023894884013322903,-0.0029996567071134406,unknown,sell,FREE,1.0,1,220708.4002460749,220961.83612246692,0.009363355018000341,0.03501111008230446,353233.93992545496
2021-05-19,2021-05-19,322.59,324.12,328.83,0.16714002238283618,0.01237963374707568,-0.014514906973360664,unknown,sell,FORCE_SELL,2.0,0,220961.83612246692,222009.8277194395,0.0,0.03390302899090878,353639.55272966455
2021-05-20,2021-05-20,328.83,330.43,327.01,0.16865287500883455,0.013892486373074053,-0.01000239764024885,up,sell,FORCE_BUY,0.0,1,222009.8277194395,219711.99274440546,-0.010350149804799869,0.029320963937299122,360480.1578601184
2021-05-21,2021-05-21,327.01,329.37,332.51,0.18911577744958707,0.034355388813826576,0.010460504800503673,up,sell,FREE,1.0,1,219711.99274440546,223407.34138846598,0.004766675774964257,0.039367637372926895,358484.98136373603
2021-05-24,2021-05-24,332.51,334.07,332.97,0.18510881864534326,0.03034843000958276,-0.004006958804243815,up,sell,FORCE_SELL,2.0,0,223407.34138846598,224455.47664023587,0.0,0.02321070640919825,364514.36088577064
2021-05-25,2021-05-25,332.97,333.66,334.13,0.20904457315425715,0.04190455077142097,0.01992879570467007,up,sell,FORCE_BUY,0.0,1,224455.47664023587,224771.6490133729,0.0014086195528382195,0.01862801326312253,365018.6362639772
2021-05-26,2021-05-26,334.13,333.67,332.88,0.19373424634012038,0.026594223957284197,-0.015310326814136771,unknown,sell,FREE,1.0,1,224771.6490133729,223930.76504226372,-0.00118380435759885,0.017245633493997402,366290.2872177154
2021-05-27,2021-05-27,332.88,334.12,333.93,0.20948631874080847,0.04083344373197392,0.00044174558655132867,unknown,sell,FORCE_BUY,0.0,1,223930.76504226372,224637.10757799546,-0.0005686579671974057,0.0209221754331602,364919.9736899803
2021-05-28,2021-05-28,333.93,335.3,332.82,0.21617088517156846,0.0310620665262252,0.006684566430759986,up,sell,FORCE_SELL,2.0,0,224637.10757799546,225558.71641033114,0.0,0.01783388020426333,366071.03705327783
2021-06-01,2021-06-01,332.82,333.25,333.47,0.20838914231585526,0.023280323670512,-0.007781742855713203,up,sell,FREE,1.0,0,225558.71641033114,225558.71641033114,0.0003300825206301594,0.013804390238940771,364854.198640649
2021-06-02,2021-06-02,333.47,330.55,330.0,0.19845850840341353,0.004724262063293155,-0.01771237676815493,unknown,sell,FORCE_SELL,2.0,0,225558.71641033114,225558.71641033114,0.0,0.013804390238940771,365566.7616750713
2021-06-03,2021-06-03,330.0,331.85,335.6,0.21141177199985098,0.017677525659730603,-0.004759113171717483,unknown,sell,FORCE_BUY,0.0,1,225558.71641033114,228107.59447734558,0.01130028627391888,0.013804390238940771,361762.7713220785
2021-06-04,2021-06-04,335.6,335.05,336.6,0.18902897432919355,-0.00942953407421998,-0.02714191084237491,up,sell,FORCE_BUY,0.0,1,228107.59447734558,228787.2952952161,0.0046261751977316745,0.0026600975265587182,367901.775926332
2021-06-07,2021-06-07,336.6,338.4,336.76,0.19133884075843896,0.0023098664292454107,-0.0248320444131295,up,sell,FREE,1.0,1,228787.2952952161,228896.04742607535,-0.0024231678486997255,0.0,368998.0267485201
2021-06-08,2021-06-08,336.76,338.17,336.84,0.20957623407019196,0.020547259740998414,-0.0018355379296590146,up,sell,FREE,1.0,1,228896.04742607535,228950.423491505,-0.0019664665700683814,0.0,369173.4268800702
2021-06-09,2021-06-09,336.84,337.19,340.35,0.21574530770181663,0.02671633337262308,0.004333535701965652,unknown,sell,FORCE_SELL,2.0,0,228950.423491505,229188.3187777597,0.0,0.0,369261.1269458452
2021-06-10,2021-06-10,340.35,340.36,341.24,0.1928517384851717,0.0038227641559781533,-0.022893569216644927,up,sell,FREE,1.0,0,229188.3187777597,229188.3187777597,0.001292748854154424,0.0,373108.9673317255
2021-06-11,2021-06-11,341.24,341.68,344.51,0.17617697369241223,-0.012852000636781324,-0.039568334009404404,up,sell,FORCE_BUY,0.0,1,229188.3187777597,231086.59477325567,0.008282603605712868,0.0,374084.6305634729
2021-06-14,2021-06-14,344.51,344.15,342.26,0.20224953469084161,0.02607256099842939,-0.013495773010975015,up,sell,FORCE_SELL,2.0,0,231086.59477325567,230845.11796817492,0.0,0.0,377669.3707520281
2021-06-15,2021-06-15,342.26,342.74,341.01,0.2110061295894102,0.034829155896997976,-0.004739178112406428,unknown,sell,FREE,1.0,0,230845.11796817492,230845.11796817492,-0.002523778957810585,0.001044962410379911,375202.8064021048
2021-06-16,2021-06-16,341.01,339.97,345.34,0.23367523651504216,0.05749826282262993,0.017929928813225526,unknown,sell,FORCE_SELL,2.0,0,230845.11796817492,230845.11796817492,0.0,0.001044962410379911,373832.49287436967
2021-06-17,2021-06-17,345.34,343.63,342.63,0.22107539433949805,0.044898420647085824,-0.012599842175544107,up,sell,FORCE_BUY,0.0,1,230845.11796817492,230173.33402041666,-0.002910106800919632,0.001044962410379911,378579.2589344442
2021-06-18,2021-06-18,342.63,342.43,344.36,0.22221261533358252,0.0460356416411703,-0.011462621181459631,unknown,sell,FORCE_SELL,2.0,0,230173.33402041666,230038.977230865,0.0,0.003952028259082303,375608.41920631443
2021-06-21,2021-06-21,344.36,344.15,347.57,0.22191494956332217,0.019665414872480552,-0.01176028695171999,unknown,sell,FREE,1.0,0,230038.977230865,230038.977230865,0.004968763620514349,0.004533441428822756,377504.9331286999
2021-06-22,2021-06-22,347.57,347.51,347.74,0.19679878075269688,-0.014207348836713318,-0.03687645576234527,up,sell,FORCE_BUY,0.0,1,230038.977230865,230191.22886322986,0.0006618514575120749,0.004533441428822756,381023.89826792374
2021-06-23,2021-06-23,347.74,349.73,349.89,0.21397572755613412,0.017176946803437232,-0.01969950895890804,up,sell,FREE,1.0,1,230191.22886322986,231614.45064403143,0.00022874789123028538,0.0038745904361278494,381210.2609076957
2021-06-24,2021-06-24,349.89,350.47,349.46,0.20858638953048106,0.011787608777784175,-0.013626225803101466,up,sell,FORCE_SELL,2.0,0,231614.45064403143,231998.3895430384,0.0,0.0,383567.2001754001
2021-06-25,2021-06-25,349.46,350.78,353.71,0.22342267181928957,0.026623891066592686,0.001210056485707045,unknown,sell,FORCE_BUY,0.0,1,231998.3895430384,233936.22887641288,0.008352813729403108,0.0,383095.81232185924
2021-06-28,2021-06-28,353.71,353.53,354.99,0.20409214441167486,0.0072933636589779804,-0.019330527407614706,up,sell,FREE,1.0,1,233936.22887641288,234782.7934998666,0.002064888411167476,0.0,387754.8783161587
2021-06-29,2021-06-29,354.99,354.83,354.43,0.20846372253713885,0.011664941784441968,-0.014958949282150719,up,sell,FORCE_SELL,2.0,0,234782.7934998666,234676.97292193488,0.0,0.0,389158.0793685595
