side,seen_idx,exec_px,qty,fee,reason,pnl,entry_px,entry_idx
sell,134638,279.39,321.17942614442654,0.0,CLOSE_LONG (sell BSP),16.05897130722498,279.34,134624.0
buy,134643,278.46,322.25210037524715,0.0,OPEN_LONG pred_ret=3.61% pred_mr=0.58,,,
sell,134653,280.67,322.25210037524715,0.0,CLOSE_LONG (sell BSP),712.177141829308,278.46,134643.0
buy,134703,278.63,324.6114812199714,0.0,OPEN_LONG pred_ret=2.51% pred_mr=0.69,,,
sell,134755,277.86,324.6114812199714,0.0,CLOSE_LONG (sell BSP),-249.95084053937205,278.63,134703.0
buy,134771,277.45,325.0911738035007,0.0,OPEN_LONG pred_ret=3.87% pred_mr=0.64,,,
sell,135028,273.95,325.0911738035007,0.0,CLOSE_LONG (sell BSP),-1137.8191083122524,277.45,134771.0
buy,134920,268.92,331.171824570389,0.0,OPEN_LONG pred_ret=5.32% pred_mr=0.51,,,
sell,135040,276.405,331.171824570389,0.0,CLOSE_LONG (sell BSP),2478.8211069093472,268.92,134920.0
buy,135554,275.5,332.2597029777799,0.0,OPEN_LONG pred_ret=4.01% pred_mr=0.51,,,
sell,135629,272.97,332.2597029777799,0.0,CLOSE_LONG (sell BSP),-840.6170485337741,275.5,135554.0
buy,135639,271.75,333.7513564741291,0.0,OPEN_LONG pred_ret=4.47% pred_mr=0.52,,,
sell,135643,272.79,333.7513564741291,0.0,CLOSE_LONG (sell BSP),347.10141073310115,271.75,135639.0
buy,135755,264.44,344.289943021395,0.0,OPEN_LONG pred_ret=7.08% pred_mr=0.53,,,
sell,135954,263.01,344.289943021395,0.0,CLOSE_LONG (sell BSP),-492.3346185205972,264.44,135755.0
buy,135964,262.41,345.07716136601914,0.0,OPEN_LONG pred_ret=7.08% pred_mr=0.45,,,
sell,135982,264.82,345.07716136601914,0.0,CLOSE_LONG (sell BSP),831.6359588920951,262.41,135964.0
buy,136010,262.72,347.8354669341853,0.0,OPEN_LONG pred_ret=7.00% pred_mr=0.44,,,
sell,136045,261.04,347.8354669341853,0.0,CLOSE_LONG (sell BSP),-584.3635844494337,262.72,136010.0
buy,136180,264.158,343.72977645386374,0.0,OPEN_LONG pred_ret=7.16% pred_mr=0.61,,,
sell,136185,265.41,343.72977645386374,0.0,CLOSE_LONG (sell BSP),430.3496801202407,264.158,136180.0
buy,136206,263.98,345.5917871377376,0.0,OPEN_LONG pred_ret=6.77% pred_mr=0.53,,,
sell,136218,265.201,345.5917871377376,0.0,CLOSE_LONG (sell BSP),421.96757209517887,263.98,136206.0
buy,136225,265.2199,345.567159706776,0.0,OPEN_LONG pred_ret=6.36% pred_mr=0.44,,,
sell,136230,265.97,345.567159706776,0.0,CLOSE_LONG (sell BSP),259.20992649606364,265.2199,136225.0
buy,136302,267.18,344.0021613414598,0.0,OPEN_LONG pred_ret=5.70% pred_mr=0.51,,,
sell,136313,268.59,344.0021613414598,0.0,CLOSE_LONG (sell BSP),485.04304749144734,267.18,136302.0
buy,136446,268.86,343.6567005679635,0.0,OPEN_LONG pred_ret=5.55% pred_mr=0.43,,,
sell,136541,269.62,343.6567005679635,0.0,CLOSE_LONG (sell BSP),261.17909243164917,268.86,136446.0
buy,136545,268.2,345.4762103174285,0.0,OPEN_LONG pred_ret=6.53% pred_mr=0.74,,,
sell,136580,267.06,345.4762103174285,0.0,CLOSE_LONG (sell BSP),-393.8428797618638,268.2,136545.0
buy,136601,266.04,346.80076953605646,0.0,OPEN_LONG pred_ret=7.17% pred_mr=0.54,,,
sell,136706,264.56,346.80076953605646,0.0,CLOSE_LONG (sell BSP),-513.2651389133699,266.04,136601.0
buy,136727,264.14,347.35220560482736,0.0,OPEN_LONG pred_ret=6.19% pred_mr=0.40,,,
sell,136742,274.76,347.35220560482736,0.0,CLOSE_LONG (sell BSP),3688.8804235232683,264.14,136727.0
buy,137066,286.3,333.3513517708081,0.0,OPEN_LONG pred_ret=2.78% pred_mr=0.45,,,
sell,137106,286.54,333.3513517708081,0.0,CLOSE_LONG (sell BSP),80.00432442499698,286.3,137066.0
buy,137125,286.15,333.8056835100729,0.0,OPEN_LONG pred_ret=3.71% pred_mr=0.48,,,
sell,137140,286.7033,333.8056835100729,0.0,CLOSE_LONG (sell BSP),184.69468468613525,286.15,137125.0
buy,137152,285.62,335.07174224876934,0.0,OPEN_LONG pred_ret=3.64% pred_mr=0.50,,,
sell,137159,287.27,335.07174224876934,0.0,CLOSE_LONG (sell BSP),552.8683747104618,285.62,137152.0
buy,137204,286.76,335.66766423421666,0.0,OPEN_LONG pred_ret=3.40% pred_mr=0.46,,,
sell,137258,288.24,335.66766423421666,0.0,CLOSE_LONG (sell BSP),496.78814306664674,286.76,137204.0
buy,137447,288.0595,335.8779958268018,0.0,OPEN_LONG pred_ret=6.33% pred_mr=0.48,,,
sell,137458,290.04,335.8779958268018,0.0,CLOSE_LONG (sell BSP),665.2063707349831,288.0595,137447.0
buy,137472,289.5,336.5045040055461,0.0,OPEN_LONG pred_ret=5.43% pred_mr=0.60,,,
sell,137491,289.31,336.5045040055461,0.0,CLOSE_LONG (sell BSP),-63.93585576105299,289.5,137472.0
buy,137503,288.43,337.5311793289344,0.0,OPEN_LONG pred_ret=6.21% pred_mr=0.54,,,
sell,137537,285.95,337.5311793289344,0.0,CLOSE_LONG (sell BSP),-837.0773247357635,288.43,137503.0
buy,137564,286.02,337.44857257922104,0.0,OPEN_LONG pred_ret=6.26% pred_mr=0.45,,,
sell,137734,284.75,337.44857257922104,0.0,CLOSE_LONG (sell BSP),-428.55968717560455,286.02,137564.0
buy,137766,284.07,338.25634893488643,0.0,OPEN_LONG pred_ret=6.27% pred_mr=0.47,,,
sell,137780,284.52,338.25634893488643,0.0,CLOSE_LONG (sell BSP),152.21535702069505,284.07,137766.0
buy,137930,282.56,340.6026911061505,0.0,OPEN_LONG pred_ret=6.73% pred_mr=0.48,,,
sell,137940,283.6,340.6026911061505,0.0,CLOSE_LONG (sell BSP),354.2267987504035,282.56,137930.0
buy,137949,282.91,341.4334000130935,0.0,OPEN_LONG pred_ret=6.98% pred_mr=0.62,,,
sell,137962,283.83,341.4334000130935,0.0,CLOSE_LONG (sell BSP),314.118728012032,282.91,137949.0
buy,138021,283.06,342.36219149903314,0.0,OPEN_LONG pred_ret=6.66% pred_mr=0.43,,,
sell,138054,282.67,342.36219149903314,0.0,CLOSE_LONG (sell BSP),-133.52125468461824,283.06,138021.0
buy,138055,282.45,342.62885704029634,0.0,OPEN_LONG pred_ret=6.85% pred_mr=0.59,,,
sell,138065,282.6,342.62885704029634,0.0,CLOSE_LONG (sell BSP),51.39432855605614,282.45,138055.0
buy,138101,281.93,343.4431064434,0.0,OPEN_LONG pred_ret=5.92% pred_mr=0.45,,,
sell,138108,282.4,343.4431064434,0.0,CLOSE_LONG (sell BSP),161.41826002838783,281.93,138101.0
buy,138116,281.65,344.3576540373377,0.0,OPEN_LONG pred_ret=5.87% pred_mr=0.47,,,
sell,138134,282.31,344.3576540373377,0.0,CLOSE_LONG (sell BSP),227.27605166465148,281.65,138116.0
buy,138143,282.27,344.4064523728374,0.0,OPEN_LONG pred_ret=6.01% pred_mr=0.67,,,
sell,138156,282.34,344.4064523728374,0.0,CLOSE_LONG (sell BSP),24.10845166609627,282.27,138143.0
buy,138158,281.81,345.0541775059327,0.0,OPEN_LONG pred_ret=6.35% pred_mr=0.61,,,
sell,138204,282.42,345.0541775059327,0.0,CLOSE_LONG (sell BSP),210.48304827862367,281.81,138158.0
buy,138229,282.36,345.12749968559825,0.0,OPEN_LONG pred_ret=3.78% pred_mr=0.64,,,
sell,138250,282.141,345.12749968559825,0.0,CLOSE_LONG (sell BSP),-75.58292243114397,282.36,138229.0
buy,138260,282.83,344.286737223047,0.0,OPEN_LONG pred_ret=3.92% pred_mr=0.46,,,
sell,138261,282.78,344.286737223047,0.0,CLOSE_LONG (sell BSP),-17.214336861156266,282.83,138260.0
buy,138277,282.64,344.4572726858662,0.0,OPEN_LONG pred_ret=3.37% pred_mr=0.58,,,
sell,138286,282.545,344.4572726858662,0.0,CLOSE_LONG (sell BSP),-32.72344090514711,282.64,138277.0
buy,138645,287.91,338.0385541003371,0.0,OPEN_LONG pred_ret=3.20% pred_mr=0.45,,,
sell,138758,284.2,338.0385541003371,0.0,CLOSE_LONG (sell BSP),-1254.123035712263,287.91,138645.0
buy,138826,284.49,337.6939684182776,0.0,OPEN_LONG pred_ret=3.61% pred_mr=0.61,,,
sell,138834,284.99,337.6939684182776,0.0,CLOSE_LONG (sell BSP),168.8469842091388,284.49,138826.0
buy,138839,284.27,338.54928082289706,0.0,OPEN_LONG pred_ret=3.57% pred_mr=0.62,,,
sell,138870,282.765,338.54928082289706,0.0,CLOSE_LONG (sell BSP),-509.51666763845856,284.27,138839.0
buy,138875,282.14,339.2992393559456,0.0,OPEN_LONG pred_ret=4.11% pred_mr=0.72,,,
sell,138884,282.64,339.2992393559456,0.0,CLOSE_LONG (sell BSP),169.6496196779728,282.14,138875.0
buy,138989,283.18,338.652224774223,0.0,OPEN_LONG pred_ret=2.31% pred_mr=0.53,,,
sell,139011,282.82,338.652224774223,0.0,CLOSE_LONG (sell BSP),-121.9148009187249,283.18,138989.0
buy,139017,281.06,340.77286775295573,0.0,OPEN_LONG pred_ret=3.82% pred_mr=0.56,,,
sell,139053,281.12,340.77286775295573,0.0,CLOSE_LONG (sell BSP),20.446372065178117,281.06,139017.0
buy,139059,280.125,341.9832881132027,0.0,OPEN_LONG pred_ret=3.81% pred_mr=0.67,,,
sell,139066,280.53,341.9832881132027,0.0,CLOSE_LONG (sell BSP),138.50323168583776,280.125,139059.0
buy,139108,280.09,342.5205177421428,0.0,OPEN_LONG pred_ret=4.00% pred_mr=0.44,,,
sell,139119,280.4,342.5205177421428,0.0,CLOSE_LONG (sell BSP),106.18136050006504,280.09,139108.0
buy,139172,281.41,341.2911878572077,0.0,OPEN_LONG pred_ret=3.98% pred_mr=0.47,,,
sell,139175,282.3,341.2911878572077,0.0,CLOSE_LONG (sell BSP),303.7491571929102,281.41,139172.0
buy,139183,280.52,343.4568028379073,0.0,OPEN_LONG pred_ret=3.80% pred_mr=0.68,,,
sell,139188,281.15,343.4568028379073,0.0,CLOSE_LONG (sell BSP),216.37778578788001,280.52,139183.0
buy,139205,280.65,344.0686980861487,0.0,OPEN_LONG pred_ret=3.79% pred_mr=0.42,,,
sell,139213,281.26,344.0686980861487,0.0,CLOSE_LONG (sell BSP),209.8819058325554,280.65,139205.0
buy,139222,281.091,344.2755620909605,0.0,OPEN_LONG pred_ret=4.00% pred_mr=0.65,,,
sell,139232,281.12,344.2755620909605,0.0,CLOSE_LONG (sell BSP),9.983991300636601,281.091,139222.0
buy,139759,290.38,333.2968731145768,0.0,OPEN_LONG pred_ret=2.71% pred_mr=0.43,,,
sell,139780,290.62,333.2968731145768,0.0,CLOSE_LONG (sell BSP),79.99124954750145,290.38,139759.0
buy,139928,288.2,336.0955491483633,0.0,OPEN_LONG pred_ret=3.54% pred_mr=0.47,,,
sell,139938,288.14,336.0955491483633,0.0,CLOSE_LONG (sell BSP),-20.165732948902562,288.2,139928.0
buy,139951,286.62,337.87792733099366,0.0,OPEN_LONG pred_ret=4.99% pred_mr=0.51,,,
sell,139974,283.37,337.87792733099366,0.0,CLOSE_LONG (sell BSP),-1098.1032638257293,286.62,139951.0
buy,139979,283.08,338.22406481483563,0.0,OPEN_LONG pred_ret=5.29% pred_mr=0.48,,,
sell,140340,283.53,338.22406481483563,0.0,CLOSE_LONG (sell BSP),152.20082916667218,283.08,139979.0
buy,140354,282.605,339.33111267299,0.0,OPEN_LONG pred_ret=5.29% pred_mr=0.41,,,
sell,140360,283.9,339.33111267299,0.0,CLOSE_LONG (sell BSP),439.43379091150814,282.605,140354.0
buy,140602,282.09,341.5083940865038,0.0,OPEN_LONG pred_ret=6.48% pred_mr=0.48,,,
sell,140788,285.61,341.5083940865038,0.0,CLOSE_LONG (sell BSP),1202.1095471845067,282.09,140602.0
buy,140970,287.37,339.4168230331849,0.0,OPEN_LONG pred_ret=2.28% pred_mr=0.48,,,
sell,140974,288.5,339.4168230331849,0.0,CLOSE_LONG (sell BSP),383.5410100274974,287.37,140970.0
buy,141036,288.38,339.55806035464957,0.0,OPEN_LONG pred_ret=2.65% pred_mr=0.63,,,
sell,141045,288.63,339.55806035464957,0.0,CLOSE_LONG (sell BSP),84.88951508866239,288.38,141036.0
buy,141073,288.55,339.65220225320564,0.0,OPEN_LONG pred_ret=1.98% pred_mr=0.66,,,
sell,141092,288.27,339.65220225320564,0.0,CLOSE_LONG (sell BSP),-95.10261663090762,288.55,141073.0
buy,141108,290.1,337.50961855750285,0.0,OPEN_LONG pred_ret=1.17% pred_mr=0.41,,,
sell,141120,291.01,337.50961855750285,0.0,CLOSE_LONG (sell BSP),307.13375288731686,290.1,141108.0
buy,141277,281.7,348.6640897991441,0.0,OPEN_LONG pred_ret=3.54% pred_mr=0.52,,,
sell,141286,281.24,348.6640897991441,0.0,CLOSE_LONG (sell BSP),-160.38548130759915,281.7,141277.0
buy,141287,281.44,348.4163182742726,0.0,OPEN_LONG pred_ret=4.30% pred_mr=0.53,,,
sell,141438,274.64,348.4163182742726,0.0,CLOSE_LONG (sell BSP),-2369.2309642650575,281.44,141287.0
buy,141669,272.41,351.2685204318719,0.0,OPEN_LONG pred_ret=4.73% pred_mr=0.56,,,
sell,141849,269.07,351.2685204318719,0.0,CLOSE_LONG (sell BSP),-1173.2368582424633,272.41,141669.0
buy,141856,268.39,352.1585036424746,0.0,OPEN_LONG pred_ret=9.26% pred_mr=0.42,,,
sell,141867,269.4199,352.1585036424746,0.0,CLOSE_LONG (sell BSP),362.6880429013838,268.39,141856.0
buy,141881,268.4409,353.44282050725184,0.0,OPEN_LONG pred_ret=9.16% pred_mr=0.51,,,
sell,141887,269.0,353.44282050725184,0.0,CLOSE_LONG (sell BSP),197.6098809456048,268.4409,141881.0
buy,142079,273.03,348.2259045396138,0.0,OPEN_LONG pred_ret=7.51% pred_mr=0.42,,,
sell,142106,274.48,348.2259045396138,0.0,CLOSE_LONG (sell BSP),504.92756158245584,273.03,142079.0
buy,142153,273.75,349.15450695171944,0.0,OPEN_LONG pred_ret=6.39% pred_mr=0.49,,,
sell,142175,274.24,349.15450695171944,0.0,CLOSE_LONG (sell BSP),171.0857084063457,273.75,142153.0
buy,142180,273.82,349.69005911343055,0.0,OPEN_LONG pred_ret=6.54% pred_mr=0.56,,,
sell,142295,263.32,349.69005911343055,0.0,CLOSE_LONG (sell BSP),-3671.7456206910206,273.82,142180.0
buy,142397,267.26,344.5348588107032,0.0,OPEN_LONG pred_ret=8.80% pred_mr=0.41,,,
sell,142407,267.6,344.5348588107032,0.0,CLOSE_LONG (sell BSP),117.14185199565006,267.26,142397.0
buy,142432,265.46,347.31231906028853,0.0,OPEN_LONG pred_ret=9.14% pred_mr=0.48,,,
sell,142446,268.0,347.31231906028853,0.0,CLOSE_LONG (sell BSP),882.17329041314,265.46,142432.0
buy,142451,265.12,351.08517466866823,0.0,OPEN_LONG pred_ret=9.14% pred_mr=0.48,,,
sell,142456,265.94,351.08517466866823,0.0,CLOSE_LONG (sell BSP),287.88984322830555,265.12,142451.0
buy,142552,267.1,349.5604318659139,0.0,OPEN_LONG pred_ret=9.24% pred_mr=0.57,,,
sell,142511,267.31,349.5604318659139,0.0,CLOSE_LONG (sell BSP),73.40769069183477,267.1,142552.0
buy,142610,266.71,350.3468150503448,0.0,OPEN_LONG pred_ret=9.67% pred_mr=0.69,,,
sell,142618,267.28,350.3468150503448,0.0,CLOSE_LONG (sell BSP),199.69768457869415,266.71,142610.0
buy,142622,264.42,354.1362102967103,0.0,OPEN_LONG pred_ret=8.99% pred_mr=0.57,,,
sell,142635,265.64,354.1362102967103,0.0,CLOSE_LONG (sell BSP),432.0461765619761,264.42,142622.0
buy,142639,264.91,355.1120867585901,0.0,OPEN_LONG pred_ret=9.80% pred_mr=0.64,,,
sell,142813,264.7571,355.1120867585901,0.0,CLOSE_LONG (sell BSP),-54.29663806540445,264.91,142639.0
buy,142880,259.88,361.7763824270922,0.0,OPEN_LONG pred_ret=6.01% pred_mr=0.84,,,
sell,142892,260.35,361.7763824270922,0.0,CLOSE_LONG (sell BSP),170.03489974074319,259.88,142880.0
buy,142969,261.82,359.74517288554523,0.0,OPEN_LONG pred_ret=6.46% pred_mr=0.42,,,
sell,142991,262.38,359.74517288554523,0.0,CLOSE_LONG (sell BSP),201.45729681590615,261.82,142969.0
buy,143112,266.27,354.48957247045996,0.0,OPEN_LONG pred_ret=7.05% pred_mr=0.48,,,
sell,143204,264.2811,354.48957247045996,0.0,CLOSE_LONG (sell BSP),-705.0443106864982,266.27,143112.0
buy,143216,263.62,355.3785530347579,0.0,OPEN_LONG pred_ret=6.42% pred_mr=0.58,,,
sell,143263,264.55,355.3785530347579,0.0,CLOSE_LONG (sell BSP),330.50205432232724,263.62,143216.0
buy,143356,267.38,351.6171598673992,0.0,OPEN_LONG pred_ret=6.15% pred_mr=0.53,,,
sell,143378,268.7,351.6171598673992,0.0,CLOSE_LONG (sell BSP),464.13465102496457,267.38,143356.0
buy,143392,265.46,355.9087277042499,0.0,OPEN_LONG pred_ret=5.72% pred_mr=0.53,,,
sell,143433,263.47,355.9087277042499,0.0,CLOSE_LONG (sell BSP),-708.2583681314403,265.46,143392.0
buy,143446,263.0,356.5447623126948,0.0,OPEN_LONG pred_ret=6.52% pred_mr=0.45,,,
sell,143455,264.79,356.5447623126948,0.0,CLOSE_LONG (sell BSP),638.2151245397309,263.0,143446.0
buy,143464,263.98,357.6387893506268,0.0,OPEN_LONG pred_ret=6.35% pred_mr=0.46,,,
sell,143503,264.85,357.6387893506268,0.0,CLOSE_LONG (sell BSP),311.14574673504694,263.98,143464.0
buy,143585,263.39,359.6212208493622,0.0,OPEN_LONG pred_ret=4.70% pred_mr=0.47,,,
sell,143615,267.16,359.6212208493622,0.0,CLOSE_LONG (sell BSP),1355.7720026021093,263.39,143585.0
buy,143637,264.16,363.7053504017096,0.0,OPEN_LONG pred_ret=4.05% pred_mr=0.57,,,
sell,143729,266.69,363.7053504017096,0.0,CLOSE_LONG (sell BSP),920.1745365163154,264.16,143637.0
buy,143757,264.489,366.7319998133455,0.0,OPEN_LONG pred_ret=4.25% pred_mr=0.49,,,
sell,143871,261.95,366.7319998133455,0.0,CLOSE_LONG (sell BSP),-931.1325475260796,264.489,143757.0
buy,143899,260.91,368.1938114717942,0.0,OPEN_LONG pred_ret=4.96% pred_mr=0.45,,,
sell,144085,269.51,368.1938114717942,0.0,CLOSE_LONG (sell BSP),3166.4667786574178,260.91,143899.0
buy,144105,269.83,367.75715869163275,0.0,OPEN_LONG pred_ret=2.65% pred_mr=0.43,,,
sell,144122,269.86,367.75715869163275,0.0,CLOSE_LONG (sell BSP),11.032714760759854,269.83,144105.0
buy,144134,269.74,367.92076386343894,0.0,OPEN_LONG pred_ret=2.84% pred_mr=0.52,,,
sell,144139,270.62,367.92076386343894,0.0,CLOSE_LONG (sell BSP),323.7702721998246,269.74,144134.0
buy,144177,274.64,362.53538128722636,0.0,OPEN_LONG pred_ret=2.00% pred_mr=0.41,,,
sell,144197,274.79,362.53538128722636,0.0,CLOSE_LONG (sell BSP),54.38030719309632,274.64,144177.0
buy,144202,272.7281,365.2762492164062,0.0,OPEN_LONG pred_ret=3.51% pred_mr=0.41,,,
sell,144420,272.92,365.2762492164062,0.0,CLOSE_LONG (sell BSP),70.09651222464018,272.7281,144202.0
buy,145247,281.46,354.193114247643,0.0,OPEN_LONG pred_ret=5.02% pred_mr=0.41,,,
sell,145251,281.75,354.193114247643,0.0,CLOSE_LONG (sell BSP),102.71600313182371,281.46,145247.0
buy,145258,281.72,354.2308318162481,0.0,OPEN_LONG pred_ret=5.33% pred_mr=0.51,,,
sell,145263,281.9,354.2308318162481,0.0,CLOSE_LONG (sell BSP),63.761549726906935,281.72,145258.0
buy,145308,281.48,354.759384286629,0.0,OPEN_LONG pred_ret=5.63% pred_mr=0.43,,,
sell,145344,278.94,354.759384286629,0.0,CLOSE_LONG (sell BSP),-901.0888360880449,281.48,145308.0
buy,145374,277.63,356.4333200767651,0.0,OPEN_LONG pred_ret=5.41% pred_mr=0.48,,,
sell,145397,278.03,356.4333200767651,0.0,CLOSE_LONG (sell BSP),142.57332803069792,277.63,145374.0
buy,145427,276.75,358.08186442978496,0.0,OPEN_LONG pred_ret=5.25% pred_mr=0.52,,,
sell,145485,276.24,358.08186442978496,0.0,CLOSE_LONG (sell BSP),-182.62175085918707,276.75,145427.0
buy,145502,274.7,360.0893128142839,0.0,OPEN_LONG pred_ret=5.01% pred_mr=0.41,,,
sell,145680,277.47,360.0893128142839,0.0,CLOSE_LONG (sell BSP),997.4473964955804,274.7,145502.0
buy,146047,286.89,348.26582183617194,0.0,OPEN_LONG pred_ret=4.53% pred_mr=0.42,,,
sell,146057,288.14,348.26582183617194,0.0,CLOSE_LONG (sell BSP),435.3322772952149,286.89,146047.0
buy,146161,287.18,349.43002264737993,0.0,OPEN_LONG pred_ret=5.51% pred_mr=0.45,,,
sell,146200,285.18,349.43002264737993,0.0,CLOSE_LONG (sell BSP),-698.8600452947599,287.18,146161.0
buy,146237,284.02,350.85717153221543,0.0,OPEN_LONG pred_ret=3.94% pred_mr=0.50,,,
sell,146269,284.06,350.85717153221543,0.0,CLOSE_LONG (sell BSP),14.034286861295797,284.02,146237.0
buy,146282,284.405,350.4315611379587,0.0,OPEN_LONG pred_ret=3.96% pred_mr=0.47,,,
sell,146291,285.6199,350.4315611379587,0.0,CLOSE_LONG (sell BSP),425.73930362650606,284.405,146282.0
buy,146461,288.5299,346.8972451349674,0.0,OPEN_LONG pred_ret=3.46% pred_mr=0.54,,,
sell,146470,290.835,346.8972451349674,0.0,CLOSE_LONG (sell BSP),799.6328397606071,288.5299,146461.0
buy,146566,291.42,346.20087944831596,0.0,OPEN_LONG pred_ret=2.98% pred_mr=0.49,,,
sell,146590,292.03,346.20087944831596,0.0,CLOSE_LONG (sell BSP),211.18253646345778,291.42,146566.0
buy,146836,291.02,347.40238755168616,0.0,OPEN_LONG pred_ret=3.60% pred_mr=0.70,,,
sell,146843,292.0694,347.40238755168616,0.0,CLOSE_LONG (sell BSP),364.5640654967365,291.02,146836.0
buy,146880,290.88,348.82290597768304,0.0,OPEN_LONG pred_ret=3.40% pred_mr=0.40,,,
sell,146913,290.27,348.82290597768304,0.0,CLOSE_LONG (sell BSP),-212.7819726463914,290.88,146880.0
buy,146947,289.1,350.23460711913543,0.0,OPEN_LONG pred_ret=4.09% pred_mr=0.64,,,
sell,146955,289.1,350.23460711913543,0.0,CLOSE_LONG (sell BSP),0.0,289.1,146947.0
buy,146966,288.25,351.26738913492477,0.0,OPEN_LONG pred_ret=3.81% pred_mr=0.41,,,
sell,147064,293.26,351.26738913492477,0.0,CLOSE_LONG (sell BSP),1759.84961956597,288.25,146966.0
buy,147132,293.13,351.4231724412651,0.0,OPEN_LONG pred_ret=4.12% pred_mr=0.59,,,
sell,147143,294.16,351.4231724412651,0.0,CLOSE_LONG (sell BSP),361.9658676145134,293.13,147132.0
buy,147220,293.42,352.3094554063204,0.0,OPEN_LONG pred_ret=3.92% pred_mr=0.41,,,
sell,147226,294.11,352.3094554063204,0.0,CLOSE_LONG (sell BSP),243.0935242303603,293.42,147220.0
buy,147234,293.7107,352.78842047481726,0.0,OPEN_LONG pred_ret=3.41% pred_mr=0.48,,,
sell,147245,293.95,352.78842047481726,0.0,CLOSE_LONG (sell BSP),84.42226901962881,293.7107,147234.0
buy,147427,309.7819,334.758603387004,0.0,OPEN_LONG pred_ret=2.29% pred_mr=0.47,,,
sell,147432,311.28,334.758603387004,0.0,CLOSE_LONG (sell BSP),501.50186373405904,309.7819,147427.0
buy,147587,304.94,341.7185612327231,0.0,OPEN_LONG pred_ret=4.79% pred_mr=0.44,,,
sell,147591,308.76,341.7185612327231,0.0,CLOSE_LONG (sell BSP),1305.364903909,304.94,147587.0
buy,147629,308.77,341.7074941419684,0.0,OPEN_LONG pred_ret=3.90% pred_mr=0.45,,,
sell,147743,303.14,341.7074941419684,0.0,CLOSE_LONG (sell BSP),-1923.8131920192807,308.77,147629.0
buy,147802,304.61,340.0584674639582,0.0,OPEN_LONG pred_ret=4.36% pred_mr=0.60,,,
sell,147831,304.86,340.0584674639582,0.0,CLOSE_LONG (sell BSP),85.01461686598955,304.61,147802.0
buy,147836,303.99,341.03169311839963,0.0,OPEN_LONG pred_ret=3.74% pred_mr=0.56,,,
sell,147885,304.14,341.03169311839963,0.0,CLOSE_LONG (sell BSP),51.15475396775219,303.99,147836.0
buy,147961,303.43,341.8296778335368,0.0,OPEN_LONG pred_ret=7.44% pred_mr=0.49,,,
sell,147980,304.09,341.8296778335368,0.0,CLOSE_LONG (sell BSP),225.60758737012338,303.43,147961.0
buy,148161,307.73,337.78632805511387,0.0,OPEN_LONG pred_ret=3.99% pred_mr=0.46,,,
sell,148191,305.52,337.78632805511387,0.0,CLOSE_LONG (sell BSP),-746.5077850018139,307.73,148161.0
buy,148220,304.32,339.11829307110406,0.0,OPEN_LONG pred_ret=7.25% pred_mr=0.47,,,
sell,148231,304.655,339.11829307110406,0.0,CLOSE_LONG (sell BSP),113.60462817881292,304.32,148220.0
buy,148311,308.01,335.42444588025455,0.0,OPEN_LONG pred_ret=6.09% pred_mr=0.42,,,
sell,148341,308.53,335.42444588025455,0.0,CLOSE_LONG (sell BSP),174.42071185772627,308.01,148311.0
buy,148373,305.14,339.1508956132757,0.0,OPEN_LONG pred_ret=7.08% pred_mr=0.43,,,
sell,148381,305.86,339.1508956132757,0.0,CLOSE_LONG (sell BSP),244.18864484156774,305.14,148373.0
buy,148387,304.06,341.15862965295173,0.0,OPEN_LONG pred_ret=6.53% pred_mr=0.73,,,
sell,148397,304.7,341.15862965295173,0.0,CLOSE_LONG (sell BSP),218.34152297788447,304.06,148387.0
buy,148402,303.53,342.4736746129028,0.0,OPEN_LONG pred_ret=7.12% pred_mr=0.50,,,
sell,148498,299.2,342.4736746129028,0.0,CLOSE_LONG (sell BSP),-1482.9110110738636,303.53,148402.0
buy,148512,297.99,343.86430230605225,0.0,OPEN_LONG pred_ret=6.97% pred_mr=0.41,,,
sell,148660,300.4,343.86430230605225,0.0,CLOSE_LONG (sell BSP),828.712968557575,297.99,148512.0
buy,149368,306.58,336.9327301609306,0.0,OPEN_LONG pred_ret=4.42% pred_mr=0.56,,,
sell,149456,300.59,336.9327301609306,0.0,CLOSE_LONG (sell BSP),-2018.2270536639774,306.58,149368.0
buy,149497,299.05,338.6678126034914,0.0,OPEN_LONG pred_ret=5.94% pred_mr=0.79,,,
sell,149725,295.78,338.6678126034914,0.0,CLOSE_LONG (sell BSP),-1107.44374721343,299.05,149497.0
buy,149739,294.87,339.7129772844328,0.0,OPEN_LONG pred_ret=6.05% pred_mr=0.48,,,
sell,149968,296.05,339.7129772844328,0.0,CLOSE_LONG (sell BSP),400.861313195633,294.87,149739.0
buy,150202,294.9,341.0377311802521,0.0,OPEN_LONG pred_ret=5.12% pred_mr=0.40,,,
sell,150236,294.45,341.0377311802521,0.0,CLOSE_LONG (sell BSP),-153.46697903110956,294.9,150202.0
buy,150246,292.65,343.1353492090389,0.0,OPEN_LONG pred_ret=6.88% pred_mr=0.53,,,
sell,150279,290.79,343.1353492090389,0.0,CLOSE_LONG (sell BSP),-638.2317495287975,292.65,150246.0
buy,150292,291.28,342.5581165768211,0.0,OPEN_LONG pred_ret=8.44% pred_mr=0.57,,,
sell,150324,291.67,342.5581165768211,0.0,CLOSE_LONG (sell BSP),133.59766546497502,291.28,150292.0
