date,p_day,buy_level,sell_level,gate,reward,equity,best_action_ex_post,oracle_best_reward
2012-11-26,0.1799745387126864,0.15,0.25,FREE,0.0,119597.92611821319,FORCE_BUY,0.0
2012-11-27,0.227577581757284,0.22,0.32,FREE,-0.0089066339066338,118532.71117428562,FORCE_SELL,0.0
2012-11-28,0.1953952962715996,0.18,0.28,FREE,0.0065136476426799,119304.79148900647,FORCE_BUY,0.0159739454094292
2012-11-29,0.2020874274413842,0.2,0.3,FREE,-0.0009114834248845,119196.04714905495,FORCE_SELL,0.0006068881808527
2012-11-30,0.1963181386121678,0.25,0.35,FORCE_BUY,-0.0027243832299074,118871.31143713082,FREE,-0.0018162554866049
2012-12-03,0.2392520887668411,0.12,0.24,FREE,-0.0037864116849093,118421.21571450477,FORCE_SELL,0.0
2012-12-04,0.2119049699488869,0.1,0.22,FREE,0.0064373019178726,119183.52883354055,FREE,0.0064373019178726
2012-12-05,0.2083850362174355,0.15,0.25,FREE,0.0,119183.52883354055,FORCE_BUY,0.0
2012-12-06,0.204248293568132,0.18,0.28,FREE,0.0111368909512761,120510.86279734796,FORCE_BUY,0.0111368909512761
2012-12-07,0.2139818769957334,0.2,0.3,FREE,-0.0004936078882893,120451.37768484664,FORCE_SELL,0.0059806778101517
2012-12-10,0.1957395847623092,0.22,0.32,FORCE_BUY,0.0071130354105457,121308.15259956797,FORCE_BUY,0.0071130354105457
2012-12-11,0.202457258799951,0.25,0.35,FORCE_BUY,0.0111672020804648,122662.8252536552,FORCE_BUY,0.0111672020804648
2012-12-12,0.2251209911703138,0.1,0.22,FORCE_SELL,-0.0006041383476814,122588.71993708453,FREE,-0.0006041383476814
2012-12-13,0.2545259580147552,0.12,0.24,FORCE_SELL,0.0025902788358983,122906.25890385742,FORCE_SELL,0.0025902788358983
2012-12-14,0.2240102297753304,0.22,0.32,FREE,-0.0085889570552147,121850.62232431509,FORCE_SELL,0.0
2012-12-17,0.2159248006245289,0.15,0.25,FREE,0.0174014281279105,123970.99717103282,FORCE_BUY,0.0197143744178825
2012-12-18,0.2333119244254104,0.25,0.35,FORCE_BUY,0.010013654984069,125212.39996473455,FORCE_BUY,0.010013654984069
2012-12-19,0.228547977819837,0.12,0.24,FREE,-0.0049624060150375,124591.04519799227,FORCE_SELL,0.0
2012-12-20,0.2092325931457028,0.18,0.28,FREE,0.0,124591.04519799227,FORCE_BUY,0.0
2012-12-21,0.2189416673832803,0.15,0.25,FREE,0.003846839148852,125070.32690825629,FORCE_BUY,0.0052299646208274
2012-12-24,0.2091308459923224,0.22,0.32,FORCE_BUY,0.0010784162686798,125205.20478352327,FORCE_BUY,0.0010784162686798
2012-12-26,0.2063361799256757,0.25,0.35,FORCE_BUY,-0.0145104628073927,123388.41931621997,FORCE_BUY,-0.0145104628073927
2012-12-27,0.1935659836745988,0.2,0.3,FORCE_BUY,-0.0020133188787362,123139.9990821932,FORCE_BUY,-0.0020133188787362
2012-12-28,0.2735397350488137,0.1,0.22,FORCE_SELL,-0.0101120099564405,121894.80618543799,FORCE_BUY,-0.0101120099564405
2012-12-31,0.2120182662384265,0.18,0.28,FREE,0.0263362748187834,125105.06130012003,FORCE_BUY,0.0266309486290577
2013-01-02,0.275445215939216,0.18,0.28,FREE,0.0,125105.06130012003,FORCE_BUY,0.0247328244274809
2013-01-03,0.2953063805174567,0.1,0.22,FORCE_SELL,0.0,125105.06130012003,FORCE_BUY,0.0
2013-01-04,0.2321641162273755,0.15,0.25,FREE,0.0,125105.06130012003,FORCE_BUY,0.0
2013-01-07,0.2437764153982739,0.2,0.3,FREE,0.000751879699248,125199.12525598476,FORCE_BUY,0.0019548872180449
2013-01-08,0.2518233573982286,0.25,0.35,FREE,0.0028815753774783,125559.89597260422,FORCE_BUY,0.0052806276403137
2013-01-09,0.2737505311151266,0.12,0.24,FORCE_SELL,0.0,125559.89597260422,FREE,0.0005600140050138
2013-01-10,0.2944202899267167,0.22,0.32,FREE,-0.0033495493455351,125139.32690522373,FORCE_BUY,0.0043335325762102
2013-01-11,0.2916330859533991,0.15,0.25,FORCE_SELL,0.0001341881616222,125156.11912144777,FORCE_BUY,0.0023855673177278
2013-01-14,0.3084791378968529,0.2,0.3,FORCE_SELL,0.0,125156.11912144777,FREE,0.0020000590858278
2013-01-15,0.2835353300376517,0.18,0.28,FORCE_SELL,0.0,125156.11912144777,FORCE_BUY,0.0
2013-01-16,0.31268482458754,0.25,0.35,FREE,0.0001495662578522,125174.83825383206,FORCE_BUY,0.0001495662578522
2013-01-17,0.2692541269235052,0.1,0.22,FORCE_SELL,0.0,125174.83825383206,FREE,0.0022354694485842
2013-01-18,0.2400553868103971,0.12,0.24,FORCE_SELL,-0.0011920727164357,125025.62074436541,FREE,0.0024510219628494
2013-01-22,0.2234088765466824,0.22,0.32,FREE,0.0092564944759628,126182.91971213945,FORCE_BUY,0.0092564944759628
2013-01-23,0.2585874333283177,0.15,0.25,FORCE_SELL,0.0,126182.91971213945,FORCE_SELL,0.0
2013-01-24,0.3172024217593374,0.18,0.28,FORCE_SELL,0.000299715270493,126220.7386600526,FORCE_SELL,0.000299715270493
2013-01-25,0.2387911215751081,0.12,0.24,FREE,0.0039624531309241,126720.88242114367,FREE,0.0039624531309241
2013-01-28,0.2137336024622071,0.1,0.22,FREE,-0.0020937306619735,126455.56302410619,FORCE_SELL,0.0
2013-01-29,0.2108520066732477,0.22,0.32,FORCE_BUY,0.0043251304996271,127002.49983658925,FREE,0.0055241395962483
2013-01-30,0.2431745094685379,0.15,0.25,FREE,-0.0011175646358897,126860.56633410229,FORCE_SELL,0.0
2013-01-31,0.2355510491858084,0.18,0.28,FREE,-0.0017913121361396,126633.31946203047,FORCE_BUY,0.0011942080907597
2013-02-01,0.2021776674502749,0.12,0.24,FREE,0.0040130796670629,127141.50906153624,FORCE_BUY,0.0053507728894173
2013-02-04,0.2358730657638104,0.22,0.32,FREE,-0.0153800650695061,125186.06437913462,FORCE_BUY,-0.0153800650695061
2013-02-05,0.2111790721321285,0.2,0.3,FREE,0.0046511627906974,125768.3251436887,FORCE_BUY,0.0127531882970741
2013-02-06,0.172574840016817,0.25,0.35,FORCE_BUY,0.0008940545373267,125880.76888543538,FORCE_BUY,0.0008940545373267
2013-02-07,0.2110402752264122,0.15,0.25,FREE,0.0008928571428572,125993.1624290831,FORCE_BUY,0.0008928571428572
2013-02-08,0.2040641146694897,0.18,0.28,FREE,0.0099524658348187,127247.10507357931,FORCE_BUY,0.0108437314319667
2013-02-11,0.1964450600821867,0.1,0.22,FREE,0.0011796777314842,127397.21564983045,FORCE_BUY,0.0011796777314842
2013-02-12,0.1853181586030465,0.12,0.24,FREE,-0.0002947244326553,127359.66857772619,FORCE_BUY,-0.0002947244326553
2013-02-13,0.2137627440204784,0.2,0.3,FREE,0.0045702491522924,127941.73399507978,FREE,0.0045702491522924
2013-02-14,0.1874876863368022,0.22,0.32,FORCE_BUY,0.0036933077263998,128414.2621897728,FORCE_BUY,0.0036933077263998
2013-02-15,0.2335692490358622,0.25,0.35,FORCE_BUY,-0.0008848252470137,128300.63800851065,FORCE_SELL,0.0
2013-02-19,0.1790413634448182,0.18,0.28,FORCE_BUY,0.0,128300.63800851065,FORCE_BUY,0.0
2013-02-20,0.2800850108664862,0.1,0.22,FORCE_SELL,0.0,128300.63800851065,FORCE_SELL,0.0
2013-02-21,0.2187638694064332,0.2,0.3,FREE,-0.0026905829596413,127955.43449817384,FREE,-0.0026905829596413
2013-02-22,0.1769501306693422,0.25,0.35,FORCE_BUY,0.0,127955.43449817384,FORCE_BUY,0.0
2013-02-25,0.3230352277440982,0.25,0.35,FREE,-0.0025529358762577,127628.7724788813,FORCE_SELL,0.0
2013-02-26,0.2334324135706111,0.15,0.25,FREE,0.0042181379933714,128167.12825312183,FREE,0.0042181379933714
2013-02-27,0.3058528205495421,0.12,0.24,FORCE_SELL,0.0,128167.12825312183,FREE,0.0016356877323419
2013-02-28,0.327384403518717,0.22,0.32,FORCE_SELL,0.0,128167.12825312183,FORCE_BUY,0.0
2013-03-01,0.2885391723603503,0.15,0.25,FORCE_SELL,0.0,128167.12825312183,FORCE_BUY,0.0091262716935965
2013-03-04,0.2962668468878231,0.1,0.22,FORCE_SELL,0.0,128167.12825312183,FORCE_BUY,0.0092303111508114
2013-03-05,0.299272797739709,0.12,0.24,FORCE_SELL,0.0,128167.12825312183,FORCE_BUY,0.0
2013-03-06,0.3225076579638211,0.2,0.3,FORCE_SELL,0.0,128167.12825312183,FORCE_BUY,0.0
2013-03-07,0.3018446686795388,0.25,0.35,FREE,0.0028769194995209,128535.85476359083,FREE,0.0028769194995209
2013-03-08,0.3019692583089283,0.18,0.28,FORCE_SELL,0.0,128535.85476359083,FREE,0.0011611834647879
2013-03-11,0.2816580584908869,0.15,0.25,FORCE_SELL,0.0024813895781637,128854.80229402157,FORCE_BUY,0.0061304918989928
2013-03-12,0.3280510928489688,0.1,0.22,FORCE_SELL,-0.0033420517291484,128424.16287920577,FORCE_BUY,-0.0013077593722754
2013-03-13,0.3222347674860693,0.12,0.24,FORCE_SELL,0.0,128424.16287920577,FREE,0.004015713724391
2013-03-14,0.2593017288343638,0.25,0.35,FREE,0.0020200021871935,128683.57996911026,FREE,0.0020200021871935
2013-03-15,0.2410152869513207,0.22,0.32,FREE,0.0030649047365699,129077.98288287634,FREE,0.0030649047365699
2013-03-18,0.2714967984111169,0.2,0.3,FREE,0.0076589739245561,130066.58778801058,FORCE_BUY,0.0092961487383799
2013-03-19,0.3251753230787108,0.18,0.28,FORCE_SELL,-0.0033660178545295,129628.78133123841,FORCE_BUY,-0.0033660178545295
2013-03-20,0.2955332905002367,0.15,0.25,FORCE_SELL,0.0036496350364963,130101.87907332322,FORCE_SELL,0.0036496350364963
2013-03-21,0.3581053326509622,0.22,0.32,FORCE_SELL,0.0,130101.87907332322,FORCE_SELL,0.0
2013-03-22,0.280410109321318,0.25,0.35,FREE,0.0126620390686734,131749.23414905745,FREE,0.0126620390686734
2013-03-25,0.3403858322542225,0.2,0.3,FORCE_SELL,0.0,131749.23414905745,FORCE_SELL,0.0
2013-03-26,0.2414784816806995,0.12,0.24,FORCE_SELL,0.0,131749.23414905745,FORCE_BUY,0.0
2013-03-27,0.2393643325496938,0.1,0.22,FORCE_SELL,0.0,131749.23414905745,FORCE_BUY,0.0079228515811229
2013-03-28,0.2069619378866843,0.25,0.35,FORCE_BUY,0.0048006982833866,132381.72247127432,FORCE_BUY,0.0048006982833866
2013-04-01,0.2435090716645936,0.2,0.3,FREE,-0.0011668611435238,132227.25138320983,FORCE_SELL,0.0
2013-04-02,0.2481184050507655,0.22,0.32,FREE,0.0058314100181695,132998.3227016009,FORCE_BUY,0.006997084548105
2013-04-03,0.2869214189300085,0.18,0.28,FORCE_SELL,0.0,132998.3227016009,FORCE_BUY,0.0013314020687938
2013-04-04,0.2095647244531641,0.15,0.25,FREE,-0.0049493094132967,132340.0728511012,FORCE_SELL,-0.0045123726346433
2013-04-05,0.189465037931451,0.12,0.24,FREE,-0.0082280340875698,131251.17422053087,FORCE_BUY,-0.0029385836027035
2013-04-08,0.199480336359069,0.18,0.28,FREE,0.0,131251.17422053087,FORCE_BUY,0.0
2013-04-09,0.2356557665505234,0.25,0.35,FORCE_BUY,0.0,131251.17422053087,FORCE_BUY,0.0
2013-04-10,0.2545131401185441,0.15,0.25,FORCE_SELL,0.0,131251.17422053087,FORCE_BUY,0.0
2013-04-11,0.2453093674388402,0.1,0.22,FORCE_SELL,0.0,131251.17422053087,FORCE_BUY,0.0
2013-04-12,0.2163705495136201,0.22,0.32,FORCE_BUY,0.0,131251.17422053087,FORCE_BUY,0.0
2013-04-15,0.3364331496525275,0.1,0.22,FORCE_SELL,0.0,131251.17422053087,FORCE_SELL,0.0
2013-04-16,0.2346649949159295,0.15,0.25,FREE,0.0027247850274539,131608.8054548827,FORCE_BUY,0.0090234318148742
2013-04-17,0.2490520291998871,0.2,0.3,FREE,-0.0084314580607648,130499.1513312625,FORCE_SELL,0.0
2013-04-18,0.2658327698091804,0.18,0.28,FREE,-0.010702243072863,129102.517692913,FORCE_BUY,-0.010702243072863
2013-04-19,0.2489359749954798,0.12,0.24,FORCE_SELL,0.0078367588348366,130114.26298904259,FREE,0.0078367588348366
2013-04-22,0.2626538146644588,0.25,0.35,FREE,0.0133813824722467,131855.37170719344,FREE,0.0133813824722467
2013-04-23,0.2667959454959095,0.22,0.32,FREE,0.0013028372900984,132027.15780235338,FORCE_BUY,0.0026056745801969
2013-04-24,0.2761327046303548,0.1,0.22,FORCE_SELL,0.0,132027.15780235338,FORCE_BUY,0.0
2013-04-25,0.2980585671797094,0.15,0.25,FORCE_SELL,0.0,132027.15780235338,FORCE_BUY,0.0
2013-04-26,0.2886462232029842,0.12,0.24,FORCE_SELL,0.0,132027.15780235338,FORCE_BUY,0.0
2013-04-29,0.1969674576662863,0.25,0.35,FORCE_BUY,-0.0009967250462766,131895.56302738306,FORCE_SELL,0.0
2013-04-30,0.2191428780761366,0.12,0.24,FREE,0.0,131895.56302738306,FORCE_BUY,0.0
2013-05-01,0.228280959049977,0.2,0.3,FREE,-0.0045248868778279,131298.75052499672,FORCE_SELL,0.0
2013-05-02,0.1952930664003534,0.22,0.32,FORCE_BUY,0.0107786129627001,132713.96893939178,FORCE_BUY,0.0107786129627001
2013-05-03,0.2166312382747716,0.25,0.35,FORCE_BUY,0.0124982446285635,134372.66058882387,FORCE_BUY,0.0124982446285635
2013-05-06,0.1827903964196822,0.18,0.28,FREE,-0.0006910850034553,134279.79765821656,FORCE_SELL,0.0
2013-05-07,0.1887711101144655,0.1,0.22,FREE,0.000969126401772,134409.93175535172,FORCE_BUY,0.000969126401772
2013-05-08,0.2124417304611625,0.15,0.25,FREE,0.0062268591586102,135246.88346991068,FREE,0.0062268591586102
2013-05-09,0.2360724253881821,0.22,0.32,FREE,-0.0026029774546541,134894.8388814263,FORCE_BUY,0.001652664922187
2013-05-10,0.2162838702442486,0.12,0.24,FREE,0.0,134894.8388814263,FORCE_BUY,0.0
2013-05-13,0.1985866599512216,0.2,0.3,FORCE_BUY,0.0034232507188826,135356.61773560068,FORCE_BUY,0.0034232507188826
2013-05-14,0.2002263545844905,0.25,0.35,FORCE_BUY,0.0075404442007129,136377.26675883323,FORCE_BUY,0.0075404442007129
2013-05-15,0.2270121390246514,0.15,0.25,FREE,0.0036704730831973,136877.83584563155,FORCE_BUY,0.0036704730831973
2013-05-16,0.2494950392122956,0.18,0.28,FREE,0.0038365013790056,137402.9678516086,FREE,0.0038365013790056
2013-05-17,0.2514249249842581,0.25,0.35,FREE,0.0,137402.9678516086,FORCE_BUY,0.0
2013-05-20,0.2085555573179627,0.1,0.22,FREE,0.0,137402.9678516086,FORCE_BUY,0.0
2013-05-21,0.2590690460348782,0.22,0.32,FREE,0.0,137402.9678516086,FORCE_BUY,0.0
2013-05-22,0.3531250305772268,0.2,0.3,FORCE_SELL,0.0,137402.9678516086,FORCE_SELL,0.0
2013-05-23,0.2236640921751319,0.2,0.3,FREE,0.002602026841961,137760.49406212362,FORCE_BUY,0.0083538756505066
2013-05-24,0.2165257533844219,0.18,0.28,FREE,0.006986301369863,138722.93039050282,FORCE_BUY,0.006986301369863
2013-05-28,0.2497719132248739,0.25,0.35,FORCE_BUY,0.0,138722.93039050282,FORCE_BUY,0.0
2013-05-29,0.2069904140483682,0.12,0.24,FREE,0.0053948279630989,139471.31673449653,FREE,0.0053948279630989
2013-05-30,0.1931159058976768,0.18,0.28,FREE,0.0070902645214071,140460.20526329306,FORCE_BUY,0.0070902645214071
2013-05-31,0.2645000114506389,0.15,0.25,FORCE_SELL,-0.0029871011541072,140040.63642204495,FORCE_SELL,-0.0029871011541072
2013-06-03,0.254010444105677,0.22,0.32,FREE,0.0020500205002048,140327.72259757185,FORCE_BUY,0.0020500205002048
2013-06-04,0.2943765677160917,0.1,0.22,FORCE_SELL,0.0028625954198473,140729.42409355726,FREE,0.0032435157300865
2013-06-05,0.2875201464504173,0.18,0.28,FORCE_SELL,0.0,140729.42409355726,FORCE_SELL,0.0
2013-06-06,0.1993572748915468,0.15,0.25,FREE,0.0012448132780083,140904.60594927537,FORCE_BUY,0.0012448132780083
2013-06-07,0.2705156769659072,0.12,0.24,FORCE_SELL,0.0134014921248963,142792.9379162662,FORCE_BUY,0.0134014921248963
2013-06-10,0.2465080695835287,0.2,0.3,FREE,0.0017718413520513,143045.94434844714,FREE,0.0017718413520513
2013-06-11,0.2489084618066303,0.25,0.35,FORCE_BUY,-0.0049180327868852,142342.43970411053,FORCE_SELL,0.0
2013-06-12,0.326029764875913,0.25,0.35,FREE,-0.0104865352621299,140849.76069085576,FORCE_SELL,-0.0089701451657079
2013-06-13,0.273640414860309,0.12,0.24,FORCE_SELL,0.0,140849.76069085576,FORCE_BUY,0.0195941217634709
2013-06-14,0.2941836956651216,0.22,0.32,FREE,0.0,140849.76069085576,FORCE_BUY,0.0
2013-06-17,0.3002537244982686,0.15,0.25,FORCE_SELL,0.0,140849.76069085576,FORCE_BUY,0.0038509145922156
2013-06-18,0.2692090161728918,0.12,0.24,FORCE_SELL,0.0024630541871921,141196.68128369038,FORCE_BUY,0.0069786535303777
2013-06-19,0.305942845250661,0.2,0.3,FORCE_SELL,0.0014955812372535,141407.85239098073,FORCE_SELL,0.0014955812372535
2013-06-20,0.3117818312548947,0.1,0.22,FORCE_SELL,-0.0059293987865415,140569.3888426062,FORCE_SELL,-0.0059293987865415
2013-06-21,0.2287423709762004,0.18,0.28,FREE,-0.0114102543548142,138965.45636141126,FORCE_SELL,0.0
2013-06-24,0.2075713800345627,0.25,0.35,FORCE_BUY,-0.0022824536376605,138648.27415003,FREE,0.0109488576419524
2013-06-25,0.2263376190981759,0.1,0.22,FORCE_SELL,0.0,138648.27415003,FORCE_SELL,0.0
2013-06-26,0.2273607728789687,0.12,0.24,FREE,0.0015567506368525,138864.11493911155,FORCE_BUY,0.0015567506368525
2013-06-27,0.2258273469160631,0.22,0.32,FREE,0.0018426384981756,139119.99130331344,FORCE_SELL,0.0046583850931677
2013-06-28,0.2926942061457964,0.15,0.25,FORCE_SELL,-0.000981354268891,138983.46530595983,FREE,-0.0001381846600847
2013-07-01,0.2613325637457875,0.18,0.28,FREE,-0.0004155167081674,138925.7153539662,FORCE_BUY,0.0009772441714366
2013-07-02,0.2451819047607571,0.2,0.3,FREE,0.0050251256281407,139623.83452659918,FREE,0.0050251256281407
2013-07-03,0.2458762447195882,0.25,0.35,FORCE_BUY,0.0140528386734121,141585.94574816464,FORCE_BUY,0.0140528386734121
2013-07-05,0.2262906911923935,0.22,0.32,FREE,0.0052636297631254,142331.20174624494,FREE,0.0052636297631254
2013-07-08,0.2072168028749764,0.2,0.3,FREE,0.0,142331.20174624494,FORCE_BUY,0.0
2013-07-09,0.2097713624081265,0.18,0.28,FREE,0.0,142331.20174624494,FORCE_BUY,0.0
2013-07-10,0.1715009226090234,0.15,0.25,FREE,0.0046587478833442,142994.2869311141,FORCE_BUY,0.0157771985183153
2013-07-11,0.2132437164918517,0.1,0.22,FREE,0.0033741811502742,143476.77555867395,FORCE_BUY,0.0098422542807065
2013-07-12,0.2117569120460603,0.22,0.32,FORCE_BUY,0.0,143476.77555867395,FORCE_BUY,0.0
2013-07-15,0.1890531903059749,0.12,0.24,FREE,0.0013974675962529,143677.27970333205,FORCE_BUY,0.003458366586858
2013-07-16,0.2360310672976698,0.25,0.35,FORCE_BUY,-0.0002651464934377,143639.18417643206,FREE,0.001858067611083
2013-07-17,0.2515018604968574,0.2,0.3,FREE,0.0011956954962137,143810.93290203164,FORCE_BUY,0.0017271157167532
2013-07-18,0.2345454488313743,0.18,0.28,FREE,-0.0091439173071825,142495.9376237067,FORCE_SELL,0.0
2013-07-19,0.2384721773422651,0.15,0.25,FREE,-0.0073078076796672,141454.6047164188,FORCE_BUY,-0.0069112174375331
2013-07-22,0.2297347306833142,0.1,0.22,FORCE_SELL,0.0025435073627844,141814.39554501476,FORCE_BUY,0.0025435073627844
2013-07-23,0.2646033639744784,0.12,0.24,FORCE_SELL,-0.005140873280812,141085.34570812288,FORCE_BUY,-0.0038723461076246
2013-07-24,0.2762790052424259,0.22,0.32,FREE,-0.0001444537121183,141064.96540620984,FORCE_BUY,0.0006680919294493
2013-07-25,0.1932523009910776,0.1,0.22,FREE,0.0069730656930499,142048.62067697517,FREE,0.0069730656930499
2013-07-26,0.1858028106740056,0.2,0.3,FORCE_BUY,0.009764579989299,143435.66579594507,FORCE_BUY,0.009764579989299
2013-07-29,0.1903306070432597,0.22,0.32,FORCE_BUY,0.0003987240829347,143492.85705024967,FORCE_BUY,0.0003987240829347
2013-07-30,0.1740366720065996,0.2,0.3,FORCE_BUY,0.0025162230168189,143853.91707990863,FORCE_BUY,0.0025162230168189
2013-07-31,0.1996391083009129,0.12,0.24,FREE,0.0018489170628631,144119.89104175736,FORCE_BUY,0.0018489170628631
2013-08-01,0.17752235177054,0.25,0.35,FORCE_BUY,0.006180144641683,145010.572814139,FORCE_BUY,0.006180144641683
2013-08-02,0.1785925155238494,0.18,0.28,FORCE_BUY,0.0062736897137628,145920.32415318993,FORCE_BUY,0.0062736897137628
2013-08-05,0.1754228027322799,0.1,0.22,FREE,-0.0010386912490262,145768.75798943694,FORCE_BUY,-0.0010386912490262
2013-08-06,0.2399532719806598,0.15,0.25,FREE,-0.0068813295247987,144765.675131291,FORCE_BUY,-0.0068813295247987
2013-08-07,0.1928599130203701,0.22,0.32,FORCE_BUY,0.0041961709939678,145373.13665819907,FORCE_BUY,0.0041961709939678
2013-08-08,0.201813678165103,0.12,0.24,FREE,0.0020894023496493,145676.8796315086,FORCE_SELL,0.0030030030030028
2013-08-09,0.2267225406901315,0.25,0.35,FORCE_BUY,-0.004041194107678,145088.17108391682,FORCE_BUY,-0.004041194107678
2013-08-12,0.2085698576139777,0.2,0.3,FREE,0.0037938252223966,145638.61024684637,FORCE_BUY,0.0043171114599685
2013-08-13,0.2452843920935183,0.18,0.28,FREE,0.0037065338189202,146178.42468106683,FREE,0.0037065338189202
2013-08-14,0.2642054134355278,0.1,0.22,FORCE_SELL,0.0018200728029121,146444.48005620137,FORCE_SELL,0.0018200728029121
2013-08-15,0.2753265833619718,0.25,0.35,FREE,-0.011134398742468,144813.90882162223,FORCE_BUY,-0.011134398742468
2013-08-16,0.2360952743588692,0.1,0.22,FORCE_SELL,0.0025155567324242,145178.19642490713,FREE,0.0025155567324242
2013-08-19,0.249688814710833,0.18,0.28,FREE,-0.0015184936967127,144957.74424873578,FORCE_BUY,0.0002652168147462
2013-08-20,0.2102753261633767,0.15,0.25,FREE,0.0053113796308589,145727.66985887376,FORCE_BUY,0.0053113796308589
2013-08-21,0.2607845312525533,0.2,0.3,FREE,-0.0049013114319776,145013.413164639,FORCE_BUY,-0.0049013114319776
2013-08-22,0.2068061589497188,0.22,0.32,FORCE_BUY,0.0144946808510638,147115.3363075839,FORCE_BUY,0.0144946808510638
2013-08-23,0.1770123725218453,0.22,0.32,FORCE_BUY,0.0064270724029382,148060.85722561536,FORCE_BUY,0.0064270724029382
2013-08-26,0.2336317840324668,0.12,0.24,FREE,0.0,148060.85722561536,FORCE_BUY,0.0
2013-08-27,0.2651922908263939,0.15,0.25,FORCE_SELL,0.0,148060.85722561536,FORCE_SELL,0.0
2013-08-28,0.2421572333553822,0.12,0.24,FORCE_SELL,0.0,148060.85722561536,FREE,0.0057883573608592
2013-08-29,0.2170481790932525,0.1,0.22,FREE,0.0078350138112433,149220.9160868826,FREE,0.0078350138112433
2013-08-30,0.2185622510253455,0.15,0.25,FREE,-0.003023532091582,148769.74185835864,FORCE_SELL,0.0
2013-09-03,0.2417348069919675,0.22,0.32,FREE,0.0019696382836248,149062.76443736782,FREE,0.0019696382836248
2013-09-04,0.1940172947995869,0.18,0.28,FREE,0.0051289316205818,149827.29716334198,FORCE_BUY,0.0146418678274634
2013-09-05,0.1964759017238753,0.1,0.22,FREE,0.0,149827.29716334198,FORCE_BUY,0.0
2013-09-06,0.1935217244358922,0.25,0.35,FORCE_BUY,0.0,149827.29716334198,FORCE_BUY,0.0
2013-09-09,0.1905015858269256,0.2,0.3,FORCE_BUY,0.0,149827.29716334198,FORCE_BUY,0.0
2013-09-10,0.1830043907237375,0.18,0.28,FREE,0.0024382494908234,150192.61349436195,FORCE_BUY,0.0025664057487486
2013-09-11,0.1881929590968098,0.25,0.35,FORCE_BUY,0.0035980467746081,150733.01354291532,FORCE_BUY,0.0035980467746081
2013-09-12,0.2117375086092745,0.1,0.22,FREE,0.0005125576627368,150810.27290403412,FORCE_BUY,0.0005125576627368
2013-09-13,0.1600386994260869,0.22,0.32,FORCE_BUY,0.0012810658467844,151003.47079399572,FORCE_BUY,0.0012810658467844
2013-09-16,0.2282933967197007,0.12,0.24,FREE,-0.0094205008441051,149580.94246991808,FORCE_SELL,0.0017823042647994
2013-09-17,0.1970370962498452,0.15,0.25,FREE,0.0079701761151817,150773.1289248782,FORCE_BUY,0.0079701761151817
2013-09-18,0.2551061613751795,0.25,0.35,FREE,0.0053336730771639,151577.30350338458,FORCE_BUY,0.011841100076394
2013-09-19,0.2473574932097746,0.2,0.3,FREE,0.0003775484520513,151634.5312796884,FREE,0.0003775484520513
2013-09-20,0.240165977831556,0.18,0.28,FREE,-0.0064288415479643,150659.69690489146,FORCE_SELL,0.0
2013-09-23,0.2425739899542478,0.22,0.32,FREE,-0.004744488423762,149944.89371699872,FORCE_BUY,-0.0030379746835442
2013-09-24,0.2156448736651494,0.1,0.22,FREE,0.0,149944.89371699872,FORCE_BUY,0.0
2013-09-25,0.2216045250263318,0.15,0.25,FREE,0.0082086774183227,151175.74298004626,FREE,0.0082086774183227
2013-09-26,0.2117917738191934,0.25,0.35,FORCE_BUY,0.0018963337547409,151462.42264435734,FORCE_BUY,0.0018963337547409
2013-09-27,0.2516920749542755,0.2,0.3,FREE,0.0004426021469458,151529.46023780134,FREE,0.0004426021469458
2013-09-30,0.21349586035106,0.12,0.24,FREE,0.0074025142076292,152651.15922008606,FREE,0.0074025142076292
2013-10-01,0.2144736587782505,0.18,0.28,FREE,0.002892639852276,153092.7240467422,FREE,0.002892639852276
2013-10-02,0.2071338973519333,0.15,0.25,FREE,0.0,153092.7240467422,FORCE_BUY,0.0
2013-10-03,0.2596500416934372,0.22,0.32,FREE,-0.0011261848966869,152920.31333312808,FORCE_SELL,0.0
2013-10-04,0.197338641184406,0.1,0.22,FREE,0.0,152920.31333312808,FORCE_BUY,0.0
2013-10-07,0.2101536632920529,0.25,0.35,FORCE_BUY,-0.0030398986700444,152455.45107600393,FORCE_SELL,0.0
2013-10-08,0.2806889900072174,0.12,0.24,FORCE_SELL,0.0013966480446926,152668.37768365195,FREE,0.0071090417800563
2013-10-09,0.2071898302584069,0.2,0.3,FREE,0.0004077827009759,152730.6332070574,FREE,0.0004077827009759
2013-10-10,0.2374036270197725,0.12,0.24,FREE,0.0033604756365515,153243.8807789048,FORCE_BUY,0.012795657231485
2013-10-11,0.2012562412301731,0.15,0.25,FREE,0.0,153243.8807789048,FORCE_BUY,0.0
2013-10-14,0.2085974260361205,0.18,0.28,FREE,0.0,153243.8807789048,FORCE_BUY,0.0
2013-10-15,0.2300205036186011,0.1,0.22,FORCE_SELL,0.0,153243.8807789048,FORCE_BUY,0.0
2013-10-16,0.2533397925398082,0.22,0.32,FREE,0.0,153243.8807789048,FORCE_BUY,0.0
2013-10-17,0.2563856157856605,0.25,0.35,FREE,0.006255380431105,154202.47955191575,FORCE_BUY,0.01826369777333
2013-10-18,0.2698947956098682,0.2,0.3,FREE,0.0,154202.47955191575,FORCE_BUY,0.0
