feature,coef_mean,abs_coef_mean,direction,coef_fold_0,coef_fold_1,coef_fold_2
vix_above_ma_20,0.19741056681317812,0.19741056681317812,more_unstable,0.12475835249506793,-0.012841509076608129,0.48031485702107446
vix_level,0.1972594922757774,0.1972594922757774,more_unstable,-0.10678401269405978,0.6947537894115624,0.0038087001098296093
us5y_above_ma_50,-0.1954085923964927,0.1954085923964927,more_stable,-0.1983017485650596,-0.41501194314910717,0.027087914524688752
rg_up,-0.1936035862996847,0.1936035862996847,more_stable,-0.544919428227906,0.152495876948521,-0.1883872076196691
rut_above_ma_50,0.19192552062763135,0.19192552062763135,more_unstable,0.0398360477057893,0.8443644344822934,-0.30842392030518867
us10y_ret_10,0.19000744760611188,0.19000744760611188,more_unstable,0.17241327679849358,0.3126894431242594,0.08491962289558264
us10y_ret1,-0.18986098721015557,0.18986098721015557,more_stable,-0.22783669804526557,-0.16219101432386757,-0.17955524926133357
qqq_range_over_atr,-0.1893228131491456,0.1893228131491456,more_stable,-0.07048493599460087,-0.38099106784254255,-0.11649243561029342
qqq_above_ma_20,-0.18831471291122379,0.18831471291122379,more_stable,0.10430658992219291,-0.20287993114959066,-0.4663707975062736
us10y_slope40,0.18822944699362684,0.18822944699362684,more_unstable,0.40375254888570217,-0.6323649426695804,0.7933007347647588
dji_range_over_atr,-0.18805062208945364,0.18805062208945364,more_stable,-0.504843944931264,0.11388065798419467,-0.1731885793212915
spy_ret1,0.18603348867813393,0.18603348867813393,more_unstable,0.13587928578956002,0.1597569830538838,0.262464197190958
us5y_ret1,-0.18507787955380536,0.18507787955380536,more_stable,-0.36307526860099604,0.08659381812369618,-0.27875218818411623
vix3m_above_ma_20,0.18370900549662486,0.18370900549662486,more_unstable,0.4260714995207507,0.17361817606499372,-0.0485626590958698
dji_ret_40,0.18003523104546515,0.18003523104546515,more_unstable,1.0280691466405727,0.710217550618859,-1.1981810041230363
us30y_ret1,-0.17553703985123348,0.17553703985123348,more_stable,-0.07254028463181648,-0.27810721400505556,-0.17596362091682843
spy_ret_20,-0.17210086215085854,0.17210086215085854,more_stable,-0.2962331951161285,-0.335424265546203,0.11535487420975585
rut_vol_10,-0.17097174461745454,0.17097174461745454,more_stable,0.12013388916517918,-0.22972963682900577,-0.40331948618853697
ixic_ret1,-0.1709689503186187,0.1709689503186187,more_stable,-0.21135856741906964,-0.12960475400725807,-0.17194352952952846
spgsci_gap,0.16991528269070724,0.16991528269070724,more_unstable,0.040594728843019484,-0.04252475921753233,0.5116758784466346
spy_vol_5,-0.1689797082384824,0.1689797082384824,more_stable,-0.030948996698654523,-0.05744161299776622,-0.41854851501902646
us30y_atr_14,0.16759569918129955,0.16759569918129955,more_unstable,1.292404071250839,-0.6020214058889393,-0.18759556781800105
spgsci_above_ma_100,-0.1674032714695027,0.1674032714695027,more_stable,-0.30552937981536316,0.01681612338572685,-0.21349655797887182
spgsci_above_ma_20,-0.16628573344766695,0.16628573344766695,more_stable,-0.10298200671726584,-0.88490879144,0.48903359781426503
us10y_close_pos,-0.16502338508169997,0.16502338508169997,more_stable,-0.05205803554637128,-0.07205164213093113,-0.3709604775677975
dxy_ret_5,-0.16346543000373903,0.16346543000373903,more_stable,-0.15012506049882168,-0.3201042157029103,-0.020167013809485112
vxn_above_ma_20,0.16340150456144764,0.16340150456144764,more_unstable,0.2896159014151551,-0.22295695536822815,0.42354556763741597
dji_vol_5,-0.16291817392074356,0.16291817392074356,more_stable,-0.3245996260637577,0.45435817588358257,-0.6185130715820556
d_vol_5,0.16250416766630774,0.16250416766630774,more_unstable,0.06880948251827651,0.2849399898320209,0.1337630306486258
d_ret_40,-0.15895215398410265,0.15895215398410265,more_stable,-0.48931957223553646,-0.219652748386474,0.23211585866970247
qqq_ret_5,-0.15798627920132194,0.15798627920132194,more_stable,-0.08720592878606959,-0.52034939951088,0.13359649069298374
xau_ret_10,0.15757833290194723,0.15757833290194723,more_unstable,-0.8656808698877619,0.926136160145174,0.41227970844842965
ndx_above_ma_20,-0.1571031918117689,0.1571031918117689,more_stable,0.06939661800033287,-0.0918349103029534,-0.44887128313268615
vvix_ret_5,-0.15662487937530475,0.15662487937530475,more_stable,0.8849429849978425,-0.3157447214365392,-1.0390729016872176
spy_ret_5,0.15450550100667335,0.15450550100667335,more_unstable,0.3231827158026516,-0.07422579337698437,0.21455958059435282
spgsci_slope40,-0.15268070515486862,0.15268070515486862,more_stable,-0.5801013324135331,0.4026776453829315,-0.28061842843400425
vvix_above_ma_100,0.15243058100773302,0.15243058100773302,more_unstable,-0.18734135418767844,-0.432904422427448,1.0775375196383254
us2y_above_ma_100,0.15238943082620654,0.15238943082620654,more_unstable,0.11765783462776147,-0.19104627318799466,0.5305567310388528
d_ret_20,0.15131840031998542,0.15131840031998542,more_unstable,0.09203881322233953,0.18466718275057242,0.17724920498704433
vix3m_level,0.15124107541200338,0.15124107541200338,more_unstable,-0.14562221250713103,0.7808436342178416,-0.18149819547470047
spy_above_ma_50,0.1505412250908592,0.1505412250908592,more_unstable,0.2906908144955292,-0.07030236244881669,0.23123522322586512
vix3m_slope40,0.1499171923386059,0.1499171923386059,more_unstable,0.20779459621691224,0.3926203634195796,-0.15066338262067416
d_ret_10,-0.14880474566107138,0.14880474566107138,more_stable,-0.35713840176160483,-0.010577031882301963,-0.07869880333930736
vvix_ret_10,-0.1468021723990496,0.1468021723990496,more_stable,-0.2737380912829764,-0.2968632202987246,0.13019479438455214
ixic_ret_5,-0.1465374410269664,0.1465374410269664,more_stable,-0.08029415867713531,-0.12428485531895826,-0.23503330908480563
dji_above_ma_20,0.14597950558790485,0.14597950558790485,more_unstable,-0.16170955647184204,-0.22591717490995308,0.8255652481455097
ndx_ret_40,0.14538709168418426,0.14538709168418426,more_unstable,-0.14276967486330755,-0.18389573987005306,0.7628266897859134
vix_atr_14,-0.14372322975823368,0.14372322975823368,more_stable,-0.5001027563874144,-0.44850697986800325,0.5174400469807167
us30y_ret_5,0.14192633493129647,0.14192633493129647,more_unstable,0.12626421889534803,0.6965027856087158,-0.3969879997101744
xau_ret1,-0.14166779947974975,0.14166779947974975,more_stable,-0.27268353694211867,-0.38356214675037686,0.23124228525324625
vix3m_ret_40,0.14102077874547883,0.14102077874547883,more_unstable,0.2231534807671967,0.12840325507316364,0.07150560039607613
vvix_close_pos,0.14062518237367574,0.14062518237367574,more_unstable,0.16999031464738384,0.21480347183000725,0.037081760643636164
spy_vol_20,0.1405816002282533,0.1405816002282533,more_unstable,-0.020449493381781314,0.23509080263455948,0.2071034914319818
ndx_above_ma_100,0.14051981098470054,0.14051981098470054,more_unstable,0.07281789821788504,-0.22761422056510952,0.5763557553013261
us30y_ret_20,-0.1401074254207422,0.1401074254207422,more_stable,0.05528757632847157,-0.15109637365788167,-0.3245134789328165
10y2ys_ret1,-0.1393566569148524,0.1393566569148524,more_stable,-0.1741596926857715,-0.0968201845971396,-0.1470900934616461
vxn_atr_14,0.1377087841179502,0.1377087841179502,more_unstable,-0.27878936695240925,0.011335421445164457,0.6805802978610954
spy_vol_40,0.1366164793674811,0.1366164793674811,more_unstable,0.41777468559364606,0.24007342858370798,-0.24799867607491077
spgsci_ret_40,-0.13570787936692844,0.13570787936692844,more_stable,0.22104068541664001,0.2502174342417058,-0.8783817577591311
rut_vol_5,-0.13064916814816538,0.13064916814816538,more_stable,-0.0240727189626815,0.46151861858479776,-0.8293934040666124
dxy_range_over_atr,0.12878799029206398,0.12878799029206398,more_unstable,-0.16330404255327124,0.09962155747154425,0.4500464559579189
rvx_ret1,0.1275410815346694,0.1275410815346694,more_unstable,0.3132799578402931,-0.1468509752077029,0.21619426197141803
nyxbt_above_ma_20,-0.12547251316126162,0.12547251316126162,more_stable,0.10904831831224188,-0.1529289186851652,-0.3325369391108615
vix_vol_40,-0.12254181800846331,0.12254181800846331,more_stable,-0.4760901703411725,-0.07752533226057502,0.1859900485763576
us10y_ret_5,0.12188644150275192,0.12188644150275192,more_unstable,0.11299751860585627,0.027220477106303227,0.22544132879609627
us2y_above_ma_50,-0.12165528041119937,0.12165528041119937,more_stable,-0.9029511788263124,0.384384839291389,0.15360049830132527
us30y_above_ma_20,-0.12139637811533577,0.12139637811533577,more_stable,0.1421375688367821,-0.2616431417743043,-0.2446835614084851
qqq_above_ma_100,0.12004186604296574,0.12004186604296574,more_unstable,0.058655298681121154,-0.2630522505023534,0.5645225499501295
us10y_atr_14,-0.1193183864426192,0.1193183864426192,more_stable,0.9000495704905805,-0.509325121454509,-0.7486796083639291
us30y_vol_20,-0.1188830622430045,0.1188830622430045,more_stable,0.3545868393513343,-0.2987556485499806,-0.4124803775303672
10y2ys_above_ma_20,-0.11855313841649977,0.11855313841649977,more_stable,-0.21761101081642173,0.010421652525215373,-0.14847005695829296
spgsci_range_over_atr,-0.1180826666738139,0.1180826666738139,more_stable,-0.23938223486448124,0.16552065249644643,-0.2803864176534069
nyxbt_above_ma_50,-0.11262146013260532,0.11262146013260532,more_stable,-0.21979726723933318,-0.020758778545247554,-0.09730833461323526
ndx_vol_10,-0.11207662281103425,0.11207662281103425,more_stable,0.016854253918770094,0.0812243052930102,-0.43430842764488303
vxn_ret_10,-0.10939882171746967,0.10939882171746967,more_stable,0.5089057538633365,-0.38674384271519235,-0.45035837630055314
qqq_ret_40,0.10848343117674396,0.10848343117674396,more_unstable,-0.17514967099765094,-0.2648426395777582,0.765442604105641
vix_ret_10,0.10749554314074428,0.10749554314074428,more_unstable,0.2081508217982474,-0.07315910259472687,0.1874949102187123
bsp_density_buy,-0.10699377519742392,0.10699377519742392,more_stable,-0.09724193566122763,-0.013792449057447123,-0.20994694087359703
qqq_gap,0.10373330109299138,0.10373330109299138,more_unstable,0.22808001076710155,-0.07907026128122442,0.16219015379309698
bsp_density_sell,0.1036860650136251,0.1036860650136251,more_unstable,0.3427991014293335,0.09127724039110174,-0.12301814677956
nyxbt_level,-0.10039512372691384,0.10039512372691384,more_stable,0.1390049233727537,-1.040342956564284,0.6001526620107889
us2y_ret_10,-0.09786837054703379,0.09786837054703379,more_stable,-0.8702793915216818,0.9079360048794917,-0.33126172499891127
ndx_gap,-0.09669083155035035,0.09669083155035035,more_stable,0.007839556934921136,-0.24203377787310254,-0.055878273712869665
xau_close_pos,0.0962724445812217,0.0962724445812217,more_unstable,0.011484748256549587,0.33489591220206893,-0.05756332671495346
us2y_ret_5,-0.09519188844725812,0.09519188844725812,more_stable,-0.2818642484600545,0.13741909506195002,-0.1411305119436699
ixic_above_ma_20,-0.09413707928279809,0.09413707928279809,more_stable,0.10227970006244619,-0.08038999712789967,-0.3043009407829408
vix3m_above_ma_50,0.09369244765370106,0.09369244765370106,more_unstable,0.3546535108966151,0.0629973973786403,-0.13657356531415224
vix_ret_20,-0.09304611349374309,0.09304611349374309,more_stable,0.30635395657265513,-0.6221276993765597,0.03663540232267525
rut_range_over_atr,-0.09303233130939993,0.09303233130939993,more_stable,-0.18609245251120854,-0.07839028041560944,-0.014614261001381782
xau_vol_5,0.08888894694451643,0.08888894694451643,more_unstable,-0.020395139629407026,0.36802043405668805,-0.08095845359373174
us30y_gap,0.08864966603206703,0.08864966603206703,more_unstable,0.011303756890386357,0.15899928210149056,0.09564595910432419
xau_ret_20,-0.08557150672864718,0.08557150672864718,more_stable,0.40132554442197566,0.11681009937107628,-0.7748501639789935
dxy_ret_20,-0.08483787601173022,0.08483787601173022,more_stable,-0.09791333244182109,0.3191748008802749,-0.47577509647364447
ndx_vol_5,-0.08456332223048674,0.08456332223048674,more_stable,-0.14867411422283516,0.32827989682534287,-0.4332957492939679
d_gap,-0.08108719022152511,0.08108719022152511,more_stable,-0.004011211589945414,-0.14050461427806535,-0.09874574479656455
dji_vol_20,0.08068913112778979,0.08068913112778979,more_unstable,-0.5852395215063793,0.5131982282781774,0.3141086866115712
vix3m_ret_10,-0.08042212938949073,0.08042212938949073,more_stable,0.37552157857551005,-0.2771505613719757,-0.33963740537200654
vvix_level,-0.07953126819781046,0.07953126819781046,more_stable,-0.17878310354952395,-0.48217398587200433,0.42236328482809693
vvix_slope40,0.07929922838607835,0.07929922838607835,more_unstable,0.31115855077954685,0.09661914954066926,-0.16988001516198106
rut_ret_5,0.0786485453471329,0.0786485453471329,more_unstable,0.18531227078908014,0.28348632231527177,-0.23285295706295317
vix_range_over_atr,0.07846848061415362,0.07846848061415362,more_unstable,-0.28217382944343916,0.49111645390597286,0.026462817379927183
vxn_gap,0.07611213988935606,0.07611213988935606,more_unstable,0.1367644617653799,0.4529993347742377,-0.36142737687154947
dxy_ret1,0.07589149767958568,0.07589149767958568,more_unstable,-0.331422793908623,0.3351085797450218,0.22398870720235828
qqq_vol_10,-0.07573090147897261,0.07573090147897261,more_stable,-0.10103501341448665,0.19273139963458258,-0.31888909065701376
us10y_ret_40,0.07338452989685346,0.07338452989685346,more_unstable,-0.38566022978932096,0.14332543070578296,0.46248838877409837
ixic_above_ma_100,-0.07071811719785903,0.07071811719785903,more_stable,0.04077093066623581,-0.33502141835411736,0.08209613609430443
d_above_ma_20,0.06833721849542089,0.06833721849542089,more_unstable,0.11617428227719098,0.0011266247887172722,0.08771074842035438
d_above_ma_50,0.06739373415362765,0.06739373415362765,more_unstable,0.17909074815582215,-0.1045435649874024,0.1276340192924632
spy_atr_14,0.06680235478021795,0.06680235478021795,more_unstable,-0.009713917896213895,-0.2605884631331434,0.47070944537001114
rut_vol_40,-0.06384941852131636,0.06384941852131636,more_stable,0.3003201310454995,-0.5124938829241981,0.020625496314749515
nyxbt_close_pos,0.06236958534418685,0.06236958534418685,more_unstable,-0.6715676498333922,0.5687880019991814,0.28988840386677134
spgsci_close_pos,0.06205656310856036,0.06205656310856036,more_unstable,-0.13078392538517325,0.19620388705704928,0.12074972765380503
us5y_close_pos,0.05890320397332558,0.05890320397332558,more_unstable,-0.034739341197637295,0.022436231873000635,0.1890127212446134
rvx_close_pos,0.0576677874619368,0.0576677874619368,more_unstable,-0.14570427947728629,0.14758771501121842,0.17111992685187827
spgsci_vol_5,-0.05688852927617314,0.05688852927617314,more_stable,-0.3192784161121442,-0.14592769278110804,0.2945405210647328
vix_ret1,0.054616774117863275,0.054616774117863275,more_unstable,-0.14571730542550934,0.1468633388615727,0.16270428891752645
d_close_pos,-0.054359546940929794,0.054359546940929794,more_stable,-0.12603826369182158,0.15289960655082174,-0.18993998368178955
10y2ys_above_ma_50,-0.0535753539487529,0.0535753539487529,more_stable,-0.13625073247899383,0.02461072042211148,-0.049086049789376376
ixic_vol_10,-0.0535580825254409,0.0535580825254409,more_stable,0.1379331854924707,0.1940440279043997,-0.49265146097319307
10y2ys_vol_20,-0.05219101900926106,0.05219101900926106,more_stable,-0.4693177876857357,0.5098269795228539,-0.19708224886490144
xau_ret_5,-0.05177130975302561,0.05177130975302561,more_stable,-0.19910448749199897,-0.1377936187916416,0.18158417702456375
yc_10y5y_ret1,0.050359159859283624,0.050359159859283624,more_unstable,0.10965625653176307,-0.009151145527164926,0.05057236857325272
rg_unknown,0.04885816356631469,0.04885816356631469,more_unstable,-0.13726541782145563,0.1897822670060498,0.09405764151434988
vvix_range_over_atr,-0.0475469007897791,0.0475469007897791,more_stable,-0.6027212688590868,0.1846361913589969,0.27544437513075265
vix_ret_40,0.04716925314090578,0.04716925314090578,more_unstable,0.2172415075182446,-0.08219327512970302,0.006459527034175754
us30y_range_over_atr,0.046550178330611154,0.046550178330611154,more_unstable,0.21258278332207894,-0.3645564595620122,0.29162421123176674
ixic_range_over_atr,0.04569297765411664,0.04569297765411664,more_unstable,0.237434357847085,-0.058119025976347,-0.04223639890838809
dji_vol_10,0.045510297130089444,0.045510297130089444,more_unstable,-0.0019527475940086124,0.0800760580791813,0.05840758090509563
qqq_vol_5,-0.0454725149091579,0.0454725149091579,more_stable,-0.2713651209090149,0.4361463865231727,-0.30119881034163154
us10y_range_over_atr,-0.043898567896802555,0.043898567896802555,more_stable,-0.396231426316645,-0.044443582569623115,0.3089793051958604
vix_above_ma_50,0.042773039204038715,0.042773039204038715,more_unstable,0.34900774854631506,-0.1409506195477506,-0.07973801138644832
us5y_gap,0.04112904043439966,0.04112904043439966,more_unstable,-0.10590140103773542,0.3139130268076142,-0.08462450446667977
d_ret_5,-0.04072716690792528,0.04072716690792528,more_stable,0.03214798321993175,-0.1464782732676015,-0.007851210676106113
ixic_above_ma_50,0.040568763765872456,0.040568763765872456,more_unstable,0.06626418440521951,-0.10928835781658426,0.16473046470898212
qqq_ret1,0.04037835629094711,0.04037835629094711,more_unstable,0.2311614353795255,-0.14267086354613356,0.03264449703944941
bsp_density,0.0382159353824291,0.0382159353824291,more_unstable,0.27527800648318185,0.08032429447416928,-0.2409544948100638
xau_gap,-0.036366438983380024,0.036366438983380024,more_stable,-0.2994434815967093,0.24081369283655885,-0.050469528189989614
rvx_vol_5,0.03496381213693669,0.03496381213693669,more_unstable,0.210153243307529,-0.4896041867331281,0.3843423798364092
yc_10y5y_chg_40,0.03393919453467575,0.03393919453467575,more_unstable,0.005599339598964138,0.05147144374033134,0.04474680026473177
vix_close_pos,-0.03375145176360075,0.03375145176360075,more_stable,-0.02942329689328134,-0.2886344760894751,0.21680341769195421
dji_above_ma_50,-0.03257430896551609,0.03257430896551609,more_stable,0.4459200651600363,-0.16057639339683108,-0.38306659865975345
us10y_gap,0.03251028433188279,0.03251028433188279,more_unstable,-0.17773111479321746,0.2892033406216691,-0.01394137283280324
d_ret1,0.03172781967864758,0.03172781967864758,more_unstable,0.21595219476095684,-0.06795850679165572,-0.05281022893335838
d_slope40,0.029149553999952532,0.029149553999952532,more_unstable,-0.03433471757913245,-0.05056042293032232,0.17234380250931236
xau_range_over_atr,-0.02882409095562784,0.02882409095562784,more_stable,0.6016047252065411,-0.09233881397089946,-0.5957381841025251
vix_slope40,-0.025534687243551974,0.025534687243551974,more_stable,0.6494089981221803,0.11312906307369808,-0.8391421229265343
10y2ys_above_ma_100,0.02299846796172132,0.02299846796172132,more_unstable,0.005458456465886977,0.3777089131493338,-0.31417196573005685
ixic_gap,-0.022425967503895514,0.022425967503895514,more_stable,-0.0808917338108811,-0.09899729377276269,0.11261112507195724
vix3m_ret_20,-0.020603536925218647,0.020603536925218647,more_stable,0.21020056283771738,-0.39730629172501225,0.12529511811163893
ixic_slope40,0.0205519037767072,0.0205519037767072,more_unstable,-0.49851722527897496,-0.08997846673604483,0.6501514033451414
bsp_last_buy,-0.02052957273599415,0.02052957273599415,more_stable,-0.47576543385837183,0.23951693455253323,0.17465978109785615
vxn_ret1,0.020495719953775037,0.020495719953775037,more_unstable,0.062387441331713214,0.008825154263359279,-0.00972543573374739
dxy_ret_40,0.018398578705806506,0.018398578705806506,more_unstable,0.11401789222368805,0.0057886584186758435,-0.06461081452494438
10y2ys_close_pos,0.015951366109582105,0.015951366109582105,more_unstable,0.15633281517733524,0.2978313230436096,-0.4063100398921985
vix3m_close_pos,-0.013756199651212738,0.013756199651212738,more_stable,0.1431028763614033,0.16624104889073754,-0.35061252420577904
vix_gap,0.011339899495734997,0.011339899495734997,more_unstable,-0.009525613105230937,0.09109278422282695,-0.04754747263039102
dji_ret1,0.010850152742364774,0.010850152742364774,more_unstable,0.11402030298275169,-0.09307929535624541,0.011609450600588047
dxy_close_pos,0.00998613126097131,0.00998613126097131,more_unstable,0.17881323636162533,0.06573716768758152,-0.21459201026629293
ndx_ret1,-0.00963532838240266,0.00963532838240266,more_stable,0.1637498615774226,-0.16558724860105725,-0.027068598123573335
bsp_days_since_last,0.008960655792193304,0.008960655792193304,more_unstable,-0.21895214508775157,0.03422759184566783,0.21160652061866367
vvix_above_ma_50,0.00881336632016553,0.00881336632016553,more_unstable,-0.044249873614012246,0.21784819621184004,-0.1471582236373312
d_atr_14,-0.007185001559876891,0.007185001559876891,more_stable,-0.3830790375506066,-0.720545289352468,1.0820693222234439
us2y_range_over_atr,0.006458363551361479,0.006458363551361479,more_unstable,0.13063634647124098,-0.24335592357208632,0.13209466775492978
vix3m_gap,-0.0057034720013526925,0.0057034720013526925,more_stable,-0.16011075503157585,0.015266552291817583,0.12773378673570018
us2y_above_ma_20,0.005501628007003175,0.005501628007003175,more_unstable,-0.23514587963719172,0.5431588914056269,-0.2915081277474257
d_range_over_atr,0.0036192808932807735,0.0036192808932807735,more_unstable,0.027688272465616073,-0.052747181633182226,0.035916751847408473
spgsci_atr_14,-0.0027051550827486373,0.0027051550827486373,more_stable,-0.5187167583450252,1.0467036174613489,-0.5361023243645696
ndx_ret_5,-0.0020599334787372303,0.0020599334787372303,more_stable,-0.04504352582143243,-0.28359197903410394,0.3224557044193247
