timestamp,open,high,low,close,p_confirm_extreme_within_5d,dp_p_confirm_extreme_within_5d,regime_chain,base_dir,day,exec_px,action,position,equity,bh_equity
2021-11-17,397.75,399.72,396.64,397.63,0.17301530632307757,0.05724890489346278,up,sell,2021-11-17,,,1,357416.52781049465,360335.29678296007
2021-11-18,399.73,402.27,397.45,401.75,0.16313356149059113,-0.009881744832486439,up,sell,2021-11-18,,,1,361119.860291895,364068.87177163246
2021-11-19,403.43,405.3,402.58,403.99,0.1730035138515217,0.009869952360930578,up,sell,2021-11-19,,,1,363133.32261187973,366098.7766198427
2021-11-22,405.57,408.71,399.19,399.3,0.43024907029426757,0.2572455564427458,up,sell,2021-11-22,398.11,SELL,0,357847.98402191995,361848.6633439025
2021-11-23,398.11,400.23,392.92,397.48,0.26079636878816864,-0.16945270150609892,up,sell,2021-11-23,394.93,BUY,1,360158.5513610836,360199.3656547317
2021-11-24,394.93,399.05,392.54,398.76,0.1498580498971811,-0.11093831889098754,up,sell,2021-11-24,,,1,361318.3655548598,361359.31128228037
2021-11-26,396.11,397.54,389.77,391.2,0.29111587721294035,0.14125782731575925,up,sell,2021-11-26,,,1,354468.2129728688,354508.3824195709
2021-11-29,395.89,400.73,395.14,399.69,0.15126247136263127,-0.1398534058503091,up,sell,2021-11-29,,,1,362161.0430550254,362202.08427729626
2021-11-30,398.78,401.19,391.75,393.82,0.3753278426029481,0.22406537124031684,up,sell,2021-11-30,,,1,356842.2076507546,356882.64612595964
2021-12-01,398.28,400.48,386.64,387.12,0.4771773359601947,0.10184949335724658,up,sell,2021-12-01,,,1,350771.305230207,350811.0557317594
2021-12-02,385.8,391.74,384.34,389.91,0.19792455696319708,-0.27925277899699763,up,sell,2021-12-02,,,1,353299.3377307037,353339.374716807
2021-12-03,391.31,392.34,378.9,383.13,0.3842269393238958,0.1863023823606987,up,sell,2021-12-03,,,1,347155.94692304503,347195.28772088495
2021-12-06,383.63,387.6,379.3,386.2,0.1455178251810736,-0.2387091141428222,up,sell,2021-12-06,,,1,349937.6887784303,349977.3448119588
2021-12-07,393.03,398.46,392.99,397.83,0.11969540675069978,-0.025822418430373806,up,sell,2021-12-07,,,1,360475.68805469427,360516.5382872645
2021-12-08,398.17,399.82,396.22,399.61,0.09249007827779489,-0.027205328472904897,up,sell,2021-12-08,,,1,362088.5546679144,362129.58767557447
2021-12-09,398.35,400.2,393.53,393.73,0.26529228316601366,0.1728022048882188,up,sell,2021-12-09,,,1,356760.6582152547,356801.0874490227
2021-12-10,396.62,398.28,393.36,398.01,0.11521186455599323,-0.15008041861002042,up,sell,2021-12-10,,,1,360638.78692569403,360679.6556411386
2021-12-13,398.0,398.33,391.88,392.26,0.24426097413098888,0.12904910957499566,up,sell,2021-12-13,,,1,355428.6841020898,355468.96239238465
2021-12-14,387.3,390.09,383.63,388.2,0.1582133236756532,-0.08604765045533569,up,sell,2021-12-14,,,1,351749.89845620573,351789.7598550036
2021-12-15,387.94,397.42,383.88,397.05,0.18315040220698453,0.02493707853133134,up,sell,2021-12-15,,,1,359768.9262803619,359809.69642047706
2021-12-16,398.04,398.48,385.21,386.84,0.37963482473189636,0.19648442252491183,up,sell,2021-12-16,,,1,350517.5958753184,350557.31762573315
2021-12-17,383.33,389.19,381.77,384.91,0.20072081625461188,-0.17891400847728448,up,sell,2021-12-17,,,1,348768.8135362652,348808.3371091949
2021-12-20,379.57,381.5,377.47,380.69,0.09669263039078753,-0.10402818586382435,up,sell,2021-12-20,,,1,344945.05111615907,344984.14136837027
2021-12-21,384.05,389.53,380.2,389.21,0.1046484085732171,0.007955778182429568,up,sell,2021-12-21,,,1,352665.06434348226,352705.02945174125
2021-12-22,388.91,394.16,388.23,393.95,0.07756224957819718,-0.027086158995019913,up,sell,2021-12-22,,,1,356960.00127981,357000.4531037576
2021-12-23,394.31,398.43,394.14,396.92,0.09556665547655392,0.018004405898356737,up,sell,2021-12-23,,,1,359651.13265130646,359691.8894426792
2021-12-27,398.25,403.48,398.22,403.48,0.13110606424007273,0.03553940876351881,up,sell,2021-12-27,,,1,365595.1803944098,365636.61078386626
2021-12-28,404.4,404.58,400.71,401.61,0.2506605903743296,0.11955452613425685,up,sell,2021-12-28,,,1,363900.7643456898,363942.0027186193
2021-12-29,401.75,403.05,399.11,401.55,0.1926844189400644,-0.05797617143426517,down,sell,2021-12-29,,,1,363846.3980553565,363887.63026732794
2021-12-30,401.33,403.57,399.75,400.35,0.2680487934125464,0.07536437447248198,down,sell,2021-12-30,,,1,362759.0722486913,362800.18124150106
2021-12-31,399.66,401.06,397.34,397.85,0.295612341471903,0.027563548059356624,down,sell,2021-12-31,,,1,360493.81015147205,360534.662437695
2022-01-03,399.05,401.94,396.88,401.68,0.15946186021116587,-0.13615048126073714,down,sell,2022-01-03,,,1,363964.19168441196,364005.4372451259
2022-01-04,402.24,402.28,393.29,396.47,0.3923847474396833,0.23292288722851745,down,sell,2022-01-04,,,1,359243.38547380705,359284.09605799406
2022-01-05,394.74,395.89,384.03,384.29,0.5400023816127096,0.1476176341730263,down,sell,2022-01-05,,,1,348207.02853615483,348246.48844585096
2022-01-06,382.42,387.35,380.13,384.02,0.27448389120102834,-0.2655184904116813,down,sell,2022-01-06,,,1,347962.38022965513,348001.8124150399
2022-01-07,384.03,385.76,378.04,379.86,0.35233272542252997,0.07784883422150163,down,sell,2022-01-07,,,1,344192.9840998823,344231.98912550666
2022-01-10,374.82,380.64,369.31,380.11,0.5437914901801212,0.19145876475759122,down,buy,2022-01-10,,,1,344419.51030960423,344458.54100588727
2022-01-11,379.36,385.99,377.22,385.82,0.5435901561500404,-0.00020133403008082418,down,buy,2022-01-11,,,1,349593.368939653,349632.9859537803
2022-01-12,388.46,390.2,385.01,387.35,0.5903311145921637,0.04674095844212334,down,buy,2022-01-12,,,1,350979.7093431512,351019.48346170963
2022-01-13,388.77,389.47,376.7,377.66,0.7603821260833735,0.17005101149120982,down,buy,2022-01-13,,,1,342199.5534543294,342238.33257815737
2022-01-14,375.07,380.35,374.86,380.01,0.4690600583992592,-0.29132206768411434,down,buy,2022-01-14,,,1,344328.8998257154,344367.920253735
2022-01-18,374.04,376.22,369.77,370.55,0.6628043020198813,0.1937442436206221,down,buy,2022-01-18,,,1,335757.1480498378,335795.19710013294
2022-01-19,372.15,374.69,366.21,366.48,0.7181137642127539,0.05530946219287258,down,buy,2022-01-19,,,1,332069.30135556485,332106.9324875367
2022-01-20,369.79,373.87,361.17,361.72,0.7373468676982209,0.01923310348546703,down,buy,2022-01-20,,,1,327756.2423224594,327793.38468509
2022-01-21,359.47,362.18,351.4,351.69,0.7075404000320725,-0.029806467666148362,down,buy,2022-01-21,,,1,318668.01078841573,318704.1232442201
2022-01-24,345.91,353.98,334.15,353.3,0.5248657845225544,-0.18267461550951813,down,buy,2022-01-24,,,1,320126.83957902493,320163.1173538712
2022-01-25,346.67,351.03,341.68,345.11,0.5970682650112986,0.07220248048874423,down,buy,2022-01-25,,,1,312705.84094853466,312741.27775260253
2022-01-26,352.91,356.88,340.78,344.57,0.6754866492982078,0.07841838428690917,down,buy,2022-01-26,,,1,312216.5443355353,312251.9256909804
2022-01-27,349.4,351.27,340.05,341.1,0.6291019403179525,-0.04638470898025526,down,buy,2022-01-27,,,1,309072.360544595,309107.38559129764
2022-01-28,343.03,352.02,337.95,351.8,0.4487391344049263,-0.18036280591302623,down,buy,2022-01-28,,,1,318767.6823206934,318803.80607158755
2022-01-31,353.2,363.65,351.52,363.05,0.43515037879843627,-0.013588755606490033,down,buy,2022-01-31,,,1,328961.36175818,328998.6406887148
2022-02-01,364.43,366.19,359.14,365.52,0.36991075405060164,-0.06523962474783462,down,buy,2022-02-01,,,1,331199.44071023265,331236.97326687514
2022-02-02,369.76,370.1,364.29,368.49,0.42552226265646526,0.05561150860586361,down,buy,2022-02-02,,,1,333890.57208172913,333928.40960579674
2022-02-03,358.53,361.93,352.46,353.55,0.6434685162348878,0.2179462535784225,down,buy,2022-02-03,,,1,320353.36578874686,320389.6692342518
2022-02-04,354.08,361.4,351.97,358.01,0.4895438771974436,-0.1539246390374442,down,buy,2022-02-04,,,1,324394.593370186,324431.3547802418
2022-02-07,358.62,361.05,353.84,355.13,0.5449299803701572,0.055386103172713586,down,buy,2022-02-07,,,1,321785.0114341894,321821.47711825714
2022-02-08,353.96,360.24,352.8,359.12,0.36181469546243444,-0.18311528490772272,down,buy,2022-02-08,,,1,325400.36974135134,325437.24512913165
2022-02-09,363.76,366.81,362.12,366.73,0.25661162832684564,-0.1052030671355888,down,buy,2022-02-09,,,1,332295.8275652868,332333.4843679173
2022-02-10,359.52,366.49,356.54,358.43,0.6297518569285095,0.3731402286016639,down,buy,2022-02-10,,,1,324775.15740251885,324811.9619392812
2022-02-11,358.43,360.07,345.8,347.06,0.7703869297938111,0.14063507286530152,down,buy,2022-02-11,,,1,314472.74538436567,314508.3824195713
2022-02-14,346.49,350.98,343.89,347.49,0.5063874851320946,-0.26399944466171643,down,buy,2022-02-14,,,1,314862.3704650874,314898.0516538259
2022-02-15,352.91,356.37,351.82,356.13,0.36079556092213466,-0.14559192420995998,down,buy,2022-02-15,,,1,322691.11627307715,322727.6846397796
2022-02-16,353.82,357.09,350.71,356.04,0.42293435247493666,0.062138791552802,down,buy,2022-02-16,,,1,322609.56683757727,322646.1259628426
2022-02-17,352.74,353.46,345.02,345.45,0.6721913551925497,0.24925700271761303,down,buy,2022-02-17,,,1,313013.91659375647,313049.38830992015
2022-02-18,346.41,346.81,339.14,341.51,0.5927194957910595,-0.07947185940149015,down,buy,2022-02-18,,,1,309443.8635285389,309478.93067512184
2022-02-22,338.49,344.04,334.35,338.08,0.5788303211040096,-0.013889174687049977,down,buy,2022-02-22,,,1,306335.9239311541,306370.6388762999
2022-02-23,341.32,342.18,329.1,329.42,0.674378962608643,0.09554864150463349,down,buy,2022-02-23,,,1,298489.0560263866,298522.8817399158
2022-02-24,318.84,341.04,318.26,340.49,0.3270014383316046,-0.34737752427703844,down,buy,2022-02-24,,,1,308519.6365928735,308554.599003169
2022-02-25,341.31,345.98,337.39,345.77,0.18841392256976375,-0.13858751576184086,down,buy,2022-02-25,,,1,313303.8701422005,313339.37471680733
2022-02-28,342.51,348.54,341.32,346.8,0.1947494681409605,0.0063355455711967545,down,buy,2022-02-28,,,1,314237.15812625486,314272.76846397546
2022-03-01,345.75,348.08,338.9,341.49,0.2740428723272186,0.07929340418625808,down,buy,2022-03-01,,,1,309425.7414317612,309460.80652469135
2022-03-02,343.08,348.59,340.24,347.22,0.18521115766387683,-0.08883171466334175,down,buy,2022-03-02,,,1,314617.7221585877,314653.3756230149
2022-03-03,349.93,350.04,340.35,342.26,0.29618508226644996,0.11097392460257313,down,buy,2022-03-03,,,1,310123.4421577047,310158.58631626365
2022-03-04,339.84,341.31,334.92,337.3,0.23200395217690084,-0.06418113008954912,down,buy,2022-03-04,,,1,305629.1621568217,305663.79700951243
2022-03-07,337.29,338.48,324.65,324.86,0.3575970818831243,0.12559312970622344,down,buy,2022-03-07,,,1,294357.2179610587,294390.5754417735
2022-03-08,324.05,333.21,319.94,323.35,0.31704765963271203,-0.04054942225041225,down,buy,2022-03-08,,,1,292988.9996543383,293022.2020842747
2022-03-09,331.75,336.38,329.09,334.99,0.14949314877209918,-0.16755451086061285,down,buy,2022-03-09,,,1,303536.0599789911,303570.45763479563
2022-03-10,330.82,332.51,326.71,331.27,0.12832639540743,-0.021166753364669194,down,buy,2022-03-10,,,1,300165.34997832886,300199.3656547322
2022-03-11,334.32,334.64,323.9,324.4,0.24887557483226544,0.12054917942483545,down,buy,2022-03-11,,,1,293940.4097351703,293973.7199818732
2022-03-14,323.13,326.59,317.45,318.17,0.30913271244897245,0.06025713761670701,down,buy,2022-03-14,,,1,288295.3765889,288328.04712278856
2022-03-15,320.88,328.95,319.23,328.15,0.21406346856356162,-0.09506924388541083,down,buy,2022-03-15,,,1,297338.3028809992,297371.9981875823
2022-03-16,332.17,340.44,328.4,340.32,0.2463355483016518,0.03227207973809018,down,buy,2022-03-16,,,1,308365.59877026256,308400.5437245101
2022-03-17,338.37,344.5,337.04,344.44,0.1846437830657585,-0.061691765235893314,down,buy,2022-03-17,,,1,312098.7507064799,312134.1187131825
2022-03-18,342.74,351.79,341.55,351.49,0.2240966505984391,0.039452867532680624,down,buy,2022-03-18,,,1,318486.7898206382,318522.8817399156
2022-03-21,350.2,352.48,345.58,350.08,0.2431277616837153,0.019031111085276192,down,buy,2022-03-21,,,1,317209.18199780653,317245.12913456897
2022-03-22,350.59,357.85,350.2,356.96,0.22934473482120157,-0.013783026862513731,down,buy,2022-03-22,,,1,323443.1832893539,323479.8368826432
2022-03-23,354.01,357.66,351.77,351.83,0.3748873671796032,0.14554263235840162,down,buy,2022-03-23,,,1,318794.86546586,318830.9922972332
2022-03-24,353.8,359.7,351.59,359.65,0.377245740636113,0.002358373456509799,down,buy,2022-03-24,,,1,325880.6053059618,325917.5351155385
2022-03-25,359.59,360.67,354.94,359.35,0.3981794724693522,0.02093373183323921,down,buy,2022-03-25,,,1,325608.77385429555,325645.6728590818
2022-03-28,359.34,365.01,358.07,364.91,0.40345021912340634,0.005270746654054137,down,buy,2022-03-28,,,1,330646.71675851115,330684.1866787465
2022-03-29,368.9,371.83,366.06,371.19,0.42560703301621244,0.022156813892806104,down,buy,2022-03-29,,,1,336337.0551467259,336375.16991390724
2022-03-30,369.28,370.98,365.57,367.09,0.5249071945182017,0.09930016150198923,down,buy,2022-03-30,,,1,332622.0253072863,332659.71907566534
2022-03-31,367.24,367.6,361.68,362.54,0.5438191332955146,0.018911938777312898,down,buy,2022-03-31,,,1,328499.2482903473,328536.4748527384
2022-04-01,362.81,363.61,358.59,361.85,0.4111282260993459,-0.13269090719616866,down,buy,2022-04-01,,,1,327874.0359515148,327911.19166288787
2022-04-04,362.71,369.31,362.44,369.3,0.36543509106872624,-0.04569313503061967,down,buy,2022-04-04,,,1,334624.5170012282,334662.4376982299
2022-04-05,367.81,368.54,359.93,361.1,0.5712956611725293,0.20586057010380304,down,buy,2022-04-05,,,1,327194.457322349,327231.53602174605
2022-04-06,355.65,356.78,350.56,353.26,0.6666261741047818,0.09533051293225248,down,buy,2022-04-06,,,1,320090.59538546944,320126.86905301025
2022-04-07,352.24,356.35,348.69,354.1,0.7004409613527519,0.03381478724797016,down,buy,2022-04-07,,,1,320851.7234501351,320888.08337108913
2022-04-08,352.32,353.09,348.5,349.15,0.7246318950460789,0.024190933693327032,down,buy,2022-04-08,,,1,316366.50449764094,316402.3561395531
2022-04-11,344.81,345.75,340.54,340.89,0.7264870352828802,0.0018551402368012226,down,buy,2022-04-11,,,1,308882.07852842857,308917.0820117779
2022-04-12,345.76,347.69,338.04,339.45,0.7551058937912579,0.028618858508377754,down,buy,2022-04-12,,,1,307577.28756043024,307612.14318078564
2022-04-13,339.8,347.43,339.06,346.35,0.6638288885407444,-0.09127700525051352,down,buy,2022-04-13,,,1,313829.41094875545,313864.9750792904
2022-04-14,346.44,346.97,338.21,338.43,0.8160486860184895,0.15221979747774506,down,buy,2022-04-14,,,1,306653.0606247648,306687.8115088328
2022-04-18,337.35,341.04,335.79,338.69,0.6584365181427181,-0.15761216787577137,down,buy,2022-04-18,,,1,306888.64788287564,306923.4254644286
2022-04-19,338.03,346.85,336.98,346.26,0.7127693326389508,0.05433281449623273,down,buy,2022-04-19,,,1,313747.8615132555,313783.4164023533
2022-04-20,347.09,347.56,339.96,341.21,0.834798593663448,0.12202926102449718,down,buy,2022-04-20,,,1,309172.0320768726,309207.0684186651
2022-04-21,345.19,347.87,333.2,334.15,0.9015397762210885,0.0667411825576405,down,buy,2022-04-21,,,1,302774.93191432545,302809.2433167168
2022-04-22,334.31,335.56,324.96,325.4,0.7287440214882733,-0.17279575473281517,down,buy,2022-04-22,,,1,294846.51457405806,294879.92750339565
2022-04-25,323.73,329.9,322.43,329.58,0.5826393773620101,-0.14610464412626323,down,buy,2022-04-25,,,1,298634.03280060866,298667.87494335935
2022-04-26,327.47,327.66,316.86,317.14,0.7994535916929237,0.21681421433091363,down,buy,2022-04-26,,,1,287362.08860484563,287394.65337562043
2022-04-27,317.24,322.88,315.0,316.76,0.7203856186804948,-0.07906797301242896,down,buy,2022-04-27,,,1,287017.76876606833,287050.29451744194
2022-04-28,321.85,329.89,317.52,328.01,0.713255692787473,-0.007129925893021749,down,buy,2022-04-28,,,1,297211.44820355496,297245.12913456914
2022-04-29,323.7,327.23,312.6,313.25,0.7730147821894174,0.05975908940194441,down,buy,2022-04-29,,,1,283837.3407815725,283869.5061168982
2022-05-02,312.83,318.72,309.65,318.48,0.5634212793006587,-0.20959350288875878,down,buy,2022-05-02,,,1,288576.2690889552,288608.9714544605
2022-05-03,318.5,321.17,315.98,318.82,0.5872223192484244,0.023801039947765723,down,buy,2022-05-03,,,1,288884.344734177,288917.0820117781
2022-05-04,319.31,330.29,313.89,329.6,0.7565380883125687,0.16931576906414436,down,buy,2022-05-04,,,1,298652.15489738644,298685.99909378984
2022-05-05,325.17,325.25,309.62,313.0,0.8113930530049758,0.05485496469240703,down,buy,2022-05-05,,,1,283610.8145718506,283642.9542365176
2022-05-06,310.95,315.09,305.11,309.25,0.4341511287524087,-0.3772419242525671,down,buy,2022-05-06,,,1,280212.92142602167,280244.67603080854
2022-05-09,303.48,309.35,295.72,297.15,0.47619426063235554,0.04204313187994685,down,buy,2022-05-09,,,1,269249.0528754805,269279.56502038724
2022-05-10,304.51,305.76,296.57,300.76,0.43993184991723006,-0.03626241071512548,down,buy,2022-05-10,,,1,272520.0913438651,272550.9741730832
2022-05-11,298.44,304.09,290.95,291.84,0.49167693144729263,0.051745081530062575,down,buy,2022-05-11,,,1,264437.63618098677,264467.6030811032
2022-05-12,287.45,295.75,284.94,291.15,0.2828972346754777,-0.2087796967718149,down,buy,2022-05-12,,,1,263812.42384215427,263842.31989125273
2022-05-13,295.72,303.0,294.08,301.94,0.24734372154064163,-0.035553513134836096,down,buy,2022-05-13,,,1,273589.2950537526,273620.29904847965
2022-05-16,300.15,302.26,297.13,298.44,0.3051245999848799,0.057780878444238265,down,buy,2022-05-16,,,1,270417.9281176456,270448.5727231512
2022-05-17,304.45,306.56,300.55,306.17,0.20752747195140167,-0.09759712803347823,down,buy,2022-05-17,,,1,277422.1185222476,277453.5568645195
2022-05-18,301.54,302.25,289.85,291.14,0.4807607232449047,0.27323325129350307,down,buy,2022-05-18,,,1,263803.3627937654,263833.25781603745
2022-05-19,289.29,294.39,287.58,289.58,0.35883583900398724,-0.12192488424091746,down,buy,2022-05-19,,,1,262389.83924510056,262419.5740824625
2022-05-20,293.13,293.8,280.21,288.68,0.3112308460952566,-0.04760499290873066,down,buy,2022-05-20,,,1,261574.34489010167,261603.98731309237
2022-05-23,289.75,293.87,287.29,293.48,0.1886323069032075,-0.12259853919204908,up,buy,2022-05-23,,,1,265923.64811676263,265953.78341639997
2022-05-24,288.13,288.86,282.25,287.24,0.2147494664271221,0.02611715952391458,up,buy,2022-05-24,,,1,260269.55392210337,260299.04848210007
2022-05-25,285.71,293.39,285.5,291.26,0.22853361775040684,0.013784151323284755,up,buy,2022-05-25,,,1,263912.0953744319,263942.0027186202
2022-05-26,290.44,300.92,290.15,299.33,0.055469521427148706,-0.17306409632325814,up,sell,2022-05-26,,,1,271224.36142425565,271255.0974173061
2022-05-27,302.54,309.25,302.42,309.1,0.047139586787413534,-0.008329934639735172,up,sell,2022-05-27,,,1,280077.0057001886,280108.7449025802
2022-05-31,309.07,311.33,304.33,308.28,0.06554749515224162,0.018407908364828085,up,sell,2022-05-31,,,1,279333.9997323006,279365.65473493177
2022-06-01,310.47,312.65,303.73,306.0,0.10001438532303698,0.034466890170795364,up,sell,2022-06-01,,,1,277268.08069963666,277299.5015858607
2022-06-02,304.85,314.56,303.4,314.38,0.05878709701035049,-0.041227288312686496,up,sell,2022-06-02,,,1,284861.2392495156,284893.52061621856
2022-06-03,309.03,310.47,304.92,306.2,0.09503176943616291,0.036244672425812426,down,sell,2022-06-03,,,1,277449.3016674142,277480.7430901652
2022-06-06,310.75,312.35,305.62,307.22,0.08509101401945586,-0.009940755416707053,down,sell,2022-06-06,,,1,278373.52860307967,278405.07476211805
2022-06-07,303.81,310.67,302.69,309.87,0.05214177674999961,-0.03294923726945625,down,sell,2022-06-07,,,1,280774.70642613206,280806.52469415247
2022-06-08,309.05,311.72,306.77,307.64,0.08403284377313867,0.03189106702313906,down,sell,2022-06-08,,,1,278754.09263541247,278785.6819211574
2022-06-09,305.91,309.05,299.23,299.4,0.13950581496390843,0.05547297119076976,down,sell,2022-06-09,,,1,271287.7887629778,271318.5319438127
2022-06-10,293.65,294.87,288.38,288.84,0.18798842930827106,0.04848261434436263,down,buy,2022-06-10,,,1,261719.32166432368,261748.98051653593
2022-06-13,279.75,282.34,274.53,275.41,0.17637616825073676,-0.011612261057534295,down,buy,2022-06-13,,,1,249550.3336780619,249578.61350248987
2022-06-14,277.66,278.66,273.34,275.91,0.09016378414553561,-0.08621238410520116,down,buy,2022-06-14,,,1,250003.38609750575,250031.71726325108
2022-06-15,279.42,286.83,276.61,282.8,0.15832580110835945,0.06816201696282384,down,buy,2022-06-15,,,1,256246.44843744198,256275.4870865405
2022-06-16,275.59,276.06,269.28,271.39,0.10631368287958863,-0.05201211822877082,down,buy,2022-06-16,,,1,245907.79222573328,245935.6592659697
2022-06-17,272.18,277.19,270.51,274.69,0.10905349911096945,0.0027398162313808233,down,buy,2022-06-17,,,1,248897.9381940627,248926.1440869937
2022-06-21,278.75,283.45,278.64,281.08,0.2298751576029551,0.12082165849198565,down,buy,2022-06-21,,,1,254687.94811455513,254716.81014952195
2022-06-22,278.52,285.18,277.91,280.67,0.29716400819119726,0.06728885058824216,down,buy,2022-06-22,,,1,254316.4451306112,254345.26506569778
2022-06-23,283.21,285.72,280.31,284.85,0.19313148783720416,-0.1040325203539931,down,buy,2022-06-23,,,1,258103.9633571618,258133.2125056615
2022-06-24,287.74,295.04,287.5,294.61,0.22940393212038115,0.036272444283177,down,buy,2022-06-24,,,1,266947.54658470576,266977.7979157203
2022-06-27,296.0,296.58,291.29,292.45,0.3100907915394301,0.08068685941904893,down,buy,2022-06-27,,,1,264990.3601327083,265020.38966923184
2022-06-28,293.0,295.65,283.35,283.54,0.4478881492522415,0.13779735771281143,down,buy,2022-06-28,,,1,256916.9660182189,256946.08065246712
2022-06-29,283.4,285.34,280.84,283.8,0.20887662461354625,-0.23901152463869527,down,buy,2022-06-29,,,1,257152.55327632968,257181.69460806294
2022-06-30,280.75,283.94,275.78,280.28,0.2767303139679686,0.06785368935442235,down,buy,2022-06-30,,,1,253963.06424344494,253991.844132304
2022-07-01,278.95,282.53,277.03,282.13,0.1663682425454391,-0.11036207142252949,down,buy,2022-07-01,,,1,255639.3581953872,255668.3280471205
2022-07-05,278.31,287.08,276.75,286.96,0.22980035399853246,0.06343211145309335,down,buy,2022-07-05,,,1,260015.8445672148,260045.31037607376
2022-07-06,287.35,290.95,285.59,288.8,0.22534686355701014,-0.004453490441522323,down,buy,2022-07-06,,,1,261683.07747076818,261712.73221567506
2022-07-07,289.63,295.7,289.63,294.98,0.19753967454802265,-0.027807189008987487,down,buy,2022-07-07,,,1,267282.8053750942,267313.0946986836
2022-07-08,292.08,296.75,291.12,295.35,0.21596106114283917,0.018421386594816513,down,buy,2022-07-08,,,1,267618.06416548265,267648.3914816469
2022-07-11,292.88,293.11,288.14,289.04,0.2767737628747245,0.06081270173188533,down,buy,2022-07-11,,,1,261900.54263210125,261930.22202084048
2022-07-12,290.32,292.28,284.61,286.24,0.32130198100555735,0.04452821813083285,down,buy,2022-07-12,,,1,259363.44908321567,259392.84096057765
2022-07-13,280.6,288.05,280.02,285.65,0.2531826191351462,-0.06811936187041112,down,buy,2022-07-13,,,1,258828.84722827192,258858.1785228794
2022-07-14,282.99,287.56,279.8,286.67,0.25299648114446766,-0.00018613799067856984,down,buy,2022-07-14,,,1,259753.0741639374,259782.51019483228
2022-07-15,289.73,291.98,288.08,291.87,0.2363611470162453,-0.01663533412822235,up,buy,2022-07-15,,,1,264464.81932615343,264494.7893067489
2022-07-18,294.72,296.16,288.2,289.4,0.4420422948355904,0.20568114781934507,up,buy,2022-07-18,,,1,262226.7403741008,262256.45672858844
2022-07-19,293.11,298.6,291.47,298.3,0.2882115686577724,-0.15383072617781796,up,buy,2022-07-19,,,1,270291.07344020135,270321.7036701381
2022-07-20,298.73,304.24,297.93,303.03,0.1611435143103731,-0.12706805434739932,up,sell,2022-07-20,,,1,274576.9493281402,274608.0652469391
2022-07-21,303.5,307.44,300.78,307.38,0.1474863893322986,-0.013657124978074503,up,sell,2022-07-21,,,1,278518.50537730166,278550.0679655616
2022-07-22,306.43,308.55,300.12,301.99,0.2606763377743726,0.113189948442074,up,sell,2022-07-22,,,1,273634.600295697,273665.6094245558
2022-07-25,302.02,302.5,298.22,300.27,0.18537321553900354,-0.07530312223536906,up,sell,2022-07-25,,,1,272076.09997281013,272106.9324875372
2022-07-26,298.53,298.79,293.54,294.37,0.2382493032878609,0.05287608774885735,up,sell,2022-07-26,,,1,266730.08142337267,266760.30811055494
2022-07-27,299.04,308.54,298.46,306.81,0.23358240035028008,-0.004666902937580819,up,sell,2022-07-27,,,1,278002.0256191357,278033.5296782938
2022-07-28,306.59,310.4,302.75,309.81,0.1668610325740353,-0.06672136777624477,up,sell,2022-07-28,,,1,280720.3401357988,280752.1522428611
2022-07-29,311.39,316.39,309.93,315.46,0.17281140008595144,0.0059503675119161326,up,sell,2022-07-29,,,1,285839.83247551427,285872.2247394628
2022-08-01,313.65,318.81,312.53,315.27,0.21489839267610242,0.04208699259015097,up,sell,2022-08-01,,,1,285667.6725561256,285700.04531037353
2022-08-02,312.92,318.55,311.84,314.33,0.2598229815813535,0.044924588905251056,up,sell,2022-08-02,,,1,284815.9340075712,284848.2102401424
2022-08-03,316.05,323.73,315.99,322.89,0.17889334417456804,-0.08092963740678544,up,sell,2022-08-03,,,1,292572.19142844994,292605.3466243744
2022-08-04,322.97,324.72,320.77,324.4,0.12764125007299712,-0.051252094101570916,up,sell,2022-08-04,,,1,293940.4097351703,293973.7199818732
2022-08-05,319.19,323.83,318.39,321.75,0.22135653830961086,0.09371528823661374,up,sell,2022-08-05,,,1,291539.231912118,291572.2700498388
2022-08-08,322.69,326.47,319.21,320.71,0.2597088378167177,0.03835229950710686,up,sell,2022-08-08,,,1,290596.8828796747,290629.81422745547
2022-08-09,318.77,319.03,315.42,317.08,0.19549902743326228,-0.06420981038345544,up,sell,2022-08-09,,,1,287307.72231451236,287340.28092432907
2022-08-10,324.59,326.23,322.06,325.93,0.17081757330181646,-0.024681454131445818,up,sell,2022-08-10,,,1,295326.7501386686,295360.21748980257
2022-08-11,328.31,330.36,323.36,324.08,0.2802775862539391,0.10946001295212265,up,sell,2022-08-11,,,1,293650.4561867263,293683.733574986
2022-08-12,326.18,330.59,325.1,330.39,0.14424281179940338,-0.13603477445453574,up,sell,2022-08-12,,,1,299367.97772010765,299401.90303579246
2022-08-15,329.42,333.57,329.4,333.06,0.15167264487867946,0.0074298330792760825,up,sell,2022-08-15,,,1,301787.2776399379,301821.4771182574
2022-08-16,332.06,334.42,329.16,332.28,0.20528337323681253,0.053610728358133075,up,sell,2022-08-16,,,1,301080.51586560544,301114.63525146985
2022-08-17,329.07,331.43,326.36,328.49,0.2508244169497547,0.04554104371294218,down,sell,2022-08-17,,,1,297646.3785262211,297680.1087448999
2022-08-18,328.44,330.49,326.79,329.28,0.17852345059437305,-0.07230096635538166,down,sell,2022-08-18,,,1,298362.2013489423,298396.0126869026
