date,p_day,buy_level,sell_level,threshold_gap,daily_action,daily_reward,score_on_lookback,window_size,reward_force_buy,reward_free,reward_force_sell,best_action_ex_post
2021-11-16,0.2608113750175245,0.255,0.275,0.020000000000000018,FREE,0.0109619898086612,0.29225285889704816,30,0.0234559670283046,0.0109619898086612,0.0,FORCE_BUY
2021-11-17,0.2485073298549055,0.255,0.275,0.020000000000000018,FORCE_BUY,0.0085027946248068,0.29229965139252717,30,0.0085027946248068,0.0085027946248068,0.0,FORCE_BUY
2021-11-18,0.2849188720850521,0.255,0.275,0.020000000000000018,FORCE_SELL,0.0092717563523268,0.2498501828464214,30,0.0263482190012324,0.0215931760155968,0.0092717563523268,FORCE_BUY
2021-11-19,0.2733435943934065,0.255,0.285,0.02999999999999997,FREE,0.0,0.26767151681752593,30,0.0,0.0,0.0,FORCE_BUY
2021-11-22,0.2687319605803274,0.3,0.345,0.044999999999999984,FORCE_BUY,-0.0013954299668586,0.26271715657872946,30,-0.0013954299668586,-0.0013954299668586,0.0,FORCE_SELL
2021-11-23,0.4144060938095644,0.3,0.345,0.044999999999999984,FORCE_SELL,-0.0217595307917889,0.2751312504213945,30,-0.0124340175953078,-0.0061290785802604,-0.0217595307917889,FREE
2021-11-24,0.2991610502386847,0.3,0.415,0.11499999999999999,FORCE_BUY,0.0299722590761066,0.27965283642341127,30,0.0299722590761066,0.0167486963104143,0.0,FORCE_BUY
2021-11-26,0.2597151478402058,0.3,0.415,0.11499999999999999,FORCE_BUY,-0.021235050036612,0.28241036562791977,30,-0.021235050036612,-0.0101325663072158,0.0,FORCE_SELL
2021-11-29,0.3783794578524368,0.3,0.415,0.11499999999999999,FREE,0.0174335061459221,0.25252479656016596,30,0.0460014584346133,0.0174335061459221,0.0,FORCE_BUY
2021-11-30,0.3043783750940779,0.3,0.415,0.11499999999999999,FREE,0.0,0.2548045254591488,30,0.0,0.0,0.0,FORCE_BUY
2021-12-01,0.3852352450616965,0.3,0.415,0.11499999999999999,FREE,-0.0623386256394271,0.2132835789601533,30,-0.0745580322828593,-0.0623386256394271,0.0,FORCE_SELL
2021-12-02,0.4621109806823587,0.3,0.38,0.08000000000000002,FORCE_SELL,0.0013974464841516,0.18161224379028829,30,-0.0041288191577208,0.0206543111886816,0.0013974464841516,FREE
2021-12-03,0.2967689973868002,0.3,0.38,0.08000000000000002,FORCE_BUY,-0.0493128022397556,0.19116148226319618,30,-0.0493128022397556,-0.0724523244767045,0.0,FORCE_SELL
2021-12-06,0.3718881591657423,0.3,0.38,0.08000000000000002,FREE,-0.0117422520418159,0.1332907904980144,30,0.02045288531775,-0.0117422520418159,0.0,FORCE_BUY
2021-12-07,0.2660699630885005,0.25,0.285,0.034999999999999976,FREE,0.0780949546382367,0.14346625982892,30,0.084857398644328,0.0780949546382367,0.03216523852155,FORCE_BUY
2021-12-08,0.2614412288109983,0.3,0.38,0.08000000000000002,FORCE_BUY,0.0083888624464539,0.22440366684738539,30,0.0083888624464539,0.0086428290122963,0.0,FREE
2021-12-09,0.2115089942782586,0.3,0.38,0.08000000000000002,FORCE_BUY,-0.035589299483955,0.23279252929383928,30,-0.035589299483955,-0.0166736844622021,0.0,FORCE_SELL
2021-12-10,0.3205113729566944,0.3,0.38,0.08000000000000002,FREE,0.0556548100635369,0.2078879119933291,30,0.0200830179465268,0.0556548100635369,0.0206934440239288,FREE
2021-12-13,0.2166055329454415,0.3,0.38,0.08000000000000002,FORCE_BUY,-0.0485913825757577,0.2466021318227772,30,-0.0485913825757577,-0.0352372379144692,0.0,FORCE_SELL
2021-12-14,0.3119995489929856,0.3,0.38,0.08000000000000002,FREE,-0.0442225795332306,0.15768224554133747,30,-0.0335403726708075,-0.0442225795332306,-0.0008695652173912,FORCE_SELL
2021-12-15,0.2494099394253878,0.05,0.285,0.235,FREE,0.0236101193063581,0.13749409901524579,30,0.0914270744646015,0.0236101193063581,0.0,FORCE_BUY
2021-12-16,0.2896790126550033,0.315,0.38,0.065,FORCE_BUY,-0.0946465542738835,0.21246256975176678,30,-0.0946465542738835,-0.053622593171792,0.0001183081928421,FORCE_SELL
2021-12-17,0.3515327859620804,0.25,0.285,0.034999999999999976,FORCE_SELL,0.0,0.16885311149603105,30,0.0143483459545635,0.0143483459545635,0.0,FORCE_BUY
2021-12-20,0.2767769710988434,0.25,0.285,0.034999999999999976,FREE,0.018457666223869,0.15064319578188545,30,0.0389428791162693,0.018457666223869,0.0,FORCE_BUY
2021-12-21,0.2049272372945339,0.25,0.285,0.034999999999999976,FORCE_BUY,0.0283669141039236,0.16910086200575444,30,0.0283669141039236,0.003711558854719,0.0,FORCE_BUY
2021-12-22,0.2521393206085374,0.25,0.285,0.034999999999999976,FREE,0.0068692890933834,0.19746777610967803,30,0.0487330697945695,0.0068692890933834,0.0,FORCE_BUY
2021-12-23,0.2300862504199617,0.255,0.285,0.02999999999999997,FORCE_BUY,0.0,0.24302157007263153,30,0.0,0.0,0.0,FORCE_BUY
2021-12-27,0.2404455662819188,0.255,0.285,0.02999999999999997,FORCE_BUY,0.0,0.2521360748109665,30,0.0,0.0,0.0,FORCE_BUY
2021-12-28,0.253867704990354,0.255,0.285,0.02999999999999997,FORCE_BUY,0.0131957069966571,0.24030028087836836,30,0.0131957069966571,0.0049702851944228,0.0,FORCE_BUY
2021-12-29,0.3092971763813056,0.255,0.285,0.02999999999999997,FORCE_SELL,0.0014449196624667,0.2534959878750255,30,-0.0162986937926252,-0.0058421526058442,0.0014449196624667,FORCE_SELL
2021-12-30,0.2840123021748587,0.255,0.285,0.02999999999999997,FREE,-0.013458817542008,0.23329251970364046,30,-0.026242452392011,-0.013458817542008,0.0,FORCE_SELL
2021-12-31,0.3502848841565324,0.255,0.28,0.025000000000000022,FORCE_SELL,0.0,0.21000911023170932,30,-0.0115995479150556,0.0117812001842698,0.0,FREE
2022-01-03,0.3285795456112787,0.255,0.28,0.025000000000000022,FORCE_SELL,0.0,0.20150631560690252,30,0.0271566452850548,0.0196085239933093,0.0,FORCE_BUY
2022-01-04,0.2550920602741097,0.255,0.28,0.025000000000000022,FREE,-0.0595327807083645,0.19223455925457567,30,-0.0537939829575096,-0.0595327807083645,0.0,FORCE_SELL
2022-01-05,0.363828330725244,0.255,0.28,0.025000000000000022,FORCE_SELL,0.0,0.13270177854621118,30,-0.0798598303209148,-0.0201888011352436,0.0,FORCE_SELL
2022-01-06,0.451833622225936,0.255,0.28,0.025000000000000022,FORCE_SELL,0.0,0.13409720851306978,30,0.024073573167433,0.024073573167433,0.0,FORCE_BUY
2022-01-07,0.3175731923314826,0.255,0.28,0.025000000000000022,FORCE_SELL,0.0,0.15585673930485872,30,-0.0131759538841613,-0.0061425026264923,0.0,FORCE_SELL
2022-01-10,0.4245291962837609,0.255,0.28,0.025000000000000022,FORCE_SELL,0.0,0.15585673930485872,30,0.0123955431754874,-0.0375327349395116,0.0,FORCE_BUY
2022-01-11,0.3878738815516353,0.26,0.28,0.020000000000000018,FORCE_SELL,0.0,0.17172810336292937,30,0.0309553095530954,0.0257501249009995,0.0,FORCE_BUY
2022-01-12,0.3934376723496682,0.26,0.28,0.020000000000000018,FORCE_SELL,0.0,0.17172810336292937,30,0.0133830481390238,0.0176702145967935,0.0,FREE
2022-01-13,0.3954865187312388,0.26,0.28,0.020000000000000018,FORCE_SELL,0.0,0.17172810336292937,30,-0.0724523339907954,-0.0416103677361797,0.0,FORCE_SELL
2022-01-14,0.5219088465064589,0.26,0.28,0.020000000000000018,FORCE_SELL,0.0,0.17172810336292937,30,0.0193968568596915,0.0121053376752088,0.0,FORCE_BUY
2022-01-18,0.3189885004812805,0.26,0.28,0.020000000000000018,FORCE_SELL,0.0,0.1703306568787778,30,-0.0353026987600292,0.0092591117748687,0.0,FREE
2022-01-19,0.4150704839692692,0.28,0.395,0.11499999999999999,FORCE_SELL,0.0,0.17478987336149518,30,-0.0338323353293411,-0.0015081429570832,0.0,FORCE_SELL
2022-01-20,0.456963597176111,0.28,0.395,0.11499999999999999,FORCE_SELL,0.0,0.18653212540331107,30,-0.090427143289912,-0.1019130852286042,0.0,FORCE_SELL
2022-01-21,0.4991472707095492,0.28,0.395,0.11499999999999999,FORCE_SELL,0.0,0.10167472675898308,30,-0.0679966749792185,-0.0304957140972716,0.0,FORCE_SELL
2022-01-24,0.4569092759140654,0.28,0.395,0.11499999999999999,FORCE_SELL,0.0,0.09328586431252918,30,-0.0101495726495725,-0.0523456832293419,0.0,FORCE_SELL
2022-01-25,0.4085273294379776,0.28,0.395,0.11499999999999999,FORCE_SELL,0.0,0.12887516379648417,30,-0.0148148148148148,-0.071454497749679,0.0,FORCE_SELL
2022-01-26,0.3937888223382608,0.26,0.28,0.020000000000000018,FORCE_SELL,0.0,0.09848872868827101,30,0.0,0.0,0.0,FORCE_BUY
2022-01-27,0.4973775699203746,0.26,0.28,0.020000000000000018,FORCE_SELL,0.0,0.1470801112640287,30,0.0060721062618596,0.0165848435588157,0.0,FREE
2022-01-28,0.4516264468656832,0.28,0.395,0.11499999999999999,FORCE_SELL,0.0,0.1660343158419356,30,0.0884158036056769,0.042799322301839,0.0,FORCE_BUY
2022-01-31,0.367663208694706,0.28,0.395,0.11499999999999999,FREE,0.0,0.07460724137733409,30,0.0,0.0,0.0,FORCE_BUY
2022-02-01,0.3701794128028433,0.28,0.395,0.11499999999999999,FREE,0.0076373090672732,0.12822983454912606,30,0.0539486512837179,0.0076373090672732,0.0,FORCE_BUY
2022-02-02,0.3149334694094681,0.28,0.395,0.11499999999999999,FREE,-0.0236936059720869,0.12151879766183578,30,-0.0236936059720869,-0.0236936059720869,0.0,FORCE_SELL
2022-02-03,0.3568507276442836,0.26,0.395,0.135,FREE,-0.0102666004305348,0.05888231257347959,30,-0.0102666004305348,-0.0102666004305348,0.0,FORCE_SELL
2022-02-04,0.3955857833735756,0.26,0.395,0.135,FORCE_SELL,0.0,0.020248798039021194,30,-0.007607776838546,-0.012827815367844,0.0,FORCE_SELL
2022-02-07,0.3635652999088711,0.05,0.255,0.20500000000000002,FORCE_SELL,0.0,0.0064152048568895,30,-0.0208194373436171,0.0085459790182702,0.0,FREE
2022-02-08,0.3934768988198063,0.05,0.255,0.20500000000000002,FORCE_SELL,0.0,0.0064152048568895,30,0.0329220103986135,0.0280709845195192,0.0,FORCE_BUY
2022-02-09,0.3052252905700928,0.26,0.395,0.135,FREE,0.0009919145760647,0.0081326917822411,30,0.0317577353522054,0.0009919145760647,0.0,FORCE_BUY
2022-02-10,0.2954345953713935,0.31,0.395,0.08500000000000002,FORCE_BUY,-0.0407523510971786,0.0034545441010053884,30,-0.0407523510971786,-0.0042712204234532,0.0,FORCE_SELL
2022-02-11,0.4147151268588988,0.05,0.15,0.09999999999999999,FORCE_SELL,0.0,0.0,30,-0.074523396880416,-0.074523396880416,0.0,FORCE_SELL
2022-02-14,0.4624403309671778,0.26,0.395,0.135,FORCE_SELL,0.0,0.010958649086047698,30,0.0485853658536585,0.0364878048780487,0.0,FORCE_BUY
2022-02-15,0.3524875996376371,0.05,0.15,0.09999999999999999,FORCE_SELL,0.0,0.0,30,0.0092526690391458,0.0200268686807684,0.0,FREE
2022-02-16,0.3377986296287256,0.05,0.15,0.09999999999999999,FORCE_SELL,0.0,0.0,30,0.0065428824049515,-0.0101000430033275,0.0,FORCE_BUY
2022-02-17,0.3505622971214845,0.05,0.395,0.34500000000000003,FREE,-0.0301308402642681,0.04328973354341909,30,-0.0703194717115831,-0.0301308402642681,0.0,FORCE_SELL
2022-02-18,0.4616882206429846,0.05,0.395,0.34500000000000003,FORCE_SELL,0.0,0.0333476944143946,30,-0.0672443021284611,-0.0672443021284611,0.0,FORCE_SELL
2022-02-22,0.3770212468058693,0.05,0.395,0.34500000000000003,FREE,0.0599322321050401,0.0333476944143946,30,0.0599322321050401,0.0599322321050401,0.0,FORCE_BUY
2022-02-23,0.3660919458849785,0.05,0.395,0.34500000000000003,FREE,-0.1306384010572068,0.099422429145927,30,-0.1344255823134622,-0.1306384010572068,0.0,FORCE_SELL
2022-02-24,0.4629892403252313,0.05,0.15,0.09999999999999999,FORCE_SELL,0.0,0.0,30,0.1610978520286395,0.0940672413576698,0.0,FORCE_BUY
2022-02-25,0.4021037712456463,0.05,0.15,0.09999999999999999,FORCE_SELL,0.0,0.0,30,0.0886235072281585,0.036910286968764,0.0,FORCE_BUY
2022-02-28,0.3268727702415708,0.05,0.15,0.09999999999999999,FORCE_SELL,0.0,0.0,30,0.043908437910506,0.0170210848618722,0.0,FORCE_BUY
2022-03-01,0.3488967129118074,0.05,0.15,0.09999999999999999,FORCE_SELL,0.0,0.0,30,-0.0255072463768116,-0.0031865456473061,0.0,FORCE_SELL
2022-03-02,0.4423838273871081,0.05,0.15,0.09999999999999999,FORCE_SELL,0.0,0.0,30,0.0450901803607214,0.0101661546925771,0.0,FORCE_BUY
2022-03-03,0.3527889916545681,0.34,0.365,0.024999999999999967,FREE,-0.0657837139295432,0.002751959955327,30,-0.0757780784844382,-0.0657837139295432,0.0,FORCE_SELL
2022-03-04,0.4415001803104099,0.05,0.15,0.09999999999999999,FORCE_SELL,0.0,0.0,30,-0.0241160842019211,0.0183229404923533,0.0,FREE
2022-03-07,0.3663799100002747,0.05,0.15,0.09999999999999999,FORCE_SELL,0.0,0.0,30,-0.0723813689044389,-0.0723813689044389,0.0,FORCE_SELL
2022-03-08,0.4780381189294165,0.05,0.15,0.09999999999999999,FORCE_SELL,0.0,0.0,30,-0.0119131044148564,0.0425921400056116,0.0,FREE
2022-03-09,0.4296868261008151,0.05,0.15,0.09999999999999999,FORCE_SELL,0.0,0.0,30,0.0457091642393008,0.0350408305072413,0.0,FORCE_BUY
2022-03-10,0.3006434881013263,0.34,0.5,0.15999999999999998,FORCE_BUY,0.0163006565542221,0.007965052142170005,30,0.0163006565542221,0.0514266801721928,0.0,FREE
2022-03-11,0.2309680900373153,0.05,0.31,0.26,FREE,-0.0237710593122547,0.0481473743248043,30,-0.0237710593122547,-0.0237710593122547,0.0,FORCE_SELL
2022-03-14,0.3918027037559124,0.05,0.31,0.26,FORCE_SELL,0.0112676056338027,0.024376315012549603,30,-0.0511737089201877,-0.0038923165566877,0.0112676056338027,FORCE_SELL
2022-03-15,0.3501119209816681,0.05,0.31,0.26,FORCE_SELL,0.0,0.0356439206463523,30,0.1057838660578387,0.027797575997512,0.0,FORCE_BUY
2022-03-16,0.2828049157809858,0.05,0.31,0.26,FREE,0.0436446746479419,0.0356439206463523,30,0.0707381370826011,0.0436446746479419,0.0,FORCE_BUY
2022-03-17,0.3346776909563831,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,0.1063820577289534,30,0.0144538509188519,0.0114290097156722,0.0,FORCE_BUY
2022-03-18,0.271733359369623,0.285,0.335,0.050000000000000044,FORCE_BUY,0.0,0.13483215230649778,30,0.0,0.0,0.0,FORCE_BUY
2022-03-21,0.2954938796974688,0.285,0.335,0.050000000000000044,FREE,-0.0056123695281954,0.13483215230649778,30,0.0225944682508764,-0.0056123695281954,0.0,FORCE_BUY
2022-03-22,0.2776195953611491,0.285,0.335,0.050000000000000044,FORCE_BUY,0.0549181869475267,0.12921978277830237,30,0.0549181869475267,-0.0023773588708192,0.0,FORCE_BUY
2022-03-23,0.2761188996230443,0.285,0.335,0.050000000000000044,FORCE_BUY,-0.028329123060267,0.18413796972582908,30,-0.028329123060267,-0.0230348756377839,0.0,FORCE_SELL
2022-03-24,0.3784498157107217,0.285,0.335,0.050000000000000044,FORCE_SELL,0.0114412253183244,0.15580884666556208,30,0.0494556191179184,0.0208427043852976,0.0114412253183244,FORCE_BUY
2022-03-25,0.2902255418904672,0.285,0.335,0.050000000000000044,FREE,0.0243422204803501,0.1662581574078218,30,0.0208520582419557,0.0243422204803501,0.0,FREE
2022-03-28,0.2832505899065699,0.3,0.335,0.03500000000000003,FORCE_BUY,0.0572749911063678,0.2195882738523025,30,0.0572749911063678,0.020333627604705,0.0,FORCE_BUY
2022-03-29,0.2834553791762501,0.34,0.48,0.13999999999999996,FORCE_BUY,0.0398532599633149,0.2844127786283095,30,0.0398532599633149,0.016675004168751,0.0,FORCE_BUY
2022-03-30,0.3083984863839375,0.3,0.335,0.03500000000000003,FREE,-0.0264313328248742,0.3167165249219852,30,-0.0183693200128906,-0.0264313328248742,-0.0270705768611021,FORCE_BUY
2022-03-31,0.3612989635580346,0.3,0.335,0.03500000000000003,FORCE_SELL,-0.0030990050562715,0.290285192097111,30,-0.0451802316098517,-0.0179105128824361,-0.0030990050562715,FORCE_SELL
2022-04-01,0.4010214141728017,0.3,0.335,0.03500000000000003,FORCE_SELL,0.0,0.28718618704083954,30,0.0081796032022275,0.0137562719031007,0.0,FREE
2022-04-04,0.2973579261923487,0.3,0.335,0.03500000000000003,FORCE_BUY,0.0,0.28718618704083954,30,0.0,0.0,0.0,FORCE_BUY
2022-04-05,0.28502941350454,0.335,0.48,0.14499999999999996,FORCE_BUY,-0.0549342105263157,0.336060064028359,30,-0.0549342105263157,-0.0214100613759493,0.0,FORCE_SELL
2022-04-06,0.4282904388642399,0.285,0.335,0.050000000000000044,FORCE_SELL,0.0,0.24105945012421276,30,-0.0600850762141084,-0.0600850762141084,0.0,FORCE_SELL
2022-04-07,0.3356107124759806,0.285,0.48,0.195,FREE,-0.0093228023611811,0.29770623640396415,30,-0.0003679852805888,-0.0093228023611811,0.0,FORCE_SELL
2022-04-08,0.3263871897788468,0.285,0.335,0.050000000000000044,FREE,-0.0363258541434978,0.24105945012421276,30,-0.0616226071103008,-0.0363258541434978,0.0,FORCE_SELL
2022-04-11,0.3412753857059603,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,0.2126093555466684,30,-0.0538993089832179,-0.0393176539051787,0.0,FORCE_SELL
2022-04-12,0.3572901079355581,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,0.2126093555466684,30,0.0048076923076923,0.0062648190320137,0.0,FREE
2022-04-13,0.4172453911841163,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,0.2126093555466684,30,0.0386124303117902,0.0129707429683797,0.0,FORCE_BUY
2022-04-14,0.3743975240888101,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,0.2126093555466684,30,-0.0697072296355307,-0.027625337558803,0.0,FORCE_SELL
2022-04-18,0.4821425570822956,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,0.2126093555466684,30,0.0394907207596029,0.0340958135520068,0.0,FORCE_BUY
2022-04-19,0.3527869168927928,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,0.2126093555466684,30,0.0304697418535759,0.0084575168002988,0.0,FORCE_BUY
2022-04-20,0.4034119127822171,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,0.2126093555466684,30,-0.0006151322534345,-0.0118925568997335,0.0,FORCE_SELL
2022-04-21,0.4502005452141831,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,0.2126093555466684,30,-0.1003829873009473,-0.1003829873009473,0.0,FORCE_SELL
2022-04-22,0.5436063679857707,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,0.2126093555466684,30,-0.0848363393453573,-0.0848363393453573,0.0,FORCE_SELL
2022-04-25,0.5054342336891351,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,0.1611826753744756,30,0.0541932319764589,0.0465914664051004,0.0,FORCE_BUY
2022-04-26,0.3318152990239964,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,0.1849537346867303,30,-0.1038225578102879,-0.0883099087773746,0.0,FORCE_SELL
2022-04-27,0.5007091080720972,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,0.17368612905292757,30,0.0125576627370577,0.0028190671450537,0.0,FORCE_BUY
2022-04-28,0.4486648659091125,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,0.17368612905292757,30,0.0206632653061223,0.03151280715614,0.0,FREE
2022-04-29,0.4667430169673272,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,0.10294799197032647,30,-0.0741765149610259,-0.0407845475242699,0.0,FORCE_SELL
2022-05-02,0.5099861498438386,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,0.10294799197032647,30,0.0311906699213453,-0.0085600096156112,0.0,FORCE_BUY
2022-05-03,0.3589061664868103,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,0.10294799197032647,30,0.0110005238344683,0.0250097643157812,0.0,FREE
2022-05-04,0.3756249423540683,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,0.10856036149852188,30,0.1011647690092921,0.0625877611185404,0.0,FORCE_BUY
2022-05-05,0.4687261997936939,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,0.0536421745509952,30,-0.1118485742379546,-0.1118485742379546,0.0,FORCE_SELL
2022-05-06,0.5056459032444497,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,0.08197129761126218,30,-0.0319332956472584,0.0059256281904066,0.0,FREE
2022-05-09,0.4125005230782932,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,0.07053007229293781,30,-0.0717948717948717,-0.0673926113251077,0.0,FORCE_SELL
2022-05-10,0.4482029869740428,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,0.0461878518125877,30,-0.0109821148415438,-0.0109821148415438,0.0,FORCE_SELL
2022-05-11,0.4420016708775451,0.285,0.31,0.025000000000000022,FORCE_SELL,0.0,-0.011087139293780097,30,-0.1116222017785954,-0.0602858458639381,0.0,FORCE_SELL
2022-05-12,0.4777686305369655,0.05,0.15,0.09999999999999999,FORCE_SELL,0.0,-0.030169581917373598,30,0.0430179211469535,0.0326021505376344,0.0,FORCE_BUY
2022-05-13,0.3844819850571518,0.05,0.15,0.09999999999999999,FORCE_SELL,0.0,-0.0030990050562715,30,0.0693932282936641,0.0060341937646664,0.0,FORCE_BUY
2022-05-16,0.3986708130215602,0.05,0.15,0.09999999999999999,FORCE_SELL,0.0,0.0,30,0.0052304674730304,0.0368152323669387,0.0,FREE
2022-05-17,0.3921107423991068,0.05,0.15,0.09999999999999999,FORCE_SELL,0.0,0.0,30,0.0153940886699508,0.0337783545149518,0.0,FREE
2022-05-18,0.3784232123074115,0.05,0.15,0.09999999999999999,FORCE_SELL,0.0,0.0,30,-0.1594694632942628,-0.1589499759415397,0.0,FORCE_SELL
2022-05-19,0.4919053211513911,0.05,0.15,0.09999999999999999,FORCE_SELL,0.0,0.0,30,0.0373999999999999,0.0590351447539712,0.0,FREE
2022-05-20,0.3444875751468154,0.05,0.15,0.09999999999999999,FORCE_SELL,0.0,0.0,30,-0.0469728601252609,-0.0668743343486764,0.0,FORCE_SELL
2022-05-23,0.3492983259586932,0.05,0.15,0.09999999999999999,FORCE_SELL,0.0,0.0,30,0.0,0.0,0.0,FORCE_BUY
2022-05-24,0.2953174244063191,0.05,0.15,0.09999999999999999,FORCE_SELL,0.0,0.0,30,0.0133185349611542,0.0061426471665837,0.0,FORCE_BUY
2022-05-25,0.2730131926490751,0.3,0.32,0.020000000000000018,FORCE_BUY,0.0150679897096655,0.0133185349611542,30,0.0150679897096655,0.0180593597619371,-0.0058801911062109,FREE
2022-05-26,0.3117668338613934,0.3,0.32,0.020000000000000018,FREE,0.0159943281214489,0.0283865246708197,30,0.0814946619217082,0.0159943281214489,-0.000711743772242,FORCE_BUY
2022-05-27,0.3717331093700028,0.3,0.32,0.020000000000000018,FORCE_SELL,0.0,0.0443808527922686,30,0.1193172025190584,0.0250792418405515,0.0,FORCE_BUY
2022-05-31,0.3317343244214776,0.3,0.32,0.020000000000000018,FORCE_SELL,0.0,0.0443808527922686,30,0.0017942583732057,0.0416859616266377,0.0,FREE
2022-06-01,0.183446030433316,0.315,0.335,0.020000000000000018,FORCE_BUY,-0.0279805352798053,0.06325723944179101,30,-0.0279805352798053,-0.0454822707941578,0.0,FORCE_SELL
2022-06-02,0.22903779425115,0.315,0.335,0.020000000000000018,FORCE_BUY,0.0742665036674815,0.03527670416198571,30,0.0742665036674815,0.0083934133581109,0.010085574572127,FORCE_BUY
2022-06-03,0.207865931842609,0.315,0.335,0.020000000000000018,FORCE_BUY,-0.0674810936591041,0.1095432078294672,30,-0.0674810936591041,-0.0429048510895203,-0.0154159394997091,FORCE_SELL
2022-06-06,0.1911955625342417,0.315,0.335,0.020000000000000018,FORCE_BUY,-0.0248726400958945,0.04206211417036311,30,-0.0248726400958945,-0.0118115211352918,0.0029967036260113,FORCE_SELL
2022-06-07,0.2279257715884488,0.315,0.335,0.020000000000000018,FORCE_BUY,0.0308699719363892,0.01718947407446861,30,0.0308699719363892,-0.0050113470046504,-0.0130963517305893,FORCE_BUY
2022-06-08,0.1591837290219524,0.315,0.335,0.020000000000000018,FORCE_BUY,-0.0060845756008517,0.048059446010857806,30,-0.0060845756008517,0.0060623977944375,0.0066930331609371,FORCE_SELL
2022-06-09,0.2020210068504514,0.315,0.335,0.020000000000000018,FORCE_BUY,-0.0778902177246244,0.13028477918738068,30,-0.0778902177246244,-0.0343572339652424,0.0110395584176632,FORCE_SELL
2022-06-10,0.2659078781436232,0.315,0.335,0.020000000000000018,FORCE_BUY,-0.1067734401067734,0.052394561462756284,30,-0.1067734401067734,-0.0880581717075043,0.01001001001001,FORCE_SELL
2022-06-13,0.2564201007715873,0.05,0.15,0.09999999999999999,FORCE_SELL,-0.0080787781350482,0.005720653677997298,30,-0.0618971061093246,-0.0437453394899587,-0.0080787781350482,FORCE_SELL
2022-06-14,0.2490923520385204,0.05,0.15,0.09999999999999999,FORCE_SELL,-0.0169526998744243,-0.002358124457050902,30,-0.0079531184596065,0.0109906303416011,-0.0169526998744243,FREE
2022-06-15,0.2061388963806945,0.05,0.15,0.09999999999999999,FORCE_SELL,0.0050718512256974,-0.0193108243314752,30,0.0786136939983093,0.0131936439628749,0.0050718512256974,FORCE_BUY
2022-06-16,0.3086807515056387,0.23,0.255,0.024999999999999994,FORCE_SELL,-0.1061158363710003,-0.014228965419989997,30,-0.1061158363710003,-0.1061158363710003,-0.1061158363710003,FORCE_BUY
2022-06-17,0.2101081351011343,0.23,0.255,0.024999999999999994,FORCE_BUY,0.017921146953405,-0.1203448017909903,30,0.017921146953405,0.0935443832683288,0.007168458781362,FREE
2022-06-21,0.2143989921071678,0.23,0.255,0.024999999999999994,FORCE_BUY,0.0175292153589313,-0.10242365483758531,30,0.0175292153589313,0.007712215858209,0.0058430717863105,FORCE_BUY
2022-06-22,0.2249893387763925,0.23,0.255,0.024999999999999994,FORCE_BUY,0.0175288584865328,-0.08489443947865401,30,0.0175288584865328,-0.0171049270197522,0.0012825994014536,FORCE_BUY
2022-06-23,0.2155490164611846,0.23,0.255,0.024999999999999994,FORCE_BUY,0.0440565253532837,-0.0673655809921212,30,0.0440565253532837,0.0067918201848094,0.0162094763092271,FORCE_BUY
2022-06-24,0.1812811968199643,0.23,0.255,0.024999999999999994,FORCE_BUY,0.0741737125288239,-0.0233090556388375,30,0.0741737125288239,0.0184591371432074,0.0030745580322828,FORCE_BUY
2022-06-27,0.2035807110211548,0.23,0.255,0.024999999999999994,FORCE_BUY,-0.0354261662574534,0.050864656889986405,30,-0.0354261662574534,0.0005128187924156,0.0073658365485794,FORCE_SELL
2022-06-28,0.2889500261920401,0.23,0.255,0.024999999999999994,FORCE_SELL,0.0170104958378575,0.015438490632533004,30,-0.0991675714802749,-0.0571285962461028,0.0170104958378575,FORCE_SELL
2022-06-29,0.4843270464037106,0.23,0.255,0.024999999999999994,FORCE_SELL,0.0149193548387097,0.0324489864703905,30,0.0008064516129031,0.0247213928733693,0.0149193548387097,FREE
2022-06-30,0.2558773057075073,0.23,0.255,0.024999999999999994,FORCE_SELL,0.0,0.047368341309100205,30,-0.0041528239202657,-0.0016210090658259,0.0,FORCE_SELL
