timestamp,open,high,low,close,p_confirm_within_5d,p_min_prev_5,p_max_prev_5,dp_vs_min_prev_5,dp_vs_max_prev_5,regime_chain,base_dir,day,action,exec_px,position,equity,bh_equity
2020-05-04,280.74,283.9,279.13,283.57,0.1728126252688199,0.18694770047623452,0.2285204043807946,-0.01413507520741461,-0.05570777911197469,unknown,buy,2020-05-04,,,1,112204.24269475865,134031.2898804172
2020-05-05,286.64,289.25,283.71,286.19,0.19828244391933106,0.1728126252688199,0.2285204043807946,0.02546981865051115,-0.030237960461463542,unknown,buy,2020-05-05,,,1,113240.93598340085,135269.6507066213
2020-05-06,288.04,288.46,283.78,284.25,0.2014343762642131,0.1728126252688199,0.21271565903604742,0.028621750995393186,-0.011281282771834322,unknown,buy,2020-05-06,,,1,112473.30812845204,134352.6965070656
2020-05-07,287.75,289.78,287.13,287.68,0.2085944983261906,0.1728126252688199,0.20448545663169923,0.03578187305737068,0.004109041694491361,unknown,buy,2020-05-07,,,1,113830.50583075844,135973.90934442438
2020-05-08,291.09,292.95,289.86,292.44,0.20550206024743034,0.1728126252688199,0.2085944983261906,0.03268943497861043,-0.0030924380787602512,unknown,buy,2020-05-08,,,1,115713.96386661219,138223.7557309631
2020-05-11,290.34,294.0,289.88,292.5,0.1905730929172087,0.1728126252688199,0.2085944983261906,0.01776046764838879,-0.018021405408981894,unknown,buy,2020-05-11,,,1,115737.70493429102,138252.11513919677
2020-05-12,293.79,294.24,286.52,286.67,0.2639786751584916,0.1905730929172087,0.2085944983261906,0.07340558224128291,0.05538417683230101,unknown,buy,2020-05-12,,,1,113430.86452483149,135496.52597249075
2020-05-13,286.06,287.19,278.96,281.6,0.30716343772508303,0.1905730929172087,0.2639786751584916,0.11659034480787434,0.04318476256659143,down,buy,2020-05-13,SELL,278.95,0,110376.18048348882,133100.15597674466
2020-05-14,278.95,285.11,272.99,284.97,0.29056499469199815,0.1905730929172087,0.30716343772508303,0.09999190177478945,-0.016598443033084886,down,buy,2020-05-14,,,0,110376.18048348882,134693.0094058698
2020-05-15,282.37,286.33,281.34,286.28,0.306643211233317,0.1905730929172087,0.30716343772508303,0.1160701183161083,-0.0005202264917660293,unknown,buy,2020-05-15,,,0,110376.18048348882,135312.1898189718
2020-05-18,293.05,296.75,292.7,295.0,0.3617686941729117,0.1905730929172087,0.30716343772508303,0.171195601255703,0.054605256447828654,unknown,buy,2020-05-18,,,0,110376.18048348882,139433.7571489335
2020-05-19,294.35,296.21,291.95,291.97,0.37169752812662543,0.2639786751584916,0.3617686941729117,0.10771885296813383,0.009928833953713745,unknown,buy,2020-05-19,,,0,110376.18048348882,138001.6070331326
2020-05-20,295.82,297.87,295.57,296.93,0.2357521909791661,0.29056499469199815,0.37169752812662543,-0.05481280371283204,-0.13594533714745932,up,sell,2020-05-20,,,0,110376.18048348882,140345.98478045026
2020-05-21,296.79,297.67,293.69,294.88,0.261663839500736,0.2357521909791661,0.37169752812662543,0.025911648521569908,-0.11003368862588941,unknown,sell,2020-05-21,,,0,110376.18048348882,139377.03833246615
2020-05-22,294.57,295.63,293.22,295.44,0.23646784144787544,0.2357521909791661,0.37169752812662543,0.0007156504687093335,-0.13522968667875,unknown,sell,2020-05-22,,,0,110376.18048348882,139641.72614264715
2020-05-26,301.93,302.19,295.46,299.08,0.2686308628173693,0.2357521909791661,0.37169752812662543,0.0328786718382032,-0.10306666530925612,up,sell,2020-05-26,,,0,110376.18048348882,141362.19690882383
2020-05-27,302.12,303.57,296.87,303.53,0.2714011336764379,0.2357521909791661,0.37169752812662543,0.03564894269727181,-0.10029639445018751,up,sell,2020-05-27,,,0,110376.18048348882,143465.5196861552
2020-05-28,304.65,306.84,302.24,302.97,0.2934933089395199,0.2357521909791661,0.2714011336764379,0.057741117960353805,0.022092175263081992,up,sell,2020-05-28,,,0,110376.18048348882,143200.8318759742
2020-05-29,302.46,304.96,299.47,304.32,0.2519695054220176,0.23646784144787544,0.2934933089395199,0.015501663974142182,-0.04152380351750229,unknown,sell,2020-05-29,,,0,110376.18048348882,143838.918561232
2020-06-01,303.62,306.21,303.06,305.55,0.21880805556805283,0.23646784144787544,0.2934933089395199,-0.017659785879822615,-0.07468525337146709,unknown,sell,2020-06-01,,,0,110376.18048348882,144420.2864300225
2020-06-02,306.55,308.13,305.1,308.08,0.21898335627082358,0.21880805556805283,0.2934933089395199,0.0001753007027707476,-0.07450995266869634,up,sell,2020-06-02,,,0,110376.18048348882,145616.10814387604
2020-06-03,310.24,313.22,309.94,312.18,0.2195108506147002,0.21880805556805283,0.2934933089395199,0.0007027950466473587,-0.07398245832481973,up,sell,2020-06-03,,,0,110376.18048348882,147554.0010398443
2020-06-04,311.11,313.0,309.08,311.36,0.21957804000782336,0.21880805556805283,0.2934933089395199,0.0007699844397705269,-0.07391526893169656,unknown,sell,2020-06-04,,,0,110376.18048348882,147166.42246065065
2020-06-05,317.23,321.27,317.16,319.34,0.222033956430423,0.21880805556805283,0.2519695054220176,0.003225900862370179,-0.029935548991594618,up,sell,2020-06-05,,,0,110376.18048348882,150938.22375573026
2020-06-08,320.22,323.41,319.63,323.2,0.20596899371664965,0.21880805556805283,0.222033956430423,-0.012839061851403183,-0.016064962713773362,up,sell,2020-06-08,,,0,110376.18048348882,152762.67901876374
2020-06-09,320.3,323.28,319.36,320.79,0.21072428938139395,0.20596899371664965,0.222033956430423,0.004755295664744308,-0.011309667049029054,unknown,sell,2020-06-09,,,0,110376.18048348882,151623.57612137758
2020-06-10,321.42,322.39,318.22,319.0,0.20899636095010654,0.20596899371664965,0.222033956430423,0.0030273672334568957,-0.013037595480316466,unknown,sell,2020-06-10,,,0,110376.18048348882,150777.52044240606
2020-06-11,311.46,312.15,300.01,300.61,0.30566461589912736,0.20596899371664965,0.222033956430423,0.09969562218247771,0.08363065946870435,unknown,sell,2020-06-11,,,0,110376.18048348882,142085.36181878272
2020-06-12,308.24,309.08,298.6,304.21,0.31406519157389373,0.20596899371664965,0.30566461589912736,0.10809619785724409,0.008400575674766375,unknown,sell,2020-06-12,,,0,110376.18048348882,143786.92631280358
2020-06-15,298.02,308.28,296.74,307.05,0.2663141232583054,0.20596899371664965,0.31406519157389373,0.060345129541655745,-0.04775106831558834,unknown,sell,2020-06-15,,,0,110376.18048348882,145129.27163586454
2020-06-16,315.48,315.64,307.67,312.96,0.2563709617894458,0.20899636095010654,0.31406519157389373,0.047374600839339254,-0.05769422978444794,unknown,sell,2020-06-16,,,0,110376.18048348882,147922.67334688213
2020-06-17,314.07,314.39,310.86,311.66,0.22811460712710763,0.20899636095010654,0.31406519157389373,0.019118246177001086,-0.0859505844467861,unknown,sell,2020-06-17,,,0,110376.18048348882,147308.21950181905
2020-06-18,310.01,312.3,309.51,311.78,0.20821963085845163,0.22811460712710763,0.31406519157389373,-0.019894976268655995,-0.1058455607154421,unknown,sell,2020-06-18,,,0,110376.18048348882,147364.93831828638
2020-06-19,314.17,314.38,306.53,308.64,0.2891995103927035,0.20821963085845163,0.31406519157389373,0.08097987953425184,-0.024865681181190258,unknown,sell,2020-06-19,,,0,110376.18048348882,145880.79595405707
2020-06-22,307.99,311.05,306.75,310.62,0.22827655394461152,0.20821963085845163,0.2891995103927035,0.02005692308615989,-0.06092295644809195,unknown,sell,2020-06-22,,,0,110376.18048348882,146816.65642576857
2020-06-23,313.49,314.5,311.61,312.05,0.22791314930066933,0.20821963085845163,0.2891995103927035,0.0196935184422177,-0.06128636109203414,unknown,sell,2020-06-23,,,0,110376.18048348882,147492.55565533796
2020-06-24,309.84,310.51,302.1,304.09,0.21189474262679694,0.20821963085845163,0.2891995103927035,0.0036751117683453127,-0.07730476776590653,unknown,sell,2020-06-24,,,0,110376.18048348882,143730.20749633622
2020-06-25,303.47,307.64,301.28,307.35,0.21991905236708317,0.20821963085845163,0.2891995103927035,0.011699421508631541,-0.0692804580256203,unknown,sell,2020-06-25,,,0,110376.18048348882,145271.06867703295
2020-06-26,306.16,306.39,299.42,300.05,0.23072658821222936,0.21189474262679694,0.2891995103927035,0.01883184558543241,-0.05847292218047412,unknown,sell,2020-06-26,,,0,110376.18048348882,141820.6740086017
2020-06-29,301.41,304.61,298.93,304.46,0.20653417750737754,0.21189474262679694,0.23072658821222936,-0.005360565119419403,-0.024192410704851813,unknown,sell,2020-06-29,,,0,110376.18048348882,143905.09051377728
2020-06-30,303.99,310.2,303.82,308.36,0.23722159179419858,0.20653417750737754,0.23072658821222936,0.030687414286821035,0.006495003581969222,unknown,sell,2020-06-30,,,0,110376.18048348882,145748.45204896657
2020-07-01,309.57,311.89,309.07,310.52,0.19115914944205195,0.20653417750737754,0.23722159179419858,-0.015375028065325591,-0.046062442352146626,unknown,sell,2020-07-01,BUY,314.24,1,109069.53781737825,146769.3907453791
2020-07-02,314.24,315.7,311.51,312.23,0.2057979790928943,0.19115914944205195,0.23722159179419858,0.014638829650842344,-0.03142361270130428,unknown,sell,2020-07-02,,,1,109670.1719461549,147577.633880039
2020-07-06,316.37,317.68,315.56,317.05,0.22086668289548386,0.19115914944205195,0.23722159179419858,0.02970753345343191,-0.016354908898714715,unknown,sell,2020-07-06,,,1,111363.18744364221,149855.83967481143
2020-07-07,315.38,317.52,313.37,313.78,0.24262481966117747,0.19115914944205195,0.23722159179419858,0.051465670219125514,0.005403227866978888,unknown,sell,2020-07-07,,,1,110214.60639036761,148310.25192607575
2020-07-08,314.61,316.3,312.7,316.18,0.2093982512140151,0.19115914944205195,0.24262481966117747,0.01823910177196314,-0.033226568447162375,unknown,sell,2020-07-08,,,1,111057.60165882604,149444.62825542304
2020-07-09,316.84,317.1,310.68,314.38,0.23068388015690658,0.19115914944205195,0.24262481966117747,0.03952473071485463,-0.011940939504270887,unknown,sell,2020-07-09,,,1,110425.35520748222,148593.8460084126
2020-07-10,314.31,317.88,312.76,317.59,0.20485823543641288,0.2057979790928943,0.24262481966117747,-0.0009397436564814177,-0.03776658422476459,unknown,sell,2020-07-10,,,1,111552.86137904534,150111.07434891452
2020-07-13,320.13,322.71,314.13,314.84,0.23237893128547174,0.20485823543641288,0.24262481966117747,0.027520695849058863,-0.010245888375705725,unknown,sell,2020-07-13,,,1,110586.92930060341,148811.26813820412
2020-07-14,313.3,319.76,312.0,318.92,0.22799678837926973,0.20485823543641288,0.24262481966117747,0.023138552942856855,-0.014628031281907733,unknown,sell,2020-07-14,,,1,112020.02125698273,150739.7078980945
2020-07-15,322.41,323.04,319.27,321.85,0.20834875706942313,0.20485823543641288,0.23237893128547174,0.0034905216330102518,-0.02403017421604861,unknown,sell,2020-07-15,,,1,113049.17798055905,152124.59233350595
2020-07-16,319.79,321.28,319.09,320.79,0.19784706837736418,0.20485823543641288,0.23237893128547174,-0.007011167059048695,-0.03453186290810756,unknown,sell,2020-07-16,,,1,112676.85507032325,151623.57612137758
2020-07-17,321.88,322.57,319.74,321.72,0.2132115415849659,0.19784706837736418,0.23237893128547174,0.015364473207601731,-0.019167389700505827,unknown,sell,2020-07-17,,,1,113003.5157368509,152063.14694899964
2020-07-20,321.43,325.13,320.62,324.32,0.21988897023789855,0.19784706837736418,0.23237893128547174,0.02204190186053437,-0.01248996104757319,unknown,sell,2020-07-20,,,1,113916.76061101416,153292.0546391258
2020-07-21,326.45,326.93,323.94,325.01,0.22208149590162807,0.19784706837736418,0.22799678837926973,0.024234427524263885,-0.005915292477641665,unknown,sell,2020-07-21,,,1,114159.12175069595,153618.18783381314
2020-07-22,324.62,327.2,324.5,326.86,0.204304878029514,0.19784706837736418,0.22208149590162807,0.006457809652149815,-0.01777661787211407,unknown,sell,2020-07-22,,,1,114808.930603466,154492.60292101835
2020-07-23,326.47,327.23,321.48,322.96,0.2095941203160182,0.19784706837736418,0.22208149590162807,0.011747051938654024,-0.012487375585609861,unknown,sell,2020-07-23,,,1,113439.06329222105,152649.24138582902
2020-07-24,320.95,321.99,319.25,320.88,0.19695438120232453,0.204304878029514,0.22208149590162807,-0.007350496827189468,-0.025127114699303538,unknown,sell,2020-07-24,,,1,112708.46739289044,151666.11523372808
2020-07-27,321.63,323.41,320.77,323.22,0.17889053036700567,0.19695438120232453,0.22208149590162807,-0.018063850835318862,-0.0431909655346224,unknown,sell,2020-07-27,,,1,113530.3877796374,152772.13215484167
2020-07-28,322.43,323.64,320.85,321.17,0.17392629938634022,0.17889053036700567,0.22208149590162807,-0.004964230980665452,-0.04815519651528785,unknown,sell,2020-07-28,,,1,112810.3293211625,151803.18570685756
2020-07-29,322.12,325.73,322.08,325.12,0.14933231195314173,0.17392629938634022,0.2095941203160182,-0.02459398743319849,-0.06026180836287648,unknown,sell,2020-07-29,,,1,114197.75903383364,153670.18008224157
2020-07-30,321.9,324.41,319.64,323.96,0.1455228483719687,0.14933231195314173,0.2095941203160182,-0.0038094635811730393,-0.06407127194404952,unknown,sell,2020-07-30,,,1,113790.3113207454,153121.89818972372
2020-07-31,325.9,326.63,321.33,326.52,0.181916723684261,0.1455228483719687,0.19695438120232453,0.03639387531229232,-0.015037657518063519,unknown,sell,2020-07-31,,,1,114689.5062737677,154331.89960769413
2020-08-03,328.32,329.62,327.73,328.79,0.16202727154917176,0.1455228483719687,0.181916723684261,0.016504423177203076,-0.019889452135089247,unknown,sell,2020-08-03,,,1,115486.83929851798,155404.8305525351
2020-08-04,327.86,330.06,327.86,330.06,0.16470999036782488,0.1455228483719687,0.181916723684261,0.019187141995856194,-0.01720673331643613,unknown,sell,2020-08-04,,,1,115932.92429474388,156005.10469348135
2020-08-05,331.47,332.39,331.18,332.11,0.15371710968675947,0.1455228483719687,0.181916723684261,0.008194261314790785,-0.028199613997501538,unknown,sell,2020-08-05,,,1,116652.98275321878,156974.05114146546
2020-08-06,331.48,334.46,331.13,334.33,0.17230422350452965,0.1455228483719687,0.181916723684261,0.02678137513256096,-0.009612500179731365,unknown,sell,2020-08-06,,,1,117432.75337654281,158023.34924611167
2020-08-07,333.28,334.88,332.3,334.57,0.154654198293413,0.15371710968675947,0.181916723684261,0.0009370886066535355,-0.027262525390848003,unknown,sell,2020-08-07,,,1,117517.05290338866,158136.78687904638
2020-08-10,335.06,335.77,332.96,335.57,0.16590400354035692,0.15371710968675947,0.17230422350452965,0.012186893853597447,-0.006400219964172726,unknown,sell,2020-08-10,,,1,117868.30093191299,158609.44368294108
2020-08-11,336.85,337.54,332.01,332.8,0.16901224098848244,0.15371710968675947,0.17230422350452965,0.01529513130172297,-0.003291982516047204,unknown,sell,2020-08-11,,,1,116895.34389290058,157300.18433615277
2020-08-12,335.44,338.28,335.41,337.44,0.16868278773956336,0.15371710968675947,0.17230422350452965,0.014965678052803882,-0.003621435764966291,unknown,sell,2020-08-12,,,1,118525.13474525351,159493.31190622415
2020-08-13,336.61,338.25,335.83,336.83,0.1661831164226132,0.154654198293413,0.17230422350452965,0.011528918129200177,-0.00612110708191646,unknown,sell,2020-08-13,,,1,118310.87344785366,159204.99125584838
2020-08-14,336.41,337.42,335.62,336.84,0.1509246756278696,0.154654198293413,0.16901224098848244,-0.003729522665543411,-0.018087565360612845,unknown,sell,2020-08-14,,,1,118314.3859281389,159209.7178238873
2020-08-17,337.94,338.34,336.85,337.91,0.15503064920259765,0.1509246756278696,0.16901224098848244,0.004105973574728056,-0.01398159178588479,unknown,sell,2020-08-17,,,1,118690.22131865997,159715.46060405465
2020-08-18,338.34,339.1,336.61,338.64,0.1615194224822902,0.1509246756278696,0.16901224098848244,0.010594746854420606,-0.007492818506192239,up,sell,2020-08-18,,,1,118946.63237948272,160060.50007089775
2020-08-19,339.05,339.61,336.62,337.23,0.20122403538778014,0.1509246756278696,0.16868278773956336,0.05029935975991054,0.03254124764821678,up,sell,2020-08-19,,,1,118451.3726592634,159394.05397740626
2020-08-20,335.36,338.8,335.22,338.28,0.17954622983477256,0.1509246756278696,0.20122403538778014,0.02862155420690296,-0.02167780555300758,unknown,sell,2020-08-20,,,1,118820.18308921396,159890.34362149567
2020-08-21,337.92,339.72,337.55,339.48,0.18663785361532556,0.1509246756278696,0.20122403538778014,0.03571317798745596,-0.014586181772454576,up,sell,2020-08-21,,,1,119241.68072344318,160457.53178616933
2020-08-24,342.12,343.0,339.45,342.92,0.21583392153284234,0.15503064920259765,0.20122403538778014,0.060803272330244684,0.0146098861450622,up,sell,2020-08-24,,,1,120449.9739415669,162083.47119156705
2020-08-25,343.53,344.21,342.27,344.12,0.18517239858252166,0.1615194224822902,0.21583392153284234,0.023652976100231454,-0.03066152295032068,up,sell,2020-08-25,,,1,120871.47157579611,162650.65935624068
2020-08-26,344.76,347.86,344.17,347.57,0.2197867560964528,0.17954622983477256,0.21583392153284234,0.04024052626168023,0.003952834563610452,up,sell,2020-08-26,,,1,122083.27727420509,164281.32532967735
2020-08-27,348.51,349.9,346.53,348.33,0.2300301152901952,0.17954622983477256,0.2197867560964528,0.05048388545542265,0.010243359193742418,up,sell,2020-08-27,,,1,122350.22577588358,164640.54450063733
2020-08-28,349.44,350.72,348.15,350.58,0.20335353179049542,0.18517239858252166,0.2300301152901952,0.018181133207973765,-0.026676583499699785,up,sell,2020-08-28,,,1,123140.53384006335,165704.02230940034
2020-08-31,350.35,351.3,349.06,349.31,0.23750373010160708,0.18517239858252166,0.2300301152901952,0.05233133151908542,0.007473614811411872,up,sell,2020-08-31,,,1,122694.44884383744,165103.74816845413
2020-09-01,350.21,352.71,349.24,352.6,0.22501125633606414,0.18517239858252166,0.23750373010160708,0.039838857753542484,-0.012492473765542939,up,sell,2020-09-01,,,1,123850.05485768252,166658.78905326765
2020-09-02,354.67,358.75,353.43,357.7,0.22409932880684205,0.20335353179049542,0.23750373010160708,0.02074579701634663,-0.013404401294765028,up,sell,2020-09-02,,,1,125641.41980315665,169069.33875313055
2020-09-03,355.87,356.38,342.59,345.39,0.29375615178954667,0.20335353179049542,0.23750373010160708,0.09040261999905125,0.05625242168793959,unknown,sell,2020-09-03,,,1,121317.55657202202,163250.93349718692
2020-09-04,346.13,347.83,334.87,342.57,0.24876939356069824,0.20335353179049542,0.29375615178954667,0.04541586177020282,-0.04498675822884843,unknown,sell,2020-09-04,,,1,120327.03713158338,161918.0413102039
2020-09-08,336.71,342.64,332.88,333.21,0.2286807990685453,0.22409932880684205,0.29375615178954667,0.0045814702617032466,-0.06507535272100137,unknown,sell,2020-09-08,,,1,117039.35558459554,157493.97362574958
2020-09-09,337.55,342.46,336.61,339.79,0.22391825046424574,0.22409932880684205,0.29375615178954667,-0.0001810783425963136,-0.06983790132530093,unknown,sell,2020-09-09,,,1,119350.56761228573,160604.05539537666
2020-09-10,341.82,342.53,332.85,333.89,0.2221114680793409,0.22391825046424574,0.29375615178954667,-0.001806782384904837,-0.07164468371020577,unknown,sell,2020-09-10,,,1,117278.2042439921,157815.380252398
2020-09-11,335.82,336.97,331.0,334.06,0.19366784314176078,0.2221114680793409,0.29375615178954667,-0.028443624937580125,-0.1000883086477859,unknown,sell,2020-09-11,,,1,117337.91640884125,157895.7319090601
2020-09-14,337.49,340.38,334.22,338.46,0.21018067203194338,0.19366784314176078,0.24876939356069824,0.0165128288901826,-0.038588721528754866,unknown,sell,2020-09-14,,,1,118883.40773434834,159975.42184619672
2020-09-15,341.12,342.02,338.47,340.17,0.18897986819156534,0.19366784314176078,0.2286807990685453,-0.004687974950195434,-0.039700930876979956,unknown,sell,2020-09-15,,,1,119484.04186312498,160783.66498085664
2020-09-16,341.51,343.06,338.52,338.82,0.20046185678215603,0.18897986819156534,0.22391825046424574,0.011481988590590686,-0.02345639368208971,unknown,sell,2020-09-16,,,1,119009.8570246171,160145.57829559883
2020-09-17,333.56,337.7,332.99,335.84,0.17775250827320008,0.18897986819156534,0.2221114680793409,-0.011227359918365265,-0.044358959806140824,unknown,sell,2020-09-17,,,1,117963.13789961456,158737.06101999263
2020-09-18,335.37,335.49,327.97,330.65,0.19269940017379716,0.17775250827320008,0.21018067203194338,0.014946891900597087,-0.017481271858146213,unknown,sell,2020-09-18,,,1,116140.16063157324,156283.97220777918
2020-09-21,325.7,327.13,321.73,326.97,0.18220922394502617,0.17775250827320008,0.21018067203194338,0.004456715671826095,-0.027971448086917206,unknown,sell,2020-09-21,,,1,114847.56788660368,154544.59516944675
2020-09-22,328.57,330.9,325.86,330.3,0.18811046764053,0.17775250827320008,0.20046185678215603,0.010357959367329916,-0.012351389141626035,unknown,sell,2020-09-22,,,1,116017.22382158972,156118.54232641606
2020-09-23,330.9,331.2,322.1,322.64,0.19599300219273105,0.17775250827320008,0.20046185678215603,0.018240493919530976,-0.004468854589424975,unknown,sell,2020-09-23,,,1,113326.66392309326,152497.99120858274
2020-09-24,321.22,326.8,319.8,323.5,0.1959298530999203,0.17775250827320008,0.19599300219273105,0.018177344826720232,-6.314909281074366e-05,unknown,sell,2020-09-24,,,1,113628.73722762421,152904.47605993215
2020-09-25,322.58,329.58,321.64,328.73,0.19108902923866436,0.18220922394502617,0.19599300219273105,0.008879805293638188,-0.004903972954066693,unknown,sell,2020-09-25,,,1,115465.76441680652,155376.4711443014
2020-09-28,333.22,334.96,332.15,334.19,0.1965697387867796,0.18220922394502617,0.19599300219273105,0.014360514841753436,0.0005767365940485547,unknown,sell,2020-09-28,,,1,117383.5786525494,157957.1772935664
2020-09-29,333.97,334.77,331.62,332.37,0.1803117094854408,0.18811046764053,0.1965697387867796,-0.0077987581550891805,-0.016258029301338794,unknown,sell,2020-09-29,,,1,116744.30724063511,157096.94191047808
2020-09-30,333.09,338.29,332.88,334.89,0.22394350862495246,0.1803117094854408,0.1965697387867796,0.04363179913951165,0.027373769838172857,up,sell,2020-09-30,,,1,117629.45227251644,158288.0370562927
2020-10-01,337.69,338.74,335.01,337.04,0.21850435448635575,0.1803117094854408,0.22394350862495246,0.03819264500091493,-0.005439154138596719,up,sell,2020-10-01,,,1,118384.63553384379,159304.2491846663
2020-10-02,331.7,337.01,331.19,333.84,0.20192709911326912,0.1803117094854408,0.22394350862495246,0.021615389627828302,-0.02201640951168335,unknown,sell,2020-10-02,,,1,117260.64184256588,157791.74741220326
2020-10-05,336.06,339.96,336.01,339.76,0.19102835559753886,0.1803117094854408,0.22394350862495246,0.01071664611209805,-0.0329151530274136,up,sell,2020-10-05,,,1,119340.03017142999,160589.87569125983
2020-10-06,339.91,342.17,334.38,334.93,0.21748963582182482,0.1803117094854408,0.22394350862495246,0.037177926336384004,-0.006453872803127647,up,sell,2020-10-06,,,1,117643.50219365742,158306.94332844848
2020-10-07,338.12,341.63,338.09,340.76,0.18014858354185795,0.19102835559753886,0.22394350862495246,-0.010879772055680914,-0.043794925083094516,unknown,sell,2020-10-07,,,1,119691.27819995432,161062.53249515453
2020-10-08,342.85,343.85,341.86,343.78,0.1758169829203261,0.18014858354185795,0.21850435448635575,-0.004331600621531845,-0.04268737156602964,up,sell,2020-10-08,,,1,120752.04724609782,162489.95604291648
2020-10-09,345.56,347.35,344.89,346.85,0.19120667128566082,0.1758169829203261,0.21748963582182482,0.01538968836533472,-0.026282964536163994,up,sell,2020-10-09,,,1,121830.37869366758,163941.01243087318
2020-10-12,349.59,354.02,349.06,352.43,0.20867646925233077,0.1758169829203261,0.21748963582182482,0.03285948633200467,-0.008813166569494046,up,sell,2020-10-12,,,1,123790.34269283338,166578.43739660553
2020-10-13,352.28,352.47,349.09,350.13,0.19847995018834874,0.1758169829203261,0.21748963582182482,0.022662967268022638,-0.019009685633476076,unknown,sell,2020-10-13,,,1,122982.4722272274,165491.32674764775
2020-10-14,350.75,351.93,347.14,347.93,0.22131352306278862,0.1758169829203261,0.20867646925233077,0.045496540142462516,0.012637053810457849,unknown,sell,2020-10-14,,,1,122209.72656447385,164451.48177907945
2020-10-15,343.71,348.02,343.13,347.5,0.19445987849112303,0.1758169829203261,0.22131352306278862,0.01864289557079693,-0.026853644571665586,unknown,sell,2020-10-15,,,1,122058.68991220839,164248.23935340473
2020-10-16,348.96,350.75,347.1,347.29,0.24416791948060126,0.19120667128566082,0.22131352306278862,0.05296124819494044,0.022854396417812645,unknown,sell,2020-10-16,,,1,121984.92782621828,164148.98142458685
2020-10-19,348.65,349.33,341.04,342.01,0.21569146170648268,0.19445987849112303,0.24416791948060126,0.021231583215359645,-0.028476457774118585,unknown,sell,2020-10-19,,,1,120130.33823560974,161653.35350002287
2020-10-20,343.46,346.88,342.64,343.38,0.21847670142855805,0.19445987849112303,0.24416791948060126,0.02401682293743501,-0.02569121805204322,unknown,sell,2020-10-20,,,1,120611.5480346881,162300.8933213586
2020-10-21,343.33,345.67,342.4,342.73,0.18511738128840818,0.19445987849112303,0.24416791948060126,-0.00934249720271485,-0.05905053819219308,unknown,sell,2020-10-21,,,1,120383.23681614728,161993.66639882707
2020-10-22,342.96,345.24,340.65,344.61,0.1709905033687454,0.18511738128840818,0.24416791948060126,-0.014126877919662773,-0.07317741611185585,unknown,sell,2020-10-22,,,1,121043.58310977304,162882.2611901491
2020-10-23,345.93,345.99,343.13,345.78,0.1539178573541019,0.1709905033687454,0.24416791948060126,-0.017072646014643506,-0.09025006212649936,unknown,sell,2020-10-23,,,1,121454.5433031465,163435.26965070586
2020-10-26,342.13,342.98,335.62,339.39,0.2025653991651213,0.1539178573541019,0.21847670142855805,0.04864754181101941,-0.015911302263436733,unknown,sell,2020-10-26,,,1,119210.06840087597,160414.99267381878
2020-10-27,339.76,340.12,337.99,338.22,0.20594162700893193,0.1539178573541019,0.21847670142855805,0.05202376965483002,-0.012535074419626119,unknown,sell,2020-10-27,,,1,118799.1082075025,159861.984213262
2020-10-28,332.1,338.25,326.13,326.66,0.27015555760167304,0.1539178573541019,0.20594162700893193,0.11623770024757113,0.06421393059274111,unknown,sell,2020-10-28,,,1,114738.68099776113,154398.0715602394
2020-10-29,326.91,333.4,325.09,329.98,0.24497685268918387,0.1539178573541019,0.27015555760167304,0.09105899533508197,-0.025178704912489164,unknown,sell,2020-10-29,,,1,115904.82445246194,155967.29214916978
2020-10-30,328.28,329.69,322.6,326.54,0.24197501108689368,0.1539178573541019,0.27015555760167304,0.08805715373279177,-0.02818054651477936,unknown,sell,2020-10-30,,,1,114696.53123433821,154341.35274377203
2020-11-02,330.2,332.36,327.24,330.2,0.2244149289379668,0.2025653991651213,0.27015555760167304,0.02184952977284549,-0.045740628663706234,unknown,sell,2020-11-02,,,1,115982.09901873728,156071.27664602658
2020-11-03,333.69,338.25,330.29,336.03,0.22297356661721235,0.20594162700893193,0.27015555760167304,0.017031939608280422,-0.04718199098446069,unknown,sell,2020-11-03,,,1,118029.87502503418,158826.86581273263
2020-11-04,340.86,347.94,339.59,343.54,0.24500881671899058,0.22297356661721235,0.27015555760167304,0.02203525010177823,-0.025146740882682456,unknown,sell,2020-11-04,,,1,120667.747719252,162376.51840998177
2020-11-05,349.24,352.19,348.86,350.24,0.26171746562316206,0.22297356661721235,0.24500881671899058,0.03874389900594971,0.01670864890417148,up,sell,2020-11-05,,,1,123021.10951036507,165543.31899607618
2020-11-06,349.93,351.51,347.65,350.16,0.2005481904889587,0.22297356661721235,0.26171746562316206,-0.022425376128253655,-0.061169275134203366,unknown,sell,2020-11-06,,,1,122993.00966808313,165505.5064517646
2020-11-09,363.97,364.38,354.06,354.56,0.27571040294013166,0.2005481904889587,0.26171746562316206,0.07516221245117297,0.0139929373169696,up,sell,2020-11-09,,,1,124538.50099359023,167585.19638890124
2020-11-10,353.49,355.18,350.51,354.04,0.18565674681561062,0.2005481904889587,0.27571040294013166,-0.014891443673348076,-0.09005365612452104,unknown,sell,2020-11-10,,,1,124355.85201875758,167339.414850876
2020-11-11,356.4,357.56,355.06,356.67,0.17819924753955796,0.18565674681561062,0.27571040294013166,-0.007457499276052659,-0.0975111554005737,unknown,sell,2020-11-11,,,1,125279.63433377659,168582.50224511905
