date,equity,cash,pos,qty,entry_px,decision_date,result_date,buy_th,sell_th,p_day,p_day_source_date,daily_gate_mode,daily_reward_mode,direct_gate_confidence,direct_gate_prob_force_buy,direct_gate_prob_free,direct_gate_prob_force_sell,daily_action,daily_buy_level,daily_sell_level,decision_extreme_base_dir,decision_extreme_region,decision_extreme_label,decision_extreme_window_end_date,decision_extreme_ref_high,decision_extreme_ref_low,decision_extreme_future_max_high,decision_extreme_future_min_low
2012-12-14,88470.23613397212,88470.23613397212,0,0.0,,2012-12-13,2012-12-14,1.840000000000002,1.840000000000002,0.2941186642228713,2012-12-13,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2012-12-20,66.16,65.03,66.76,64.47
2012-12-17,88470.23613397212,88470.23613397212,0,0.0,,2012-12-14,2012-12-17,-0.5,1.2450000000000014,0.2729427143606243,2012-12-14,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_held,1.0,2012-12-21,65.08,64.47,66.76,64.6
2012-12-18,88470.23613397212,88470.23613397212,0,0.0,,2012-12-17,2012-12-18,-0.5,2.2650000000000023,0.24606750455413373,2012-12-17,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2012-12-24,65.57,64.66,66.76,64.6
2012-12-19,88470.23613397212,88470.23613397212,0,0.0,,2012-12-18,2012-12-19,1.6050000000000018,-0.5,0.2624899360892766,2012-12-18,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2012-12-26,66.65,65.7,66.76,64.29
2012-12-20,88470.23613397212,88470.23613397212,0,0.0,,2012-12-19,2012-12-20,1.6200000000000019,-0.5,0.31942532908697746,2012-12-19,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2012-12-27,66.76,66.22,66.41,63.6
2012-12-21,88470.23613397212,88470.23613397212,0,0.0,,2012-12-20,2012-12-21,2.2000000000000024,1.8750000000000022,0.2663783355205946,2012-12-20,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2012-12-28,66.41,65.93,65.28,63.6
2012-12-24,88470.23613397212,88470.23613397212,0,0.0,,2012-12-21,2012-12-24,2.2000000000000024,1.8750000000000022,0.24653578146775593,2012-12-21,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2012-12-31,65.28,64.6,65.25,63.58
2012-12-26,88470.23613397212,88470.23613397212,0,0.0,,2012-12-24,2012-12-26,2.2000000000000024,1.8750000000000022,0.23542339312708596,2012-12-24,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-01-02,65.14,64.92,67.23,63.58
2012-12-27,88470.23613397212,88470.23613397212,0,0.0,,2012-12-26,2012-12-27,2.2450000000000023,2.2600000000000025,0.2727569530202438,2012-12-26,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-01-03,65.18,64.29,67.34,63.58
2012-12-28,88470.23613397212,88470.23613397212,0,0.0,,2012-12-27,2012-12-28,2.0600000000000023,2.2250000000000023,0.28589027539769357,2012-12-27,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-01-04,64.64,63.6,67.34,63.58
2012-12-31,88470.23613397212,88470.23613397212,0,0.0,,2012-12-28,2012-12-31,2.0600000000000023,2.2250000000000023,0.3742664213991272,2012-12-28,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-01-07,64.43,63.75,67.34,63.58
2013-01-02,88470.23613397212,88470.23613397212,0,0.0,,2012-12-31,2013-01-02,2.0600000000000023,2.2250000000000023,0.2678193585089787,2012-12-31,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_held,1.0,2013-01-08,65.25,63.58,67.34,66.17
2013-01-03,88470.23613397212,88470.23613397212,0,0.0,,2013-01-02,2013-01-03,2.0600000000000023,2.2250000000000023,0.29167608577475557,2013-01-02,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-01-09,67.23,66.48,67.34,66.17
2013-01-04,88470.23613397212,88470.23613397212,0,0.0,,2013-01-03,2013-01-04,1.8750000000000022,2.4250000000000025,0.3802723879798038,2013-01-03,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-01-10,67.34,66.65,67.27,66.17
2013-01-07,88470.23613397212,88470.23613397212,0,0.0,,2013-01-04,2013-01-07,1.8750000000000022,2.4250000000000025,0.358225214237239,2013-01-04,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-01-11,66.88,66.47,67.29,66.17
2013-01-08,88470.23613397212,88470.23613397212,0,0.0,,2013-01-07,2013-01-08,2.4050000000000025,-0.5,0.3170233904421905,2013-01-07,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-01-14,66.76,66.25,67.29,66.17
2013-01-09,88470.23613397212,88470.23613397212,0,0.0,,2013-01-08,2013-01-09,-0.5,-0.5,0.35864736404721215,2013-01-08,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_held,1.0,2013-01-15,66.82,66.17,67.29,66.33
2013-01-10,88470.23613397212,88470.23613397212,0,0.0,,2013-01-09,2013-01-10,2.4450000000000025,-0.5,0.37078548808225364,2013-01-09,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-01-16,66.95,66.55,67.29,66.33
2013-01-11,88470.23613397212,88470.23613397212,0,0.0,,2013-01-10,2013-01-11,-0.5,-0.5,0.3617687462525907,2013-01-10,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-01-17,67.27,66.55,67.48,66.33
2013-01-14,88470.23613397212,88470.23613397212,0,0.0,,2013-01-11,2013-01-14,1.7500000000000018,-0.5,0.33063355532159205,2013-01-11,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-01-18,67.29,67.0,67.48,66.33
2013-01-15,88470.23613397212,88470.23613397212,0,0.0,,2013-01-14,2013-01-15,1.7500000000000018,1.0050000000000012,0.3839890566080946,2013-01-14,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-01-22,67.15,66.67,67.48,66.33
2013-01-16,88470.23613397212,88470.23613397212,0,0.0,,2013-01-15,2013-01-16,1.7500000000000018,1.0050000000000012,0.36102945166771977,2013-01-15,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_held,1.0,2013-01-23,66.73,66.33,67.79,66.6
2013-01-17,88470.23613397212,88470.23613397212,0,0.0,,2013-01-16,2013-01-17,1.7500000000000018,1.0050000000000012,0.3919888233703967,2013-01-16,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-01-24,67.13,66.6,67.79,66.56
2013-01-18,88470.23613397212,88470.23613397212,0,0.0,,2013-01-17,2013-01-18,-0.5,1.3650000000000015,0.27032082093527315,2013-01-17,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-01-25,67.48,67.06,67.79,66.56
2013-01-22,89289.16038603337,0.0,1,1320.8455678407304,66.98,2013-01-18,2013-01-22,-0.5,1.3650000000000015,0.20151797316905742,2013-01-18,threshold,counterfactual_5m,,,,,FREE,0.165,0.21,sell,sell_high_broken,0.0,2013-01-28,67.14,66.77,67.79,66.56
2013-01-23,87941.89790683583,0.0,1,1320.8455678407304,66.98,2013-01-22,2013-01-23,0.8200000000000012,1.3600000000000017,0.19495783200303526,2013-01-22,threshold,counterfactual_5m,,,,,FREE,0.165,0.21,sell,sell_high_broken,0.0,2013-01-29,67.23,66.73,67.79,66.56
2013-01-24,87928.6894511574,0.0,1,1320.8455678407304,66.98,2013-01-23,2013-01-24,0.8650000000000011,0.6550000000000011,0.2674812168657122,2013-01-23,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_held,1.0,2013-01-30,67.79,67.46,67.48,66.56
2013-01-25,88338.15157718804,88338.15157718804,0,0.0,,2013-01-24,2013-01-25,1.0700000000000014,1.0750000000000015,0.31657207438736273,2013-01-24,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-01-31,67.28,66.56,67.48,66.63
2013-01-28,88338.15157718804,88338.15157718804,0,0.0,,2013-01-25,2013-01-28,1.0700000000000014,1.0750000000000015,0.2249584821647418,2013-01-25,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-02-01,67.19,66.74,67.78,66.63
2013-01-29,88338.15157718804,88338.15157718804,0,0.0,,2013-01-28,2013-01-29,1.1850000000000014,2.0550000000000024,0.23576548008551743,2013-01-28,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-02-04,67.38,66.93,67.78,66.46
2013-01-30,88338.15157718804,88338.15157718804,0,0.0,,2013-01-29,2013-01-30,1.4350000000000018,2.3700000000000028,0.22963944051165494,2013-01-29,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-02-05,67.31,66.63,67.78,66.46
2013-01-31,88338.15157718804,88338.15157718804,0,0.0,,2013-01-30,2013-01-31,1.2200000000000015,-0.5,0.2694378503551647,2013-01-30,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-02-06,67.48,66.87,67.78,66.46
2013-02-01,88338.15157718804,88338.15157718804,0,0.0,,2013-01-31,2013-02-01,1.1400000000000015,1.910000000000002,0.26504226190794067,2013-01-31,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-02-07,67.35,66.81,67.78,66.46
2013-02-04,87523.1269644223,0.0,1,1314.5558270414886,67.2,2013-02-01,2013-02-04,1.4550000000000018,0.25500000000000067,0.2095223444256293,2013-02-01,threshold,counterfactual_5m,,,,,FREE,0.165,0.21,sell,sell_high_broken,0.0,2013-02-08,67.78,67.07,68.13,66.46
2013-02-05,88022.65817869807,88022.65817869807,0,0.0,,2013-02-04,2013-02-05,1.4300000000000017,1.5050000000000017,0.3171361660952408,2013-02-04,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-02-11,67.46,66.46,68.13,66.56
2013-02-06,88022.65817869807,88022.65817869807,0,0.0,,2013-02-05,2013-02-06,1.4300000000000017,1.5050000000000017,0.22231544023744917,2013-02-05,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-02-12,67.67,66.61,68.13,66.56
2013-02-07,88022.65817869807,88022.65817869807,0,0.0,,2013-02-06,2013-02-07,1.595000000000002,1.7950000000000021,0.23763267551201017,2013-02-06,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-02-13,67.55,67.04,68.23,66.56
2013-02-08,88022.65817869807,88022.65817869807,0,0.0,,2013-02-07,2013-02-08,1.595000000000002,2.4400000000000026,0.21068214535157204,2013-02-07,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-02-14,67.37,66.56,68.23,67.62
2013-02-11,88022.65817869807,88022.65817869807,0,0.0,,2013-02-08,2013-02-11,1.4700000000000017,-0.5,0.203941848172965,2013-02-08,threshold,counterfactual_5m,,,,,FREE,0.165,0.21,sell,sell_high_broken,0.0,2013-02-15,68.13,67.63,68.23,67.56
2013-02-12,88022.65817869807,88022.65817869807,0,0.0,,2013-02-11,2013-02-12,1.530000000000002,-0.5,0.21100948263660177,2013-02-11,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-02-19,68.06,67.78,68.26,67.56
2013-02-13,88022.65817869807,88022.65817869807,0,0.0,,2013-02-12,2013-02-13,1.3150000000000017,-0.5,0.28919983770783414,2013-02-12,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-02-20,68.05,67.66,68.26,67.18
2013-02-14,88022.65817869807,88022.65817869807,0,0.0,,2013-02-13,2013-02-14,1.2050000000000014,1.4500000000000017,0.2631479339396852,2013-02-13,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-02-21,68.23,67.77,68.26,66.23
2013-02-15,88022.65817869807,88022.65817869807,0,0.0,,2013-02-14,2013-02-15,1.2750000000000017,1.680000000000002,0.23781022180178302,2013-02-14,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-02-22,68.05,67.62,68.26,66.23
2013-02-19,88022.65817869807,88022.65817869807,0,0.0,,2013-02-15,2013-02-19,1.2750000000000017,1.680000000000002,0.30664610624606475,2013-02-15,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-02-25,68.11,67.56,68.26,66.23
2013-02-20,88022.65817869807,88022.65817869807,0,0.0,,2013-02-19,2013-02-20,1.4800000000000018,-0.5,0.21862468030150886,2013-02-19,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_held,1.0,2013-02-26,68.26,67.86,68.25,65.96
2013-02-21,88022.65817869807,88022.65817869807,0,0.0,,2013-02-20,2013-02-21,2.3800000000000026,-0.5,0.4050929709903816,2013-02-20,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_held,1.0,2013-02-27,68.25,67.18,67.81,65.96
2013-02-22,88022.65817869807,88022.65817869807,0,0.0,,2013-02-21,2013-02-22,2.4250000000000025,1.2750000000000017,0.29146363483482424,2013-02-21,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-02-28,67.01,66.23,67.81,65.96
2013-02-25,88022.65817869807,88022.65817869807,0,0.0,,2013-02-22,2013-02-25,2.045000000000002,1.1450000000000014,0.1957676706693793,2013-02-22,threshold,counterfactual_5m,,,,,FREE,0.165,0.21,sell,sell_high_broken,0.0,2013-03-01,67.15,66.59,67.81,65.96
2013-02-26,88022.65817869807,88022.65817869807,0,0.0,,2013-02-25,2013-02-26,1.9300000000000024,1.4700000000000017,0.429448869890046,2013-02-25,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_held,1.0,2013-03-04,67.81,66.25,67.74,65.96
2013-02-27,88022.65817869807,88022.65817869807,0,0.0,,2013-02-26,2013-02-27,1.9300000000000024,1.4700000000000017,0.27728394034209963,2013-02-26,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_held,1.0,2013-03-05,66.68,65.96,68.77,66.47
2013-02-28,88022.65817869807,88022.65817869807,0,0.0,,2013-02-27,2013-02-28,1.9300000000000024,1.4700000000000017,0.4028486245145279,2013-02-27,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_held,1.0,2013-03-06,67.65,66.47,68.91,66.54
2013-03-01,88022.65817869807,88022.65817869807,0,0.0,,2013-02-28,2013-03-01,1.3850000000000016,2.4400000000000026,0.4555493437335823,2013-02-28,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-03-07,67.74,67.09,68.91,66.54
2013-03-04,88022.65817869807,88022.65817869807,0,0.0,,2013-03-01,2013-03-04,0.9700000000000013,1.9600000000000022,0.38125146427179285,2013-03-01,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_held,1.0,2013-03-08,67.5,66.54,69.02,67.07
2013-03-05,88022.65817869807,88022.65817869807,0,0.0,,2013-03-04,2013-03-05,0.9750000000000014,2.4300000000000024,0.40883094600835995,2013-03-04,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_held,1.0,2013-03-11,67.69,67.07,69.02,68.08
2013-03-06,88022.65817869807,88022.65817869807,0,0.0,,2013-03-05,2013-03-06,0.7550000000000012,-0.5,0.42975039730362713,2013-03-05,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_held,1.0,2013-03-12,68.77,68.08,69.02,68.39
2013-03-07,88022.65817869807,88022.65817869807,0,0.0,,2013-03-06,2013-03-07,0.7100000000000011,2.1000000000000023,0.5245446136433548,2013-03-06,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-03-13,68.91,68.42,69.02,68.39
2013-03-08,88022.65817869807,88022.65817869807,0,0.0,,2013-03-07,2013-03-08,0.5200000000000009,2.025000000000002,0.4508662405725692,2013-03-07,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-03-14,68.8,68.45,69.02,68.39
2013-03-11,88022.65817869807,88022.65817869807,0,0.0,,2013-03-08,2013-03-11,0.6550000000000011,1.0300000000000014,0.49857123207604287,2013-03-08,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-03-15,69.02,68.5,69.01,68.34
2013-03-12,88022.65817869807,88022.65817869807,0,0.0,,2013-03-11,2013-03-12,0.590000000000001,1.4700000000000017,0.452871764367136,2013-03-11,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-03-18,68.99,68.47,69.01,67.73
2013-03-13,88022.65817869807,88022.65817869807,0,0.0,,2013-03-12,2013-03-13,0.590000000000001,1.4700000000000017,0.5916015868810659,2013-03-12,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-03-19,68.93,68.39,69.01,67.62
2013-03-14,88022.65817869807,88022.65817869807,0,0.0,,2013-03-13,2013-03-14,0.7950000000000013,1.965000000000002,0.6009393196369109,2013-03-13,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-03-20,68.89,68.39,69.01,67.62
2013-03-15,88022.65817869807,88022.65817869807,0,0.0,,2013-03-14,2013-03-15,0.7000000000000011,1.715000000000002,0.5813183642832672,2013-03-14,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-03-21,69.01,68.71,68.86,67.62
2013-03-18,88022.65817869807,88022.65817869807,0,0.0,,2013-03-15,2013-03-18,0.7000000000000011,1.715000000000002,0.5329650974772966,2013-03-15,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-03-22,68.79,68.34,68.86,67.62
2013-03-19,88022.65817869807,88022.65817869807,0,0.0,,2013-03-18,2013-03-19,2.4150000000000027,-0.5,0.49127338248852276,2013-03-18,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-03-25,68.64,67.73,68.96,67.62
2013-03-20,88022.65817869807,88022.65817869807,0,0.0,,2013-03-19,2013-03-20,2.3850000000000025,-0.5,0.5914078950461259,2013-03-19,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_held,1.0,2013-03-26,68.7,67.62,68.96,67.77
2013-03-21,88022.65817869807,88022.65817869807,0,0.0,,2013-03-20,2013-03-21,-0.5,-0.5,0.5580027682079295,2013-03-20,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-03-27,68.86,68.39,68.96,67.77
2013-03-22,88022.65817869807,88022.65817869807,0,0.0,,2013-03-21,2013-03-22,-0.5,1.3950000000000018,0.5772879095746607,2013-03-21,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_held,1.0,2013-03-28,68.25,67.77,69.06,68.01
2013-03-25,88022.65817869807,88022.65817869807,0,0.0,,2013-03-22,2013-03-25,2.0150000000000023,-0.5,0.4990816349089687,2013-03-22,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-04-01,68.64,68.13,69.09,68.01
2013-03-26,88022.65817869807,88022.65817869807,0,0.0,,2013-03-25,2013-03-26,-0.5,0.9400000000000013,0.6362246544339246,2013-03-25,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_held,1.0,2013-04-02,68.96,68.01,69.27,68.14
2013-03-27,88022.65817869807,88022.65817869807,0,0.0,,2013-03-26,2013-03-27,1.4050000000000016,0.9450000000000012,0.4605957787409108,2013-03-26,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-04-03,68.73,68.45,69.27,68.14
2013-03-28,88022.65817869807,88022.65817869807,0,0.0,,2013-03-27,2013-03-28,1.5100000000000016,1.655000000000002,0.4861532616551599,2013-03-27,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-04-04,68.85,68.14,69.27,68.06
2013-04-01,88022.65817869807,88022.65817869807,0,0.0,,2013-03-28,2013-04-01,0.9150000000000014,-0.5,0.24712169305648155,2013-03-28,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-04-05,69.06,68.64,69.27,67.19
2013-04-02,88022.65817869807,88022.65817869807,0,0.0,,2013-04-01,2013-04-02,0.9150000000000014,1.4900000000000018,0.34315207090841277,2013-04-01,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-04-08,69.09,68.31,69.27,67.19
2013-04-03,88022.65817869807,88022.65817869807,0,0.0,,2013-04-02,2013-04-03,1.3300000000000016,-0.5,0.2795748199391987,2013-04-02,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_held,1.0,2013-04-09,69.27,68.77,69.18,67.19
2013-04-04,88022.65817869807,88022.65817869807,0,0.0,,2013-04-03,2013-04-04,1.8550000000000022,0.9550000000000014,0.3574161662712423,2013-04-03,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-04-10,69.18,68.24,70.17,67.19
2013-04-05,88022.65817869807,88022.65817869807,0,0.0,,2013-04-04,2013-04-05,1.8900000000000023,0.9600000000000013,0.20842696322144835,2013-04-04,threshold,counterfactual_5m,,,,,FREE,0.165,0.21,sell,sell_high_broken,0.0,2013-04-11,68.6,68.06,70.17,67.19
2013-04-08,88022.65817869807,88022.65817869807,0,0.0,,2013-04-05,2013-04-08,1.8900000000000023,0.9600000000000013,0.203634335771088,2013-04-05,threshold,counterfactual_5m,,,,,FREE,0.165,0.21,sell,sell_high_broken,0.0,2013-04-12,67.96,67.19,70.17,67.69
2013-04-09,88022.65817869807,88022.65817869807,0,0.0,,2013-04-08,2013-04-09,1.5850000000000017,1.3200000000000016,0.18340505941241111,2013-04-08,threshold,counterfactual_5m,,,,,FREE,0.165,0.21,sell,sell_high_broken,0.0,2013-04-15,68.24,67.69,70.17,68.09
2013-04-10,88022.65817869807,88022.65817869807,0,0.0,,2013-04-09,2013-04-10,1.5850000000000017,1.3200000000000016,0.2488453051724715,2013-04-09,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-04-16,68.96,68.09,70.17,68.48
2013-04-11,88022.65817869807,88022.65817869807,0,0.0,,2013-04-10,2013-04-11,1.5850000000000017,1.3200000000000016,0.29311812613995375,2013-04-10,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_held,1.0,2013-04-17,70.17,68.88,70.15,67.71
2013-04-12,88022.65817869807,88022.65817869807,0,0.0,,2013-04-11,2013-04-12,0.9900000000000013,-0.5,0.2325256342272505,2013-04-11,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_held,1.0,2013-04-18,70.15,69.77,69.99,66.88
2013-04-15,88022.65817869807,88022.65817869807,0,0.0,,2013-04-12,2013-04-15,1.1500000000000015,-0.5,0.23095749189509174,2013-04-12,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_held,1.0,2013-04-19,69.99,69.41,69.79,66.88
2013-04-16,88022.65817869807,88022.65817869807,0,0.0,,2013-04-15,2013-04-16,1.1150000000000015,1.680000000000002,0.478775194352776,2013-04-15,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_held,1.0,2013-04-22,69.79,68.48,69.55,66.88
2013-04-17,88022.65817869807,88022.65817869807,0,0.0,,2013-04-16,2013-04-17,2.2850000000000024,1.6650000000000018,0.24151038925361054,2013-04-16,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-04-23,69.55,68.81,69.7,66.88
2013-04-18,88022.65817869807,88022.65817869807,0,0.0,,2013-04-17,2013-04-18,2.490000000000003,1.4100000000000017,0.2574587994531943,2013-04-17,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-04-24,68.89,67.71,69.7,66.88
2013-04-19,88022.65817869807,88022.65817869807,0,0.0,,2013-04-18,2013-04-19,2.105000000000002,1.1000000000000014,0.3677139038752417,2013-04-18,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_held,1.0,2013-04-25,68.33,66.88,70.05,67.2
2013-04-22,88022.65817869807,88022.65817869807,0,0.0,,2013-04-19,2013-04-22,2.150000000000002,2.1000000000000023,0.30411114520562416,2013-04-19,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_held,1.0,2013-04-26,68.23,67.2,70.05,68.08
2013-04-23,88022.65817869807,88022.65817869807,0,0.0,,2013-04-22,2013-04-23,-0.5,2.1350000000000025,0.33671760768876463,2013-04-22,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_held,1.0,2013-04-29,69.04,68.08,70.48,68.82
2013-04-24,88022.65817869807,88022.65817869807,0,0.0,,2013-04-23,2013-04-24,-0.5,2.1350000000000025,0.3331339407954363,2013-04-23,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_held,1.0,2013-04-30,69.7,68.82,70.73,69.12
2013-04-25,88022.65817869807,88022.65817869807,0,0.0,,2013-04-24,2013-04-25,-0.5,2.1350000000000025,0.34688485224487947,2013-04-24,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_held,1.0,2013-05-01,69.67,69.12,70.85,69.27
2013-04-26,88022.65817869807,88022.65817869807,0,0.0,,2013-04-25,2013-04-26,-0.5,2.1350000000000025,0.38446738875253555,2013-04-25,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_broken,0.0,2013-05-02,70.05,69.59,71.43,69.27
2013-04-29,88022.65817869807,88022.65817869807,0,0.0,,2013-04-26,2013-04-29,1.0600000000000014,-0.5,0.3561966854662097,2013-04-26,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,buy,buy_low_held,1.0,2013-05-03,69.77,69.27,72.34,69.76
2013-04-30,88022.65817869807,88022.65817869807,0,0.0,,2013-04-29,2013-04-30,0.9550000000000014,-0.5,0.23456671674098686,2013-04-29,threshold,counterfactual_5m,,,,,FORCE_SELL,0.165,0.21,sell,sell_high_broken,0.0,2013-05-06,70.48,69.76,72.51,70.04
