date,decision_date,result_date,p_day,p_day_source_date,daily_gate_mode,daily_reward_mode,direct_gate_confidence,direct_gate_prob_force_buy,direct_gate_prob_free,direct_gate_prob_force_sell,buy_level,sell_level,chosen_action,reward_force_buy,reward_free,reward_force_sell,chosen_reward,best_action_ex_post,oracle_equity,close,buy_th_5m,sell_th_5m
2016-10-14,2016-10-14,2016-10-17,0.24422610999616112,2016-10-14,threshold,counterfactual_5m,,,,,0.215,0.255,FREE,0.007898955930082618,0.007938305463772435,0.0016423571735814859,0.007938305463772435,FREE,44479005.78922866,2.5775,-0.5,-0.5
2016-10-17,2016-10-17,2016-10-18,0.22848179225246565,2016-10-17,threshold,counterfactual_5m,,,,,0.215,0.255,FREE,-0.007192054492179987,-0.006363616229287,0.0,-0.006363616229287,FORCE_SELL,44479005.78922866,2.609,-0.5,-0.5
2016-10-18,2016-10-18,2016-10-19,0.24060308920177706,2016-10-18,threshold,counterfactual_5m,,,,,0.215,0.255,FREE,0.010083059687077406,0.010083059687077406,0.010083059687077406,0.010083059687077406,FORCE_BUY,44927490.259423316,2.6146,-0.5,-0.5
2016-10-19,2016-10-19,2016-10-20,0.2222545232072944,2016-10-19,threshold,counterfactual_5m,,,,,0.215,0.255,FREE,0.0074814871364226555,0.004646414437804251,-0.008893808687686163,0.004646414437804251,FORCE_BUY,45263614.699870944,2.6394,-0.5,-0.5
2016-10-20,2016-10-20,2016-10-21,0.2291370285531306,2016-10-20,threshold,counterfactual_5m,,,,,0.215,0.255,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,45263614.699870944,2.6354,-0.5,-0.5
2016-10-21,2016-10-21,2016-10-24,0.2199213410941979,2016-10-21,threshold,counterfactual_5m,,,,,0.215,0.255,FREE,0.020828667413213875,0.0028742067935796554,0.0,0.0028742067935796554,FORCE_BUY,46206395.47637442,2.7348,-0.5,-0.5
2016-10-24,2016-10-24,2016-10-25,0.2183984271588247,2016-10-24,threshold,counterfactual_5m,,,,,0.22,0.255,FORCE_BUY,-0.005634429328687393,0.002933184810978332,0.0,-0.005634429328687393,FREE,46341927.373755775,2.6825,-0.5,-0.5
2016-10-25,2016-10-25,2016-10-26,0.226636472565341,2016-10-25,threshold,counterfactual_5m,,,,,0.22,0.255,FREE,-0.007349908126148305,-0.007349908126148305,-0.007349908126148305,-0.007349908126148305,FORCE_BUY,46001318.46517003,2.6471,-0.5,-0.5
2016-10-26,2016-10-26,2016-10-27,0.23002865274440829,2016-10-26,threshold,counterfactual_5m,,,,,0.22,0.255,FREE,-0.022903638966322585,-0.022903638966322585,-0.022903638966322585,-0.022903638966322585,FORCE_BUY,44947720.87506895,2.5938,1.4300000000000017,-0.5
2016-10-27,2016-10-27,2016-10-28,0.24238981892687406,2016-10-27,threshold,counterfactual_5m,,,,,0.22,0.255,FREE,0.0005840439201028811,0.0005840439201028811,0.0005840439201028811,0.0005840439201028811,FORCE_BUY,44973972.318168506,2.5698,1.4300000000000017,-0.5
2016-10-28,2016-10-28,2016-10-31,0.24543028063069738,2016-10-28,threshold,counterfactual_5m,,,,,0.22,0.255,FREE,-0.011724324115854985,-0.011724324115854985,-0.011724324115854985,-0.011724324115854985,FORCE_BUY,44446682.88993281,2.5625,1.4300000000000017,-0.5
2016-10-31,2016-10-31,2016-11-01,0.239307589126292,2016-10-31,threshold,counterfactual_5m,,,,,0.22,0.255,FREE,-0.027493955229701297,-0.027493955229701297,-0.027493955229701297,-0.027493955229701297,FORCE_BUY,43224667.780448265,2.4937,1.4300000000000017,-0.5
2016-11-01,2016-11-01,2016-11-02,0.26451242136534875,2016-11-01,threshold,counterfactual_5m,,,,,0.22,0.255,FORCE_SELL,-0.02557369101486738,-0.010190065811791863,0.011029411764705977,0.011029411764705977,FORCE_SELL,43701410.439791456,2.4119,1.4300000000000017,-0.5
2016-11-02,2016-11-02,2016-11-03,0.2550576211017288,2016-11-02,threshold,counterfactual_5m,,,,,0.22,0.255,FORCE_SELL,-0.026710499280871047,-0.019347457584649504,0.0,0.0,FORCE_SELL,43701410.439791456,2.3685,-0.5,-0.5
2016-11-03,2016-11-03,2016-11-04,0.2658522812869463,2016-11-03,threshold,counterfactual_5m,,,,,0.22,0.255,FORCE_SELL,-0.006063689946147567,-0.002473362213257938,0.0,0.0,FORCE_SELL,43701410.439791456,2.344,-0.5,-0.5
2016-11-04,2016-11-04,2016-11-07,0.24919280664784518,2016-11-04,threshold,counterfactual_5m,,,,,0.22,0.255,FREE,0.0043943751997443815,0.008224361859254256,0.0,0.008224361859254256,FREE,44060826.653008096,2.5142,-0.5,-0.5
2016-11-07,2016-11-07,2016-11-08,0.2590742784304482,2016-11-07,threshold,counterfactual_5m,,,,,0.22,0.255,FORCE_SELL,0.03772533725973973,0.008549414615599011,-0.006804886784193606,-0.006804886784193606,FORCE_BUY,45723036.19843575,2.6077,-0.5,-0.5
2016-11-08,2016-11-08,2016-11-09,0.24368695579419017,2016-11-08,threshold,counterfactual_5m,,,,,0.22,0.255,FREE,0.08290587597481106,0.025779429536556684,0.0,0.025779429536556684,FORCE_BUY,49513744.56669507,2.5967,-0.5,-0.5
2016-11-09,2016-11-09,2016-11-10,0.25873970669971624,2016-11-09,threshold,counterfactual_5m,,,,,0.22,0.255,FORCE_SELL,-0.06580050293378022,-0.07181861782408896,0.0,0.0,FORCE_SELL,49513744.56669507,2.4519,-0.5,-0.5
2016-11-10,2016-11-10,2016-11-11,0.28566177247016583,2016-11-10,threshold,counterfactual_5m,,,,,0.22,0.255,FORCE_SELL,0.02586171225224478,0.0321079482843427,0.0,0.0,FREE,51103529.31660667,2.4792,2.4450000000000025,-0.5
2016-11-11,2016-11-11,2016-11-14,0.23714620965980784,2016-11-11,threshold,counterfactual_5m,,,,,0.22,0.255,FREE,-0.026695967118381816,0.006929488907209818,0.0,0.006929488907209818,FREE,51457650.65612537,2.3917,2.085000000000002,-0.5
2016-11-14,2016-11-14,2016-11-15,0.2528861508165983,2016-11-14,threshold,counterfactual_5m,,,,,0.22,0.255,FREE,0.04852144939608509,0.012535422472837668,0.0,0.012535422472837668,FORCE_BUY,53954450.448477976,2.5175,-0.5,-0.5
2016-11-15,2016-11-15,2016-11-16,0.24464604231112996,2016-11-15,threshold,counterfactual_5m,,,,,0.22,0.255,FREE,0.0160965794768612,0.019183922094638674,0.0,0.019183922094638674,FREE,54989508.42254061,2.525,-0.5,-0.5
2016-11-16,2016-11-16,2016-11-17,0.2300315172085574,2016-11-16,threshold,counterfactual_5m,,,,,0.22,0.255,FREE,0.017728271101349467,-0.004764323871242695,-0.0023140884844680275,-0.004764323871242695,FORCE_BUY,55964377.335585356,2.5948,-0.5,-0.5
2016-11-17,2016-11-17,2016-11-18,0.221559372432641,2016-11-17,threshold,counterfactual_5m,,,,,0.22,0.255,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,55964377.335585356,2.576,-0.5,-0.5
2016-11-18,2016-11-18,2016-11-21,0.2588903871109054,2016-11-18,threshold,counterfactual_5m,,,,,0.22,0.255,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,55964377.335585356,2.6558,-0.5,-0.5
2016-11-21,2016-11-21,2016-11-22,0.24299281095682104,2016-11-21,threshold,counterfactual_5m,,,,,0.22,0.255,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,55964377.335585356,2.6746,-0.5,-0.5
2016-11-22,2016-11-22,2016-11-23,0.25003811979458485,2016-11-22,threshold,counterfactual_5m,,,,,0.22,0.255,FREE,-0.006032045240339379,-4.658418282205475e-05,0.0,-4.658418282205475e-05,FORCE_SELL,55964377.335585356,2.6365,-0.5,-0.5
2016-11-23,2016-11-23,2016-11-25,0.23062897801014579,2016-11-23,threshold,counterfactual_5m,,,,,0.22,0.255,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,55964377.335585356,2.662,2.3700000000000028,-0.5
2016-11-25,2016-11-25,2016-11-28,0.20871541382587463,2016-11-25,threshold,counterfactual_5m,,,,,0.22,0.255,FORCE_BUY,-0.005233039680747051,-0.005233039680747051,0.0,-0.005233039680747051,FORCE_SELL,55964377.335585356,2.6423,2.3700000000000028,-0.5
2016-11-28,2016-11-28,2016-11-29,0.23003230818950163,2016-11-28,threshold,counterfactual_5m,,,,,0.22,0.255,FREE,0.004624060150375847,-0.010481644381939244,-0.0004887218045112723,-0.010481644381939244,FORCE_BUY,56223159.98266343,2.6723,2.3700000000000028,-0.5
2016-11-29,2016-11-29,2016-11-30,0.2386763257446838,2016-11-29,threshold,counterfactual_5m,,,,,0.22,0.255,FREE,-0.03010121533656919,-0.020667775118131216,0.0,-0.020667775118131216,FORCE_SELL,56223159.98266343,2.5777,2.2950000000000026,-0.5
2016-11-30,2016-11-30,2016-12-01,0.2643801715207707,2016-11-30,threshold,counterfactual_5m,,,,,0.215,0.255,FORCE_SELL,-0.05171276719556186,-0.05171276719556186,-0.05171276719556186,-0.05171276719556186,FORCE_BUY,53315704.79948113,2.4444,2.410000000000003,-0.5
2016-12-01,2016-12-01,2016-12-02,0.289225287779888,2016-12-01,threshold,counterfactual_5m,,,,,0.215,0.255,FORCE_SELL,0.011278195488722033,0.011278195488722033,0.011278195488722033,0.011278195488722033,FORCE_BUY,53917009.74082867,2.4479,-0.5,-0.5
2016-12-02,2016-12-02,2016-12-05,0.24168077856939515,2016-12-02,threshold,counterfactual_5m,,,,,0.215,0.255,FREE,0.007001120179228658,-0.0018701531463833525,-0.0006801088174108186,-0.0018701531463833525,FORCE_BUY,54294489.20572885,2.5171,-0.5,-0.5
2016-12-05,2016-12-05,2016-12-06,0.2511582109119678,2016-12-05,threshold,counterfactual_5m,,,,,0.215,0.255,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,54294489.20572885,2.5315,-0.5,-0.5
2016-12-06,2016-12-06,2016-12-07,0.23038700542793064,2016-12-06,threshold,counterfactual_5m,,,,,0.215,0.255,FREE,0.04775235962246047,0.01645362392619112,0.0,0.01645362392619112,FORCE_BUY,56887179.17979862,2.6198,-0.5,-0.5
2016-12-07,2016-12-07,2016-12-08,0.24602911327892266,2016-12-07,threshold,counterfactual_5m,,,,,0.215,0.255,FREE,0.006662352000609241,0.004492328777553613,0.0,0.004492328777553613,FORCE_BUY,57266181.591816165,2.6442,-0.5,-0.5
2016-12-08,2016-12-08,2016-12-09,0.2428940464282058,2016-12-08,threshold,counterfactual_5m,,,,,0.215,0.255,FREE,0.005516007603145622,0.002348030263500999,0.0,0.002348030263500999,FORCE_BUY,57582062.28487974,2.6979,-0.5,-0.5
2016-12-09,2016-12-09,2016-12-12,0.22513455301387605,2016-12-09,threshold,counterfactual_5m,,,,,0.215,0.255,FREE,0.0003009895029911528,0.008417468518204027,0.0,0.008417468518204027,FREE,58066757.481375985,2.6587,-0.5,-0.5
2016-12-12,2016-12-12,2016-12-13,0.22053143367805925,2016-12-12,threshold,counterfactual_5m,,,,,0.215,0.255,FREE,0.032320668806449314,0.0001972192578895599,-0.0006344704038216261,0.0001972192578895599,FORCE_BUY,59943513.91859595,2.766,1.990000000000002,-0.5
2016-12-13,2016-12-13,2016-12-14,0.26897283048427884,2016-12-13,threshold,counterfactual_5m,,,,,0.215,0.255,FORCE_SELL,-0.005348946474393783,0.008826469173943481,0.007517438288337117,0.007517438288337117,FREE,60472603.49637628,2.7521,1.2950000000000017,-0.5
2016-12-14,2016-12-14,2016-12-15,0.2627947974657073,2016-12-14,threshold,counterfactual_5m,,,,,0.215,0.255,FORCE_SELL,-0.009413027916964854,0.007364251581856316,0.0,0.0,FREE,60917938.96233345,2.7677,1.2950000000000017,-0.5
2016-12-15,2016-12-15,2016-12-16,0.25624495383792034,2016-12-15,threshold,counterfactual_5m,,,,,0.215,0.255,FORCE_SELL,-0.01637511271415691,-0.003296345536572842,0.0,0.0,FORCE_SELL,60917938.96233345,2.7271,1.2950000000000017,-0.5
2016-12-16,2016-12-16,2016-12-19,0.2717209835472704,2016-12-16,threshold,counterfactual_5m,,,,,0.215,0.255,FORCE_SELL,-0.00499066494327163,-0.00499066494327163,0.0,0.0,FORCE_SELL,60917938.96233345,2.7713,1.0600000000000014,-0.5
2016-12-19,2016-12-19,2016-12-20,0.2665039610721706,2016-12-19,threshold,counterfactual_5m,,,,,0.215,0.255,FORCE_SELL,0.006441165887009764,0.010052218863041338,0.0,0.0,FREE,61530299.41746822,2.7969,1.0600000000000014,-0.5
2016-12-20,2016-12-20,2016-12-21,0.23309972798252213,2016-12-20,threshold,counterfactual_5m,,,,,0.215,0.255,FREE,-0.0029060381013885426,0.002449406969382866,0.0,0.002449406969382866,FREE,61681012.16168958,2.7792,2.4650000000000025,-0.5
2016-12-21,2016-12-21,2016-12-22,0.226127528631528,2016-12-21,threshold,counterfactual_5m,,,,,0.215,0.255,FREE,-0.007819819819819886,0.006322440090177134,0.0049729729729730745,0.006322440090177134,FREE,62070986.665783346,2.7533,-0.5,-0.5
2016-12-22,2016-12-22,2016-12-23,0.23470697427056242,2016-12-22,threshold,counterfactual_5m,,,,,0.215,0.255,FREE,0.0036358347876674583,0.004539022976956824,0.0,0.004539022976956824,FREE,62352728.30046172,2.7604,-0.5,-0.5
2016-12-23,2016-12-23,2016-12-27,0.20490167027552608,2016-12-23,threshold,counterfactual_5m,,,,,0.215,0.255,FORCE_BUY,-0.008594575554772782,-0.006131456487827933,0.0,-0.008594575554772782,FORCE_SELL,62352728.30046172,2.8146,-0.5,-0.5
2016-12-27,2016-12-27,2016-12-28,0.2523752508309713,2016-12-27,threshold,counterfactual_5m,,,,,0.215,0.255,FREE,-0.02959711109537646,-0.0273164598950288,0.0001416129717481461,-0.0273164598950288,FORCE_SELL,62361558.255612954,2.741,-0.5,-0.5
2016-12-28,2016-12-28,2016-12-29,0.28086395468249664,2016-12-28,threshold,counterfactual_5m,,,,,0.21,0.255,FORCE_SELL,-0.0033869910408623944,-0.005608565809600104,-0.005608565809600104,-0.005608565809600104,FORCE_BUY,62150340.21650697,2.7365,-0.5,-0.5
2016-12-29,2016-12-29,2016-12-30,0.23336298774235284,2016-12-29,threshold,counterfactual_5m,,,,,0.21,0.255,FREE,-0.02756542193472506,-0.02115987930057656,0.0,-0.02115987930057656,FORCE_SELL,62150340.21650697,2.6458,-0.5,-0.5
2016-12-30,2016-12-30,2017-01-03,0.27293058461147107,2016-12-30,threshold,counterfactual_5m,,,,,0.21,0.255,FORCE_SELL,0.00599533696014204,0.018137956311342424,0.0022945116761035724,0.0022945116761035724,FREE,63277620.37208904,2.7183,-0.5,-0.5
2017-01-03,2017-01-03,2017-01-04,0.23578762055058047,2017-01-03,threshold,counterfactual_5m,,,,,0.21,0.255,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,63277620.37208904,2.759,-0.5,-0.5
2017-01-04,2017-01-04,2017-01-05,0.21491811065225971,2017-01-04,threshold,counterfactual_5m,,,,,0.21,0.255,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,63277620.37208904,2.81,-0.5,-0.5
2017-01-05,2017-01-05,2017-01-06,0.20070142347847195,2017-01-05,threshold,counterfactual_5m,,,,,0.21,0.255,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,63277620.37208904,2.8792,-0.5,-0.5
2017-01-06,2017-01-06,2017-01-09,0.24375652566968875,2017-01-06,threshold,counterfactual_5m,,,,,0.21,0.255,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,63277620.37208904,2.9067,-0.5,-0.5
2017-01-09,2017-01-09,2017-01-10,0.2219055276754578,2017-01-09,threshold,counterfactual_5m,,,,,0.21,0.255,FREE,0.00709268695771917,-0.0025905675664213905,0.0,-0.0025905675664213905,FORCE_BUY,63726428.72481767,2.925,-0.5,-0.5
2017-01-10,2017-01-10,2017-01-11,0.23280451671838695,2017-01-10,threshold,counterfactual_5m,,,,,0.21,0.255,FREE,0.005507851253806075,0.016494120339684747,0.008210461496356767,0.016494120339684747,FREE,64777540.109023154,2.9392,-0.5,-0.5
2017-01-11,2017-01-11,2017-01-12,0.20785831392066179,2017-01-11,threshold,counterfactual_5m,,,,,0.21,0.255,FORCE_BUY,-0.000714893617021274,-0.01971063829787236,-0.01971063829787236,-0.000714893617021274,FORCE_BUY,64731231.059072874,2.9354,2.4600000000000026,-0.5
2017-01-12,2017-01-12,2017-01-13,0.21579046333535054,2017-01-12,threshold,counterfactual_5m,,,,,0.21,0.255,FREE,0.012440093810543515,0.006465279150413846,0.0013935624213997219,0.006465279150413846,FORCE_BUY,65536493.64591971,2.9787,2.4600000000000026,-0.5
2017-01-13,2017-01-13,2017-01-17,0.2171964568945346,2017-01-13,threshold,counterfactual_5m,,,,,0.21,0.255,FREE,-0.0001361702127659241,-0.0001361702127659241,0.0,-0.0001361702127659241,FORCE_SELL,65536493.64591971,2.9371,2.4600000000000026,-0.5
2017-01-17,2017-01-17,2017-01-18,0.2121760126872477,2017-01-17,threshold,counterfactual_5m,,,,,0.21,0.255,FREE,0.007495845063256847,0.004730061611486419,0.0003052606586845507,0.004730061611486419,FORCE_BUY,66027745.04827865,2.9704,2.4600000000000026,-0.5
2017-01-18,2017-01-18,2017-01-19,0.19834573817022302,2017-01-18,threshold,counterfactual_5m,,,,,0.22,0.255,FORCE_BUY,0.002964659906343731,0.005086590410601824,0.0,0.002964659906343731,FREE,66363601.14307489,2.9771,2.230000000000002,-0.5
2017-01-19,2017-01-19,2017-01-20,0.2489074034411601,2017-01-19,threshold,counterfactual_5m,,,,,0.22,0.255,FREE,-0.00599745359512157,-0.0014092161089123622,0.000971654493064457,-0.0014092161089123622,FORCE_SELL,66428083.6343015,2.9667,-0.5,-0.5
2017-01-20,2017-01-20,2017-01-23,0.2634581975390654,2017-01-20,threshold,counterfactual_5m,,,,,0.22,0.255,FORCE_SELL,0.011328562222297533,-0.002265012181302059,0.0025438388223722286,0.0025438388223722286,FORCE_BUY,67180618.31306067,2.9817,2.4600000000000026,-0.5
2017-01-23,2017-01-23,2017-01-24,0.2189483771677323,2017-01-23,threshold,counterfactual_5m,,,,,0.22,0.255,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,67180618.31306067,3.0521,2.4600000000000026,-0.5
2017-01-24,2017-01-24,2017-01-25,0.23633463539009758,2017-01-24,threshold,counterfactual_5m,,,,,0.22,0.255,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,67180618.31306067,3.1337,2.4600000000000026,-0.5
2017-01-25,2017-01-25,2017-01-26,0.2161485063562639,2017-01-25,threshold,counterfactual_5m,,,,,0.22,0.255,FORCE_BUY,-0.002556563978013504,-0.002556563978013504,0.0,-0.002556563978013504,FORCE_SELL,67180618.31306067,3.1212,2.4600000000000026,-0.5
2017-01-26,2017-01-26,2017-01-27,0.23147266407008657,2017-01-26,threshold,counterfactual_5m,,,,,0.22,0.255,FREE,0.008096649772082501,0.008913446246789502,0.0001275062956234552,0.008913446246789502,FREE,67779429.14322022,3.1625,2.4600000000000026,-0.5
2017-01-27,2017-01-27,2017-01-30,0.2143293556382293,2017-01-27,threshold,counterfactual_5m,,,,,0.22,0.255,FORCE_BUY,-0.01385422665898761,0.0072231764172147606,0.0,-0.01385422665898761,FREE,68269011.91737981,3.0821,2.1200000000000023,-0.5
2017-01-30,2017-01-30,2017-01-31,0.24407873343513567,2017-01-30,threshold,counterfactual_5m,,,,,0.21,0.255,FREE,0.00775042334245149,-0.013416699231470708,-0.013416699231470708,-0.013416699231470708,FORCE_BUY,68798125.66091037,3.0946,-0.5,-0.5
2017-01-31,2017-01-31,2017-02-01,0.18616510371069742,2017-01-31,threshold,counterfactual_5m,,,,,0.21,0.255,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,68798125.66091037,3.105,-0.5,1.825000000000002
2017-02-01,2017-02-01,2017-02-02,0.21068838461311626,2017-02-01,threshold,counterfactual_5m,,,,,0.21,0.255,FREE,-0.003349004959103467,0.0020273344740584865,0.0,0.0020273344740584865,FREE,68937602.47281334,3.095,-0.5,1.7450000000000019
2017-02-02,2017-02-02,2017-02-03,0.2166193238318274,2017-02-02,threshold,counterfactual_5m,,,,,0.21,0.255,FREE,0.012601260126012655,0.008473880077608586,0.0008036517937509892,0.008473880077608586,FORCE_BUY,69806303.13403691,3.15,-0.5,1.7450000000000019
2017-02-03,2017-02-03,2017-02-06,0.19993150599375994,2017-02-03,threshold,counterfactual_5m,,,,,0.21,0.255,FORCE_BUY,0.00425028761344762,-0.001204127301490257,0.0,0.00425028761344762,FORCE_BUY,70102999.99958807,3.1425,-0.5,-0.5
2017-02-06,2017-02-06,2017-02-07,0.17866518573433277,2017-02-06,threshold,counterfactual_5m,,,,,0.21,0.255,FORCE_BUY,0.007915650824810778,0.005796435227512922,0.004622740081689454,0.007915650824810778,FORCE_BUY,70657910.86935653,3.1833,-0.5,-0.5
2017-02-07,2017-02-07,2017-02-08,0.23204879079089089,2017-02-07,threshold,counterfactual_5m,,,,,0.21,0.255,FREE,0.002344995779007555,0.0016675980686260985,-0.0018134634024326761,0.0016675980686260985,FORCE_BUY,70823603.37209867,3.2058,-0.5,-0.5
2017-02-08,2017-02-08,2017-02-09,0.2242788446222075,2017-02-08,threshold,counterfactual_5m,,,,,0.21,0.255,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,70823603.37209867,3.2521,-0.5,-0.5
2017-02-09,2017-02-09,2017-02-10,0.24262140022794057,2017-02-09,threshold,counterfactual_5m,,,,,0.26,0.29,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,70823603.37209867,3.2758,-0.5,-0.5
2017-02-10,2017-02-10,2017-02-13,0.2206171768712933,2017-02-10,threshold,counterfactual_5m,,,,,0.21,0.25,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,70823603.37209867,3.3358,-0.5,-0.5
2017-02-13,2017-02-13,2017-02-14,0.21978279082481297,2017-02-13,threshold,counterfactual_5m,,,,,0.21,0.25,FREE,0.010639896606654414,0.003224704983419281,0.0,0.003224704983419281,FORCE_BUY,71577159.1892885,3.3625,-0.5,-0.5
2017-02-14,2017-02-14,2017-02-15,0.2165401253882836,2017-02-14,threshold,counterfactual_5m,,,,,0.21,0.25,FREE,0.019544360946921375,0.003808321232345342,0.0013366204295008168,0.003808321232345342,FORCE_BUY,72976089.02403921,3.4325,-0.5,-0.5
2017-02-15,2017-02-15,2017-02-16,0.227649571157175,2017-02-15,threshold,counterfactual_5m,,,,,0.26,0.29,FORCE_BUY,-0.0057107893126656945,-0.006322659596165574,0.0,-0.0057107893126656945,FORCE_SELL,72976089.02403921,3.4125,0.8600000000000012,-0.5
2017-02-16,2017-02-16,2017-02-17,0.2621389626569275,2017-02-16,threshold,counterfactual_5m,,,,,0.26,0.29,FREE,0.014414203263703863,-0.002606334171056149,-0.0024316643717224172,-0.002606334171056149,FORCE_BUY,74027981.20462185,3.4625,1.1250000000000013,-0.5
2017-02-17,2017-02-17,2017-02-21,0.23376242749054457,2017-02-17,threshold,counterfactual_5m,,,,,0.26,0.29,FORCE_BUY,0.0011700245419783754,0.0009417270703727473,0.0,0.0011700245419783754,FORCE_BUY,74114595.75942437,3.5083,-0.5,-0.5
2017-02-21,2017-02-21,2017-02-22,0.22087955344516166,2017-02-21,threshold,counterfactual_5m,,,,,0.26,0.29,FORCE_BUY,0.0026285714285713166,-0.002257142857142853,-0.002257142857142853,0.0026285714285713166,FORCE_BUY,74309411.26827772,3.5092,-0.5,-0.5
2017-02-22,2017-02-22,2017-02-23,0.2240060194621848,2017-02-22,threshold,counterfactual_5m,,,,,0.26,0.29,FORCE_BUY,-0.014699610474538865,-0.0008445335356146292,0.0005970828239172948,-0.014699610474538865,FORCE_SELL,74353780.14140141,3.4654,-0.5,-0.5
2017-02-23,2017-02-23,2017-02-24,0.30121547556298606,2017-02-23,threshold,counterfactual_5m,,,,,0.22,0.25,FORCE_SELL,0.013060892784582568,-0.0014480969687828968,-0.005195332907644828,-0.005195332907644828,FORCE_BUY,75324906.89195667,3.4904,-0.5,-0.5
2017-02-24,2017-02-24,2017-02-27,0.22544026307689569,2017-02-24,threshold,counterfactual_5m,,,,,0.22,0.25,FREE,0.01033427631199113,0.006002663385853006,0.0,0.006002663385853006,FORCE_BUY,76103335.29295316,3.5,-0.5,-0.5
2017-02-27,2017-02-27,2017-02-28,0.19096759412918915,2017-02-27,threshold,counterfactual_5m,,,,,0.22,0.25,FORCE_BUY,-0.00297142857142867,-0.0063142857142856655,-0.0063142857142856655,-0.00297142857142867,FORCE_BUY,75877199.66808267,3.4896,-0.5,-0.5
2017-02-28,2017-02-28,2017-03-01,0.2225901893318101,2017-02-28,threshold,counterfactual_5m,,,,,0.22,0.25,FREE,0.020137468757100596,0.0020128924359561827,0.0017893660531696554,0.0020128924359561827,FORCE_BUY,77405174.40577497,3.5917,-0.5,-0.5
2017-03-01,2017-03-01,2017-03-02,0.24151268673935866,2017-03-01,threshold,counterfactual_5m,,,,,0.22,0.25,FREE,-0.013754158396466454,-0.00785552542562415,0.0,-0.00785552542562415,FORCE_SELL,77405174.40577497,3.5279,-0.5,-0.5
2017-03-02,2017-03-02,2017-03-03,0.2792024164544384,2017-03-02,threshold,counterfactual_5m,,,,,0.22,0.25,FORCE_SELL,0.012105503019254974,0.007006949982909911,0.0,0.0,FORCE_BUY,78342202.97825003,3.5533,-0.5,-0.5
2017-03-03,2017-03-03,2017-03-06,0.2175172858635476,2017-03-03,threshold,counterfactual_5m,,,,,0.22,0.25,FORCE_BUY,-0.0010463209094507492,-0.006187188790008451,0.0,-0.0010463209094507492,FORCE_SELL,78342202.97825003,3.5325,-0.5,-0.5
2017-03-06,2017-03-06,2017-03-07,0.21989695913837518,2017-03-06,threshold,counterfactual_5m,,,,,0.22,0.25,FORCE_BUY,-0.005565493937586995,-0.005122067529004791,0.00164693187948992,-0.005565493937586995,FORCE_SELL,78471227.24984437,3.5021,-0.5,2.3000000000000025
2017-03-07,2017-03-07,2017-03-08,0.22047069200287886,2017-03-07,threshold,counterfactual_5m,,,,,0.22,0.25,FREE,0.007710692539691495,0.0061658699024411965,0.0007113184999715101,0.0061658699024411965,FORCE_BUY,79076294.75638019,3.5417,-0.5,2.3050000000000024
2017-03-08,2017-03-08,2017-03-09,0.20468451225561293,2017-03-08,threshold,counterfactual_5m,,,,,0.22,0.25,FORCE_BUY,0.009324603916900475,0.0003871239607964508,0.004733157611314151,0.009324603916900475,FORCE_BUY,79813649.8841995,3.5612,-0.5,2.3450000000000024
2017-03-09,2017-03-09,2017-03-10,0.1860110978984232,2017-03-09,threshold,counterfactual_5m,,,,,0.22,0.25,FORCE_BUY,0.00047536491247698686,-0.0017384537681830543,0.001985347575638866,0.00047536491247698686,FORCE_SELL,79972107.72049998,3.5779,-0.5,-0.5
2017-03-10,2017-03-10,2017-03-13,0.20550315561672727,2017-03-10,threshold,counterfactual_5m,,,,,0.22,0.25,FORCE_BUY,0.008993612013896788,0.010784317053560104,0.0051271993724083574,0.008993612013896788,FREE,80834552.28559932,3.6013,-0.5,2.4550000000000027
2017-03-13,2017-03-13,2017-03-14,0.16323036017602469,2017-03-13,threshold,counterfactual_5m,,,,,0.22,0.25,FORCE_BUY,-0.003488404543298018,0.007117886086187261,-0.0020930427259787795,-0.003488404543298018,FREE,81409923.42059617,3.5708,-0.5,2.4550000000000027
2017-03-14,2017-03-14,2017-03-15,0.17456219696469766,2017-03-14,threshold,counterfactual_5m,,,,,0.22,0.25,FORCE_BUY,0.017334263782274952,0.017334263782274952,0.017334263782274952,0.017334263782274952,FORCE_BUY,82821104.50766358,3.6446,-0.5,2.4550000000000027
