date,equity,cash,pos,qty,entry_px,decision_date,result_date,buy_th,sell_th,p_day,p_day_source_date,daily_gate_mode,daily_reward_mode,direct_gate_confidence,direct_gate_prob_force_buy,direct_gate_prob_free,direct_gate_prob_force_sell,daily_action,daily_buy_level,daily_sell_level,decision_extreme_base_dir,decision_extreme_region,decision_extreme_label,decision_extreme_window_end_date,decision_extreme_ref_high,decision_extreme_ref_low,decision_extreme_future_max_high,decision_extreme_future_min_low
2017-02-01,89672.57236838248,89672.57236838248,0,0.0,,2017-01-31,2017-02-01,-0.5,1.7450000000000019,0.18616510371069742,2017-01-31,threshold,counterfactual_5m,,,,,FORCE_BUY,0.21,0.255,sell,sell_high_broken,0.0,2017-02-07,3.0683,3.0121,3.2121,3.085
2017-02-02,89854.3686657224,0.0,1,29032.106192478965,3.0958,2017-02-01,2017-02-02,-0.5,1.7450000000000019,0.21068838461311626,2017-02-01,threshold,counterfactual_5m,,,,,FREE,0.21,0.255,sell,sell_high_broken,0.0,2017-02-08,3.1467,3.0867,3.2204,3.085
2017-02-03,91078.37811854927,91078.37811854927,0,0.0,,2017-02-02,2017-02-03,-0.5,-0.5,0.2166193238318274,2017-02-02,threshold,counterfactual_5m,,,,,FREE,0.21,0.255,sell,sell_high_broken,0.0,2017-02-09,3.1479,3.085,3.2637,3.1217
2017-02-06,91465.48742091944,0.0,1,29105.962584222572,3.1292,2017-02-03,2017-02-06,-0.5,-0.5,0.19993150599375994,2017-02-03,threshold,counterfactual_5m,,,,,FORCE_BUY,0.21,0.255,sell,sell_high_broken,0.0,2017-02-10,3.1562,3.1217,3.2875,3.1221
2017-02-07,92653.01069435572,0.0,1,29105.962584222572,3.1292,2017-02-06,2017-02-07,-0.5,-0.5,0.17866518573433277,2017-02-06,threshold,counterfactual_5m,,,,,FORCE_BUY,0.21,0.255,sell,sell_high_broken,0.0,2017-02-13,3.1592,3.1221,3.3429,3.1612
2017-02-08,93244.83617051023,93244.83617051023,0,0.0,,2017-02-07,2017-02-08,-0.5,-0.5,0.23204879079089089,2017-02-07,threshold,counterfactual_5m,,,,,FREE,0.21,0.255,sell,sell_high_broken,0.0,2017-02-14,3.2121,3.1692,3.3633,3.1612
2017-02-09,93244.83617051023,93244.83617051023,0,0.0,,2017-02-08,2017-02-09,-0.5,-0.5,0.2242788446222075,2017-02-08,threshold,counterfactual_5m,,,,,FREE,0.21,0.255,sell,sell_high_broken,0.0,2017-02-15,3.2204,3.1612,3.4267,3.2117
2017-02-10,93244.83617051023,93244.83617051023,0,0.0,,2017-02-09,2017-02-10,-0.5,-0.5,0.24262140022794057,2017-02-09,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.29,sell,sell_high_broken,0.0,2017-02-16,3.2637,3.2117,3.4487,3.2471
2017-02-13,93244.83617051023,93244.83617051023,0,0.0,,2017-02-10,2017-02-13,-0.5,-0.5,0.2206171768712933,2017-02-10,threshold,counterfactual_5m,,,,,FREE,0.21,0.25,sell,sell_high_broken,0.0,2017-02-17,3.2875,3.2471,3.4625,3.2992
2017-02-14,93545.52325838739,93545.52325838739,0,0.0,,2017-02-13,2017-02-14,-0.5,-0.5,0.21978279082481297,2017-02-13,threshold,counterfactual_5m,,,,,FREE,0.21,0.25,sell,sell_high_broken,0.0,2017-02-21,3.3429,3.2992,3.52,3.3017
2017-02-15,93901.77466080316,93901.77466080316,0,0.0,,2017-02-14,2017-02-15,0.8600000000000012,-0.5,0.2165401253882836,2017-02-14,threshold,counterfactual_5m,,,,,FREE,0.21,0.25,sell,sell_high_broken,0.0,2017-02-22,3.3633,3.3017,3.5242,3.35
2017-02-16,93365.5214096299,0.0,1,27359.8597537377,3.4321,2017-02-15,2017-02-16,1.1250000000000013,-0.5,0.227649571157175,2017-02-15,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.29,sell,sell_high_broken,0.0,2017-02-23,3.4267,3.35,3.5312,3.3925
2017-02-17,93144.01050143458,93144.01050143458,0,0.0,,2017-02-16,2017-02-17,-0.5,-0.5,0.2621389626569275,2017-02-16,threshold,counterfactual_5m,,,,,FREE,0.26,0.29,sell,sell_high_broken,0.0,2017-02-24,3.4487,3.3925,3.5312,3.4008
2017-02-21,93252.99127965955,0.0,1,26580.677615842298,3.5042,2017-02-17,2017-02-21,-0.5,-0.5,0.23376242749054457,2017-02-17,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.29,sell,sell_high_broken,0.0,2017-02-27,3.4625,3.4008,3.5312,3.425
2017-02-22,93276.91388951379,0.0,1,26580.677615842298,3.5042,2017-02-21,2017-02-22,-0.5,-0.5,0.22087955344516166,2017-02-21,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.29,sell,sell_high_broken,0.0,2017-02-28,3.52,3.4763,3.5312,3.425
2017-02-23,92112.68020993989,0.0,1,26580.677615842298,3.5042,2017-02-22,2017-02-23,-0.5,-0.5,0.2240060194621848,2017-02-22,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.29,sell,sell_high_broken,0.0,2017-03-01,3.5242,3.4858,3.6083,3.425
2017-02-24,91105.27252829948,91105.27252829948,0,0.0,,2017-02-23,2017-02-24,-0.5,-0.5,0.30121547556298606,2017-02-23,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.25,sell,sell_high_broken,0.0,2017-03-02,3.5312,3.4342,3.6083,3.425
2017-02-27,91652.14681196326,0.0,1,26186.32766056093,3.4987,2017-02-24,2017-02-27,-0.5,-0.5,0.22544026307689569,2017-02-24,threshold,counterfactual_5m,,,,,FREE,0.22,0.25,sell,sell_high_broken,0.0,2017-03-03,3.4962,3.425,3.6083,3.4475
2017-02-28,91379.80900429342,0.0,1,26186.32766056093,3.4987,2017-02-27,2017-02-28,-0.5,-0.5,0.19096759412918915,2017-02-27,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.25,sell,sell_high_broken,0.0,2017-03-06,3.5087,3.4588,3.6083,3.4475
2017-03-01,92382.40471378605,92382.40471378605,0,0.0,,2017-02-28,2017-03-01,-0.5,-0.5,0.2225901893318101,2017-02-28,threshold,counterfactual_5m,,,,,FREE,0.22,0.25,sell,sell_high_broken,0.0,2017-03-07,3.5104,3.4475,3.6083,3.4879
2017-03-02,91656.6923846766,91656.6923846766,0,0.0,,2017-03-01,2017-03-02,-0.5,-0.5,0.24151268673935866,2017-03-01,threshold,counterfactual_5m,,,,,FREE,0.22,0.25,sell,sell_high_held,1.0,2017-03-08,3.6083,3.5233,3.59,3.4879
2017-03-03,91656.6923846766,91656.6923846766,0,0.0,,2017-03-02,2017-03-03,-0.5,-0.5,0.2792024164544384,2017-03-02,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.25,sell,sell_high_held,1.0,2017-03-09,3.59,3.5233,3.5633,3.4821
2017-03-06,91560.79007094342,0.0,1,25919.54425221328,3.5362,2017-03-03,2017-03-06,-0.5,2.3000000000000025,0.2175172858635476,2017-03-03,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.25,sell,sell_high_broken,0.0,2017-03-10,3.5583,3.4996,3.5983,3.4821
2017-03-07,90772.83592567613,0.0,1,25919.54425221328,3.5362,2017-03-06,2017-03-07,-0.5,2.3050000000000024,0.21989695913837518,2017-03-06,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.25,sell,sell_high_broken,0.0,2017-03-13,3.5483,3.4879,3.6029,3.4821
2017-03-08,91658.52143254453,0.0,1,25879.80953568753,3.5225,2017-03-07,2017-03-08,-0.5,2.3450000000000024,0.22047069200287886,2017-03-07,threshold,counterfactual_5m,,,,,FREE,0.22,0.25,sell,sell_high_broken,0.0,2017-03-14,3.5583,3.4946,3.6029,3.4821
2017-03-09,92163.17771849043,0.0,1,25879.80953568753,3.5225,2017-03-08,2017-03-09,-0.5,-0.5,0.20468451225561293,2017-03-08,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.25,sell,sell_high_broken,0.0,2017-03-15,3.5633,3.5079,3.6633,3.4821
2017-03-10,92595.37053773642,0.0,1,25879.80953568753,3.5225,2017-03-09,2017-03-10,-0.5,2.4550000000000027,0.1860110978984232,2017-03-09,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.25,sell,sell_high_broken,0.0,2017-03-16,3.5529,3.4821,3.6633,3.53
2017-03-13,93200.95808087151,0.0,1,25879.80953568753,3.5225,2017-03-10,2017-03-13,-0.5,2.4550000000000027,0.20550315561672727,2017-03-10,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.25,sell,sell_high_broken,0.0,2017-03-17,3.5983,3.5379,3.6633,3.53
2017-03-14,92411.62389003304,0.0,1,25879.80953568753,3.5225,2017-03-13,2017-03-14,-0.5,2.4550000000000027,0.16323036017602469,2017-03-13,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.25,sell,sell_high_broken,0.0,2017-03-20,3.6029,3.5721,3.6633,3.53
2017-03-15,94321.55383376678,0.0,1,25879.80953568753,3.5225,2017-03-14,2017-03-15,-0.5,2.1000000000000023,0.17456219696469766,2017-03-14,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.25,sell,sell_high_broken,0.0,2017-03-21,3.5804,3.53,3.6875,3.465
2017-03-16,94127.45526224913,0.0,1,25879.80953568753,3.5225,2017-03-15,2017-03-16,-0.5,2.1000000000000023,0.26165947918359506,2017-03-15,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.25,sell,sell_high_broken,0.0,2017-03-22,3.6633,3.5604,3.6875,3.4592
2017-03-17,93620.21099534965,0.0,1,25879.80953568753,3.5225,2017-03-16,2017-03-17,-0.5,2.1000000000000023,0.2085211556751878,2017-03-16,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.25,sell,sell_high_broken,0.0,2017-03-23,3.6604,3.6071,3.6875,3.4592
2017-03-20,94246.50238611328,0.0,1,25879.80953568753,3.5225,2017-03-17,2017-03-20,-0.5,2.1000000000000023,0.21584205272377865,2017-03-17,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.25,sell,sell_high_broken,0.0,2017-03-24,3.6562,3.6225,3.6875,3.4592
2017-03-21,89704.59581260012,0.0,1,25879.80953568753,3.5225,2017-03-20,2017-03-21,-0.5,-0.5,0.19891949313843696,2017-03-20,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.25,sell,sell_high_broken,0.0,2017-03-27,3.6612,3.6083,3.6875,3.4346
2017-03-22,89932.33813651417,89932.33813651417,0,0.0,,2017-03-21,2017-03-22,-0.5,-0.5,0.40457458035280136,2017-03-21,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.25,sell,sell_high_held,1.0,2017-03-28,3.6875,3.465,3.6487,3.4346
2017-03-23,90031.9253248876,0.0,1,25535.176506009306,3.5219,2017-03-22,2017-03-23,-0.5,-0.5,0.21296863504764643,2017-03-22,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.25,sell,sell_high_broken,0.0,2017-03-29,3.5513,3.4592,3.6708,3.4346
2017-03-24,89707.16869956389,0.0,1,25269.624985792645,3.5675,2017-03-23,2017-03-24,-0.5,1.2950000000000017,0.2409137797826031,2017-03-23,threshold,counterfactual_5m,,,,,FREE,0.22,0.25,sell,sell_high_broken,0.0,2017-03-30,3.5567,3.4967,3.6962,3.4346
2017-03-27,88802.51612507252,88802.51612507252,0,0.0,,2017-03-24,2017-03-27,-0.5,2.5000000000000027,0.27723959005994875,2017-03-24,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.25,sell,sell_high_broken,0.0,2017-03-31,3.5879,3.495,3.705,3.4346
2017-03-28,89028.12585708947,89028.12585708947,0,0.0,,2017-03-27,2017-03-28,-0.5,2.4400000000000026,0.2488948743310142,2017-03-27,threshold,counterfactual_5m,,,,,FREE,0.22,0.25,sell,sell_high_broken,0.0,2017-04-03,3.5696,3.4346,3.7117,3.5287
2017-03-29,89274.20265815387,89274.20265815387,0,0.0,,2017-03-28,2017-03-29,-0.5,-0.5,0.22343578785880014,2017-03-28,threshold,counterfactual_5m,,,,,FREE,0.22,0.25,sell,sell_high_broken,0.0,2017-04-04,3.6487,3.5287,3.7117,3.6092
2017-03-30,89274.20265815387,89274.20265815387,0,0.0,,2017-03-29,2017-03-30,-0.5,-0.5,0.16256731333533214,2017-03-29,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.25,sell,sell_high_broken,0.0,2017-04-05,3.6708,3.6129,3.7658,3.6092
2017-03-31,89496.19283308805,0.0,1,24394.52471804401,3.6596,2017-03-30,2017-03-31,-0.5,-0.5,0.16343440672663503,2017-03-30,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.25,sell,sell_high_broken,0.0,2017-04-06,3.6962,3.6525,3.7658,3.6092
2017-04-03,89398.61645577726,89398.61645577726,0,0.0,,2017-03-31,2017-04-03,-0.5,-0.5,0.22547038993821275,2017-03-31,threshold,counterfactual_5m,,,,,FREE,0.22,0.25,sell,sell_high_broken,0.0,2017-04-07,3.705,3.6558,3.7658,3.6013
2017-04-04,89398.61645577726,89398.61645577726,0,0.0,,2017-04-03,2017-04-04,-0.5,-0.5,0.2622515875000783,2017-04-03,threshold,counterfactual_5m,,,,,FORCE_SELL,0.225,0.25,sell,sell_high_broken,0.0,2017-04-10,3.7117,3.6092,3.7658,3.6013
2017-04-05,86729.82273684995,0.0,1,23892.51315064737,3.7417,2017-04-04,2017-04-05,-0.5,-0.5,0.17215616315991325,2017-04-04,threshold,counterfactual_5m,,,,,FORCE_BUY,0.225,0.25,sell,sell_high_broken,0.0,2017-04-11,3.6871,3.6329,3.7658,3.5179
2017-04-06,87606.67796947871,87606.67796947871,0,0.0,,2017-04-05,2017-04-06,-0.5,-0.5,0.2928601666514437,2017-04-05,threshold,counterfactual_5m,,,,,FORCE_SELL,0.225,0.25,sell,sell_high_held,1.0,2017-04-12,3.7658,3.6204,3.6887,3.5179
2017-04-07,87857.64465383376,0.0,1,24131.411957216482,3.6304,2017-04-06,2017-04-07,-0.5,-0.5,0.21568042107069987,2017-04-06,threshold,counterfactual_5m,,,,,FORCE_BUY,0.225,0.25,sell,sell_high_broken,0.0,2017-04-13,3.6754,3.6187,3.6887,3.5075
2017-04-10,87927.62574850969,0.0,1,24131.411957216482,3.6304,2017-04-07,2017-04-10,-0.5,-0.5,0.2106483378660756,2017-04-07,threshold,counterfactual_5m,,,,,FORCE_BUY,0.225,0.25,sell,sell_high_broken,0.0,2017-04-17,3.6738,3.6013,3.6887,3.5075
2017-04-11,86169.18790226044,0.0,1,23944.532165020824,3.6042,2017-04-10,2017-04-11,-0.5,-0.5,0.2251779344109409,2017-04-10,threshold,counterfactual_5m,,,,,FREE,0.225,0.25,sell,sell_high_held,1.0,2017-04-18,3.6887,3.6138,3.6492,3.5075
2017-04-12,85545.85535287457,0.0,1,24125.967441162666,3.5575,2017-04-11,2017-04-12,-0.5,-0.5,0.2355371156120436,2017-04-11,threshold,counterfactual_5m,,,,,FREE,0.225,0.25,sell,sell_high_broken,0.0,2017-04-19,3.6492,3.5179,3.6592,3.5075
2017-04-13,84197.83817815792,0.0,1,23985.254722583726,3.5213,2017-04-12,2017-04-13,-0.5,-0.5,0.23911227325310924,2017-04-12,threshold,counterfactual_5m,,,,,FREE,0.225,0.25,sell,sell_high_broken,0.0,2017-04-20,3.6025,3.5408,3.7083,3.5075
2017-04-17,84727.91230752702,84727.91230752702,0,0.0,,2017-04-13,2017-04-17,-0.5,-0.5,0.2624033465319067,2017-04-13,threshold,counterfactual_5m,,,,,FORCE_SELL,0.225,0.25,sell,sell_high_broken,0.0,2017-04-21,3.5987,3.5075,3.7083,3.535
2017-04-18,85473.29122633462,0.0,1,23814.02296509936,3.5579,2017-04-17,2017-04-18,-0.5,-0.5,0.202127562278369,2017-04-17,threshold,counterfactual_5m,,,,,FORCE_BUY,0.225,0.25,sell,sell_high_broken,0.0,2017-04-24,3.5975,3.535,3.825,3.5529
2017-04-19,85711.43145598563,0.0,1,23814.02296509936,3.5579,2017-04-18,2017-04-19,-0.5,-0.5,0.2138958901512281,2017-04-18,threshold,counterfactual_5m,,,,,FORCE_BUY,0.225,0.25,sell,sell_high_broken,0.0,2017-04-25,3.6117,3.5529,3.9179,3.58
2017-04-20,86404.41952427001,86404.41952427001,0,0.0,,2017-04-19,2017-04-20,-0.5,-0.5,0.23354280379501824,2017-04-19,threshold,counterfactual_5m,,,,,FREE,0.225,0.25,sell,sell_high_broken,0.0,2017-04-26,3.6592,3.58,3.9304,3.6221
2017-04-21,86305.67161624227,0.0,1,23511.40667327075,3.675,2017-04-20,2017-04-21,-0.5,-0.5,0.20635603974251307,2017-04-20,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-04-27,3.7083,3.6221,3.95,3.655
2017-04-24,89352.74992109816,0.0,1,23511.40667327075,3.675,2017-04-21,2017-04-24,-0.5,-0.5,0.1886595436722932,2017-04-21,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-04-28,3.6987,3.655,4.0021,3.7858
2017-04-25,91576.92899238957,0.0,1,23511.40667327075,3.675,2017-04-24,2017-04-25,-0.5,-0.5,0.236767805814985,2017-04-24,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-05-01,3.825,3.7858,4.0925,3.8433
2017-04-26,91233.66245495982,0.0,1,23511.40667327075,3.675,2017-04-25,2017-04-26,-0.5,-0.5,0.21220753205501178,2017-04-25,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-05-02,3.9179,3.8433,4.1021,3.8733
2017-04-27,93723.5204216592,0.0,1,23511.40667327075,3.675,2017-04-26,2017-04-27,-0.5,-0.5,0.23681711474289893,2017-04-26,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-05-03,3.9304,3.8733,4.1021,3.9012
2017-04-28,93213.32289684922,0.0,1,23511.40667327075,3.675,2017-04-27,2017-04-28,-0.5,-0.5,0.19731147721537487,2017-04-27,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-05-04,3.95,3.9012,4.1021,3.9521
2017-05-01,95895.97439826942,0.0,1,23511.40667327075,3.675,2017-04-28,2017-05-01,-0.5,-0.5,0.22550087553261766,2017-04-28,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-05-05,4.0021,3.9521,4.1042,4.0038
2017-05-02,95524.49417283174,0.0,1,23511.40667327075,3.675,2017-05-01,2017-05-02,-0.5,2.4700000000000024,0.2277763788954128,2017-05-01,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-05-08,4.0925,4.0038,4.1304,4.0183
2017-05-03,95357.56318545151,0.0,1,23511.40667327075,3.675,2017-05-02,2017-05-03,-0.5,2.5000000000000027,0.19073482433473923,2017-05-02,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-05-09,4.1021,4.0608,4.2012,4.0183
2017-05-04,95484.52478148718,0.0,1,23511.40667327075,3.675,2017-05-03,2017-05-04,-0.5,2.5000000000000027,0.20933004147466916,2017-05-03,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-05-10,4.0717,4.0229,4.2012,4.0183
2017-05-05,96591.91203579822,0.0,1,23511.40667327075,3.675,2017-05-04,2017-05-05,-0.5,2.5000000000000027,0.2095814676655757,2017-05-04,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-05-11,4.0767,4.0183,4.2012,4.0454
2017-05-08,97073.89587260027,0.0,1,23511.40667327075,3.675,2017-05-05,2017-05-08,-0.5,2.5000000000000027,0.19824219471849447,2017-05-05,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-05-12,4.1042,4.0454,4.2012,4.0854
2017-05-09,97906.19966883406,0.0,1,23511.40667327075,3.675,2017-05-08,2017-05-09,-0.5,2.5000000000000027,0.1878756004544606,2017-05-08,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-05-15,4.1304,4.0854,4.2442,4.0887
2017-05-10,98110.74890689152,0.0,1,23511.40667327075,3.675,2017-05-09,2017-05-10,-0.5,2.1750000000000025,0.20915009974737345,2017-05-09,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-05-16,4.2012,4.1392,4.2908,4.0887
2017-05-11,97885.0394028281,0.0,1,23511.40667327075,3.675,2017-05-10,2017-05-11,-0.5,2.1850000000000023,0.1716220793810401,2017-05-10,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-05-17,4.1846,4.1367,4.2908,3.9604
2017-05-12,98834.90023242826,0.0,1,23511.40667327075,3.675,2017-05-11,2017-05-12,-0.5,2.3700000000000028,0.18634594995001652,2017-05-11,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-05-18,4.1729,4.0887,4.2908,3.9429
2017-05-15,99502.62418194914,0.0,1,23511.40667327075,3.675,2017-05-12,2017-05-15,-0.5,2.3700000000000028,0.16980039912101944,2017-05-12,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-05-19,4.2004,4.1654,4.2908,3.9429
2017-05-16,99530.83786995706,0.0,1,23511.40667327075,3.675,2017-05-15,2017-05-16,-0.5,2.3700000000000028,0.19275583845221012,2017-05-15,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-05-22,4.2442,4.1913,4.2908,3.9429
2017-05-17,93652.98620163937,0.0,1,23511.40667327075,3.675,2017-05-16,2017-05-17,-0.5,-0.5,0.18400492392121406,2017-05-16,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_held,1.0,2017-05-23,4.2908,4.2329,4.2583,3.9429
2017-05-18,95759.60823956443,0.0,1,23511.40667327075,3.675,2017-05-17,2017-05-18,-0.5,-0.5,0.4039349301616413,2017-05-17,threshold,counterfactual_5m,,,,,FORCE_SELL,0.26,0.305,sell,sell_high_broken,0.0,2017-05-24,4.2117,3.9604,4.2958,3.9429
2017-05-19,96709.46906916457,96709.46906916457,0,0.0,,2017-05-18,2017-05-19,-0.5,-0.5,0.31685599282829063,2017-05-18,threshold,counterfactual_5m,,,,,FORCE_SELL,0.26,0.305,sell,sell_high_broken,0.0,2017-05-25,4.1054,3.9429,4.4317,4.1025
2017-05-22,97140.9502496082,97140.9502496082,0,0.0,,2017-05-19,2017-05-22,-0.5,-0.5,0.29456780199622873,2017-05-19,threshold,counterfactual_5m,,,,,FREE,0.26,0.305,sell,sell_high_broken,0.0,2017-05-26,4.1683,4.1025,4.4317,4.1396
2017-05-23,96942.01743714872,0.0,1,22865.840512583432,4.2483,2017-05-22,2017-05-23,-0.5,-0.5,0.24670837426019368,2017-05-22,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-05-30,4.2271,4.1396,4.4479,4.2008
2017-05-24,98304.82153169869,0.0,1,22865.840512583432,4.2483,2017-05-23,2017-05-24,-0.5,-0.5,0.24364857121085381,2017-05-23,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-05-31,4.2583,4.2008,4.4817,4.2346
2017-05-25,100742.32013034009,0.0,1,22865.840512583432,4.2483,2017-05-24,2017-05-25,-0.5,-0.5,0.23214680270669594,2017-05-24,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-06-01,4.2958,4.2346,4.4829,4.3108
2017-05-26,100294.14965629345,100294.14965629345,0,0.0,,2017-05-25,2017-05-26,-0.5,-0.5,0.2647574676538593,2017-05-25,threshold,counterfactual_5m,,,,,FREE,0.26,0.305,sell,sell_high_broken,0.0,2017-06-02,4.4317,4.3108,4.6354,4.3587
2017-05-30,100305.48668403928,0.0,1,22674.055491667634,4.4233,2017-05-26,2017-05-30,-0.5,-0.5,0.22332599025778585,2017-05-26,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-06-05,4.4271,4.3837,4.6525,4.3587
2017-05-31,100786.17666046263,0.0,1,22674.055491667634,4.4233,2017-05-30,2017-05-31,-0.5,-0.5,0.24293681773955547,2017-05-30,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-06-06,4.4479,4.4071,4.6567,4.3587
2017-06-01,100917.68618231431,100917.68618231431,0,0.0,,2017-05-31,2017-06-01,-0.5,-0.5,0.2848639817107071,2017-05-31,threshold,counterfactual_5m,,,,,FREE,0.26,0.305,sell,sell_high_broken,0.0,2017-06-07,4.4817,4.3587,4.6567,4.3979
2017-06-02,100917.68618231431,100917.68618231431,0,0.0,,2017-06-01,2017-06-02,-0.5,-0.5,0.21204474656340408,2017-06-01,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-06-08,4.4829,4.3979,4.6617,4.5038
2017-06-05,100917.68618231431,100917.68618231431,0,0.0,,2017-06-02,2017-06-05,-0.5,-0.5,0.22675722953625774,2017-06-02,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-06-09,4.6354,4.5038,4.6721,4.1108
2017-06-06,100388.40526566308,0.0,1,21871.1122583144,4.6142,2017-06-05,2017-06-06,2.3350000000000026,-0.5,0.21541540820397645,2017-06-05,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-06-12,4.6525,4.6087,4.6721,4.0596
2017-06-07,101125.4617487683,0.0,1,21871.1122583144,4.6142,2017-06-06,2017-06-07,2.3350000000000026,-0.5,0.24716489943514042,2017-06-06,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-06-13,4.6567,4.5525,4.6721,4.0596
2017-06-08,100880.50529147516,0.0,1,21871.1122583144,4.6142,2017-06-07,2017-06-08,2.3950000000000027,-0.5,0.20779220674424156,2017-06-07,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-06-14,4.6375,4.5483,4.6721,4.0596
2017-06-09,94454.77250998239,0.0,1,21871.1122583144,4.6142,2017-06-08,2017-06-09,2.4150000000000027,-0.5,0.2208956210112095,2017-06-08,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-06-15,4.6617,4.5654,4.6721,4.0575
2017-06-12,91812.74214917801,91812.74214917801,0,0.0,,2017-06-09,2017-06-12,-0.5,-0.5,0.3857559188781261,2017-06-09,threshold,counterfactual_5m,,,,,FORCE_SELL,0.26,0.305,sell,sell_high_held,1.0,2017-06-16,4.6721,4.1108,4.3746,4.0575
2017-06-13,91812.74214917801,91812.74214917801,0,0.0,,2017-06-12,2017-06-13,-0.5,-0.5,0.22366288563449396,2017-06-12,threshold,counterfactual_5m,,,,,FORCE_BUY,0.26,0.305,sell,sell_high_broken,0.0,2017-06-19,4.2442,4.0596,4.3746,4.0575
